date,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,annualEndCashPosition,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingPretaxIncome,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualOtherNonCashItems,annualLongTermDebt,annualBasicAverageShares,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,annualChangeInInventory,quarterlyBasicEPS,quarterlyCurrentDebt,annualGrossPPE,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyDilutedAverageShares,quarterlyTaxProvision,annualInventory,annualGoodwill,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualBasicEPS,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,annualStockBasedCompensation,annualInterestExpense,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingCommonStockIssuance,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingInterestExpense,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
2002-12-31,1708800000.0,939800000.0,7804100000.0,64600000.0,8500100000.0,99700000.0,10768400000.0,-3429100000.0,2149300000.0,5704900000.0,,676900000.0,0.0,,,920800000.0,-1542100000.0,1708800000.0,3327700000.0,5704900000.0,,1945900000.0,5063500000.0,,,,,-4556000000.0,-316100000.0,1346700000.0,1945900000.0,304100000.0,2707900000.0,2176500000.0,2707900000.0,3457700000.0,736300000.0,-1335800000.0,,,19042000000.0,1083160000.0,11237900000.0,545400000.0,2387800000.0,4777900000.0,5944900000.0,10768400000.0,,736300000.0,736300000.0,5944900000.0,3424000000.0,,4358200000.0,1078844622.0,7804100000.0,493000000.0,-385200000.0,0.0,8273600000.0,-663000000.0,75200000.0,1945900000.0,1495400000.0,19042000000.0,749800000.0,1670300000.0,-68800000.0,2707900000.0,,,5063500000.0,8500100000.0,,,4358200000.0,1670300000.0,,567800000.0,,1495100000.0,-333800000.0,,3654700000.0,,,209700000.0,702100000.0,,11237900000.0,5293000000.0,,2070700000.0,8901000000.0,3654700000.0,8273600000.0,1945900000.0,3820700000.0,2786200000.0,,944000000.0,-285100000.0,,545400000.0,9546100000.0,-4253100000.0,-390900000.0,23900000.0,,1346700000.0,2702300000.0,0.0,,-4253100000.0,-3429100000.0,5573300000.0,,9546100000.0,,4315900000.0,,-2474400000.0,695000000.0,346500000.0,-141300000.0,2.5,-820700000.0,-1130900000.0,16000000.0,,574300000.0,892700000.0,3841200000.0,2955600000.0,,,676900000.0,3100000.0,-145100000.0,,207700000.0,1495400000.0,,5293000000.0,-422000000.0,0.0,2.51,3841200000.0,992400000.0,-756400000.0,,-840300000.0,702100000.0,-5842100000.0,11077500000.0,,,79700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,,8159800000.0,,8886800000.0,144600000.0,,,,,,,,-13700000.0,,914500000.0,,1342200000.0,,6337300000.0,0.38,,4576700000.0,,,,,-819100000.0,,1550600000.0,,310400000.0,,,,,407000000.0,,,,19641600000.0,,11481800000.0,,2268100000.0,,6028000000.0,10914000000.0,1071052632.0,407000000.0,407000000.0,,,,,,,,,0.0,,1000000.0,-314600000.0,2204100000.0,1584700000.0,,,1655700000.0,-57400000.0,,,,,,,,4786700000.0,,,621300000.0,,1444100000.0,-360500000.0,,,,,,702400000.0,,,,,,,3546300000.0,8727600000.0,2204100000.0,,1945900000.0,,493900000.0,,0.38,168100000.0,,-4228800000.0,-278600000.0,15500000.0,,,,0.0,,,-3362900000.0,,,9682600000.0,,1156100000.0,,,589000000.0,,-65600000.0,,-343100000.0,,17700000.0,,529600000.0,824000000.0,3806600000.0,2889400000.0,,,602000000.0,166200000.0,-358400000.0,1071052632.0,86900000.0,,,5453800000.0,,,,,968600000.0,,,258200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,7762900000.0,,8675400000.0,144000000.0,,,,,,,,25300000.0,,1043300000.0,,947700000.0,,6397400000.0,0.64,,4967600000.0,,,,,-1878600000.0,,1535500000.0,,440200000.0,,,,,692200000.0,,,,20050500000.0,,12287600000.0,,2445200000.0,,6595500000.0,11365000000.0,1081562500.0,692200000.0,692200000.0,,,,,,,,,0.0,,-471000000.0,48400000.0,2037300000.0,1709900000.0,,,1684400000.0,34900000.0,,,,,,,,4861900000.0,,,643000000.0,,1585800000.0,-358600000.0,,,,,,701400000.0,,,,,,,2985000000.0,8685500000.0,2037300000.0,,2204100000.0,,887900000.0,,0.64,160100000.0,,-4408200000.0,-387800000.0,19900000.0,,,,0.0,,,-3197000000.0,,,10100300000.0,,1760500000.0,,,828000000.0,,-215500000.0,,-556000000.0,,28000000.0,,542500000.0,859400000.0,4227400000.0,3088200000.0,,,580100000.0,-21700000.0,-11800000.0,1081562500.0,195700000.0,,,5692100000.0,,,,,1003400000.0,,,-166800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,8583400000.0,,9438300000.0,153300000.0,,,,,,,,11800000.0,,963400000.0,,950900000.0,,6628000000.0,0.66,,4687600000.0,,,,,-1199700000.0,,1630000000.0,,680700000.0,,,,,714400000.0,,,,20800800000.0,,12217400000.0,,2460100000.0,,6273900000.0,11315600000.0,1082424242.0,714400000.0,714400000.0,,,,,,,,,0.0,,-116300000.0,3100000.0,2916100000.0,1699700000.0,,,1666200000.0,-55200000.0,,,,,,,,4998000000.0,,,679300000.0,,1531500000.0,-363000000.0,,,,,,701800000.0,,,,,,,3867000000.0,9485200000.0,2916100000.0,,2037300000.0,,915900000.0,,0.66,202500000.0,,-4433900000.0,-382400000.0,15800000.0,,,,0.0,,,-3160700000.0,,,10377400000.0,,1521000000.0,,,1063100000.0,,0.0,,-69200000.0,,24000000.0,,568100000.0,928600000.0,3896800000.0,3139400000.0,,,588300000.0,12500000.0,171100000.0,1082424242.0,201500000.0,,,5943500000.0,,,,,1081900000.0,,,878800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,957000000.0,1940100000.0,8758700000.0,103100000.0,9470400000.0,106600000.0,11913300000.0,-2913700000.0,2350200000.0,6362700000.0,,875900000.0,0.0,,,1134200000.0,83800000.0,957000000.0,3501800000.0,6362700000.0,,2756300000.0,5550600000.0,,,,,-3107900000.0,-217200000.0,1674900000.0,2756300000.0,508800000.0,2560800000.0,2675100000.0,2560800000.0,3261700000.0,747200000.0,-1443000000.0,,,21678100000.0,1080506329.0,12919400000.0,196500000.0,2734000000.0,7536400000.0,6380400000.0,11913300000.0,,747200000.0,747200000.0,6380400000.0,4055400000.0,,4687800000.0,1075966387.0,8758700000.0,548500000.0,-281100000.0,0.0,9764800000.0,-745200000.0,84000000.0,2756300000.0,1963000000.0,21678100000.0,700900000.0,1854700000.0,-139500000.0,2560800000.0,,,5550600000.0,9470400000.0,,,4687800000.0,1854700000.0,,731500000.0,,1844200000.0,-360900000.0,,3713300000.0,,,-179100000.0,702300000.0,,12919400000.0,6539000000.0,,3646700000.0,9907400000.0,3713300000.0,9764800000.0,2756300000.0,4050300000.0,2916100000.0,,964000000.0,-170800000.0,,196500000.0,11068000000.0,-4529000000.0,-657800000.0,9800000.0,,1674900000.0,1945900000.0,0.0,,-4529000000.0,-2913700000.0,6405600000.0,,11068000000.0,,3098800000.0,,-1331500000.0,1166600000.0,130900000.0,0.0,2.37,-610000000.0,-1706600000.0,33400000.0,,710000000.0,889800000.0,4478200000.0,3465500000.0,,,875900000.0,-26100000.0,282900000.0,,216800000.0,1963000000.0,,6539000000.0,-1578300000.0,0.0,2.38,4478200000.0,996400000.0,810400000.0,,-159800000.0,702300000.0,-7005300000.0,12582500000.0,,,61000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,8798900000.0,,9884900000.0,147600000.0,,,,,,,,66300000.0,,1063900000.0,,1065300000.0,,6292800000.0,0.37,,5551100000.0,,,,,-1430700000.0,,1789200000.0,,113400000.0,,,,,400400000.0,,,,22402400000.0,,13603500000.0,,2625200000.0,,6756900000.0,11843900000.0,1082162162.0,400400000.0,400400000.0,,,,,,,,,0.0,,-946200000.0,-289900000.0,2410400000.0,2039500000.0,,,1911500000.0,1700000.0,,,,,,,,4503600000.0,,,751700000.0,,1710500000.0,-384300000.0,,,,,,706400000.0,,,,,,,3475700000.0,10558500000.0,2410400000.0,,2756300000.0,,615500000.0,,0.37,807100000.0,,-4554600000.0,-463600000.0,9300000.0,,,,0.0,,,-2937200000.0,,,11401200000.0,,1018100000.0,,,577000000.0,,,,18500000.0,,46500000.0,,646600000.0,914700000.0,3943500000.0,3376900000.0,,,800500000.0,13200000.0,-412800000.0,1082162162.0,215100000.0,,,6846600000.0,,,,,1062300000.0,,,-345900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,8788200000.0,,9756200000.0,150000000.0,,,,,,,,69100000.0,,1170200000.0,,1014800000.0,,5548900000.0,0.6,,6723700000.0,,,,,-722800000.0,,2016900000.0,,436100000.0,,,,,656900000.0,,,,22771800000.0,,13983600000.0,,2759900000.0,,6848500000.0,12272600000.0,1076885246.0,656900000.0,656900000.0,,,,,,,,,0.0,,-573800000.0,-59800000.0,2396700000.0,2058900000.0,,,1973600000.0,-62200000.0,,,,,,,,3532000000.0,,,796400000.0,,1854400000.0,-384900000.0,,,,,,707200000.0,,,,,,,3411500000.0,10499200000.0,2396700000.0,,2410400000.0,,838200000.0,,0.61,1597700000.0,,-4666900000.0,-508100000.0,7500000.0,,,,0.0,,,-2927800000.0,,,11802000000.0,,719300000.0,,,944200000.0,,,,-392500000.0,,29300000.0,,684200000.0,905500000.0,4337200000.0,3556300000.0,,,788800000.0,122900000.0,-136400000.0,1094833333.0,181300000.0,,,7135100000.0,,,,,1055500000.0,,,-13700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,9585700000.0,,10526900000.0,163200000.0,,,,,,,,19000000.0,,951900000.0,,1596900000.0,,6334000000.0,0.69,,6541900000.0,,,,,-1746200000.0,,1823500000.0,,343500000.0,,,,,755200000.0,,,,24185900000.0,,14600200000.0,,2470300000.0,,7117300000.0,12875900000.0,1078857143.0,755200000.0,755200000.0,,,,,,,,,0.0,,-1199900000.0,123100000.0,2577400000.0,2092000000.0,,,1913100000.0,-142600000.0,,,,,,,,4510500000.0,,,810100000.0,,1606700000.0,-385100000.0,,,,,,707600000.0,,,,,,,4174300000.0,11310000000.0,2577400000.0,,2396700000.0,,968200000.0,,0.7,1668600000.0,,-4708300000.0,-456400000.0,18500000.0,,,,0.0,,,-2914600000.0,,,12191200000.0,,1145300000.0,,,799900000.0,,,,600000000.0,,13100000.0,,654800000.0,863600000.0,4192900000.0,3280400000.0,,,680400000.0,-38300000.0,-99200000.0,1094492754.0,213000000.0,,,7482900000.0,,,,,1026800000.0,,,180700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,2099100000.0,971400000.0,12835800000.0,104500000.0,9724600000.0,136700000.0,13947100000.0,-2528300000.0,2691100000.0,6353400000.0,,648600000.0,0.0,,,1098200000.0,-1238000000.0,2099100000.0,3658700000.0,6353400000.0,,5365300000.0,7593700000.0,,,,,-9187000000.0,-498100000.0,1241100000.0,5365300000.0,78400000.0,1810100000.0,3223900000.0,1810100000.0,2941900000.0,-2400000.0,-1539800000.0,,,24867000000.0,1090421687.0,12031200000.0,2020600000.0,2778600000.0,14849300000.0,4480300000.0,13947100000.0,,-2400000.0,-2400000.0,4480300000.0,4284200000.0,,4491900000.0,1083892216.0,12835800000.0,597500000.0,,0.0,10919900000.0,2035100000.0,-438600000.0,5365300000.0,2291600000.0,24867000000.0,1131800000.0,2058700000.0,-295000000.0,1810100000.0,,,7593700000.0,9724600000.0,,620400000.0,4491900000.0,2058700000.0,,865700000.0,,1803700000.0,-385500000.0,,7464400000.0,,,-665200000.0,708000000.0,,12031200000.0,7550900000.0,,2869500000.0,10634000000.0,7464400000.0,10919900000.0,5365300000.0,4256200000.0,2577400000.0,,520000000.0,-111600000.0,,2020600000.0,12338900000.0,-4788000000.0,-470000000.0,16300000.0,,1241100000.0,2756300000.0,0.0,,-4788000000.0,-2528300000.0,6975300000.0,620400000.0,12338900000.0,,11966600000.0,,-684800000.0,548400000.0,772400000.0,,1.66,-22300000.0,-1898100000.0,15600000.0,,705500000.0,974900000.0,4924500000.0,3644300000.0,,,648600000.0,674600000.0,-589600000.0,,522400000.0,2291600000.0,,7550900000.0,203700000.0,0.0,1.67,4924500000.0,1111600000.0,2609000000.0,,2787900000.0,708000000.0,-13086700000.0,13857900000.0,,,51600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,,11257300000.0,,10462400000.0,158700000.0,,,,,,,,22800000.0,,1090400000.0,,12600000.0,,6260200000.0,0.68,,5381700000.0,,,,,-139800000.0,,1205100000.0,,562600000.0,,,,,736600000.0,,,,23239700000.0,,11982400000.0,,2638400000.0,,4400500000.0,11641900000.0,1083235294.0,736600000.0,736600000.0,,,,,,,,,0.0,,1823500000.0,123200000.0,5607700000.0,2198300000.0,,,2112400000.0,-67600000.0,,,,,,,698100000.0,4357000000.0,,,859000000.0,,1792600000.0,-413200000.0,,,,,,708600000.0,,,,,,,5620300000.0,11597800000.0,5607700000.0,,5365300000.0,,944400000.0,,0.68,233100000.0,,-4930000000.0,-242200000.0,24600000.0,,,,900000.0,,,-2698000000.0,,,12511900000.0,,2273100000.0,,,804800000.0,,,,-2285100000.0,,12500000.0,,702200000.0,845800000.0,4478100000.0,3497400000.0,,,670500000.0,-221800000.0,,1083235294.0,207800000.0,,,7581900000.0,,,,,1004500000.0,,,242400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,10953800000.0,,9381900000.0,158700000.0,,,,,,,,11100000.0,,1146100000.0,,760100000.0,,6688600000.0,-0.23,,6462400000.0,,,,,-78300000.0,,1762300000.0,,296400000.0,,,,,-252000000.0,,,,23419600000.0,,12465800000.0,,2796400000.0,,4727900000.0,13151000000.0,1095652174.0,-252000000.0,-252000000.0,,,,,,,,,0.0,,-1198000000.0,-1016000000.0,4642400000.0,1988800000.0,,,2085700000.0,-77500000.0,,,,,,,480800000.0,4445500000.0,,,871300000.0,,1908500000.0,-408000000.0,,,,,,709200000.0,,,,,,,5402500000.0,10268600000.0,4642400000.0,,5607700000.0,,-140100000.0,,-0.23,230600000.0,,-4992800000.0,-377700000.0,12000000.0,,,,7000000.0,,,-3042700000.0,,,12730700000.0,,-664500000.0,,,674100000.0,,,,-379200000.0,,22400000.0,,762400000.0,887900000.0,5623300000.0,3667700000.0,,,608500000.0,45900000.0,,1095652174.0,111900000.0,,,7737900000.0,,,,,1046600000.0,,,-965300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,11946900000.0,,10172300000.0,183900000.0,,,,,,,,-3100000.0,,1070900000.0,,1262300000.0,,8328600000.0,0.73,,5091500000.0,,,,,-53800000.0,,1728900000.0,,-638200000.0,,,,,794400000.0,,,,24803400000.0,,12856500000.0,,2755400000.0,,5021700000.0,13420100000.0,1088219178.0,794400000.0,794400000.0,,,,,,,,,0.0,,-832200000.0,109300000.0,4969700000.0,1949900000.0,,,2058900000.0,-71300000.0,,,,,,,718600000.0,5881100000.0,,,845700000.0,,1821900000.0,-424500000.0,,,,,,710200000.0,,,,,,,6232000000.0,11383300000.0,4969700000.0,,4642400000.0,,1018500000.0,,0.73,629100000.0,,-5042400000.0,-258600000.0,24300000.0,,,,25300000.0,,,-2993200000.0,,,12877200000.0,,-448500000.0,,,-379600000.0,,,,1536400000.0,,36300000.0,,751000000.0,933500000.0,3851100000.0,3601100000.0,,,611300000.0,-29100000.0,-1427000000.0,1088219178.0,224100000.0,,,7834800000.0,,,,,1117400000.0,,,327300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,2031000000.0,615500000.0,10795800000.0,105900000.0,10027200000.0,225100000.0,13788900000.0,-3161900000.0,3025500000.0,8072600000.0,,781300000.0,0.0,,,1189600000.0,-1947100000.0,2031000000.0,3648600000.0,8072600000.0,,3006700000.0,5716300000.0,,,,,-911200000.0,-353600000.0,1614000000.0,3006700000.0,394700000.0,2001600000.0,3474200000.0,1979600000.0,2717500000.0,700600000.0,-1654900000.0,,,24580800000.0,1093701657.0,13785000000.0,734700000.0,2980900000.0,607800000.0,5872500000.0,13788900000.0,,700600000.0,722600000.0,5872500000.0,4497000000.0,,5763500000.0,1087692308.0,10795800000.0,726400000.0,-377900000.0,0.0,10791900000.0,-2009200000.0,-42400000.0,3006700000.0,1878000000.0,24580800000.0,715900000.0,2313300000.0,-137200000.0,1979600000.0,,,5716300000.0,10027200000.0,,695100000.0,5763500000.0,2313300000.0,,898200000.0,,1999500000.0,-409200000.0,,5037700000.0,,,-825900000.0,706900000.0,,13785000000.0,7912500000.0,,1913600000.0,11171100000.0,5037700000.0,10791900000.0,3006700000.0,4375000000.0,4969700000.0,,894700000.0,72100000.0,,734700000.0,13136000000.0,-5223500000.0,-419600000.0,44300000.0,,1614000000.0,5365300000.0,6600000.0,,-5223500000.0,-3161900000.0,7522500000.0,695100000.0,13136000000.0,,-552300000.0,,-2215900000.0,814300000.0,-347500000.0,,1.81,-752600000.0,-1298100000.0,34700000.0,,809900000.0,981400000.0,4200300000.0,3879100000.0,,,781300000.0,-142500000.0,-151100000.0,,172100000.0,1878000000.0,,7912500000.0,-1880500000.0,39800000.0,1.82,4200300000.0,1206500000.0,-2358600000.0,,-1963000000.0,706900000.0,-1183100000.0,14645300000.0,,,105200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,,10360600000.0,,10865000000.0,204900000.0,,,,,,,,-38100000.0,,1142900000.0,,2045400000.0,,7926500000.0,0.77,,4526200000.0,,,,,-650900000.0,,1567300000.0,,93800000.0,,,,,834800000.0,,,,24146900000.0,,13786300000.0,,2908200000.0,,5840000000.0,12452700000.0,1084155844.0,834800000.0,834800000.0,,,,,,,,,0.0,,-171700000.0,37500000.0,2458300000.0,1969100000.0,,,2113600000.0,85100000.0,,,,,,,746700000.0,5612500000.0,,,806500000.0,,1883700000.0,-433500000.0,,,,,,706900000.0,,,,,,,4503700000.0,11694200000.0,2458300000.0,,3006700000.0,,1056700000.0,,0.77,736000000.0,,-5327000000.0,-160700000.0,65000000.0,,,,1400000.0,,,-3030400000.0,,,13273300000.0,,554800000.0,,,254500000.0,,-122100000.0,,-640300000.0,,7800000.0,,740800000.0,1024500000.0,3152500000.0,3714700000.0,,,637700000.0,99800000.0,-947100000.0,1084155844.0,221900000.0,,,7946300000.0,,,,,1229400000.0,,,-548400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,,10588600000.0,,10817600000.0,209100000.0,,,,,,,,229400000.0,,1237900000.0,,1921000000.0,,7861800000.0,0.76,,4645300000.0,,,,,-352300000.0,,1524400000.0,,456300000.0,,,,,822000000.0,,,,24435600000.0,,13847000000.0,,3006300000.0,,5759000000.0,12507100000.0,1081578947.0,822000000.0,822000000.0,,,,,,,,,0.0,,-86600000.0,44300000.0,2669700000.0,2099200000.0,,,2101800000.0,41800000.0,,,,,,,759400000.0,5578000000.0,,,860600000.0,,2012700000.0,-431100000.0,,,,,,707000000.0,,,,,,,4590700000.0,11928500000.0,2669700000.0,,2458300000.0,,1040500000.0,,0.76,738600000.0,,-5480100000.0,-231400000.0,65800000.0,,,,-1200000.0,,,-2858700000.0,,,13568100000.0,,455300000.0,,,687700000.0,,0.0,,-427500000.0,,6100000.0,,774800000.0,993600000.0,3257800000.0,3866900000.0,,,648900000.0,20900000.0,-410200000.0,1081578947.0,218500000.0,,,8088000000.0,,,,,1202700000.0,,,211400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,9771200000.0,,11692500000.0,214200000.0,,,,,,,,-43600000.0,,1198200000.0,,1448600000.0,,6975900000.0,0.8,,3882800000.0,,,,,-215500000.0,,1574800000.0,,900300000.0,,,,,873600000.0,,,,23913400000.0,,14142200000.0,,3003700000.0,,5926800000.0,10858700000.0,1092000000.0,873600000.0,873600000.0,,,,,,,,,0.0,,211700000.0,51200000.0,2169900000.0,2199800000.0,,,2077900000.0,-2500000.0,,,,,,,847800000.0,4553300000.0,,,860400000.0,,1953900000.0,-436900000.0,,,,,,707600000.0,,,,,,,3618500000.0,13054700000.0,2169900000.0,,2669700000.0,,1105800000.0,,0.8,334200000.0,,-5516300000.0,-275700000.0,62700000.0,,,,6100000.0,,,-2725100000.0,,,13731700000.0,,705400000.0,,,1176000000.0,,0.0,,-1906100000.0,,30300000.0,,755700000.0,1049800000.0,2918000000.0,3864100000.0,,,630600000.0,9800000.0,38700000.0,1092000000.0,232200000.0,,,8215400000.0,,,,,1264000000.0,,,-499800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,781700000.0,2898100000.0,9694400000.0,59600000.0,10926700000.0,173600000.0,10974700000.0,-4124400000.0,3129300000.0,5889200000.0,,789400000.0,0.0,1009000000.0,,1310800000.0,-795300000.0,781700000.0,4125400000.0,5889200000.0,,3109300000.0,5085500000.0,,,,,-94500000.0,179000000.0,2332600000.0,3109300000.0,1447700000.0,2662700000.0,3546500000.0,2662700000.0,3418000000.0,132300000.0,-1736300000.0,,,21955400000.0,1086816327.0,12261000000.0,219400000.0,3226300000.0,2755200000.0,4108700000.0,10974700000.0,,132300000.0,132300000.0,4108700000.0,4889800000.0,1156700000.0,3494400000.0,1086816327.0,9694400000.0,801800000.0,-122100000.0,0.0,10980700000.0,655000000.0,-864200000.0,3109300000.0,2270300000.0,21955400000.0,755300000.0,2298600000.0,54600000.0,2662700000.0,,,5085500000.0,10926700000.0,,62200000.0,3494400000.0,2298600000.0,,1019000000.0,,2168800000.0,-434800000.0,,3891000000.0,,,-731200000.0,0.0,,12261000000.0,8152300000.0,,3975900000.0,12144500000.0,3891000000.0,10980700000.0,3109300000.0,4927200000.0,2169900000.0,,215000000.0,-60200000.0,,219400000.0,13716700000.0,-5564400000.0,-410000000.0,44600000.0,,2332600000.0,3006700000.0,3600000.0,,-5564400000.0,-4124400000.0,8019100000.0,62200000.0,13716700000.0,,1039700000.0,,608400000.0,1857700000.0,346800000.0,0.0,2.45,-1604900000.0,-1077800000.0,15400000.0,,858000000.0,1057500000.0,4076700000.0,4245300000.0,,,789400000.0,216300000.0,523300000.0,,82700000.0,2270300000.0,,8152300000.0,-4578800000.0,9900000.0,2.45,4076700000.0,1231100000.0,102600000.0,,939400000.0,0.0,-1313200000.0,15691000000.0,,,238100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
