,timestamp,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualBasicAverageShares,annualChangeInInventory,annualCurrentLiabilities,trailingChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualSaleOfInvestment,annualStockBasedCompensation,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualCapitalStock,quarterlyInventory,annualPurchaseOfBusiness,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualOperatingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,trailingPretaxIncome,quarterlyDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,annualInventory,trailingCashDividendsPaid,trailingNetIncome,quarterlyPurchaseOfBusiness,annualNetPPE,quarterlyPretaxIncome,quarterlyNetPPE,annualEbitda,annualBasicEPS,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualGrossPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherCurrentLiabilities,annualDilutedAverageShares,trailingChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualGoodwill,quarterlyTotalAssets,annualInterestExpense,quarterlyTotalNonCurrentAssets,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBasicEPS,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingCapitalExpenditure,annualTotalRevenue,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualPurchaseOfInvestment,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,annualAccountsPayable,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualInvestingCashFlow,annualPretaxIncome,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,annualOperatingIncome,quarterlyCapitalStock,trailingRepaymentOfDebt,annualDilutedEPS,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingPurchaseOfInvestment,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,quarterlyStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyBasicAverageShares,trailingResearchAndDevelopment,annualCostOfRevenue,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,trailingCostOfRevenue,annualChangesInAccountReceivables,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,annualNetIncome,annualFreeCashFlow,annualCommonStockIssuance,annualCashDividendsPaid,quarterlyOperatingExpense,quarterlyLongTermDebt,quarterlyChangeInInventory,annualBeginningCashPosition,annualAccountsReceivable,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,quarterlyNetIncome,quarterlyDilutedEPS,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,annualTaxProvision,quarterlyOtherCurrentAssets,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,annualOtherCurrentAssets,trailingBasicAverageShares,trailingOtherIncomeExpense,trailingCommonStockIssuance,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingDilutedAverageShares
47,1280534400,14790000.0,,,-37644000.0,14498000.0,,,,,,,,,,,,44367000.0,,,0.0,,434227000.0,,1355000.0,,,,34344000.0,-70259000.0,,,,,572764000.0,,-28086000.0,,,,,,-169047000.0,542216000.0,,,0.0,210635000.0,,,1395497000.0,,,133818000.0,,,,118879000.0,,3731268000.0,,1075306000.0,,,-0.25,,,-3300000.0,,,377003000.0,,,,1772500000.0,,,,,,,448731000.0,46573000.0,,,280041000.0,,,11234000.0,,,665000.0,,,,447262000.0,,,,24631000.0,,-175207000.0,,-528663000.0,,,-175207000.0,,811208000.0,-140961000.0,,134292000.0,970754000.0,,-119101000.0,-84308000.0,377003000.0,,,,,572764000.0,,,,,,3916000.0,,,,819139000.0,2655962000.0,,,,,-29642000.0,,,,,129827000.0,,,,,1892815000.0,,,,,,395934000.0,,2760514000.0,676916000.0,,539098000.0,369844000.0,-1525000.0,,,,,309499000.0,,-45962000.0,,,,,127881000.0,,-140961000.0,-0.25,98864000.0,-140961000.0,,,1772500000.0,,151615000.0,-292000.0,,,,,,,,,,,,,,
48,1288483200,26279000.0,,,-21823000.0,25978000.0,,,,,,,,,,,,39719000.0,,,0.0,,377812000.0,,-4418000.0,,,,212177000.0,74171000.0,,,,,582648000.0,,18723000.0,,,,,,103585000.0,585672000.0,,,0.0,204527000.0,,,1536046000.0,,,-3374000.0,,,,112642000.0,,3915579000.0,,1107877000.0,,,0.15,,,190354000.0,,,451174000.0,,,,1987220000.0,,,,,,,295667000.0,46876000.0,,,324770000.0,,,12667000.0,,,671000.0,,,,377003000.0,,,,25177000.0,,103783000.0,,-437697000.0,,,103783000.0,,843912000.0,84862000.0,,392062000.0,1017699000.0,,-163984000.0,45618000.0,451174000.0,,,,,577323000.0,,,,,,-508000.0,,,,816489000.0,2807702000.0,,,8680000.0,,15072000.0,,,,,40698000.0,,,,,1977677000.0,,,,,,399502000.0,,2897880000.0,451850000.0,,491719000.0,369844000.0,-131000.0,,,,,288279000.0,,56032000.0,,,33500000.0,,177851000.0,,84862000.0,0.15,83752000.0,84862000.0,,,1987220000.0,,201210000.0,-301000.0,,,,,,,,,,,,,,
49,1296432000,73145000.0,,,-21343000.0,88765000.0,,575177000.0,-14128000.0,942682000.0,,,,186989000.0,1170075000.0,100353000.0,-625082000.0,10819000.0,,46129000.0,15620000.0,677000.0,345525000.0,0.0,4794000.0,,8792000.0,675797000.0,434673000.0,214187000.0,1409090000.0,2490563000.0,243171000.0,,,46129000.0,14255000.0,345525000.0,,,,614431000.0,185906000.0,568857000.0,255747000.0,0.44,71300000.0,215563000.0,-2163000.0,,1825202000.0,1193939000.0,218140000.0,50908000.0,71300000.0,588684000.0,,288745000.0,369844000.0,4495246000.0,3127000.0,1268296000.0,,10272000.0,,,347713000.0,413330000.0,,3543309000.0,665361000.0,,-1719700000.0,-97890000.0,2490563000.0,,286138000.0,,,-649678000.0,271169000.0,238976000.0,46393000.0,163000000.0,192021000.0,286138000.0,,665361000.0,10272000.0,,255747000.0,677000.0,,0.43,-508000.0,451174000.0,,665361000.0,253146000.0,25368000.0,14745000.0,244720000.0,656544000.0,-526377000.0,,,179778000.0,,886376000.0,171651000.0,8792000.0,426359000.0,1313784000.0,,-309251000.0,-47918000.0,665361000.0,,248864000.0,1153343000.0,,,,2134219000.0,848830000.0,371102000.0,-69786000.0,-3810000.0,,1193939000.0,,942682000.0,3226950000.0,,1825202000.0,,-2646000.0,-2474000.0,1313784000.0,-625082000.0,,163000000.0,212861000.0,40850000.0,,26341000.0,151699000.0,2149328000.0,,3226950000.0,,,,348770000.0,2149328000.0,3181462000.0,460017000.0,253146000.0,331804000.0,369844000.0,-507000.0,253146000.0,577907000.0,177276000.0,,246581000.0,,32618000.0,447221000.0,348770000.0,248864000.0,,138584000.0,1268296000.0,171651000.0,,145018000.0,171651000.0,,18023000.0,0.0,4495246000.0,371102000.0,,418513000.0,3181462000.0,,1572000.0,2490563000.0,,,,,,,,,
50,1304121600,85286000.0,,,-31195000.0,98578000.0,,,,,,,,,,,,38010000.0,,54544000.0,13644000.0,,380964000.0,,-3690000.0,,,,172200000.0,18272000.0,,,,,613474000.0,,21266000.0,,,,,,156485000.0,553366000.0,,,0.0,231524000.0,,,2042908000.0,,,5820000.0,,,,278761000.0,,4736744000.0,,1239981000.0,,,0.23,,,141005000.0,,,683633000.0,,,,2726541000.0,,,,,,,206946000.0,47764000.0,,,346295000.0,,,11121000.0,,,688000.0,,,,665361000.0,,,,31739000.0,,154862000.0,,-427874000.0,,,154862000.0,,962039000.0,135219000.0,,484503000.0,1288936000.0,,-252506000.0,53740000.0,683633000.0,,,,,594802000.0,,,,,,2195000.0,,,,981166000.0,3496763000.0,,,,,8415000.0,,,,98583000.0,-39488000.0,,,,,2284547000.0,,,,,,343202000.0,,3447808000.0,477536000.0,,634871000.0,369844000.0,-383000.0,,,,,329641000.0,,-35183000.0,,,,,284813000.0,,135219000.0,0.22,98117000.0,135219000.0,,,2726541000.0,,307770000.0,-352000.0,,,,,,,,,,,,,,
51,1312070400,39499000.0,,,-23323000.0,40178000.0,,,,,,,,,,,,93512000.0,,29029000.0,1058000.0,,361911000.0,,-1749000.0,,,,82021000.0,-151019000.0,,,,,613934000.0,,25974000.0,,,,,,177547000.0,550896000.0,,,0.0,247721000.0,,,1941882000.0,,,-63331000.0,,,,358136000.0,,4913614000.0,,1596057000.0,,,0.25,,,58698000.0,,,532614000.0,,,,2474496000.0,,,,,,,384296000.0,52159000.0,,,297813000.0,,,14434000.0,,,691000.0,,,,683633000.0,,,,35949000.0,,174030000.0,,-283800000.0,,,174030000.0,,1016517000.0,151573000.0,,525284000.0,1224145000.0,,-273218000.0,-62106000.0,532614000.0,,,,,601340000.0,,,,,,8501000.0,,,,960299000.0,3317557000.0,,,,,11667000.0,,,,32699000.0,-166451000.0,,,,,2436120000.0,,,,,,419944000.0,,3689469000.0,491233000.0,,662486000.0,593513000.0,-1507000.0,,,,,351254000.0,,33014000.0,,,,,241353000.0,,151573000.0,0.25,103533000.0,151573000.0,,,2474496000.0,,263846000.0,-379000.0,,,,,,,,,,,,,,
52,1320019200,51705000.0,,,-39035000.0,78930000.0,,,,,,,,,,,,46323000.0,,,27682000.0,,319602000.0,,3341000.0,,,,244417000.0,34202000.0,,,,,613560000.0,,26514000.0,,,,0.0,,204787000.0,551757000.0,,,0.0,256498000.0,,,2181538000.0,,,48677000.0,,,,342839000.0,,5089043000.0,,1588972000.0,,,0.29,,,205382000.0,,,566816000.0,,,,2748354000.0,,,,,,,362566000.0,52387000.0,,,307943000.0,,,8997000.0,,,698000.0,,,,532614000.0,,,,33230000.0,,197090000.0,,-612676000.0,,,197090000.0,,1066180000.0,178273000.0,,556717000.0,1115593000.0,,-289145000.0,17584000.0,566816000.0,,,,,607063000.0,,,,,,2993000.0,,,,886684000.0,3500071000.0,,,,,-5840000.0,,,,,11056000.0,,,,,2614393000.0,,,,,,371261000.0,,3973450000.0,509463000.0,,578741000.0,648053000.0,0.0,,,,,359627000.0,,41917000.0,,,,,206960000.0,,178273000.0,0.29,103129000.0,178273000.0,,,2748354000.0,,228909000.0,-457000.0,,,,,,,,,,,,,,
53,1327968000,19367000.0,,,-45182000.0,19037000.0,,603646000.0,18884000.0,929958000.0,,,,204205000.0,1310743000.0,136354000.0,-596456000.0,120332000.0,,133288000.0,10409000.0,700000.0,340297000.0,-348884000.0,1136000.0,,10382000.0,909156000.0,410518000.0,101060000.0,2056517000.0,3129576000.0,326136000.0,,618599000.0,133288000.0,8552000.0,340297000.0,,,0.0,560072000.0,124577000.0,560072000.0,648299000.0,0.96,35439000.0,266862000.0,-1590000.0,,2461700000.0,1156528000.0,2515000.0,35070000.0,35439000.0,616371000.0,,326136000.0,641030000.0,5552928000.0,3089000.0,1647570000.0,-11927000.0,10614000.0,0.19,,455807000.0,365336000.0,,3997930000.0,667876000.0,,-1964898000.0,-138735000.0,3129576000.0,,335072000.0,,,-1143364000.0,663396000.0,356935000.0,51895000.0,200370000.0,236723000.0,335072000.0,,667876000.0,10614000.0,,648299000.0,700000.0,,0.94,-963000.0,566816000.0,,667876000.0,581090000.0,35436000.0,52793000.0,122317000.0,594886000.0,-640548000.0,,,122317000.0,,953194000.0,116025000.0,10382000.0,490013000.0,1407204000.0,,-328495000.0,26490000.0,667876000.0,,270649000.0,1408218000.0,,611432000.0,,1941413000.0,1002605000.0,477246000.0,35708000.0,5406000.0,,1156528000.0,,929958000.0,3905358000.0,,2461700000.0,,19056000.0,4814000.0,1407204000.0,-596456000.0,,200370000.0,197032000.0,120332000.0,,26236000.0,2149000.0,2730418000.0,,3905358000.0,,,,336143000.0,2730418000.0,4145724000.0,463181000.0,581090000.0,594886000.0,641030000.0,300000.0,581090000.0,770421000.0,195857000.0,,367696000.0,,-20864000.0,665361000.0,336143000.0,270649000.0,,455807000.0,1647570000.0,116025000.0,0.19,100834000.0,116025000.0,,82306000.0,19465000.0,5552928000.0,477246000.0,-10739000.0,405613000.0,4145724000.0,,19095000.0,19465000.0,,,,,,,,,
54,1335744000,37361000.0,,,-28923000.0,45521000.0,,,,,,,,,,,,118085000.0,,133004000.0,8675000.0,,342707000.0,,-929000.0,,,,-9208000.0,-298741000.0,,,,,623786000.0,,16658000.0,,,,,,77095000.0,553541000.0,,,27679000.0,283902000.0,,,2761677000.0,,,-75369000.0,,,,363395000.0,,5708167000.0,,1676051000.0,,,0.1,,,-38131000.0,,,369135000.0,,,,3130812000.0,,,,,,,507875000.0,54491000.0,,,395578000.0,,,10447000.0,,,707000.0,,,,667876000.0,,,,35569000.0,,72826000.0,,-814222000.0,,,72826000.0,,924877000.0,60437000.0,,463364000.0,1420739000.0,,-335054000.0,33516000.0,369135000.0,,,,,615780000.0,,,,,,5451000.0,,,,947404000.0,4032116000.0,,,,,3630000.0,,,,134338000.0,-160111000.0,,,,,2790855000.0,,,,,,411155000.0,,4287428000.0,461513000.0,,551826000.0,641030000.0,216000.0,,,,,390538000.0,,-2191000.0,,,272367000.0,,452505000.0,,60437000.0,0.1,106636000.0,60437000.0,,,16624000.0,,473335000.0,-515000.0,,,,,,,,,,,,,,
55,1343692800,5317000.0,,,-61944000.0,14300000.0,,,,,,,,,,,,116006000.0,,143165000.0,9479000.0,,387185000.0,,269000.0,,,,200886000.0,130483000.0,,,,,623143000.0,,26162000.0,,,,,,145208000.0,574056000.0,,,30802000.0,281193000.0,,,2778482000.0,,,-33849000.0,,,,346938000.0,,5891881000.0,,1678030000.0,,,0.19,,,138942000.0,,,499618000.0,,,,3278100000.0,,,,,,,410981000.0,56195000.0,,,417250000.0,,,11159000.0,,,713000.0,,,,369135000.0,,,,32255000.0,,139623000.0,,-433442000.0,,,139623000.0,,1044270000.0,119046000.0,,540719000.0,1438216000.0,,-84703000.0,32130000.0,499618000.0,,,,,618996000.0,,,,,,27045000.0,,,,1021960000.0,4213851000.0,,,,,10161000.0,,,,68172000.0,-34337000.0,,,,,2909901000.0,,,,,,445312000.0,,4453665000.0,503551000.0,,604710000.0,641030000.0,-298000.0,,,,,401096000.0,,-44643000.0,,,273182000.0,,396019000.0,,119046000.0,0.19,119903000.0,119046000.0,,,19249000.0,,416256000.0,-496000.0,,,,,,,,,,,,,,
56,1351641600,20103000.0,,,-44684000.0,27084000.0,,,,,,,,,,,,111499000.0,,172058000.0,7492000.0,,428983000.0,,-3290000.0,,,,181485000.0,25770000.0,,,,,628845000.0,,44548000.0,,,,0.0,,253628000.0,566540000.0,,,37065000.0,284180000.0,,,2909384000.0,,,210000.0,,,,331248000.0,,6075144000.0,,1650317000.0,,,0.34,,,136801000.0,,,525388000.0,,,,3434772000.0,,,,,,,343311000.0,57148000.0,,,390265000.0,,,10860000.0,,,719000.0,,,,499618000.0,,,,33069000.0,,252217000.0,,-481643000.0,,,252217000.0,,1204110000.0,209080000.0,,636658000.0,1352298000.0,,-182799000.0,-16547000.0,525388000.0,,,,,622352000.0,,,,,,7482000.0,,,,991359000.0,4424827000.0,,,,,28893000.0,,,,2190000.0,-146695000.0,,,,,3118981000.0,,,,,,444944000.0,,4722846000.0,567452000.0,,601094000.0,641030000.0,217000.0,,,,,384441000.0,,-41544000.0,,,269003000.0,,341312000.0,,209080000.0,0.33,100261000.0,209080000.0,,,32746000.0,,360939000.0,-511000.0,,,,,,,,,,,,,,
57,1359590400,2154000.0,,,-47758000.0,-102175000.0,,619324000.0,-78949000.0,976223000.0,,,,226235000.0,1817410000.0,136662000.0,-712638000.0,107481000.0,,192950000.0,43064000.0,720000.0,419686000.0,0.0,1136000.0,,10030000.0,824172000.0,451009000.0,207398000.0,2226343000.0,3727883000.0,312332000.0,,622018000.0,192950000.0,12135000.0,419686000.0,,,0.0,576144000.0,186108000.0,576144000.0,648239000.0,0.91,35160000.0,298007000.0,352000.0,,2995097000.0,1288782000.0,64910000.0,-9932000.0,35160000.0,624957000.0,,312332000.0,641030000.0,6412245000.0,3294000.0,1636987000.0,-2049000.0,9981000.0,0.28,,589321000.0,403251000.0,,4280159000.0,732786000.0,,-2378445000.0,-183309000.0,3727883000.0,,356428000.0,,,-743992000.0,662039000.0,555243000.0,58401000.0,236152000.0,-15270000.0,356428000.0,,732786000.0,9981000.0,,648239000.0,720000.0,,0.9,-2814000.0,525388000.0,,732786000.0,562536000.0,35769000.0,68710000.0,183573000.0,619795000.0,-649138000.0,,,183573000.0,,1106902000.0,173973000.0,10030000.0,585602000.0,1584542000.0,,-141436000.0,-38214000.0,732786000.0,,273605000.0,1578104000.0,,620169000.0,,2053816000.0,1147282000.0,608319000.0,10885000.0,7933000.0,,1288782000.0,,976223000.0,4775258000.0,,2995097000.0,,31860000.0,-10824000.0,1584542000.0,-712638000.0,,236152000.0,228821000.0,107481000.0,,-118940000.0,-112322000.0,3246088000.0,-100000000.0,4775258000.0,,,,454252000.0,3246088000.0,4827703000.0,521300000.0,562536000.0,619795000.0,641030000.0,217000.0,562536000.0,640863000.0,64935000.0,-46866000.0,402029000.0,,9429000.0,667876000.0,454252000.0,273605000.0,,589321000.0,1636987000.0,173973000.0,0.28,104022000.0,173973000.0,,99503000.0,35265000.0,6412245000.0,608319000.0,-527000.0,430822000.0,4827703000.0,,47911000.0,35265000.0,,,,,,,,,
58,1367280000,22996000.0,,,-65667000.0,-116227000.0,,,,,,,,,,,,107125000.0,,192487000.0,7620000.0,,377597000.0,,205000.0,,,,175650000.0,-171363000.0,,,,,619302000.0,,10171000.0,,,,0.0,,88062000.0,588023000.0,,,34337000.0,327161000.0,,,3151928000.0,,,108476000.0,,,,336733000.0,,6279527000.0,,1672911000.0,,,0.13,,,109983000.0,,,561423000.0,,,,3713351000.0,,,,,,,378281000.0,59744000.0,,,328259000.0,,,10293000.0,,,725000.0,,,,732786000.0,,,,33397000.0,,82781000.0,,-541950000.0,,,82781000.0,,954739000.0,77891000.0,,518568000.0,1455343000.0,,-230786000.0,-53101000.0,561423000.0,,,,,616872000.0,,,,,,4988000.0,-100000000.0,,,925577000.0,4606616000.0,-46267000.0,,,,-3063000.0,,,,170068000.0,12813000.0,,,,,3277713000.0,,,,,,346998000.0,,4824184000.0,436171000.0,,597318000.0,641030000.0,-1450000.0,,,,,435787000.0,,41510000.0,,,269569000.0,,511433000.0,,77891000.0,0.13,108626000.0,77891000.0,,,23036000.0,,529766000.0,-576000.0,,,,,,,,,,,,,,
59,1375228800,8307000.0,,,-84986000.0,-778389000.0,,,,,,,,,,,,104486000.0,,197039000.0,7240000.0,,378280000.0,,2421000.0,,,,96469000.0,29898000.0,,,,,592006000.0,,15372000.0,,,,,,111820000.0,578948000.0,,,40315000.0,331738000.0,,,2344572000.0,,,-71205000.0,,,,322520000.0,,5569592000.0,,1646984000.0,,,0.16,,,11483000.0,,,591321000.0,,,,2935893000.0,,,,,,,1191068000.0,61840000.0,,,310271000.0,,,5897000.0,,,726000.0,,,,561423000.0,,,,32395000.0,,105534000.0,,-394264000.0,,,105534000.0,,977238000.0,96448000.0,,545538000.0,1397419000.0,,711818000.0,16649000.0,591321000.0,,,,,585345000.0,,,,,,3879000.0,-750000000.0,,,935791000.0,3922608000.0,-43343000.0,,,,2452000.0,,,,104011000.0,-93305000.0,,,,,3330815000.0,,,,,,418123000.0,,4172173000.0,431700000.0,,625520000.0,641030000.0,0.0,,,,,440004000.0,,-6788000.0,,,267252000.0,,443943000.0,,96448000.0,0.16,108266000.0,96448000.0,,,36678000.0,,461628000.0,-593000.0,,,,,,,,,,,,,,
60,1383177600,33446000.0,,,-38159000.0,-4179000.0,,,,,,,,,,,,102346000.0,,204364000.0,4603000.0,,380319000.0,,-3526000.0,,,,162315000.0,-29237000.0,,,,,588752000.0,,22750000.0,,,,,,141484000.0,595418000.0,,,55424000.0,340294000.0,,,2470870000.0,,,-29465000.0,,,,320589000.0,,5711373000.0,,1661532000.0,,,0.2,,,124156000.0,,,562084000.0,,,,3032954000.0,,,,,,,353188000.0,62726000.0,,,333283000.0,,,5862000.0,,,732000.0,,,,591321000.0,,,,34299000.0,,140988000.0,,-484257000.0,,,140988000.0,,1053967000.0,118734000.0,,584415000.0,1390726000.0,,-187373000.0,-1924000.0,562084000.0,,,,,580870000.0,,,,,,2444000.0,0.0,,,985927000.0,4049841000.0,-43397000.0,,,,8525000.0,,,,38255000.0,-58030000.0,,,,,3406154000.0,,,,,,447631000.0,,4320647000.0,469552000.0,,652644000.0,643179000.0,-1000000.0,,,,,443427000.0,,-2544000.0,,,282658000.0,,387784000.0,,118734000.0,0.2,103133000.0,118734000.0,,,40823000.0,,404799000.0,,,,,,,,,,,,,,,
61,1391126400,5421000.0,,7935000.0,-66374000.0,1288387000.0,,587893000.0,24651000.0,945496000.0,,,,239148000.0,2511967000.0,136295000.0,-700080000.0,104252000.0,,157953000.0,-165762000.0,732000.0,387765000.0,-17145000.0,5743000.0,,,835146000.0,400712000.0,589503000.0,2267763000.0,4671810000.0,296012000.0,,577356000.0,157953000.0,21971000.0,387765000.0,,,0.0,582740000.0,168888000.0,582740000.0,520697000.0,0.75,30590000.0,336641000.0,-4950000.0,,3520223000.0,1282820000.0,418801000.0,21046000.0,30590000.0,594517000.0,,296012000.0,643179000.0,7250894000.0,10443000.0,1626183000.0,-2239000.0,4877000.0,0.26,,475125000.0,334338000.0,,4130162000.0,1151587000.0,,-3065404000.0,-255186000.0,4671810000.0,,324391000.0,,,-805937000.0,510254000.0,589430000.0,54838000.0,172199000.0,389592000.0,324391000.0,,1151587000.0,4877000.0,,496227000.0,732000.0,,0.74,7351000.0,562084000.0,,1151587000.0,439990000.0,36204000.0,-146299000.0,176823000.0,621105000.0,-1644933000.0,,,166924000.0,,1144218000.0,146917000.0,,619242000.0,2794496000.0,,-1099596000.0,17994000.0,1151587000.0,,282405000.0,1771536000.0,,568483000.0,,1862399000.0,1335834000.0,1849000000.0,-20382000.0,17007000.0,-37304000.0,1282820000.0,,945496000.0,5624711000.0,-48329000.0,3520223000.0,,15430000.0,7516000.0,2794496000.0,-700080000.0,,172199000.0,150759000.0,104252000.0,,28852000.0,12237000.0,3504742000.0,-887304000.0,5624711000.0,,,,426357000.0,3504742000.0,4456398000.0,524976000.0,439990000.0,621105000.0,643179000.0,-2500000.0,439990000.0,579960000.0,70170000.0,-181336000.0,452318000.0,1356375000.0,-7527000.0,732786000.0,426357000.0,282405000.0,,475125000.0,1626183000.0,146917000.0,0.25,115677000.0,146917000.0,,70264000.0,0.0,7250894000.0,1849000000.0,,435702000.0,4456398000.0,1356375000.0,28318000.0,0.0,,,,,,,,,
62,1398816000,80232000.0,,11471000.0,-29068000.0,-463122000.0,,,,,,,,,,,,99354000.0,,175236000.0,4086000.0,,393280000.0,,17684000.0,,,,151022000.0,-642422000.0,,,,,570422000.0,,26766000.0,,,,,,163282000.0,570802000.0,,,25299000.0,334263000.0,,,3838652000.0,,,28077000.0,,,,277530000.0,,6864663000.0,,1590865000.0,,,0.24,,,121954000.0,,,509165000.0,,,,4347817000.0,,,,,,,678957000.0,55083000.0,,,309008000.0,,,6364000.0,,,743000.0,,,,1151587000.0,,,,35521000.0,,174753000.0,,-1001073000.0,,,151359000.0,,1102787000.0,136516000.0,,604202000.0,2697678000.0,,-330322000.0,-14880000.0,509165000.0,,,,,559092000.0,,,,,,14182000.0,-500000000.0,,,897945000.0,5273798000.0,-46731000.0,,,,21464000.0,,,,106169000.0,-90676000.0,,,,,3594527000.0,,,,,,396438000.0,,4166985000.0,498585000.0,,588937000.0,643179000.0,0.0,,,,,452843000.0,1363276000.0,-5679000.0,,,275711000.0,,419774000.0,,136516000.0,0.24,118580000.0,136516000.0,,,0.0,,1799733000.0,-709000.0,,,,,,,,,,,,,,
63,1406764800,17988000.0,,11526000.0,-22527000.0,-27401000.0,,,,,,,,,,,,95430000.0,,192702000.0,2757000.0,,387434000.0,,-3857000.0,,,,96282000.0,5927000.0,,,,,570572000.0,,26649000.0,,,,,,154625000.0,556911000.0,,,26700000.0,337124000.0,,,3870962000.0,,,-73824000.0,,,,260613000.0,,6933719000.0,,1556133000.0,,,0.23,,,73755000.0,,,515092000.0,,,,4386054000.0,,,,,,,641604000.0,55607000.0,,,261627000.0,,,4378000.0,,,744000.0,,,,509165000.0,,,,38415000.0,,166151000.0,,-681781000.0,,,163179000.0,,1102824000.0,127976000.0,,618974000.0,2628933000.0,,-62954000.0,-48768000.0,515092000.0,,,,,558223000.0,,,,,,13816000.0,0.0,,,868729000.0,5377586000.0,-47432000.0,,,,16849000.0,,,,40063000.0,-156124000.0,,,,,3675071000.0,,,,,,469625000.0,,4304786000.0,483850000.0,,607102000.0,643179000.0,-250000.0,,,,,455795000.0,1370249000.0,6187000.0,,,277033000.0,,374113000.0,,127976000.0,0.22,118671000.0,127976000.0,,,0.0,,1760204000.0,-714000.0,,,,,,,,,,,,,,
