date,quarterlyEndCashPosition,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyEbitda,annualCashAndCashEquivalents,annualCurrentDeferredRevenue,annualDilutedEPS,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,trailingOperatingIncome,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,annualOtherShortTermInvestments,annualFreeCashFlow,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicEPS,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCashItems,annualOtherNonCurrentAssets,annualOperatingExpense,annualChangeInWorkingCapital,quarterlyOperatingIncome,trailingCostOfRevenue,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualNetIncome,quarterlyLongTermDebt,trailingNetIncomeCommonStockholders,trailingNetOtherInvestingChanges,annualAccountsReceivable,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,annualCashDividendsPaid,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyInvestmentsAndAdvances,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyBasicEPS,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualOtherNonCashItems,annualStockholdersEquity,quarterlyBasicAverageShares,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTaxProvision,annualDepreciationAndAmortization,annualDilutedAverageShares,annualTotalAssets,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyInventory,annualStockBasedCompensation,annualChangeInInventory,annualInventory,annualCurrentLiabilities,quarterlyTaxProvision,trailingChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualPurchaseOfBusiness,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCurrentDebt,trailingOtherNonCashItems,annualCapitalStock,trailingDepreciationAndAmortization,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyPretaxIncome,annualGrossProfit,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualOperatingCashFlow,annualNetPPE,annualEbitda,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,trailingCashDividendsPaid,trailingPretaxIncome,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,annualOtherCurrentLiabilities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,trailingChangesInAccountReceivables,quarterlyDilutedEPS,quarterlySaleOfInvestment,annualInterestExpense,annualGoodwill,quarterlyChangesInAccountReceivables,annualPretaxIncome,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlyAccountsPayable,quarterlyCapitalStock,trailingChangeInWorkingCapital,trailingDeferredIncomeTax,annualAccountsPayable,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingInvestingCashFlow,annualCapitalExpenditure,annualTotalRevenue,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,annualOtherIncomeExpense,annualRepaymentOfDebt,annualPurchaseOfInvestment,trailingGrossProfit,trailingTotalRevenue,annualEndCashPosition,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,annualResearchAndDevelopment,trailingBasicAverageShares,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingDilutedEPS,quarterlyPurchaseOfInvestment,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.993859200,,,,,,2881456829.1,,,,,,,,,279422120.7,,,,,,,463247328.0,,,,,,,,,,,,,,,,,,2881456829.1,,,,,,,,,,2881456829.1,,,,,,,,,,,,,,,,,,,,,,,,,,,279422120.7,279422120.7,,,,0.603181,,,,,,463247328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.603181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,,,,2313932628.0,,,,,,,,,289728216.5,,,,,,,477530145.0,,,,,,,,,,,,,,,,,,2313932628.0,,,,,,,,,,2313932628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,289728216.5,289728216.5,,,,0.583189,,,,,,477530145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,,,106486744.2,,,-5107313714.5,206294553.6,,1.889888,930828930.6,5756949187.8,3112673904.3,493665346.0,,123869232.6,2636182068.0,,,,-55558705.2,,,,-709216486.2,,-26256655324.5,5333542807.2,,,,,9364556312.7,1.889888,,840245296.8,,713466295.2,1956985953.9,-1137954867.6,-5107313714.5,,,3665427750.3,,,,,9364556312.7,,2606621427.2,,47374857297.9,,6251882408.4,3665427750.3,5333542807.2,,,603746909.4,930828930.6,930828930.6,1367778964.8,,,1781350404.9,1744894939.5,97034983.2,-809365673.7,,106486744.2,1781350404.9,,,1956985953.9,,,123869232.6,123869232.6,,22795099968.9,603746909.4,,,,17095971406.5,,17095971406.5,,,1367778964.8,,3112673904.3,-63055089.6,3324298136.4,493665346.0,26460527719.2,21118201973.4,,,,,,6251882408.4,,,,-26256655324.5,,,,,206294553.6,,2636182068.0,,7436039434.5,,,,,248486.1,,206294553.6,,,3291739490.4,,713466295.2,3769262427.9,21118201973.4,4659051672.9,2243868962.1,,,,,,,,,109259570.4,22795099968.9,26460527719.2,,2243868962.1,47374857297.9,-55537804.5,,,,,1744894939.5,,,,335732588.7,,,867773841.0,,-4525712173.8,840245296.8,1334753536.5,1265344634.1,7436039434.5,,,1265344634.1,,,,-4478478914.1,9048688678.2,206294553.6,,-131249429.1,,,,,206294553.6,,865709316.3,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,,,,3057654329.6,,,,,,,,,203840200.8,,,,,,,493665346.0,,,,,,,,,,,,,,,,,,3057654329.6,,,,,,,,,,3057654329.6,,,,,,,,,,,,,,,,,,,,,,,,,,,203840200.8,203840200.8,,,,0.412912,,,,,,493665346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.412912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,,,,,275168106.8,,,,,,,,,176787919.8,,,,,,,493665346.0,,,,,5741148790.8,,,,,6951163337.4,,,,,,,,275168106.8,,,,,,,,,,2313664864.8,,34365024071.4,,5003998633.6,3551292832.0,,,,306129939.4,,,1343739692.4,,,,564630090.4,,,,,1822957830.8,1326572219.4,,,987092645.4,711924538.6,176787919.8,176787919.8,,,,0.35817,,,14573359418.0,,,493665346.0,439632772.6,,,1947164703.8,,,,,16390608480.8,-48834667.8,399745500.8,,,,,89880160.8,,,-17974415590.6,,38794921.0,,,121399147.2,242943758.2,2270659727.4,,,,,,,,,,,266668080.6,,,741750106.8,,,,1909264522.4,,,,,,,,,,17973229923.4,21524522755.4,,,,,,,,,,,0.35817,,,,,,,,413339504.6,,824074383.8,5770491309.4,,,,,,,,,121399147.2,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,0.0,,,,,474876242.36,,,,,,,,,323415415.3,,,0.0,,,,493665346.0,,,,,5638398878.08,,,,,8272664471.48,,,,,,,,474876242.36,,,,,,,,,,2451400200.02,,33941375270.3,,5649115181.38,5128650700.06,,,,1579186621.9,,,2101502611.12,,,,485603766.92,,,,,1893625029.2,1407759432.88,,,1043640767.14,568764524.78,323415415.3,323415415.3,,,,0.655322,,,14298941163.14,,,493665346.0,420804730.84,,,2623549290.1,,,,,15627485981.26,33663.78,384578763.14,,,,,157587635.02,,,-18313889289.04,,36442912.06,,,339158843.08,152149064.34,2916704707.6,,,,,,,,,,,481003050.32,,,731424169.32,,,,1833134956.96,,,0.0,,,,,,,17442954934.56,22571605634.62,,,,,,,,0.0,,,0.655322,,,,,,,,396914668.3,,899275516.82,5663916023.32,,,,0.0,,,,,339158843.08,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,490640290.92,,,,,88856380.42,490640290.92,,0.920353,456516426.12,6639976656.9,3531296113.44,493592000.0,,-241393580.0,2471427987.78,,-1613619867.36,,-2863714.38,,,,3004825764.48,,-29847125072.4,4452601525.02,,,,,8795358895.62,0.920353,,547804844.1,,760647141.06,2263006926.0,-1718894114.16,88856380.42,,,4703815470.78,,,,,8795358895.62,,3135763602.92,,48740036447.04,,5264062782.18,4703815470.78,4452601525.02,,,1228034354.4,456516426.12,456516426.12,2114964573.96,,,1982047872.78,1416331539.48,206297169.78,-1490126167.02,,,1982047872.78,2649707822.16,,1903315196.34,486055780.76,397199400.34,-241393580.0,-241393580.0,,20351763231.96,1228034354.4,,,,16260219807.12,3539.82,16260219807.12,,652238216.84,2114964573.96,,3531296113.44,-71405249.04,3768025115.76,493665346.0,25055578702.74,18892911374.64,-267808708.44,,,,,5264062782.18,-427826130.42,,,-29847125072.4,,,,,490640290.92,220536396.74,2471427987.78,,7774053569.04,,,,,20764584.12,,490640290.92,,-669219710.42,3448128042.54,,760647141.06,4573574873.52,18892911374.64,4953146232.3,1716848098.2,,,4573574873.52,,,,,,284343121.14,20351763231.96,25055578702.74,,1716848098.2,48740036447.04,-97394607.48,,,,3004825764.48,1416331539.48,,,,754866615.0,,,385111177.08,,-1613619867.36,547804844.1,1185121116.54,1075786696.2,7774053569.04,,,1075786696.2,0.0,,,-1568749109.04,10088104699.44,490640290.92,,-404831514.3,,-14081403.96,,,490640290.92,,-2675611885.02,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,0.0,,,,,322724828.1,,,,,,,,,222092410.89,,,0.0,,,,493592280.0,,,,,5521511295.9,,,,,8311343465.16,,,,,,,,322724828.1,,,,,,,,,,2699228342.82,,36775649754.39,,5096428231.38,5787771894.72,,,,527047693.05,,,2500762497.84,,,,714152735.94,,,,,2124476719.17,1583121211.11,,,1116107131.71,793382303.61,222092410.89,222092410.89,,,,0.453154,,,14778748347.45,,,493592280.0,548544739.35,,,3214915233.78,,,,,15933812567.76,-64430583.84,165920864.4,,,,,111589518.9,,,-20841837186.63,,,,,1917593720.85,180406980.42,2371521178.95,,,,,,,,,,,333681929.79,,,760046743.08,,,,1853872976.88,,,0.0,,,,,,,17302319917.89,23090091812.61,,,,,,,,0.0,,,0.453154,,,,,,,,475982956.62,,871034075.55,6019300802.46,,,,0.0,,,,,1917593720.85,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,0.0,,,,,371658144.48,,,,,,,,,255275756.16,,,0.0,,,,493592280.0,,,,,4771042370.4,,,,,6549755900.64,,,,,,,,371658144.48,,,,,,,,,,2731892071.68,,36249716318.88,,3895091753.28,3940539304.32,,,,191258207.52,,,1929225559.68,,,,725438587.68,,,,,2157371244.48,1602027592.8,,,1129864478.88,758206334.4,255275756.16,255275756.16,,,,0.521776,,,13821474720.96,,,493592280.0,517769552.64,,,2654664147.36,,,,,15188913166.08,-67294607.04,157551321.12,,,,,126656179.2,,,-21060803152.8,,,,,351218379.36,162868383.84,1118308237.44,,,,,,,,,,,381931935.36,,,739037670.72,,,,1812638887.2,,,0.0,,,,,,,16430691317.28,20371230621.6,,,,,,,,0.0,,,0.521776,,,,,,,,,,964144628.64,5885630933.76,,,,0.0,,,,,351218379.36,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,0.0,,,,,661211687.08,,,,,,,,,444477638.08,,,0.0,,,,493592279.0,,,,,5251203496.56,,,,,6425391484.12,,,,,,,,661211687.08,,,,,,,,,,3127545367.24,,36708135234.12,,4879384194.72,4761151685.08,,,,167746513.2,,,807477158.6,,,,738530130.8,,,,,2538323807.32,1736724574.48,,,1390820792.76,729609105.68,444477638.08,444477638.08,,,,0.902516,,,14369625099.76,,,493592279.0,536791734.92,,,1546007289.4,,,,,14860703812.64,-40271890.96,142484738.76,,,,,226161293.12,,,-21847431421.48,,,,,843057122.6,143121128.36,1965827723.16,,,,,,,,,,,670636038.52,,,782530686.28,,,,1860129195.96,,,0.0,,,,,,,16033864898.8,20795016583.88,,,,,,,,0.0,,,0.902516,,,,,,,,467283527.2,,1053427275.6,5929652663.76,,,,0.0,,,,,843057122.6,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,214065188.15,,87997685.0,,,3062414646.39,41356026.78,,3.21985,1581586720.26,4081491314.65,1888118721.74,493592279.0,,661138836.94,1974056395.36,,-1273130310.39,,2885.17,,,172706276.2,3640631568.31,,-22576134996.13,2984353489.09,,,,,7822033434.89,3.21985,,548274625.44,,821728152.87,3259604477.43,898606392.69,3062414646.39,,,4104517856.42,,,,,7822033434.89,,3218180098.87,,37252109038.94,,5933914713.15,4104517856.42,2984353489.09,,,343499684.69,1581586720.26,1581586720.26,991067435.68,,,2421153879.24,897051286.06,488658357.73,-3126471192.95,,87997685.0,2421153879.24,-828786702.47,,2035524942.21,4046966801.34,984552154.95,661138836.94,661138836.94,,15937018376.07,343499684.69,,,,12219502797.6,2885.17,12219502797.6,,436714672.09,991067435.68,,1888118721.74,278329464.73,2841430822.8,493592279.0,20041536232.49,14675974042.81,-521483963.28,,,,,5933914713.15,-185361353.91,,,-22576134996.13,,,,,214062302.98,13314017.27,1974056395.36,,5953926252.27,,,,,222158.09,,214062302.98,,475780368.2,7675585090.86,,821728152.87,4956520098.1,14675974042.81,7259269485.71,2588133092.99,,,4956520098.1,,,,,,-274593169.58,15937018376.07,20041536232.49,,2588133092.99,37252109038.94,-21780148.33,172706276.2,,,3640631568.31,897051286.06,,,,498242892.47,,,1859919070.16,,-1273130310.39,548274625.44,4415980613.43,1283727539.8,5953926252.27,,,1283727539.8,0.0,,,-1315888529.79,11757076405.51,41356026.78,,-682227298.2,,,,,214065188.15,,-3957982957.29,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,0.0,,,,,629563526.2,,,,,,,,,417428241.99,,,0.0,,,,493592279.0,,,,,3405639849.79,,,,,7478549859.2,,,,,,,,629563526.2,,,,,,,,,,3257176133.87,,37429549603.49,,5706042736.24,4758283522.75,,,,226407745.9,,,859503916.3,,,,913003206.66,,,,,2671452143.07,1837872623.1,,,1419303510.77,789739984.57,417428241.99,417428241.99,,,,0.847545,,,12653013616.03,,,493592279.0,648544249.75,,,1772507122.96,,,,,14200951705.44,-49792909.56,109726245.34,,,,,221328845.96,,,-23228597898.05,,,,,806968864.07,82206367.9,1795425876.11,,,,,,,,,,,638757087.95,,,790599980.74,,,,2828124913.34,,,0.0,,,,,,,15373279952.48,20131563475.23,,,,,,,,0.0,,,0.847545,,,,,,,,3285752908.96,,1082491946.79,5961623752.89,,,,0.0,,,,,806968864.07,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,0.0,,,,,318747336.78,,,,,,,,,515998512.39,,,0.0,,,,493592279.0,,,,,3011230974.09,,,,,7092990498.06,,,,,,,,318747336.78,,,,,,,,,,3157721724.24,,37556273381.28,,5245186377.72,4407944771.64,,,,213249933.75,,,888474035.01,,,,959330085.33,,,,,2595019548.24,1764265676.13,,,1393456048.11,1074708711.33,515998512.39,515998512.39,,,,1.045503,,,12245698130.55,,,493592279.0,611756601.99,,,1847804120.34,,,,,13753829426.94,247302053.37,105583782.75,,,,,105161139.12,,,-23802443954.34,,,,,670923625.2,407838762.99,2351650857.12,,,,,,,,,,,326592466.35,,,796673987.58,,,,1896380372.88,,,0.0,,,,,,,14930743856.97,19338688628.61,,,,,,,,0.0,,,1.045503,,,,,,,,3281294083.68,,997155147.72,5953173072.78,,,,0.0,,,,,670923625.2,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,0.0,,,,,815818150.28,,,,,,,,,539201430.81,,,0.0,,,,493592279.0,,,,,3568210699.95,,,,,5921092790.31,,,,,,,,815818150.28,,,,,,,,,,3430864592.25,,38088037343.95,,4277912324.92,4175081468.52,,,,203465547.68,,,720991286.29,,,,922189179.1,,,,,2640136484.63,1900880997.01,,,1529983595.24,714165444.96,539201430.81,539201430.81,,,,1.091791,,,12857548780.69,,,493592279.0,573176219.6,,,1643180465.39,,,,,13492329147.66,-28861841.87,101724195.07,,,,,287709069.08,,,-24595708196.29,,,,,379561959.47,101035033.88,1144894048.3,,,,,,,,,,,826910499.89,,,751282923.16,,,,2117025966.75,,,0.0,,,,,,,14603560102.48,18778641571.0,,,,,,,,0.0,,,1.091791,,,,,,,,3301016329.53,,1015992309.87,5988321751.21,,,,0.0,,,,,379561959.47,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,238639881.92,,226629269.04,,,2999496117.64,238639881.92,,4.419651,2181727032.84,5001687197.48,3190172300.04,493592.0,,704179739.43,530071214.88,,-1415501989.48,,-422538779.44,,,,4268553756.48,,-25054255333.44,2016263708.96,,,,,7355079407.6,4.419651,,667917034.84,,778987315.56,2948284081.2,360382131.36,2999496117.64,,,4162965542.32,,,,,7355079407.6,,3433160903.28,,38427185657.96,,4164907107.56,4162965542.32,2016263708.96,,,319550828.44,2181727032.84,2181727032.84,2226900961.16,,,2696714596.56,963271338.88,214987845.72,-3659332549.6,,226629269.04,2696714596.56,-519980921.22,,2047432338.36,3953141824.5,953645706.86,704179739.43,704179739.43,,14593763174.28,319550828.44,,,,11401649309.0,,11401649309.0,,208650197.79,2226900961.16,,3190172300.04,724262267.4,2769585710.0,493592279.0,18756728716.6,13372930324.52,-310245363.78,,,,,4164907107.56,108452420.49,,,-25054255333.44,,,,,238639881.92,-206454951.75,530071214.88,,5979657061.72,,,,,,,238639881.92,87370435.8,1108940016.13,8310464963.72,87370435.8,778987315.56,5607814117.76,13372930324.52,8131766592.52,2213108145.44,,,5607814117.76,,,,,,23652036.2,14593763174.28,18756728716.6,,2213108145.44,38427185657.96,-90794071.36,,,,4268553756.48,963271338.88,,,,387404682.32,,,2905989300.24,,-1415501989.48,667917034.84,5362180882.52,1195098478.2,5979657061.72,,,1195098478.2,0.0,,,-1339260361.28,13312152161.2,238639881.92,,-141569588.04,,,,,238639881.92,,-4168662748.12,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,0.0,,,,,2219270700.36,,,,,,,,,490359003.68,,,0.0,,,,493592279.0,,,,,2507939714.63,,,,,7021854215.32,,,,,,,,1532128928.33,,,,,,,,,,3388163815.19,,38109275841.84,,3907146495.14,4733519317.8,,,,843492029.1,,,2144201965.57,,,,970505754.61,,,,55052719.4,2863571738.37,1478881041.05,,,1909282774.14,377153845.81,490359003.68,490359003.68,,,,0.991056,,,11899706705.32,,,493592279.0,318998737.47,,,3114707720.18,,,,,12924563003.52,13114401.44,90383109.11,,,,,258742441.44,,,-25184712838.32,,,,,744693489.75,209296449.04,396769380.7,,,,,,,,,,,749200230.31,,,1263478599.32,,,,2154510333.64,,,0.0,,,,,,,14188041602.84,18921560920.64,,,,,723174337.55,,,0.0,,,0.991056,,,,,,,,3408083715.26,,1300814061.4,5983685945.3,,,,0.0,,,,,21519152.2,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,0.0,,,,,2272916142.0,,,,,,,,,662719617.0,,,0.0,,,,493592278.0,,,,,1304495199.0,,,,,7783001541.0,,,,,,,,1598583483.0,,,,,,,,,,3506742414.0,,34511643810.0,,4581165582.0,4576403349.0,,,,1040875416.0,,,2222694747.0,,,,979141212.0,,,,57666609.0,2733752511.0,1507865625.0,,,1998876789.0,400293306.0,662719617.0,662719617.0,,,,1.467131,,,10617595443.0,,,493592278.0,260342397.0,,,3201835959.0,,,,,12523469994.0,-62629308.0,85258656.0,,,,,159501006.0,,,-21988173816.0,,,,,537064731.0,328232772.0,323270073.0,,,,,,,,,,,465799068.0,,,1300723641.0,,,,2917171908.0,,,0.0,,,,,,,13824193635.0,18400596984.0,,,,,517412070.0,,,0.0,,,1.467131,,,,,,,,3379598019.0,,1283056992.0,5933502225.0,,,,0.0,,,,,19652661.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,0.0,,,,,1055739217.5,,,,,,,,,711586012.5,,,0.0,,,,493592278.0,,,,,1155575767.5,,,,,10024407112.5,,,,,,,,1055739217.5,,,,,,,,,,3731479042.5,,39247358287.5,,6813356715.0,6166368202.5,,,,274439137.5,,,2147784457.5,,,,1063265940.0,,,,,2779229475.0,1929424860.0,,,1802054182.5,746314965.0,711586012.5,711586012.5,,,,1.561032,,,9843019560.0,,,493592278.0,744858180.0,,,3211050397.5,,,,,12341891430.0,251899065.0,78962647.5,,,,,246381547.5,,,-26905466857.5,,,,,1743477615.0,351125280.0,640446345.0,,,,,,,,,,,716343952.5,,,921017790.0,,,,4956452572.5,,,0.0,,,,,,,13701058470.0,19867426672.5,,,,,1705102245.0,,,0.0,,,1.561032,,,,,,,,2693840490.0,,1216457797.5,5993603302.5,,,,0.0,,,,,38375370.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,463456000.0,,110871000.0,,,1090442575.0,463456000.0,,5.17,2541947000.0,7716723000.0,13416127000.0,492864592.0,,669800075.0,246755000.0,,-1665160000.0,253565000.0,-415276000.0,,,,3863050000.0,,-27358785000.0,879604000.0,,,,,18847528000.0,5.17,,3346529000.0,,587969000.0,2948655000.0,79785000.0,893959575.0,,,5112898000.0,-502541000.0,,,1032168000.0,18847528000.0,,3727623547.5,,39716808000.0,,5431401000.0,5112898000.0,879604000.0,,,243400000.0,2541947000.0,2541947000.0,2150853000.0,,,2783268000.0,11180132000.0,238577000.0,-3133833000.0,,110871000.0,2783268000.0,1989348270.0,,1939424000.0,1738275277.5,844315702.5,669800075.0,669800075.0,253565000.0,13736244000.0,243400000.0,,,,1614000.0,5774000.0,1614000.0,,-76046957.5,2150853000.0,,13416127000.0,871347000.0,2716491000.0,493592278.0,18849142000.0,12358023000.0,-409702030.0,,,,,5431401000.0,204669615.0,,,-27358785000.0,,,,,463456000.0,-426500485.0,246755000.0,,0.0,,,,1032168000.0,0.0,,463456000.0,,1476028340.0,6678378000.0,,587969000.0,5536741000.0,12358023000.0,6642697000.0,698640000.0,,,5536741000.0,,,,,,224879000.0,13736244000.0,18849142000.0,,698640000.0,39716808000.0,29299000.0,,,,3863050000.0,11180132000.0,,,,512912000.0,,,3413294000.0,,-1665160000.0,3346529000.0,3729723000.0,1677641000.0,0.0,,,1677641000.0,0.0,,,-1673691000.0,14395101000.0,463456000.0,,143903000.0,-1720014000.0,-20768000.0,,,463456000.0,,-3646702000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,0.0,,,,,1042502454.24,,,,,,,,,591871333.47,,,0.0,,,,492030000.0,,,,,2143802993.01,,,,,7810686315.84,,,,,,,,965508755.1,,,,,,,,,,3647842154.04,,40251149892.09,,4607230427.19,5215883445.75,,,,105645409.83,,,2076091479.33,,,,1127364409.32,,,,,2910735384.18,1970395883.73,,,1677446270.31,711937515.21,591871333.47,591871333.47,,,,1.202931,,,10880837889.42,,,492030000.0,641306498.91,,,3203455888.65,,,,,12023000554.92,74194205.97,78774202.98,,,,,291197475.45,,,-28228149337.17,,,,,1137717951.87,103090299.54,219156893.61,,,,,,,,,,,883068808.92,,,968541721.2,,,,3137509604.88,,,0.0,,,,,,,13475640759.51,18691524205.26,,,,,,,,0.0,,,1.202931,,,,,,,,,,1250563928.7,6027677551.32,,,,0.0,,,,,1137717951.87,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,0.0,,,,,1055738606.58,,,,,,,,,698129423.88,,,0.0,,,,492030000.0,,,,,1451453864.28,,,,,7765872193.17,,,,,,,,1055738606.58,,,,,,,,,,3628238357.52,,40469725152.57,,4454600167.5,4814730883.62,,,,124759289.55,,,2078766958.38,,,,1232505067.29,,,,,3073287611.1,1930863127.62,,,1697375229.9,641636623.32,698129423.88,698129423.88,,,,1.418852,,,10166796619.56,,,492030000.0,686775991.02,,,3311272025.67,,,,,11673589214.7,46047381.03,77862687.42,,,,,231822117.87,,,-28796135937.87,,,,,266511711.06,418374218.64,120798435.24,,,,,,,,,,,638274578.76,,,923682548.04,,,,3122237586.3,,,0.0,,,,,,,13117937929.11,17932668812.73,,,,,,,,0.0,,,1.418852,,,,,,,,,,1211564145.96,6012642167.28,,,,0.0,,,,,266511711.06,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,0.0,,,,,1906947843.0,,,,,,,,,817221018.5,,,0.0,,,,506200000.0,,,,,2228279517.0,,,,,8047170702.5,,,,,,,,1228247075.5,,,,,,,,,,3676684352.5,,40293707666.0,,6567457858.5,6110424974.0,,,,75904234.0,,,519847943.5,,,,959864900.5,,,,79528096.5,3204351196.0,925136398.5,,,2751547954.0,1523300878.5,817221018.5,817221018.5,,,,1.614404,,,11553527027.0,,,506200000.0,1000335331.5,,,1479712844.0,,,,,11682581965.5,199623981.5,74997727.5,,,,,306935745.0,,,-28611125700.5,,,,,925538809.5,150296181.5,1676318743.0,,,,,,,,,,,1235092389.5,,,1807690790.0,,,,3502126682.0,,,0.0,,,,,,,13490272755.5,19600697729.5,,,,,905405278.5,,,0.0,,,1.614404,,,,,,,,1609644.0,,1309484337.0,6619100603.5,,,,0.0,,,,,20133531.0,,,,,,,,,,,,,,,,,,,,,,,
