,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyDilutedEPS,annualPurchaseOfBusiness,annualPurchaseOfInvestment,annualAccountsReceivable,annualDepreciationAndAmortization,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualInventory,trailingPretaxIncome,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,quarterlyOtherIncomeExpense,trailingCashDividendsPaid,annualChangeInInventory,quarterlyInventory,quarterlyNetPPE,annualStockBasedCompensation,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,annualOperatingCashFlow,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,annualChangeInWorkingCapital,annualOtherIntangibleAssets,annualNetPPE,annualDilutedAverageShares,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingIncome,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualTotalRevenue,annualCapitalStock,trailingOtherIncomeExpense,annualBasicEPS,trailingGrossProfit,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,annualPretaxIncome,annualEndCashPosition,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,quarterlyCurrentDebt,quarterlyDeferredIncomeTax,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,annualNetOtherFinancingCharges,annualInterestExpense,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyEndCashPosition,trailingBeginningCashPosition,trailingCostOfRevenue,quarterlyOtherNonCashItems,annualCurrentAssets,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualEbitda,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyStockBasedCompensation,quarterlyRetainedEarnings,annualCommonStockIssuance,annualBasicAverageShares,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetIncomeCommonStockholders,annualCostOfRevenue,trailingOperatingCashFlow,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualBeginningCashPosition,annualLongTermDebt,annualCurrentDebt,quarterlyRepaymentOfDebt,annualCashDividendsPaid,annualOtherNonCashItems,annualOtherCurrentAssets,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,annualInvestmentsAndAdvances,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingChangeInInventory,trailingDilutedEPS,trailingInterestExpense,quarterlySellingGeneralAndAdministration,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
599529600,,89300000.0,,462400000.0,,,,,,,,,684300000.0,11800000.0,11800000.0,,26700000.0,,,,7300000.0,,,,,,,,7300000.0,1569300000.0,,,,,,,86900000.0,,,22200000.0,1569300000.0,60978261.0,240300000.0,194200000.0,,,,,,18500000.0,160000000.0,,0.92,,22200000.0,511900000.0,,,0.92,,,,,86900000.0,,,11000000.0,1737100000.0,,,,,87900000.0,,,1618200000.0,,,18500000.0,18500000.0,,,1800000.0,,,,,,1852400000.0,107300000.0,,,,1274700000.0,80300000.0,,,,,,,,,18500000.0,,56900000.0,124900000.0,1852400000.0,-227000000.0,,,,,,,73800000.0,,,,,,,,118900000.0,,-227000000.0,,195500000.0,56100000.0,26700000.0,,-283100000.0,,,,402300000.0,,60978261.0,118900000.0,1274700000.0,194200000.0,,,,,,,,271600000.0,,,,-283100000.0,89300000.0,,462400000.0,402300000.0,1737100000.0,56900000.0,12000000.0,31000000.0,,,684300000.0,107300000.0,,,,12000000.0,1618200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
607305600,,,,,,,,0.14,,,,,,8700000.0,8700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8700000.0,,,,,62142857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121000000.0,,121000000.0,,,,,,,,,0.14,,,,,,,62142857.0,121000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615168000,,,,,,,,0.26,,,,,,15900000.0,15900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15900000.0,,,,,61153846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135200000.0,,135200000.0,,,,,,,,,0.26,,,,,,,61153846.0,135200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623116800,,,,,,,,0.26,,,,,736300000.0,16000000.0,16000000.0,,27200000.0,,,,,,,,9600000.0,500000.0,,,7800000.0,1700000000.0,,,,,73500000.0,,76600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15800000.0,1858000000.0,,,,60769231.0,,,,1727200000.0,,,9100000.0,9100000.0,,,,20300000.0,,,,,,130700000.0,,68200000.0,,1318600000.0,,,,,21400000.0,,,,,,,,141700000.0,1983100000.0,46200000.0,,,,,,,,,0.26,,,,,,,60769231.0,56200000.0,,,,,,,,,,425500000.0,,,130800000.0,,228700000.0,22000000.0,,,,25600000.0,,,,,,,-283100000.0,96400000.0,,539400000.0,,,,16900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631065600,,96000000.0,,537900000.0,42600000.0,,,,,-1200000.0,,39700000.0,775300000.0,7600000.0,7600000.0,-199800000.0,47800000.0,37400000.0,36800000.0,-74500000.0,7600000.0,,,,3400000.0,1300000.0,,-300000.0,7600000.0,1722400000.0,,,,104800000.0,75800000.0,,64200000.0,,8500000.0,22300000.0,1722400000.0,61025641.0,241900000.0,244900000.0,2800000.0,10600000.0,,,,11900000.0,155200000.0,,0.78,,22300000.0,527500000.0,,,0.78,,-37100000.0,,-27700000.0,64200000.0,11700000.0,-6500000.0,7500000.0,1916300000.0,88500000.0,,5900000.0,,74800000.0,,,1792500000.0,,,11900000.0,11900000.0,,,2900000.0,21200000.0,,,42600000.0,,2031400000.0,138100000.0,900000.0,53900000.0,-5700000.0,1378400000.0,86700000.0,,,,42600000.0,19200000.0,,12500000.0,,11900000.0,,48300000.0,129700000.0,2031400000.0,31600000.0,,,-210300000.0,-71400000.0,,111800000.0,80000000.0,-10400000.0,,200000.0,,,,19500000.0,123800000.0,,42200000.0,-300000.0,194900000.0,47600000.0,47800000.0,8000000.0,-309000000.0,,14700000.0,,427400000.0,,61025641.0,123800000.0,1378400000.0,244900000.0,22300000.0,-5800000.0,-105500000.0,,11000000.0,,,285600000.0,,,,-309000000.0,96000000.0,,537900000.0,427400000.0,1916300000.0,48300000.0,13900000.0,26500000.0,4800000.0,18500000.0,775300000.0,138100000.0,-12700000.0,-23300000.0,78600000.0,13900000.0,1792500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
638841600,,,,,24900000.0,,,0.14,,,,,786500000.0,8400000.0,8400000.0,,28900000.0,8800000.0,18900000.0,-30400000.0,,,,,4300000.0,700000.0,,,8100000.0,1760900000.0,,,,,72000000.0,,68600000.0,,,,,,,,-600000.0,11000000.0,,,11900000.0,,,,,,22500000.0,,,,,,-21600000.0,,,,,,8200000.0,1942600000.0,,,,58571429.0,,,,1812300000.0,,,11300000.0,11300000.0,600000.0,,,21800000.0,,,,,,152700000.0,2800000.0,58200000.0,,1402800000.0,,,,,31700000.0,-14900000.0,,-11000000.0,,,,,130200000.0,2069900000.0,34400000.0,,,,-28400000.0,,,,,0.14,-500000.0,,,,22900000.0,,58571429.0,45400000.0,,,,,,,,,,429500000.0,,,130300000.0,,253000000.0,23800000.0,-6000000.0,,,12700000.0,,,,,,,-309000000.0,100600000.0,,539800000.0,,,,21100000.0,,1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646704000,,,,,28500000.0,,,0.23,,,,,800200000.0,14200000.0,14200000.0,,29100000.0,24300000.0,22400000.0,-53000000.0,,,,,8500000.0,1200000.0,,,7900000.0,1802400000.0,,,,,74700000.0,,67000000.0,,,,,,,,-5700000.0,11100000.0,,,,,,,,,22300000.0,,,,,,-28700000.0,,,,,,14000000.0,1986900000.0,,,,60869565.0,,,,1853800000.0,,,5700000.0,5700000.0,,,,22400000.0,,,,,,168300000.0,3000000.0,68000000.0,,1439800000.0,,,,,35700000.0,-6100000.0,,4100000.0,,,,,142700000.0,2111400000.0,44500000.0,,,,-52300000.0,,,,,0.23,200000.0,,,,23400000.0,,60869565.0,55600000.0,,,,,,,,,,437400000.0,,,133100000.0,,271000000.0,23500000.0,-6100000.0,,,22700000.0,,,,,,,-309000000.0,103400000.0,,547100000.0,,,,17600000.0,,1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654652800,,,,,39600000.0,,,0.3,,,,,799300000.0,18400000.0,18400000.0,,32500000.0,24700000.0,33600000.0,-52800000.0,,,,,10600000.0,200000.0,,,8200000.0,1847000000.0,,,,,75000000.0,,74200000.0,,,,,,,,3000000.0,11400000.0,,,,,,,,,22500000.0,,,,,,-28100000.0,,,,,,18200000.0,2043000000.0,,,-7500000.0,60666667.0,,,,1902000000.0,,,8600000.0,8600000.0,,,,23300000.0,,,,,,209700000.0,4900000.0,77500000.0,,1482900000.0,,,,,24600000.0,-9900000.0,,-11200000.0,,,,,152500000.0,2156000000.0,52800000.0,,,,-55400000.0,,,,,0.3,-300000.0,,,,21900000.0,,60666667.0,64200000.0,-800000.0,,,,,,,,,449500000.0,,,141000000.0,,308500000.0,24700000.0,-6000000.0,,,29000000.0,,,,,,,-309000000.0,108500000.0,,560100000.0,,,,15600000.0,,-2700000.0,,,,-11400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662601600,700000.0,113500000.0,,569800000.0,30800000.0,,,,,,,47000000.0,799700000.0,16100000.0,16100000.0,-194400000.0,57200000.0,38600000.0,24800000.0,-62700000.0,7600000.0,,,,6200000.0,1400000.0,,,7600000.0,1881000000.0,,,,96400000.0,73000000.0,,68800000.0,,-15400000.0,22500000.0,1881000000.0,61304348.0,276000000.0,342900000.0,5000000.0,13500000.0,,,,13600000.0,176900000.0,,0.92,,22500000.0,570700000.0,,,0.92,,-24100000.0,,-64000000.0,68800000.0,3800000.0,1700000.0,15900000.0,2092600000.0,99700000.0,,11800000.0,,86700000.0,,,1960700000.0,,,13600000.0,13600000.0,,,3500000.0,23400000.0,,,32900000.0,,2219500000.0,241200000.0,3700000.0,72300000.0,-2500000.0,1522800000.0,99100000.0,,,,32900000.0,15500000.0,,21000000.0,,13600000.0,,57100000.0,145300000.0,2219500000.0,45100000.0,,,-198900000.0,-58300000.0,,123800000.0,91000000.0,-8700000.0,,,,,,21600000.0,131900000.0,,58600000.0,-500000.0,223900000.0,56400000.0,57200000.0,14400000.0,-338500000.0,,2900000.0,,459300000.0,,61304348.0,131900000.0,1522800000.0,342900000.0,27200000.0,-6000000.0,-102500000.0,,22300000.0,,,294700000.0,,,,-338500000.0,113500000.0,,569800000.0,459300000.0,2092600000.0,57100000.0,14700000.0,29600000.0,3700000.0,11900000.0,799700000.0,241200000.0,-31200000.0,-24100000.0,89800000.0,14700000.0,1960700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
670377600,,,,,23900000.0,,,0.2,,,,,877700000.0,12500000.0,12500000.0,,35300000.0,15100000.0,17500000.0,-28900000.0,,,,,6300000.0,1000000.0,,,8200000.0,1917700000.0,,,,,74300000.0,,72600000.0,,,,,,,,5800000.0,12200000.0,,,13600000.0,,,,,,22500000.0,,,,,,-13800000.0,,,,,,11800000.0,2116800000.0,,,-5300000.0,59000000.0,,,,1975500000.0,,,19400000.0,19400000.0,500000.0,,,23000000.0,,,,,,147900000.0,2700000.0,67800000.0,,1501700000.0,,,,,22700000.0,-13000000.0,,-10100000.0,,,,,142100000.0,2256200000.0,41400000.0,,,,-26700000.0,,,,,0.2,-600000.0,,,,23700000.0,,59000000.0,53600000.0,,,,,,,,,,464600000.0,,,141300000.0,,243200000.0,26400000.0,-6400000.0,,,18800000.0,,,,,,,-338500000.0,116200000.0,,615100000.0,,,,14700000.0,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678240000,,,,,14600000.0,,,0.31,,,,,906500000.0,20200000.0,20200000.0,,36500000.0,23300000.0,6800000.0,-46800000.0,,,,,11500000.0,1300000.0,,,8500000.0,1951000000.0,,,,,77500000.0,,74000000.0,,,,,,,,-13500000.0,12700000.0,,,,,,,,,22500000.0,,,,,,-23500000.0,,,,,,19200000.0,2154200000.0,,,-15300000.0,61935484.0,,,,2010000000.0,,,5900000.0,5900000.0,0.0,,,23800000.0,,,,,,129700000.0,3400000.0,81700000.0,,1520400000.0,,,,,22200000.0,-16400000.0,,-600000.0,,,,,159200000.0,2289500000.0,55000000.0,,,,-43700000.0,,,,,0.31,-300000.0,,,,26700000.0,,61935484.0,67700000.0,,,,,,,,,,477200000.0,,,144200000.0,,225900000.0,26700000.0,-7800000.0,,,31700000.0,,,,,,,-338500000.0,119900000.0,,633800000.0,,,,16400000.0,,3100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686188800,,,,,13400000.0,,,0.45,,,,,907600000.0,28500000.0,28500000.0,,43500000.0,50500000.0,6200000.0,-51600000.0,,,,,15900000.0,1800000.0,,,8500000.0,1989800000.0,,,,,81100000.0,,75200000.0,,,,,,,,2600000.0,13100000.0,,,,,,,,,22600000.0,,,,,,-1100000.0,,,,,,27500000.0,2198000000.0,,,2800000.0,61111111.0,,,,2055900000.0,,,8500000.0,8500000.0,,,,23900000.0,,,,,,143500000.0,4600000.0,95000000.0,,1543600000.0,,,,,21000000.0,4000000.0,,-1200000.0,,,,,176100000.0,2328300000.0,67000000.0,,,,-54100000.0,,,,,0.45,0.0,,,,27000000.0,,61111111.0,80100000.0,-800000.0,,,,,,,,,498100000.0,,,142100000.0,,239700000.0,28000000.0,-7200000.0,,,44400000.0,,,,,,,-338500000.0,124600000.0,,654400000.0,,,,15700000.0,,-1900000.0,,,,4500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694137600,6500000.0,126900000.0,,675400000.0,26100000.0,,,,,,,52100000.0,948000000.0,12300000.0,12300000.0,-180400000.0,73500000.0,38500000.0,19100000.0,-55300000.0,7900000.0,,,,4500000.0,700000.0,,-400000.0,7900000.0,2011700000.0,,,,127400000.0,85500000.0,,72800000.0,,-10100000.0,22600000.0,2011700000.0,61315789.0,314700000.0,215400000.0,1700000.0,14100000.0,,,,10200000.0,204300000.0,,1.14,,22600000.0,633000000.0,,,1.14,,-16800000.0,,-179600000.0,72800000.0,-7300000.0,-3400000.0,11300000.0,2240500000.0,49600000.0,,10300000.0,,111800000.0,,,2107800000.0,,,10200000.0,10200000.0,,,4900000.0,23800000.0,,,28700000.0,,2383200000.0,113900000.0,3200000.0,70200000.0,-2300000.0,1565100000.0,110400000.0,,,,28700000.0,15300000.0,,7700000.0,,10200000.0,,73600000.0,155700000.0,2383200000.0,40800000.0,,,-182600000.0,-55900000.0,,78000000.0,94400000.0,-7500000.0,,500000.0,,,,22200000.0,132700000.0,,54900000.0,-400000.0,256400000.0,69900000.0,73500000.0,13900000.0,-371500000.0,,-4200000.0,,502800000.0,,61315789.0,132700000.0,1565100000.0,215400000.0,29400000.0,-7000000.0,-55200000.0,,16800000.0,,,318300000.0,,,,-371500000.0,126900000.0,,675400000.0,502800000.0,2240500000.0,73600000.0,16500000.0,38200000.0,-8800000.0,13600000.0,948000000.0,113900000.0,-41600000.0,-28400000.0,99600000.0,16500000.0,2107800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
702000000,,,,,13100000.0,,,0.18,,,,,965300000.0,12100000.0,12100000.0,,48200000.0,26700000.0,5800000.0,-28900000.0,,,,,6400000.0,1000000.0,,,8800000.0,2052400000.0,,,,,80400000.0,,75900000.0,,,,,,,,4900000.0,13900000.0,,,10200000.0,,,,,,22600000.0,,,,,,-2200000.0,,,,,,11100000.0,2258700000.0,,,2800000.0,61666667.0,,,,2123200000.0,,,15100000.0,15100000.0,1700000.0,,,25200000.0,,,,,,105400000.0,2700000.0,72500000.0,,1574100000.0,,,,,20600000.0,-4200000.0,,-8100000.0,,,,,152900000.0,2423900000.0,42600000.0,,,,-27600000.0,,,,,0.18,-900000.0,,,,29100000.0,,61666667.0,56500000.0,,,,,,,,,,506800000.0,,,135500000.0,,201900000.0,29900000.0,-7300000.0,,,18500000.0,,,,,,,-371500000.0,129400000.0,,684600000.0,,,,17100000.0,,-400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709862400,,,,,32400000.0,,,0.31,,,,,995900000.0,20300000.0,20300000.0,,49700000.0,19900000.0,25000000.0,-50500000.0,,,,,10800000.0,1000000.0,,,9300000.0,2088700000.0,,,,,83700000.0,,71200000.0,,,,,,,,-3200000.0,14100000.0,,,,,,,,,22600000.0,,,,,,-30600000.0,,,,,,19300000.0,2310700000.0,,,-15600000.0,62258065.0,,,,2161000000.0,,,11800000.0,11800000.0,2700000.0,,,25100000.0,,,,,,108700000.0,3400000.0,84900000.0,,1611700000.0,,,,,20600000.0,-22500000.0,,0.0,,,,,168600000.0,2460200000.0,55300000.0,,,,-48100000.0,,,,,0.31,-500000.0,,,,29400000.0,,62258065.0,69500000.0,,,,,,,,,,518900000.0,,,149700000.0,,200500000.0,29600000.0,-7400000.0,,,31100000.0,,,,,,,-371500000.0,132800000.0,,699000000.0,,,,19600000.0,,-400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717811200,,,,,6000000.0,,,0.36,,,,,923200000.0,23200000.0,23200000.0,,56500000.0,49000000.0,-1100000.0,-49400000.0,,,,,13700000.0,1000000.0,,,9500000.0,2123600000.0,,,,,85100000.0,,74300000.0,,,,,,,,-3800000.0,14700000.0,,,,,,,,,22600000.0,,,,,,-400000.0,,,,,,22200000.0,2343600000.0,,,1800000.0,61666667.0,,,,2202700000.0,,,8000000.0,8000000.0,-4300000.0,,,24700000.0,,,,,,188600000.0,4200000.0,91200000.0,,1629200000.0,,,,,19500000.0,5800000.0,,-1100000.0,,,,,176300000.0,2495100000.0,60600000.0,,,,-51800000.0,,,,,0.36,-100000.0,,,,29600000.0,,61666667.0,75300000.0,-600000.0,,,,,,,,,533900000.0,,,140900000.0,,282400000.0,30600000.0,-7100000.0,,,36900000.0,,,,,,,-371500000.0,136600000.0,,714400000.0,,,,17100000.0,,2000000.0,,,,-24100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725760000,100000.0,139600000.0,,719100000.0,63900000.0,,,,,,,58400000.0,944100000.0,12700000.0,12700000.0,-209400000.0,85000000.0,47000000.0,56100000.0,-68700000.0,8300000.0,,,,6800000.0,500000.0,,-300000.0,8300000.0,2157600000.0,,,,142600000.0,85100000.0,,72300000.0,,-4800000.0,22600000.0,2157600000.0,61730769.0,324200000.0,325700000.0,21000000.0,15700000.0,,,,29100000.0,202200000.0,,1.04,,22600000.0,657400000.0,,,1.04,,-21700000.0,,-200400000.0,72300000.0,-13600000.0,18900000.0,11700000.0,2415800000.0,85800000.0,,8900000.0,,105900000.0,,,2265200000.0,,,29100000.0,29100000.0,0.0,,3400000.0,24700000.0,,,27100000.0,,2563800000.0,226300000.0,3900000.0,75600000.0,-2800000.0,1696700000.0,122000000.0,,,,27100000.0,16100000.0,,7600000.0,,29100000.0,,68200000.0,160700000.0,2563800000.0,43700000.0,,,-197500000.0,-81900000.0,,115400000.0,99700000.0,-2100000.0,,1200000.0,,,,30800000.0,150600000.0,,59400000.0,-600000.0,260600000.0,64200000.0,85000000.0,14200000.0,-406200000.0,,-1600000.0,,538300000.0,,61730769.0,150600000.0,1696700000.0,325700000.0,31900000.0,-7800000.0,-54900000.0,,19500000.0,,,333200000.0,,,,-406200000.0,139600000.0,,719100000.0,538300000.0,2415800000.0,68200000.0,16600000.0,37700000.0,-14800000.0,10200000.0,944100000.0,226300000.0,-149400000.0,-29600000.0,118900000.0,16600000.0,2265200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
733536000,,,,,-9900000.0,,,0.15,,,,,978300000.0,10200000.0,10200000.0,,260800000.0,26300000.0,-18200000.0,-29200000.0,,,,,5800000.0,900000.0,,,8600000.0,2212800000.0,,,,,81100000.0,,80200000.0,,,,,,,,-20100000.0,17000000.0,,,29100000.0,,,,,,22600000.0,,,,,,-2900000.0,,,,,,9200000.0,2624700000.0,,,1500000.0,61333333.0,,,,2496200000.0,,,9000000.0,9000000.0,100000.0,,,25600000.0,,,,,,179900000.0,3100000.0,74400000.0,,1904100000.0,,,,,17200000.0,-4800000.0,,-9900000.0,,,,,155500000.0,2619000000.0,40600000.0,,,,-28200000.0,,,,,0.15,-300000.0,,,,33900000.0,,61333333.0,57600000.0,,,,,,,,,,539700000.0,,,128500000.0,,277300000.0,33800000.0,-8300000.0,,,16000000.0,,,,,,,-406200000.0,280300000.0,,720600000.0,,,,16400000.0,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741398400,,,,,62500000.0,,,0.34,,,,,1060100000.0,21900000.0,21900000.0,,262000000.0,14800000.0,54200000.0,-45100000.0,,,,,13600000.0,1000000.0,,,9600000.0,2242000000.0,,,,,86100000.0,,78900000.0,,,,,,,,25700000.0,18400000.0,,,,,,,,,22600000.0,,,,,,-30300000.0,,,,,,20900000.0,2705000000.0,,,-21900000.0,61470588.0,,,,2526600000.0,,,34700000.0,34700000.0,,,,24300000.0,,,,,,157400000.0,3600000.0,93800000.0,,1968200000.0,,,,,16800000.0,-30800000.0,,-400000.0,,,,,179900000.0,2648200000.0,58700000.0,,,,-43300000.0,,,,,0.34,-1100000.0,,,,37100000.0,,61470588.0,77100000.0,,,,,,,,,,552800000.0,,,178400000.0,,253100000.0,35100000.0,-8300000.0,,,35500000.0,,,,,,,-406200000.0,283100000.0,,736800000.0,,,,18600000.0,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749347200,,,,,74700000.0,,,0.44,,,,,1105100000.0,28700000.0,28700000.0,,310000000.0,53200000.0,66300000.0,-43000000.0,,,,,19700000.0,1500000.0,,,9800000.0,2401900000.0,,,,,93100000.0,,85100000.0,,,,,,,,5300000.0,18000000.0,,,,,,,,,22600000.0,,,,,,10200000.0,,,,,,27700000.0,2929800000.0,,,-4500000.0,62954545.0,,,,2734500000.0,,,40000000.0,40000000.0,,,,24900000.0,,-5600000.0,,,,234900000.0,300000.0,107100000.0,,2174400000.0,,,,,19000000.0,9000000.0,,600000.0,,,,,200200000.0,2808100000.0,71900000.0,,,,-114200000.0,,,,,0.44,300000.0,,,,35600000.0,,62954545.0,89900000.0,-2800000.0,,,,,,,,,572700000.0,,,195300000.0,,339000000.0,35200000.0,-8400000.0,,,48400000.0,,,,,,,-406200000.0,298100000.0,,755400000.0,,,,23200000.0,,-66100000.0,,,,-6400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757296000,,350800000.0,,720200000.0,49900000.0,,,,-65900000.0,-100000.0,52700000.0,75100000.0,1185400000.0,14700000.0,14700000.0,-260700000.0,63100000.0,46100000.0,41900000.0,-75800000.0,9000000.0,,,,8700000.0,-4100000.0,,,9000000.0,2506400000.0,,,,140400000.0,95600000.0,52700000.0,100000.0,71700000.0,-15500000.0,22700000.0,2506400000.0,62086957.0,361700000.0,302400000.0,13000000.0,21700000.0,39100000.0,,,53400000.0,-137100000.0,,1.15,,22700000.0,717500000.0,39100000.0,,1.15,,-29700000.0,,-152100000.0,100000.0,-3800000.0,23900000.0,13700000.0,2994000000.0,144200000.0,,11400000.0,,123300000.0,53000000.0,,2804300000.0,,,53400000.0,53400000.0,,,-700000.0,15800000.0,,5600000.0,31600000.0,,2990600000.0,199000000.0,900000.0,86300000.0,-7100000.0,2273800000.0,498800000.0,,,,31600000.0,11100000.0,,12700000.0,,53400000.0,,75400000.0,181900000.0,2990600000.0,-308400000.0,71700000.0,,-193100000.0,-75000000.0,,177200000.0,90400000.0,-13500000.0,,,,,,43600000.0,189700000.0,,-286700000.0,-3300000.0,-62000000.0,71400000.0,63100000.0,7900000.0,-484200000.0,,3000000.0,,578600000.0,,62086957.0,189700000.0,2273800000.0,302400000.0,394700000.0,-8000000.0,-52700000.0,,23400000.0,,,355800000.0,,,,-484200000.0,350800000.0,,720200000.0,578600000.0,2994000000.0,75400000.0,17300000.0,47900000.0,60500000.0,29100000.0,1185400000.0,199000000.0,-34500000.0,-33000000.0,150200000.0,17300000.0,2804300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
