date,annualChangeInCashSupplementalAsReported,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingInterestExpense,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualBeginningCashPosition,annualInterestExpense,quarterlyChangeInInventory,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,trailingDeferredIncomeTax,trailingNetIncomeCommonStockholders,trailingSellingGeneralAndAdministration,annualSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlySaleOfInvestment,quarterlyDilutedEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOtherIncomeExpense,annualInvestmentsAndAdvances,quarterlyOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,trailingCapitalExpenditure,annualGrossPPE,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,annualChangeInInventory,annualStockBasedCompensation,quarterlyStockBasedCompensation,trailingChangeInInventory,trailingNetOtherFinancingCharges,quarterlyTaxProvision,annualInventory,quarterlyEbitda,quarterlyNetPPE,trailingTaxProvision,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyTotalRevenue,annualCurrentDebt,trailingStockBasedCompensation,annualCurrentDeferredRevenue,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,annualCapitalStock,trailingOtherNonCashItems,annualDilutedEPS,annualCostOfRevenue,annualTotalRevenue,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingGrossProfit,quarterlyPretaxIncome,annualGrossProfit,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,annualAccumulatedDepreciation,annualDeferredIncomeTax,trailingOperatingExpense,quarterlyOperatingCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,quarterlyGoodwill,annualNetOtherInvestingChanges,trailingPretaxIncome,quarterlyTotalAssets,quarterlyCostOfRevenue,annualGoodwill,quarterlyCurrentAccruedExpenses,trailingNetIncome,trailingCashDividendsPaid,annualPretaxIncome,annualTotalAssets,annualCashDividendsPaid,annualAccountsReceivable,trailingChangeInWorkingCapital,annualNetIncome,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingCommonStockIssuance,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,trailingOperatingIncome,quarterlyDepreciationAndAmortization,annualFreeCashFlow,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,quarterlyCurrentDebt,trailingInvestingCashFlow,annualAccountsPayable,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyEndCashPosition,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,quarterlyPurchaseOfInvestment,quarterlyInventory,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,quarterlyNetIncomeCommonStockholders,annualBasicAverageShares,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyRepaymentOfDebt,quarterlyInvestingCashFlow,quarterlyDilutedAverageShares,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlySellingGeneralAndAdministration,annualBasicEPS,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,trailingNetOtherInvestingChanges,annualNetPPE,annualEbitda,annualIncomeTaxPayable,trailingPurchaseOfBusiness,quarterlyRepurchaseOfCapitalStock,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualRepurchaseOfCapitalStock,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,annualRetainedEarnings,annualOtherShortTermInvestments,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,quarterlyIncomeTaxPayable,trailingDilutedEPS,quarterlyRetainedEarnings,trailingDilutedAverageShares,trailingResearchAndDevelopment
1970-01-01 00:00:01.419984000,-96000000.0,412000000.0,11000000.0,530000000.0,82000000.0,,64000000.0,,-1995000000.0,108000000.0,70000000.0,1000000.0,0.0,43000000.0,,,,,-837000000.0,0.0,,,,348000000.0,356000000.0,18000000.0,275000000.0,82000000.0,,10464000000.0,,,11000000.0,12000000.0,11398000000.0,12000000.0,,464000000.0,7000000.0,13000000.0,4000000.0,,,0.0,63000000.0,214000000.0,9582000000.0,,-50000000.0,12000000.0,735000000.0,253000000.0,,,141000000.0,-189000000.0,28000000.0,-882000000.0,-251000000.0,,,1.29,2190000000.0,3367000000.0,533000000.0,583000000.0,,123000000.0,1177000000.0,,-2000000.0,10464000000.0,-882000000.0,1000000.0,,208000000.0,3014000000.0,2000000.0,2000000.0,9000000.0,438000000.0,671000000.0,,,-6000000.0,82000000.0,,53000000.0,,,0.0,,-64000000.0,11398000000.0,254000000.0,1068000000.0,13000000.0,,11837000000.0,435000000.0,1068000000.0,,,,535000000.0,11837000000.0,-529000000.0,254000000.0,,530000000.0,-43000000.0,2291000000.0,-189000000.0,,123000000.0,-815000000.0,594000000.0,122000000.0,,71000000.0,-68000000.0,2291000000.0,43000000.0,0.0,,20000000.0,2343000000.0,,253000000.0,,275000000.0,82000000.0,-1000000.0,12000000.0,671000000.0,,2000000.0,-2000000.0,63000000.0,,2000000.0,122000000.0,412000000.0,,276000000.0,-8000000.0,-242000000.0,,,348000000.0,0.0,,1.29,12000000.0,44000000.0,,,3014000000.0,9000000.0,,44000000.0,356000000.0,300000000.0,159000000.0,-44000000.0,-129000000.0,12000000.0,,198000000.0,438000000.0,2343000000.0,-140000000.0,769000000.0,,9582000000.0,881000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,0.0,,,,0.0,,,,,13000000.0,0.0,,,,,,,,0.22,,,,350000000.0,12000000.0,287000000.0,68000000.0,,,,,,8000000.0,,8000000.0,,,,,3000000.0,,,1000000.0,,185000000.0,9747000000.0,,,,616000000.0,,,,104000000.0,,53000000.0,-948000000.0,-239000000.0,,,,,,,,,92000000.0,,,-6000000.0,10695000000.0,,,,188000000.0,,17000000.0,,,407000000.0,841000000.0,,,-4000000.0,75000000.0,,,0.22,422000000.0,-1000000.0,,,11561000000.0,252000000.0,1068000000.0,,,11968000000.0,365000000.0,,,,,,,,,,,-51000000.0,2289000000.0,,,91000000.0,,,91000000.0,,73000000.0,,,41000000.0,,,20000000.0,2340000000.0,,436000000.0,,,,,8000000.0,,,8000000.0,-6000000.0,50000000.0,,,91000000.0,,,,0.0,-245000000.0,422000000.0,,349000000.0,0.0,,,,47000000.0,,,3181000000.0,10000000.0,,,,251000000.0,147000000.0,-3000000.0,-130000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,-80000000.0,,,,2000000.0,,,,,-3000000.0,0.0,,,,,,,,0.18,,,,383000000.0,8000000.0,212000000.0,74000000.0,,,,,,8000000.0,,8000000.0,,,,,3000000.0,,,1000000.0,,177000000.0,9922000000.0,,,,590000000.0,,,,93000000.0,,194000000.0,-1011000000.0,-217000000.0,,,,,,,,,78000000.0,,,-81000000.0,10933000000.0,,,,96000000.0,,-63000000.0,,,414000000.0,834000000.0,,,0.0,84000000.0,,,0.18,422000000.0,0.0,,,11766000000.0,257000000.0,1068000000.0,,,12180000000.0,353000000.0,,,,,,,,,,,-121000000.0,2563000000.0,,,77000000.0,,,77000000.0,,76000000.0,,,38000000.0,,,23000000.0,2611000000.0,,488000000.0,,,,,8000000.0,,,8000000.0,-1000000.0,53000000.0,,,77000000.0,,,,-150000000.0,-290000000.0,422000000.0,,343000000.0,0.0,,,,50000000.0,,,3445000000.0,10000000.0,,,,237000000.0,144000000.0,-67000000.0,-133000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,1000000.0,,,,-37000000.0,,,,,1000000.0,0.0,,,,,,,3000000.0,-2.33,,,,346000000.0,8000000.0,206000000.0,54000000.0,,,,,,5000000.0,,5000000.0,,,,,1000000.0,,,0.0,,-884000000.0,10038000000.0,,,,646000000.0,,,,130000000.0,,-15000000.0,-1089000000.0,-198000000.0,,,,,,,,,-991000000.0,,,-1000000.0,11127000000.0,,,,207000000.0,,9000000.0,0.0,,427000000.0,804000000.0,,,-3000000.0,100000000.0,,,-2.33,422000000.0,-1000000.0,,,10774000000.0,291000000.0,0.0,,,11201000000.0,371000000.0,,,,,,,,,,,9000000.0,2737000000.0,,,-991000000.0,,,-985000000.0,,84000000.0,,,39000000.0,,,23000000.0,2786000000.0,,432000000.0,,,,,5000000.0,,,-1098000000.0,-1000000.0,52000000.0,,,-985000000.0,,,,-125000000.0,-195000000.0,422000000.0,,341000000.0,0.0,,,,49000000.0,,,3590000000.0,10000000.0,,,,275000000.0,145000000.0,-12000000.0,-134000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-8000000.0,422000000.0,2000000.0,-752000000.0,92000000.0,,50000000.0,,-275000000.0,12000000.0,90000000.0,-1000000.0,0.0,38000000.0,,,,103000000.0,-869000000.0,-3000000.0,,,,344000000.0,333000000.0,5000000.0,248000000.0,58000000.0,,11293000000.0,,,-1103000000.0,4000000.0,10857000000.0,4000000.0,,0.0,10000000.0,9000000.0,2000000.0,,,-2000000.0,53000000.0,159000000.0,10131000000.0,,212000000.0,4000000.0,566000000.0,236000000.0,,,95000000.0,-88000000.0,-20000000.0,-1162000000.0,-215000000.0,,,-1.78,1415000000.0,2418000000.0,-771000000.0,581000000.0,,50000000.0,1003000000.0,,0.0,11293000000.0,-1162000000.0,-1000000.0,,235000000.0,3707000000.0,66000000.0,-2000000.0,8000000.0,381000000.0,615000000.0,,,-1000000.0,92000000.0,,15000000.0,,,0.0,,29000000.0,10857000000.0,245000000.0,,3000000.0,,11238000000.0,326000000.0,,,,,-771000000.0,11238000000.0,-531000000.0,245000000.0,,-752000000.0,20000000.0,3046000000.0,-8000000.0,,52000000.0,-946000000.0,422000000.0,65000000.0,,85000000.0,-143000000.0,3046000000.0,38000000.0,0.0,,24000000.0,3092000000.0,,236000000.0,,248000000.0,58000000.0,-2000000.0,4000000.0,615000000.0,,-21000000.0,0.0,53000000.0,,0.0,65000000.0,422000000.0,,318000000.0,0.0,-216000000.0,,,344000000.0,0.0,131000000.0,-1.78,4000000.0,49000000.0,,,3707000000.0,8000000.0,,49000000.0,333000000.0,240000000.0,145000000.0,53000000.0,-134000000.0,4000000.0,,8000000.0,381000000.0,3092000000.0,-29000000.0,726000000.0,,10131000000.0,-363000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,0.0,,,,24000000.0,,,,,8000000.0,0.0,,,,,,,13000000.0,0.19,,,,327000000.0,4000000.0,153000000.0,55000000.0,,,,,,38000000.0,,38000000.0,,,,,2000000.0,,,1000000.0,,191000000.0,10176000000.0,,,,509000000.0,,,,103000000.0,,34000000.0,-1219000000.0,-130000000.0,,,,,,,,,87000000.0,,,0.0,11395000000.0,,,,117000000.0,,-52000000.0,,,380000000.0,280000000.0,,,34000000.0,92000000.0,,,0.21,422000000.0,-1000000.0,362000000.0,,10869000000.0,226000000.0,,,,11249000000.0,276000000.0,,,,,,,,,,,-13000000.0,3074000000.0,,,86000000.0,,,86000000.0,,81000000.0,,,40000000.0,,,23000000.0,3122000000.0,,0.0,,,,,38000000.0,,,7000000.0,0.0,45000000.0,,,86000000.0,,,,-453000000.0,-117000000.0,443000000.0,,331000000.0,362000000.0,20000000.0,,,35000000.0,,,3402000000.0,8000000.0,,,,233000000.0,130000000.0,-87000000.0,-134000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,0.0,,,,-2000000.0,,,,,1000000.0,0.0,,,,,,,0.0,0.08,,,,320000000.0,38000000.0,141000000.0,55000000.0,,,,,,6000000.0,,6000000.0,,,,,3000000.0,,,0.0,,147000000.0,10165000000.0,,,,529000000.0,,,,57000000.0,,-113000000.0,-1291000000.0,-91000000.0,,,,,,,,,39000000.0,,,0.0,11456000000.0,,,,172000000.0,,41000000.0,,,349000000.0,301000000.0,,,-32000000.0,113000000.0,,,0.08,422000000.0,0.0,0.0,,10851000000.0,225000000.0,,,,11200000000.0,337000000.0,,,,,,,,,,,81000000.0,3101000000.0,,,39000000.0,,,39000000.0,,83000000.0,,,41000000.0,,,25000000.0,3150000000.0,,0.0,,,,,6000000.0,,,7000000.0,0.0,44000000.0,,,35000000.0,,,,-171000000.0,-91000000.0,423000000.0,,331000000.0,0.0,27000000.0,,,35000000.0,,,3451000000.0,8000000.0,,,,192000000.0,135000000.0,3000000.0,-140000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,1000000.0,,,,-47000000.0,,,,,2000000.0,0.0,,,,,,,5000000.0,0.26,,,,313000000.0,6000000.0,144000000.0,52000000.0,,,,,,23000000.0,,23000000.0,,,,,4000000.0,,,2000000.0,,231000000.0,10156000000.0,,,,620000000.0,,,,147000000.0,,-130000000.0,-1367000000.0,-68000000.0,,,,,,,,,121000000.0,,,,11523000000.0,,,,209000000.0,,-11000000.0,4000000.0,,408000000.0,338000000.0,,,17000000.0,138000000.0,,,0.26,422000000.0,-1000000.0,0.0,,10833000000.0,278000000.0,,,,11241000000.0,352000000.0,,,,,,,,,,,141000000.0,3113000000.0,,,119000000.0,,,119000000.0,,84000000.0,,,49000000.0,,,26000000.0,3174000000.0,,,,,,,23000000.0,,,8000000.0,,42000000.0,,,110000000.0,,,,-132000000.0,-62000000.0,422000000.0,,326000000.0,0.0,21000000.0,,,38000000.0,,,3512000000.0,12000000.0,,,,268000000.0,121000000.0,-4000000.0,-143000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,19000000.0,424000000.0,0.0,290000000.0,80000000.0,,29000000.0,,-1771000000.0,4000000.0,99000000.0,1000000.0,0.0,53000000.0,,,,98000000.0,-383000000.0,-3000000.0,,,,329000000.0,306000000.0,23000000.0,181000000.0,70000000.0,,11567000000.0,,,19000000.0,6000000.0,10816000000.0,6000000.0,,362000000.0,12000000.0,13000000.0,4000000.0,,,-2000000.0,41000000.0,182000000.0,10143000000.0,,-335000000.0,23000000.0,614000000.0,0.0,,31000000.0,87000000.0,0.0,-126000000.0,-1424000000.0,-94000000.0,,,0.69,1355000000.0,2272000000.0,313000000.0,523000000.0,,67000000.0,917000000.0,,,11567000000.0,-1424000000.0,2000000.0,,223000000.0,3418000000.0,54000000.0,-2000000.0,10000000.0,396000000.0,362000000.0,,,0.0,80000000.0,,4000000.0,,,-1000000.0,137000000.0,32000000.0,10816000000.0,249000000.0,,1000000.0,,11212000000.0,390000000.0,,37000000.0,,,314000000.0,11212000000.0,-561000000.0,249000000.0,,312000000.0,129000000.0,2993000000.0,0.0,,69000000.0,-367000000.0,394000000.0,68000000.0,,90000000.0,338000000.0,2993000000.0,53000000.0,0.0,,25000000.0,3056000000.0,,0.0,,181000000.0,70000000.0,-3000000.0,23000000.0,362000000.0,37000000.0,5000000.0,,41000000.0,,1000000.0,59000000.0,424000000.0,,338000000.0,-1015000000.0,-97000000.0,,,329000000.0,137000000.0,30000000.0,0.69,6000000.0,38000000.0,,,3418000000.0,10000000.0,31000000.0,38000000.0,306000000.0,224000000.0,137000000.0,48000000.0,-144000000.0,6000000.0,499000000.0,15000000.0,396000000.0,3056000000.0,-40000000.0,721000000.0,,10143000000.0,751000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,1000000.0,,,,10000000.0,,,,,1000000.0,0.0,,,,,,,4000000.0,0.26,,,,299000000.0,23000000.0,128000000.0,52000000.0,,,,,,17000000.0,,17000000.0,,,,,4000000.0,,,1000000.0,,236000000.0,10126000000.0,,,,666000000.0,,,,140000000.0,,-92000000.0,-1496000000.0,-61000000.0,,,,,,,,,121000000.0,,,,11622000000.0,,,,156000000.0,,-57000000.0,1000000.0,,375000000.0,279000000.0,,,8000000.0,122000000.0,,,0.26,433000000.0,-1000000.0,0.0,,10786000000.0,231000000.0,,,,11161000000.0,396000000.0,,,,,,,,,,,95000000.0,3047000000.0,,,120000000.0,,,120000000.0,,88000000.0,,,54000000.0,,,27000000.0,3111000000.0,,,,,,,31000000.0,,,8000000.0,,40000000.0,,,111000000.0,,,,-900000000.0,-56000000.0,434000000.0,,325000000.0,0.0,25000000.0,,,36000000.0,,,3390000000.0,10000000.0,,,,270000000.0,130000000.0,-55000000.0,-147000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,0.0,,,,18000000.0,,,,,-2000000.0,0.0,,,,,,,1000000.0,0.2,,,,293000000.0,31000000.0,140000000.0,54000000.0,,,,,,7000000.0,,7000000.0,,,,,4000000.0,,,1000000.0,,217000000.0,10128000000.0,,,,626000000.0,,,,122000000.0,,-150000000.0,-1571000000.0,-87000000.0,,,,,,,,,97000000.0,,,,11699000000.0,,,,226000000.0,,32000000.0,1000000.0,,351000000.0,298000000.0,,,-10000000.0,117000000.0,,,0.2,433000000.0,0.0,0.0,,10780000000.0,220000000.0,,,,11131000000.0,368000000.0,,,,,,,,,,,139000000.0,3046000000.0,,,96000000.0,,,95000000.0,,89000000.0,,,54000000.0,,,31000000.0,3111000000.0,,,,,,,21000000.0,,,6000000.0,,42000000.0,,,86000000.0,,,,-130000000.0,-86000000.0,434000000.0,,324000000.0,-1000000.0,23000000.0,,,35000000.0,,,3409000000.0,11000000.0,,,,258000000.0,136000000.0,9000000.0,-149000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,0.0,,,,-100000000.0,,,,,2000000.0,0.0,,,,,,,4000000.0,0.24,,,,286000000.0,21000000.0,198000000.0,50000000.0,,,,,,8000000.0,,8000000.0,,,,,4000000.0,,,0.0,,234000000.0,10174000000.0,,,,705000000.0,,,,137000000.0,,-75000000.0,-1650000000.0,-102000000.0,,,,,,,,,113000000.0,,,,11824000000.0,,,,174000000.0,,-35000000.0,0.0,,446000000.0,831000000.0,,,1000000.0,126000000.0,,,0.24,434000000.0,0.0,0.0,,10816000000.0,321000000.0,,,,11262000000.0,439000000.0,,,,,,,,,,,72000000.0,2669000000.0,,,113000000.0,,,113000000.0,,90000000.0,,,59000000.0,,,31000000.0,2740000000.0,,450000000.0,,,,,22000000.0,,,7000000.0,,40000000.0,,,104000000.0,,,,-124000000.0,-98000000.0,435000000.0,,320000000.0,-1000000.0,23000000.0,,,36000000.0,,,3571000000.0,12000000.0,,,,266000000.0,129000000.0,30000000.0,-147000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,-4000000.0,434782609.0,2000000.0,400000000.0,60000000.0,,44000000.0,,-1836000000.0,23000000.0,120000000.0,0.0,0.0,59000000.0,,,,95000000.0,-416000000.0,-4000000.0,0.23,,,324000000.0,451000000.0,22000000.0,263000000.0,62000000.0,,12079000000.0,,,28000000.0,5000000.0,11177000000.0,5000000.0,,-2000000.0,1000000.0,15000000.0,3000000.0,,,-3000000.0,40000000.0,235000000.0,10355000000.0,,-132000000.0,19000000.0,806000000.0,405000000.0,,34000000.0,129000000.0,-298000000.0,185000000.0,-1724000000.0,-166000000.0,,,0.92,1747000000.0,2803000000.0,437000000.0,528000000.0,,105000000.0,1056000000.0,,,12079000000.0,-1724000000.0,-3000000.0,,278000000.0,3939000000.0,74000000.0,-5000000.0,6000000.0,416000000.0,1279000000.0,,,-3000000.0,60000000.0,,-28000000.0,0.23,430434783.0,-1000000.0,,14000000.0,11177000000.0,277000000.0,12000000.0,3000000.0,,11593000000.0,544000000.0,12000000.0,32000000.0,,,436000000.0,11593000000.0,-590000000.0,277000000.0,,436000000.0,112000000.0,2595000000.0,,,108000000.0,-706000000.0,528000000.0,108000000.0,,99000000.0,418000000.0,2595000000.0,59000000.0,0.0,,31000000.0,2660000000.0,,405000000.0,,263000000.0,62000000.0,-2000000.0,19000000.0,1279000000.0,32000000.0,7000000.0,,40000000.0,,-1000000.0,99000000.0,434782609.0,,366000000.0,-682000000.0,-466000000.0,430434783.0,,324000000.0,0.0,24000000.0,0.92,5000000.0,35000000.0,,,3939000000.0,6000000.0,34000000.0,35000000.0,451000000.0,262000000.0,133000000.0,70000000.0,-147000000.0,5000000.0,,5000000.0,416000000.0,2660000000.0,54000000.0,834000000.0,,10355000000.0,922000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,7000000.0,,,,23000000.0,,,,,1000000.0,0.0,,,,,,,7000000.0,0.24,,,,440000000.0,19000000.0,209000000.0,58000000.0,,,,,,30000000.0,,30000000.0,,,,,5000000.0,,,0.0,,243000000.0,10468000000.0,,,,748000000.0,,,,139000000.0,,35000000.0,-1805000000.0,-190000000.0,,,,,,,,,114000000.0,,,,12273000000.0,,,,166000000.0,,-50000000.0,,,413000000.0,1404000000.0,,,25000000.0,119000000.0,,,0.24,434000000.0,,,,11274000000.0,253000000.0,12000000.0,,,11687000000.0,471000000.0,,,,,,,,,,,-24000000.0,2594000000.0,,,114000000.0,,,114000000.0,,96000000.0,,,64000000.0,,,33000000.0,2664000000.0,,595000000.0,,,,,44000000.0,,,8000000.0,,39000000.0,,,105000000.0,,,,0.0,-176000000.0,435000000.0,,317000000.0,-5000000.0,27000000.0,,,37000000.0,,,4068000000.0,6000000.0,,,,277000000.0,138000000.0,-60000000.0,-150000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,2000000.0,,,,-35000000.0,,,,,-3000000.0,0.0,,,,,,,1000000.0,0.2,,,,429000000.0,44000000.0,244000000.0,62000000.0,,,,,,7000000.0,,7000000.0,,,,,3000000.0,,,,,227000000.0,10563000000.0,,,,805000000.0,,,,126000000.0,,-80000000.0,-1880000000.0,-185000000.0,,,,,,,,,95000000.0,,,,12443000000.0,,,,239000000.0,,47000000.0,,,432000000.0,1258000000.0,,,-23000000.0,146000000.0,,,0.2,435000000.0,,,,11360000000.0,289000000.0,12000000.0,,,11792000000.0,540000000.0,,,,,,,,,,,54000000.0,2881000000.0,,,95000000.0,,,95000000.0,,96000000.0,,,76000000.0,,,36000000.0,2963000000.0,,826000000.0,,,,,21000000.0,,,5000000.0,,41000000.0,,,86000000.0,,,,-528000000.0,-182000000.0,436000000.0,,315000000.0,-4000000.0,26000000.0,,,41000000.0,,,4221000000.0,6000000.0,,,,265000000.0,139000000.0,41000000.0,-145000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,0.0,,,,-46000000.0,,,,,-3000000.0,0.0,,,,,,,3000000.0,0.3,,,,418000000.0,21000000.0,259000000.0,61000000.0,,,,,,8000000.0,,8000000.0,,,,,4000000.0,,,0.0,,279000000.0,10670000000.0,,,,928000000.0,,,,171000000.0,,-59000000.0,-1963000000.0,-176000000.0,,,,,,,,,139000000.0,,,,12633000000.0,,,,233000000.0,,-11000000.0,,,481000000.0,1403000000.0,,,1000000.0,177000000.0,,,0.3,435000000.0,0.0,,,11454000000.0,333000000.0,12000000.0,,,11935000000.0,616000000.0,,,,,,,,,,,57000000.0,2880000000.0,,,139000000.0,,,138000000.0,,100000000.0,,,78000000.0,,,40000000.0,2964000000.0,,913000000.0,,,,,22000000.0,,,8000000.0,,45000000.0,,,129000000.0,,,,0.0,-173000000.0,436000000.0,,313000000.0,0.0,28000000.0,,,41000000.0,,,4367000000.0,6000000.0,,,,312000000.0,141000000.0,0.0,-147000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,3000000.0,436936937.0,1000000.0,485000000.0,79000000.0,,47000000.0,,-550000000.0,19000000.0,152000000.0,-5000000.0,0.0,77000000.0,,,,113000000.0,-728000000.0,-4000000.0,0.38,,,317000000.0,663000000.0,22000000.0,288000000.0,68000000.0,,12899000000.0,,,26000000.0,8000000.0,11995000000.0,8000000.0,,-9000000.0,-10000000.0,16000000.0,4000000.0,,,-1000000.0,50000000.0,323000000.0,10871000000.0,,233000000.0,22000000.0,950000000.0,1149000000.0,,38000000.0,212000000.0,-443000000.0,337000000.0,-2028000000.0,-177000000.0,,,1.11,2217000000.0,3431000000.0,523000000.0,566000000.0,,174000000.0,1214000000.0,,,12899000000.0,-2028000000.0,-1000000.0,,286000000.0,4826000000.0,2000000.0,-1000000.0,5000000.0,449000000.0,1615000000.0,,,0.0,79000000.0,,-11000000.0,0.38,434210526.0,0.0,0.0,-12000000.0,11995000000.0,290000000.0,98000000.0,10000000.0,,12444000000.0,590000000.0,98000000.0,,,,522000000.0,12444000000.0,-591000000.0,290000000.0,,521000000.0,109000000.0,3129000000.0,,,175000000.0,-1154000000.0,648000000.0,174000000.0,,106000000.0,196000000.0,3129000000.0,77000000.0,0.0,,43000000.0,3211000000.0,,1149000000.0,,288000000.0,68000000.0,-1000000.0,22000000.0,1615000000.0,,5000000.0,,50000000.0,,-1000000.0,165000000.0,433035714.0,,398000000.0,-100000000.0,-623000000.0,434210526.0,,317000000.0,0.0,32000000.0,1.12,8000000.0,46000000.0,,,4826000000.0,5000000.0,38000000.0,46000000.0,663000000.0,360000000.0,148000000.0,24000000.0,-149000000.0,8000000.0,2000000.0,,449000000.0,3211000000.0,5000000.0,924000000.0,,10871000000.0,1072000000.0,,,,,,,,,,,,,,,,,,,,,
