date,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyEbitda,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualNetIncomeContinuousOperations,quarterlyStockBasedCompensation,annualCashAndCashEquivalents,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,trailingOperatingIncome,annualCurrentDebt,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyRetainedEarnings,trailingFreeCashFlow,trailingOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualChangesInAccountReceivables,annualChangeInWorkingCapital,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,trailingBeginningCashPosition,annualDilutedAverageShares,quarterlyChangeInWorkingCapital,annualRetainedEarnings,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyBasicAverageShares,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyLongTermDebt,quarterlyChangeInInventory,annualBasicAverageShares,annualAccountsReceivable,annualNetIncome,annualCommonStockIssuance,annualFreeCashFlow,quarterlyNetIncome,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,quarterlyCurrentDeferredRevenue,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualLongTermDebt,quarterlyStockholdersEquity,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualTaxProvision,quarterlyOtherCurrentAssets,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,annualChangeInInventory,quarterlyInventory,quarterlyNetPPE,trailingCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,quarterlyOtherIncomeExpense,annualDepreciationAndAmortization,annualInventory,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyInterestExpense,trailingDepreciationAndAmortization,annualCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualCapitalStock,annualPurchaseOfBusiness,trailingOperatingCashFlow,annualIncomeTaxPayable,annualSaleOfInvestment,annualStockBasedCompensation,quarterlyBasicEPS,annualOtherIntangibleAssets,quarterlyPretaxIncome,annualGrossProfit,annualNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyChangeInCashSupplementalAsReported,annualEbitda,quarterlyOtherCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingCashDividendsPaid,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyTotalNonCurrentAssets,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherCurrentLiabilities,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualDilutedEPS,annualGrossPPE,annualRepaymentOfDebt,annualPretaxIncome,annualPurchaseOfInvestment,annualOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyOtherIntangibleAssets,annualGoodwill,quarterlyTotalAssets,annualInterestExpense,annualInvestingCashFlow,quarterlyDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,annualBasicEPS,annualOperatingIncome,annualOtherIncomeExpense,quarterlyDepreciationAndAmortization,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,trailingDeferredIncomeTax,trailingInvestingCashFlow,trailingTotalRevenue,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,annualEndCashPosition,trailingChangeInInventory,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingOtherIncomeExpense,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualInvestmentsAndAdvances
1970-01-01 00:00:00.486345600,,,271400000.0,,,271400000.0,,,,,,,,,,0.001318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271400000.0,,,,,,,,,,,,,,,,122152000.0,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122152000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.494294400,,,-776100000.0,,,229400000.0,,,9300000.0,,26500000.0,,937200000.0,1019200000.0,,,,,,,,2600000.0,,129000000.0,19700000.0,,68300000.0,,,,102300000.0,198200000.0,,,96200000.0,,,46500000.0,148800000.0,,-64400000.0,,,,,-776100000.0,,,198200000.0,,148800000.0,,124200000.0,,96200000.0,,9300000.0,,,,,,,,,0.0,31900000.0,,124200000.0,,9300000.0,,0.0,,,4000000.0,,56200000.0,84300000.0,0.0,133700000.0,31900000.0,133700000.0,,,2600000.0,5700000.0,2600000.0,282500000.0,46500000.0,,,80400000.0,64600000.0,,,,,80400000.0,,,,,102300000.0,,2600000.0,-64400000.0,,14600000.0,,,,,,,,,,,82000000.0,64600000.0,26500000.0,0.0,,19700000.0,,25800000.0,99700000.0,14600000.0,,,,,,84300000.0,,,99700000.0,,,,,0.003955,129000000.0,,15000000.0,,0.0,,,,,282500000.0,4200000.0,0.0,,,,0.003955,13700000.0,5500000.0,,,26500000.0,,,26500000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.502156800,,,200700000.0,,,200700000.0,,,,,,,,,,0.001318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200700000.0,,,,,,,,,,,,,,,,123016000.0,,,,,,,,,,,,,,3100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123016000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.509932800,,,214000000.0,,,214000000.0,,,,,,,,,,0.001318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214000000.0,,,,,,,,,,,,,,,,124952000.0,,,,,,,,,,,,,,3100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124952000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.517881600,,,241300000.0,,,241300000.0,,,,,,,,,,0.002461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241300000.0,,,,,,,,,,,,,,,,125952000.0,,,,,,,,,,,,,,4400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125952000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.525830400,,,-637400000.0,,,229400000.0,,,14200000.0,,20400000.0,,789800000.0,885400000.0,,,,,,,,1500000.0,,146200000.0,22700000.0,,77000000.0,,,,94100000.0,200100000.0,,,102800000.0,,,52900000.0,147000000.0,,-75400000.0,,,,,-637400000.0,,,200100000.0,,147000000.0,,126488000.0,,102800000.0,,14200000.0,,,,,,,,,0.0,37900000.0,,126488000.0,,14200000.0,,0.0,,,3700000.0,,61400000.0,93500000.0,0.0,146600000.0,37900000.0,146600000.0,,,2400000.0,8300000.0,2400000.0,293600000.0,52900000.0,,,75800000.0,70800000.0,,,,,75800000.0,,,,,94100000.0,,1500000.0,-75400000.0,,15000000.0,,,,,,,,,,,95600000.0,70800000.0,20400000.0,0.0,,22700000.0,,34200000.0,92600000.0,15000000.0,,,,,,93500000.0,,,92600000.0,,,,,0.00791,146200000.0,,22500000.0,,0.0,,,,,293600000.0,3900000.0,0.0,,,,0.00791,18600000.0,7900000.0,,,20400000.0,,,20400000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.533692800,,,207000000.0,,,207000000.0,,,,,,,,,,0.000879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207000000.0,,,,,,,,,,,,,,,,126360000.0,,,,,,,,,,,,,,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.541468800,,,202300000.0,,,202300000.0,,,,,,,,,,0.001143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202300000.0,,,,,,,,,,,,,,,,126648000.0,,,,,,,,,,,,,,2100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126648000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.549417600,,,230500000.0,,,230500000.0,,,,,,,,,,0.002285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230500000.0,,,,,,,,,,,,,,,,126648000.0,,,,,,,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126648000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.557366400,,,-625500000.0,,,233000000.0,,,10200000.0,,33600000.0,,781800000.0,872800000.0,,,,,,,,2600000.0,,172600000.0,18100000.0,,76700000.0,,,,97000000.0,201100000.0,,,110100000.0,,,50400000.0,147400000.0,,-89500000.0,,,,,-625500000.0,,,201100000.0,,147400000.0,,127912000.0,,110100000.0,,10200000.0,,,,,,,,,0.0,35200000.0,,127912000.0,,10200000.0,,0.0,,,2600000.0,,60200000.0,101200000.0,-100000.0,154900000.0,35200000.0,154900000.0,,,4100000.0,7300000.0,4100000.0,302300000.0,50400000.0,,,61800000.0,83100000.0,,,,,61800000.0,,,,,97000000.0,,2600000.0,-89500000.0,,15300000.0,,,,,,,,,,,91000000.0,83100000.0,33600000.0,0.0,,18100000.0,,30800000.0,94400000.0,15300000.0,,,,,,101200000.0,,,94400000.0,,,,,0.005713,172600000.0,,17500000.0,,-100000.0,,,,,302300000.0,3800000.0,0.0,,,,0.005713,14300000.0,7100000.0,,,33600000.0,,,33600000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.565228800,,,234900000.0,,,234900000.0,,,,,,,,,,0.002285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234900000.0,,,,,,,,,,,,,,,,120320000.0,,,,,,,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120320000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.573091200,,,295700000.0,,,295700000.0,,,,,,,,,,0.004131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295700000.0,,,,,,,,,,,,,,,,120872000.0,,,,,,,,,,,,,,7100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120872000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.581040000,,,300200000.0,,,300200000.0,,,,,,,,,,0.004658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300200000.0,,,,,,,,,,,,,,,,124264000.0,,,,,,,,,,,,,,8100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124264000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
