,timestamp,quarterlyEndCashPosition,trailingTaxProvision,quarterlyInvestingCashFlow,annualTaxProvision,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyEbitda,trailingResearchAndDevelopment,annualDilutedAverageShares,trailingChangeInAccountPayable,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualTotalRevenue,annualCostOfRevenue,annualCurrentDebt,annualInvestmentsAndAdvances,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,annualCommonStockIssuance,annualOperatingExpense,quarterlyCurrentAssets,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualResearchAndDevelopment,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCurrentAssets,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,trailingNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,annualBasicAverageShares,trailingOperatingExpense,annualRepurchaseOfCapitalStock,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingCostOfRevenue,trailingNetIncome,annualTotalAssets,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualBeginningCashPosition,quarterlyLongTermDebt,quarterlyCostOfRevenue,annualNetIncome,quarterlyChangeInInventory,annualCashDividendsPaid,annualSellingGeneralAndAdministration,annualFreeCashFlow,quarterlyGrossProfit,quarterlyNetIncomeContinuousOperations,annualTotalNonCurrentAssets,quarterlyNetIncome,quarterlyBasicAverageShares,quarterlyStockholdersEquity,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualOtherCurrentAssets,annualDepreciationAndAmortization,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherIncomeExpense,quarterlyNetPPE,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,quarterlyTaxProvision,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,trailingChangeInInventory,annualInventory,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyBasicEPS,trailingDepreciationAndAmortization,annualCurrentLiabilities,quarterlyCurrentDebt,trailingOperatingCashFlow,annualPurchaseOfBusiness,quarterlyInterestExpense,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,trailingOtherIncomeExpense,trailingOtherNonCashItems,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyPretaxIncome,annualGoodwill,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,annualBasicEPS,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,annualGrossPPE,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualPretaxIncome,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualOtherIncomeExpense,trailingGrossProfit,quarterlySaleOfInvestment,quarterlyCapitalStock,trailingInvestingCashFlow,annualAccountsPayable,annualInvestingCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingTotalRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,quarterlyBeginningCashPosition,annualEndCashPosition,quarterlyAccountsPayable,annualOperatingIncome,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,quarterlyRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualNonCurrentDeferredRevenue,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingCommonStockIssuance
10,583632000,,,,,,,8115611130.0,,,,,8115611130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312885,8115611130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335412720.0,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,0.312885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,591580800,,,,,,,8320255000.0,,,,,8320255000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32075,8320255000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343844000.0,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,0.32075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,599529600,,,,881723082.0,,,6872132508.0,,,,3790120722.0,-22516182548.0,,1430000000.0,,1316141970.0,,31831614508.0,17624644264.0,1298347976.0,,,,,,,11763670792.0,24660634926.0,1641956136.0,3358156178.0,12981639002.0,,,,,26065133280.0,,12737431774.0,26065133280.0,0.920379,,,-6041367756.0,13083494278.0,,24660634926.0,,,,,,,-22516182548.0,,1430000000.0,,,,,,,,34714855122.0,,,,1316141970.0,,,1641956136.0,11551370036.0,,0.0,1532124242.0,,1316141970.0,,,10789909810.0,0.0,,284609970.0,10054220196.0,,,8649721842.0,,,1532124242.0,2492999918.0,,,2492999918.0,8649721842.0,13083494278.0,,6696064018.0,,8191986686.0,,,,,8191986686.0,-6041367756.0,,,,12981639002.0,1298347976.0,,,,,,,,,,,,,,,,3790120722.0,,3358156178.0,6696064018.0,0.0,14206970244.0,,3417060434.0,,,11683291026.0,,,,,,0.920379,11683291026.0,,,12737431774.0,,,,,11551370036.0,,,,2197865052.0,,1181766636.0,34714855122.0,10054220196.0,,,,,1105681972.0,,,,,,0.0,,,,3790120722.0,3790120722.0,,,0.0,,2443299452.0,,,,,,,,,,,,,,,,,
13,607305600,,,,,,,10233109152.0,,,,,10233109152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.642864,10233109152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476362224.0,,,347566400.0,,,,,,,,,,,,,,,,,,,,,,0.642864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347566400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,615168000,,,,,,,10571621340.0,,,,,10571621340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66413,10571621340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492784460.0,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,0.66413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,623116800,,,,,,,10208058750.0,,,,,10208058750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64125,10208058750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475807500.0,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,0.64125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,631065600,,,,1699090536.0,,,8632509294.0,,,,5081858958.0,-26902896546.0,,989000000.0,,1829173302.0,,39255403044.0,20822490150.0,1757658606.0,,,,,,,14712915690.0,29395006080.0,3078830964.0,3439486974.0,16288705026.0,,,,,29605234626.0,,15190091334.0,29605234626.0,1.849518,,,-7472052720.0,13316529600.0,,29395006080.0,,,,,,,-26902896546.0,,989000000.0,,,,,,,,40552531668.0,,,,1829173302.0,,,3078830964.0,11209312092.0,,0.0,2107217508.0,,1829173302.0,,,13428733692.0,0.0,,402392052.0,11157525588.0,,,10947297042.0,,,2107217508.0,2586242670.0,,,2586242670.0,10947297042.0,13316529600.0,,7718038614.0,,9575571192.0,,,,,9575571192.0,-7472052720.0,,,,16288705026.0,1757658606.0,,,,,,,,,,,,,,,,5081858958.0,,3439486974.0,7718038614.0,0.0,18432912894.0,,5004179202.0,,,14531046420.0,,,,,,1.849518,14531046420.0,,,15190091334.0,,,,,11209312092.0,,,,3528263838.0,,1200953688.0,40552531668.0,11157525588.0,,,,,1417347294.0,,,,,,0.0,,,,5081858958.0,5081858958.0,,,0.0,,3719997204.0,,,,,,,,,,,,,,,,,
17,638841600,,,,,,,11407068000.0,,,,,11407068000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612,11407068000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717876000.0,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,0.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,646704000,,,,,,,11275439382.0,,,,,11275439382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604938,11275439382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709592274.0,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,0.604938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,654652800,,,,,,,10314432000.0,,,,,10314432000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288,10314432000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425664000.0,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,0.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,662601600,,,,1398435680.0,,,13708818960.0,,,,6734807920.0,-27103746960.0,,1531000000.0,,3433849280.0,,46479762960.0,22783175040.0,2342688160.0,,,,,,,18029390880.0,34280177920.0,5265160800.0,3648605040.0,19737904720.0,,,,,30269908480.0,,17179339360.0,30269908480.0,2.24288,,,-8164083200.0,10532003760.0,,34280177920.0,,,,,,,-27103746960.0,,1531000000.0,,,,,,,,46944039120.0,,,,3433849280.0,,,5265160800.0,9463832160.0,,0.0,1068171600.0,,3433849280.0,,,16464982080.0,0.0,,1595257280.0,12663861200.0,,,16674130640.0,,,1068171600.0,2789582000.0,,,2789582000.0,16674130640.0,10532003760.0,,9015256160.0,,9320848560.0,,,,,9320848560.0,-8164083200.0,,,,19737904720.0,2342688160.0,,,,,,,,,,,,,,,,6734807920.0,,3648605040.0,9015256160.0,0.0,23696587920.0,,7231605840.0,,,17395216560.0,,,,,,2.24288,17395216560.0,,,17179339360.0,,,,,9463832160.0,,,,4832284960.0,,1220126720.0,46944039120.0,12663861200.0,,,,,1058078640.0,,,,,,0.0,,,,6734807920.0,6734807920.0,,,0.0,,5667197040.0,,,,,,,,,,,,,,,,,
21,670377600,,,,,,,10716587500.0,,,,,10716587500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61625,10716587500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563252500.0,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,0.61625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,678240000,,,,,,,11831920000.0,,,,,11831920000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3275,11831920000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598670000.0,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,0.3275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,686188800,,,,,,,9568447500.0,,,,,9568447500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.303375,9568447500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-246947250.0,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,-0.303375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390265600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,694137600,,,,722753250.0,-24519000.0,,14094945750.0,,,,7866141000.0,-30534092250.0,,1601000000.0,,892157250.0,,46111323000.0,22722983250.0,3404240250.0,,,,,,18389250.0,21906054750.0,34139364000.0,5491141500.0,5280501000.0,19925588250.0,,,,,31038825000.0,,19813023750.0,31038825000.0,0.55725,,,-9263166750.0,11113236750.0,,34139364000.0,516570750.0,,,,,,-30534092250.0,,1067333333.0,,,,,,,,49969722000.0,,,,892157250.0,,,5491141500.0,9270411000.0,,6464100000.0,1842825750.0,,892157250.0,,-758417250.0,20030351250.0,-31206000.0,,19650750.0,15830358000.0,,,16885789500.0,,,1842825750.0,3462751500.0,1875703500.0,,3462751500.0,16885789500.0,11113236750.0,,10549857000.0,,9227502750.0,,2631891750.0,202281750.0,,9227502750.0,-9263166750.0,,,,19925588250.0,3404240250.0,,,,,,,,,,,,,,,,7866141000.0,,5280501000.0,10549857000.0,3576430500.0,23388339750.0,,3357988500.0,,,12805605000.0,,,,,,0.835875,12805605000.0,,-475334250.0,19813023750.0,,1402041000.0,,-951783000.0,9270411000.0,,,,1614910500.0,,1498445250.0,49969722000.0,15830358000.0,,,,,2132595750.0,,,,,3715743000.0,-4806281250.0,,-3607636500.0,,7866141000.0,7866141000.0,,,0.0,3715743000.0,1482285000.0,,,,,,,,,,,,,,,,,
