,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualNonCurrentDeferredRevenue,annualTotalAssets,trailingPurchaseOfBusiness,trailingNetIncome,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,trailingChangeInInventory,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,annualCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyAccountsReceivable,annualRetainedEarnings,trailingStockBasedCompensation,quarterlyGoodwill,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualStockBasedCompensation,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualBasicEPS,annualCapitalStock,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingChangeInWorkingCapital,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingGrossProfit,quarterlyCashAndCashEquivalents,annualNetPPE,annualDilutedAverageShares,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,annualEndCashPosition,annualEbitda,quarterlyBasicEPS,trailingTotalRevenue,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,annualDilutedEPS,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,trailingPretaxIncome,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGrossPPE,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,trailingInterestExpense,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualRepurchaseOfCapitalStock,trailingOperatingExpense,quarterlyBasicAverageShares,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyEndCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyOperatingExpense,annualTotalRevenue,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCurrentAssets,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyNetPPE,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyDilutedEPS,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,trailingTaxProvision,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualFreeCashFlow,annualBeginningCashPosition,annualOperatingExpense,annualCurrentDeferredRevenue,annualCashDividendsPaid,trailingSellingGeneralAndAdministration,annualCostOfRevenue,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,trailingDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
765072000,37700000.0,,,0.0,33000000.0,157142857.0,1300000.0,,,33000000.0,,,,,,,,534800000.0,,,,,,,540600000.0,,6000000.0,,,,,,,,,,489200000.0,23100000.0,661900000.0,,,,10300000.0,,,,,,,-11100000.0,,50100000.0,,,,,50100000.0,,,38700000.0,,,,,,0.21,,,0.0,,,,,,71400000.0,,,14800000.0,,,,,,,1421700000.0,2601900000.0,,33000000.0,265700000.0,163400000.0,996000000.0,,0.0,500000.0,,,,,-11200000.0,,1752200000.0,,,,76500000.0,130500000.0,10300000.0,,,,-45300000.0,,,,,,,,157142857.0,,,,94300000.0,0.0,,1180200000.0,,,,,,,,-37200000.0,,0.0,,,297700000.0,242200000.0,,,,,1000000.0,1605900000.0,,203400000.0,736700000.0,,,,685000000.0,,,,,51000000.0,,566900000.0,,937900000.0,18000000.0,0.21,838300000.0,,-37200000.0,,55500000.0,100000.0,,,,-1185300000.0,,,,,,,,,,,,,,,,,,,,,,,
772934400,189100000.0,,,0.0,34200000.0,,89000000.0,-134900000.0,158581560.0,34200000.0,22700000.0,,,2677100000.0,,,1188000000.0,599400000.0,661700000.0,-22300000.0,153400000.0,,,,585600000.0,804700000.0,200000.0,,,943100000.0,,,,,13500000.0,,463100000.0,22700000.0,661700000.0,0.705,,,-7900000.0,,,184500000.0,,684400000.0,,-10900000.0,,139100000.0,551300000.0,160000000.0,,173100000.0,139100000.0,,139100000.0,37000000.0,166000000.0,-31800000.0,,0.0,383900000.0,,,21300000.0,0.0,230500000.0,,139100000.0,0.0,,20800000.0,1736600000.0,0.705,14800000.0,,,,,,,1489100000.0,2677100000.0,193500000.0,34200000.0,261500000.0,166000000.0,978800000.0,,0.0,171000000.0,0.0,,,-134900000.0,-20000000.0,830800000.0,1736600000.0,-1185300000.0,12100000.0,,79200000.0,184500000.0,-400000.0,,,,128500000.0,261500000.0,1698300000.0,,,,-36700000.0,,,,,7400000.0,114000000.0,0.0,,1188000000.0,0.0,111800000.0,599400000.0,,,,,-18100000.0,58300000.0,0.0,,,335600000.0,258600000.0,3336100000.0,,,978800000.0,-10200000.0,1698300000.0,1214700000.0,221600000.0,804700000.0,,71600000.0,1489100000.0,684400000.0,463100000.0,,,-92000000.0,54300000.0,,551300000.0,79200000.0,943100000.0,20100000.0,,921200000.0,121900000.0,-18100000.0,,77000000.0,-79800000.0,,,111800000.0,-1185300000.0,20800000.0,38200000.0,131700000.0,984200000.0,,-44200000.0,,2121400000.0,,,,,,,,,,,,,,,
780883200,14400000.0,,,0.0,28800000.0,155675676.0,-52400000.0,,,28800000.0,,,,,,,,590400000.0,,,,,,,520000000.0,,6600000.0,,,,,,,,,,465300000.0,22400000.0,662200000.0,,,,9200000.0,,,,,,,-20500000.0,,86700000.0,,,,,86700000.0,,,41500000.0,,,,,,0.185,,,139100000.0,,,,,,26800000.0,,,14800000.0,,,,,,,1433800000.0,2602200000.0,,28800000.0,241600000.0,163100000.0,973000000.0,,0.0,-41700000.0,,,,,-4300000.0,,1738800000.0,,,,98200000.0,132000000.0,-400000.0,,,,-55300000.0,,,,,,,,155675676.0,,,,91400000.0,0.0,,1168400000.0,,,,,,,,-56100000.0,,0.0,,,287300000.0,237400000.0,,,,,-200000.0,1629200000.0,,195900000.0,749200000.0,,,,684600000.0,,,,,44300000.0,,568300000.0,,902200000.0,15500000.0,0.185,807300000.0,,-56100000.0,,49900000.0,-11800000.0,,,,-1170500000.0,,,,,,,,,,,,,,,,,,,,,,,
788832000,3600000.0,,,0.0,34800000.0,158181818.0,-27500000.0,,,34800000.0,,,,,,,,622400000.0,,,,,,,559300000.0,,-3700000.0,,,,,,,,,,472200000.0,14900000.0,654400000.0,,,,5700000.0,,,,,,,-12200000.0,,59200000.0,,,,,59200000.0,,,30900000.0,,,,,,0.22,,,0.0,,,,,,65000000.0,,,16000000.0,,,,,,,1492500000.0,2665900000.0,,34800000.0,252700000.0,163400000.0,990700000.0,,0.0,-30200000.0,,,,,-12900000.0,,1767600000.0,,,,113900000.0,135800000.0,-7400000.0,,,,-51700000.0,,,,,,,,158181818.0,,,,94700000.0,0.0,,1173400000.0,,,,,,,,-33800000.0,,0.0,,,303800000.0,240000000.0,,,,,-3000000.0,1675200000.0,,209100000.0,823200000.0,,,,669300000.0,,,,,53500000.0,,574600000.0,,912900000.0,18700000.0,0.22,863100000.0,,-33800000.0,,63800000.0,1700000.0,,,,-1193000000.0,,,,,,,,,,,,,,,,,,,,,,,
796608000,48500000.0,,,0.0,38000000.0,155102041.0,-2000000.0,,,38000000.0,,,,,,,,635800000.0,,,,,,,538800000.0,,1900000.0,,,,,,,,,,493000000.0,44600000.0,653800000.0,,,,5200000.0,,,,,,,-11900000.0,,57200000.0,,,,,57200000.0,,,39800000.0,,,,,,0.245,,,0.0,,,,,,84800000.0,,,17300000.0,,,,,,,1549500000.0,2748400000.0,,38000000.0,261400000.0,167400000.0,1003600000.0,,0.0,1000000.0,,,,,-11800000.0,,1783400000.0,,,,137800000.0,130500000.0,29700000.0,,,,-78100000.0,,,,,,,,155102041.0,,,,110400000.0,0.0,,1198900000.0,,,,,,,,-47500000.0,,0.0,,,311600000.0,241000000.0,,,,,19100000.0,1744800000.0,,201200000.0,851100000.0,,,,698400000.0,,,,,58500000.0,,574800000.0,,929500000.0,20500000.0,0.245,850400000.0,,-47500000.0,,70600000.0,-2600000.0,,,,-1208600000.0,,,,,,,,,,,,,,,,,,,,,,,
804470400,222500000.0,,,0.0,52900000.0,,62100000.0,-194500000.0,156455696.0,52900000.0,56000000.0,,,2836000000.0,,,1248800000.0,716300000.0,475900000.0,-300000.0,165300000.0,,,,545100000.0,1055300000.0,3800000.0,,,969400000.0,,,,,8600000.0,,494900000.0,56000000.0,475900000.0,0.9875,,,3100000.0,,,168700000.0,,531900000.0,,-12000000.0,,119300000.0,581000000.0,156455696.0,,289000000.0,119300000.0,,119300000.0,53100000.0,166600000.0,-115600000.0,,0.0,445100000.0,,,23200000.0,0.0,279800000.0,,119300000.0,0.0,,170300000.0,1817200000.0,0.9875,17300000.0,,,,,,,1587200000.0,2836000000.0,237600000.0,52900000.0,277700000.0,166600000.0,1025300000.0,,0.0,165400000.0,0.0,,,-194500000.0,-800000.0,835800000.0,1817200000.0,-1236200000.0,33300000.0,,164500000.0,168700000.0,11400000.0,,,,121300000.0,277700000.0,1810700000.0,,,,-29800000.0,,,,,-19800000.0,148600000.0,0.0,,1248800000.0,0.0,154500000.0,716300000.0,,,,,-57100000.0,65400000.0,0.0,,,378200000.0,282700000.0,3444100000.0,,,1025300000.0,-16200000.0,1810700000.0,1280900000.0,229600000.0,1055300000.0,,83100000.0,1587200000.0,531900000.0,494900000.0,,,-63800000.0,81300000.0,,581000000.0,164500000.0,969400000.0,28400000.0,,923300000.0,154500000.0,-57100000.0,,95500000.0,-102900000.0,,,154500000.0,-1236200000.0,170300000.0,94500000.0,139100000.0,1001100000.0,,-56600000.0,,2163200000.0,,,,,,,,,,,,,,,
812419200,-25900000.0,,,0.0,33500000.0,155813953.0,-76200000.0,,,33500000.0,,,,,,,,681800000.0,,,,,,,503800000.0,,2600000.0,,,,,,,,,,539700000.0,62500000.0,476000000.0,,,,6800000.0,,,,,,,-13300000.0,,43100000.0,,,,,43100000.0,,,41300000.0,,,,,,0.215,,,119300000.0,,,,,,182300000.0,,,15300000.0,,,,,,,1550200000.0,2831200000.0,,33500000.0,301000000.0,179700000.0,1073200000.0,,0.0,-76400000.0,,,,,-1700000.0,,1844000000.0,,,,160600000.0,147600000.0,6500000.0,,,,-103200000.0,,,,,,,,155813953.0,,,,101400000.0,0.0,,1281000000.0,,,,,,,,-50500000.0,,0.0,,,312900000.0,252800000.0,,,,,-4000000.0,1758000000.0,,211500000.0,1011700000.0,,,,538500000.0,,,,,51600000.0,,592500000.0,,988200000.0,18100000.0,0.215,816700000.0,,-50500000.0,,60100000.0,-300000.0,,,,-1251500000.0,,,,,,,,,,,,,,,,,,,,,,,
820368000,3700000.0,,,0.0,40400000.0,155384615.0,20900000.0,,,40400000.0,,,,,,,,725300000.0,,,,,,,575700000.0,,1400000.0,,,,,,,,,,561000000.0,58200000.0,488400000.0,,,,600000.0,,,,,,,-13200000.0,,64000000.0,,,,,64000000.0,,,39800000.0,,,,,,0.26,,,0.0,,,,,,280400000.0,,,16600000.0,,,,,,,1702200000.0,3007300000.0,,40400000.0,319800000.0,200200000.0,1145900000.0,,0.0,-64700000.0,,,,,-9400000.0,,1890400000.0,,,,167400000.0,149900000.0,-4300000.0,,,,-79100000.0,,,,,,,,155384615.0,,,,117900000.0,0.0,,1305100000.0,,,,,,,,-68400000.0,,0.0,,,340900000.0,262800000.0,,,,,6900000.0,1861400000.0,,223000000.0,1155600000.0,,,,546600000.0,,,,,62100000.0,,625900000.0,,1007200000.0,21700000.0,0.26,916600000.0,,-68400000.0,,78100000.0,89200000.0,,,,-1264500000.0,,,,,,,,,,,,,,,,,,,,,,,
828230400,85100000.0,,,0.0,44200000.0,155087719.0,-21500000.0,,,44200000.0,,,,,,,,765100000.0,,,,,,,533900000.0,,2800000.0,,,,,,,,,,585800000.0,57500000.0,588300000.0,,,,16500000.0,,,,,,,-13100000.0,,42500000.0,,,,,42500000.0,,,43800000.0,,,,,,0.285,,,0.0,,,,,,175000000.0,,,17600000.0,,,,,,,1743800000.0,3070200000.0,,44200000.0,347400000.0,207200000.0,1216000000.0,,0.0,8100000.0,,,,,-14800000.0,,1929900000.0,,,,175700000.0,157900000.0,-700000.0,,,,-4200000.0,,,,,,,,155087719.0,,,,112900000.0,0.0,,1326400000.0,,,,,,,,-77000000.0,,0.0,,,342000000.0,272900000.0,,,,,2000000.0,1854200000.0,,229100000.0,1098000000.0,,,,645800000.0,,,,,68000000.0,,661400000.0,,1025600000.0,23800000.0,0.285,875900000.0,,-77000000.0,,69100000.0,-30500000.0,,,,-1268500000.0,,,,,,,,,,,,,,,,,,,,,,,
836092800,198900000.0,,,0.0,60300000.0,,32100000.0,-362800000.0,155807860.0,60300000.0,62200000.0,,,3206700000.0,,,1372900000.0,790600000.0,588500000.0,-13800000.0,170700000.0,,,,620500000.0,1183100000.0,2400000.0,,,1072700000.0,,,,,9200000.0,,544100000.0,62200000.0,588500000.0,1.145,,,8300000.0,,,209000000.0,,650700000.0,,-13200000.0,,74600000.0,721700000.0,155807860.0,,261800000.0,74600000.0,,74600000.0,45800000.0,212800000.0,57300000.0,,0.0,475400000.0,,,32200000.0,0.0,304700000.0,,74600000.0,-69900000.0,,183500000.0,1999800000.0,1.145,13000000.0,,,,,,,1833800000.0,3206700000.0,274400000.0,60300000.0,331300000.0,212800000.0,1265800000.0,,0.0,101900000.0,0.0,,,-292900000.0,-100000.0,911900000.0,1999800000.0,-1278100000.0,7400000.0,,196600000.0,209000000.0,5900000.0,,,,105600000.0,331300000.0,1940900000.0,,,,-26000000.0,,,,,-44700000.0,143200000.0,-69900000.0,,1372900000.0,0.0,178400000.0,790600000.0,,,,,-166900000.0,62500000.0,0.0,,,391500000.0,294100000.0,3621200000.0,,,1265800000.0,-18700000.0,1940900000.0,1387300000.0,248300000.0,1183100000.0,,96000000.0,1833800000.0,650700000.0,544100000.0,,,-80900000.0,92700000.0,,721700000.0,196600000.0,1072700000.0,32400000.0,,1012000000.0,178400000.0,-97000000.0,,97400000.0,-1100000.0,,,178400000.0,-1278100000.0,183500000.0,-31100000.0,119300000.0,1082600000.0,,-52800000.0,,2233900000.0,,,,,,,,,,,,,,,
844041600,14500000.0,,,0.0,38100000.0,155510204.0,-6900000.0,,,38100000.0,,,,,,,,831100000.0,,,,,,,543900000.0,,2400000.0,,,,,,,,,,596100000.0,60500000.0,688800000.0,,,,6200000.0,,,,,,,-14700000.0,,67700000.0,,,,,67700000.0,,,41800000.0,,,,,,0.245,,,74600000.0,,,,,,176400000.0,,,14800000.0,,,,,,,1927000000.0,3326600000.0,,38100000.0,376900000.0,208800000.0,1366500000.0,,0.0,-87100000.0,,,,,,,2080400000.0,,,,191700000.0,170200000.0,-1700000.0,,,,-69000000.0,,,,,,,,155510204.0,,,,108600000.0,0.0,,1399600000.0,,,,,,,,-101600000.0,,0.0,,,339500000.0,272700000.0,,,,,5300000.0,1960100000.0,,230900000.0,1177700000.0,,,,749300000.0,,,,,58200000.0,,780800000.0,,1096100000.0,20100000.0,0.245,883400000.0,,-101600000.0,,66800000.0,80900000.0,,,,-1299600000.0,,,,,,,,,,,,,,,,,,,,,,,
851990400,10800000.0,,,0.0,45500000.0,156896552.0,-6300000.0,,,45500000.0,,,,,,,,783600000.0,,,,,,,590600000.0,,2600000.0,,,,,,,,,,606800000.0,70600000.0,689000000.0,,,,12900000.0,,,,,,,-14800000.0,,61400000.0,,,,,61400000.0,,,43700000.0,,,,,,0.295,,,0.0,,,,,,272300000.0,,,16000000.0,,,,,,,2030300000.0,3512600000.0,,45500000.0,392900000.0,210900000.0,1431100000.0,,0.0,-85100000.0,,,,,,,2097700000.0,,,,256100000.0,214800000.0,10100000.0,,,,-92000000.0,,,,,,,,154237288.0,,,,116300000.0,-5600000.0,,1482300000.0,,,,,,,,-101500000.0,,0.0,,,355300000.0,282700000.0,,,,,3500000.0,2081500000.0,,239000000.0,1270700000.0,,,,759600000.0,,,,,69500000.0,,827300000.0,,1126900000.0,24000000.0,0.29,945900000.0,,-95900000.0,,72600000.0,83800000.0,,,,-1270400000.0,,,,,,,,,,,,,,,,,,,,,,,
859766400,110400000.0,,,0.0,55600000.0,158857143.0,-1200000.0,,,55600000.0,,,,,,,,802600000.0,,,,,,,561300000.0,,3700000.0,,,,,,,,,,626900000.0,89600000.0,692600000.0,,,,19700000.0,,,,,,,-15800000.0,,60200000.0,,,,,60200000.0,,,48500000.0,,,,,,0.355,,,0.0,,,,,,258000000.0,,,16500000.0,,,,,,,2002400000.0,3504900000.0,,55600000.0,434700000.0,222300000.0,1514300000.0,,0.0,27000000.0,,,,,,,2137100000.0,,,,227000000.0,159600000.0,19000000.0,,,,-24700000.0,,,,,,,,156619718.0,,,,128600000.0,-6800000.0,,1502500000.0,,,,,,,,-90200000.0,,0.0,,,360100000.0,280000000.0,,,,,11900000.0,1990600000.0,,231500000.0,1220200000.0,,,,782200000.0,,,,,83300000.0,,857300000.0,,1166700000.0,27700000.0,0.35,921400000.0,,-83400000.0,,80100000.0,-22800000.0,,,,-1279800000.0,,,,,,,,,,,,,,,,,,,,,,,
867628800,68700000.0,,,0.0,68200000.0,,10500000.0,-374200000.0,155642458.0,68200000.0,84400000.0,,,3637900000.0,,,1578200000.0,795500000.0,686700000.0,-18400000.0,183500000.0,,,,639900000.0,1288600000.0,2200000.0,,,1219900000.0,,,,,10900000.0,,611100000.0,84400000.0,686700000.0,0.6575,,,18900000.0,,,196800000.0,,771100000.0,,-15000000.0,,70700000.0,878300000.0,157401130.0,,204400000.0,70700000.0,,70700000.0,49500000.0,227500000.0,164600000.0,,0.0,497700000.0,,,57700000.0,0.0,314200000.0,,70700000.0,-24300000.0,,296300000.0,2160600000.0,0.6575,12600000.0,,,,,,,2059700000.0,3637900000.0,312000000.0,68200000.0,468600000.0,227500000.0,1574400000.0,,0.0,-300000.0,0.0,,,-349900000.0,,963800000.0,2160600000.0,-1282300000.0,22200000.0,,236300000.0,196800000.0,-5200000.0,,,,-4700000.0,468600000.0,2063500000.0,,,,,,,,,-3900000.0,144200000.0,-11900000.0,,1578200000.0,0.0,207500000.0,795500000.0,,,,,-80900000.0,59900000.0,0.0,,,406600000.0,311900000.0,3797200000.0,,,1574400000.0,-39100000.0,2063500000.0,1461500000.0,262400000.0,1288600000.0,,104500000.0,2059700000.0,771100000.0,611100000.0,,,-190400000.0,101000000.0,,878300000.0,236300000.0,1219900000.0,32800000.0,,1046500000.0,207500000.0,-69000000.0,,94700000.0,22700000.0,,,207500000.0,-1282300000.0,296300000.0,-145500000.0,74600000.0,1147300000.0,,-60300000.0,,2335700000.0,,,,,,,,,,,,,,,
875577600,20600000.0,,,0.0,43600000.0,158545455.0,-4300000.0,,,43600000.0,,,,,,,,730600000.0,,,,,,,608500000.0,,4000000.0,,,,,,,,,,629100000.0,84000000.0,686200000.0,,,,10100000.0,,,,,,,-17600000.0,,66400000.0,,,,,66400000.0,,,47300000.0,,,,,,0.275,,,70700000.0,,,,,,367500000.0,,,16900000.0,,,,,,,2035700000.0,3653400000.0,,43600000.0,496900000.0,223800000.0,1624300000.0,,0.0,-52000000.0,,,,,,,2198100000.0,,,,240800000.0,167400000.0,-400000.0,,,,-56800000.0,,,,,,,,158545455.0,,,,120200000.0,-8900000.0,,1617700000.0,,,,,,,,-81500000.0,,0.0,,,371100000.0,298200000.0,,,,,-13100000.0,2029100000.0,,250900000.0,1265500000.0,,,,770200000.0,,,,,66100000.0,,903600000.0,,1246000000.0,22500000.0,0.275,979600000.0,,-72600000.0,,72900000.0,57100000.0,,,,-1294500000.0,,,,,,,,,,,,,,,,,,,,,,,
883526400,99700000.0,,,0.0,52700000.0,159696970.0,-35600000.0,,,52700000.0,,,,,,,,740300000.0,,,,,,,591000000.0,,2300000.0,,,,,,,,,,630500000.0,80900000.0,686400000.0,,,,12800000.0,,,,,,,-17400000.0,,30800000.0,,,,,30800000.0,,,50000000.0,,,,,,0.335,,,0.0,,,,,,315100000.0,,,16400000.0,,,,,,,1993000000.0,3615900000.0,,52700000.0,515900000.0,219500000.0,1653800000.0,,0.0,31600000.0,,,,,,,2236800000.0,,,,204800000.0,170300000.0,-3000000.0,,,,-18000000.0,,,,,,,,157313433.0,,,,133400000.0,-1000000.0,,1622900000.0,,,,,,,,-69100000.0,,0.0,,,379000000.0,295600000.0,,,,,18000000.0,1962100000.0,,245600000.0,1225700000.0,,,,767300000.0,,,,,79800000.0,,918400000.0,,1281200000.0,27100000.0,0.33,970000000.0,,-68100000.0,,83400000.0,-67200000.0,,,,-1318400000.0,,,,,,,,,,,,,,,,,,,,,,,
891302400,74000000.0,,,0.0,59900000.0,159733333.0,10500000.0,,,59900000.0,,,,,,,,725600000.0,,,,,,,569800000.0,,5200000.0,,,,,,,,,,664700000.0,81000000.0,836400000.0,,,,22600000.0,,,,,,,-17500000.0,,41300000.0,,,,,41300000.0,,,57700000.0,,,,,,0.38,,,0.0,,,,,,205800000.0,,,19900000.0,,,,,,,2029900000.0,3708600000.0,,59900000.0,561700000.0,216200000.0,1725800000.0,,0.0,-21700000.0,,,,,,,2294800000.0,,,,203400000.0,181100000.0,0.0,,,,-49500000.0,,,,,,,,157631579.0,,,,145800000.0,9900000.0,,1678700000.0,,,,,,,,-85800000.0,,0.0,,,391800000.0,303700000.0,,,,,5900000.0,1982800000.0,,246000000.0,1112500000.0,,,,917400000.0,,,,,90800000.0,,947900000.0,,1323600000.0,30900000.0,0.375,961600000.0,,-95700000.0,,88100000.0,28400000.0,,,,-1346900000.0,,,,,,,,,,,,,,,,,,,,,,,
899164800,197300000.0,,,0.0,-23200000.0,,143000000.0,-297800000.0,158333333.0,-23200000.0,144300000.0,,,3784000000.0,,,1609300000.0,784000000.0,768600000.0,-3300000.0,210200000.0,,,,605700000.0,1261800000.0,600000.0,,,1282800000.0,,,,,12100000.0,,603600000.0,144300000.0,768600000.0,0.84,,,-100400000.0,,,190300000.0,,912900000.0,,-17600000.0,,184300000.0,947000000.0,160240964.0,,391600000.0,184300000.0,,184300000.0,55200000.0,214400000.0,17300000.0,,0.0,538300000.0,,,-54900000.0,0.0,328100000.0,,184300000.0,0.0,,287500000.0,2307900000.0,0.83,20000000.0,,,,,,,2174700000.0,3784000000.0,200000000.0,-23200000.0,522900000.0,214400000.0,1684300000.0,,0.0,135900000.0,0.0,,,-297800000.0,,976900000.0,2307900000.0,-1360900000.0,59900000.0,,506700000.0,190300000.0,63300000.0,,,,116100000.0,522900000.0,2099700000.0,,,,,,,,,113600000.0,138900000.0,0.0,,1609300000.0,0.0,133000000.0,784000000.0,,,,,-61400000.0,73200000.0,0.0,,,373300000.0,289600000.0,3890200000.0,,,1684300000.0,-14100000.0,2099700000.0,1515200000.0,234400000.0,1261800000.0,,67000000.0,2174700000.0,912900000.0,603600000.0,,,-8200000.0,-36700000.0,,947000000.0,506700000.0,1282800000.0,-13500000.0,,979000000.0,133000000.0,-61400000.0,,83700000.0,-1000000.0,,,133000000.0,-1360900000.0,287500000.0,93800000.0,70700000.0,1187100000.0,,-70100000.0,,2375000000.0,,,,,,,,,,,,,,,
907113600,16400000.0,,,0.0,28400000.0,157777778.0,-73100000.0,,,28400000.0,,,,,,,,748600000.0,,,,,,,554700000.0,,800000.0,,,,,,,,,,626900000.0,133100000.0,783400000.0,,,,5200000.0,,,,,,,-19100000.0,,111200000.0,,,,,111200000.0,,,53300000.0,,,,,,0.18,,,184300000.0,,,,,,417600000.0,,,21100000.0,,,,,,,2299700000.0,3903500000.0,,28400000.0,576800000.0,289800000.0,1871900000.0,,0.0,-202100000.0,,,,,,,2396800000.0,,,,440500000.0,217000000.0,-11200000.0,,,,-68900000.0,,,,,,,,157777778.0,,,,112300000.0,0.0,,1603800000.0,,,,,,,,-218500000.0,,0.0,,26900000.0,333700000.0,274700000.0,,,,,14800000.0,2031600000.0,,221400000.0,1383200000.0,,,,916500000.0,,,,,43100000.0,,1005300000.0,,1292100000.0,14700000.0,0.18,888400000.0,,-218500000.0,,59000000.0,126500000.0,,,,-1391500000.0,,,,,,,,,,,,,,,,,,,,,,,
