date,annualBeginningCashPosition,annualInterestExpense,annualCurrentAssets,quarterlyBasicAverageShares,trailingInterestExpense,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualSellingGeneralAndAdministration,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyChangeInAccountPayable,trailingRepaymentOfDebt,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,trailingGrossProfit,annualTaxProvision,trailingNetIncomeCommonStockholders,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,trailingCostOfRevenue,quarterlyAccumulatedDepreciation,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualTotalRevenue,annualCurrentDebt,quarterlyRepaymentOfDebt,annualCostOfRevenue,annualCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,annualNetOtherFinancingCharges,annualGrossProfit,annualTotalNonCurrentAssets,annualFreeCashFlow,annualStockBasedCompensation,quarterlyOtherNonCashItems,trailingDepreciationAndAmortization,quarterlyDilutedEPS,trailingTaxProvision,quarterlyStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,annualInventory,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,quarterlyRetainedEarnings,quarterlyPretaxIncome,annualChangeInInventory,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyGrossPPE,annualOperatingExpense,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualLongTermDebt,annualDilutedEPS,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,annualPretaxIncome,trailingCashDividendsPaid,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualNetIncome,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualBasicAverageShares,quarterlyCostOfRevenue,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualIncomeTaxPayable,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualBasicEPS,annualStockholdersEquity,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualRetainedEarnings,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyGoodwill,trailingStockBasedCompensation,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,trailingChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOperatingIncome,quarterlyOperatingExpense,trailingTotalRevenue,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,annualOtherIncomeExpense,annualNetPPE,trailingEndCashPosition,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyDepreciationAndAmortization,annualAccountsPayable,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualCurrentLiabilities,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualEbitda,quarterlyFreeCashFlow,trailingNetOtherInvestingChanges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,annualCashCashEquivalentsAndMarketableSecurities,annualGainsLossesNotAffectingRetainedEarnings,trailingPretaxIncome,annualDilutedAverageShares,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,annualNetOtherInvestingChanges,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,trailingBasicEPS,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
1970-01-01 00:00:00.812419200,,,,45600000.0,,,1000000.0,,,-2000000.0,,,0.0,,,,,,,,,,,,0.0,,,,,31600000.0,43500000.0,,-18500000.0,,,,,,,,158300000.0,,-50200000.0,,,,,,,,4100000.0,63800000.0,,,,,,,,0.125,,,9400000,,,,,15400000.0,8100000,,,,100000.0,,,-2900000.0,,98000000.0,9800000.0,,,,,,,54000000.0,114000000.0,,164900000.0,,135300000,-1500000.0,4800000.0,,,200000.0,,7600000.0,,,,43600000.0,,,256100000.0,91200000.0,,103700000.0,,,,,,,200000.0,,,,,,43800000.0,45600000.0,,83600000.0,600000.0,,,,,,5700000,,5700000,22200000.0,,,,3500000.0,3500000.0,,,,5700000,,,23500000.0,,,0.0,,-20000000.0,,,,,-300000.0,,,1300000.0,,,2900000.0,,,,400000.0,,3300000.0,,97800000.0,0.125,,,,100000.0,,,,,,27400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,8300000.0,1600000.0,166900000.0,,,,8000000.0,,,1300000.0,,27300000.0,0.0,,,,,119400000.0,,-53100000.0,22700000.0,-1800000.0,89400000.0,,0.0,,,,,35600000.0,46800000.0,9700000.0,4900000.0,,,15900000.0,,-7900000.0,16500000.0,,163900000.0,,-53100000.0,8000000.0,,561300000.0,2900000.0,,432100000.0,,3700000.0,66300000.0,100000.0,129200000.0,93600000.0,31500000.0,,,,,,,10400000,,72000000.0,,7000000.0,-13500000.0,9000000,,,22700000.0,0.0,,,18100000.0,,103600000.0,9500000.0,-12200000.0,,,,,,66200000.0,119400000.0,94600000.0,166900000.0,96600000.0,148700000,-1700000.0,24900000.0,30400000.0,0.485,0.0,-1600000.0,16500000.0,,38600000.0,,30400000.0,,22700000.0,260500000.0,93600000.0,46804124.0,113100000.0,,,,,,,14500000.0,0.485,163900000.0,,100000.0,,30400000.0,,103600000.0,72000000.0,3700000.0,,,260500000.0,-8200000.0,5200000.0,5800000,-21400000.0,5800000,25200000.0,,,,18000000.0,18000000.0,,,0.0,5800000,,34600000.0,26600000.0,,,0.0,,3200000.0,5500000.0,66300000.0,,400000.0,-300000.0,30400000.0,39400000.0,1400000.0,46800000.0,,2900000.0,66200000.0,,,700000.0,39800000.0,23200000.0,,96600000.0,,,-7600000.0,0.0,100000.0,18000000.0,,,46804124.0,18000000.0,27300000.0,-13600000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,,,45882353.0,,,4700000.0,,,4100000.0,,,,,,,,,,,,,,,18000000.0,,,,,37000000.0,52900000.0,,0.0,,,,,,,,171300000.0,,-52700000.0,,,,,,,,5400000.0,70000000.0,,,,,,,,0.17,,,12000000,,,,,-17700000.0,10400000,,,,500000.0,,,4100000.0,,110500000.0,13200000.0,,,,,,,65300000.0,122700000.0,,151100000.0,,157600000,-5400000.0,11700000.0,,,0.0,,9500000.0,,,,13000000.0,,,249600000.0,98500000.0,,120600000.0,,,,,,,-11400000.0,,,,,,13000000.0,45882353.0,,67000000.0,3200000.0,,,,,,7800000,,7800000,25000000.0,,,,6600000.0,6600000.0,,,,7800000,,,26600000.0,,,0.0,,-5400000.0,,,,,-900000.0,,,1600000.0,,,2900000.0,,,,400000.0,,6300000.0,,78300000.0,0.17,,,,100000.0,,,,,,28500000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,,,47272727.0,,,5400000.0,,,5600000.0,,,,,,,,,,,,,,,0.0,,,,,39100000.0,52400000.0,,-24800000.0,,,,,,,,179000000.0,,-53300000.0,,,,,,,,5400000.0,84300000.0,,,,,,,,0.165,,,13500000,,,,,20100000.0,11400000,,,,200000.0,,,1700000.0,,118000000.0,13200000.0,,,,,,,59800000.0,137600000.0,,161700000.0,,164600000,-5300000.0,9500000.0,,,-100000.0,,4500000.0,,,,46000000.0,,,284700000.0,123000000.0,,125500000.0,,,,,,,-400000.0,,,,,,45900000.0,47272727.0,,76600000.0,2700000.0,,,,,,7800000,,7800000,25600000.0,,,,6200000.0,6200000.0,,,,7800000,,,27700000.0,,,0.0,10900000.0,-30000000.0,,,,,-300000.0,,,2100000.0,,,2900000.0,,,,900000.0,,4200000.0,,105700000.0,0.165,,,,-200000.0,,,,,,27800000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,,,,46666667.0,,,5200000.0,,,-5500000.0,,,,,,,,,,,,,,,0.0,,,,,37600000.0,51500000.0,,900000.0,,,,,,,,185800000.0,,-54600000.0,,,,,,,,4900000.0,86800000.0,,,,,,,,0.15,,,13200000,,,,,-6600000.0,11100000,,,,100000.0,,,700000.0,,124600000.0,11900000.0,,,,,,,58400000.0,141400000.0,,159200000.0,,153400000,-5300000.0,6600000.0,,,-100000.0,,5000000.0,,,,40500000.0,,,284600000.0,125400000.0,,115800000.0,,,,,,,-3500000.0,,,,,,40400000.0,46666667.0,,84300000.0,1500000.0,,,,,,7000000,,7000000,24400000.0,,,,2700000.0,2700000.0,,,,7000000,,,26500000.0,,,0.0,10700000.0,-3500000.0,,,,,-300000.0,,,2100000.0,,,1900000.0,,,,700000.0,,1300000.0,,98800000.0,0.15,,,,100000.0,,,,,,27900000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,18000000.0,3900000.0,210900000.0,,,,14200000.0,,,-10900000.0,,46700000.0,,,,,,190300000.0,,-56700000.0,29800000.0,1500000.0,109600000.0,,0.0,,,,,48000000.0,50300000.0,-17200000.0,-70600000.0,,,19800000.0,,-21400000.0,21300000.0,,192600000.0,,-56700000.0,14200000.0,,654000000.0,2500000.0,,492200000.0,,4100000.0,133600000.0,0.0,161800000.0,180300000.0,15000000.0,,,,,,,13400000,,122800000.0,,2400000.0,65400000.0,10700000,,,29800000.0,0.0,,16900000.0,-4100000.0,,131500000.0,11300000.0,-6700000.0,,,,,,74100000.0,190300000.0,118100000.0,210900000.0,198600000.0,178300000,-5400000.0,8600000.0,107500000.0,0.95,100000.0,-1900000.0,21300000.0,,49600000.0,,107500000.0,,29800000.0,391200000.0,180300000.0,31359927.0,130300000.0,,,,,,,-1900000.0,0.95,192600000.0,,,,124500000.0,,131500000.0,122800000.0,2500000.0,,,391200000.0,61200000.0,8500000.0,7200000,-114800000.0,7200000,34600000.0,16900000.0,,,800000.0,800000.0,,,0.0,7200000,,43700000.0,37300000.0,,,0.0,,-75900000.0,9800000.0,133600000.0,,800000.0,-400000.0,124500000.0,36400000.0,2700000.0,50300000.0,,2500000.0,74100000.0,,,1900000.0,52200000.0,3200000.0,,198600000.0,,,,100000.0,0.0,800000.0,,,46597938.0,800000.0,46700000.0,-94500000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,,,46000000.0,,,12900000.0,,,2900000.0,,,-7400000.0,,,,,,,,,,,,800000.0,,,,,46100000.0,64100000.0,,1300000.0,,,,,,,,191700000.0,,-58900000.0,,,,,,,,4600000.0,134600000.0,,,,,,,,0.15,,,14500000,,,,,-200000.0,11800000,,,,600000.0,,,-6700000.0,,131500000.0,11500000.0,,,,,,,77500000.0,193500000.0,,223200000.0,,201600000,-3600000.0,1800000.0,,,0.0,,13300000.0,,,,117500000.0,,,403600000.0,180400000.0,,155500000.0,,,,,,,-700000.0,,,,,,134400000.0,46000000.0,,119900000.0,1700000.0,,,,,,6900000,,6900000,31600000.0,16900000.0,,,,,,,,6900000,,,34300000.0,,,0.0,,-2300000.0,,,,,-1100000.0,,,2700000.0,,,100000.0,,,,1900000.0,,-1800000.0,,211900000.0,0.15,,,,100000.0,,,,,,45800000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,,,45405405.0,,,11300000.0,,,-4000000.0,,,0.0,,,,,,,,,,,,0.0,,,,,55900000.0,86800000.0,,-46300000.0,,,,,,,,199800000.0,,-60700000.0,,,,,,,,5600000.0,146200000.0,,,,,,,,0.185,,,17000000,,,,,49600000.0,13800000,,,,100000.0,,,-7400000.0,,139500000.0,14000000.0,,,,,,,98100000.0,206900000.0,,268300000.0,,243800000,-4000000.0,1900000.0,,,-100000.0,,11200000.0,,,,177500000.0,,,492500000.0,224200000.0,,187900000.0,,,,,,,1200000.0,,,,,,194600000.0,45405405.0,,141600000.0,3000000.0,,,,,,8400000,,8400000,38900000.0,17200000.0,,,1400000.0,1400000.0,,,,8400000,,,42100000.0,,,0.0,47800000.0,-50200000.0,,,,,-300000.0,,,3200000.0,,,100000.0,,,,2900000.0,,-2100000.0,,292700000.0,0.185,,,,-200000.0,,,,,,30200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,,,45405405.0,,,9500000.0,,,1400000.0,,,0.0,,,,,,,,,,,,0.0,,,,,56500000.0,86500000.0,,4100000.0,,,,,,,,209300000.0,,-63200000.0,,,,,,,,6100000.0,152200000.0,,,,,,-300000.0,,0.185,,,19200000,,,,,3000000.0,15800000,,,,1500000.0,0.0,,-5300000.0,,147400000.0,14500000.0,,,,,,,99500000.0,215400000.0,,277000000.0,,254200000,-11600000.0,4900000.0,,,-200000.0,,12900000.0,,,,179400000.0,,,505200000.0,228200000.0,,197700000.0,,,,,,,2200000.0,,,,,,196400000.0,45405405.0,,140100000.0,1700000.0,,,,,,8400000,,8400000,37400000.0,17200000.0,,,3500000.0,3500000.0,,,,8400000,,,40700000.0,,,0.0,47200000.0,-5800000.0,,,,,-500000.0,,,3400000.0,,,100000.0,,,,3000000.0,,-6700000.0,,295900000.0,0.185,,,,100000.0,,,,,,28800000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,800000.0,10900000.0,322100000.0,,,,11700000.0,,,200000.0,,33500000.0,0.0,,,,,225900000.0,,-64900000.0,34200000.0,1300000.0,151400000.0,,0.0,,,,,65400000.0,82900000.0,33200000.0,46200000.0,,,23800000.0,,-107100000.0,25800000.0,,313200000.0,,-64900000.0,11700000.0,,961500000.0,100000.0,,737500000.0,,7600000.0,161000000.0,100000.0,224000000.0,261800000.0,-67300000.0,,,,,,,21900000,,158700000.0,,-2500000.0,39600000.0,18000000,,,34200000.0,94100000.0,1400000.0,18500000.0,16900000.0,,158400000.0,18100000.0,500000.0,,,,,,108800000.0,225900000.0,164600000.0,322100000.0,270700000.0,261800000,-87900000.0,31200000.0,143400000.0,0.716667,0.0,-2600000.0,25800000.0,,58000000.0,,143400000.0,,34200000.0,583900000.0,261800000.0,47208723.0,196400000.0,,,,,,,30500000.0,0.723333,313200000.0,,,,161900000.0,,158400000.0,158700000.0,3000000.0,,,583900000.0,92000000.0,13200000.0,10500000,-98500000.0,10500000,43500000.0,18500000.0,,,34000000.0,34000000.0,,,0.0,10500000,,59400000.0,47400000.0,,67300000.0,0.0,67300000.0,-40200000.0,9400000.0,161000000.0,,96300000.0,-700000.0,161900000.0,39800000.0,3900000.0,82900000.0,,100000.0,108800000.0,,,3100000.0,72600000.0,-56700000.0,,270700000.0,,,-7400000.0,0.0,100000.0,34000000.0,,,47624052.0,34000000.0,33500000.0,5300000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,,,57560976.0,,,11400000.0,,,-9100000.0,,,,,,,,,,,,,,,34000000.0,,,,,73800000.0,128700000.0,,0.0,,,,,,,,325200000.0,,-72900000.0,,,,,,,,8200000.0,178600000.0,,,,,,,,0.205,,,25300000,,,,,21600000.0,21200000,,,,1400000.0,,,-13700000.0,,170000000.0,20000000.0,,,,,,,147200000.0,251500000.0,,364700000.0,,315500000,-57000000.0,1100000.0,,,0.0,,18400000.0,,,,199400000.0,,,690300000.0,325600000.0,,241700000.0,,,,,,,-34000000.0,,,,,,217900000.0,57560976.0,,196600000.0,2200000.0,,,,,,11800000,,11800000,48500000.0,18500000.0,,,100000.0,100000.0,,,,11800000,,,52600000.0,,,0.0,112100000.0,-56700000.0,,,,,-1100000.0,,,4100000.0,,,100000.0,,,,3300000.0,,-55900000.0,,365100000.0,0.205,,,,0.0,,,,,,34900000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,,,56818182.0,,,11300000.0,,,-1200000.0,,,,,,,,,,,,,,,0.0,,,,,77800000.0,111300000.0,,500000.0,,,,,,,,336700000.0,,-71700000.0,,,,,,,,8700000.0,185200000.0,,,,,,,,0.22,,,26800000,,,,,4200000.0,22200000,,,,-800000.0,,,-14100000.0,,181400000.0,21200000.0,,,,,,,126200000.0,256900000.0,,358100000.0,,326200000,-6200000.0,1400000.0,,,-100000.0,,14800000.0,,,,205400000.0,,,686700000.0,328600000.0,,248400000.0,,,,,,,0.0,,,,,,223800000.0,56818182.0,,198100000.0,2300000.0,,,,,,12500000,,12500000,51000000.0,18500000.0,,,,,,,,12500000,,,55600000.0,,,0.0,107800000.0,-5600000.0,,,,,-1200000.0,,,4600000.0,,,100000.0,,,,3300000.0,,-4800000.0,,350000000.0,0.22,,,,0.0,,,,,,35600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,,56666667.0,,,11900000.0,,,-5700000.0,,,,,,,,,,,,,,,0.0,,,,,86300000.0,124100000.0,,0.0,,,,,,,,347700000.0,,-77000000.0,,,,,,,,8300000.0,215600000.0,,,,,,,,0.21,,,28500000,,,,,88700000.0,23000000,,,,0.0,200000.0,,-8900000.0,,192300000.0,20200000.0,,,,,,,141300000.0,292600000.0,,423100000.0,,357800000,-91500000.0,7300000.0,,,0.0,,17100000.0,,,,325300000.0,,,832800000.0,409700000.0,,271500000.0,,,,,,,4600000.0,,,,,,343800000.0,56666667.0,,241300000.0,2100000.0,,,,,,11900000,,11900000,57800000.0,18500000.0,,,4600000.0,4600000.0,,,,11900000,,,63300000.0,,,0.0,156600000.0,-91400000.0,,,,,-1100000.0,,,5500000.0,,,100000.0,,,,5000000.0,,-84200000.0,,485100000.0,0.21,,,,0.0,,,,,,37500000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,34000000.0,17600000.0,420300000.0,,,,16900000.0,,,12700000.0,,31100000.0,,,,,,294100000.0,,-81000000.0,47700000.0,-200000.0,220200000.0,,0.0,,,,,90700000.0,91600000.0,-27600000.0,800000.0,,,32600000.0,,-176100000.0,37400000.0,,345800000.0,,-81000000.0,16900000.0,,1352800000.0,100000.0,,1024200000.0,,7400000.0,213100000.0,0.0,328600000.0,421100000.0,-145200000.0,,,,,,,27800000,,240700000.0,,-30700000.0,-600000.0,22600000,,,47700000.0,100000.0,-300000.0,23200000.0,6000000.0,,193900000.0,18900000.0,-3300000.0,,,,,,129100000.0,294100000.0,239600000.0,420300000.0,495600000.0,353300000,-21400000.0,21100000.0,343300000.0,0.843333,0.0,-4500000.0,37400000.0,,80300000.0,,343300000.0,,47700000.0,841400000.0,421100000.0,56305101.0,262600000.0,,,,,,,1800000.0,0.846667,345800000.0,,,,366500000.0,,193900000.0,240700000.0,2200000.0,,,841400000.0,113900000.0,19400000.0,11500000,-172400000.0,11500000,62900000.0,23200000.0,,,6500000.0,6500000.0,,,0.0,11500000,,89000000.0,68100000.0,,176900000.0,0.0,176900000.0,-18700000.0,8900000.0,213100000.0,,700000.0,-1100000.0,366500000.0,30900000.0,5200000.0,91600000.0,,100000.0,129100000.0,,,5900000.0,108400000.0,-300000.0,,495600000.0,,,-11300000.0,0.0,0.0,6500000.0,,,56610375.0,6500000.0,31100000.0,1300000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,,55294118.0,,,18400000.0,,,23100000.0,,,,,,,,,,,,,,,6500000.0,,,,,93400000.0,93900000.0,,5100000.0,,,,,,,,359000000.0,,-85200000.0,,,,,,,,9200000.0,221000000.0,,,,,,-100000.0,,0.255,,,30900000,,,,,30500000.0,24900000,,,,300000.0,,,19300000.0,,206800000.0,23300000.0,,,,,,,146100000.0,306200000.0,,443000000.0,,371900000,-75400000.0,36200000.0,,,-100000.0,,52100000.0,,,,378300000.0,,,906500000.0,463500000.0,,278500000.0,,,,,,,-3500000.0,,,,,,401400000.0,55294118.0,,238800000.0,4100000.0,,,,,,14100000,,14100000,62500000.0,23200000.0,,,3000000.0,3000000.0,,,,14100000,,,68500000.0,,,0.0,212200000.0,-70200000.0,,,,,-1200000.0,,,6000000.0,,,100000.0,,,,5800000.0,,-39200000.0,,547500000.0,0.255,,,,100000.0,,,,,,30300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,,55918367.0,,,17200000.0,,,17400000.0,,,,,,,,,,,,,,,0.0,,,,,102200000.0,84800000.0,,3100000.0,,,,,,,,372400000.0,,-89700000.0,,,,,,,,8900000.0,220600000.0,,,,,,200000.0,,0.245,,,33000000,,,,,-24800000.0,26500000,,,,1000000.0,,,6800000.0,,219500000.0,22600000.0,,,,,,,128500000.0,310300000.0,,414200000.0,,384700000,-4500000.0,25800000.0,,,0.0,,43500000.0,,,,353700000.0,,,877800000.0,463600000.0,,282500000.0,,,,,,,-300000.0,,,,,,376900000.0,55918367.0,,221400000.0,2100000.0,,,,,,13700000,,13700000,69200000.0,23200000.0,,,2600000.0,2600000.0,,,,13700000,,,75700000.0,,,0.0,212700000.0,-1300000.0,,,,,-1200000.0,,,6400000.0,,,200000.0,,,,6100000.0,,21300000.0,,505400000.0,0.245,,,,-100000.0,,,,,,30300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,,55849057.0,,,15400000.0,,,11200000.0,,,,,,,,,,,,,,,0.0,153000000.0,,,,104800000.0,90800000.0,,400000.0,,,,,,,,386200000.0,,-94200000.0,,,,,,,,9600000.0,221500000.0,,,,,,0.0,,0.265,,,34600000,,,,,-11800000.0,27900000,,,,200000.0,,,19000000.0,,233200000.0,24400000.0,,,,,,,140300000.0,315700000.0,,418500000.0,,380100000,-20900000.0,39200000.0,,,0.0,,49300000.0,,,,343100000.0,,,892800000.0,474300000.0,,275300000.0,,,,,,,8100000.0,,,,,,366300000.0,55849057.0,,213000000.0,2300000.0,,,,,,14800000,,14800000,70300000.0,23200000.0,,,10800000.0,10800000.0,,,,14800000,,,76900000.0,,,10800000.0,221500000.0,-19300000.0,,,,,-1200000.0,,,6700000.0,,,200000.0,,,,5700000.0,,18300000.0,,506600000.0,0.265,,,,0.0,,,,,,31300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,6500000.0,23300000.0,428900000.0,,,,18400000.0,,,-16700000.0,,28500000.0,,,,,,323200000.0,,-95800000.0,57600000.0,-200000.0,278600000.0,,10800000.0,153100000.0,,,,113300000.0,104000000.0,3400000.0,4400000.0,,,38800000.0,,-112500000.0,51700000.0,,400300000.0,,-95800000.0,18400000.0,,1511100000.0,200000.0,,1097400000.0,153100000.0,11100000.0,227400000.0,-100000.0,413700000.0,471100000.0,18900000.0,,0.0,,,,,36700000,,232900000.0,,54300000.0,-27900000.0,30200000,,,57600000.0,400000.0,,25700000.0,9200000.0,,247200000.0,26400000.0,35000000.0,,,,,,155900000.0,323200000.0,304200000.0,428900000.0,499700000.0,374400000,-11700000.0,30200000.0,318100000.0,1.035,0.0,-4900000.0,51700000.0,,96400000.0,,318100000.0,,57600000.0,900000000.0,471100000.0,55496614.0,261100000.0,,,,,,,-900000.0,1.04,400300000.0,,100000.0,,343800000.0,,247200000.0,232900000.0,1800000.0,,,900000000.0,-34000000.0,25600000.0,15300000,-94000000.0,15300000,76600000.0,25700000.0,,,9900000.0,9900000.0,,,9900000.0,15300000,,109500000.0,83100000.0,,215200000.0,9900000.0,215200000.0,-3200000.0,10200000.0,227400000.0,,1900000.0,-1300000.0,343800000.0,131400000.0,6500000.0,104000000.0,,200000.0,155900000.0,,,5700000.0,135100000.0,18500000.0,,499700000.0,,,,0.0,-100000.0,9900000.0,,,55783766.0,9900000.0,28500000.0,13000000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,55570000.0,,,18325000.0,,,-12090000.0,,,-666000.0,,,,,,,,,,,,9862000.0,153215000.0,,,,116988000.0,119448000.0,,2586000.0,,,,,,,,414559000.0,,-100566000.0,,,,,,,,10753000.0,234310000.0,,,,,,,,0.29,,,37692000,,,,,18106000.0,30813000,,,,349000.0,757000.0,,-26795000.0,,261344000.0,26884000.0,,,,,,,176428000.0,334876000.0,,480517000.0,,430841000,-5710000.0,-4006000.0,,,0.0,,56830000.0,,,,338050000.0,,,955623000.0,475106000.0,,313853000.0,,,,,,,-2474000.0,,,,,,364636000.0,55800000.0,,248420000.0,1694000.0,,,,,,16131000,,16131000,79296000.0,26586000.0,,,7388000.0,7388000.0,,,,16131000,,,86175000.0,,,7388000.0,213766000.0,-16574000.0,,,,,-1577000.0,,,6879000.0,,,150000.0,,,,5623000.0,,-9716000.0,,541064000.0,0.29,,,,0.0,,,,,,27030000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,55586000.0,,,19748000.0,,,-13854000.0,,,-50000.0,,,,,,,,,,,,7388000.0,153425000.0,,,,119165000.0,103652000.0,,0.0,,,,,,,,429988000.0,,-103903000.0,,,,,,,,11132000.0,241060000.0,,,,,,,,0.3,,,39163000,,,,,36379000.0,32169000,,,,305000.0,80000.0,,-40685000.0,,276563000.0,27828000.0,,,,,,,154340000.0,344963000.0,,497835000.0,,440903000,-9794000.0,-17772000.0,,,0.0,,50538000.0,,,,380050000.0,,,990964000.0,493129000.0,,321738000.0,,,,,,,-5604000.0,,,,,,406636000.0,55862000.0,,266863000.0,1713000.0,,,,,,16696000,,16696000,80002000.0,26586000.0,,,1784000.0,1784000.0,,,,16696000,,,86996000.0,,,1784000.0,224514000.0,-24211000.0,,,,,-1528000.0,,,6994000.0,,,150000.0,,,,6054000.0,,-27566000.0,,560976000.0,0.3,,,,0.0,,,,,,27555000.0,,,,,,,,,,,,,,,,
