,timestamp,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyOperatingCashFlow,annualLongTermDebt,trailingCashDividendsPaid,annualGoodwill,annualTotalAssets,annualPretaxIncome,annualDilutedEPS,trailingNetIncome,annualBasicAverageShares,trailingInvestingCashFlow,quarterlyOtherShortTermInvestments,annualOtherNonCashItems,annualStockholdersEquity,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualSaleOfInvestment,trailingSaleOfInvestment,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyNetIncome,quarterlyGoodwill,quarterlyInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,annualOperatingIncome,trailingRepaymentOfDebt,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,quarterlyCapitalStock,annualAccountsPayable,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,annualOperatingCashFlow,annualEbitda,quarterlyCashAndCashEquivalents,annualNetPPE,annualOtherNonCurrentLiabilities,quarterlyBasicEPS,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,annualIncomeTaxPayable,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedAverageShares,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyBasicAverageShares,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlySaleOfInvestment,trailingBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyGrossProfit,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,trailingGrossProfit,annualOtherCurrentAssets,trailingCostOfRevenue,annualTotalRevenue,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,annualCapitalStock,annualCurrentDebt,quarterlyRepaymentOfDebt,annualTaxProvision,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyNetPPE,trailingTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyEbitda,annualInventory,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualChangeInInventory,annualNetIncome,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualInvestmentsAndAdvances
31,875577600,,,-2400000.0,8700000.0,62400000.0,,,20400000.0,,,,,,,,,,,,,286666667.0,,,969100000.0,143100000.0,,,,,,,-1000000.0,,8600000.0,,159700000.0,,8600000.0,,938800000.0,21600000.0,,7700000.0,,,,,,8600000.0,,,-7200000.0,,,,,9600000.0,,,,,,,,,,0.0,,,7700000.0,,,0.03125,23000000.0,13100000.0,200000.0,256600000.0,,,342000000.0,747700000.0,493800000.0,,1092100000.0,,47700000.0,,,,,,,275200000.0,,,0.0,,,270500000.0,,,,,60400000.0,,12000000.0,0.0,,,,,,,-344400000.0,,0.0,,,100000.0,,41300000.0,80400000.0,,,,,,,,,,,,31700000.0,,,,,,123000000.0,253900000.0,104100000.0,,,15100000.0,,48700000.0,,180600000.0,6500000.0,0.03,,2200000.0,,,,,,,-7300000.0,39100000.0,-15600000.0,,,223500000.0,,,,,,,-166400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
32,883526400,,,-3000000.0,0.0,52800000.0,,,15600000.0,937300000.0,,,737200000.0,87100000.0,0.059375,,444900160.0,,,-800000.0,-343100000.0,,0.06,,963000000.0,142800000.0,34300000.0,,,7400000.0,,,-1700000.0,178400000.0,-2300000.0,,167000000.0,-20700000.0,9400000.0,,937300000.0,25700000.0,,4700000.0,,963000000.0,,0.0,-64800000.0,-2300000.0,,,-10600000.0,341000000.0,,,,8300000.0,339200000.0,155400000.0,,,,,64300000.0,-3600000.0,117300000.0,0.0,86300000.0,189700000.0,4700000.0,111600000.0,0.0,,21000000.0,5000000.0,200000.0,-356900000.0,,4700000.0,339200000.0,737200000.0,482400000.0,,1080300000.0,0.0,31600000.0,4700000.0,,448047632.0,254800000.0,,4000000.0,,,,0.0,,64700000.0,281400000.0,125100000.0,-169800000.0,,,64300000.0,-1048500000.0,13100000.0,0.0,26700000.0,,,281400000.0,,31600000.0,-343100000.0,-59300000.0,0.0,,700000.0,0.0,,39700000.0,79200000.0,52800000.0,,,-28100000.0,,,,13100000.0,,884300000.0,569500000.0,31400000.0,,200000.0,,35900000.0,,117300000.0,254800000.0,111600000.0,,,16700000.0,314800000.0,47800000.0,167000000.0,178400000.0,7300000.0,,,-5100000.0,482400000.0,3000000.0,,,,,-10600000.0,39500000.0,-7900000.0,,,222000000.0,,1080300000.0,25700000.0,58200000.0,-17700000.0,26700000.0,-169800000.0,,51200000.0,159400000.0,,,,,,,,,,,,,,,,,,,,,,
33,891302400,,,1400000.0,0.0,62300000.0,,,14800000.0,,,,,,,,,,,,,287407407.0,,,957200000.0,148400000.0,,,,,,,-1100000.0,,9700000.0,,168200000.0,,9700000.0,,931900000.0,25300000.0,,6100000.0,,,,,,9700000.0,,,-7600000.0,,,,,8900000.0,,,,,,,,,,4700000.0,,,6100000.0,,,0.035,20300000.0,7200000.0,100000.0,0.0,,,336400000.0,747000000.0,482000000.0,,1081700000.0,,31700000.0,,,,,,,277142857.0,,,,,,287100000.0,,,,,62100000.0,,12600000.0,,,,,,,,-334700000.0,,0.0,,,0.0,,41600000.0,80100000.0,,,,,,,,,,,,32700000.0,,,,,,124500000.0,265000000.0,113900000.0,,,17200000.0,,47400000.0,,188000000.0,7500000.0,0.03375,,-3800000.0,,,,,,,-7600000.0,38500000.0,-5900000.0,,,228500000.0,,,,,,,-173200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
34,899164800,,,-3200000.0,0.0,57700000.0,,,5200000.0,,,,,,,,,,,,,286896552.0,,,966900000.0,147000000.0,,,,,,,-900000.0,,10400000.0,,172800000.0,,10400000.0,,943100000.0,23800000.0,,2900000.0,,,,,,10400000.0,,,-18900000.0,,,,,9400000.0,,,,,,,,,,0.0,,,2900000.0,,,0.0375,20000000.0,-13700000.0,1400000.0,0.0,,,340000000.0,765700000.0,489200000.0,,1089500000.0,,31900000.0,,,,,,,277333333.0,,,,,,295800000.0,,,,,63500000.0,,14400000.0,,,,,,,,-323800000.0,,0.0,,,0.0,,41700000.0,80900000.0,,,,,,,,,,,,32300000.0,,,,,,122600000.0,276500000.0,117300000.0,,,18300000.0,,48600000.0,,198400000.0,7900000.0,0.03625,,-14500000.0,,,,,,,-18900000.0,39200000.0,10600000.0,,,227900000.0,,,,,,,-178500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
35,907113600,,,-600000.0,-100000.0,62400000.0,,,15700000.0,,,,,,,,,,,,,285217391.0,,,980200000.0,149900000.0,,,,,,,-1000000.0,,8200000.0,,179300000.0,,8200000.0,,957200000.0,23100000.0,,2300000.0,,,,,,8200000.0,,,-24600000.0,,,,,9600000.0,,,,,,,,,,0.0,,,2300000.0,,,0.02875,20500000.0,-8900000.0,1800000.0,0.0,,,362100000.0,810400000.0,517100000.0,,1111400000.0,,28300000.0,,,,,,,285217391.0,,,,,,311900000.0,,,,,67000000.0,,17000000.0,,,,,,,,-301000000.0,,0.0,,,0.0,,42800000.0,79100000.0,,,,,,,,,,,,33200000.0,,,,,,131200000.0,293300000.0,126700000.0,,,14800000.0,,45900000.0,,206600000.0,6600000.0,0.02875,,-2100000.0,,,,,,,-24600000.0,36300000.0,8300000.0,,,229000000.0,,,,,,,-185200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
36,915062400,,,800000.0,0.0,54600000.0,,,17500000.0,952500000.0,,,807400000.0,64000000.0,0.126875,,282611392.0,,,-1700000.0,-292300000.0,,0.129375,,975500000.0,153800000.0,38000000.0,,,,,,-1500000.0,214900000.0,8300000.0,,184400000.0,-59000000.0,8300000.0,,952500000.0,23000000.0,,3100000.0,,975500000.0,,0.0,4200000.0,8300000.0,,,-7900000.0,,,,,10100000.0,360300000.0,149700000.0,,,,,67900000.0,-4500000.0,124200000.0,0.0,53200000.0,187700000.0,3100000.0,126800000.0,0.0,,20500000.0,9600000.0,1700000.0,0.0,,3100000.0,360300000.0,807400000.0,519700000.0,,1099700000.0,0.0,32600000.0,3100000.0,,287078352.0,287700000.0,,4700000.0,,,,,,81200000.0,316800000.0,132000000.0,-190000000.0,,100000.0,67900000.0,,17100000.0,,36500000.0,,,316800000.0,,32600000.0,-292300000.0,0.0,0.0,,-1600000.0,0.0,,43900000.0,79600000.0,54600000.0,,,-59000000.0,,,,17100000.0,,918900000.0,599200000.0,33800000.0,,1700000.0,,27500000.0,,124200000.0,287700000.0,126800000.0,,,13800000.0,319700000.0,45800000.0,184400000.0,214900000.0,5500000.0,,,18700000.0,519700000.0,-19700000.0,,,,,-7900000.0,35700000.0,-8800000.0,,,233400000.0,,1099700000.0,23000000.0,-5800000.0,-9200000.0,36500000.0,-190000000.0,,36500000.0,170000000.0,,,,,,,,,,,,,,,,,,,,,,
37,922838400,,,700000.0,-100000.0,65000000.0,,,12500000.0,,,,,,,,,,,,,285217391.0,,,970900000.0,156600000.0,,,,,,,-1200000.0,,8200000.0,,185000000.0,,8200000.0,,946900000.0,24100000.0,,3800000.0,,,,,,8200000.0,,,-7000000.0,,,,,10700000.0,,,,,,,,,,3100000.0,,,3800000.0,,,0.02875,19800000.0,5500000.0,1700000.0,0.0,,,363600000.0,821000000.0,517500000.0,,1109800000.0,,30500000.0,,,,,,,285217391.0,,,,,,313100000.0,,,,,72200000.0,,17500000.0,,,,,,,,-288800000.0,,0.0,,,0.0,,45000000.0,80600000.0,,,,,,,,,,,,34300000.0,,,,,,138900000.0,303500000.0,123400000.0,,,14600000.0,,46300000.0,,223100000.0,6400000.0,0.02875,,-6400000.0,,,,,,,-7000000.0,35600000.0,-4800000.0,,,237200000.0,,,,,,,-189700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
38,930700800,,,4100000.0,0.0,62100000.0,,,11300000.0,,,,,,,,,,,,,289655172.0,,,971800000.0,161500000.0,,,,,,,-1400000.0,,10500000.0,,188500000.0,,10500000.0,,945500000.0,26300000.0,,7900000.0,,,,,,10500000.0,,,-6000000.0,,,,,10800000.0,,,,,,,,,,0.0,,,7900000.0,,,0.0375,19900000.0,5300000.0,1700000.0,0.0,,,363100000.0,829100000.0,511900000.0,,1109500000.0,,27000000.0,,,,,,,280000000.0,,,,,,314600000.0,,,,,73900000.0,,20400000.0,,,,,,,,-280400000.0,,0.0,,,0.0,,46600000.0,85900000.0,,,,,,,,,,,,35800000.0,,,,,,137700000.0,317200000.0,121800000.0,,,18100000.0,,50100000.0,,233600000.0,7600000.0,0.03625,,-10000000.0,,,,,,,-6000000.0,39300000.0,-1200000.0,,,247400000.0,,,,,,,-192800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
39,938649600,,,1100000.0,0.0,69200000.0,,,16400000.0,,,,,,,,,,,,,290000000.0,,,965600000.0,167500000.0,,,,,,,-1200000.0,,11600000.0,,196000000.0,,11600000.0,,938200000.0,27400000.0,,9000000.0,,,,,,11600000.0,,,-6700000.0,,,,,10900000.0,,,,,,0.0,,,,0.0,,,9000000.0,,,0.04125,20000000.0,9700000.0,1700000.0,0.0,,,359700000.0,848200000.0,507500000.0,,1113300000.0,,25500000.0,,,,,,,281212121.0,,,,,,319600000.0,,,,,76800000.0,,19200000.0,,,-10500000.0,,,,,-265100000.0,,9000000.0,,,0.0,,48300000.0,89400000.0,,,,,,,,,,,,37400000.0,,,,,,147700000.0,340700000.0,122300000.0,,,19900000.0,,52000000.0,,245100000.0,8300000.0,0.04,,,,,,,,,-6700000.0,41100000.0,-8600000.0,,,256900000.0,,,,,,,-197300000.0,,,,,,,,,,,,,,,,,,,,,,,,,
40,946598400,,,3900000.0,0.0,57600000.0,,,23900000.0,745700000.0,,,836400000.0,76200000.0,0.12125,,288476448.0,,,,-81200000.0,,0.12375,,771700000.0,175600000.0,42800000.0,,,,,,-4700000.0,250500000.0,5300000.0,,189400000.0,-35700000.0,14000000.0,,745700000.0,26000000.0,,12900000.0,,771700000.0,,12900000.0,-18600000.0,5300000.0,,,-16000000.0,181800000.0,,,,10400000.0,361000000.0,160600000.0,,,,0.0,71500000.0,-8500000.0,145900000.0,9000000.0,64100000.0,203400000.0,12900000.0,120000000.0,0.0,,19600000.0,20100000.0,16800000.0,181700000.0,,12900000.0,361000000.0,836400000.0,501200000.0,,917600000.0,-12200000.0,20200000.0,12900000.0,-13000000.0,293312128.0,335200000.0,,3100000.0,,,,,,79300000.0,326900000.0,145900000.0,-206900000.0,,,71500000.0,,21200000.0,,35600000.0,-13000000.0,,326900000.0,,20200000.0,-81200000.0,-100000.0,12900000.0,,9800000.0,-12200000.0,,48900000.0,93500000.0,57600000.0,,,-23500000.0,,,,21200000.0,,1010600000.0,661300000.0,38500000.0,0.0,16800000.0,,31900000.0,,145900000.0,335200000.0,120000000.0,,,23700000.0,349300000.0,55000000.0,189400000.0,250500000.0,9700000.0,,,,501200000.0,-31700000.0,,,,,-3800000.0,44600000.0,-4000000.0,-9200000.0,,269100000.0,,917600000.0,26000000.0,40600000.0,-9800000.0,35600000.0,-206900000.0,,44300000.0,188700000.0,,,,,,,,,,,,,,,,,,,,,,
41,954460800,,,-338000.0,0.0,74365000.0,,,42416000.0,,,,,,,,,,,,,340642752.0,,,778392000.0,196618000.0,,,,,,,-1904000.0,,20264000.0,,184683000.0,,20264000.0,,751218000.0,27174000.0,,12560000.0,,,,,,20264000.0,,,-43832000.0,,,,,10872000.0,,,,,,21000.0,,,,12898000.0,,,12560000.0,,,0.06125,15843000.0,32149000.0,16741000.0,0.0,,,388832000.0,894719000.0,541659000.0,,951194000.0,,23275000.0,,,,,,,331726048.0,,,,,,343197000.0,,,,,81696000.0,,20599000.0,,,-16198000.0,,,,,-56475000.0,,12560000.0,,,0.0,,52745000.0,103431000.0,,,,,,,,,,,,41873000.0,,,,,,172802000.0,353060000.0,129552000.0,,,32939000.0,,61558000.0,,270746000.0,12675000.0,0.06,,11280000.0,,,,,,,-10267000.0,50686000.0,1078000.0,,,300049000.0,,,,,,,-213645000.0,,,,,,,,,,,,,,,,,,,,,,,,,
42,962323200,,,1798000.0,0.0,70482000.0,,,23914000.0,,,,,,,,,,,,,342780992.0,,,716619000.0,218933000.0,,,141674000.0,,,,-1829000.0,,26210000.0,,187742000.0,,26210000.0,,691006000.0,25613000.0,,14358000.0,,,,,,26210000.0,,,-16670000.0,,,,,11245000.0,,,,,,42000.0,,,,12560000.0,,,14358000.0,,,0.07875,15494000.0,11202000.0,49979000.0,22404000.0,,,390189000.0,909555000.0,544166000.0,,940240000.0,,18722000.0,,,,,,,332273472.0,,,,,,352795000.0,,,,,103160000.0,,21615000.0,,,-19041000.0,,,,,-30685000.0,,14358000.0,,,0.0,,57140000.0,116577000.0,,,,,,,,,,,,45895000.0,,,,,,223621000.0,365389000.0,135255000.0,,,42114000.0,,70682000.0,,296956000.0,15904000.0,0.07625,,-13541000.0,,,,,,,-12712000.0,59437000.0,-5446000.0,,,335510000.0,,,,,,,-217540000.0,,,,,,,,,,,,,,,,,,,,,,,,,
43,970272000,,,3043000.0,0.0,93197000.0,,,39312000.0,,,,,,,,,,,,,344701024.0,,,723026000.0,230715000.0,,,,,,,-2772000.0,,28834000.0,,194872000.0,,28834000.0,,697244000.0,25782000.0,,17401000.0,,,,,,28834000.0,,,-35480000.0,,,,,11119000.0,,,,,,42000.0,,,,14358000.0,,,17401000.0,,,0.08625,15462000.0,26837000.0,44966000.0,4500000.0,,,405119000.0,965664000.0,573109000.0,,971172000.0,,19087000.0,,,,,,,333226280.0,,,,,,365777000.0,,,,,109983000.0,,22838000.0,,,-25810000.0,,,,,-5508000.0,,17401000.0,,,0.0,,59589000.0,123979000.0,,,,,,,,,,,,48353000.0,,,,,,248146000.0,392555000.0,148903000.0,,,46156000.0,,75626000.0,,325790000.0,17322000.0,0.08375,,,,,-10000.0,,,,-12475000.0,64390000.0,-789000.0,,,354694000.0,,,,,,,-216874000.0,,,,,,,,,,,,,,,,,,,,,,,,,
44,978220800,,,7184000.0,0.0,92399000.0,,,48511000.0,700216000.0,,,1004322000.0,173218000.0,0.315,,332672552.0,,,,29234000.0,,0.32375,,732549000.0,237765000.0,45079000.0,,,,,,-2990000.0,358386000.0,32596000.0,,197626000.0,-120821000.0,32596000.0,,700216000.0,32333000.0,,24585000.0,,732549000.0,,24585000.0,-21645000.0,32596000.0,,,-24839000.0,1915000.0,,,,11843000.0,411182000.0,244423000.0,,,,42000.0,122010000.0,-9495000.0,242539000.0,17401000.0,154153000.0,289502000.0,24585000.0,160985000.0,0.0,,14911000.0,30860000.0,28130000.0,0.0,,24585000.0,411182000.0,1004322000.0,591652000.0,,975088000.0,0.0,19485000.0,24585000.0,-23730000.0,343031376.0,412670000.0,,12898000.0,,,,,,61710000.0,389984000.0,186052000.0,-228999000.0,,,122010000.0,,20237000.0,,107904000.0,-23730000.0,,389984000.0,,19485000.0,29234000.0,25000000.0,24585000.0,,11687000.0,0.0,,61774000.0,131684000.0,92399000.0,,,-53105000.0,,,,20237000.0,,1359702000.0,884148000.0,49931000.0,42000.0,28130000.0,,65314000.0,,242539000.0,412670000.0,160985000.0,,,52009000.0,475554000.0,81753000.0,197626000.0,358386000.0,19413000.0,,,,591652000.0,1170000.0,21000.0,,,,-17651000.0,69910000.0,-16488000.0,4072000.0,,369449000.0,,975088000.0,32333000.0,101048000.0,-4402000.0,107904000.0,-228999000.0,,107904000.0,231131000.0,,,,,,,,,,,,,,,,,,,,,,
45,985996800,,,-2612000.0,0.0,0.0,,,37254000.0,,,,,,,,,,,,,341766232.0,,78940000.0,734170000.0,199501000.0,,,133839000.0,,,,-1938000.0,,28505000.0,409494000.0,206918000.0,,28505000.0,,700185000.0,33985000.0,,21973000.0,,,,,,28505000.0,,,-17430000.0,,,,,12221000.0,,,,,,42000.0,,,,24585000.0,,,21973000.0,,,0.085,14210000.0,23347000.0,1939000.0,0.0,,,,969872000.0,589191000.0,,926274000.0,,19434000.0,,,,,,,333495264.0,,,,,,397529000.0,,,,,111225000.0,,0.0,,,-37931000.0,,,,,43598000.0,,21973000.0,,,0.0,,55653000.0,117171000.0,,,,,,,,,,,,43988000.0,,,,,,192104000.0,380681000.0,160263000.0,,,45370000.0,,73739000.0,,386891000.0,16865000.0,0.08375,,-3472000.0,,,,,,,-13907000.0,61518000.0,-22436000.0,,,316672000.0,,,,,,,-237266000.0,,,,,,,,,,,,,,,,,,,,,,,,,
46,993859200,,,-4838000.0,0.0,0.0,,,7769000.0,,,,,,,,,,,,,342311512.0,,67013000.0,720478000.0,172171000.0,,,139934000.0,,,,-1248000.0,,22536000.0,425452000.0,216839000.0,,22536000.0,,688406000.0,32072000.0,,17135000.0,,,,,,22536000.0,,,-34844000.0,,,,,12099000.0,,,,,,42000.0,,,,21973000.0,,,17135000.0,,,0.0675,14109000.0,-825000.0,59555000.0,-23700000.0,,,,998579000.0,606152000.0,,933932000.0,,18714000.0,,,,,,,333510512.0,,,,,,404892000.0,,,,,86886000.0,,0.0,,,-39478000.0,,,,,64647000.0,,17135000.0,,,0.0,,50354000.0,101975000.0,,,,,,,,,,,,38814000.0,,,,,,213454000.0,392427000.0,161986000.0,,,36264000.0,,63720000.0,,409427000.0,13728000.0,0.06625,,-26866000.0,,,,,,,-8594000.0,51621000.0,22237000.0,,,274146000.0,,,,,,,-242906000.0,,,,,,,,,,,,,,,,,,,,,,,,,
47,1001808000,,,5614000.0,0.0,0.0,,,37167000.0,,,,,,,,,,,,,344249424.0,,70871000.0,722077000.0,161659000.0,,,142291000.0,,,,-1218000.0,,16633000.0,462365000.0,215448000.0,,16633000.0,,689164000.0,32913000.0,,22749000.0,,,,,,16633000.0,,,-33945000.0,,,,,12510000.0,,,,,,43000.0,,,,17135000.0,,,22749000.0,,,0.05,14042000.0,31271000.0,59468000.0,3100000.0,,,,1043568000.0,643062000.0,,933874000.0,,16920000.0,,,,,,,336002464.0,,,,,,419601000.0,,,,,81458000.0,,0.0,,,-36124000.0,,,,,109694000.0,,22749000.0,,,0.0,,48348000.0,90922000.0,,,,,,,,,,,,36398000.0,,,,,,211797000.0,400506000.0,163777000.0,,,27314000.0,,55084000.0,,426060000.0,10681000.0,0.04875,,,,,,,,,-5896000.0,42574000.0,2392000.0,,,252581000.0,,,,,,,-255824000.0,,,,,,,,,,,,,,,,,,,,,,,,,
48,1009756800,,113370000.0,5226000.0,0.0,29995000.0,,,36660000.0,660614000.0,,460442000.0,1026743000.0,135355000.0,0.24375,,335364928.0,,,,103933000.0,,0.25,33199000.0,719410000.0,170947000.0,48891000.0,,113370000.0,,,,-1169000.0,442096000.0,16036000.0,460442000.0,208316000.0,-99073000.0,16036000.0,,660614000.0,58796000.0,,27975000.0,,719410000.0,,27975000.0,-16387000.0,16036000.0,,,-12854000.0,,,,,12061000.0,,197027000.0,,,,42000.0,80501000.0,-5573000.0,203400000.0,22749000.0,118850000.0,245918000.0,27975000.0,164887000.0,0.0,,13738000.0,26502000.0,59705000.0,9800000.0,,27975000.0,,1026743000.0,656486000.0,,922810000.0,0.0,31157000.0,27975000.0,-57981000.0,343976968.0,370257000.0,,24585000.0,,,,,,56099000.0,416088000.0,155810000.0,-251201000.0,,,80501000.0,,0.0,,83710000.0,-57981000.0,,416088000.0,,31157000.0,103933000.0,-10800000.0,27975000.0,,3390000.0,0.0,33199000.0,48111000.0,89425000.0,29995000.0,,,-38555000.0,,,,0.0,,1103771000.0,704278000.0,36610000.0,42000.0,59705000.0,,51645000.0,,203400000.0,370257000.0,164887000.0,,,26407000.0,399493000.0,53375000.0,208316000.0,442096000.0,10371000.0,,,,656486000.0,-13751000.0,,,,,-10158000.0,41314000.0,-18580000.0,8563000.0,,260372000.0,,922810000.0,58796000.0,80295000.0,-2793000.0,83710000.0,-251201000.0,,83710000.0,202466000.0,,,,,,,,,,,,,,,,,,,,,,
49,1017532800,,,-1178000.0,0.0,0.0,,,43635000.0,,,,,,,,,,,,,347538848.0,,71745000.0,692870000.0,170735000.0,,,116451000.0,,,,-1186000.0,,17193000.0,461550000.0,201499000.0,,17193000.0,,639949000.0,52921000.0,,26797000.0,,,,,,17193000.0,,,-16038000.0,,,,,8749000.0,,,,,,42000.0,,,,27975000.0,,,26797000.0,,,0.05125,12838000.0,39547000.0,54663000.0,-4900000.0,,,,1022551000.0,658565000.0,,902437000.0,,36529000.0,,,,,,,338410792.0,,,,,,417674000.0,,,,,83159000.0,,0.0,,,-59095000.0,,,,,120114000.0,,26797000.0,,,0.0,,44968000.0,85241000.0,,,,,,,,,,,,36570000.0,,,,,,209567000.0,363986000.0,160486000.0,,,26249000.0,,49022000.0,,459289000.0,9056000.0,0.05,,,,,,,,,-4088000.0,40273000.0,-28775000.0,17693000.0,,255976000.0,,,,,,,-257188000.0,,,,,,,,,,,,,,,,,,,,,,,,,
50,1025395200,,,-7559000.0,0.0,0.0,,,30188000.0,,,,,,,,,,,,,347633880.0,,72747000.0,637697000.0,178485000.0,,,132980000.0,,,,-1635000.0,,20003000.0,470262000.0,206224000.0,,20003000.0,,585860000.0,51837000.0,,19238000.0,,,,,,20003000.0,,,-3849000.0,,,,,8895000.0,,,,,,43000.0,,,,26797000.0,,,19238000.0,,,0.05875,12858000.0,26328000.0,83475000.0,-5400000.0,,,,1037959000.0,661613000.0,,879483000.0,,25577000.0,,,,,,,339154016.0,,,,,,440191000.0,,,,,85564000.0,,0.0,,,-45218000.0,,,,,158476000.0,,19238000.0,,,11000.0,,47348000.0,92380000.0,,,,,,,,,,,,38806000.0,,,,,,241786000.0,376346000.0,165774000.0,,,30539000.0,,53927000.0,,479292000.0,10536000.0,0.0575,,,,,,,,,-3860000.0,45032000.0,-33898000.0,,,270865000.0,,,,,,,-274417000.0,,,,,,,,,,,,,,,,,,,,,,,,,
