date,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualOperatingIncome,quarterlyGoodwill,quarterlyCurrentLiabilities,annualNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,annualRetainedEarnings,trailingNetIncome,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualPretaxIncome,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualOtherCurrentAssets,quarterlyBasicAverageShares,trailingTotalRevenue,annualNetIncome,annualLongTermDebt,annualCostOfRevenue,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,annualFreeCashFlow,annualAccountsPayable,trailingInvestingCashFlow,trailingEndCashPosition,trailingTaxProvision,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,annualTaxProvision,annualDepreciationAndAmortization,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualCurrentAssets,annualNetPPE,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualBasicAverageShares,quarterlyOperatingExpense,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyDilutedEPS,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,annualRepaymentOfDebt,annualBasicEPS,annualOtherNonCurrentLiabilities,quarterlyDilutedAverageShares,trailingRepaymentOfDebt,annualOtherCurrentLiabilities,trailingGrossProfit,annualChangeInCashSupplementalAsReported,quarterlyPretaxIncome,trailingNetIncomeCommonStockholders,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualBeginningCashPosition,annualOtherIncomeExpense,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,trailingPurchaseOfBusiness,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,annualInvestingCashFlow,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,annualDilutedAverageShares,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingCashDividendsPaid,trailingChangesInAccountReceivables,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,annualInterestExpense,annualCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualDilutedEPS,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,trailingChangeInInventory,annualGrossProfit,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualStockBasedCompensation,annualAccumulatedDepreciation,annualGoodwill,annualInventory,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,trailingOtherNonCashItems,trailingDilutedEPS,quarterlyPurchaseOfInvestment,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingDilutedAverageShares
,,2033989956.96,,442070612.88,,119555419.26,,,1397968820.04,,,,,1952518481.16,234252808.92,,,,,,,180824698.08,,,6208779450.12,,82132511.76,,466666666.0,,,,,4256260968.96,,,,,,,,44489986.38,3431958777.0,-129117548.22,,,,154565808.54,,415855149.06,,,,82132511.76,82132511.76,,,,,6509977.08,658739221.92,205566099.96,,,357716955.96,,0.0,,,,,590614721.58,1191875982.18,,,243715594.98,852029514.18,1912179.96,,,,,46539504.96,-54293237.28,,,,,0.140732,52899356.16,240666948.6,,,,,641649446.0,,,,,135680445.42,,,,2763217968.42,,0.0,,-754005601.44,46539504.96,46539504.96,,0.0,,,,,,,,3196986226.98,,378076381.02,,39827014.5,,0.140732,,245417239.86,-118688625.0,19395264.3,16114853.04,,931419.0,,-126815165.1,,9462786.06,,,,,,,,1627067639.34,,162721304.34,,-43165885.08,,,,,172139554.08,1267884663.24,,,,,,-5601484.38,,,53981386.68,873062037.9,,142977574.74,,,,,,216629540.46,,,,,,,,,,,,,,,,,,,,,,,
,,1748919775.84,104735068.72,485324098.08,,80460141.3,628757859.6,,1429515401.04,0.0,-50851970.8,485324098.08,,1804343149.6,179567285.0,5873069564.88,,3178435176.88,,493212110.32,,194929726.96,-90075154.08,483249004.24,5873069564.88,43498038.88,60271367.2,0.0,,,296545884.64,402456077.6,3055556868.56,4068726415.28,,405068202.48,225727129.28,,,,,33763388.74,3178435176.88,204881548.54,,,2681331066.88,168427835.28,,312970819.74,,,,60271367.2,60271367.2,546676206.0,43498038.88,195791337.2,171573302.8,18858046.04,402456077.6,208218294.48,,,326732487.92,,0.0,1117295291.76,1804343149.6,871883909.36,296545884.64,546676206.0,1117295291.76,1429515401.04,466666666.0,186762734.1,591743155.94,8120049.0,1748919775.84,,610683224.24,168427835.28,43498038.88,-94570827.28,2671876.96,,,2985538496.0,,46539504.96,220840736.96,800331162.4,,0.511458,194929726.96,,,170057370.4,,7774409.52,101123696.98,,,43498038.88,2681331066.88,,0.0,,-824148636.56,43498038.88,43498038.88,,0.0,,35723629.36,0.0,,,1696032545.92,4068726415.28,2985538496.0,,483249004.24,872067591.68,27014763.46,,,,225727129.28,-66470832.36,65723492.74,-3967660.32,296545884.64,865688.68,909957787.2,-50851970.8,,7195449.1,,-205615021.76,,,,,-269155088.56,1696032545.92,,160303019.42,,-79842878.12,208218294.48,644106794.0,20098091.6,-333370132.56,126208085.64,904713975.68,,,,,,178929.42,145443939.52,220840736.96,40272575.36,871883909.36,,170057370.4,0.508999,4594272515.36,,,25288408.08,159971474.38,,1538715646.8,37890195.52,,,-824148636.56,,326732487.92,,131422118.08,,,,,,,,,,,,,
,,1768925247.21,,590434779.11,,73248049.93,,,1440336953.0,,,,,1903683268.19,235855465.34,,,,,,,174499008.86,,,6089378362.32,,82906353.53,,577980750.0,,,,,4185695094.13,,,,,,,,46062856.73,3209262200.21,-54241557.59,,,,151652337.98,,415776855.67,,,,82906353.53,82906353.53,,,,,-12187051.14,406285180.95,228207508.32,,,348380102.29,,0.0,,,,,567237879.01,1177561666.38,,,246075369.98,825456328.62,,,,,,39200986.88,-47854117.19,,,,,0.141403,45488141.38,231152056.63,,,,,581311614.0,,,,,137080025.28,,,,2866139393.37,,0.0,,-861854710.31,39200986.88,39200986.88,,0.0,,,,,,,,3115754084.19,,441489389.0,,34353320.76,,0.142715,,256578389.43,-64145175.93,-36753239.49,14303855.06,,3330263.31,,-77608943.72,,10219904.64,,,,,,,,1751010328.32,,106823769.25,,-33575719.32,,,,,169701485.69,1241233184.29,,,,,,-6287154.5,,,53724699.49,889155618.01,,161953242.77,,,,,,215764342.42,,,,,,,,,,,,,,,,,,,,,,,
,,1795200977.43,,614404371.42,,61827020.06,,,1624453164.81,,,,,2017119283.2,277326645.75,,,,,,,165349534.14,,,6448249425.87,,95811183.72,,578441406.0,,,,,4431130142.67,,,,,,,,54145578.31,3419654142.24,77486531.51,,,,142944531.03,,484839906.39,,,,95811183.72,95811183.72,,,,,-12378584.85,384014501.64,248110197.93,,,375477689.16,,0.0,,,,,638606598.21,1243822498.38,,,288181843.74,897508397.52,,,,,,47382778.17,-75344905.33,,,,,0.163823,39200986.88,247691451.42,,,,,583022886.0,,,,,161440407.45,,,,3013475809.05,,0.0,,-922743036.81,47382778.17,47382778.17,,0.0,,,,,,,,3330016785.27,,590819940.27,,38281029.57,,0.165186,,239138946.27,-32057498.61,-44727232.8,2665702.72,,3311865.75,,-123912626.04,,10855197.99,,,,,,,,1858897524.96,,114624582.35,,-52797562.29,,,,,196658062.65,1382348303.91,,,,,,4968144.29,,,65144402.82,936154488.15,,143723383.02,,,,,,250803640.96,,,,,,,,,,,,,,,,,,,,,,,
,,2050194967.82,,714689578.41,,109744463.8,,,1378381494.37,,,,,2099947507.65,284174717.91,,,,,,,158421489.24,,,6623680796.47,,96372324.55,,580782672.0,,,,,4523733288.82,,,,,,,,52147860.77,3428576462.19,-206462523.24,,,,162428656.23,,492538258.3,,,,96372324.55,96372324.55,,,,,5678505.62,629124386.24,261236367.48,,,372437952.82,,0.0,,,,,671663028.06,1273798675.0,,,295566176.86,934414654.91,-723181.62,,,,,66392963.63,-82750742.11,,,,,0.245201,47382778.17,251284529.61,,,,,587221596.0,,,,,162200078.98,,,,3183600664.68,,0.0,,-928619598.23,66392963.63,66392963.63,,0.0,,,,,,,,3367310278.48,,249947144.9,,39193933.26,,0.247279,,278660603.45,-68773579.04,13747630.38,4173422.25,,33766172.79,,-104094079.65,,11391458.95,,,,,,,,1892961249.09,,169202636.5,,-59458172.7,,,,,196972081.44,1426952913.21,,,,,,18700024.3,,,65363950.41,964341650.86,,145356013.63,,,,,,249119942.21,,,,,,,,,,,,,,,,,,,,,,,
,,2040485348.19,-38068249.28,823515489.01,,55362222.06,792737856.58,,1332523814.4,0.0,-120549737.49,823515489.01,,2077794562.78,316338805.14,6740211161.0,,3373009162.59,,646510119.06,,186693827.2,-116081648.97,250033119.09,6740211161.0,71831361.87,101998013.32,0.0,,,384120523.12,597011601.0,3748022113.74,4662416598.22,,300181755.85,261107089.05,,,,,59947142.31,3373009162.59,-19635526.97,,,3355039712.86,192662254.59,,541040837.37,,,,101998013.32,101998013.32,708180210.08,71831361.87,260679023.88,212303438.12,10603604.96,597011601.0,253854466.15,,,363807268.83,,0.0,1269687731.27,2077794562.78,1026476636.98,384120523.12,708180210.08,1269687731.27,1332523814.4,583271795.0,326033226.95,1020981648.21,-1803829.44,2040485348.19,,565944370.24,192662254.59,71831361.87,-150766988.82,67497518.64,,,3413178899.46,,66392963.63,256644910.7,1005041294.7,,0.658562,186693827.2,,,101433714.78,,22045778.41,174142348.49,,,71831361.87,3355039712.86,,0.0,,-959028932.63,71831361.87,71831361.87,,0.0,,49785583.46,0.0,,,1985505569.61,4662416598.22,3413178899.46,,250033119.09,1133732713.52,46849891.84,,,,261107089.05,-20575222.19,29664592.63,-24245819.28,384120523.12,27089216.79,1176754529.57,-120549737.49,,9694421.81,,-265762614.39,,,,,-356716753.45,1985505569.61,,175293382.14,,-119931160.08,253854466.15,588300000.0,-8283525.41,-185551475.77,215007610.42,1562022485.58,,,,,,4664764.32,161583203.49,256644910.7,71869228.24,1026476636.98,,101433714.78,0.652933,5717514499.89,,,-3102839.25,274954752.73,,1969492386.15,43021816.05,,,-959028932.63,,363807268.83,,-202853076.29,,,,,,,,,,,,,
,,4930259760.0,,900422514.08,,22275270.0,,,2229177020.0,,,,,3077287300.0,265381791.71,,,,,,,,,,10843931440.0,,95731685.37,,579776532.0,,,,,7766644140.0,,,,,,,,50325610.0,7159436780.0,426530170.0,,,,1574119080.0,,477095032.9,,,,95731685.37,95731685.37,,,,,,,,,,,,0.0,,,,,,,,,275920469.45,964139686.4,,,,,,300303640.0,-3366865810.0,,,,,0.165002,123751500.0,,,,,,579776532.0,,,,,154813126.5,,,,3684494660.0,,0.0,,,,,,,,,,,,,,6192525060.0,,,,50328910.04,,0.165002,,,3405641280.0,-12375150.0,,,266478230.0,,2784072145.92,,10538677.74,,,,,,,,,,133651620.0,,-111376350.0,,,,,201174563.45,1441234719.3,,,,,,176552140.0,,,58685436.33,,,,,,,,,251500173.45,,,,,,,,,,,,,,,,,,,,,,,
,,4609484261.2,,835178198.4,,97990785.0,,5435043523.0,1717783522.0,,,,,2410114525.0,300116926.2,,,,,,,195628869.8,,,9893928935.8,,101343569.6,,587748900.0,,,,,7483814410.8,,,,,,,,60661939.4,6327267783.2,-328921950.2,,,,299701365.6,,570550617.0,,,,101343569.6,101343569.6,,,,,,3151947325.8,302862287.0,,,411540383.8,,30501835.0,,,,,926819875.8,1439881479.4,,,279600284.6,1124116466.2,,,,,,79146685.8,354582845.4,,,,,0.170881,300303640.0,238480915.4,,,,,591858936.0,,,,,213237369.8,,,,3512279843.8,,0.0,,-888934209.8,79146685.8,79146685.8,,0.0,,,,,,,,479815973.0,,348419780.8,,85066272.2,,0.172172,,307983621.4,-651537272.8,-34857107.8,,,-9365173.8,,-43117347.0,,9985193.4,,,,,,,,2124699522.4,,122320405.4,,-24329620.4,,,,,290950332.4,1694667083.2,,,,,,-163986714.4,,,105740216.4,1235765312.6,,119564845.4,,,,,,351612271.8,,,,,,,,,,,,,,,,,,,,,,,
,,4518802463.52,,950573669.08,,19034241.56,,5487530731.0,1752548325.64,,,,,2456851400.4,308409907.88,,,,,,,211701213.2,,,9980969550.08,,109675364.44,,589078554.0,,,,,7524118149.68,,,,,,,,63354904.28,6271350789.16,48875908.08,,,,242374920.08,,591572001.44,,,,109675364.44,109675364.44,,,,,-3573249.64,3068744102.28,264660792.76,,,421951004.08,,991253.68,,,,,924559169.68,1452584561.0,,,316727613.64,1168986725.56,-823939.2,,,,,100538968.24,-104213877.56,,,,,0.185171,79146685.8,240962107.8,,,,,592215852.0,,,,,196384058.76,,,,3651178919.56,,0.0,,-895022489.08,100538968.24,100538968.24,,0.0,,,,,,,,479268790.4,,426865510.6,,82003785.16,,0.186471,,303328353.84,12975912.76,-102401346.2,31355142.44,,22381083.56,,-62421403.24,,9308959.44,,,,,,,,2174213300.24,,110422282.96,,-91388041.4,,,,,274844387.8,1760558727.0,,,,,,20936269.72,,,83017101.72,1279190811.16,,58082107.52,,,,,,338199292.08,,,,3590206.72,,,,,,,,,,,,,,,,,,,
,,4336756914.64,-3957414.87,1029243822.93,,194565951.97,998731646.63,5222121468.09,1800047921.45,390744521.45,-4103649.04,1029243822.93,,2585174634.04,309137502.05,9883824346.89,,6136804836.09,,732596064.89,,198514780.0,-116472106.8,375769536.29,9883824346.89,120480286.9,103541529.62,0.0,,,406687076.74,2895175162.95,4259340696.58,7298649712.85,,333866248.53,418856335.83,,,,,59554933.94,6136804836.09,-27625297.58,,,3690073045.78,222855571.25,,558595717.6,12585230.9,,,103541529.62,103541529.62,905393330.91,120480286.9,313296480.41,233897387.62,14337484.87,2895175162.95,286775815.03,,,396975764.01,,-1217852.91,1509351818.36,2585174634.04,1305039194.48,406687076.74,905393330.91,1509351818.36,1800047921.45,588752468.0,319791606.01,1037696896.1,4653104.4,4336756914.64,,687853712.7,222855571.25,120480286.9,-96951309.12,273307117.59,,,501109646.85,,100538968.24,231844047.72,1232629034.25,,0.690761,198514780.0,,,87936743.71,,56018294.77,173653487.05,,,120480286.9,3690073045.78,,390744521.45,,-1175274174.32,120480286.9,120480286.9,,0.0,,64461992.13,30484141.77,,,2480313368.8,7298649712.85,501109646.85,,375769536.29,1173183707.61,68935268.38,,,,418856335.83,-204050291.55,145676189.13,-6964687.28,406687076.74,-6187022.17,1181563759.01,-4103649.04,,9436251.05,,-353987464.17,,,,,-3213448151.28,2480313368.8,,321459404.34,,-126893452.37,286775815.03,591999265.0,-32241982.57,2563029628.41,238804111.59,1596292613.7,,,,,,22516599.45,281616703.82,231844047.72,65561068.45,1305039194.48,,87936743.71,0.686972,6439636102.22,,,8261851.76,298359045.53,,2180295405.64,38864193.17,4124904.38,,-1175274174.32,5222121468.09,396975764.01,,118858830.3,,,,,,,,,,,,,
,,3797111770.8,,1136819358.0,,124412169.12,,5211305545.44,2266400889.36,,,,,2591790938.64,304154150.64,,,,,,,270437511.12,,,9918747869.28,,119977699.68,,582899346.0,,,,,7326956930.64,,,,,,,,63561726.72,6063512660.16,22018143.84,,,,226878056.16,,587133784.56,,,,119977699.68,119977699.68,,,,,-25930866.96,2802551000.88,258905944.32,,,424363903.92,,0.0,,,,,947186653.2,1447306326.24,,,314141438.16,1150027699.2,,,,,,155773838.88,-148643804.88,,,,,0.202111,119028525.6,0.0,,,,,587128182.0,,,,,201945768.24,,,,3782789572.32,,0.0,,-1161112375.68,155773838.88,155773838.88,,0.0,,,,,,,,502037483.76,,416218822.56,,73727920.08,,0.203346,,344014970.64,-26647987.44,-4612626.72,22371464.16,,2800362.96,,6717577.44,,9987287.52,,,,,,,,2499181341.12,,211658334.24,,-87246165.12,,,,,272992346.4,1737161483.76,,,,,,36745313.28,,,76776804.96,1338068965.44,,540615271.92,,,,,,336554073.12,,,,3760765.44,,,,,,,,,,,,,,,,,,,
,,3783666701.52,,1114765513.96,,64630208.64,,5174427822.24,2385206119.86,,,,,2680599610.51,318980200.44,,,,,,,285230970.53,,,10010608322.44,,132003423.6,,590732366.0,,,,,7330008711.93,,,,,,,,62392648.12,6168872821.38,73598640.95,,,,246557838.57,,618636393.99,,,,132003423.6,132003423.6,,,,,-11275806.55,2763612240.33,271426314.31,,,434280773.11,,0.0,,,,,988843645.0,1501524168.05,,,329740385.49,1157524044.02,,,,,,152944598.02,-92710137.81,,,,,0.221631,155773838.88,3037083.47,,,,,594698598.0,,,,,221243145.75,,,,3767448483.71,,0.0,,-1145926832.56,152944598.02,152944598.02,,0.0,,,,,,,,492668721.29,,479670063.14,,72647686.72,,0.221631,,369728528.05,-76237555.38,-28175463.42,-16416977.96,,2914761.76,,41095558.79,,10760185.05,,,,,,,,2509629763.26,,163438096.63,,-98807887.99,,,,,288896008.5,1776160438.01,,,,,,-1272532.96,,,84057989.37,1363702930.7,,527056248.48,,,,,,351288656.62,,,,3768039.63,,,,,,,,,,,,,,,,,,,
,,3785751550.98,,1184095273.62,,164360838.63,,4941576361.26,2048661851.88,,,,,2634514681.89,298240704.3,,,,,,,266722872.78,,,9643731848.94,,126669783.66,,584124828.0,,,,,7009217167.05,,,,,,,,56148418.13,5834413402.86,-292518438.62,,,,196144822.23,,587203914.57,,,,126669783.66,126669783.66,,,,,-15057453.86,2820196307.25,239405456.64,,,437386997.04,,0.0,,,,,985841834.46,1438879127.91,,,309200046.33,1112963614.77,7158765.23,,,,,166715285.31,-90911247.42,,,,,0.213735,152944598.02,255784553.85,,,,,586570938.0,,,,,211547746.83,,,,3733727086.95,,0.0,,-1086983968.56,166715285.31,166715285.31,,0.0,,,,,,,,462297268.23,,583942530.99,,72556324.26,,0.213735,,390377943.9,-137903233.8,64620567.39,3793925.27,,17134882.67,,50515005.45,,10959342.03,,,,,,,,2442574479.66,,248731125.44,,-84370286.81,,,,,278003868.24,1700167529.34,,,,,,19813067.29,,,80413357.5,1355590511.1,,71968378.23,,,,,,334152286.37,,,,3897249.78,,,,,,,,,,,,,,,,,,,
,,3746730169.67,32150842.12,1294318994.4,,71790230.32,1083758276.14,4969532127.43,2075780753.91,20229735.65,69189193.86,1294318994.4,,2647096060.64,286704976.13,9718959655.55,,5822510923.58,,829268270.25,,285483785.32,-129222709.09,208916002.0,9718959655.55,167825530.3,127656571.78,0.0,,,491857953.1,2746232396.31,4365232646.53,7071863594.91,,425193446.71,364175022.16,,,,,67094354.13,5822510923.58,53919020.8,,,3823874083.79,163127320.8,,577969863.82,16603540.96,-5253764.2,,127656571.78,127656571.78,328057107.96,167825530.3,319376737.24,249197147.1,2315644.62,2746232396.31,259599737.39,,,436373813.58,,0.0,1458496382.17,2647096060.64,1408635004.91,491857953.1,328057107.96,1458496382.17,2075780753.91,590230453.0,301815375.72,1077677409.34,2807965.07,3746730169.67,,822751819.38,163127320.8,167825530.3,-200623564.0,32190622.58,,,473220121.72,,166715285.31,0.0,1332955423.24,,0.833332,285483785.32,,,1159139504.36,,58765341.6,218804397.84,,,167825530.3,3823874083.79,,20229735.65,,-1222782753.4,167825530.3,167825530.3,,0.0,,109060188.7,0.0,,,2631417758.31,7071863594.91,473220121.72,,208916002.0,1172254710.5,63609474.86,,,,364175022.16,7134815.46,318364.87,-8941142.48,491857953.1,9340615.19,1217880840.51,69189193.86,,15110399.59,,-397558372.67,,,,,-532888754.11,2631417758.31,,198924263.07,,-127134032.75,259599737.39,592669421.0,-49948482.75,-233653961.16,276154488.1,1655647273.16,,,,,,3479493.99,274097657.45,0.0,87353892.55,1408635004.91,,1159139504.36,0.829903,6666871763.18,,,807268.99,343248842.23,,2301639116.65,45626130.01,5177486.11,,-1222782753.4,4969532127.43,436373813.58,,-142982633.03,,,,,,,,,,,,,
,,3651838477.54,,1312598437.67,,20165201.93,,4638439676.9,1827651013.42,,,,,2566719879.27,283358856.9,,,,,,,340036326.99,,,9239833939.66,,117692924.87,,585573166.0,,,,,6673114060.39,,,,,,,,61182616.94,5479489490.96,311529480.0,,,,151245662.97,,541566773.81,,,,117692924.87,117692924.87,,,,,-33050618.43,2631242573.46,239335688.96,,,452300280.8,,0.0,,,,,855129426.9,1435989439.35,,,295464183.32,1048831745.75,-4768553.89,,,,,139107410.67,-117815130.54,,,,,0.196289,154935261.1,0.0,,,,,587493518.0,,,,,193663061.07,,,,3678649008.52,,0.0,,-1128863795.8,139107410.67,139107410.67,,0.0,,,,,,,,439418663.44,,530151624.49,,55846091.62,,0.199455,,355667888.52,-23918119.06,-82994746.06,23321654.08,,4177154.43,,86363316.86,,12105326.42,,,,,,,,2507241809.81,,121537654.55,,-101372452.62,,,,,246102590.49,1590398519.56,,,,,,-15827850.43,,,72245079.43,1378378014.01,,70339177.53,,,,,,307285207.43,,,,4388006.7,,,,,-429542799.01,,,,,,,,,,,,,,
,,3686504078.15,,1291034868.7,,16579058.87,,4668994293.0,1997644466.05,,,,,2666319604.75,301322129.15,,,,,,,308768332.25,,,9475791002.1,,134135869.6,,585765392.0,,,,,6809471397.35,,,,,,,,65185511.86,5684148544.2,-426033121.85,,,,157021601.35,,587083358.7,,,,134135869.6,134135869.6,,,,,-33097184.77,2658242399.8,277480680.6,,,486458580.3,,0.0,,,,,856897970.5,1498985245.75,,,314446713.45,1106578984.5,-155615848.86,,,,,120614764.5,-151524800.11,,,,,0.225585,139107410.67,2683505.35,,,,,587493518.0,,,,,220439511.35,,,,3702782400.8,,0.0,,-1132892969.0,120614764.5,120614764.5,,0.0,,,,,,,,475466566.2,,677371907.4,,56911537.45,,0.225585,,371077382.0,-5937.99,-85517062.19,7413156.07,,2138583.12,,117105809.6,,13124584.3,,,,,,,,2569537392.5,,133486223.05,,-116907164.18,,,,,272636645.25,1693662343.2,,,,,,-19045645.57,,,81966695.5,1436644423.5,,73425612.05,,,,,,337822157.11,,,,18155217.5,,,,,,,,,,,,,,,,,,,
,,3955512259.06,,1587361154.67,,114826028.93,,5191296785.97,2237796498.9,,,,,2904311703.3,331217032.41,,,,,,,368727485.63,,,10486066844.43,,146347225.45,,586835946.0,,,,,7581755141.13,,,,,,,,91208245.67,6193308757.96,416095175.63,,,,172380980.8,,644995243.33,,,,146347225.45,146347225.45,,,,,-6750967.4,2817464428.88,306832329.81,,,514419345.6,,0.0,,,,,953401443.27,1560290446.58,,,345548542.03,1279442223.22,-18631798.9,,,,,127646612.63,-172345904.26,,,,,0.244698,120614764.5,0.0,,,,,587493518.0,,,,,237705457.07,,,,4190319638.91,,0.0,,-1264500741.4,127646612.63,127646612.63,,0.0,,,,,,,,554716520.65,,797067696.22,,66328093.32,,0.244698,,244424371.78,-88072513.03,-38529778.91,9077224.22,,20364162.77,,16978505.26,,14331509.62,,,,,,,,2859905017.87,,252699959.2,,-137873930.27,,,,,299446701.3,1924437466.55,,,,,,-11031167.67,,,86909690.18,1595404276.47,,224605949.44,,,,,,390654946.97,,,,-6524361.25,,,,,,,,,,,,,,,,,,,
,,4175697489.88,-301916146.98,1761608168.88,,84793740.55,1201374802.88,5251000749.4,2258756916.08,0.0,-108673348.56,1761608168.88,,3025645924.98,362783922.58,10717400057.84,,6434454405.96,,959479554.6,,344879344.04,-181305424.3,818619545.66,10717400057.84,159172650.56,159420058.46,0.0,,,587319812.38,2842743630.86,5016509431.5,7691754132.86,,236364030.28,262924651.78,,,,59240063.12,81016731.67,6434454405.96,-3187351.06,,,4282945651.88,159751632.6,,699828884.04,138353720.68,-487306770.86,,180209536.4,159420058.46,925532961.22,159172650.56,351370264.28,298593106.14,5294356.52,2842743630.86,306227623.66,,,507902297.0,,0.0,1563334835.44,3025645924.98,1606264270.52,587319812.38,925532961.22,1563334835.44,2258756916.08,594057450.0,377882209.78,1327084777.83,-2289222.65,4175697489.88,,730119339.32,159751632.6,159172650.56,-198643159.43,,,,608071936.64,,127646612.63,3045761.6,1517790642.76,-350747463.5,0.987718,344879344.04,,,0.0,,-16597964.04,258793849.41,,,159172650.56,4282945651.88,,0.0,,-1402731251.6,159172650.56,159172650.56,,0.0,,175770614.6,0.0,,,3008995522.12,7691754132.86,608071936.64,,818619545.66,1347732986.18,67310762.77,,,,262924651.78,-106133.64,-94874559.82,,608109290.32,,1405371869.44,-108673348.56,-198601614.82,15098287.2,,-493755309.04,,,59240063.12,,-640328994.34,3008995522.12,,222395502.52,,-137601761.97,306227623.66,595248736.0,-67604414.08,-112102703.72,321946674.26,2026913661.87,,-173814574.78,,,,29306699.63,259717982.02,3045761.6,92046257.61,1606264270.52,,0.0,0.987718,7623256103.82,,,,420786139.67,,2606746672.32,57638883.26,122334857.73,22899960.86,-1402731251.6,5251000749.4,507902297.0,-6152897.53,298404182.72,,,,,,,,,,,,,
