,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyBasicAverageShares,trailingOtherNonCashItems,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,trailingInvestingCashFlow,annualDepreciationAndAmortization,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualStockholdersEquity,trailingPurchaseOfBusiness,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,trailingOperatingCashFlow,annualCapitalStock,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualGoodwill,annualSaleOfInvestment,annualOtherIntangibleAssets,trailingChangeInWorkingCapital,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,trailingRepaymentOfDebt,annualAccountsPayable,quarterlyCapitalStock,annualRepaymentOfDebt,annualOperatingCashFlow,annualNetPPE,quarterlyDilutedAverageShares,annualBasicEPS,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOperatingIncome,annualEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingEndCashPosition,trailingPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,trailingPurchaseOfInvestment,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,annualPretaxIncome,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,trailingCapitalExpenditure,trailingDeferredIncomeTax,annualCashAndCashEquivalents,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyGrossPPE,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyOperatingIncome,annualDilutedEPS,trailingInterestExpense,annualTaxProvision,annualBasicAverageShares,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,trailingChangeInAccountPayable,annualTotalRevenue,annualChangeInAccountPayable,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,annualInterestExpense,annualNetOtherFinancingCharges,annualOtherShortTermInvestments,trailingChangesInAccountReceivables,annualCommonStockIssuance,annualTotalLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,trailingNetIncomeCommonStockholders,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,trailingFreeCashFlow,quarterlyGoodwill,trailingCommonStockIssuance,trailingNetIncome,annualDilutedAverageShares,annualNetIncome,trailingTaxProvision,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyBasicEPS,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCashDividendsPaid,annualCurrentDebt,annualFreeCashFlow,trailingChangeInInventory,quarterlyDeferredIncomeTax,annualCurrentLiabilities,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,annualGrossProfit,quarterlyCapitalExpenditure,annualInventory,annualOperatingExpense,trailingGrossProfit,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyRepurchaseOfCapitalStock,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyInventory,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyChangesInAccountReceivables,quarterlyOtherNonCashItems,quarterlyCurrentLiabilities,quarterlyOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyDepreciationAndAmortization,annualTotalNonCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCurrentAssets,trailingBasicAverageShares,annualOtherCurrentLiabilities,quarterlyGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyEndCashPosition,annualCostOfRevenue,quarterlyPurchaseOfInvestment,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlySaleOfInvestment,quarterlyChangeInAccountPayable,trailingBasicEPS,quarterlyChangeInWorkingCapital,quarterlyInvestingCashFlow,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,annualEbitda,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,trailingOperatingExpense,annualChangeInInventory,annualStockBasedCompensation,annualOtherCurrentAssets,quarterlyCostOfRevenue,trailingDilutedEPS,quarterlyOtherCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyOtherNonCurrentAssets,trailingDilutedAverageShares,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,annualOtherNonCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentAssets,annualOtherNonCurrentAssets,quarterlyFreeCashFlow,quarterlyNetOtherInvestingChanges,quarterlyEbitda
1104451200,,,1981399354.0,,671579360.0,,,,,,671579360.0,,,,,,,,,,,,,,,,,,,,,,,,0.338942,,,,,,,1981399354.0,,,,,,,671579360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112227200,,,1852526720.0,,673311600.0,13246110900.0,,,,,673311600.0,,,,,,271914300.0,,,802794600.0,,46949240970.0,,,,,,,,,,,,,0.33636,,,7008914790.0,,,,1933071360.0,,,,,,254163475530.0,673311600.0,,,,,,,,2606492790.0,,2410973460.0,2306092230.0,,,,,,,,273209130.0,,,,237878398620.0,,,,,2106688410.0,,,,,,,943931070.0,,,,,,,,,,,,,,,,,,945225900.0,8276553360.0,,,,533469960.0,15559972110.0,,,,,,,,,,0.339344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120089600,,,1809691258.0,,674100720.0,,,,,,674100720.0,,,,,,,,,,,,,,,,,,,,,,,,0.368092,,,,,,,1831337363.0,,,,,,,674100720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128038400,,,,,785510280.0,11845785600.0,1889809920.0,,450455040.0,26501990400.0,785510280.0,-12566776320.0,16388421120.0,,,,,260145008640.0,8034647040.0,840499200.0,8789783040.0,26501990400.0,,-598855680.0,879897600.0,,7779870720.0,879897600.0,1154373120.0,,1696757760.0,2292986880.0,,-181232640.0,,,1154373120.0,7779870720.0,-1398643200.0,4570214400.0,840499200.0,,1.442361,,-13325852160.0,4156531200.0,1846471680.0,260145008640.0,785510280.0,,,,,,,,2194490880.0,19552112640.0,,2292986880.0,11845785600.0,4046215680.0,,,1579875840.0,1154373120.0,,-181232640.0,,,-338826240.0,242906895360.0,2822238720.0,,,2194490880.0,,,,,,,,,1.427419,,1223976960.0,1956680158.0,38085120.0,1154373120.0,,8818675200.0,,157593600.0,2822238720.0,9882432000.0,665832960.0,,,,242906895360.0,,8789783040.0,,-749882880.0,,,16388421120.0,,,,,1977162244.0,2822238720.0,,,,,,1803133440.0,-1438041600.0,19552112640.0,4231388160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135987200,,,1863601608.0,,736112300.0,,,,,,736112300.0,,,,,,,,,,,,,,,,,,,,,,,,0.394994,,,,,,,1863601608.0,,,,,,,736112300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143763200,,,1856553952.0,,734522250.0,16330178480.0,,,,,734522250.0,,,,,,374956120.0,,,421126090.0,,6381249490.0,,,,,,,,,,,,,0.391681,,,5375303780.0,,,,1930050936.0,,,,,,292143982900.0,734522250.0,,,,,,,,2585518320.0,63210886200.0,2975864430.0,2922699010.0,,,,,,,,208464410.0,,,,277488515150.0,,,,,2283314880.0,,,,,,,1122070180.0,,,,,,,,,,,,,,,,,,1109478370.0,7963620280.0,,,,601608700.0,13490025780.0,,,,,,,,,,0.396156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151625600,,,1856553952.0,,801833900.0,,,,,,801833900.0,,,,,,,,,,,,,,,,,,,,,,,,0.431894,,,,,,,1930050936.0,,,,,,,801833900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159574400,,,,,796944300.0,14514566000.0,-2025475200.0,,279976400.0,5950503200.0,796944300.0,-28868380000.0,14171628400.0,,,,,299259942000.0,29506029600.0,464841200.0,8522535200.0,5950503200.0,,-1196262800.0,,,5513793600.0,,,,858683600.0,2948459600.0,,186204400.0,,,,5513793600.0,-419294800.0,-1027473200.0,464841200.0,,1.660161,,-28228051200.0,4541244000.0,2475580800.0,299259942000.0,796944300.0,,,,,,,,2940422000.0,61411282800.0,,2948459600.0,14514566000.0,4487660000.0,,,2396544400.0,,,186204400.0,,,-421974000.0,283178044000.0,3067684000.0,,,2940422000.0,,,,,,,,,1.645267,,1419976000.0,1847823469.0,-388484000.0,,,9207070800.0,,25452400.0,3067684000.0,12435506800.0,18538724400.0,,,,283178044000.0,,8522535200.0,,-2375110800.0,,,14171628400.0,,,,,1864551235.0,3067684000.0,,,,,,2849329200.0,-1626274400.0,61411282800.0,-1449447200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167523200,,,1851742582.0,,821469600.0,,,,,,821469600.0,,,,,,,,,,,,,,,,,,,,,,,,0.44362,,,,,,,1851742582.0,,,,,,,821469600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175299200,,,1853533528.0,,820836800.0,18827326000.0,,,,,820836800.0,,,,,,386930600.0,,,474700800.0,,7092079400.0,,,,,,,,,,,,,0.440697,,,5760692000.0,,,,1906894352.0,,,,,,328349554400.0,820836800.0,,,,,,,,3041052000.0,73155843600.0,3703655200.0,2966880000.0,,,,,,,,187902400.0,,,,311517455200.0,,,,,2455093200.0,,,,,,,1223838000.0,,,,,,,,,,,,,,,,,,1207767400.0,9073708000.0,,,,634170600.0,14919697800.0,,,,,,,,,,0.442686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183161600,,,1858567568.0,,904293000.0,,,,,,904293000.0,,,,,,,,,,,,,,,,,,,,,,,,0.468879,,,,,,,1928037320.0,,,,,,,904293000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.486445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191110400,,,,,907981000.0,23338602000.0,506700000.0,,310776000.0,7708596000.0,907981000.0,-60101376000.0,15928396000.0,,,,,375032316000.0,60579926000.0,489810000.0,9721884000.0,7708596000.0,,-4010812000.0,,,6128818000.0,,,,2432160000.0,2990656000.0,,192546000.0,,,,6128818000.0,,-1275758000.0,489810000.0,,1.849775,,-58130876000.0,5151450000.0,2244118000.0,375032316000.0,907981000.0,,,,,,,,2997412000.0,87174920000.0,,2990656000.0,23338602000.0,5083890000.0,,,2648352000.0,,,192546000.0,,,-391848000.0,357190846000.0,3453442000.0,,,2997412000.0,,,,,,,,,1.833938,,1630448000.0,1866952768.0,-797208000.0,,,10179040000.0,,59678000.0,3453442000.0,15770756000.0,-3234998000.0,,,,357190846000.0,,9721884000.0,,-5672788000.0,,,15928396000.0,,,,,1883074199.0,3453442000.0,,,,,,3133658000.0,-1630448000.0,87174920000.0,-1667606000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199059200,,,1877696920.0,,1101674700.0,,,,,,1101674700.0,,,,,,,,,,,,,,,,,,,,,,,,0.559414,,,,,,,1969316448.0,,,,,,,1101674700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.586713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206921600,,,1877696920.0,,1102284260.0,25854373160.0,,,,,1102284260.0,,,,,,337478680.0,,,493069500.0,,6699170940.0,,,,,,,,,,,,,0.559713,,,6435104830.0,,,,1969316448.0,,,,,,402179259790.0,1102284260.0,,,,,,,,5167368360.0,92503125330.0,5120252830.0,3074562260.0,,,,,,,,245439040.0,,,,383081034490.0,,,,,2901440080.0,,,,,,,1457294300.0,,,,,,,,,,,,,,,,,,1439762940.0,10666736850.0,,,,715498630.0,17176349960.0,,,,,,,,,,0.587029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,,,1896077187.0,,882157240.0,,,,,,882157240.0,,,,,,,,,,,,,,,,,,,,,,,,0.465254,,,,,,,1896077187.0,,,,,,,882157240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,,,,,878984280.0,41206987680.0,1157712900.0,,,8730294000.0,878984280.0,-28812500720.0,17874328020.0,,,,,440186484520.0,42085078120.0,506104000.0,11015353560.0,8730294000.0,,-4882638340.0,,,6753957880.0,,,,4520773980.0,2993605160.0,,256847780.0,,,,6753957880.0,,-10742057400.0,506104000.0,,2.042052,,-27869882020.0,5226789060.0,4815579560.0,440186484520.0,878984280.0,,,,,,,,4815579560.0,96538072740.0,,2993605160.0,41206987680.0,5153403980.0,,,2918954820.0,,,256847780.0,,,-444106260.0,420385165520.0,3864104040.0,,,4815579560.0,,,,,,,,,1.983566,,1289299940.0,1892265637.0,2529254740.0,,,11436685140.0,,,3864104040.0,21891528520.0,6304790580.0,,,,420385165520.0,,11015353560.0,,-15763874340.0,,,17874328020.0,,,,,1948059400.0,3864104040.0,,,,,,2245836500.0,-1875115320.0,96538072740.0,-11186163660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,,,,,,35474000000.0,,,,,,,,,,,,,,853000000.0,,136525000000.0,,,,,,24494000000.0,,,,,,,,,,23139000000.0,,,,,,,,,,594230000000.0,,,,,,,,,3866000000.0,,,11594000000.0,,,,,,11842000000.0,,319000000.0,,,,557742000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11287000000.0,,,,,34556000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,,,,,69596000000.0,435000000.0,,610000000.0,139923000000.0,,-31984000000.0,34637000000.0,,,35000000.0,,589587000000.0,9743000000.0,888000000.0,11197000000.0,139923000000.0,35000000.0,-3271000000.0,,,23684000000.0,,,,5417000000.0,11541000000.0,,,,,,23684000000.0,-14431000000.0,20761000000.0,888000000.0,,1.244527,,1776000000.0,6096000000.0,3272000000.0,589587000000.0,,,,,,,2021000000.0,,3272000000.0,1671000000.0,,11541000000.0,69596000000.0,6096000000.0,-1133000000.0,,,,-41000000.0,,,,-580000000.0,553016000000.0,3517000000.0,,,3272000000.0,,,2021000000.0,,,,,,1.223669,,2579000000.0,2776776464.0,-1480000000.0,,,16505000000.0,,,3446000000.0,18800000000.0,-382000000.0,,,7000000.0,553016000000.0,,11197000000.0,,12912000000.0,,,34637000000.0,,,,,2816120429.0,3446000000.0,,-1133000000.0,,,0.0,4809000000.0,-71000000.0,1671000000.0,20181000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,,,,,54020000000.0,,,,,,,,,,,,,,881000000.0,,158825000000.0,38000000.0,,,,,9642000000.0,,,,,,,,,,24414000000.0,,,,,,,,,,600775000000.0,,,,,,,,,4319000000.0,1082000000.0,,11420000000.0,,,,,,8299000000.0,,-102000000.0,,,,562365000000.0,,,,,,,,,,731000000.0,,,,,,,,,,,,,,,,,,,,,12353000000.0,,,,,36477000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,,,,,91701000000.0,-756000000.0,,720000000.0,159344000000.0,,-34258000000.0,38189000000.0,,,24000000.0,,618277000000.0,35111000000.0,1010000000.0,13750000000.0,157419000000.0,24000000.0,-12962000000.0,,,24686000000.0,,,,3080000000.0,11504000000.0,,,,,,24686000000.0,-1225000000.0,468000000.0,1010000000.0,,2.127516,,-3852000000.0,8038000000.0,4464000000.0,618277000000.0,,,,,,,2582000000.0,,5786000000.0,635000000.0,,11504000000.0,91701000000.0,8038000000.0,-1572000000.0,,3934000000.0,,-18000000.0,,,,-874000000.0,578159000000.0,6412000000.0,,,4464000000.0,,,2582000000.0,,,,,,2.056996,,1626000000.0,2980151680.0,1321000000.0,,,16910000000.0,1455000000.0,,6346000000.0,22309000000.0,-1013000000.0,,,7000000.0,578159000000.0,,13750000000.0,,-7414000000.0,,,38189000000.0,,,,,3141240960.0,6346000000.0,,-1572000000.0,,,,3272000000.0,-2733000000.0,635000000.0,-406000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,,,,,61233000000.0,,,,,,,,,,,,,,1090000000.0,,159362000000.0,32000000.0,,,,,8981000000.0,,,,,,,,,,24998000000.0,,,,,,,,,,621958000000.0,,,,,,,,,4781000000.0,418000000.0,,11595000000.0,,,,,,12873000000.0,,-142000000.0,,,,579839000000.0,,,,,,,,,,436000000.0,,,,,,,,,,,,,,,,,,,,,15526000000.0,,,,,40196000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,,,,,118151000000.0,-8400000000.0,,721000000.0,167590000000.0,,-21998000000.0,41826000000.0,,,,,670228000000.0,44809000000.0,1158000000.0,16059000000.0,165659000000.0,,-7978000000.0,,,25456000000.0,,,,2845000000.0,11779000000.0,,,,,,25456000000.0,4035000000.0,-12014000000.0,1158000000.0,,2.314245,,2589000000.0,8514000000.0,16258000000.0,670228000000.0,,,,,,,2500000000.0,,17997000000.0,272000000.0,,11779000000.0,118151000000.0,8514000000.0,-1342000000.0,,,,-3000000.0,,,,-1144000000.0,626420000000.0,7059000000.0,,,17997000000.0,,,2500000000.0,,,,,,2.22088,,1455000000.0,3017403576.0,10797000000.0,,,16913000000.0,236000000.0,,6991000000.0,26102000000.0,-1326000000.0,,,,626420000000.0,,16059000000.0,,-12447000000.0,,,41826000000.0,,,,,3204669864.0,6991000000.0,,-1342000000.0,,,,4464000000.0,-3746000000.0,272000000.0,-13158000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,,,,,69175000000.0,,,,,,,,,,,,,,1132000000.0,,165359000000.0,37000000.0,,,,,6662000000.0,,,,,,,,,,25833000000.0,,,,,,,,,,653932000000.0,,,,,,,,,11462000000.0,286000000.0,,12124000000.0,,,,,,9019000000.0,,641000000.0,,,,609057000000.0,,,,,,,,,,486000000.0,,,,,,,,,,,,,,,,,,,,,16602000000.0,,,,,42898000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,,,,107228000000.0,4092000000.0,,850000000.0,156550000000.0,,-27688000000.0,44249000000.0,,,,,674965000000.0,5935000000.0,1137000000.0,17128000000.0,147581000000.0,,-8783000000.0,,,26355000000.0,,,,3651000000.0,12134000000.0,,,,,,26355000000.0,-9438000000.0,18484000000.0,1137000000.0,,1.94476,,-2815000000.0,8862000000.0,12523000000.0,674965000000.0,,,,,,,2616000000.0,,14416000000.0,266000000.0,,12134000000.0,107228000000.0,8862000000.0,-1479000000.0,,7909000000.0,,-8000000.0,,,,-855000000.0,628746000000.0,6036000000.0,,,14416000000.0,,,2616000000.0,134000000.0,,,,,1.892118,,2826000000.0,3063716744.0,-3269000000.0,,,17983000000.0,54000000.0,,5970000000.0,24371000000.0,-1147000000.0,,,3000000.0,628746000000.0,,17128000000.0,,10461000000.0,,,44249000000.0,,,,,3228833256.0,5970000000.0,,-1479000000.0,,,-270000000.0,16258000000.0,-4050000000.0,266000000.0,17629000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,,,,76664000000.0,,,,,,,,,,,,,,1084000000.0,,155078000000.0,22000000.0,,,,,12580000000.0,,,,,,,,,,26879000000.0,,,,,,,,,,677509000000.0,,,,,,,,,8129000000.0,,,12108000000.0,,,,,,8043000000.0,,657000000.0,,,,630315000000.0,,,,,,,,,,523000000.0,,,,,,,,,,,,,,,,,,,,,17935000000.0,27775000000.0,,,,45217000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,908000000.0,,,,,79100000000.0,1567000000.0,,904000000.0,151380000000.0,,-7794000000.0,46618000000.0,,,22000000.0,,696603000000.0,-20285000000.0,1174000000.0,18897000000.0,151380000000.0,22000000.0,-11802000000.0,1727000000.0,,27021000000.0,1727000000.0,,8868000000.0,5043000000.0,3473000000.0,,953000000.0,,,4223000000.0,27021000000.0,-17054000000.0,25580000000.0,1174000000.0,,2.189097,,0.0,9865000000.0,11699000000.0,696603000000.0,,347000000.0,,,,,2764000000.0,,13270000000.0,1772000000.0,,3473000000.0,79100000000.0,9865000000.0,-1590000000.0,,5822000000.0,4223000000.0,-68000000.0,953000000.0,,,-1042000000.0,649122000000.0,6890000000.0,,,13270000000.0,,,2764000000.0,84000000.0,,908000000.0,347000000.0,,2.140428,,2975000000.0,3108016296.0,-2499000000.0,,,18639000000.0,-376000000.0,175000000.0,6804000000.0,20144000000.0,-50000000.0,30011000000.0,,7000000.0,649122000000.0,,18897000000.0,30011000000.0,15121000000.0,,,46618000000.0,,8868000000.0,,,3260044304.0,6816000000.0,,-1590000000.0,,,0.0,12523000000.0,-5028000000.0,1772000000.0,24538000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,,,,79392000000.0,,,,,,,,,,,,,,1294000000.0,,158333000000.0,27000000.0,,,,,8744000000.0,,,,,,,,,,26954000000.0,,,,,,,,,,729375000000.0,,,,,,,,,17950000000.0,,,12683000000.0,,,,,,15211000000.0,,960000000.0,,,,681344000000.0,,,,,,,,,,430000000.0,,,,,,,,,,,,,,,,,,,,,19556000000.0,33185000000.0,,,,47165000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,662000000.0,,,,,81933000000.0,-565000000.0,,1020000000.0,161929000000.0,,-14581000000.0,48456000000.0,,,55000000.0,,770842000000.0,-966000000.0,1452000000.0,20641000000.0,161929000000.0,55000000.0,-12443000000.0,1974000000.0,,26943000000.0,1974000000.0,,9112000000.0,6768000000.0,3494000000.0,,1176000000.0,,,4172000000.0,26943000000.0,-385000000.0,28371000000.0,1452000000.0,,2.420521,,0.0,10740000000.0,25760000000.0,770842000000.0,,341000000.0,,,,,3215000000.0,,27288000000.0,1418000000.0,,3494000000.0,81933000000.0,10740000000.0,-1763000000.0,,6214000000.0,4172000000.0,-59000000.0,1176000000.0,,,-1179000000.0,721505000000.0,7625000000.0,,,27288000000.0,,,3215000000.0,-64000000.0,,662000000.0,341000000.0,,2.370859,,3115000000.0,3119091184.0,12824000000.0,,,19937000000.0,-53000000.0,332000000.0,7551000000.0,18706000000.0,-75000000.0,36024000000.0,,8000000.0,721505000000.0,,20641000000.0,36024000000.0,19203000000.0,,,48456000000.0,,9112000000.0,,,3259037496.0,7561000000.0,,-1763000000.0,,,-7744000000.0,11699000000.0,-5837000000.0,1418000000.0,27192000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,,,,82625000000.0,,,,,,,,,,,,,,1539000000.0,,180056000000.0,52000000.0,,,,,13637000000.0,,,,,,,,,,27237000000.0,,,,,,,,,,795961000000.0,,,,,,,,,16044000000.0,,,12592000000.0,,,,,,15421000000.0,,1283000000.0,,,,745644000000.0,,,,,,,,,,347000000.0,,,,,,,,,,,,,,,,,,,,,21275000000.0,44296000000.0,,,,49405000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
