date,annualRetainedEarnings,quarterlyBasicEPS,trailingNetIncome,annualGoodwill,quarterlyAccountsReceivable,quarterlyGoodwill,annualTotalAssets,quarterlyCurrentAccruedExpenses,annualNetOtherInvestingChanges,trailingPretaxIncome,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyBasicAverageShares,quarterlyCostOfRevenue,annualNetIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,annualAccountsPayable,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,annualDepreciationAndAmortization,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualTaxProvision,annualBasicEPS,trailingEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualCurrentAssets,annualEbitda,trailingNetOtherInvestingChanges,annualRepurchaseOfCapitalStock,quarterlyNetOtherInvestingChanges,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,annualDilutedAverageShares,annualInterestExpense,quarterlyOtherIntangibleAssets,annualDilutedEPS,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlySaleOfInvestment,quarterlyCapitalStock,trailingGrossProfit,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyStockholdersEquity,annualBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyAccountsPayable,trailingInterestExpense,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyNetPPE,trailingTaxProvision,quarterlyEbitda,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualInventory,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualPurchaseOfBusiness,annualCapitalStock,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualTotalRevenue,annualCurrentDebt,quarterlyPurchaseOfBusiness,annualOperatingExpense,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyGrossPPE,trailingFreeCashFlow,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingOperatingExpense,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,trailingCostOfRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyChangeInInventory,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:00.638841600,,0.45,,,,,,,,,973500000.0,16700000.0,,,7771800000.0,297300000.0,789555556.0,913700000.0,,,,26251400000.0,,22484500000.0,,596600000.0,,,,355300000,,355300000.0,,845700000.0,,,,,,,12641100000.0,,0.0,27400000.0,-760700000.0,,309100000.0,,,,-52200000.0,789555556.0,,1975500000.0,,,,146900000.0,3895800000.0,,,,,1442300000.0,0.0,355300000.0,,,,,,,,-216800000.0,,17628200000.0,,,,,3581400000.0,,,,,-210300000.0,,,,,,,,,,,,,,2104900000.0,,,,,,180900000.0,,,,,8623200000.0,,180900000.0,,164200000.0,1637100000.0,,,,933700000.0,0.45,18903100000.0,,1259200000,187800000.0,,,,3018600000,,-10720700000.0,,-518700000.0,,,,,,,,,,,,3766900000.0,543100000.0,-100000000.0,4011700000.0,29623800000.0,,,4987100000.0,,,,816000000.0,,13800000.0,,,-38600000.0,662600000,1374500000.0,,,,,,-149700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,,0.46,,,,,,,,,971000000.0,91200000.0,,,8027700000.0,71000000.0,788695652.0,941300000.0,,,,26621800000.0,,22690900000.0,,598900000.0,,,,362800000,,362800000.0,,849100000.0,,,,,,,12931500000.0,,0.0,21900000.0,-668600000.0,,314900000.0,,,,,788695652.0,,2051900000.0,,,,157000000.0,3932800000.0,,,,,1448000000.0,0.0,362800000.0,,,,,,,,-231700000.0,,17867500000.0,,,,,3670200000.0,,,,,-287400000.0,,,,,,,,,,,,,,2134200000.0,,,,,,272100000.0,,,,,8754300000.0,,272100000.0,,0.0,1662700000.0,,,,788400000.0,0.46,19020700000.0,,1285100000,188300000.0,,,,3075500000,,-10953700000.0,,-610700000.0,,,,,,,,,,,,3930900000.0,551100000.0,-1600000.0,4142300000.0,29974400000.0,,,4936000000.0,,,,681700000.0,,100000.0,,,78100000.0,686200000,1221400000.0,,,,,,-280100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.654652800,,0.46,,,,,,,,,966600000.0,-238100000.0,,,8179400000.0,179600000.0,779130435.0,934600000.0,,,,27960000000.0,,24079700000.0,,589900000.0,,,,358400000,,358400000.0,,891300000.0,,,,,,,13133400000.0,,0.0,19200000.0,-1223900000.0,,341100000.0,,,,,779130435.0,,2810300000.0,,,,167500000.0,3987400000.0,,,,,1481200000.0,0.0,358400000.0,,,,,,,,-231600000.0,,19054600000.0,,,,,4921900000.0,,,,,-701200000.0,,,,,,,,,,,,,,2164100000.0,,,79400000.0,,,34000000.0,,,,,8905400000.0,,34000000.0,,0.0,1828100000.0,,,,768400000.0,0.46,19157800000.0,,1272800000,176200000.0,,,,3098700000,,-11223300000.0,,-614500000.0,,,,,,,,,,,,3880300000.0,534600000.0,-900000.0,4268700000.0,30381100000.0,,,5921200000.0,,,,794100000.0,,-188700000.0,,,191700000.0,682900000,1282800000.0,,,,,,34500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,4290700000.0,,,,,,27998500000.0,,-1607000000.0,,915300000.0,60700000.0,,-872500000.0,8171100000.0,465300000.0,,971500000.0,1312500000.0,,1982100000.0,27998500000.0,-911800000.0,24170900000.0,1013200000.0,591800000.0,,2171000000.0,,236000000,-3738700000.0,236000000.0,37400000.0,964000000.0,,8171100000.0,689800000.0,2377200000.0,0.0,2609600000.0,13103500000.0,8930000000.0,0.0,-36300000.0,-1085500000.0,,357900000.0,669600000.0,1.69,,,,94700000.0,2597000000.0,,5965000000.0,,188300000.0,4017100000.0,,,,,1555800000.0,0.0,236000000.0,,,,4723800000.0,28000000.0,,1140500000.0,-231700000.0,94700000.0,19068500000.0,,3535100000.0,19447100000.0,13103500000.0,4723800000.0,3827600000.0,4986800000.0,,-103000000.0,-408100000.0,30783500000.0,,1197000000.0,1312500000.0,,-69500000.0,,164200000.0,915300000.0,776627219.0,659700000.0,,1.69,2133700000.0,,32200000.0,924200000.0,,,94700000.0,24170900000.0,,-2521900000.0,3550100000.0,8930000000.0,776627219.0,94700000.0,,0.0,2171000000.0,,,,689800000.0,,19447100000.0,,1169700000,117300000.0,0.0,134100000.0,-105600000.0,3105200000,,-11336400000.0,357900000.0,-778000000.0,,,,1312500000.0,3761100000.0,,,12298000000.0,2597000000.0,,5927300000.0,3827600000.0,353300000.0,-500000.0,4290700000.0,30783500000.0,,,5965000000.0,,19068500000.0,,1243300000.0,92500000.0,212200000.0,-11336400000.0,8536900000.0,-97100000.0,577900000,1197000000.0,,-284500000.0,,,,110800000.0,4017100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,,0.46,,,,,,,,,870400000.0,69800000.0,,,8217900000.0,209000000.0,768695652.0,962800000.0,,,,27996000000.0,,24141300000.0,,560500000.0,,,,353600000,,353600000.0,,787800000.0,,,,,,,13063300000.0,,0.0,30400000.0,-762700000.0,,359300000.0,,,,,768695652.0,,2652200000.0,,,,174600000.0,3975000000.0,,,,,1348300000.0,0.0,353600000.0,,,,,,,,-232000000.0,,18947000000.0,,,,,4595200000.0,,,,,-218000000.0,,,,,,,,,,,,,,2032900000.0,,,,,,164500000.0,,,,,9049000000.0,,164500000.0,,94700000.0,1785900000.0,,,,699100000.0,0.46,19546100000.0,,1245100000,186800000.0,,,,2995700000,,-11516400000.0,,-565200000.0,,,,,,,,,,,,3854700000.0,540400000.0,-3300000.0,4399800000.0,31062500000.0,,,5883700000.0,,,,774200000.0,,1100000.0,,,58300000.0,684600000,1445600000.0,,,,,,-141000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,,0.46,,,,,,,,,853100000.0,-47600000.0,,,8033700000.0,241800000.0,771956522.0,975800000.0,,,,28069100000.0,,24227900000.0,,563400000.0,,,,355100000,,355100000.0,,842100000.0,,,,,,,12872000000.0,,0.0,11200000.0,-764600000.0,,346500000.0,,,,,771956522.0,,2952300000.0,,,,176000000.0,3985200000.0,,,,,1405500000.0,0.0,355100000.0,,,,,,,,-247800000.0,,18924500000.0,,,,,4541300000.0,,,,,-132300000.0,,,,,,,,,,,,,,2105600000.0,,,,,,116900000.0,,,,,9144600000.0,,116900000.0,,0.0,1866300000.0,,,,725800000.0,0.46,19686600000.0,,1263500000,180200000.0,,,,3081400000,,-11695800000.0,,-610500000.0,,,,,,,,,,,,3841200000.0,535300000.0,-12000000.0,4510900000.0,31382400000.0,,,6052500000.0,,,,852300000.0,,19200000.0,,,-135300000.0,700100000,1233900000.0,,,,,,-85400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,,0.49,,,,,,,,,843300000.0,33000000.0,,,8241300000.0,429700000.0,781020408.0,986000000.0,,,,27995600000.0,,24181400000.0,,570600000.0,,,,382700000,,382700000.0,,899800000.0,,,,,,,13087900000.0,,0.0,87200000.0,-359400000.0,,313500000.0,,,,-51100000.0,781020408.0,,2312600000.0,,,,174200000.0,4003300000.0,,,,,1470400000.0,0.0,382700000.0,,,,,,,,-247700000.0,,18649000000.0,,,,,4430600000.0,,,,,244100000.0,,,,,,,,,,,,,,2118000000.0,,,,,,149900000.0,,,,,9346600000.0,,149900000.0,,0.0,1929400000.0,,,,830800000.0,0.49,19750800000.0,,1218200000,177900000.0,,,,3104000000,,-11867100000.0,,-560300000.0,,,,,,,,,,,,3814200000.0,560600000.0,0.0,4648700000.0,31617900000.0,,,5561100000.0,,,,990000000.0,,-66300000.0,,,-597600000.0,647600000,1319100000.0,,,,,,103000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,3088700000.0,,,,,,27881600000.0,,206800000.0,,3855600000.0,-19300000.0,,-201800000.0,7959500000.0,416100000.0,,1012000000.0,1331600000.0,,1996400000.0,27881600000.0,-976200000.0,24032200000.0,1296600000.0,604200000.0,,1876900000.0,,240200000,-2234300000.0,240200000.0,202900000.0,989300000.0,,7959500000.0,837900000.0,2298700000.0,0.0,2525400000.0,14875100000.0,7831300000.0,0.0,47200000.0,-347600000.0,,293300000.0,664800000.0,1.71,,-102700000.0,,130600000.0,2014300000.0,,5175200000.0,,180200000.0,3060000000.0,,,,,1593500000.0,0.0,240200000.0,,,,4070400000.0,112700000.0,,112100000.0,-248700000.0,130600000.0,20050300000.0,,3755600000.0,19961800000.0,14875100000.0,4070400000.0,3849400000.0,4824100000.0,,-15300000.0,313000000.0,31847900000.0,,1284000000.0,1331600000.0,,35900000.0,,94700000.0,3855600000.0,778713450.0,705000000.0,,1.71,2086600000.0,,176000000.0,,,,130600000.0,24032200000.0,,-2459000000.0,3519000000.0,7831300000.0,778713450.0,130600000.0,,0.0,1876900000.0,,,,837900000.0,,19961800000.0,,1097300000,119900000.0,0.0,-1485400000.0,-15000000.0,3098600000,,-11886100000.0,293300000.0,-723000000.0,,,,1331600000.0,3936600000.0,,,12279700000.0,2014300000.0,,5817700000.0,3849400000.0,360100000.0,0.0,3088700000.0,31847900000.0,,,5175200000.0,,20050300000.0,,1139100000.0,20200000.0,248900000.0,-11886100000.0,8343100000.0,-810800000.0,493100000,1284000000.0,,-97800000.0,46900000.0,,,25600000.0,3060000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,,0.46,,,,,,,,,6960000000.0,110400000.0,,,7888900000.0,442600000.0,779347826.0,939900000.0,,,,27582400000.0,,23817500000.0,,591600000.0,,,,366800000,,358500000.0,,818600000.0,,,,,,,14848900000.0,,0.0,45200000.0,-395400000.0,,,,,,,779347826.0,,1954300000.0,,,,164100000.0,,,,,,1410200000.0,-320900000.0,358500000.0,,,,,,,,-249600000.0,,19571600000.0,,,,,3883300000.0,,,,,42700000.0,,,,,,,,,,,,,,2079300000.0,,,20500000.0,,,242100000.0,,,,,8010800000.0,,242100000.0,,131700000.0,,,,,3522800000.0,0.46,19934200000.0,,1260700000,183400000.0,,,,3019200000,,-11886400000.0,,-501300000.0,,,,,,,,,,,,3764900000.0,550200000.0,,3197600000.0,31820600000.0,,,4722700000.0,,,,943900000.0,,-26200000.0,,,-438100000.0,669100000,2768400000.0,,,41400000.0,,,11700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,,0.35,,,,,,,,,4006300000.0,-13800000.0,,,7860800000.0,149500000.0,851714286.0,973700000.0,,,,28144700000.0,,24218800000.0,,615300000.0,,,,314900000,,298100000.0,,921300000.0,,,,,,,14903700000.0,,0.0,22900000.0,-601400000.0,,301200000.0,,,,,851714286.0,,2909300000.0,,,,177800000.0,3036600000.0,,,,,1525300000.0,-212000000.0,298100000.0,,,,,,,,-258200000.0,,20567400000.0,,,,,4000200000.0,,,,,-79900000.0,,,,,,,,,,,,,,2175300000.0,,,24200000.0,,,228300000.0,,,,,7577300000.0,,228300000.0,,0.0,1542700000.0,,,,819800000.0,0.35,20218600000.0,,1265300000,180200000.0,,,,3149000000,,-11688000000.0,,-565400000.0,,,,,,,,,,,,3925900000.0,495100000.0,,2705000000.0,31906600000.0,,,5663700000.0,,,,714900000.0,,265600000.0,,,-127300000.0,650000000,1211700000.0,,,0.0,,,-461000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,,0.45,,,,,,,,,4055400000.0,2900000.0,,,7626700000.0,609700000.0,859111111.0,1009000000.0,,,,27896100000.0,,23892000000.0,,613300000.0,,,,392900000,,386600000.0,,876500000.0,,,,,,,14728200000.0,,0.0,103800000.0,-273200000.0,,291000000.0,,,,,859111111.0,,2457400000.0,,,,169800000.0,3046100000.0,,,,,1489800000.0,-205100000.0,386600000.0,,,,,,,,-280600000.0,,20167800000.0,,,,,3818500000.0,,,,,102600000.0,,,,,,,,,,,,,,2158000000.0,,,10800000.0,,,231200000.0,,,,,7728300000.0,,231200000.0,,0.0,1615900000.0,,,,854200000.0,0.45,20073500000.0,,1281500000,209300000.0,,,,3167000000,,-11956100000.0,,-582600000.0,,,,,,,,,,,,4004100000.0,602200000.0,0.0,2814400000.0,32029600000.0,,,5439600000.0,,,,1192300000.0,,97900000.0,,,-916200000.0,668200000,1366300000.0,,,41000000.0,,,88200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,2853400000.0,,,,,,28099500000.0,,95300000.0,,3968500000.0,64800000.0,,-159300000.0,7348200000.0,239800000.0,,1004300000.0,1340600000.0,,2025700000.0,28099500000.0,-1069700000.0,24108200000.0,1441600000.0,597200000.0,,1939500000.0,,327500000,-1995800000.0,317300000.0,-42100000.0,1134600000.0,,7348200000.0,800500000.0,2417400000.0,0.0,2506200000.0,14411000000.0,7816300000.0,0.0,42300000.0,-725800000.0,,266000000.0,643500000.0,1.57,,,,296000000.0,2703500000.0,,5872200000.0,,162300000.0,3094300000.0,,,,,1731800000.0,-249500000.0,317300000.0,,,,3778200000.0,122100000.0,,241300000.0,-281300000.0,296000000.0,20283200000.0,,3929700000.0,20330000000.0,14411000000.0,3778200000.0,3991300000.0,4923600000.0,,-100000.0,29900000.0,31046200000.0,,1229200000.0,1340600000.0,,164300000.0,,131700000.0,3968500000.0,853885350.0,694900000.0,,1.57,2249900000.0,,214400000.0,185800000.0,,,296000000.0,24108200000.0,,-2488100000.0,3781900000.0,7816300000.0,853885350.0,296000000.0,,0.0,1939500000.0,,,,800500000.0,,20330000000.0,,1115300000,70600000.0,-987500000.0,-1769600000.0,-43700000.0,3254200000,,-10716200000.0,266000000.0,-838800000.0,,,,1382200000.0,3941500000.0,,,12647000000.0,2703500000.0,,6199300000.0,3991300000.0,398100000.0,0.0,2853400000.0,31046200000.0,,,5872200000.0,,20283200000.0,,1078600000.0,-26100000.0,-379400000.0,-10716200000.0,8705500000.0,-288000000.0,518100000,1229200000.0,,198300000.0,39700000.0,,,559400000.0,3094300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,0.48,,,,,,,,,4995400000.0,-189600000.0,,,7457800000.0,607400000.0,862916667.0,974000000.0,,,,28882200000.0,,25017600000.0,,600100000.0,,,,372200000,,414200000.0,,871700000.0,,,,,,,15389700000.0,,0.0,33100000.0,-609900000.0,,255400000.0,,,,-504500000.0,862916667.0,,2386600000.0,,,,159200000.0,2936500000.0,,,,,1471800000.0,-383800000.0,414200000.0,,,,,,,,-282100000.0,,20869800000.0,,,,,4782000000.0,,,,,9700000.0,,,,,,,,,,,,,,2189300000.0,,,325300000.0,,,106400000.0,,,,,8012400000.0,,106400000.0,,296000000.0,1674200000.0,,,,910300000.0,0.48,20235600000.0,,1317600000,219200000.0,,,,3163300000,,-11061300000.0,,-454600000.0,,,,,,,,,,,,3864600000.0,591400000.0,,2978800000.0,31296900000.0,,,5480100000.0,,,,1062000000.0,,-22200000.0,,,-641700000.0,717500000,1419300000.0,,,2800000.0,,,111900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,0.41,,,,,,,,,5018400000.0,5100000.0,,,7164800000.0,228300000.0,884390244.0,998000000.0,,,,28763000000.0,,24976200000.0,,638100000.0,,,,385500000,,362600000.0,,831800000.0,,,,,,,15120500000.0,,0.0,700000.0,-390200000.0,,247400000.0,,,,-306000000.0,884390244.0,,2618600000.0,,,,160200000.0,2937300000.0,,,,,1469900000.0,243600000.0,362600000.0,,,,,,,,-291100000.0,,20656700000.0,,,,,4854600000.0,,,,,43600000.0,,,,,,,,,,,,,,2222100000.0,,,426200000.0,,,111500000.0,,,,,8106300000.0,,111500000.0,,0.0,1687900000.0,,,,791000000.0,0.41,20121600000.0,,1390300000,207200000.0,,,,3220100000,,-11454500000.0,,-570100000.0,,,,,,,,,,,,3786800000.0,592700000.0,,3052500000.0,31576100000.0,,,5536200000.0,,,,798400000.0,,-18900000.0,,,-403100000.0,752200000,1229700000.0,,,4400000.0,,,-206300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,,0.44,,,,,,,,,4937300000.0,159600000.0,,,7267300000.0,606500000.0,860227273.0,1036600000.0,,,,28776300000.0,,24729000000.0,,657100000.0,,,,386700000,,378500000.0,,875200000.0,,,,,,,15219000000.0,,0.0,25200000.0,-418500000.0,,247700000.0,,,,-519000000.0,860227273.0,,2209300000.0,,,,151400000.0,3014400000.0,,,,,1532300000.0,5600000.0,378500000.0,,,,,,,,-291300000.0,,20534500000.0,,,,,4672000000.0,,,,,66500000.0,,,,,,,,,,,,,,2253000000.0,,,586000000.0,,,271100000.0,,,,,8241800000.0,,271100000.0,,0.0,1778700000.0,,,,776000000.0,0.44,20057000000.0,,1377800000,207800000.0,,,,3289600000,,-11797100000.0,,-557900000.0,,,,,,,,,,,,4047300000.0,594500000.0,,3138700000.0,31854100000.0,,,5315500000.0,,,,1164400000.0,,4100000.0,,,-586300000.0,720700000,1327500000.0,,,20400000.0,,,116500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,3093600000.0,,,,,,29544200000.0,,-430400000.0,,5076200000.0,-125000000.0,,-1871000000.0,7206200000.0,274400000.0,,1019000000.0,1403400000.0,,2273600000.0,29544200000.0,-1156500000.0,25673400000.0,1716600000.0,649800000.0,,2134900000.0,,337200000,-2936300000.0,248100000.0,-12500000.0,1041200000.0,,7206200000.0,711500000.0,2545100000.0,0.0,2797600000.0,15195900000.0,8224400000.0,0.0,29100000.0,-1517700000.0,,250900000.0,792000000.0,-0.42,,-541500000.0,,146100000.0,2677300000.0,,6123900000.0,,141300000.0,2913500000.0,,,,,1691000000.0,134600000.0,248100000.0,,,,5307500000.0,33700000.0,,1835200000.0,-292000000.0,146100000.0,21319800000.0,,4234000000.0,20365900000.0,15195900000.0,5307500000.0,3870800000.0,5342700000.0,,,-550200000.0,32329900000.0,,1311700000.0,1403400000.0,,-149900000.0,,296000000.0,5076200000.0,868646617.0,612100000.0,,-0.42,2298200000.0,,88100000.0,497700000.0,,,146100000.0,25673400000.0,,-2517400000.0,3619900000.0,8224400000.0,868646617.0,146100000.0,,0.0,2134900000.0,,,,711500000.0,,20365900000.0,,1257000000,157800000.0,0.0,-1447600000.0,-48900000.0,3317200000,,-11964000000.0,250900000.0,-934800000.0,,,,1481600000.0,4027600000.0,,,12990200000.0,2677300000.0,,6165000000.0,3870800000.0,495000000.0,,3093600000.0,32329900000.0,,,6123900000.0,,21319800000.0,,1209200000.0,-105800000.0,24500000.0,-11964000000.0,8962600000.0,183500000.0,607200000,1311700000.0,,325600000.0,6100000.0,,,303500000.0,2913500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,,0.45,,,,,,,,,5075600000.0,109300000.0,,,7104900000.0,235500000.0,864888889.0,1047900000.0,,,,29452600000.0,,25336000000.0,,648600000.0,,,,395900000,,389200000.0,,927900000.0,,,,,,,15043600000.0,,0.0,13800000.0,-355700000.0,,247300000.0,,,,-500700000.0,864888889.0,,2914600000.0,,,,143500000.0,2863100000.0,,,,,1576500000.0,0.0,389200000.0,,,,,,,,-292200000.0,,21116700000.0,,,,,5145600000.0,,,,,61500000.0,,,,,,,,,,,,,,2325300000.0,,,500500000.0,,,255400000.0,,,,,8335900000.0,,255400000.0,,146100000.0,1665700000.0,,,,886600000.0,0.45,20190400000.0,,1397400000,223200000.0,,,,3373200000,,-12476700000.0,,-434800000.0,,,,,,,,,,,,4116600000.0,619100000.0,-700000.0,3184800000.0,32667100000.0,,,6073100000.0,,,,670300000.0,,-22600000.0,,,-205300000.0,748800000,1492800000.0,,,2000000.0,,,-351600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,,0.48,,,,,,,,,5113200000.0,-2500000.0,,,6993200000.0,253600000.0,865416667.0,1028800000.0,,,,28685600000.0,,24566400000.0,,649100000.0,,,,415400000,,415400000.0,,918700000.0,,,,,,,14934400000.0,,252900000.0,52800000.0,234200000.0,,271200000.0,,,,-235100000.0,865416667.0,,2151000000.0,,,,140300000.0,2828000000.0,,,,,1567800000.0,0.0,415400000.0,,,,,,,,-301000000.0,,20104700000.0,,,,,4418100000.0,,,,,-27600000.0,,,,,,,,,,,,,,2365300000.0,4767800000.0,,195800000.0,521400000.0,,252900000.0,,,,,8580900000.0,,252900000.0,,0.0,1686000000.0,,,,831000000.0,0.48,20148300000.0,,1446600000,294600000.0,,,,3394100000,,-12934000000.0,,-608700000.0,,,,,,,,,,,,4119200000.0,710000000.0,-8000000.0,3300900000.0,33082300000.0,,,5170300000.0,,,,862300000.0,,-41400000.0,,,-1099000000.0,797500000,1333300000.0,,,88000000.0,,,-160800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,,-2.14,,,,,,,,,4337600000.0,-26800000.0,,,6924800000.0,-356900000.0,875841121.0,1236200000.0,,,,24517900000.0,,20599900000.0,,674700000.0,,,,275700000,,-1874300000.0,,913400000.0,,,,,,,12609600000.0,,226100000.0,2500000.0,-835100000.0,,265000000.0,,,,,875841121.0,,2333300000.0,,,,153600000.0,1347200000.0,,,,,1588100000.0,0.0,-1874300000.0,,,,,,,,-300900000.0,,18086300000.0,,,,,3888900000.0,,,,,-585200000.0,,,,,,,,,,,,,,2179100000.0,4791100000.0,,29200000.0,521400000.0,,226100000.0,,,,,6431600000.0,,226100000.0,,252900000.0,1883500000.0,,,,817800000.0,-2.14,16711000000.0,,1265700000,164200000.0,,,,3415300000,,-16728600000.0,,-1369100000.0,,,,,,,,,,,,3918000000.0,439900000.0,0.0,1128300000.0,33439600000.0,,,5476700000.0,,,,1012200000.0,,27400000.0,,,-203900000.0,591000000,1259900000.0,,,1700000.0,,,34400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
