,quarterlyFreeCashFlow,quarterlyBasicEPS,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyCurrentAssets,annualTotalAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,annualGainsLossesNotAffectingRetainedEarnings,annualRetainedEarnings,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCostOfRevenue,annualEndCashPosition,annualNetIncome,annualPretaxIncome,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualCurrentDebt,trailingTaxProvision,annualFreeCashFlow,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,trailingInvestingCashFlow,quarterlyInterestExpense,annualOtherNonCashItems,annualBasicEPS,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,annualInvestmentsAndAdvances,quarterlyDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyInventory,quarterlyGrossProfit,annualTaxProvision,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyChangeInInventory,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,quarterlyEndCashPosition,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherIntangibleAssets,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualNetPPE,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCurrentLiabilities,quarterlyStockholdersEquity,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,trailingInterestExpense,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualDilutedAverageShares,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,quarterlyCashAndCashEquivalents,annualBeginningCashPosition,trailingCapitalExpenditure,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualBasicAverageShares,quarterlyChangesInAccountReceivables,annualOtherIncomeExpense,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,annualTotalNonCurrentAssets,quarterlyCurrentDebt,annualGrossPPE,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyAccountsPayable,trailingOtherNonCashItems,quarterlyDeferredIncomeTax,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,quarterlyGrossPPE,annualChangeInInventory,trailingNetOtherFinancingCharges,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualCapitalStock,quarterlyOtherNonCashItems,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyBasicAverageShares,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyPretaxIncome,trailingCostOfRevenue,annualInterestExpense,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualInventory,annualGoodwill,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,annualNetOtherFinancingCharges,trailingChangeInInventory,annualDeferredIncomeTax,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualResearchAndDevelopment,annualGrossProfit,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDilutedAverageShares
1348963200,7370349000.0,13.8,,,7172967000.0,11163594000.0,,34607909000.0,13404514000.0,336858410000.0,,84281938000.0,,,,,,245184000.0,,,,,7075455000.0,,,,,,,,,10698297000.0,,,,421140348000.0,,,,,,8187719000.0,-2059125000.0,5301813000.0,,,5204000.0,,,,22571352000.0,,31260000.0,,,775959500.0,-1563936000.0,235823000.0,,4059109000.0,20676698000.0,,8605886000.0,59389255000.0,10698297000.0,10972205000.0,,,,,1650000000.0,,,,8032913000.0,,883620000.0,-9812892000.0,,38823455000.0,,,,24400896000.0,,,,,,,,357544212000.0,,,75136342000.0,,,,,-116451000.0,,,,,,,45996422000.0,,38823455000.0,,,26511000.0,9690488000.0,,5626947000.0,,5964503000.0,,492953000.0,,744942000.0,,77574465000.0,,163711000.0,,13.8,,,,,,,957458000.0,12643785000.0,55284607000.0,2585200000.0,12346431000.0,,-6485000.0,,-2747181000.0,,,,,884301245000.0,,,,,15765627000.0,-584492204000.0,-42263532000.0,-8395278000.0,,,35588000.0,,20359474000.0,,,775744700.0,1474128000.0,,,,48225661000.0,,13057737000.0,,,,,,,2085532000.0,104462712000.0,299809041000.0,,,,21250660000.0,0.0,,,1543000.0,-36312887000.0,,,,,,,,,
1356912000,13528701000.0,,,-6392000000.0,6503000000.0,12753000000.0,,36801397000.0,17933000000.0,338452000000.0,,100995000000.0,439447000000.0,,69537000000.0,,-1045000000.0,245000000.0,4916000000.0,113408000000.0,4464000000.0,,7326727000.0,2050000000.0,12354000000.0,,141177000000.0,53202000000.0,39904000000.0,48896000000.0,48913000000.0,8946293000.0,-42362000000.0,,7577000000.0,439447000000.0,119000000.0,,33690000000.0,,3320000000.0,8084006000.0,11882000.0,492000000.0,15397000000.0,,5970000.0,72000000.0,61.1,32525000000.0,20792000000.0,0.0,84842000.0,365442000000.0,20792000000.0,,2826138000.0,-176260000.0,,7126000000.0,19320843000.0,7858000000.0,5672000000.0,69537000000.0,8946293000.0,9221442000.0,17933000000.0,53202000000.0,12354000000.0,,2050000000.0,100995000000.0,24355000000.0,,8281661000.0,-136000.0,-3111814000.0,-10532173000.0,6503000000.0,53202000000.0,4367000000.0,,5568000000.0,24355000000.0,39904000000.0,303650000000.0,5672000000.0,67562000000.0,12753000000.0,13583000.0,56784000000.0,365442000000.0,81443000000.0,492000000.0,38823455000.0,,59705000000.0,,,-743210000.0,,3117000000.0,777723800.0,-102000000.0,-14188000000.0,,59705000000.0,60.9,53202000000.0,67390000000.0,,-25230000.0,4464000000.0,,5568000000.0,,4916000000.0,775744700.0,89376000.0,-737000000.0,1112460000.0,,77574000000.0,338452000000.0,119000000.0,892878000000.0,,26343000000.0,-26000000.0,,41038000000.0,,,954934000.0,11039182000.0,56122240000.0,7577000000.0,15397000000.0,,-105200000.0,3017000.0,6501614000.0,,30041000000.0,-42840000000.0,,892878000000.0,-1945000000.0,,-38873000000.0,,24482981000.0,-589228000000.0,445364000.0,-10954280000.0,-33872000000.0,77574000000.0,370695000.0,-8397000000.0,3117000000.0,220131000000.0,,,3320000000.0,,,,56784000000.0,-483000000.0,11012761000.0,,22000000.0,,-589228000000.0,7126000000.0,245000000.0,1791319000.0,113408000000.0,303650000000.0,-856000000.0,,-126000000.0,19102737000.0,0.0,3698000000.0,78954000000.0,399000.0,14378101000.0,,,,,,,,,
1364688000,840184000.0,11.9,,,28846020000.0,15754305000.0,,37450681000.0,10375167000.0,336722980000.0,,108718042000.0,,,,,,238768000.0,,,,,7036450000.0,,,,,,,,,9201106000.0,,,,445441022000.0,,,,,,7956244000.0,-16231305000.0,440923000.0,,,7974000.0,,,,19832261000.0,,-348123000.0,,,777678200.0,-2802944000.0,156806000.0,,8222835000.0,19166312000.0,,1581192000.0,68505167000.0,9201106000.0,9614100000.0,,,11511210000.0,107636000.0,1750000000.0,,,,7907473000.0,,-1161780000.0,-3797362000.0,,35065755000.0,,,,25876275000.0,,,,,,,,372037436000.0,,,30938472000.0,,,-60000000.0,,-14881000.0,,,,,,,63911775000.0,,35065755000.0,,,-402272000.0,4336342000.0,,5460659000.0,,145615000.0,,-1638503000.0,,19718893000.0,,77574465000.0,,155873000.0,,11.8,,,,,,,871023000.0,11258839000.0,56616993000.0,8685617000.0,12375658000.0,,,,-11007505000.0,,,,,889530877000.0,,,,,8532592000.0,-593691609000.0,-583343000.0,-7692408000.0,,,-143497000.0,,1605359000.0,,,775744700.0,,,,,52750862000.0,,11558824000.0,,,,,,,1944724000.0,104150239000.0,295839268000.0,,,,19523042000.0,,,,,4127283000.0,,,,,,,,,
1372550400,11152877000.0,13.7,,,15885026000.0,15595017000.0,,35279063000.0,7962762000.0,337657316000.0,,116380249000.0,,,,,,162576000.0,,,,,6973504000.0,,,,,,,,,10634960000.0,,,,454037565000.0,,,,,,8006579000.0,-3380026000.0,288294000.0,,,6373000.0,,,,18894549000.0,,168426000.0,,,777540600.0,927502000.0,223864000.0,,7614570000.0,20558893000.0,,2773893000.0,108748597000.0,10634960000.0,10886529000.0,,,11044132000.0,104407000.0,1700000000.0,,,,7905277000.0,,563163000.0,4275840000.0,,58987872000.0,,,,23706868000.0,,,,,,,,340922190000.0,,,35065755000.0,,,0.0,,-1436245000.0,,,,,,,74872898000.0,,58987872000.0,,,-100000000.0,3734357000.0,,5318635000.0,,-102998000.0,,2312719000.0,,17041574000.0,,77574465000.0,,194865000.0,,13.7,,,,,,,931773000.0,12653616000.0,55837956000.0,8608278000.0,13439914000.0,,,,2069482000.0,,,,,892880567000.0,,,,,19367647000.0,-596316810000.0,158738000.0,-8214770000.0,,,-166566000.0,,1599423000.0,,,775744700.0,,,,,93153580000.0,,13044046000.0,,,,,,,2157517000.0,78872100000.0,296563757000.0,,,,21056998000.0,,,,,23922117000.0,,,,,,,,,
1380499200,9191585000.0,13.7,,,9482686000.0,16678407000.0,,35789479000.0,10429780000.0,337182877000.0,,85771521000.0,,,,,,162576000.0,,,,,7413121000.0,,,,,,,,,10648268000.0,,,,422954398000.0,,,,,,8062300000.0,-140794000.0,1315382000.0,,,9573000.0,,,,17787909000.0,,-793382000.0,,,775846200.0,738164000.0,335081000.0,,8044916000.0,20933825000.0,,2466165000.0,66896590000.0,10648268000.0,10892987000.0,,,9748057000.0,99069000.0,1700000000.0,,,,8335297000.0,,-425435000.0,139551000.0,,34749913000.0,,,,24392971000.0,,,,,,,,351429543000.0,,,58987872000.0,,,0.0,,540450000.0,,,,,,,44232599000.0,,34749913000.0,,,-130873000.0,3987212000.0,,5199226000.0,,-245168000.0,,-829675000.0,,7383469000.0,,77574465000.0,,1075222000.0,,13.7,,,,,,,922176000.0,12598528000.0,56723304000.0,8598396000.0,14286272000.0,,,,447860000.0,,,,,897855421000.0,,,,,17103548000.0,-601044621000.0,-41408900000.0,-7911963000.0,,,-137057000.0,,1578351000.0,,,775744700.0,,,,,50218183000.0,,13070666000.0,,,,,,,2177679000.0,89520368000.0,296810800000.0,,,,21142539000.0,,,,,-24237959000.0,,,,,,,,,
1388448000,-22150646000.0,,,2388000000.0,7606000000.0,16977000000.0,,38769777000.0,13336000000.0,380459000000.0,,60513000000.0,440972000000.0,,77832000000.0,,-291000000.0,163000000.0,-144000000.0,117570000000.0,3962000000.0,,7930925000.0,1400000000.0,9464000000.0,,147289000000.0,14585000000.0,41494000000.0,49096000000.0,47612000000.0,11009666000.0,-41502000000.0,,8536000000.0,440972000000.0,554000000.0,,-966000000.0,,,8166877000.0,-376875000.0,1335000000.0,17409000000.0,,12080000.0,-527000000.0,51.2,32192000000.0,16331000000.0,,176079000.0,358294000000.0,16331000000.0,,3213278000.0,241567000.0,,7840000000.0,20032970000.0,6478000000.0,1673000000.0,77832000000.0,11009666000.0,11224384000.0,13336000000.0,14585000000.0,9464000000.0,101000000.0,1400000000.0,60513000000.0,22970000000.0,,8931953000.0,339000.0,169052000.0,-49786029000.0,7606000000.0,14585000000.0,46204000000.0,,44236000000.0,22970000000.0,41494000000.0,302714000000.0,1673000000.0,75288000000.0,16977000000.0,2075671000.0,60855000000.0,358294000000.0,81324000000.0,1335000000.0,34749913000.0,,22191000000.0,-30000000.0,,619676000.0,,1599000000.0,776990600.0,-1614000000.0,-16353000000.0,,22191000000.0,51.1,14585000000.0,30938000000.0,,-980855000.0,3962000000.0,,44236000000.0,,-144000000.0,775744700.0,1374459000.0,957000000.0,2060064000.0,,77574000000.0,380459000000.0,554000000.0,905495000000.0,,29354000000.0,-90000000.0,,42618000000.0,,,1001028000.0,11101017000.0,58802747000.0,8536000000.0,17409000000.0,,,69579000.0,10878163000.0,101000000.0,33080000000.0,-42464000000.0,,905495000000.0,-855000000.0,,-49168000000.0,,30284213000.0,-602781000000.0,-630495000.0,-52434859000.0,-76254000000.0,77574000000.0,-79880000.0,-20129000000.0,1599000000.0,227981000000.0,,,,,,,60855000000.0,1219000000.0,11422464000.0,,36000000.0,,-602781000000.0,7840000000.0,163000000.0,198080000.0,117570000000.0,302714000000.0,-797000000.0,,,19601421000.0,,3726000000.0,80692000000.0,,-20164441000.0,,,,,,,,,
1396224000,3789986000.0,13.2,,,8934298000.0,16958933000.0,,35000167000.0,10510000000.0,376400621000.0,,69276779000.0,,,,,,162576000.0,,,,,7250169000.0,,,,,,,,,10235417000.0,,,,445677400000.0,,,,,,8367401000.0,-257670000.0,1352445000.0,,,8726000.0,,,,15798055000.0,,-60103000.0,,,776802800.0,-3192133000.0,385641000.0,,8935582000.0,20049745000.0,,1529575000.0,70160039000.0,10235417000.0,10385669000.0,,,9394148000.0,100907000.0,1400000000.0,,,,8144081000.0,,-1252509000.0,-5239080000.0,,18985956000.0,,,,23049839000.0,,,,,,,,370296904000.0,,,14585105000.0,,,-50000000.0,,-188118000.0,,,,,,,27920254000.0,,18985956000.0,,,0.0,4011866000.0,,43971093000.0,,-371749000.0,,-132198000.0,,1016817000.0,,77574465000.0,,604357000.0,,13.2,,,,,,,893912000.0,11905664000.0,55049912000.0,8370200000.0,13941821000.0,,,,-10991795000.0,,,,,907285642000.0,,,,,9616321000.0,-608201999000.0,-10103000.0,-5826335000.0,,,-50397000.0,,1602948000.0,,,775744700.0,,,,,53201106000.0,,12341702000.0,,,,,,,1956033000.0,108474715000.0,299083643000.0,,,,20717829000.0,,,,26566000.0,4400851000.0,,,,,,,,,
1404086400,7003727000.0,13.6,,,9650634000.0,17363009000.0,,35036373000.0,8408224000.0,374151349000.0,,80527297000.0,,,,,,162576000.0,,,,,7511198000.0,,,,,,,,,10582991000.0,,,,454678646000.0,,,,,,8522890000.0,-200408000.0,1329481000.0,,,10559000.0,,,,14436161000.0,,-3343000.0,,,776739700.0,-63794000.0,375617000.0,,8193599000.0,20747862000.0,,1776174000.0,104397058000.0,10582991000.0,10696369000.0,,,9060245000.0,110501000.0,1748000000.0,,,,8408214000.0,,659313000.0,-6321986000.0,,28141343000.0,,,,23680077000.0,,,,,,,,345734904000.0,,,18985956000.0,,,-83485000.0,,-152838000.0,,,,,,,37791977000.0,,28141343000.0,,,0.0,5266805000.0,,43600804000.0,,-412430000.0,,-723081000.0,,1116248000.0,,77574465000.0,,1385000000.0,,13.6,,,,,,,897016000.0,12339648000.0,55784235000.0,8340865000.0,14320927000.0,,,,-2920533000.0,,,,,905566679000.0,,,,,14416476000.0,-607033429000.0,1125300000.0,-7412749000.0,,,-73050000.0,,1607234000.0,,,775744700.0,,,,,87034049000.0,,12788315000.0,,,,,,,2091946000.0,100532148000.0,298533250000.0,,,,21321764000.0,,,,26565000.0,9155387000.0,,,,,,,,,
1412035200,10336279000.0,12.5,,,8016380000.0,16011078000.0,,36458180000.0,9505647000.0,372480869000.0,,61909537000.0,,,,,,162576000.0,,,,,7673332000.0,,,,,,,,,9730907000.0,,,,434390406000.0,,,,,,8598696000.0,-12505000.0,1379037000.0,,,14842000.0,,,,13637269000.0,,-600758000.0,,,775933200.0,3326791000.0,436059000.0,,8585502000.0,19682498000.0,,1565491000.0,74055242000.0,9730907000.0,9796123000.0,,,9937220000.0,127486000.0,348000000.0,,,,8497871000.0,,-400354000.0,-6655670000.0,,8099025000.0,,,,25751613000.0,,,,,,,,355512219000.0,,,28141343000.0,,,0.0,,78710000.0,,,,,,,16115405000.0,,8099025000.0,,,-184357000.0,3911817000.0,,43080140000.0,,-373283000.0,,-2135581000.0,,1277666000.0,,77574465000.0,,2665000000.0,,12.5,,,,,,,824539000.0,11184627000.0,56140678000.0,8212765000.0,17416228000.0,,,,2528430000.0,,,,,909393719000.0,,,,,18411745000.0,-611199751000.0,-31823979000.0,-8075466000.0,,,-58333000.0,,5611126000.0,,,775744700.0,,,,,58044164000.0,,11679019000.0,,,,,,,1882896000.0,110263055000.0,298193968000.0,,,,20292557000.0,,,,26565000.0,-20042318000.0,,,,,,,,,
1419984000,17045008000.0,,,355000000.0,6764000000.0,18267000000.0,,41885280000.0,11575000000.0,377086000000.0,,69412000000.0,446498000000.0,,80786000000.0,,-719000000.0,163000000.0,886000000.0,135608000000.0,3219000000.0,,8124301000.0,1900000000.0,9913000000.0,,148380000000.0,23560000000.0,36970000000.0,46552000000.0,44166000000.0,6420685000.0,-35103000000.0,,8157000000.0,446498000000.0,564000000.0,,38175000000.0,,,8625013000.0,583000.0,1515000000.0,19701000000.0,,11873000.0,-242000000.0,49.8,34114000000.0,14059000000.0,,141204000.0,360788000000.0,14059000000.0,,2901136000.0,946683000.0,,7097000000.0,17748895000.0,8985000000.0,1862000000.0,80786000000.0,6420685000.0,6688839000.0,11575000000.0,23560000000.0,9913000000.0,132000000.0,1900000000.0,69412000000.0,26309000000.0,,9012834000.0,221000.0,1456550000.0,-9157264000.0,6764000000.0,23560000000.0,4898000000.0,,42662000000.0,26309000000.0,36970000000.0,302650000000.0,1862000000.0,71378000000.0,18267000000.0,2972181000.0,62519000000.0,360788000000.0,80712000000.0,1515000000.0,8099025000.0,,30324000000.0,-118515000.0,,-456754000.0,,1619000000.0,776978600.0,-13733000000.0,8975000000.0,,30324000000.0,49.7,23560000000.0,14585000000.0,,-13548643000.0,3219000000.0,,42662000000.0,,886000000.0,775744700.0,-626140000.0,2144000000.0,1487269000.0,,77574000000.0,377086000000.0,564000000.0,915723000000.0,,30559000000.0,-252000000.0,,37567000000.0,,,888533000.0,8736061000.0,59634175000.0,8157000000.0,19701000000.0,,,93287000.0,11738898000.0,132000000.0,34063000000.0,-35116000000.0,,915723000000.0,463000000.0,,-27374000000.0,,28933458000.0,-613073000000.0,-4407218000.0,-11888450000.0,-33203000000.0,77574000000.0,-60220000.0,-470000000.0,1619000000.0,226609000000.0,,,,,,,62519000000.0,-3617000000.0,9742964000.0,,46000000.0,,-613073000000.0,7097000000.0,163000000.0,3054125000.0,135608000000.0,302650000000.0,-523000000.0,,,18379850000.0,,3504000000.0,78229000000.0,,15461080000.0,,,,,,,,,
1427760000,6178723000.0,13.4,,,5632939000.0,18575568000.0,,36695881000.0,9341897000.0,372977971000.0,,79718003000.0,,,,,,162576000.0,,,,,7127729000.0,,,,,,,,,10418425000.0,,,,452695974000.0,,,,,,8553833000.0,-1000000.0,1589141000.0,,,8657000.0,,,,14962539000.0,,-3905000.0,,,777587500.0,-3622725000.0,650348000.0,,6877302000.0,19776926000.0,,1903669000.0,72135173000.0,10418425000.0,10567793000.0,,,9544169000.0,123815000.0,1850000000.0,,,,7962856000.0,,165821000.0,-4452093000.0,,30801465000.0,,,,27666332000.0,,,,,,,,375300305000.0,,,23559603000.0,,,0.0,,238547000.0,,,,,,,36434404000.0,,30801465000.0,,,-1104400000.0,2916670000.0,,41966421000.0,,1288383000.0,,-1545056000.0,,836766000.0,,77574465000.0,,560000000.0,,13.4,,,,,,,835127000.0,11814070000.0,56472807000.0,8356622000.0,15745644000.0,,,,-9178926000.0,,,,,916447979000.0,,,,,11785223000.0,-618030925000.0,-58305000.0,-5606500000.0,,,-58640000.0,,1486096000.0,,,775744700.0,,,,,53559605000.0,,12523058000.0,,,,,,,1955265000.0,128363763000.0,298417054000.0,,,,21085548000.0,,,,14481000.0,7241862000.0,,,,,,,,,
1435622400,13289579000.0,14.4,,,17755796000.0,18833747000.0,,35710904000.0,7563724000.0,367474859000.0,,94640426000.0,,,,,,162576000.0,,,,,7131017000.0,,,,,,,,,11133809000.0,,,,462115285000.0,,,,,,8400261000.0,-12471844000.0,1981341000.0,,,6845000.0,,,,13603846000.0,,372969000.0,,,777583200.0,431579000.0,249897000.0,,6712831000.0,21209689000.0,,1880765000.0,109081951000.0,11133809000.0,11362612000.0,,,9616451000.0,108050000.0,1797436000.0,,,,7997668000.0,,126501000.0,-15225510000.0,,34284519000.0,,,,27573447000.0,,,,,,,,347941756000.0,,,30801465000.0,,,-5607000.0,,123242000.0,,,,,,,52040315000.0,,34284519000.0,,,-1450000000.0,2493865000.0,,41249125000.0,,478092000.0,,50767000.0,,1492877000.0,,77574465000.0,,862564000.0,,14.3,,,,,,,866651000.0,13212021000.0,56920593000.0,8226663000.0,16003203000.0,,,,-235839000.0,,,,,916033465000.0,,,,,18130063000.0,-620884080000.0,622969000.0,-4840484000.0,,,-87960000.0,,1491129000.0,,,775744700.0,,,,,90248204000.0,,13549878000.0,,,,,,,2187266000.0,101824309000.0,295149385000.0,,,,21956984000.0,,,,14481000.0,3483054000.0,,,,,,,,,
1443571200,12165055000.0,15.2,,,5497357000.0,19721574000.0,,33894856000.0,10246126000.0,364921229000.0,,68875768000.0,,,,,,307584000.0,,,,,7288674000.0,,,,,,,,,11801308000.0,,,,433796997000.0,,,,,,8261899000.0,-35794000.0,2736990000.0,,,8160000.0,,,,12570361000.0,,-68944000.0,,,776046800.0,-1399688000.0,76035000.0,,6556374000.0,22282792000.0,,2941713000.0,69444180000.0,11801308000.0,11967689000.0,,,9768370000.0,108893000.0,1830795000.0,,,,8202653000.0,,140775000.0,7316402000.0,,20608465000.0,,,,27886133000.0,,,,,,,,359413006000.0,,,34284519000.0,,,-113983000.0,,-951085000.0,,,,,,,26105822000.0,,20608465000.0,,,-804521000.0,2879802000.0,,40609199000.0,,179652000.0,,-432284000.0,,13185296000.0,,77574465000.0,,174124000.0,,15.2,,,,,,,913979000.0,14080139000.0,56177648000.0,8223916000.0,14893112000.0,,,,-1296286000.0,,,,,917861150000.0,,,,,17418098000.0,-624898234000.0,-38546728000.0,-5253043000.0,,,-74103000.0,,1489466000.0,,,775744700.0,,,,,49722606000.0,,14230277000.0,,,,,,,2262588000.0,113563319000.0,292962916000.0,,,,22500336000.0,,,,14481000.0,-13676054000.0,,,,,,,,,
1451520000,9227643000.0,,,-1500000000.0,5182000000.0,20486000000.0,,41824359000.0,12829000000.0,376564000000.0,,76207000000.0,452771000000.0,,83432000000.0,,72000000.0,218000000.0,269000000.0,139698000000.0,2336000000.0,,8038580000.0,1742000000.0,9567000000.0,,148126000000.0,30271000000.0,42039000000.0,51953000000.0,50466000000.0,8685458000.0,-37673000000.0,,8342000000.0,452771000000.0,118000000.0,,40861000000.0,,,8232007000.0,-16362000.0,3097000000.0,17842000000.0,,9338000.0,-273000000.0,55.2,33448000000.0,11546000000.0,,-1115120000.0,364274000000.0,11546000000.0,,2367834000.0,237720000.0,,8780000000.0,20399593000.0,9101000000.0,2399000000.0,83432000000.0,8685458000.0,8953906000.0,12829000000.0,30271000000.0,9567000000.0,148000000.0,1742000000.0,76207000000.0,26968000000.0,,9039823000.0,263000.0,-2285097000.0,-18091799000.0,5182000000.0,30271000000.0,16320000000.0,,50229000000.0,26968000000.0,42039000000.0,296399000000.0,2399000000.0,76325000000.0,20486000000.0,-2223264000.0,62946000000.0,364274000000.0,85434000000.0,3097000000.0,20608465000.0,,35453000000.0,-410000.0,,661296000.0,,1501000000.0,777567800.0,-3448000000.0,6711000000.0,,35453000000.0,55.0,30271000000.0,23560000000.0,,-89079000.0,2336000000.0,,50229000000.0,,269000000.0,775744700.0,754573000.0,1214000000.0,805061000.0,,77574000000.0,376564000000.0,118000000.0,925434000000.0,,29586000000.0,-120000000.0,,42852000000.0,,,1001243000.0,11359770000.0,62223952000.0,8342000000.0,17842000000.0,,,36000000.0,9211051000.0,148000000.0,33203000000.0,-39186000000.0,,925434000000.0,-1852000000.0,,-30453000000.0,,28991616000.0,-629035000000.0,-1203936000.0,-19763973000.0,-35464000000.0,77574000000.0,-52297000.0,-12525000000.0,1501000000.0,231795000000.0,,,,,,,62946000000.0,-1172000000.0,11649787000.0,,33000000.0,,-629035000000.0,8780000000.0,218000000.0,2695881000.0,139698000000.0,296399000000.0,-815000000.0,,,19891132000.0,,3617000000.0,83669000000.0,-7443000.0,9662138000.0,,,,,,,,,
1459382400,3066412000.0,15.0,,,6110419000.0,15172797000.0,,35105652000.0,10185251000.0,372107243000.0,,84110831000.0,,,,,,218145000.0,,,,,7146764000.0,,,,,,,,,11667767000.0,,,,456218074000.0,,,,,,8127062000.0,-1606388000.0,3360384000.0,,,5190000.0,,,,10877547000.0,,1031277000.0,,,777397600.0,-2565118000.0,450778000.0,,6911224000.0,21838504000.0,,2288838000.0,69226111000.0,11667767000.0,11927310000.0,,,9156899000.0,661981000.0,1646474000.0,,,,8048737000.0,,1764993000.0,-3094397000.0,,34544869000.0,,,,27928870000.0,,,,,,,,380655869000.0,,,30271423000.0,,,,,168413000.0,,,,,,,40655288000.0,,34544869000.0,,,-140000000.0,2530624000.0,,49485325000.0,,,,-1080322000.0,,1713386000.0,,77574465000.0,,73526000.0,,15.0,,,,,,,901973000.0,13789767000.0,56944156000.0,8083442000.0,15392309000.0,,,,-15999368000.0,,,,,925575049000.0,,,,,6490058000.0,-633944981000.0,891277000.0,-3423646000.0,,,-43373000.0,,1374272000.0,,,775744700.0,,,,,54053314000.0,,14283918000.0,,,,,,,2356608000.0,134468896000.0,291630068000.0,,,,22416170000.0,,,,5666000.0,4273446000.0,,,,,,,,,
