date,annualPretaxIncome,trailingCashDividendsPaid,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,annualLongTermDebt,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyDilutedAverageShares,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualBasicEPS,quarterlyChangeInCashSupplementalAsReported,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualTotalAssets,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,quarterlyGoodwill,trailingCommonStockIssuance,annualDepreciationAndAmortization,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyInventory,trailingTotalRevenue,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,quarterlyPurchaseOfInvestment,annualNetPPE,quarterlyOperatingExpense,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyCurrentDebt,annualCurrentLiabilities,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualDilutedEPS,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyFreeCashFlow,trailingNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,quarterlyDilutedEPS,trailingBeginningCashPosition,annualInterestExpense,trailingCapitalExpenditure,annualBeginningCashPosition,annualCurrentAssets,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualGrossPPE,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyCapitalStock,annualDilutedAverageShares,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,quarterlyBasicAverageShares,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,trailingCostOfRevenue,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCapitalStock,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyNetPPE,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyEbitda,annualResearchAndDevelopment,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualFreeCashFlow,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualPurchaseOfBusiness,annualBasicAverageShares,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualOperatingExpense,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyCurrentAssets,quarterlyGrossPPE,annualChangeInInventory,quarterlyOperatingIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingInterestExpense,trailingChangesInAccountReceivables,trailingChangeInInventory,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingDilutedAverageShares
1993-12-31,1970000000.0,,1263000000.0,-721000000.0,,1607000000.0,12197000000.0,796000000.0,,796000000.0,1707000000.0,,,,1822000000.0,,5834000000.0,1.305,-44000000.0,,,,,2403000000.0,6512000000.0,326000000.0,,1956000000.0,-1092000000.0,286000000.0,286000000.0,8500000000.0,908000000.0,12197000000.0,,-1128000000.0,,,1076000000.0,0.0,286000000.0,274000000.0,6000000.0,,274000000.0,2401000000.0,,,,,4830000000.0,1205000000.0,,-178000000.0,,2091000000.0,,2403000000.0,878000000.0,697000000.0,3282000000.0,181000000.0,,13000000.0,,-325000000.0,0.0,,1.295,,,297000000.0,1004000000.0,5685000000.0,-706000000.0,-1000000.0,,185000000.0,,1607000000.0,3032000000.0,,-33000000.0,274000000.0,274000000.0,,696000000.0,,,,,50000000.0,,382000000.0,6363000000.0,1263000000.0,,-86000000.0,,1004000000.0,11488000000.0,3535000000.0,-6658000000.0,-160000000.0,,,975289575.0,878000000.0,,,,,1660000000.0,0.0,96000000.0,1707000000.0,,,,,-108000000.0,-1112000000.0,6512000000.0,,707000000.0,-22000000.0,,,-6658000000.0,697000000.0,,696000000.0,155000000.0,4830000000.0,,7453000000.0,14020000000.0,,752000000.0,,6567000000.0,5834000000.0,482000000.0,,,979000000.0,2401000000.0,,0.0,,,,-233000000.0,,,,967816092.0,1263000000.0,8500000000.0,,38000000.0,-488000000.0,4611000000.0,,,,,491000000.0,,3282000000.0,441000000.0,-306000000.0,,,6363000000.0,11488000000.0,-161000000.0,455000000.0,5685000000.0,3482000000.0,,,,,,,,,,,,,,,,,
1994-03-31,,,,,,2168000000.0,13024000000.0,,,811000000.0,1641000000.0,,,860646000.0,2168000000.0,,6261000000.0,,116000000.0,,,,2795000000.0,2979000000.0,,,,,,306000000.0,306000000.0,,915000000.0,,0.36,,,,,,306000000.0,746000000.0,-35000000.0,,390000000.0,2476000000.0,,,,,,915000000.0,,-188000000.0,,,,,,1138000000.0,,,,17000000.0,,-255000000.0,390000000.0,,,,,265000000.0,1373000000.0,6640000000.0,,0.0,,193000000.0,,,,,,,,,746000000.0,,,0.355,,,,,,,,,,,,,,-366000000.0,,296000000.0,,882000000.0,,,,-730000000.0,1464000000.0,274000000.0,,,,,,,,,6384000000.0,853444000.0,,-23000000.0,,,-6913000000.0,,,,181000000.0,4888000000.0,,,,,814000000.0,,,,,,,,,,,,,,-70000000.0,-135000000.0,,,,,8602000000.0,356000000.0,40000000.0,,,,,,,436000000.0,,3661000000.0,487000000.0,-243000000.0,,,6763000000.0,11801000000.0,,549000000.0,,3632000000.0,,,,,,,,,,,,,,,,,
1994-06-30,,,,,,2233000000.0,13164000000.0,,,951000000.0,1655000000.0,,,851284000.0,2247000000.0,,6362000000.0,,-81000000.0,,,,2976000000.0,3184000000.0,,,,,,343000000.0,343000000.0,,955000000.0,,0.405,,,,,,343000000.0,479000000.0,0.0,,309000000.0,2578000000.0,,,,,,955000000.0,,-186000000.0,,,,,,852000000.0,,,,21000000.0,,-253000000.0,309000000.0,,,,,270000000.0,1401000000.0,6596000000.0,,0.0,,155000000.0,,,,,,,,,769000000.0,,,0.405,,,,,,,,,,,,,,-92000000.0,,296000000.0,,905000000.0,,,,-641000000.0,1525000000.0,390000000.0,,,,,,,,,6568000000.0,845900000.0,,-8000000.0,,,-7197000000.0,,,,201000000.0,4961000000.0,,,,,840000000.0,,,,,,,,,,,,,,-257000000.0,-200000000.0,,,,,8746000000.0,170000000.0,30000000.0,,,,,,,413000000.0,,3412000000.0,544000000.0,-258000000.0,,,6802000000.0,12158000000.0,,570000000.0,,3772000000.0,,,,,,,,,,,,,,,,,
1994-09-30,,,,,,2158000000.0,13323000000.0,,,939000000.0,1746000000.0,,,851610000.0,2282000000.0,,6460000000.0,,-5000000.0,,,,2986000000.0,3097000000.0,,,,,,341000000.0,341000000.0,,964000000.0,,0.405,,,,,,341000000.0,487000000.0,0.0,,304000000.0,2648000000.0,,,,,,964000000.0,,-185000000.0,,,,,,936000000.0,,,,25000000.0,,-312000000.0,304000000.0,,,,,267000000.0,1443000000.0,6663000000.0,,0.0,,291000000.0,,,,,,,,,742000000.0,,,0.395,,,,,,,,,,,,,,-159000000.0,,296000000.0,,884000000.0,,,,-583000000.0,1538000000.0,309000000.0,,,,,,,,,6660000000.0,842728000.0,,-25000000.0,,,-7401000000.0,,,,199000000.0,5017000000.0,,,,,841000000.0,,,,,,,,,,,,,,-257000000.0,-21000000.0,,,,,8887000000.0,183000000.0,39000000.0,,,,,,,587000000.0,,3566000000.0,540000000.0,-296000000.0,,,6863000000.0,12418000000.0,,574000000.0,,3820000000.0,,,,,,,,,,,,,,,,,
1994-12-31,2093000000.0,,1322000000.0,-744000000.0,,1570000000.0,13496000000.0,1031000000.0,,1031000000.0,1681000000.0,2948000000.0,,,2298000000.0,,6568000000.0,1.565,-7000000.0,,,,2948000000.0,2697000000.0,6734000000.0,,,2251000000.0,-1171000000.0,332000000.0,332000000.0,9039000000.0,999000000.0,13496000000.0,,-740000000.0,,,1101000000.0,297000000.0,332000000.0,491000000.0,0.0,96000000.0,297000000.0,2763000000.0,,,,,5054000000.0,999000000.0,,-185000000.0,,1929000000.0,,2697000000.0,996000000.0,917000000.0,3605000000.0,138000000.0,,24000000.0,194000000.0,-351000000.0,297000000.0,,1.565,,,299000000.0,1347000000.0,6302000000.0,-689000000.0,0.0,,142000000.0,,1570000000.0,3352000000.0,-626000000.0,0.0,297000000.0,491000000.0,,514000000.0,,,,,87000000.0,,274000000.0,6928000000.0,1322000000.0,,,,1347000000.0,12403000000.0,3833000000.0,-7349000000.0,-72000000.0,,296000000.0,856494000.0,996000000.0,,,,-626000000.0,1557000000.0,304000000.0,-35000000.0,1681000000.0,,,,,23000000.0,-1148000000.0,6734000000.0,,771000000.0,-37000000.0,,,-7349000000.0,917000000.0,296000000.0,514000000.0,190000000.0,5054000000.0,,8995000000.0,15079000000.0,,857000000.0,,6084000000.0,6568000000.0,,,,781000000.0,2763000000.0,,0.0,,96000000.0,,-156000000.0,-138000000.0,,,846000000.0,1322000000.0,9039000000.0,194000000.0,29000000.0,-494000000.0,3833000000.0,,,,,493000000.0,,3605000000.0,522000000.0,-351000000.0,,,6928000000.0,12403000000.0,-302000000.0,558000000.0,6302000000.0,3855000000.0,,,,,,,,,,,,,,,,,
1995-03-31,,,,,,2255000000.0,14203000000.0,,,1213000000.0,1941000000.0,,,849668000.0,2419000000.0,,6767000000.0,,58000000.0,,,,3153000000.0,3468000000.0,,,,,,376000000.0,376000000.0,,1022000000.0,,0.45,,,,,,376000000.0,546000000.0,0.0,,355000000.0,2940000000.0,,,,,,1022000000.0,,-197000000.0,,,,,,730000000.0,,,,31000000.0,,-290000000.0,355000000.0,,,,,273000000.0,1530000000.0,7077000000.0,,0.0,,290000000.0,,,,,,,,,797000000.0,,,0.44,,,,,,,,,,,,,,-56000000.0,,296000000.0,,938000000.0,,,,-405000000.0,1668000000.0,297000000.0,,,,,,,,,7126000000.0,839622000.0,,8000000.0,,,-7752000000.0,,,,231000000.0,5237000000.0,,,,,919000000.0,,,,,,,,,,,,,,-205000000.0,-61000000.0,,,,,9199000000.0,191000000.0,49000000.0,,,,,,,588000000.0,,3609000000.0,607000000.0,-298000000.0,,,7436000000.0,12989000000.0,,646000000.0,,4087000000.0,,,,,,,,,,,,,,,,,
1995-06-30,,,,,,2319000000.0,14751000000.0,,,1231000000.0,2121000000.0,,,850234000.0,2492000000.0,,6968000000.0,,42000000.0,,,,3237000000.0,3550000000.0,,,,,,353000000.0,353000000.0,,1054000000.0,,0.42,,,,,,353000000.0,589000000.0,0.0,,397000000.0,3054000000.0,,,,,,1054000000.0,,-198000000.0,,,,,,850000000.0,,,,30000000.0,,-341000000.0,397000000.0,,,,,281000000.0,1638000000.0,7457000000.0,,0.0,,137000000.0,,,,,,,,,903000000.0,,,0.42,,,,,,,,,,,,,,-68000000.0,,296000000.0,,936000000.0,,,,-386000000.0,1643000000.0,355000000.0,,,,,,,,,7294000000.0,840354000.0,,1000000.0,,,-7963000000.0,,,,212000000.0,5330000000.0,,,,,870000000.0,,,,,,,,,,,,,,-70000000.0,-155000000.0,,,,,9337000000.0,192000000.0,62000000.0,,,,,,,479000000.0,,3907000000.0,565000000.0,-342000000.0,,,7783000000.0,13293000000.0,,589000000.0,,4135000000.0,,,,,,,,,,,,,,,,,
1995-09-30,,,,,,2218000000.0,14525000000.0,,,1213000000.0,2071000000.0,,,847662000.0,2474000000.0,,6912000000.0,,-53000000.0,,,,3189000000.0,3431000000.0,,,,,,344000000.0,344000000.0,,1009000000.0,,0.41,,,,,,344000000.0,548000000.0,0.0,,344000000.0,2994000000.0,,,,,,1009000000.0,,-197000000.0,,,,,,842000000.0,,,,30000000.0,,-310000000.0,344000000.0,,,,,273000000.0,1637000000.0,7257000000.0,,0.0,,122000000.0,,,,,,,,,882000000.0,,,0.405,,,,,,,,,,,,,,-72000000.0,,296000000.0,,913000000.0,,,,-518000000.0,1595000000.0,397000000.0,,,,,,,,,7268000000.0,839846000.0,,2000000.0,,,-8019000000.0,,,,203000000.0,5275000000.0,,,,,859000000.0,,,,,,,,,,,,,,-241000000.0,-183000000.0,,,,,9472000000.0,204000000.0,30000000.0,,,,,,,434000000.0,,3826000000.0,547000000.0,-312000000.0,,,7613000000.0,13294000000.0,,586000000.0,,4069000000.0,,,,,,,,,,,,,,,,,
1995-12-31,2091000000.0,,976000000.0,-790000000.0,,1799000000.0,14183000000.0,1203000000.0,,1203000000.0,2130000000.0,2398000000.0,,,335000000.0,,7788000000.0,1.16,141000000.0,,,,2398000000.0,3092000000.0,6884000000.0,,,2300000000.0,-1208000000.0,233000000.0,-97000000.0,9164000000.0,355000000.0,14183000000.0,,-901000000.0,,,859000000.0,485000000.0,-97000000.0,772000000.0,-330000000.0,90000000.0,485000000.0,2206000000.0,,,,,4638000000.0,355000000.0,,-198000000.0,,2260000000.0,,3092000000.0,762000000.0,822000000.0,3724000000.0,214000000.0,,11000000.0,287000000.0,-267000000.0,485000000.0,,1.16,,,32000000.0,3045000000.0,6816000000.0,-351000000.0,0.0,,623000000.0,,1799000000.0,3159000000.0,-523000000.0,0.0,485000000.0,772000000.0,,712000000.0,,,,,102000000.0,,297000000.0,6395000000.0,976000000.0,,,,3045000000.0,11234000000.0,3440000000.0,-6596000000.0,-155000000.0,,296000000.0,847818000.0,762000000.0,,,,-523000000.0,834000000.0,344000000.0,-79000000.0,2130000000.0,,,,,188000000.0,-1088000000.0,6884000000.0,,785000000.0,-11000000.0,,,-6596000000.0,822000000.0,296000000.0,712000000.0,139000000.0,4638000000.0,,7720000000.0,13460000000.0,,511000000.0,,5740000000.0,7788000000.0,,,,1172000000.0,2206000000.0,,0.0,,90000000.0,,-385000000.0,169000000.0,,,839600000.0,1306000000.0,9164000000.0,287000000.0,73000000.0,-230000000.0,3440000000.0,,,,,759000000.0,,3724000000.0,372000000.0,-136000000.0,,,6395000000.0,11234000000.0,-51000000.0,479000000.0,6816000000.0,1169000000.0,,,,,,,,,,,,,,,,,
1996-03-31,,,,,,2302000000.0,14123000000.0,,,984000000.0,2119000000.0,,,849256000.0,1990000000.0,,7671000000.0,,42000000.0,,,,2539000000.0,3286000000.0,,,,,,362000000.0,362000000.0,,882000000.0,,0.435,,,,,,362000000.0,714000000.0,0.0,,527000000.0,2137000000.0,,,,,,882000000.0,,-197000000.0,,,,,,932000000.0,,,,17000000.0,,-264000000.0,527000000.0,,,,,217000000.0,3046000000.0,7150000000.0,,0.0,,284000000.0,,,,,,,,,1062000000.0,,,0.425,,,,,,,,,,,,,,-112000000.0,,296000000.0,,813000000.0,,,,-562000000.0,1478000000.0,485000000.0,,,,,,,,,6973000000.0,837090000.0,,5000000.0,,,-6714000000.0,,,,218000000.0,4625000000.0,,,,,813000000.0,,,,,,,,,,,,,,-240000000.0,-15000000.0,,,,,9294000000.0,187000000.0,75000000.0,,,,,,,516000000.0,,3864000000.0,580000000.0,-232000000.0,,,6452000000.0,11339000000.0,,596000000.0,,3468000000.0,,,,,,,,,,,,,,,,,
1996-06-30,,,,,,2455000000.0,13211000000.0,,,681000000.0,2034000000.0,,,851150000.0,1986000000.0,,6569000000.0,,106000000.0,,,,2613000000.0,3136000000.0,,,,,,381000000.0,381000000.0,,908000000.0,,0.455,,,,,,381000000.0,817000000.0,0.0,,633000000.0,2136000000.0,,,,,,908000000.0,,-197000000.0,,,,,,1118000000.0,,,,15000000.0,,-246000000.0,633000000.0,,,,,223000000.0,1955000000.0,7116000000.0,,0.0,,279000000.0,,,,,,,,,1076000000.0,,,0.45,,,,,,,,,,,,,,-81000000.0,,296000000.0,,828000000.0,,,,-550000000.0,1536000000.0,527000000.0,,,,,,,,,6095000000.0,837716000.0,,34000000.0,,,-6794000000.0,,,,231000000.0,4614000000.0,,,,,851000000.0,,,,,,,,,,,,,,-246000000.0,-78000000.0,,,,,8370000000.0,184000000.0,81000000.0,,,,,,,534000000.0,,3980000000.0,612000000.0,-255000000.0,,,6642000000.0,11408000000.0,,628000000.0,,3522000000.0,,,,,,,,,,,,,,,,,
1996-09-30,,,,,,2352000000.0,13689000000.0,,,691000000.0,2075000000.0,,,852088000.0,2069000000.0,,6645000000.0,,-49000000.0,,,,2741000000.0,3043000000.0,,,,,,398000000.0,398000000.0,,916000000.0,,0.475,,,,,,398000000.0,785000000.0,0.0,,584000000.0,2256000000.0,,,,,,916000000.0,,-205000000.0,,,,,,1305000000.0,,,,22000000.0,,-281000000.0,584000000.0,,,,,219000000.0,1892000000.0,7394000000.0,,0.0,,75000000.0,,,,,,,,,1262000000.0,,,0.465,,,,,,,,,,,,,,-136000000.0,,296000000.0,,971000000.0,,,,-524000000.0,1554000000.0,633000000.0,,,,,,,,,6295000000.0,836658000.0,,-54000000.0,,,-7120000000.0,,,,221000000.0,4753000000.0,,,,,857000000.0,,,,,,,,,,,,,,-121000000.0,-257000000.0,,,,,8620000000.0,201000000.0,55000000.0,,,,,,,347000000.0,,4351000000.0,619000000.0,-272000000.0,,,7044000000.0,11873000000.0,,638000000.0,,3623000000.0,,,,,,,,,,,,,,,,,
1996-12-31,2402000000.0,,1526000000.0,-803000000.0,,1970000000.0,13364000000.0,851000000.0,,851000000.0,1766000000.0,2504000000.0,,,2054000000.0,,6878000000.0,1.825,-1000000.0,,,,2504000000.0,2918000000.0,6284000000.0,,,2491000000.0,-1261000000.0,375000000.0,385000000.0,8756000000.0,940000000.0,13364000000.0,,-985000000.0,,,883000000.0,583000000.0,385000000.0,744000000.0,-2000000.0,97000000.0,583000000.0,2264000000.0,,,,,4844000000.0,940000000.0,,-204000000.0,,2211000000.0,,2918000000.0,895000000.0,1117000000.0,3789000000.0,268000000.0,,25000000.0,161000000.0,-470000000.0,583000000.0,,1.825,,,224000000.0,1902000000.0,6707000000.0,-532000000.0,0.0,,464000000.0,,1970000000.0,3374000000.0,-575000000.0,0.0,583000000.0,744000000.0,,813000000.0,,,,,79000000.0,,485000000.0,6486000000.0,1526000000.0,,,,1902000000.0,12050000000.0,3646000000.0,-7206000000.0,-203000000.0,,296000000.0,852456000.0,895000000.0,,,,-575000000.0,1569000000.0,584000000.0,10000000.0,1766000000.0,,,,,98000000.0,-1109000000.0,6284000000.0,,886000000.0,-248000000.0,,,-7206000000.0,1117000000.0,296000000.0,813000000.0,216000000.0,4844000000.0,,8099000000.0,14236000000.0,,853000000.0,,6137000000.0,6878000000.0,,,,1102000000.0,2264000000.0,,0.0,,97000000.0,,-378000000.0,267000000.0,,,836400000.0,1516000000.0,8756000000.0,161000000.0,57000000.0,-83000000.0,3646000000.0,,,,,814000000.0,,3789000000.0,591000000.0,-350000000.0,,,6486000000.0,12050000000.0,-75000000.0,629000000.0,6707000000.0,3623000000.0,,,,,,,,,,,,,,,,,
1997-03-31,,,,,,2544000000.0,13296000000.0,,,831000000.0,1647000000.0,,,846154000.0,2089000000.0,,6859000000.0,,-210000000.0,,,,2612000000.0,3375000000.0,,,,,,410000000.0,410000000.0,,937000000.0,,0.495,,,,,,410000000.0,536000000.0,0.0,,373000000.0,2304000000.0,,,,,,937000000.0,,-221000000.0,,,,,,1151000000.0,,,,23000000.0,,-298000000.0,373000000.0,,,,,217000000.0,2033000000.0,7060000000.0,,0.0,,86000000.0,,,,,,,,,985000000.0,,,0.485,,,,,,,,,,,,,,-249000000.0,,296000000.0,,887000000.0,,,,-731000000.0,1625000000.0,583000000.0,,,,,,,,,6236000000.0,833212000.0,,-2000000.0,,,-7159000000.0,,,,244000000.0,4826000000.0,,,,,905000000.0,,,,,,,,,,,,,,-306000000.0,-171000000.0,,,,,8921000000.0,163000000.0,119000000.0,,,,,,,382000000.0,,3685000000.0,677000000.0,-296000000.0,,,6437000000.0,11985000000.0,,688000000.0,,3714000000.0,,,,,,,,,,,,,,,,,
1997-06-30,,,,,,2592000000.0,13594000000.0,,,1118000000.0,1611000000.0,,,843880000.0,2156000000.0,,6876000000.0,,18000000.0,,,,2668000000.0,3710000000.0,,,,,,418000000.0,418000000.0,,972000000.0,,0.505,,,,,,418000000.0,512000000.0,0.0,,391000000.0,2370000000.0,,,,,,972000000.0,,-220000000.0,,,,,,1014000000.0,,,,28000000.0,,-325000000.0,391000000.0,,,,,217000000.0,1900000000.0,7245000000.0,,0.0,,181000000.0,,,,,,,,,1168000000.0,,,0.495,,,,,,,,,,,,,,-252000000.0,,236000000.0,,910000000.0,,,,-693000000.0,1661000000.0,373000000.0,,,,,,,,,6349000000.0,831092000.0,,35000000.0,,,-7241000000.0,,,,242000000.0,4976000000.0,,,,,906000000.0,,,,,,,,,,,,,,-212000000.0,-45000000.0,,,,,9061000000.0,121000000.0,106000000.0,,,,,,,541000000.0,,3535000000.0,680000000.0,-360000000.0,,,6718000000.0,12217000000.0,,689000000.0,,3817000000.0,,,,,,,,,,,,,,,,,
1997-09-30,,,,,,2483000000.0,13421000000.0,,,1131000000.0,1990000000.0,,,838430000.0,2173000000.0,,6798000000.0,,-85000000.0,,,,2640000000.0,3614000000.0,,,,,,927000000.0,927000000.0,,952000000.0,,1.125,,,,,,927000000.0,528000000.0,803000000.0,,306000000.0,2373000000.0,,,,,,952000000.0,,-220000000.0,,,,,,585000000.0,,,,23000000.0,,658000000.0,306000000.0,,,,,220000000.0,1884000000.0,7097000000.0,,-22000000.0,,297000000.0,,,,,,,,,1082000000.0,,,1.105,,,,,,,,,,,,,,-728000000.0,,236000000.0,,908000000.0,,,,-775000000.0,1653000000.0,391000000.0,,,,,,,,,6324000000.0,825084000.0,,4000000.0,,,-7117000000.0,,,,549000000.0,4914000000.0,,,,,921000000.0,,,,,,,,,,,,,,-1402000000.0,-170000000.0,,,,,9744000000.0,222000000.0,69000000.0,,,,,,,643000000.0,,3483000000.0,1494000000.0,-346000000.0,,,6623000000.0,12031000000.0,,701000000.0,,3826000000.0,,,,,,,,,,,,,,,,,
1997-12-31,3440000000.0,,2121000000.0,-876000000.0,,1864000000.0,13238000000.0,1015000000.0,,1015000000.0,1577000000.0,2434000000.0,,,2162000000.0,,7070000000.0,2.57,-76000000.0,,,,2434000000.0,2968000000.0,5926000000.0,,,2675000000.0,-357000000.0,366000000.0,366000000.0,9848000000.0,954000000.0,13238000000.0,,-1759000000.0,,,870000000.0,230000000.0,366000000.0,477000000.0,0.0,89000000.0,230000000.0,2399000000.0,,,,,5034000000.0,954000000.0,,-215000000.0,,1706000000.0,,2968000000.0,898000000.0,1499000000.0,3983000000.0,355000000.0,,20000000.0,247000000.0,-392000000.0,230000000.0,,2.53,,,216000000.0,1869000000.0,6951000000.0,-1693000000.0,0.0,,-264000000.0,,1864000000.0,3545000000.0,-918000000.0,0.0,230000000.0,477000000.0,,724000000.0,,,,,94000000.0,,583000000.0,6168000000.0,2121000000.0,,,,1869000000.0,12098000000.0,3815000000.0,-7064000000.0,-464000000.0,,236000000.0,838339921.0,898000000.0,,,,-918000000.0,1551000000.0,306000000.0,803000000.0,1577000000.0,,,,,-353000000.0,-1406000000.0,5926000000.0,,1241000000.0,-77000000.0,,,-7064000000.0,1499000000.0,236000000.0,724000000.0,206000000.0,5034000000.0,,8580000000.0,15070000000.0,,813000000.0,,6490000000.0,7070000000.0,,,,300000000.0,2399000000.0,,-22000000.0,,89000000.0,,161000000.0,-19000000.0,,,825400000.0,2121000000.0,9848000000.0,247000000.0,61000000.0,-405000000.0,3815000000.0,,,,,140000000.0,,3983000000.0,589000000.0,-404000000.0,,,6168000000.0,12098000000.0,-295000000.0,597000000.0,6951000000.0,3713000000.0,,,,,,,,,,,,,,,,,
1998-03-31,,,,,,2216000000.0,13657000000.0,,,1216000000.0,1845000000.0,,,820000000.0,2096000000.0,,7285000000.0,,-50000000.0,,,,2583000000.0,3432000000.0,,,,,,400000000.0,400000000.0,,924000000.0,,0.495,,,,,,400000000.0,428000000.0,0.0,,180000000.0,2479000000.0,,,,,,924000000.0,,-222000000.0,,,,,,1521000000.0,,,,34000000.0,,-401000000.0,180000000.0,,,,,213000000.0,2131000000.0,7644000000.0,,0.0,,37000000.0,,,,,,,,,882000000.0,,,0.49,,,,,,,,,,,,,,-187000000.0,,236000000.0,,846000000.0,,,,-952000000.0,1604000000.0,230000000.0,,,,,,,,,6013000000.0,808800000.0,,-63000000.0,,,-7174000000.0,,,,237000000.0,5154000000.0,,,,,893000000.0,,,,,,,,,,,,,,-24000000.0,-147000000.0,,,,,9970000000.0,248000000.0,127000000.0,,,,,,,375000000.0,,4212000000.0,657000000.0,-338000000.0,,,6372000000.0,12328000000.0,,680000000.0,,3700000000.0,,,,,,,,,,,,,,,,,
