date,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyGrossProfit,annualCapitalExpenditure,annualRepurchaseOfCapitalStock,trailingOperatingExpense,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualCashAndCashEquivalents,annualChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,trailingBeginningCashPosition,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyNetOtherInvestingChanges,quarterlyEbitda,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyChangeInInventory,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyChangeInAccountPayable,annualInterestExpense,annualNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyOperatingExpense,quarterlyDilutedEPS,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyGoodwill,trailingFreeCashFlow,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualCostOfRevenue,annualBeginningCashPosition,annualCashDividendsPaid,annualCurrentDebt,annualDilutedEPS,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,annualOtherNonCashItems,annualPurchaseOfInvestment,quarterlyCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,annualLongTermDebt,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualDepreciationAndAmortization,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualGoodwill,quarterlyOtherIncomeExpense,annualStockBasedCompensation,quarterlyTaxProvision,annualRetainedEarnings,annualInventory,quarterlyInventory,quarterlyNetPPE,trailingChangeInInventory,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualBasicAverageShares,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCostOfRevenue,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,trailingGrossProfit,trailingChangeInWorkingCapital,quarterlyCapitalStock,annualOperatingIncome,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualAccountsPayable,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualEbitda,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,trailingEndCashPosition,trailingPretaxIncome,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingPurchaseOfInvestment,annualGrossPPE,annualDilutedAverageShares,quarterlyInterestExpense,annualOtherNonCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyFreeCashFlow,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlySaleOfInvestment,quarterlyBasicEPS,quarterlyNetIncomeCommonStockholders,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualPretaxIncome,quarterlyBasicAverageShares,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:00.483667200,,,,,,,,,,,,,,,,,,8500000.0,,,,,,,,8500000.0,,,,,,,8500000.0,,,,,,,,,,,,,,,,,,,,,,,0.009451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,,,,,,,,,,,,,,,,,,,72939147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009451,,,,,72939147.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.491616000,,,,,,,,,,,,,,,,,,8200000.0,,,,,,,,8200000.0,,,,,,,8200000.0,,,,,,,,,,,,,,,,,,,,,,,0.009451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,,,,72939147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009451,,,,,72939147.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.499564800,-5800000.0,7100000.0,,,,,,,,,,,400000.0,8000000.0,18400000.0,,2700000.0,-18600000.0,,17600000.0,3000000.0,,,,,7800000.0,,15500000.0,,,,,-18600000.0,,,,,,32300000.0,13900000.0,,2700000.0,,,1500000.0,,,,0.0,18700000.0,,,,13900000.0,,,12300000.0,,,,600000.0,,,11500000.0,,13900000.0,,,,0.036229,18400000.0,2300000.0,17600000.0,4500000.0,,2700000.0,600000.0,-5800000.0,,,-100000.0,,18400000.0,0.0,,1400000.0,0.036229,0.0,,400000.0,,,,,3100000.0,,11500000.0,13600000.0,,600000.0,,,,400000.0,,,29900000.0,,,,,,18700000.0,8500000.0,8500000.0,9700000.0,,4500000.0,,74526939.0,,400000.0,13600000.0,,,,,,,,,,,2200000.0,3000000.0,2200000.0,,,,,5900000.0,600000.0,,,,,0.0,3000000.0,,9700000.0,6800000.0,,,3100000.0,0.0,,,29900000.0,,,12300000.0,,,,15500000.0,74526939.0,,-100000.0,3000000.0,,1400000.0,,,,,,,,,5000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.507513600,,,,,,,,,,,,,,,,,,9800000.0,,,,,,,,9800000.0,,,,,,,9800000.0,,,,,,,,,,,,,,,,,,,,,,,0.011026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,77637114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011026,,,,,77637114.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.515203200,,,,,,,,,,,,,,,,,,11900000.0,,,,,,,,11900000.0,,,,,,,11900000.0,,,,,,,,,,,,,,,,,,,,,,,0.017327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,,,,,,,,,,,,,,,,,,,77745041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017327,,,,,77745041.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.523152000,,,,,,,,,,,,,,,,,,12500000.0,,,,,,,,12500000.0,,,,,,,12500000.0,,,,,,,,,,,,,,,,,,,,,,,0.022052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000.0,,,,,,,,,,,,,,,,,,,77916450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022052,,,,,77916450.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.531100800,-6100000.0,8600000.0,,,,,,,,,,,500000.0,9800000.0,20800000.0,,6300000.0,-21700000.0,,24000000.0,3000000.0,,,,,13100000.0,,18200000.0,,,,,-21700000.0,,,,,,47300000.0,12800000.0,,6300000.0,,,1300000.0,,,,0.0,24900000.0,,,,22300000.0,,,14800000.0,,,,700000.0,,,18000000.0,,12800000.0,,,,0.075607,20800000.0,5600000.0,24000000.0,8000000.0,,6300000.0,700000.0,-6100000.0,,,100000.0,,25000000.0,0.0,,4100000.0,0.075607,0.0,,500000.0,,,,,3900000.0,,18000000.0,12200000.0,,2100000.0,,,,500000.0,,,38800000.0,,,,,,24900000.0,13000000.0,13000000.0,12100000.0,,8000000.0,,83325449.0,,500000.0,12200000.0,,,,,,,,,,,2200000.0,3000000.0,2200000.0,,,,,12500000.0,600000.0,,,,,0.0,3000000.0,,12100000.0,13700000.0,,,3900000.0,0.0,,,38800000.0,,,14800000.0,,,,18200000.0,83325449.0,,100000.0,3000000.0,,4100000.0,,,,,,,,,11900000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.539049600,,,,,,,,,,,,,,,,,,12100000.0,,,,,,,,12100000.0,,,,,,,12100000.0,,,,,,,,,,,,,,,,,,,,,,,0.026777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000.0,,,,,,,,,,,,,,,,,,,94714865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026777,,,,,94714865.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.546739200,,,,,,,,,,,,,,,,,,12400000.0,,,,,,,,12400000.0,,,,,,,12400000.0,,,,,,,,,,,,,,,,,,,,,,,0.017327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000.0,,,,,,,,,,,,,,,,,,,94752955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017327,,,,,94752955.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.554688000,,,,,,,,,,,,,,,,,,11900000.0,,,,,,,,11900000.0,,,,,,,11900000.0,,,,,,,,,,,,,,,,,,,,,,,0.018902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,97666969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018902,,,,,97666969.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.562636800,-6900000.0,8700000.0,,,,,,,,,,,400000.0,10300000.0,11200000.0,,7600000.0,-24400000.0,,32700000.0,11400000.0,,,,,10500000.0,,19400000.0,,,,,-24400000.0,,,,,,46900000.0,5900000.0,,7600000.0,,,700000.0,,,,0.0,32300000.0,,,,22300000.0,,,16600000.0,,,,1000000.0,,,38100000.0,,5900000.0,,,,0.077182,11200000.0,5200000.0,32700000.0,5300000.0,,7600000.0,1000000.0,-6900000.0,,,0.0,,24600000.0,0.0,,300000.0,0.077182,0.0,,400000.0,,,,,5000000.0,,38100000.0,5100000.0,,1500000.0,,,,800000.0,,,49300000.0,,,,,,32300000.0,14200000.0,14200000.0,12500000.0,,5300000.0,,98468142.0,,800000.0,5100000.0,,,,,,,,,,,3700000.0,11400000.0,3700000.0,,,,,12000000.0,1600000.0,,,,,0.0,11400000.0,,12500000.0,13600000.0,,,5000000.0,0.0,,,49300000.0,,,16600000.0,,,,19400000.0,98468142.0,,0.0,11400000.0,,300000.0,,,,,,,,,12800000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.570585600,,,,,,,,,,,,,,,,,,8900000.0,,,,,,,,8900000.0,,,,,,,8900000.0,,,,,,,,,,,,,,,,,,,,,,,0.007876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0,,,,,,,,,,,,,,,,,,,98904948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007876,,,,,98904948.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.578361600,,,,,,,,,,,,,,,,,,10000000.0,,,,,,,,10000000.0,,,,,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,0.004725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,97762198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004725,,,,,97762198.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.586310400,,,,,,,,,,,,,,,,,,11000000.0,,,,,,,,11000000.0,,,,,,,11000000.0,,,,,,,,,,,,,,,,,,,,,,,0.004725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000.0,,,,,,,,,,,,,,,,,,,98333573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004725,,,,,98333573.0,,,,,,,,,,,,,,,,
