date,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualRetainedEarnings,quarterlyCostOfRevenue,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,trailingPretaxIncome,annualNetIncome,annualFreeCashFlow,annualGoodwill,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,quarterlyDilutedEPS,annualInvestingCashFlow,quarterlyNetIncome,annualPretaxIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,annualLongTermDebt,trailingTotalRevenue,annualOtherNonCashItems,annualOperatingIncome,annualDilutedEPS,annualOtherCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualCurrentLiabilities,quarterlyCurrentDebt,annualBasicAverageShares,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualOtherIntangibleAssets,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualNetPPE,annualEbitda,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualGrossPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyOtherIntangibleAssets,annualInterestExpense,annualRepaymentOfDebt,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,quarterlyChangeInInventory,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingGrossProfit,trailingOtherIncomeExpense,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyEbitda,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCapitalStock,annualPurchaseOfBusiness,annualCostOfRevenue,annualTotalRevenue,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,quarterlyGrossPPE,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualInventory,trailingCashDividendsPaid,quarterlyTaxProvision,annualNonCurrentDeferredTaxesLiabilities,trailingBeginningCashPosition,trailingNetIncome,annualBasicEPS,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyPurchaseOfBusiness,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyNetPPE,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyRetainedEarnings,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingChangeInAccountPayable
1970-01-01 00:00:00.733536000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.611912,,9000000,,,9000000,,,,,,,,,,,,,,,,,,,,,,,,,9000000,,,,,,,,,,,,14708000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.611912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14900000,,,14900000,14900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14708000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,,,,,,,,32800000.0,,,,,505400000.0,,,,255800000.0,,,,,,,,,0.271961,,3900000,,700000.0,3900000,,,,,,,,,,,,,,,,6200000.0,,,,,,,,,3900000,,275100000.0,,,,,,,,,,14340300.0,,-200000.0,,,,,,,,,,,,,,,,,,,,230300000.0,,,,0.271961,,,,,,-2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16100000,,,16100000,13600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14340300.0,,,,,,,,12600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,,,,,,,,,27500000.0,,,,,505800000.0,,,,253500000.0,,,3900000.0,,,,,,0.378803,,5500000,,600000.0,5500000,,1100000.0,,,,,,,,,,,,,,6300000.0,,,,,,,,,5500000,,271900000.0,,,,1900000.0,,0.0,,,-4700000.0,14519436.0,,900000.0,,,,,,,,-1900000.0,,,,,,,,,,,-400000.0,233900000.0,,,3400000.0,0.378803,,,,,,-2800000.0,,,,,,,,,,,,,,,-4700000.0,,,,,,,,-1500000.0,,,-6600000.0,,,19100000,,,18000000,15200000,,,,,,,,,,5400000.0,-400000.0,700000.0,-100000.0,,,,,,,,,,,,,,,,,,14519436.0,,,,-800000.0,,,,13500000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,15000000.0,,,,,14606883.0,,,,,22700000.0,7300000.0,,503000000.0,,-9300000.0,,190800000.0,,,-5000000.0,,,,,,,400000.0,4300000,,600000.0,4300000,,1200000.0,,,503000000.0,,,236100000.0,190800000.0,,-2600000.0,79700000.0,1.554062,,,6400000.0,,59700000.0,14606883.0,,,,,4400000.0,4300000,,266900000.0,,,,1900000.0,,-1900000.0,,,-500000.0,,,100000.0,,,100000.0,21900000.0,,,,-1800000.0,,-1400000.0,,458500000.0,84100000.0,,,,,-700000.0,-600000.0,236100000.0,22700000.0,,9700000.0,,,25100000.0,-15900000.0,15600000.0,,-6300000.0,,,,,,-14600000.0,,,,,-23000000.0,,,,-7000000.0,2500000.0,,,4500000.0,,,,-7800000.0,,22700000.0,-5700000.0,-400000.0,,25100000,,,23900000,17600000,59700000.0,,,-14700000.0,,,,,65000000.0,2800000.0,2300000.0,-1000000.0,-400000.0,,,,,,,,266900000.0,,,,,,,1.554062,,,,,,,-5000000.0,,,-1400000.0,458500000.0,-2600000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,,,,,,,,,,,,,,500500000.0,,,,245600000.0,,,6900000.0,,,,,,0.446793,,6500000,,600000.0,6500000,,1200000.0,,,,,,,,,,,,,,6100000.0,,,,,,,,,6500000,,257900000.0,,,,4000000.0,,1200000.0,,,100000.0,14548130.0,,1300000.0,,,,,,,,-1800000.0,,,,,,,,,,,-600000.0,242600000.0,,,4000000.0,0.446793,,,,,,-4000000.0,,,,,,,,,,,,,,,-4400000.0,,,,,14900000.0,,,,,,-6000000.0,,,22500000,,,21300000,17300000,,,,,,,,,,6900000.0,-2000000.0,4900000.0,,,,,,,,,,,,,,,,,,,14548130.0,,,,1200000.0,,,,460000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,,,,,,,,,,,,,,489200000.0,,,,228500000.0,,,5200000.0,,,,,,0.485644,,7000000,,700000.0,7000000,,1100000.0,,,,,,,,,,,,,,5700000.0,,,,,,,,,7000000,,239600000.0,,,,5900000.0,,-1400000.0,,,-10100000.0,14413840.0,,2000000.0,,,,,,,,0.0,,,,,,,,,,,,249600000.0,,,6200000.0,0.485644,,,,,,-3700000.0,,,,,,,,,,,,,,,-5600000.0,,,,,,,,,,,-15800000.0,,,22000000,,,20900000,17200000,,,,,,,,,,5500000.0,-1000000.0,-4400000.0,,,,,,,,,,,,,,,,,,,14413840.0,,,,-1600000.0,,,,452700000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,,,,,,,,,,,,,,493600000.0,,,,225900000.0,,,6100000.0,,,,,,0.310812,,4600000,,700000.0,4600000,,1300000.0,,,,,,,,,,,,,,5500000.0,,,,,,,,,4600000,,239400000.0,,,,-600000.0,,2600000.0,,,10200000.0,14799925.0,,200000.0,,,,,,,,0.0,,,,,,,,,,,,254200000.0,,,1200000.0,0.310812,,,,,,-4100000.0,,,,,,,,,,,,,,,-13400000.0,,,,,,,,-1800000.0,,,-3200000.0,,,20300000,,,19000000,14900000,,,,,,,,,,7900000.0,-2600000.0,4000000.0,,,,,,,,,,,,,,,,,,,14799925.0,,,,4600000.0,,,,452200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,1811943.0,,,,,14445764.0,,,,,23168564.0,19801883.0,,492867940.0,,-1868607.0,,221720757.0,,,1601883.0,,,,,,,7316220.0,5068564,,791123.0,5068564,,1360704.0,3637398.0,,492867940.0,,18615572.0,,221720757.0,,-4521723.0,42312607.0,1.592913,,,5435908.0,,,14221106.0,18615572.0,,,,4960704.0,5068564,,233631047.0,,,,-1983780.0,,-1300000.0,,,-834009.0,,,,,,1100000.0,25469408.0,,,,-68607.0,18615572.0,,,20748492.0,47273311.0,,,,,3683012.0,100000.0,,23168564.0,,-9588057.0,,,22735908.0,-29300000.0,14932560.0,,31338119.0,,,18615572.0,,,-5667525.0,18615572.0,,,,-29102616.0,,,,-5900000.0,2791123.0,,,,,,,-3567525.0,,23168564.0,-4102616.0,-634009.0,,-18126689,,,-19487393,11850726,,,,19238119.0,,,,,61550726.0,5169408.0,1078277.0,-816988.0,,,,,,,,,233631047.0,,,,,,,1.592913,,3637398.0,,,,,-2338137.0,,,-200000.0,20748492.0,1861863.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,,,,,,,,,,,,,,507600000.0,,,,218300000.0,,,9000000.0,,,,,,0.466219,,10500000,,700000.0,10500000,,1300000.0,,,,,,,,,,,,,,5300000.0,,,,,,,,,10500000,,237900000.0,,,,6500000.0,,2400000.0,,,-100000.0,14221320.0,,4300000.0,,,,,,,,,,,,,,,,,,,-500000.0,269700000.0,,,6800000.0,0.466219,,,,,,-4200000.0,,,,,,,,,,,,,,,-5200000.0,,,,,18600000.0,,,-300000.0,,,7400000.0,,,26000000,,,24700000,20500000,,,,,,,,,,9300000.0,-6300000.0,23200000.0,,,,,,,,,,,,,,,,,,,14221320.0,,,,3800000.0,,,,439500000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,,,,,,,,,,,,,,602700000.0,,,,194100000.0,,,-4800000.0,,,,,,0.242822,,7300000,,,7300000,,1200000.0,,,,,,,,,,,,,,5100000.0,,,,,,,,,7300000,,216000000.0,,,,2600000.0,,-2000000.0,,,-400000.0,30063152.0,,-100000.0,,,,,,,,,,,,,,,,,,,300000.0,386700000.0,,,14400000.0,0.242822,,,,,,-4800000.0,,,,,,,,,,,,,,,-13600000.0,,,,,,,,-11800000.0,,,101200000.0,,,23200000,,,22000000,17200000,,,,,,,,,,7000000.0,2000000.0,110700000.0,,,,,,,,,,,,,,,,,,,30063152.0,,,,-3400000.0,,,,424300000.0,,,17700000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,,,,,,,,,,,,,,613400000.0,,,,191300000.0,,,4400000.0,,,,,,0.320525,,9500000,,700000.0,9500000,,1300000.0,,,,,,,,,,,,,,4500000.0,,,,,,,,,9500000,,217100000.0,,,,-8200000.0,,-100000.0,,,100000.0,29638849.0,,400000.0,,,,,,,,0.0,,,,,,,,,,,-3400000.0,396300000.0,,,-4800000.0,0.320525,,,,,,-4700000.0,,,,,,,,,,,,,,,-2900000.0,,,,,,,0.0,-3400000.0,,,1200000.0,,,25400000,,,24100000,19400000,,,,,,,,,,7800000.0,3900000.0,900000.0,,,,,,,,,,,,,,,,,,,29638849.0,,,,-7000000.0,,,,425800000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,110017.0,,,,,26516026.0,,,,,35155620.0,16001703.0,,620879881.0,,-105413.0,,41757504.0,,,7401703.0,,,,,,,1985342.0,7855620,,605331.0,7156023,,1537884.0,3524349.0,,620879881.0,,166261635.0,-415372820.0,41757504.0,,-4348962.0,50446736.0,1.291814,,,4713860.0,,163967561.0,26425345.0,166261635.0,,,,5337884.0,7156023,,216690926.0,,,,1085342.0,,-1100000.0,,,-364064.0,,,,,,-800000.0,35430198.0,,110900000.0,,-5413.0,166261635.0,,,20967564.0,55784620.0,,,,,147646063.0,3700000.0,-415372820.0,34456023.0,,-16289983.0,,,19613860.0,-23900000.0,18615572.0,,32473730.0,,,166261635.0,,,-19428495.0,166261635.0,,,,110230523.0,,,,-2200000.0,2605331.0,,0.0,,,,0.0,-3928495.0,,34456023.0,430523.0,-764064.0,,-18115380,,,-19653264,12820466,163967561.0,,,19473730.0,,0.0,,,69920466.0,11330198.0,-3948962.0,12846063.0,,,,,,,,,216690926.0,,,,,,,1.291814,,3524349.0,,,,,5885656.0,,,100000.0,20967564.0,-714344.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,,,,,,,,,,,,,629700000.0,,,,202700000.0,,,10800000.0,,,,,,0.378803,,11000000,,700000.0,11000000,,1400000.0,,,,,,,,,,,,,,4500000.0,,,,,,,,,11000000,,214500000.0,,,,200000.0,,900000.0,,,,27622341.0,,100000.0,,,,,,,,,,,,,,,,,,,-300000.0,415200000.0,,,2300000.0,0.398228,,,,,,-4500000.0,,,,,,,,,,,,,,,-4500000.0,,,,,166300000.0,,,-2100000.0,,,-2900000.0,,,26600000,,,25200000,20700000,,,,,,,,,,12900000.0,-700000.0,10100000.0,,,,,,,,,,,,,,,,,,,29038872.0,,,,1200000.0,,,,412000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,,,,,,,,,,,,,615300000.0,,,,176600000.0,,,5900000.0,,,,,,0.417654,,12400000,,800000.0,12900000,,1500000.0,,,,,,,,,,,,,,4100000.0,,,,,,,,,12400000,,187700000.0,,,,-36600000.0,,-700000.0,,,,27753357.0,,5300000.0,,,,,,,,,,,,,,,,,,,700000.0,427600000.0,,,-33900000.0,0.446793,,,,,,-4400000.0,,,,,,,,,,,,,,,-13400000.0,,,,,,,,-2700000.0,,,-11700000.0,,,28200000,,,26700000,22300000,,,,,,,,,,8600000.0,-5800000.0,-39700000.0,,,,,,,,,,,,,,,,,,,29689637.0,,,,0.0,,,,393700000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,,73300000.0,,,,,,,,,,,,630100000.0,,,,165000000.0,,,17500000.0,,,,,,0.728467,,21400000,,700000.0,21400000,,1600000.0,,,,,,,,,,,,,,3700000.0,,,,,,,,,21400000,,180700000.0,,,,-7500000.0,,4700000.0,,,-1500000.0,27200721.0,,13600000.0,,,,,,,,0.0,,,,,,,,,,,-1400000.0,449400000.0,,,34700000.0,0.786744,,,,,,-4500000.0,,,0.0,,,,73300000.0,,,,,,,,-2000000.0,,,,,,,,4700000.0,,,-1500000.0,,,36400000,,,34800000,30300000,,,,,,,,,,12800000.0,-16900000.0,3800000.0,,,,,,,,,,,,,,,,,,,29376779.0,,,,6600000.0,,,,13200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,-22873627.0,136100000.0,,,,29444123.0,,,,,57822052.0,34759147.0,,641309669.0,,-156464.0,,22615552.0,-82595762.0,,559147.0,,,,,,,-74018551.0,12922052,,738684.0,12913680,,1180025.0,3460042.0,,641309669.0,,105543329.0,-496743276.0,22615552.0,,-23608085.0,51082604.0,1.962003,,-35695762.0,4050791.0,,115911504.0,26425345.0,105543329.0,,,,5680025.0,11771393,136120117.0,155750258.0,,,,-30118551.0,,1500000.0,,,-14525031.0,,136120117.0,,,,6400000.0,43981740.0,,,136100000.0,-56464.0,241643329.0,,,17332901.0,56762629.0,,,,,-60718306.0,-1400000.0,-496743276.0,56671393.0,,-25973627.0,,,16350791.0,-34500000.0,166261635.0,,34090799.0,,,105543329.0,,,-9222593.0,241643329.0,,,,-30681495.0,,,,-14600000.0,2938684.0,,0.0,,,,,-9122593.0,,58313680.0,-14581495.0,-125031.0,,-34337371,,,-35517396,-1426597,115911504.0,,,20690799.0,,0.0,,,71773403.0,9681740.0,-208085.0,-34918306.0,,,,,,,,,155750258.0,,,,,,,1.962003,,3460042.0,,,,,-3712252.0,,,-2400000.0,17332901.0,4087748.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,24400000.0,,,,,,,,,,,,658100000.0,,,,141500000.0,,,6100000.0,,,,,,1.388943,,40800000,,700000.0,40800000,,1500000.0,,,,,,,,,,,,,,3300000.0,,,,,,,,,40800000,,155300000.0,,,,131200000.0,,-2600000.0,,,3800000.0,27100676.0,,3000000.0,,,,,,,,-1000000.0,,,,,,,,,,,-600000.0,502800000.0,,,20300000.0,1.505497,,,,,,-4700000.0,,,0.0,,,,24400000.0,,,111800000.0,,,,,-4900000.0,,,,,105500000.0,,,-900000.0,,,2800000.0,,,55600000,,,54100000,49400000,,,,,,,,,,7000000.0,300000.0,141000000.0,,,,,,,,,,,,,,,,,,,29374859.0,,,,-6400000.0,,,,12800000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,30000000.0,,,,,,,,,,,,687400000.0,,,,154700000.0,,,12900000.0,,,,,,0.543922,,15900000,,800000.0,16200000,,1400000.0,,,,,,,,,,,,,,2900000.0,,,,,,,,,15900000,,168700000.0,,,,-68200000.0,,300000.0,,,16500000.0,27100676.0,,8000000.0,,,,,,,,0.0,,,,,,,,,,,3300000.0,518700000.0,,,-67900000.0,0.582773,,,,,,-3200000.0,,,0.0,,,,30000000.0,,,0.0,,,,,-15400000.0,,,,,,,,-300000.0,,,16500000.0,,,27700000,,,26300000,23100000,,,,,,,,,,13200000.0,-40800000.0,-38500000.0,,,,,,,,,,,,,,,,,,,29374859.0,,,,7200000.0,,,,376100000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,,,,,,,,,,,,,966100000.0,,,,152600000.0,,,-36600000.0,,,,,,0.349664,,10900000,,700000.0,10900000,,1500000.0,,,,,,,,,,,,,,3300000.0,,,,,,,,,10900000,,164500000.0,,,,-12600000.0,,-1300000.0,,,271900000.0,27100676.0,,2000000.0,,,,,,,,-100000.0,,,,,,,,,,,-1300000.0,801600000.0,,,31800000.0,0.349664,,,,,,-3200000.0,,,,,,,,,,0.0,,,,,-1800000.0,,,,,,,,-44400000.0,,,269900000.0,,,22900000,,,21400000,18200000,,,,,,,,,,7800000.0,29800000.0,265200000.0,,,,,,,,,,,,,,,,,,,29374859.0,,,,-5200000.0,,,,390100000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,-41904000.0,372200000.0,,,,35679808.0,,,,,75384000.0,-18887000.0,,991230000.0,,-1071000.0,,167741000.0,-372200000.0,,-1287000.0,,,,,,,-329561000.0,7784000,,988000.0,5984000,,712000.0,2792000.0,,991230000.0,,129147000.0,-820509000.0,167741000.0,,-5190000.0,54209000.0,2.068845,,,3689000.0,,,32100904.0,129147000.0,,,,5112000.0,6284000,395135000.0,181905000.0,,111800000.0,,-379961000.0,,2300000.0,,,-272336000.0,,395135000.0,,,,-1300000.0,46013000.0,,272300000.0,372200000.0,29000.0,501347000.0,,,10415000.0,59321000.0,,,,,23604000.0,-200000.0,-820509000.0,73884000.0,,-26104000.0,,,13189000.0,-26441000.0,105543000.0,,27809000.0,,,129147000.0,,,-64900000.0,501347000.0,,,0.0,307152000.0,,,,-4341000.0,3188000.0,,0.0,,,,,-19300000.0,,73884000.0,17952000.0,-236000.0,,-46879000,,,-47591000,-19782000,,,,16709000.0,,0.0,,,70918000.0,18013000.0,5510000.0,-344096000.0,,,,,,,,,181905000.0,,,,,,,2.204825,,2792000.0,,,,,4307000.0,,,1200000.0,10415000.0,-93000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,386900000.0,,,,,,,,,,,,1017700000.0,,,,177200000.0,,,14700000.0,,,,,,0.320525,,18000000,,900000.0,18000000,,1300000.0,,,,,,,,,,,,,-14700000.0,3300000.0,,,,,,,,,18000000,,190300000.0,,,,-28800000.0,,-1000000.0,,,-100000.0,51478000.0,,4600000.0,,,,,,,,,,,,,,,,,,,600000.0,827400000.0,,,-26700000.0,0.349664,,,,,,-3200000.0,,,0.0,,,,386900000.0,,,12700000.0,,,,,-2400000.0,,,,,129100000.0,,,-100000.0,,,9300000.0,,,30500000,,,29200000,26000000,,,,,,,,,,14800000.0,-3700000.0,-4600000.0,,,,,,,,,,,,,,,,,,,56157818.0,,,,-800000.0,,,,387700000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,423000000.0,,,,,,,,,,,,1042100000.0,,,,185500000.0,,,11600000.0,,,,,,0.291387,,16500000,,800000.0,16500000,,1100000.0,,,,,,,,,,,,,-36100000.0,3800000.0,,,,,,,,,16500000,,198300000.0,,,,-46400000.0,,-300000.0,,,,51478000.0,,2500000.0,,,,,,,,,,,,,,,,,,,-2500000.0,843800000.0,,,3200000.0,0.320525,,,,,,-2600000.0,,,0.0,,,,423000000.0,,,,,,,,-15400000.0,,,,,,,,-800000.0,,,7800000.0,,,27400000,,,26300000,23700000,,,,,,,,,,12400000.0,400000.0,-26200000.0,,,,,,,,,,,,,,,,,,,56625800.0,,,,-5600000.0,,,,368200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,422600000.0,,,,,,,,,,,,1088100000.0,,,,202800000.0,,,-25900000.0,,,,,,0.36909,,20900000,,700000.0,20900000,,1000000.0,,,,,,,,,,,,,-8400000.0,4000000.0,,,,,,,,,20900000,,225900000.0,,,,-73400000.0,,10200000.0,,,26000000.0,51232867.0,,2700000.0,,,,,,,,0.0,,,,,,,,,,,-13600000.0,862200000.0,,,-23100000.0,0.407941,,,,,,-4100000.0,,,0.0,,,,422600000.0,,,,,,,,-2000000.0,,,,,,,,-41900000.0,,,26000000.0,,,34900000,,,33900000,29800000,,,,,,,,,,16000000.0,900000.0,-31500000.0,,,,,,,,,,,,,,,,,,,56625800.0,,,,-6800000.0,,,,389600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,-94018000.0,554700000.0,,,,55817944.0,,,18994000.0,,70638000.0,9055000.0,,1135915000.0,,-129000.0,,173559000.0,-72109000.0,,8655000.0,18994000.0,,,,,,-176779000.0,15238000,,1508000.0,13832000,,1523000.0,2788000.0,,1135915000.0,,16462000.0,-900420000.0,173559000.0,,-12267000.0,74281000.0,1.24325,,-12909000.0,4710000.0,,,47538166.0,16462000.0,,,,4923000.0,13832000,560228000.0,247416000.0,,8300000.0,,-28179000.0,,-9900000.0,,,-29988000.0,,560228000.0,,,,-1000000.0,51011000.0,,,554700000.0,-29000.0,571162000.0,-700000.0,,40551000.0,79204000.0,,,,,-112685000.0,4300000.0,-900420000.0,69232000.0,,-47418000.0,,,15910000.0,-25251000.0,129147000.0,,28925000.0,,,16462000.0,,,-41956000.0,571162000.0,,,,13083000.0,,,,-5451000.0,3808000.0,,0.0,,,,,844000.0,,69232000.0,-30017000.0,-37000.0,,-13696000,,,-15219000,13706000,,,,19025000.0,,0.0,,,93306000.0,7811000.0,-9867000.0,-50385000.0,,,,,,,,,247416000.0,,,,,,,1.37923,,2788000.0,,,,,917000.0,,,-11200000.0,40551000.0,-12283000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,534200000.0,,,,,,,,,,,,1117300000.0,,,,171200000.0,,,14600000.0,,,,,,0.252535,,14800000,,1000000.0,14800000,,1500000.0,,,,,,,,,,,,,-9700000.0,5000000.0,,,,,,,,,14800000,,245800000.0,,,,-5900000.0,,1400000.0,,,,52543062.0,,2700000.0,,,,,,,,,,,,,,,,,,,1300000.0,871500000.0,,,4600000.0,0.281674,,,,,,-4900000.0,,,0.0,,,,534200000.0,,,,,,,,-2400000.0,,,,,16500000.0,,,-800000.0,,,-2400000.0,,,32300000,,,30800000,25900000,,,,,,,,,,15400000.0,-6300000.0,7100000.0,,,,,,,,,,,,,,,,,,,58605723.0,,,,5400000.0,,,,417200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,417700000.0,,,,,,,,,,,,1180800000.0,,,,175300000.0,,,15400000.0,,,,,,0.718754,,42400000,,1200000.0,42400000,,1300000.0,,,,,,,,,,,,,-44100000.0,4800000.0,,,,,,,,,42400000,,253200000.0,,,,167400000.0,,600000.0,,,,49606073.0,,1000000.0,,,,,,,,,,,,,,,,,,,1700000.0,927600000.0,,,8700000.0,0.854734,,,,,,-5800000.0,,,0.0,,,,417700000.0,,,,,,,,8700000.0,,,,,,,,-1100000.0,,,4000000.0,,,61200000,,,59900000,54100000,,,,,,,,,,16500000.0,-3200000.0,187900000.0,,,,,,,,,,,,,,,,,,,58991005.0,,,,4600000.0,,,,414400000.0,,,,,,,,,,,,,,,,,,,,,,,,
