,timestamp,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualChangeInWorkingCapital,annualCommonStockIssuance,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualOperatingIncome,annualNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualTotalRevenue,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,annualRetainedEarnings,trailingCommonStockIssuance,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,annualEndCashPosition,annualTaxProvision,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyDilutedEPS,annualTotalAssets,annualPretaxIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingPurchaseOfInvestment,annualCostOfRevenue,annualNonCurrentDeferredRevenue,annualNetIncome,annualLongTermDebt,trailingInvestingCashFlow,annualAccountsPayable,trailingOperatingIncome,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualDilutedEPS,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyChangeInAccountPayable,annualIncomeTaxPayable,annualSaleOfInvestment,annualOtherNonCashItems,annualBasicAverageShares,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualCashAndCashEquivalents,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,annualCurrentAssets,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,annualChangeInAccountPayable,quarterlyAccountsReceivable,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyCostOfRevenue,annualNetPPE,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeCommonStockholders,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingGrossProfit,quarterlyStockholdersEquity,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyRepaymentOfDebt,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyOtherCurrentAssets,annualGrossPPE,quarterlySaleOfInvestment,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualSellingGeneralAndAdministration,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyTotalRevenue,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingStockBasedCompensation,annualNetIncomeContinuousOperations,annualOperatingExpense,annualPurchaseOfInvestment,quarterlyOperatingIncome,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingNetOtherFinancingCharges,trailingChangesInAccountReceivables,trailingBeginningCashPosition,annualInterestExpense,annualGoodwill,trailingResearchAndDevelopment,quarterlyNetPPE,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,trailingNetIncome,annualChangesInAccountReceivables,quarterlyTaxProvision,annualCapitalStock,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyDilutedAverageShares,quarterlyOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualInventory,annualAccumulatedDepreciation,annualBasicEPS,annualDeferredIncomeTax,trailingChangeInInventory,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,annualInvestmentsAndAdvances,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualCashDividendsPaid,trailingDilutedAverageShares,quarterlyCashDividendsPaid,trailingBasicEPS
33,883526400,,10500000.0,,,,,,-400000.0,146300000.0,,,254800000.0,,,,615500000.0,,,,115500000.0,,,-6400000.0,,,-0.05,,,,162000000.0,777500000.0,,,,,,,,,,5200000.0,,,11400000.0,-34700000.0,,,265300000.0,75500000.0,,,,,,,,162100000.0,0.0,,,,,-6400000.0,-8300000.0,,5300000.0,-39900000.0,,,,4900000.0,131300000.0,0.0,,,,,,,,12100000.0,,,,,,,,,126400000.0,,,,-4200000.0,,171300000.0,,,,,512200000.0,,-0.05,,-2800000.0,,128000000.0,,,,-83200000.0,,,376900000.0,,4200000.0,107300000.0,,,,,,,,107300000.0,8400000.0,,,-20900000.0,,,44400000.0,-100000.0,,,,,,126700000.0,,,,,174200000.0,169700000.0,,,,,,-9200000.0,,15800000.0,-6600000.0,,6200000.0,,,,,,,86500000.0,,119700000.0,,,,4100000.0,,,18500000.0,,6300000.0,128000000.0,,,-19100000.0,,,,,,,2200000.0,,,,,,,,,,,,
34,891302400,,9400000.0,,,,,,38300000.0,170800000.0,,,257800000.0,,,,647700000.0,,,,68600000.0,,,25500000.0,,,0.19,,,,182100000.0,829800000.0,,,,,,,,,,5800000.0,,,10500000.0,-69500000.0,,,267200000.0,93700000.0,,,,,,,,159300000.0,0.0,,,,,25500000.0,25500000.0,,3600000.0,-75400000.0,,,,-5500000.0,,0.0,,,,,,,,10800000.0,,,,,,,,,0.0,,,,38700000.0,,115200000.0,,,,,562600000.0,,0.195,,1700000.0,,130769231.0,,,,-89700000.0,,,441800000.0,,7400000.0,92900000.0,,,,,,,,92900000.0,7900000.0,,,5500000.0,,,36100000.0,-200000.0,,,,,,115600000.0,,,,,170100000.0,178100000.0,,,,,,44100000.0,,7700000.0,-15000000.0,,53300000.0,,,,,,,88400000.0,,134300000.0,,,,13200000.0,,,9900000.0,,-6400000.0,134210526.0,,,-14400000.0,,,,,,,54600000.0,,,,,,,,,,,,
35,899164800,,9800000.0,,,,,,48300000.0,205500000.0,,,260600000.0,,,,738600000.0,,,,70000000.0,,,34700000.0,,,0.25,,,,157800000.0,896400000.0,,,,,,,,,,6000000.0,,,10800000.0,-6900000.0,,,270400000.0,69800000.0,,,,,,,,167100000.0,100000.0,,,,,34700000.0,34700000.0,,3800000.0,-12900000.0,,,,3600000.0,,0.0,,,,,,,,12500000.0,,,,,,,,,0.0,,,,52600000.0,,118200000.0,,,,,626000000.0,,0.26,,-1400000.0,,133461538.0,,,,-94600000.0,,,461300000.0,,5200000.0,166100000.0,,,,,,,,166100000.0,6000000.0,,,6300000.0,,,37400000.0,-5000000.0,,,,,,121900000.0,,,,,179600000.0,182600000.0,,,,,,48900000.0,,28500000.0,-9800000.0,,58100000.0,,,,,,,88000000.0,,132700000.0,,,,17900000.0,,,30200000.0,,8400000.0,138800000.0,,,73200000.0,,,,,,,59700000.0,,,,,,,,,,,,
36,907113600,,18000000.0,286200000.0,136854000.0,-11100000.0,62300000.0,55700000.0,-30500000.0,243000000.0,177100000.0,11000000.0,268200000.0,717900000.0,,,768600000.0,243000000.0,,,74600000.0,0.0,55800000.0,37900000.0,7600000.0,,,946600000.0,119100000.0,,178000000.0,946600000.0,,49600000.0,,91700000.0,13100000.0,,14900000.0,,482600000.0,4900000.0,0.67,,11500000.0,-16700000.0,,-12400000.0,286200000.0,78100000.0,,,,,131002000.0,660400000.0,,179800000.0,-100000.0,159700000.0,44200000.0,,,37900000.0,11400000.0,,13100000.0,-25100000.0,,,,-25200000.0,,0.0,768600000.0,,,,,144100000.0,78100000.0,14200000.0,99900000.0,,,268200000.0,18000000.0,91700000.0,,,0.0,,221300000.0,,32100000.0,,122600000.0,4900000.0,,,,660400000.0,159700000.0,,33300000.0,13500000.0,245700000.0,,,,42100000.0,-73400000.0,126400000.0,,482600000.0,173300000.0,,159700000.0,-58100000.0,,,178000000.0,,292600000.0,,159700000.0,7600000.0,,,-2000000.0,,,36500000.0,-1300000.0,,,,,,14900000.0,,,,-88400000.0,194000000.0,173300000.0,,,63300000.0,491200000.0,-127800000.0,57200000.0,,-9900000.0,-57000000.0,-153300000.0,26500000.0,,,,,,,99900000.0,,245700000.0,,,,20700000.0,,,3700000.0,154400000.0,,,,0.0,-6400000.0,668300000.0,,-73400000.0,0.7,-6600000.0,,68700000.0,,,,,,,,,,,,
37,915062400,,18000000.0,,,,,,6300000.0,276200000.0,,,228900000.0,,,,824300000.0,,,,66700000.0,,,40400000.0,,,0.28,,,,192000000.0,1016300000.0,,,,,,,,,,8200000.0,,,11500000.0,-128300000.0,,,246900000.0,84100000.0,,,,,,,,170100000.0,0.0,,,,,40400000.0,40400000.0,,9800000.0,-142600000.0,,,,8500000.0,,0.0,,,,,,,,10100000.0,,,,,,,,,164500000.0,,,,59400000.0,,119100000.0,,,,,769400000.0,,0.29,,3500000.0,,139310345.0,,,,-105500000.0,,,607900000.0,,,86200000.0,,,,,,,,86200000.0,3400000.0,,,-38100000.0,,,40900000.0,1000000.0,,,,,,92900000.0,,,,,180200000.0,213400000.0,,,,,,51000000.0,,39800000.0,-17800000.0,,24100000.0,,,,,,,107900000.0,,132600000.0,,,,19000000.0,,,47800000.0,,,144285714.0,,,-78300000.0,,,,,,,62500000.0,,,,,,,,,,,,
38,922838400,,22000000.0,,,,,,18900000.0,302800000.0,,,261100000.0,,,,870300000.0,,,,69400000.0,,,26600000.0,,,0.18,,,,229100000.0,1099400000.0,,,,,,,,,,8500000.0,,,12200000.0,1000000.0,,,283100000.0,36000000.0,,,,,,,,176200000.0,100000.0,,,,,26600000.0,26600000.0,,13500000.0,-54500000.0,,,,-6600000.0,,0.0,,,,,,,,14000000.0,,,,,,,,,0.0,,,,48900000.0,74000000.0,120800000.0,,,,,816300000.0,,0.19,,-300000.0,,140000000.0,,,,-114700000.0,,,612600000.0,,,118500000.0,,,,,,,,118500000.0,8900000.0,,,19000000.0,,,39200000.0,-600000.0,,,,,,104400000.0,,,,,190200000.0,233800000.0,,,,,,55400000.0,,13300000.0,-55200000.0,,74100000.0,,,,,,,119100000.0,,147800000.0,,,,22300000.0,,,14700000.0,,,147777778.0,,,32300000.0,,,,,,,67600000.0,,,,,,,,,,,,
39,930700800,,20600000.0,,,,,,-15500000.0,344200000.0,,,240400000.0,,,,851600000.0,,,,71600000.0,,,41400000.0,,,0.28,,,,260800000.0,1112400000.0,,,,,,,,,,9200000.0,,,13700000.0,54100000.0,,,261000000.0,137000000.0,,,,,,,,187800000.0,-100000.0,,,,,41400000.0,41400000.0,,11400000.0,40700000.0,,,,4500000.0,,0.0,,,,,,,,19600000.0,,,,,,,,,0.0,,,,65200000.0,,127200000.0,,,,,851400000.0,,0.29,,-3200000.0,,142758621.0,,,,-123100000.0,,,537000000.0,,,157000000.0,,,,,,,,157000000.0,8700000.0,,,-48400000.0,,,41900000.0,300000.0,,,,,,101600000.0,,,,,207400000.0,246900000.0,,,,,,60600000.0,,-13300000.0,-26600000.0,,11100000.0,,,,,,,123800000.0,,130100000.0,,,,23800000.0,,,17600000.0,,-300000.0,147857143.0,,,38400000.0,,,,,,,74300000.0,,,,,,,,,,,,
40,938649600,,20800000.0,308300000.0,146844000.0,-15100000.0,102700000.0,111000000.0,101300000.0,371400000.0,235600000.0,0.0,287500000.0,806100000.0,,6600000.0,914700000.0,371400000.0,,,81100000.0,285300000.0,90000000.0,53000000.0,8600000.0,,,1173900000.0,251400000.0,,259200000.0,1173900000.0,,62700000.0,,161400000.0,11600000.0,,8800000.0,,54600000.0,9200000.0,1.1,,14600000.0,45600000.0,,-95400000.0,308300000.0,75600000.0,,,,100000.0,140236000.0,865600000.0,,209300000.0,0.0,285300000.0,52000000.0,,,53000000.0,53000000.0,,11600000.0,59500000.0,,,,9400000.0,,285300000.0,914700000.0,,,,,223300000.0,75600000.0,19000000.0,126200000.0,418900000.0,57400000.0,287500000.0,20800000.0,161400000.0,700000.0,,0.0,,287600000.0,,77900000.0,57400000.0,140800000.0,9200000.0,,,,865600000.0,704200000.0,,120800000.0,0.0,270100000.0,,,,-5300000.0,-133000000.0,164500000.0,,54600000.0,259200000.0,,285300000.0,15800000.0,,,259200000.0,,288700000.0,,704200000.0,8600000.0,,,52400000.0,,,45100000.0,-5800000.0,,,,,,8800000.0,6600000.0,,,-112300000.0,228300000.0,259200000.0,,,161400000.0,507800000.0,-27600000.0,68500000.0,,-45100000.0,-12700000.0,-96900000.0,114000000.0,,,,,,,126200000.0,,270100000.0,,,,24900000.0,700000.0,,22600000.0,167100000.0,300000.0,,418900000.0,0.0,128400000.0,743400000.0,,-133000000.0,1.15,-5100000.0,,83100000.0,-67700000.0,,,,,,,,,,,
41,949276800,,20600000.0,,,,,,12700000.0,377900000.0,,,280300000.0,,,,874400000.0,,,,79200000.0,,,45100000.0,,,0.305,,,,303500000.0,1177900000.0,,,,,,,,,,16500000.0,,,14300000.0,-597100000.0,,,300900000.0,109400000.0,,,,,,,,198800000.0,0.0,,,,,45100000.0,45100000.0,,4100000.0,-51500000.0,,,,7100000.0,,222200000.0,,,,,,,,18100000.0,,,,,,,700000.0,,309400000.0,,,,68100000.0,57500000.0,137800000.0,,,,,877000000.0,,0.32,,-5500000.0,,141570000.0,,,,-145700000.0,,,66500000.0,,568400000.0,222200000.0,,,,,,,,651000000.0,9600000.0,,,-31900000.0,,,44300000.0,-4400000.0,,,,,,80900000.0,18500000.0,,,,216900000.0,282300000.0,,,,,,61000000.0,,-65200000.0,-17300000.0,,30000000.0,,,,,,,136600000.0,,189800000.0,,,,23000000.0,,,24200000.0,,,148562000.0,428800000.0,,-87200000.0,,,,,,,75300000.0,-83000000.0,,,,,,,,,,,
42,957052800,,16514000.0,,,,,,52650000.0,398480000.0,,,303732000.0,,,,838359000.0,,,,84428000.0,,,33574000.0,,,0.235,,,,309747000.0,1148106000.0,,,,,,,,,,15017000.0,,,15104000.0,-675166000.0,,,320246000.0,114994000.0,,,,,,,,186341000.0,0.0,,,,,33574000.0,33574000.0,,1497000.0,-47348000.0,,,,9694000.0,,150611000.0,,,,,,,,18512000.0,,,,,,,684000.0,,222200000.0,,,,,53451000.0,145494000.0,,,,,827860000.0,,0.245,,5000000.0,,138306000.0,,,,-155199000.0,,,61282000.0,,638552000.0,150611000.0,,,,,,,16967000.0,616712000.0,12303000.0,,,14668000.0,,,45962000.0,1736000.0,,,,,,88098000.0,19977000.0,,,,204853000.0,296501000.0,,,,,,40847000.0,,-84993000.0,-10088000.0,,62738000.0,,,,,,,141302000.0,,203331000.0,,,,,,,15698000.0,,,142178000.0,466101000.0,,-71583000.0,,,,,,,55951000.0,-99891000.0,,,,,,,,,,,
43,965001600,,15983000.0,,,,,,57911000.0,434718000.0,,,335909000.0,,,,871850000.0,,,,89682000.0,,,41371000.0,,,0.295,,,,351868000.0,1223718000.0,,,,,,,,,,15264000.0,,,17179000.0,-726961000.0,,,351892000.0,153451000.0,,,,,,,,210249000.0,0.0,,,,,41371000.0,41371000.0,,719000.0,253095000.0,,,,8797000.0,,450967000.0,,,,,,,,18586000.0,,,,,,,679000.0,,150611000.0,,,,61862000.0,52206000.0,157184000.0,,,,,871826000.0,,0.305,,0.0,,136556000.0,,,,-166405000.0,,,47281000.0,,1000846000.0,450967000.0,,,,,,,,646070000.0,6414000.0,,,18681000.0,,,50323000.0,-1581000.0,,,,,,116634000.0,42300000.0,,,,228835000.0,312616000.0,,,,,,53065000.0,,-27373000.0,-17844000.0,,75755000.0,,,,,,,146211000.0,,212861000.0,,,,20491000.0,,,7110000.0,,,139206000.0,195103000.0,,300356000.0,,,,,,,70244000.0,-28410000.0,,,,,,,,,,,
44,972950400,,15500000.0,368164000.0,141996000.0,21773000.0,59545000.0,82615000.0,-40646000.0,405419000.0,106885000.0,2697000.0,352664000.0,783778000.0,,47558000.0,684521000.0,405419000.0,,,94655000.0,153120000.0,48160000.0,-22270000.0,6416000.0,,,1050993000.0,145938000.0,,366472000.0,1050993000.0,,75833000.0,,97778000.0,564000.0,,139290000.0,,102433000.0,14936000.0,0.69,,17187000.0,-679908000.0,,-397466000.0,368164000.0,157453000.0,,,2806949000.0,,137020000.0,682829000.0,,112593000.0,0.0,153120000.0,63770000.0,,,-22270000.0,-22270000.0,,564000.0,-106710000.0,,,,13372000.0,,153120000.0,684521000.0,,,,,151115000.0,157453000.0,20629000.0,157243000.0,282519000.0,51776000.0,352664000.0,15500000.0,97778000.0,629000.0,,450967000.0,,170655000.0,,-34605000.0,51776000.0,160570000.0,14936000.0,,,,682829000.0,435639000.0,,-156274000.0,3197000.0,206958000.0,,,,-351493000.0,-175697000.0,309394000.0,,102433000.0,332940000.0,599151000.0,153120000.0,39053000.0,,,366472000.0,,348010000.0,,435639000.0,6416000.0,,,20324000.0,,,48728000.0,-33440000.0,,,,,,139290000.0,47558000.0,,,-68500000.0,133222000.0,332940000.0,,,97778000.0,601060000.0,-2679135000.0,-47977000.0,,-173927000.0,-23268000.0,47537000.0,-17378000.0,,,,,,,157243000.0,,206958000.0,,,,-12335000.0,629000.0,,12537000.0,189280000.0,,,282519000.0,0.0,-297847000.0,707945000.0,,-175697000.0,0.715,-37685000.0,,-30790000.0,-186165000.0,,,,,,,,,,,
45,980899200,,24163000.0,,,,,,-3513000.0,408042000.0,,,362431000.0,,,,573521000.0,,,,86268000.0,,,9464000.0,,,0.075,,,,382090000.0,955611000.0,,,,,,,,,,23659000.0,,,15716000.0,-521295000.0,,,386594000.0,171518000.0,,,,,,,,125098000.0,0.0,,,,,9464000.0,9464000.0,,504000.0,155187000.0,,,,25481000.0,,199568000.0,,,,,145247000.0,,,32056000.0,,,,,,,608000.0,,153120000.0,,,,13918000.0,48014000.0,136661000.0,,,,,569017000.0,,0.075,,-660000.0,,123802000.0,,,,-175697000.0,,,99352000.0,,691274000.0,199568000.0,,,,,,,,328922000.0,3520000.0,,,6177000.0,,,46221000.0,,,,,,,95506000.0,37606000.0,,,,157154000.0,338255000.0,,,,,,-11563000.0,,-119393000.0,-18254000.0,,14741000.0,,,,,,,162558000.0,,263405000.0,,,,4454000.0,,,28234000.0,,,130486000.0,129354000.0,,46448000.0,,,,,,,4153000.0,-144544000.0,,,,,,,,,,,
46,988588800,,28987000.0,,,,,,66842000.0,412726000.0,,,405270000.0,,,,620291000.0,,,,84306000.0,,,12490000.0,,,0.095,,,,362135000.0,982426000.0,,,,,,,,,,28533000.0,,,16275000.0,-700718000.0,,,434257000.0,152039000.0,,,,,,,,132568000.0,0.0,,,,,12490000.0,12490000.0,,454000.0,-110726000.0,,,,21921000.0,,145590000.0,,,41623000.0,,132291000.0,,,30956000.0,,,,,,,607000.0,,199568000.0,,,,18368000.0,43677000.0,136121000.0,,,257322000.0,,548169000.0,,0.105,,4030000.0,,121552000.0,,,,-175697000.0,,,0.0,,605422000.0,145590000.0,,,,,,,,392699000.0,1624000.0,,,62575000.0,,,47636000.0,,,,,,,104701000.0,23466000.0,,,,163524000.0,342116000.0,,,,,,-3553000.0,,-26693000.0,-15338000.0,,82180000.0,,,,,,,166419000.0,,0.0,,,,5878000.0,,,37068000.0,,,130768000.0,247109000.0,,-53978000.0,,,,,,,12722000.0,-61776000.0,,,,,,,,,,,
47,996537600,,25001000.0,,,,,,8053000.0,421507000.0,,,408957000.0,,,,539153000.0,,,,88094000.0,,,14450000.0,,,0.11,,,,354881000.0,894034000.0,,,,,,,,,,24878000.0,,,16158000.0,-445731000.0,,,433958000.0,141792000.0,,,,,,,,143390000.0,0.0,,,,,14450000.0,14450000.0,,123000.0,66359000.0,,,,19499000.0,,134504000.0,,,,,131721000.0,,,32720000.0,,,,,,,590000.0,,145590000.0,,,,21250000.0,39428000.0,141639000.0,,,250752000.0,,460076000.0,,0.12,,-164000.0,,120096000.0,,,,-175697000.0,,,0.0,,530642000.0,134504000.0,,,,,,,,308875000.0,535000.0,,,2271000.0,,,49382000.0,,,,,,,120980000.0,16366000.0,,,,176110000.0,349358000.0,,,,,,1751000.0,,-102950000.0,-18388000.0,,26441000.0,,,,,,,173661000.0,,36690000.0,,,,6800000.0,,,24008000.0,,,129774000.0,174371000.0,,-11086000.0,,,,,,,17909000.0,-125558000.0,,,,,,,,,,,
48,1004486400,,17124000.0,643251000.0,129318000.0,270247000.0,105359000.0,213336000.0,141954000.0,436662000.0,-251000.0,-1313000.0,626127000.0,680350000.0,,4113000.0,791382000.0,436662000.0,,,84968000.0,271696000.0,26731000.0,20398000.0,535000.0,379759000.0,,1128907000.0,83533000.0,,337525000.0,1128907000.0,,130122000.0,,56802000.0,73000.0,,134966000.0,,0.0,17051000.0,0.44,,17013000.0,-272116000.0,,-331882000.0,643251000.0,110144000.0,,,2081366000.0,-10580000.0,121202000.0,485656000.0,,149172000.0,0.0,271696000.0,65162000.0,,110867000.0,20398000.0,20398000.0,,73000.0,-48995000.0,,146294000.0,,16883000.0,,271696000.0,791382000.0,,110867000.0,,146294000.0,295826000.0,110144000.0,34390000.0,192304000.0,204740000.0,35077000.0,626127000.0,17124000.0,56802000.0,595000.0,,134504000.0,,64911000.0,,29997000.0,35077000.0,136058000.0,17051000.0,,379759000.0,,485656000.0,476436000.0,,118991000.0,-4519000.0,0.0,,,,-232991000.0,-210140000.0,152705000.0,,0.0,402444000.0,254028000.0,271696000.0,83784000.0,,,337525000.0,,343636000.0,,476436000.0,535000.0,,,199224000.0,,,46592000.0,,,,,,,134966000.0,4113000.0,,,-82490000.0,183562000.0,402444000.0,,,56802000.0,550479000.0,-1939860000.0,13114000.0,,16045000.0,-30510000.0,61825000.0,172464000.0,,,,,,,192304000.0,,0.0,,,,9599000.0,595000.0,,16049000.0,189831000.0,,,204740000.0,0.0,137607000.0,550228000.0,,-210140000.0,0.47,-58831000.0,,30127000.0,-4000.0,,,,,,,,,,,
49,1012435200,,101243000.0,,,,,,-89782000.0,439748000.0,,,457744000.0,,,,768167000.0,,,,78507000.0,,,14052000.0,,,0.11,,,,346650000.0,1114817000.0,,,,,,,,,,,,,16674000.0,-352729000.0,,,558987000.0,117637000.0,,,,,,,,140355000.0,0.0,,,,,14052000.0,14052000.0,,,-13267000.0,,,,11081000.0,,231969000.0,,,55772000.0,,146331000.0,,,35190000.0,,,,,,,584522000.0,,271696000.0,,,,20179000.0,30922000.0,131257000.0,,,295828000.0,,555830000.0,,0.115,,-398000.0,,120272000.0,,,,-210140000.0,,,0.0,,357684000.0,231969000.0,,,,,,,,438759000.0,536000.0,,,-103208000.0,,,48706000.0,-2903000.0,,,,,,105608000.0,9383000.0,,,,175545000.0,408231000.0,,,,,,9098000.0,,42791000.0,-17824000.0,,-71958000.0,,,,,,,198091000.0,,0.0,,,,6127000.0,,,42791000.0,,,130022000.0,206790000.0,,-39727000.0,,,,,,,25772000.0,,,,,,,,,,,,
50,1020124800,,92937000.0,,,,,,53610000.0,451318000.0,,,492331000.0,,,,867098000.0,,,,80738000.0,,,21380000.0,,,0.165,,,,329191000.0,1196289000.0,,,,,,,,,,,,,17592000.0,-155264000.0,,,585268000.0,107992000.0,,,,,,,,151246000.0,0.0,,,,,21380000.0,21380000.0,,,157891000.0,,,,11213000.0,,483570000.0,,,,,151953000.0,,,34392000.0,,,,,,,616000.0,,231969000.0,,,,30716000.0,26974000.0,131743000.0,,,327319000.0,,611021000.0,,0.175,,-398000.0,,122464000.0,,,,-210140000.0,,,0.0,,322271000.0,483570000.0,,,,,,,,531740000.0,515000.0,,,18908000.0,,,46649000.0,-288000.0,,,,,,108741000.0,5429000.0,,,,185638000.0,404365000.0,,,,,,19503000.0,,33604000.0,-8718000.0,,62328000.0,,,,,,,194225000.0,,55756000.0,,,,9336000.0,,,33604000.0,,,129868000.0,48170000.0,,251601000.0,,,,,,,37095000.0,,,,,,,,,,,,
51,1028073600,,113567000.0,,,,,,-77879000.0,303755000.0,,,737169000.0,,,,903546000.0,,,368068000.0,91030000.0,,,-137589000.0,,,-0.965,,,,1255459000.0,2159005000.0,,,,,,,,,,,,,35569000.0,-164642000.0,,,850736000.0,350270000.0,,,,,,,,201775000.0,0.0,,,,,-137589000.0,-137589000.0,,,-50358000.0,,,,-188358000.0,,347661000.0,,,123338000.0,,233157000.0,,,34320000.0,,,,,,,761000.0,,483570000.0,,,,-161380000.0,351249000.0,278697000.0,,,379897000.0,,1308269000.0,,-0.965,,-5435000.0,,142314000.0,,,,-210140000.0,,,0.0,,129079000.0,347661000.0,,,,,,,,446208000.0,178000.0,,,-64522000.0,,,61581000.0,-776000.0,,,,,,233756000.0,-17555000.0,,,,236095000.0,396012000.0,,,,,,-76922000.0,,-14573000.0,-9360000.0,,-68519000.0,,,,,,,185872000.0,,0.0,,,,-23791000.0,,,27200000.0,,,142314000.0,98547000.0,,-135909000.0,,,,,,,-41353000.0,,,,,,,,,,,,
