date,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyBasicEPS,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingChangeInWorkingCapital,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualRetainedEarnings,annualPurchaseOfInvestment,annualCostOfRevenue,trailingOperatingIncome,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualOperatingIncome,annualPretaxIncome,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,trailingPurchaseOfInvestment,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualTaxProvision,trailingSaleOfInvestment,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCashDividendsPaid,quarterlyOperatingExpense,annualCommonStockIssuance,annualOtherShortTermInvestments,annualSaleOfInvestment,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualNetPPE,annualCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,trailingNetOtherInvestingChanges,annualOperatingCashFlow,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyChangesInAccountReceivables,trailingInterestExpense,annualCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,quarterlyNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualBasicAverageShares,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,trailingNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,annualTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,trailingResearchAndDevelopment,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalStock,quarterlyGrossPPE,trailingFreeCashFlow,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyPurchaseOfBusiness,trailingChangesInAccountReceivables,quarterlyCurrentAssets,annualInventory,quarterlyTaxProvision,quarterlyDeferredIncomeTax,quarterlyBasicAverageShares,annualAccumulatedDepreciation,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyResearchAndDevelopment,trailingChangeInInventory,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingBasicAverageShares,trailingStockBasedCompensation,trailingDilutedEPS,trailingBasicEPS,trailingCommonStockIssuance,trailingDilutedAverageShares
1970-01-01 00:00:01.167523200,,172979685450.0,1697755694302.8,283597976607.0,,,17399893498119.0,7728643638375.0,402377360616.0,,1697755694302.8,23104053864012.0,23104053864012.0,12900470110737.0,1232236313121.0,,,5588574453.0,5815488317298.0,8966202403356.0,-183890711763.0,3531617127569.52,,61691652433.95,,,210849787159.8,5815488317298.0,2269404765573.0,1907478039093.0,-406457907042.0,1744167474522.0,2203583777571.0,210849787159.8,1939501457784.0,,,,,,,,1913155321077.0,315443980236.0,1629202514346.0,,2203583777571.0,1744167474522.0,,3450989078493.0,,8041071562557.0,,,2935.456391,,,,,467399980839.0,,226204204050.0,,,402377360616.0,210849787159.8,,12900470110737.0,,728184154623.42,,5044797287.97,7728643638375.0,,5704160365893.0,,283597976607.0,,,,522930895245.0,589284128433.0,465545993441.1,-361039651170.0,14468641843755.0,5171826472362.0,5720393844066.0,728184154623.42,,5494633177671.0,,8041071562557.0,931618022541.03,1913155321077.0,1232236313121.0,,,2267098369767.0,2932.117883,,420254697.0,,268872526461.0,,,1744167474522.0,,,,1475294948061.0,,465545993441.1,,7370654639196.09,5588574453.0,1629202514346.0,,61691652433.95,,,1488955907835.0,29273485230.0,419776740.0,,45207486778344.0,2267098369767.0,17399893498119.0,,,,,-10842726397443.72,3824442900689.28,,,,,-652355182974.0,154705934064.0,,,,,-2305242608097.0,,-2920518043113.0,-30738844934589.0,-3555131719887.0,5044797287.97,11135552170563.48,,,1232236313121.0,16936574063706.0,931618022541.03,,,,32289541284.0,1488955907835.0,45207486778344.0,,,5171826472362.0,479996450241.0,,,,,,,,5704160365893.0,226204204050.0,,,,-30738844934589.0,14468641843755.0,,8966202403356.0,,-10842726397443.72,,,13404956936136.48,,251663265447.0,522930895245.0,206640645163.26,,,,,,,
1970-01-01 00:00:01.175299200,,,,,1138.40086,,,,,,,,,,,,,,,,,,,,,,280412334065.64,,,,,,,280412334065.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280412334065.64,416190356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.40086,,,,,,,,,,,,,,,,,,,4468503046025.06,4468503046025.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416190356.0,,,,,,4468503046025.06,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,,1146.830409,,,,,,,,,,,,,,,,,,,,,,282488711145.96,,,,,,,282488711145.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282488711145.96,246321260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.830409,,,,,,,,,,,,,,,,,,,4501591095946.34,4501591095946.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246321260.0,,,,,,4501591095946.34,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,,1156.964564,,,,,,,,,,,,,,,,,,,,,,284984969096.16,,,,,,,284984969096.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284984969096.16,246321260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.964564,,,,,,,,,,,,,,,,,,,4541370145934.64,4541370145934.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246321260.0,,,,,,4541370145934.64,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,,-3246950381415.37,1656032775046.37,2658326784661.87,,,18494546855687.84,7914974735880.87,483869851213.07,,1656032775046.37,24140539377020.64,24140539377020.64,12996470065005.7,1056824908607.51,,,142322097.68,5976851136266.43,9849345526498.59,-1208264047505.34,4106014053648.57,,92750000196.63,,,127623746479.98,5976851136266.43,1746328655387.61,1448581463745.15,-473041199504.72,1385768729529.59,1447335209060.86,201870001319.03,3937502817336.27,,,,,,,,1936226595865.1,412923221849.18,2463566484623.51,,1447335209060.86,1385768729529.59,,3658060869178.31,,8866778108685.21,,,2556.763582,,,,,357000937086.43,,299273408874.16,,,483869851213.07,201870001319.03,,12996470065005.7,1897003749.34,1022693822392.83,,7811797769.37,7914974735880.87,,5645992521332.8,,2658326784661.87,,,,460430712586.6,1402957868142.81,427686330494.71,-348191948303.71,15296653590481.34,5081495329124.83,5404389524565.92,1022693822392.83,,4266977537135.88,,8866778108685.21,678911986458.02,1936226595865.1,1056824908607.51,,,1846199442116.19,2556.763582,,413344791.0,,-443835206933.44,,,1385768729529.59,,,,1829603936463.03,,427686330494.71,,8729214437981.59,142322097.68,2463566484623.51,,92750000196.63,,,1561881089453.51,12508426992.81,413344791.0,,18522540301440.07,1846199442116.19,18494546855687.84,,,,,-11877780871420.59,5046532834870.94,,,,,-116408239947.16,-65143258565.07,,,,1897003749.34,-1369019665823.67,,-3451308996080.82,-3225886710958.73,-329474719799.61,7811797769.37,12818299652642.96,,,982578653768.46,18670642361679.14,678911986458.02,,,,,1561881089453.51,18522540301440.07,,,5081495329124.83,466724720090.58,,,,,,,,5645992521332.8,299273408874.16,,,,-3225886710958.73,15296653590481.34,,9849345526498.59,,-11877780871420.59,,,14564628308030.57,,-1068764047209.6,460430712586.6,291010300242.41,,,,,,,
1970-01-01 00:00:01.206921600,,,,,377.90396,,,,,,,,,,,,,,,,,,,,,,148782178232.7,,,,,,,148782178232.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148782178232.7,407375314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.90396,,,,,,,,,,,,,,,,,,,4756537624238.03,4756537624238.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407375314.0,,,,,,4756537624238.03,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,3131712045329.7,394.403142,863661781054.74,18927113109825.06,8966506816145.88,727940314936.86,,,24991495315448.76,,,,,,,7107816761745.3,,,,,,,2865129846083.58,157350785513.4,,,,,,,157350785513.4,,,,,,,,,1856748693141.9,,,,921501571694.28,,109158115303.32,,,,,,,,,4166812570028.52,,,,469807330359.72,-81708900613.44,,,157350785513.4,407384212.0,14017899491859.48,1941361258.68,1414981153388.94,,87285863970.36,,,,,,,4136242936487.04,,,,,,,,,,,,,8778096344734.44,,,,,,,,,,,,,,922416754941.36,,,,,,1962420944567.04,394.403142,,40763350830.18,2750635605119.94,,126628272390.6,,,1561475394387.78,,,,,1300740315566.94,,,,,,30569633541.48,5030474351083.26,,,,,,,,,,,,,,-34966875431133.72,,,,,,,,564016754547.12,,,,,,50313925709795.58,,,5051392675713.6,,,,183439790777.7,,,,,6064382205623.7,,31463874380.16,,407384212.0,,15347050278661.86,,9755703675652.74,,875074346512.32,64452356091.84,,,,,378323560625.58,,,,,,,,
1970-01-01 00:00:01.222732800,791550225737.46,,,1786971000000.0,399.0,605304000000.0,14861954000000.0,6934811000000.0,469079000000.0,,,18478093000000.0,,,,,,,5494309000000.0,,,,,,,1086767000000.0,161397000000.0,,,,,,,161397000000.0,,,,-136161818644.04,,,,436679424777.22,925672000000.0,,,,411592000000.0,,78821000000.0,,-3398560185.8,,1120741000000.0,,,,212365221785.68,2308171000000.0,,,,148017000000.0,-74041000000.0,3515136000000.0,,161397000000.0,404313502.0,9583741000000.0,,60813000000.0,,4493000000.0,,,,,,2020764848.24,1978743000000.0,,,,,,,,,,,,,8894352000000.0,,,,,,,,78000115260.64,,145297015895.2,,,,1120741000000.0,,,-418116236296.86,,,461927000000.0,399.0,,50867000000.0,1369598000000.0,,102839000000.0,,922416754941.36,1560998000000.0,,,,,1361997000000.0,,,96446033298.94,,,329428000000.0,2913475000000.0,,,,,,,,,438637854657.92,,,,,-27812822000000.0,,,,-200535884870.26,,,,237372000000.0,695104192438.52,,,,,38263568000000.0,,,2648930000000.0,,,,198907000000.0,123398000000.0,,,,3616139000000.0,,37510000000.0,,404313502.0,,10450746000000.0,48710277621.68,9840307000000.0,,838375000000.0,59428000000.0,,,662537717786.78,,241256000000.0,,-1436654783.26,,,,,,
1970-01-01 00:00:01.230681600,-873622000000.0,0.0,228394000000.0,3217559000000.0,,2230258000000.0,19064778000000.0,9809678000000.0,647360000000.0,,228394000000.0,26138604000000.0,18722600000000.0,9863800000000.0,449400000000.0,,,10879000000.0,8374482000000.0,9813700000000.0,-1251982000000.0,2524800000000.0,,2180900000000.0,,5665753000000.0,37288000000.0,5881200000000.0,1113700000000.0,562400000000.0,-409270000000.0,1890918000000.0,410200000000.0,37288000000.0,-633499000000.0,,151794000000.0,2120777000000.0,,,,-1058252000000.0,832720000000.0,-932607000000.0,661600000000.0,,1714266000000.0,1427400000000.0,244406000000.0,3702900000000.0,-86042000000.0,8858800000000.0,1890918000000.0,-169850000000.0,1112.154379,460031000000.0,-2025189000000.0,8504756000000.0,,113000000000.0,,424841000000.0,-147523000000.0,460031000000.0,647360000000.0,37288000000.0,,15050706000000.0,2734000000.0,121385000000.0,,9170000000.0,7249400000000.0,-417489000000.0,3775800000000.0,,3217559000000.0,-1896000000.0,8107085000000.0,,618847000000.0,1180910000000.0,397000000000.0,-73807000000.0,10429100000000.0,2614400000000.0,3316900000000.0,4120700000000.0,,2918742000000.0,,8831889000000.0,1542600000000.0,1368200000000.0,449400000000.0,-556030000000.0,,1427400000000.0,1112.154379,-63297000000.0,411629662.0,-105335000000.0,505933000000.0,,-2589830000000.0,1890918000000.0,,,967421000000.0,1384985000000.0,-2155765000000.0,1598499000000.0,,1172600000000.0,10879000000.0,2309691000000.0,,393000000.0,,1120741000000.0,1560998000000.0,2261600000000.0,411629662.0,,49393746000000.0,2509765000000.0,14946800000000.0,,-1934753000000.0,,-55655000000.0,397671000000.0,10735014000000.0,,,,,-110917000000.0,-131305000000.0,,1922000000.0,-1439760000000.0,2734000000.0,1051350000000.0,,-3531362000000.0,-34205115000000.0,-3552241000000.0,9170000000.0,8146400000000.0,1203244000000.0,,449400000000.0,11784900000000.0,369932000000.0,1061131000000.0,,,,1561000000000.0,49393746000000.0,,-608206000000.0,5241028000000.0,481629000000.0,,,91017000000.0,151794000000.0,,,,7073826000000.0,167500000000.0,53729000000.0,,,-34205115000000.0,15188631000000.0,0.0,9814115000000.0,857000000.0,2456200000000.0,109734000000.0,,9260100000000.0,306389000000.0,-2141830000000.0,618847000000.0,283147000000.0,-1233896000000.0,,,,,,
1970-01-01 00:00:01.238457600,490112000000.0,,,1845234000000.0,346.5,0.0,14633702000000.0,7624064000000.0,511715000000.0,,,18841844000000.0,,,,,,,6413232000000.0,,,,,,,,139569000000.0,,,,,,,139569000000.0,,,,498972000000.0,,,,,763139000000.0,,,,637642000000.0,,98094000000.0,,-807594000000.0,,1730492000000.0,-364287000000.0,,,-47472000000.0,2773116000000.0,,,,165594000000.0,535173000000.0,3526541000000.0,,139569000000.0,403007504.0,10310463000000.0,,60812000000.0,,9305000000.0,,,,,,226280000000.0,2388637000000.0,,,,,,,,,,,,,8531381000000.0,,,,-25507000000.0,,,,-357712000000.0,,1932000000.0,,,,1730492000000.0,,,158393000000.0,,,442537000000.0,346.5,,-39331000000.0,1150493000000.0,,0.0,,1292800000000.0,1560998000000.0,,,,,1924184000000.0,,164457000000.0,,,,384479000000.0,2773116000000.0,,,,,,,,,-358608000000.0,,,,,-26876491000000.0,,,,-4948000000.0,,,,278035000000.0,490112000000.0,,,,,36983844000000.0,,,2686399000000.0,,,,175545000000.0,75731000000.0,,,,4208142000000.0,,35976000000.0,,403007504.0,,10107353000000.0,,9727404000000.0,0.0,772611000000.0,,,,437692000000.0,,193692000000.0,,-251961000000.0,,,,,,
1970-01-01 00:00:01.246320000,555489000000.0,,130113000000.0,3325553000000.0,1113.0,860975000000.0,17471860000000.0,9467165000000.0,790337000000.0,,,24623267000000.0,,,,,,,7937174000000.0,,,,,,,1621207000000.0,456081000000.0,,,,,,,456081000000.0,,,,562358000000.0,,,,,1072327000000.0,,,,1309986000000.0,,87618000000.0,,788245000000.0,,2630260000000.0,-247629000000.0,,,-415888000000.0,2703285000000.0,,,,475186000000.0,230051000000.0,1153539000000.0,,456081000000.0,426602860.0,14466339000000.0,,402109000000.0,,8114000000.0,,,,,,-452560000000.0,2339815000000.0,,,,,,,,,,,,,10156928000000.0,,,,221544000000.0,,,,359839000000.0,,-26325000000.0,,,,2630260000000.0,,,-20308000000.0,,,1108374000000.0,1070.5,,-31480000000.0,2328876000000.0,,1557000000.0,,1730492000000.0,1564499000000.0,,,,,2850732000000.0,,,,,,363470000000.0,3564260000000.0,,,,,,,,,-20868000000.0,,,,,-986180000000.0,,,,-53087000000.0,,,,352360000000.0,953195000000.0,,,,,14741569000000.0,,,4999174000000.0,,,,558484000000.0,181255000000.0,,,,7151407000000.0,,102403000000.0,,409696416.0,,13755389000000.0,,9674573000000.0,-501000000.0,1208460000000.0,49945000000.0,,,899768000000.0,,220472000000.0,,3192685000000.0,,,,,,
1970-01-01 00:00:01.254268800,-2474000000.0,,,3567190000000.0,748.5,1406387000000.0,17316544000000.0,9211425000000.0,764083000000.0,,,24029619000000.0,,,,,,,7715473000000.0,,,,,,,2069843000000.0,351386000000.0,,,,,,,351386000000.0,,,,770121000000.0,,,,-180740000000.0,754642000000.0,,,,476332000000.0,,127935000000.0,,-9232000000.0,,1732943000000.0,213402000000.0,,,-803042000000.0,3414767000000.0,,,,524210000000.0,115230000000.0,1162792000000.0,,351386000000.0,486491322.0,13483445000000.0,,81092000000.0,,6618000000.0,,,,,,0.0,2989448000000.0,,,,,,,,,,,,,10546174000000.0,,,,-295089000000.0,,,,-2691000000.0,,-49046000000.0,,,,1734149000000.0,,,147881000000.0,,-844616000000.0,1435465000000.0,725.0,,4620000000.0,2540310000000.0,,17000000.0,,2630260000000.0,1564499000000.0,,,,,2116798000000.0,,,-762048000000.0,,,425319000000.0,4821154000000.0,,,,,,,,,-311859000000.0,,,,,,,,,-853849000000.0,,,,325147000000.0,759574000000.0,,,,,,,,4272020000000.0,,,,455445000000.0,130960000000.0,,,,6713075000000.0,,104059000000.0,,469584878.0,,13755755000000.0,-1000000.0,10025959000000.0,1277000000.0,1353501000000.0,60836000000.0,,,-897317000000.0,,382649000000.0,,-3743069000000.0,,,,,,
1970-01-01 00:00:01.262217600,-635135000000.0,0.0,85315000000.0,3903453000000.0,,2123604000000.0,18648468000000.0,9011655000000.0,636020000000.0,,85315000000.0,26620317000000.0,24342500000000.0,13944200000000.0,516500000000.0,,,-44500000000.0,7816895000000.0,9595400000000.0,-855565000000.0,6610900000000.0,,5867800000000.0,,4549713000000.0,-339736000000.0,7816895000000.0,611600000000.0,556200000000.0,-229360000000.0,1538122000000.0,2057051000000.0,-337341000000.0,407992000000.0,,12942000000.0,1530015000000.0,,,,-450260000000.0,746440000000.0,1280901000000.0,3923617000000.0,,2057051000000.0,1538122000000.0,192242000000.0,3361466000000.0,-247807000000.0,10398300000000.0,1538122000000.0,1044439000000.0,1061.898646,1274700000000.0,-1604028000000.0,6366986000000.0,,39700000000.0,,699402000000.0,-134906000000.0,498612000000.0,636020000000.0,-337341000000.0,,15952878000000.0,1065000000.0,130091000000.0,,9251000000.0,8259900000000.0,645925000000.0,6474600000000.0,,3903453000000.0,-3080000000.0,6589221000000.0,,444222000000.0,886963000000.0,1206600000000.0,-528143000000.0,14203800000000.0,5684300000000.0,3248100000000.0,1182800000000.0,,3397533000000.0,,10376567000000.0,262500000000.0,746440000000.0,516500000000.0,,,1982344000000.0,1061.898646,564000000.0,435538356.0,-201412000000.0,-352796000000.0,,-2936378000000.0,1538122000000.0,,,600997000000.0,1890918000000.0,-1873035000000.0,1548177000000.0,,4508800000000.0,-44542000000.0,3923617000000.0,,117000000.0,,1732943000000.0,1564499000000.0,-55400000000.0,427673454.0,,49818718000000.0,1982344000000.0,17867900000000.0,,-1829787000000.0,,0.0,-222235000000.0,8490590000000.0,,,,,-276388000000.0,-274851000000.0,,1049000000.0,-1192856000000.0,1065000000.0,-930446000000.0,,-2870430000000.0,-35044158000000.0,-2989541000000.0,9251000000.0,8683700000000.0,-18562000000.0,,516500000000.0,15906200000000.0,262500000000.0,1194652000000.0,,,,1564500000000.0,49818718000000.0,,,6941223000000.0,505889000000.0,,,-474411000000.0,12942000000.0,,,,7971849000000.0,606800000000.0,-134675000000.0,,,-35044158000000.0,14774560000000.0,-160000000.0,9573769000000.0,273000000.0,1247846000000.0,108616000000.0,,9295300000000.0,-792939000000.0,-1884191000000.0,444222000000.0,263214000000.0,2083246000000.0,,,,,,
1970-01-01 00:00:01.269993600,,,,,618.018844,1453500000000.0,,,,,,,,,,,,,,,,,,,,1956300000000.0,300600000000.0,,,,,,,300600000000.0,,,,,,,,,,,,,,,209900000000.0,,,,,,,,,3544800000000.0,,,,,3000000000.0,,,300600000000.0,486392936.0,,,,,,,,,,,,3095500000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.018844,,,,,,,,,,,,,,,,,,,449300000000.0,4998300000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379600000000.0,,,,,,,79000000000.0,,486392936.0,,,,,,1655400000000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,0.0,3615356000000.0,706.5,1464584000000.0,17566824000000.0,7627948000000.0,633539000000.0,,,24180374000000.0,,,,,,,6300769000000.0,,,,,,,2006492000000.0,343661000000.0,,,,,,,343661000000.0,,,,,,,,,797205000000.0,,,,2205088000000.0,,121121000000.0,,,,,,,,,3521863000000.0,,,,436626000000.0,-58625000000.0,1339130000000.0,,343661000000.0,486406464.0,13554310000000.0,,350722000000.0,,6747000000.0,,,,,,,2920464000000.0,,,,,,,,,,,,,10626064000000.0,,,,,,,,,,,,,,1515961000000.0,,,,,,1075178000000.0,706.5,,-33524000000.0,2464319000000.0,,1070000000.0,,,1564499000000.0,,,,,1639524000000.0,,,,,,601399000000.0,4986447000000.0,,,,,,,,,,,,,,-35227020000000.0,,,,,,,,361320000000.0,,,,,,49016745000000.0,,,5926362000000.0,,,,451749000000.0,209096000000.0,,,,6613550000000.0,,108088000000.0,,486406464.0,,13789725000000.0,,8916135000000.0,,1286400000000.0,63307000000.0,,,,,123563000000.0,,,,,,,,
1970-01-01 00:00:01.285804800,,,,3702600000000.0,720.816389,1765300000000.0,17519800000000.0,7272000000000.0,,,,24394400000000.0,,,,,,,5875200000000.0,,,,,,,1821900000000.0,350600000000.0,,,,,,,350600000000.0,,,,,,,,,1396800000000.0,,,,2184200000000.0,,226200000000.0,,,,,,,,,3468100000000.0,,,,513500000000.0,83900000000.0,1519800000000.0,,350600000000.0,486431688.0,13436400000000.0,,1249400000000.0,,,,,,,,,2873600000000.0,,,,,,,,,,,,,10958000000000.0,,,,,,,,,,,,,,1732400000000.0,,,,,,1036100000000.0,720.816389,,-59900000000.0,1576900000000.0,,926100000000.0,,,1564500000000.0,,,,,1732400000000.0,,,,,,594500000000.0,5233400000000.0,,,,,,,,,,,,,,,,,,,,,,2236900000000.0,,,,,,,,,6164400000000.0,,,,452100000000.0,,,,,6874600000000.0,,101500000000.0,,486431688.0,,13714500000000.0,,9266700000000.0,,1395600000000.0,70900000000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,,-115053000000.0,39612000000.0,3843287000000.0,,61321000000.0,19640828000000.0,8788157000000.0,642764000000.0,,39612000000.0,27713459000000.0,27713459000000.0,16217787000000.0,1168005000000.0,,,-82647000000.0,7415804000000.0,9364731000000.0,-455632000000.0,4890921000000.0,,877000000.0,,-1321694000000.0,123130000000.0,7415804000000.0,2175082000000.0,1561773000000.0,-502185000000.0,1193348000000.0,2903695000000.0,101205000000.0,-346897000000.0,,287843000000.0,,,,,,874972000000.0,389843000000.0,3151451000000.0,,2903695000000.0,1193348000000.0,-267336000000.0,3285459000000.0,,11033826000000.0,,,2409.176928,508574000000.0,,6227892000000.0,,371843000000.0,,655831000000.0,556314000000.0,508574000000.0,642764000000.0,101205000000.0,,16217787000000.0,2657000000.0,326139000000.0,,14665000000.0,8788157000000.0,-262585000000.0,8072631000000.0,,3843287000000.0,,5801410000000.0,,166200000000.0,694712000000.0,1514433000000.0,-300000000.0,15227858000000.0,7429630000000.0,5376596000000.0,326139000000.0,,3244532000000.0,,11033826000000.0,427395000000.0,874972000000.0,1168005000000.0,,,1359548000000.0,2409.176928,,486431688.0,,-344774000000.0,,,1193348000000.0,,,,1538122000000.0,,1514433000000.0,,4086906000000.0,-82647000000.0,3151451000000.0,,877000000.0,,,1564499000000.0,986414000000.0,486431688.0,,50432842000000.0,1359548000000.0,19640828000000.0,,,,0.0,426482000000.0,6289213000000.0,,,,,-266589000000.0,36850000000.0,,6969000000.0,,2657000000.0,-128980000000.0,,-3435990000000.0,-35204984000000.0,-3591429000000.0,14665000000.0,14265310000000.0,,,1189930000000.0,21331313000000.0,427395000000.0,,,,,1564499000000.0,50432842000000.0,,-80505000000.0,7429630000000.0,529364000000.0,,,179873000000.0,287843000000.0,,,,8072631000000.0,655831000000.0,56743000000.0,,,-35204984000000.0,15227858000000.0,,9364731000000.0,,966320000000.0,77802000000.0,,16440392000000.0,,-1929216000000.0,166200000000.0,268802000000.0,,,,,,,
1970-01-01 00:00:01.301529600,,,,4542100000000.0,1141.37301,1752700000000.0,20240700000000.0,8634900000000.0,,,,28198400000000.0,,,,,,,7489300000000.0,,,,,,,2053500000000.0,555200000000.0,,,,,,,555200000000.0,,,,,,,,,1145600000000.0,,,,2604700000000.0,,197100000000.0,,,,,,,,,3551000000000.0,,,,737200000000.0,5500000000.0,,,555200000000.0,486431688.0,16635100000000.0,,5376500000000.0,,,,,,,,,2824700000000.0,,,,,,,,,,,,,11563300000000.0,,,,,,,,,,,,,,1140800000000.0,,,,,,,1141.37301,,,4642200000000.0,,1537600000000.0,,,,,,,,1140800000000.0,,,,,,726300000000.0,5303700000000.0,,,,,,,,,,,,,,,,,,,,,,753300000000.0,,,,,,,,,8000200000000.0,,,,666200000000.0,,,,,7957700000000.0,,111000000000.0,,486431688.0,,13556200000000.0,,,,1589400000000.0,,,,,,,,,,,,,,
