,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,quarterlyBasicEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlySaleOfInvestment,annualInterestExpense,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,trailingRepaymentOfDebt,quarterlyCapitalStock,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualRepaymentOfDebt,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyStockholdersEquity,quarterlyAccountsPayable,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,quarterlyDilutedAverageShares,annualStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyEbitda,trailingTaxProvision,quarterlyTaxProvision,annualBasicEPS,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,trailingOtherNonCashItems,annualTotalRevenue,annualCostOfRevenue,annualCapitalStock,annualCurrentDebt,quarterlyPurchaseOfBusiness,annualOperatingExpense,annualFreeCashFlow,quarterlyCurrentAssets,annualAccumulatedDepreciation,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyOperatingCashFlow,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,trailingCostOfRevenue,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,annualChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,trailingChangeInWorkingCapital,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalAssets,quarterlyCostOfRevenue,annualGoodwill,annualPretaxIncome,annualDilutedAverageShares,annualCommonStockIssuance,trailingSaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyInvestmentsAndAdvances,annualDilutedEPS,trailingChangeInAccountPayable,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualStockholdersEquity,annualOtherCurrentAssets,trailingPurchaseOfInvestment,annualLongTermDebt,annualBasicAverageShares,annualEndCashPosition,annualTaxProvision,annualNonCurrentDeferredRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyDilutedEPS,annualTotalAssets,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualIncomeTaxPayable,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,quarterlyOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentAssets,annualEbitda,annualNetPPE,annualOperatingCashFlow,annualCurrentAssets,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,trailingNetOtherFinancingCharges,annualInventory,trailingResearchAndDevelopment,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1412035200,,0.0,234942000.0,,,,,,0.58,,,892810000.0,,-6464000.0,,,,553668000.0,-123658000.0,1011181000.0,,6089000.0,,,1992442000.0,,169385000.0,,,,,4618479000.0,2617619000.0,7381710000.0,130040000.0,,,,1101468000.0,612123000.0,,,507230000.0,,108115000.0,,31271000.0,14000.0,,-807865000.0,,,,,,,,,0.0,,,7260026000.0,,,463739000.0,,,-9427000.0,,6938777000.0,583181000.0,,16108000.0,,,-55590000.0,-8400000.0,,457513000.0,105408000.0,,,182106000.0,2581009000.0,,15123000.0,-45813000.0,,,,1909333000.0,1741464000.0,,,1967017000.0,,437776000.0,,,,,2000860000.0,,625177000.0,,527591000.0,85828000.0,,,484237000.0,1809038000.0,9227043000.0,1569828000.0,,,,,,49717000.0,355624000.0,355624000.0,,,,,,,,,506019000.0,,,,,,,,,,103869000.0,,,0.58,,-10975000.0,2617619000.0,,,,-772668000.0,,,18041000.0,,,,1013000.0,,,36477000.0,,355624000.0,,,,64552000.0,,109692000.0,,,1845333000.0,,,175348000.0,,608070000.0,,,,,,,,,,,,,,,,,,,,,
1419984000,-202857000.0,0.0,352613000.0,1439267000.0,97302000.0,2099329000.0,,,0.6,116424000.0,2213006000.0,537542000.0,2468000.0,-91677000.0,,,2037021000.0,623438000.0,-123068000.0,1102846000.0,,6094000.0,,-212203000.0,2617619000.0,-20823000.0,224114000.0,4968619000.0,,-14184000.0,,3774726000.0,2010149000.0,7740218000.0,145687000.0,,,1503410000.0,1247205000.0,612772000.0,134825000.0,14456000.0,583905000.0,,122409000.0,2.37,34203000.0,51602000.0,224114000.0,-852124000.0,1439267000.0,-2691437000.0,,,10262681000.0,6141118000.0,6094000.0,700002000.0,-2679950000.0,2236685000.0,1260807000.0,6750297000.0,-852124000.0,4121563000.0,485266000.0,,,-77029000.0,-99580000.0,7301634000.0,324196000.0,,17479000.0,-220970000.0,,-74656000.0,1611798000.0,,479408000.0,97302000.0,-259332000.0,,-89807000.0,2742230000.0,3978698000.0,23846000.0,-56207000.0,,,80956000.0,2099329000.0,2592094000.0,,251724000.0,4968619000.0,7301634000.0,2413564000.0,,1439267000.0,0.0,937500000.0,1764577000.0,1968680000.0,-607470000.0,-2497299000.0,249540000.0,116424000.0,,,494396000.0,1968680000.0,11718916000.0,1639384000.0,2413564000.0,1924031000.0,612489000.0,101455000.0,,62876000.0,362857000.0,362857000.0,1884878000.0,-3160694000.0,,145687000.0,,2.35,,30275000.0,562622000.0,,7740218000.0,352613000.0,,937500000.0,608126000.0,2010149000.0,484764000.0,80956000.0,1386604000.0,208067000.0,,0.59,11718916000.0,-9280000.0,2010149000.0,,494396000.0,,-316994000.0,2592094000.0,2010149000.0,251724000.0,,2173000.0,700002000.0,1409000.0,,23846000.0,-18920000.0,2240245000.0,362857000.0,,,,-2534058000.0,1764577000.0,953749000.0,3774726000.0,953749000.0,3978698000.0,-248317000.0,25681000.0,209663000.0,1386604000.0,608822000.0,-123068000.0,209663000.0,2134566000.0,1247205000.0,1473010000.0,6750297000.0,,,,,,,,,,,,,,,
1427760000,,0.0,336900000.0,,,,,,0.63,,,413700000.0,,-110700000.0,,,,683900000.0,-119300000.0,1184200000.0,,6100000.0,,,2010100000.0,,330900000.0,,,,,3349800000.0,1271400000.0,8178500000.0,181400000.0,,-563100000.0,,1268000000.0,613900000.0,,,591200000.0,,127700000.0,,45800000.0,36700000.0,,-895100000.0,,,,,,,,,0.0,,,6406500000.0,,,510600000.0,,,-38400000.0,,7684500000.0,189300000.0,,-5100000.0,,,-58000000.0,-557300000.0,,500300000.0,65800000.0,,,-326500000.0,2911400000.0,,30100000.0,29000000.0,,,47300000.0,2163100000.0,1884100000.0,,,4976900000.0,,2403600000.0,,,,925000000.0,2078400000.0,,-738700000.0,,131300000.0,111200000.0,,,502400000.0,2059900000.0,11383400000.0,1727200000.0,,,,,,75600000.0,382900000.0,382900000.0,,,,,,,,,610800000.0,,,,,,,,,,1320800000.0,,,0.62,,-2700000.0,1271400000.0,,,,-719700000.0,,,237300000.0,,5000000.0,150000000.0,7500000.0,,,28300000.0,,382900000.0,,,,-364000000.0,,928400000.0,,,3204900000.0,,,223600000.0,,609600000.0,,,,,,,,,,,,,,,,,,,,,
1435622400,,0.0,322700000.0,,,,,,0.69,,,432200000.0,,-75000000.0,,,,694800000.0,-90500000.0,1240300000.0,,6100000.0,,,1271400000.0,,288800000.0,,,,,3566500000.0,1089300000.0,8540800000.0,169000000.0,,536900000.0,,1277300000.0,613900000.0,,,636900000.0,,128700000.0,,49400000.0,31800000.0,,-957800000.0,,,,,,,,,0.0,,,6771400000.0,,,548800000.0,,,-175600000.0,,8104600000.0,456100000.0,,13800000.0,,,-75600000.0,-149100000.0,,545500000.0,45200000.0,,,-41000000.0,3085100000.0,,33200000.0,-65900000.0,,,50300000.0,2235100000.0,1956500000.0,,,5026200000.0,,2405300000.0,,,,912500000.0,2477200000.0,,-182100000.0,,380500000.0,103900000.0,,,487400000.0,2162200000.0,11797600000.0,1844800000.0,,,,,,84000000.0,420100000.0,420100000.0,,,,,,,,,612000000.0,,,,,,,,,,1300300000.0,,,0.68,,-10200000.0,1089300000.0,,,,-846100000.0,,,233600000.0,,4100000.0,150000000.0,7800000.0,,,-8900000.0,,420100000.0,,,,-489500000.0,,906100000.0,,,3256800000.0,,,277700000.0,,609900000.0,,,,,,,,,,,,,,,,,,,,,
1443571200,,0.0,264700000.0,,,,,,0.65,,,416300000.0,,-4900000.0,,,,709600000.0,-113300000.0,1252400000.0,,6100000.0,,,1089300000.0,,262700000.0,,,,,4050700000.0,1476700000.0,8827000000.0,160100000.0,,-13400000.0,,1278900000.0,612700000.0,,,629800000.0,,145800000.0,,46400000.0,30400000.0,,-1013400000.0,,,,,,,,,0.0,,,7237900000.0,,,543000000.0,,,-169200000.0,,8501800000.0,817900000.0,,19200000.0,,,-65100000.0,-248500000.0,,542800000.0,30700000.0,,,337000000.0,3187000000.0,,63400000.0,-70400000.0,,,53000000.0,2292300000.0,2128400000.0,,,5029700000.0,,2403600000.0,,,,900000000.0,2574000000.0,,387400000.0,,752800000.0,129200000.0,,,508100000.0,2135700000.0,12267600000.0,1934600000.0,,,,,,82400000.0,397200000.0,397200000.0,,,,,,,,,627100000.0,,,,,,,,,,1312200000.0,,,0.65,,-16200000.0,1476700000.0,,,,-528100000.0,,,230000000.0,,4300000.0,50000000.0,3700000.0,,,-2600000.0,,397200000.0,,,,-176900000.0,,881400000.0,,,3440600000.0,,,262100000.0,,608800000.0,,,,,,,,,,,,,,,,,,,,,
1451520000,115100000.0,0.0,337500000.0,1623600000.0,10900000.0,2350500000.0,,,0.7,139800000.0,2010100000.0,645400000.0,17700000.0,-131800000.0,,,2508600000.0,745500000.0,-106200000.0,1298900000.0,,6100000.0,,-272800000.0,1476700000.0,-44400000.0,323700000.0,5156800000.0,,-53400000.0,,4949500000.0,2125200000.0,9278100000.0,165300000.0,,-13800000.0,-648100000.0,1271400000.0,612600000.0,192000000.0,33700000.0,653500000.0,,137800000.0,2.67,50400000.0,32700000.0,323700000.0,-1079100000.0,1623600000.0,-1700000.0,,,12416000000.0,7440200000.0,6100000.0,406300000.0,-1700000.0,2833800000.0,1880500000.0,7908600000.0,-1079100000.0,4975800000.0,561200000.0,,,-76800000.0,-126100000.0,8925200000.0,690000000.0,,20700000.0,108700000.0,,-74100000.0,306800000.0,,553400000.0,10900000.0,-322400000.0,,139200000.0,3232500000.0,3787300000.0,17100000.0,-18800000.0,,,49300000.0,2350500000.0,2713700000.0,,3300000.0,5156800000.0,8925200000.0,2404700000.0,,1623600000.0,0.0,881200000.0,2824300000.0,2252600000.0,648500000.0,-3003700000.0,615900000.0,139800000.0,,,518400000.0,2252600000.0,13065400000.0,1933600000.0,2404700000.0,2163600000.0,613300000.0,131600000.0,,88000000.0,423400000.0,423400000.0,2142000000.0,-1370600000.0,,165300000.0,,2.65,,48600000.0,658700000.0,,9278100000.0,337500000.0,,881200000.0,609100000.0,2125200000.0,540000000.0,49300000.0,1073600000.0,330000000.0,,0.69,13065400000.0,-15300000.0,2125200000.0,,518400000.0,,-909800000.0,2713700000.0,2125200000.0,3300000.0,,4300000.0,406300000.0,14700000.0,,17100000.0,2600000.0,1907600000.0,423400000.0,,,,-340200000.0,2824300000.0,864300000.0,4949500000.0,864300000.0,3787300000.0,-460000000.0,19400000.0,268600000.0,1073600000.0,608200000.0,-106200000.0,268600000.0,2511300000.0,1271400000.0,2153300000.0,7908600000.0,,,,,,,,,,,,,,,
1459382400,,0.0,367900000.0,,,,,,0.73,,,1001800000.0,,-55200000.0,,,,732600000.0,-61600000.0,1286600000.0,,6100000.0,,,2125200000.0,,349600000.0,,,,,4451700000.0,1523800000.0,9612300000.0,213200000.0,,-13000000.0,,1270000000.0,611800000.0,,,681900000.0,,147900000.0,,53500000.0,49400000.0,,-1135600000.0,,,,,,,,,-70500000.0,,,7570900000.0,,,589100000.0,,,-257400000.0,,9366400000.0,68800000.0,,-2100000.0,,,-63700000.0,-467800000.0,,554000000.0,8000000.0,,,-582300000.0,3202000000.0,,11600000.0,68600000.0,,,67600000.0,2405600000.0,2050400000.0,,,5165000000.0,,2461800000.0,,,,858400000.0,2927900000.0,,-601400000.0,,5100000.0,138100000.0,,,498200000.0,2319100000.0,12735900000.0,1915400000.0,,,,,,87700000.0,441200000.0,441200000.0,,,,,,,,,646200000.0,,,,,,,,,,1073200000.0,,,0.72,,9600000.0,1523800000.0,,,,-1096000000.0,,,9100000.0,,5100000.0,162500000.0,3200000.0,,,48100000.0,,441200000.0,,,,-228400000.0,,862300000.0,,,3123600000.0,,,275900000.0,,608000000.0,,,,,,,,,,,,,,,,,,,,,
1467244800,,0.0,399200000.0,,,,,,0.42,,,1960700000.0,,-132000000.0,,,,741300000.0,-95700000.0,1332200000.0,,6100000.0,,,1523800000.0,,321700000.0,,,,,4481200000.0,1684500000.0,9862900000.0,164500000.0,,-13500000.0,,1287400000.0,608800000.0,,,692100000.0,,342400000.0,,62200000.0,40900000.0,,-1191200000.0,,,,,,,,,-80800000.0,,,7758900000.0,,,594600000.0,,,-77700000.0,,9618800000.0,359600000.0,,12000000.0,,,-74900000.0,-143300000.0,,590900000.0,6200000.0,,,-9000000.0,3369900000.0,,34600000.0,-42500000.0,,,175600000.0,2478600000.0,2120000000.0,,,5381200000.0,,2457900000.0,,,,840000000.0,2796700000.0,,160700000.0,,284700000.0,138600000.0,,,569000000.0,2427400000.0,13140100000.0,2037700000.0,,,,,,92900000.0,252400000.0,252400000.0,,,,,59600000.0,,,,653900000.0,,,,,,,,,,1157200000.0,,,0.41,,-19300000.0,1684500000.0,,,,-1836900000.0,,,3000000.0,,4600000.0,68800000.0,7000000.0,,,-42200000.0,,252400000.0,,,,-31900000.0,,961400000.0,,,3277200000.0,,,286200000.0,,606100000.0,,,,,,,,,,,,,,,,,,,,,
1475193600,,0.0,425500000.0,,,,,,0.73,,,778100000.0,,-74000000.0,,,,792400000.0,-56200000.0,1375800000.0,,6100000.0,,,1684500000.0,,281700000.0,,,,,4858600000.0,1550300000.0,10292300000.0,171500000.0,,-14500000.0,,1323300000.0,608500000.0,,,715600000.0,,168900000.0,,49700000.0,44300000.0,,-1255300000.0,,,,,,,,,-33700000.0,,,8199800000.0,,,612900000.0,,,-157100000.0,,10063200000.0,594000000.0,,-700000.0,,,-74200000.0,-118500000.0,,583400000.0,4500000.0,,,76700000.0,3453200000.0,,14700000.0,-70300000.0,,,158300000.0,2578600000.0,2300700000.0,,,5516900000.0,,2482000000.0,,,,821600000.0,3308300000.0,,-134200000.0,,519800000.0,140100000.0,,,636600000.0,2492100000.0,13716700000.0,2077400000.0,,,,,,97800000.0,444400000.0,444400000.0,,,,,60600000.0,,,,700500000.0,,,,,,,,,,1123700000.0,,,0.73,,7200000.0,1550300000.0,,,,-1282600000.0,,,3700000.0,,4900000.0,75000000.0,8800000.0,,,6000000.0,,444400000.0,,,,-612400000.0,,936900000.0,,,3424400000.0,,,328800000.0,,606200000.0,,,,,,,,,,,,,,,,,,,,,
1483142400,-91000000.0,0.0,526000000.0,1553000000.0,4000000.0,2624000000.0,,,0.69,162000000.0,2125000000.0,1099400000.0,19000000.0,-68800000.0,,,2731000000.0,823700000.0,-114000000.0,1384400000.0,,6000000.0,,-300000000.0,1550300000.0,-28000000.0,306000000.0,5662000000.0,,-57000000.0,,5169000000.0,2034000000.0,10728000000.0,175000000.0,,-16000000.0,-719000000.0,1311000000.0,609000000.0,217000000.0,24000000.0,665400000.0,,145800000.0,2.56,51600000.0,41400000.0,306000000.0,-1313000000.0,1553000000.0,-334000000.0,,,13487000000.0,8108000000.0,6000000.0,81000000.0,-149000000.0,3090000000.0,1321000000.0,8600000000.0,-1313000000.0,5379000000.0,560400000.0,,,-19800000.0,-91000000.0,10478000000.0,598600000.0,,36800000.0,-471000000.0,,-87200000.0,10600000.0,,560700000.0,4000000.0,-330000000.0,,43600000.0,3461900000.0,3534000000.0,10000000.0,-46800000.0,,,151000000.0,2624000000.0,2418000000.0,,6000000.0,5662000000.0,10478000000.0,2554000000.0,,1553000000.0,0.0,797000000.0,3135000000.0,2556000000.0,483900000.0,-5169000000.0,511400000.0,162000000.0,,,708000000.0,2556000000.0,14262000000.0,2077500000.0,2554000000.0,2357000000.0,610000000.0,176000000.0,,100600000.0,415000000.0,415000000.0,2289000000.0,-963000000.0,,175000000.0,62000000.0,2.55,,46000000.0,730400000.0,,10728000000.0,526000000.0,,797000000.0,607000000.0,2034000000.0,805000000.0,151000000.0,1116000000.0,379000000.0,,0.68,14262000000.0,-25500000.0,2034000000.0,,708000000.0,,-953500000.0,2418000000.0,2034000000.0,6000000.0,,4400000.0,81000000.0,5000000.0,,10000000.0,-5900000.0,4840000000.0,415000000.0,,,62000000.0,-90300000.0,3135000000.0,951000000.0,5169000000.0,951000000.0,3534000000.0,-512000000.0,6000000.0,359000000.0,1116000000.0,607000000.0,-114000000.0,359000000.0,2755000000.0,1311000000.0,1621000000.0,8600000000.0,,,,,,,,,,,,,,,
1490918400,,0.0,529000000.0,,,,,,0.92,,,1747000000.0,,-86000000.0,,,,782000000.0,-17000000.0,1352000000.0,,6000000.0,,,2034000000.0,,397000000.0,,,,,4274000000.0,1308000000.0,9983000000.0,189000000.0,,-21000000.0,,1306000000.0,607000000.0,,,759000000.0,,92000000.0,,54000000.0,61000000.0,,,,,,,,,,,-6000000.0,,,7842000000.0,,,649000000.0,,,-1514000000.0,,9935000000.0,277000000.0,,-55000000.0,,,-66000000.0,-1124000000.0,,570000000.0,13000000.0,,,-401000000.0,3546000000.0,,12000000.0,9000000.0,,,128000000.0,,2585000000.0,,,5787000000.0,,2563000000.0,,,,772000000.0,2966000000.0,,-726000000.0,,211000000.0,155000000.0,,,680000000.0,2644000000.0,13629000000.0,2194000000.0,,,,,,104000000.0,557000000.0,557000000.0,,,,,110000000.0,,,,686000000.0,,,,,,,,,,1061000000.0,,,0.92,,53000000.0,1308000000.0,,,,-1584000000.0,,,6000000.0,,6000000.0,437000000.0,0.0,,,13000000.0,,557000000.0,,,,91000000.0,,923000000.0,,,3646000000.0,,,427000000.0,,605000000.0,,,,,,,,,,,,,,,,,,,,,
1498780800,,0.0,632000000.0,,,,,,0.8,,,584000000.0,,-17000000.0,,,,803000000.0,33000000.0,1409000000.0,,6000000.0,,,1308000000.0,,337000000.0,,,,,4378000000.0,1157000000.0,10483000000.0,179000000.0,,-21000000.0,,1284000000.0,591000000.0,,,744000000.0,,165000000.0,,55000000.0,43000000.0,,,,,,,,,,,0.0,,,8099000000.0,,,635000000.0,,,-30000000.0,,10316000000.0,521000000.0,,-8000000.0,,,-60000000.0,-297000000.0,,606000000.0,6000000.0,,,-106000000.0,3670000000.0,,15000000.0,-1000000.0,,,133000000.0,,2415000000.0,,,5839000000.0,,2576000000.0,,,,747000000.0,3221000000.0,,-151000000.0,,461000000.0,155000000.0,,,608000000.0,2680000000.0,13938000000.0,2261000000.0,,,,,,103000000.0,470000000.0,470000000.0,,,,,198000000.0,,,,709000000.0,,,,,,,,,,1040000000.0,,,0.8,,4000000.0,1157000000.0,,,,-913000000.0,,,5000000.0,,6000000.0,244000000.0,-89000000.0,,,-11000000.0,,470000000.0,,,,-389000000.0,,894000000.0,,,3455000000.0,,,430000000.0,,589000000.0,,,,,,,,,,,,,,,,,,,,,
1506729600,,0.0,552000000.0,,,,,,0.84,,,1064000000.0,,-181000000.0,,,,781000000.0,44000000.0,1429000000.0,,6000000.0,,,1157000000.0,,333000000.0,,,,,4713000000.0,1577000000.0,10979000000.0,186000000.0,,-20000000.0,,1304000000.0,592000000.0,,,778000000.0,,164000000.0,,52000000.0,42000000.0,,,,,,,,,,,-66000000.0,,,8557000000.0,,,658000000.0,,,-13000000.0,,10721000000.0,773000000.0,,14000000.0,,,-78000000.0,-231000000.0,,648000000.0,2000000.0,,,157000000.0,3766000000.0,,23000000.0,-54000000.0,,,114000000.0,,2600000000.0,,,6023000000.0,,2608000000.0,,,,723000000.0,3136000000.0,,420000000.0,,695000000.0,159000000.0,,,694000000.0,2889000000.0,14580000000.0,2337000000.0,,,,,,114000000.0,495000000.0,495000000.0,,,,,262000000.0,,,,674000000.0,,,,,,,,,,1001000000.0,,,0.84,,-18000000.0,1577000000.0,,,,-1044000000.0,,,5000000.0,,6000000.0,100000000.0,0.0,,,-7000000.0,,495000000.0,,-90000000.0,,-124000000.0,,957000000.0,,,3601000000.0,,,428000000.0,,590000000.0,,,,,,,,,,,,,,,,,,,,,
1514678400,-109000000.0,0.0,833000000.0,1504000000.0,5000000.0,2840000000.0,,,,181000000.0,2034000000.0,1249000000.0,23000000.0,35000000.0,,,2769000000.0,811000000.0,70000000.0,1468000000.0,,6000000.0,,-284000000.0,1577000000.0,64000000.0,383000000.0,6110000000.0,,-95000000.0,,5056000000.0,1925000000.0,10669000000.0,210000000.0,,-33000000.0,-1985000000.0,1324000000.0,,221000000.0,,840000000.0,,732000000.0,2.54,60000000.0,43000000.0,383000000.0,-1516000000.0,1504000000.0,-216000000.0,,,14810000000.0,9152000000.0,6000000.0,175000000.0,-144000000.0,3177000000.0,2123000000.0,9111000000.0,-1516000000.0,5658000000.0,713000000.0,,,-332000000.0,124000000.0,10544000000.0,836000000.0,,-37000000.0,186000000.0,,-80000000.0,-333000000.0,,657000000.0,5000000.0,-249000000.0,,536000000.0,3828000000.0,4552000000.0,48000000.0,170000000.0,,,104000000.0,2840000000.0,2839000000.0,,146000000.0,6110000000.0,10544000000.0,2704000000.0,,1504000000.0,,698000000.0,3131000000.0,2865000000.0,348000000.0,-4726000000.0,756000000.0,181000000.0,-265000000.0,,746000000.0,2865000000.0,15221000000.0,2360000000.0,2704000000.0,2655000000.0,595000000.0,189000000.0,,122000000.0,-18000000.0,-18000000.0,2481000000.0,-582000000.0,,210000000.0,235000000.0,2.53,,-86000000.0,700000000.0,,10669000000.0,833000000.0,,698000000.0,593000000.0,1925000000.0,1153000000.0,104000000.0,1713000000.0,443000000.0,,,15221000000.0,25000000.0,1925000000.0,,746000000.0,,-1185000000.0,2839000000.0,1925000000.0,146000000.0,,5000000.0,175000000.0,0.0,,48000000.0,21000000.0,4644000000.0,-18000000.0,,-86000000.0,235000000.0,-160000000.0,3131000000.0,981000000.0,5056000000.0,981000000.0,4552000000.0,-1889000000.0,16000000.0,448000000.0,1713000000.0,,70000000.0,448000000.0,3121000000.0,1324000000.0,2407000000.0,9111000000.0,,,,,,,,,,,,,,,
1522454400,,,856000000.0,,,,,,0.89,,,423000000.0,,-273000000.0,,,,818000000.0,63000000.0,1511000000.0,,6000000.0,,,1925000000.0,,360000000.0,,,,,4830000000.0,1440000000.0,10988000000.0,293000000.0,,-39000000.0,,1333000000.0,589000000.0,,,820000000.0,,177000000.0,,59000000.0,,,,,,,,,,,,-1000000.0,,,8990000000.0,,,697000000.0,,,-316000000.0,,10856000000.0,388000000.0,,23000000.0,,,-96000000.0,-488000000.0,,693000000.0,2000000.0,,,-335000000.0,3912000000.0,,74000000.0,2000000.0,,,70000000.0,,2469000000.0,,,6055000000.0,,2713000000.0,,,,673000000.0,3390000000.0,,-326000000.0,,292000000.0,199000000.0,,,792000000.0,3145000000.0,15045000000.0,2401000000.0,,,,,,117000000.0,520000000.0,520000000.0,,,,,83000000.0,,,,711000000.0,,,,,,,,,,1588000000.0,,,0.88,,-31000000.0,1599000000.0,,,,-553000000.0,,,113000000.0,,6000000.0,100000000.0,,,,86000000.0,,520000000.0,,-118000000.0,,-227000000.0,,955000000.0,,,4057000000.0,,,577000000.0,,587000000.0,,,,,,,,,,,,,,,,,,,,,
1530316800,,,852000000.0,,,,,,0.78,,,1074000000.0,,-57000000.0,,,,919000000.0,-94000000.0,1589000000.0,,6000000.0,,,1599000000.0,,308000000.0,,,,,4247000000.0,901000000.0,10648000000.0,217000000.0,,-25000000.0,,1345000000.0,586000000.0,,,753000000.0,,168000000.0,,71000000.0,,,,,,,,,,,,-477000000.0,,,8303000000.0,,,623000000.0,,,-633000000.0,,10681000000.0,640000000.0,,77000000.0,,,-91000000.0,-734000000.0,,670000000.0,18000000.0,,,-138000000.0,4006000000.0,,174000000.0,49000000.0,,,77000000.0,,2537000000.0,,,6503000000.0,,3036000000.0,,,,649000000.0,3346000000.0,,-698000000.0,,549000000.0,242000000.0,,,792000000.0,3204000000.0,14806000000.0,2417000000.0,,,,,,123000000.0,456000000.0,456000000.0,,,,,80000000.0,,,,805000000.0,,,,,,,,,,1621000000.0,,,0.78,,-80000000.0,901000000.0,,,,-1090000000.0,,,145000000.0,,7000000.0,100000000.0,,,,-89000000.0,,456000000.0,,-118000000.0,,-584000000.0,,1060000000.0,,,4158000000.0,,,615000000.0,,585000000.0,,,,,,,,,,,,,,,,,,,,,
