date,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualRetainedEarnings,annualTotalAssets,quarterlyCurrentAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyGoodwill,annualNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOperatingIncome,annualPretaxIncome,annualNetIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,quarterlyTotalAssets,annualEndCashPosition,trailingOperatingIncome,annualCurrentDebt,trailingTaxProvision,annualFreeCashFlow,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,quarterlyInterestExpense,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyGrossProfit,quarterlyInventory,annualTaxProvision,quarterlyOtherIncomeExpense,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncome,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualAccountsReceivable,annualCurrentAssets,quarterlyChangeInInventory,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyDilutedEPS,annualCommonStockIssuance,quarterlyInvestingCashFlow,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyAccountsReceivable,annualRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,annualNetPPE,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualCurrentLiabilities,annualBasicAverageShares,annualEbitda,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualBeginningCashPosition,quarterlyRepaymentOfDebt,trailingOtherIncomeExpense,quarterlyOtherCurrentAssets,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,annualBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,quarterlyCapitalStock,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyDilutedAverageShares,annualGrossPPE,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualDilutedAverageShares,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualOperatingExpense,annualChangeInInventory,quarterlyGrossPPE,annualCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,annualCapitalExpenditure,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualTotalRevenue,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyPurchaseOfBusiness,annualInterestExpense,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualGoodwill,annualInventory,quarterlyTaxProvision,annualDilutedEPS,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyEbitda,annualGrossProfit,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyInvestmentsAndAdvances,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingOperatingCashFlow,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyNonCurrentDeferredRevenue,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingInterestExpense,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,trailingBasicEPS
1970-01-01 00:00:00.496886400,,,,,,,,,,,,,,396391178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600000.0,,,,,,,,,,,,0.009672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396391178.0,,,,,75700000.0,,75700000.0,,,,,,,,,,,,0.009672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.504835200,,,,,,,,,,,,,,396391178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700000.0,,,,,,,,,,,,0.009672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396391178.0,,,,,70300000.0,,70300000.0,,,,,,,,,,,,0.009672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.512611200,,,,,,,,,,,,,,396971229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400000.0,,,,,,,,,,,,0.007913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396971229.0,,,,,71600000.0,,71600000.0,,,,,,,,,,,,0.007913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.520473600,,,,46000000.0,,,67600000.0,,69300000.0,117500000.0,49900000.0,,80000000.0,,,,,4000000.0,5400000.0,,,4000000.0,,149800000.0,37300000.0,36600000.0,18600000.0,,,117500000.0,0.0,,,,0.0,,,11700000.0,,,,,,37500000.0,,,9200000.0,18000000.0,,2300000.0,7800000.0,80000000.0,,,5900000.0,30300000.0,,,49900000.0,,,,,,,,,39700000.0,,,18600000.0,25600000.0,,46000000.0,2300000.0,0.0,34000000.0,399146707.0,43400000.0,37500000.0,11700000.0,,,5900000.0,,,,,,,5900000.0,5900000.0,0.0,,,5400000.0,39700000.0,115100000.0,0.046599,,,,0.0,67600000.0,,,63900000.0,,18600000.0,,-180300000.0,,90700000.0,,399146707.0,,,30300000.0,,,121200000.0,,63900000.0,,,,0.0,,,,-38300000.0,,,,,308300000.0,,34000000.0,,,,700000.0,-38300000.0,69300000.0,,9200000.0,,0.046599,25600000.0,,,,,-180300000.0,158500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.528422400,,,,,,,,,,,,,,396982603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100000.0,,,,,,,,,,,,0.010551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396982603.0,,,,,81800000.0,,81800000.0,,,,,,,,,,,,0.010551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.536371200,,,,,,,,,,,,,,396982603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600000.0,,,,,,,,,,,,0.006155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396982603.0,,,,,75900000.0,,75900000.0,,,,,,,,,,,,0.006155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.544147200,,,,,,,,,,,,,,396982603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600000.0,,,,,,,,,,,,0.008792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396982603.0,,,,,77700000.0,,77700000.0,,,,,,,,,,,,0.008792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.552009600,,,,43600000.0,,,71200000.0,,73000000.0,131600000.0,60400000.0,,86200000.0,,,,,,7400000.0,,,,,170000000.0,39400000.0,39600000.0,19900000.0,,,131600000.0,0.0,,,,0.0,,,14900000.0,,,,,,45400000.0,,,10000000.0,19700000.0,,2900000.0,9600000.0,86200000.0,,,11000000.0,28700000.0,,,60400000.0,,,,,,,,,39700000.0,,,19900000.0,28600000.0,,43600000.0,2900000.0,0.0,42600000.0,397075256.0,46100000.0,45400000.0,14900000.0,,,11000000.0,,,,,,,11000000.0,11000000.0,0.0,,,7400000.0,39700000.0,121000000.0,0.050116,,,,300000.0,71200000.0,,,68000000.0,,19900000.0,,-196000000.0,,101700000.0,,397075256.0,,,28700000.0,,,127700000.0,,68000000.0,,,,0.0,,,,-39400000.0,,,,,337100000.0,,42600000.0,,,,,-39400000.0,73000000.0,,10000000.0,,0.050116,28600000.0,,,,,-196000000.0,167100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.559958400,,,,,,,,,,,,,,396288817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800000.0,,,,,,,,,,,,0.014068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396288817.0,,,,,93900000.0,,93900000.0,,,,,,,,,,,,0.014068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.567907200,,,,,,,,,,,,,,402487400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200000.0,,,,,,,,,,,,0.007913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402487400.0,,,,,81100000.0,,81100000.0,,,,,,,,,,,,0.007913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.575769600,,,,,,,,,,,,,,402487400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900000.0,,,,,,,,,,,,0.007034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402487400.0,,,,,84300000.0,,84300000.0,,,,,,,,,,,,0.007034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.583632000,,,,47300000.0,,,72300000.0,,85300000.0,156600000.0,84300000.0,,98800000.0,,,,,21100000.0,7600000.0,,,21100000.0,,188700000.0,39600000.0,40800000.0,24300000.0,,,156600000.0,0.0,,,,0.0,,,-100000.0,,,,,,57800000.0,,,11700000.0,16500000.0,,7400000.0,12400000.0,98800000.0,,,28900000.0,26300000.0,,,84300000.0,,,,,,,,,39800000.0,,,24300000.0,25100000.0,,47300000.0,7400000.0,0.0,51500000.0,400547494.0,46800000.0,57800000.0,-100000.0,,,28900000.0,,,,,,,28900000.0,28900000.0,0.0,,,7600000.0,39800000.0,135300000.0,0.060667,,,,1200000.0,72300000.0,,,69000000.0,,24300000.0,,-219700000.0,,111500000.0,,400547494.0,,,26300000.0,,,142500000.0,,69000000.0,,,,0.0,,,,-43900000.0,,,,,370800000.0,,51500000.0,,,,,-43900000.0,85300000.0,,11700000.0,,0.060667,25100000.0,,,,,-219700000.0,182100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.591580800,,,,,,,,,,,,,,408109662.0,,,,,,,,,,,,,,6100000.0,,,,,,,,,,,,,,,,,,,,,,,6100000.0,,6100000.0,,,,,,,,,,0.014947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408109662.0,,,,,99300000.0,,99300000.0,,,,,,,,,,,,0.014947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
