,annualSaleOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyNetIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,annualDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyBasicEPS,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualLongTermDebt,annualStockholdersEquity,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyTaxProvision,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualCurrentLiabilities,annualPurchaseOfInvestment,annualOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,quarterlyOperatingExpense,quarterlyAccountsReceivable,annualStockBasedCompensation,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingGrossProfit,quarterlyCapitalStock,annualEbitda,annualRepaymentOfDebt,annualNetPPE,annualOtherCurrentLiabilities,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOperatingIncome,annualCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,annualNonCurrentDeferredRevenue,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualAccountsPayable,annualBasicEPS,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,quarterlyInterestExpense,trailingOtherIncomeExpense,quarterlyDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualPretaxIncome,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,annualAccumulatedDepreciation,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,annualCashAndCashEquivalents,quarterlyDilutedEPS,quarterlyTotalRevenue,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,trailingInterestExpense,annualTaxProvision,quarterlyEbitda,annualCurrentAssets,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualTotalRevenue,annualDilutedEPS,annualDilutedAverageShares,annualNetIncomeCommonStockholders,annualInterestExpense,annualNetOtherFinancingCharges,quarterlyEndCashPosition,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,quarterlyBasicAverageShares,annualOtherCurrentAssets,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,annualBasicAverageShares,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTotalAssets,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCashDividendsPaid,annualFreeCashFlow,annualCurrentDebt,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyChangeInInventory,trailingDeferredIncomeTax,trailingFreeCashFlow,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingChangeInCashSupplementalAsReported,annualNonCurrentDeferredTaxesLiabilities,trailingCapitalExpenditure,annualCurrentAccruedExpenses,annualInventory,trailingRepaymentOfDebt,trailingCashDividendsPaid,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingOperatingCashFlow,annualOtherIntangibleAssets,trailingNetOtherFinancingCharges,annualGoodwill,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,trailingEndCashPosition,annualChangeInInventory,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingBeginningCashPosition,quarterlyCurrentAccruedExpenses,trailingChangeInAccountPayable,quarterlyOtherIntangibleAssets,quarterlyCurrentDeferredRevenue,trailingInvestingCashFlow,quarterlyGoodwill,trailingChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualDeferredIncomeTax,trailingDilutedAverageShares
1277856000,,137740000.0,-27654000.0,10025000.0,-4723000.0,,0.0,45694000.0,,-44813000.0,0.32,36439000.0,13869000.0,,,,,2971279000.0,-370000.0,,1643148000.0,,17548000.0,-13945000.0,,,,,,37480000.0,,,34998000.0,,,,22312000.0,,25003000.0,,,,,,,,,,,9482000.0,,3324182000.0,92510000.0,,0.0,,,,-8374000.0,264000000.0,,-21230000.0,25355000.0,21004000.0,,29402635.0,3109019000.0,,,,,,55544000.0,,65638000.0,-68791000.0,0.0,,,,,2091409000.0,,,,,0.32,100636000.0,,,3782393000.0,28158000.0,,,,59419000.0,,,,,,,,,,,,,8367000.0,,-30811000.0,-45661000.0,,,1719693000.0,-260966000.0,,,,92510000.0,,29329273.0,,1019574000.0,6219000.0,371716000.0,,,-4973000.0,,,,-43242000.0,215163000.0,,,,8367000.0,-811114000.0,72196000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,108894000.0,-27913000.0,6920000.0,75793000.0,,0.0,53638000.0,,-62994000.0,0.21,58870000.0,10426000.0,,,,,3169771000.0,3547000.0,,3209000.0,,93152000.0,6301000.0,,,,,,37813000.0,,,37887000.0,,,,8367000.0,,25003000.0,,,,,,,,,,,6377000.0,,3503753000.0,132255000.0,,36322000.0,,,,-4124000.0,2059242000.0,,66681000.0,-24000.0,22202000.0,,29762420.0,3278665000.0,,,,,,66887000.0,,66894000.0,-365431000.0,0.0,,,,,2258778000.0,,,,,0.21,104781000.0,,,4012255000.0,29081000.0,,,,60719000.0,,,,,,,,,,,,,14668000.0,,-31114000.0,-128362000.0,,,1715591000.0,-285699000.0,,,,95933000.0,,29690910.0,,1038631000.0,6175000.0,543187000.0,,,-35429000.0,,,,-323335000.0,225088000.0,,,,14668000.0,-842484000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,102039000.0,107840000.0,-72386000.0,5320000.0,231189000.0,-556000.0,0.0,134814000.0,129711000.0,-344059000.0,,27246000.0,8628000.0,-510868000.0,2258745000.0,1149946000.0,328431000.0,3406539000.0,-1375000.0,,2258745000.0,-313308000.0,0.0,-915000.0,90178000.0,-49974000.0,175530000.0,,25003000.0,44300000.0,,3251000.0,38398000.0,,-77217000.0,8464000.0,14668000.0,,25003000.0,244264000.0,-888042000.0,3406539000.0,0.0,,-76713000.0,114553000.0,128004000.0,13753000.0,,4778000.0,,3732887000.0,106063000.0,4284870000.0,13753000.0,,53773000.0,1.14,-316813000.0,,18968000.0,-10654000.0,34318000.0,23542000.0,,,3514379000.0,50782000.0,107840000.0,,,-878331000.0,53773000.0,0.0,70734000.0,-77217000.0,0.0,,,-486220000.0,25962000.0,2377873000.0,50782000.0,0.0,155673000.0,35694000.0,,109132000.0,,,4284870000.0,26434000.0,,,,86574000.0,218508000.0,-6907000.0,,,2287695000.0,,415732000.0,1.14,29617544.0,33764000.0,87585000.0,-130334000.0,13753000.0,92310000.0,-31679000.0,-259350000.0,251455000.0,2377873000.0,2287695000.0,-313308000.0,270226000.0,3514379000.0,4058000.0,92310000.0,,,0.0,1149946000.0,7974000.0,90178000.0,,,-35551000.0,29617544.0,,,-399048000.0,218508000.0,3732887000.0,,35934000.0,0.0,-878331000.0,18968000.0,145506000.0,,20660000.0,-123629000.0,-310690000.0,2258745000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,133161000.0,-6243000.0,8961000.0,110809000.0,,0.0,38436000.0,,-78732000.0,0.27,57307000.0,12507000.0,,,,,3450327000.0,-1373000.0,,1811220000.0,,0.0,83930000.0,,,,,,43146000.0,,,39072000.0,,,,13753000.0,,25003000.0,,,,,,,,,,,8418000.0,,3866686000.0,195565000.0,,120786000.0,,,,-21425000.0,559000000.0,,-33572000.0,26982000.0,24662000.0,,33787232.0,3583488000.0,,,,,,64673000.0,,74701000.0,-416058000.0,,,,,,2499245000.0,,,,,0.27,113773000.0,,,4365034000.0,31555000.0,,,,68586000.0,,,,,,,,,,,,,97683000.0,,-32995000.0,-84186000.0,,,1940245000.0,-338273000.0,,,,74779000.0,,31177778.0,,1164361000.0,6115000.0,559000000.0,,12507000.0,1136000.0,,,,-193937000.0,283198000.0,,,,38558000.0,-914707000.0,121325000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,197364000.0,-11870000.0,13749000.0,-69985000.0,,0.0,130156000.0,,-62952000.0,0.32,47044000.0,10702000.0,,,,,3428778000.0,-2989000.0,,1779461000.0,,118787000.0,-88874000.0,,,,,,43881000.0,,,40270000.0,,,,97683000.0,,73753000.0,,,,,,,,,,,10325000.0,,3825855000.0,108520000.0,,32847000.0,,,,-15908000.0,475000000.0,,26767000.0,1015000.0,22710000.0,,32135064.0,3626142000.0,,,,,,60641000.0,,76928000.0,-434580000.0,,,,,,2379103000.0,,,,,0.32,117198000.0,,,4274344000.0,33047000.0,,,,70557000.0,,,,,,,,,,,,,8809000.0,,-34496000.0,-65933000.0,,,1785316000.0,-359662000.0,,,,75673000.0,,32040904.0,,1326864000.0,6371000.0,593787000.0,,10702000.0,-46735000.0,,,,-467256000.0,199713000.0,,,,41237000.0,-845566000.0,20171000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,275410000.0,-7450000.0,9054000.0,42261000.0,,0.0,88416000.0,,-34809000.0,0.23,66343000.0,11965000.0,,,,,3429799000.0,-3186000.0,,1750439000.0,,0.0,211000.0,,,,,,44203000.0,,,41349000.0,38137000.0,,,8809000.0,,73753000.0,,,,,,,,,,,7687000.0,,3905165000.0,108641000.0,,33017000.0,,,,31534000.0,509775000.0,,-1243000.0,0.0,22096000.0,,35437693.0,3705209000.0,,,,,,73595000.0,,78709000.0,-461989000.0,0.0,,,,,2398942000.0,,,,,0.23,120058000.0,,,4312823000.0,34506000.0,12051000.0,,,72643000.0,,,562000.0,1855000.0,,,,,,,,,9020000.0,,-35299000.0,-108393000.0,,,1889167000.0,-386752000.0,,,,75624000.0,,33421739.0,,1388310000.0,6066000.0,509775000.0,,11965000.0,-72341000.0,,,,-230541000.0,199956000.0,,,,39716000.0,-883024000.0,132745000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,32998000.0,383412000.0,-5342000.0,15304000.0,125263000.0,-1757000.0,0.0,66923000.0,164016000.0,-55461000.0,,45877000.0,14771000.0,-425783000.0,2360858000.0,1441876000.0,208348000.0,3437318000.0,-3427000.0,,2360858000.0,-408066000.0,0.0,3869000.0,94440000.0,-8048000.0,216571000.0,,78102000.0,46418000.0,,2927000.0,40073000.0,51338000.0,-72771000.0,-1630000.0,9020000.0,,73753000.0,304578000.0,-1435135000.0,3437318000.0,0.0,,-12817000.0,125053000.0,12889000.0,12889000.0,,13936000.0,,4036964000.0,87164000.0,4357344000.0,12889000.0,,48324000.0,1.24,-9584000.0,,20528000.0,0.0,5001000.0,25082000.0,,,3820730000.0,48868000.0,457687000.0,,,-920026000.0,54829000.0,-103800000.0,84916000.0,-72771000.0,0.0,,,-33706000.0,20694000.0,2483236000.0,48868000.0,0.0,183596000.0,12889000.0,,124989000.0,,,4357344000.0,38498000.0,-13643000.0,,,91191000.0,141959000.0,-864000.0,1309000.0,-9152000.0,2384447000.0,3620000.0,472493000.0,1.24,32628714.0,40368000.0,91694000.0,-30905000.0,12889000.0,74275000.0,-35832000.0,-167271000.0,323931000.0,2478887000.0,2388796000.0,-408066000.0,308649000.0,3895005000.0,4008000.0,74275000.0,,,22682000.0,1437527000.0,6753000.0,94440000.0,,14771000.0,-123842000.0,32541792.0,,,-543401000.0,216234000.0,4036964000.0,,47070000.0,0.0,-920026000.0,20528000.0,163844000.0,-262552000.0,13753000.0,-138622000.0,182865000.0,150000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,401531000.0,-4728000.0,24090000.0,-27254000.0,,38819000.0,31590000.0,,-57804000.0,0.67,72160000.0,17204000.0,,,,,3434645000.0,-531000.0,,1724317000.0,,0.0,855000.0,,,,,,47774000.0,,,40164000.0,43699000.0,,,12889000.0,,73753000.0,,,,,,,,,,,22722000.0,,4051378000.0,128331000.0,,48331000.0,,,,14356000.0,618566000.0,,-18383000.0,14803000.0,24658000.0,,36396641.0,3874995000.0,,,,,,65429000.0,,87754000.0,-493484000.0,,,,,,2477928000.0,,,,,0.67,127918000.0,,,4388888000.0,39980000.0,11964000.0,,,80714000.0,,,986000.0,862000.0,,,,,,,,,13744000.0,,-36459000.0,-44051000.0,,,1859362000.0,-422919000.0,,,,80000000.0,,33913433.0,,1457642000.0,5400000.0,618566000.0,,17204000.0,517000.0,,,,-177984000.0,176383000.0,,,,10984000.0,-954243000.0,127971000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,436230000.0,-5583000.0,38446000.0,205283000.0,,0.0,139354000.0,,-69334000.0,1.07,57232000.0,42490000.0,,,,,3664605000.0,20726000.0,,1615645000.0,,0.0,-9612000.0,,,,,,49176000.0,,,42417000.0,44684000.0,,,13744000.0,,73753000.0,,,,,,,,,,,37078000.0,,4339116000.0,141976000.0,,27810000.0,,,,-12102000.0,872102000.0,,-15980000.0,-9733000.0,24659000.0,,34708420.0,4100835000.0,,,,,,66211000.0,,90144000.0,-72915000.0,,,,,,2628761000.0,,,,,1.07,132561000.0,,,4659916000.0,40968000.0,-11056000.0,,,82769000.0,,,939000.0,2908000.0,,,,,,,,,4132000.0,,-38972000.0,-272127000.0,,,1756659000.0,-425058000.0,,,,114166000.0,,34570772.0,,1593225000.0,7375000.0,872102000.0,,42490000.0,-188064000.0,,,,-493169000.0,238281000.0,,,,45410000.0,-995311000.0,134992000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,477967000.0,-8483000.0,17587000.0,109756000.0,,57918000.0,97914000.0,,-110498000.0,0.46,89943000.0,20222000.0,,,,,3780021000.0,-591000.0,,1571821000.0,,0.0,-2189000.0,,,,,,49959000.0,,,45309000.0,45967000.0,,,4132000.0,,73753000.0,,,,,,,,,,,16219000.0,,4534672000.0,168450000.0,,26877000.0,,,,-20555000.0,1023880000.0,,-39372000.0,1252000.0,25064000.0,,37969407.0,4315906000.0,,,,,,81094000.0,,92833000.0,-524591000.0,0.0,,,,,2753581000.0,,,,,0.45,138142000.0,,,4817684000.0,42874000.0,21964000.0,,,85915000.0,,,955000.0,-20576000.0,,,,,,,,,1943000.0,,-40013000.0,-201888000.0,,,1729701000.0,-448142000.0,,,,141573000.0,,37969407.0,,1665693000.0,6918000.0,1023880000.0,,20222000.0,-53270000.0,,,,-525824000.0,218766000.0,,,,0.0,-1037663000.0,150706000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,61703000.0,664058000.0,-9499000.0,45161000.0,262571000.0,-1832000.0,55870000.0,88862000.0,182330000.0,-277346000.0,1.22,48164000.0,49640000.0,-812138000.0,2818683000.0,1764804000.0,550356000.0,4019006000.0,30399000.0,,2818683000.0,-444466000.0,0.0,16663000.0,115302000.0,-73735000.0,267499000.0,,73753000.0,54846000.0,,4141000.0,47817000.0,47980000.0,-69261000.0,58683000.0,1943000.0,,73753000.0,412033000.0,-1371317000.0,4019006000.0,0.0,,-17544000.0,157281000.0,42126000.0,18606000.0,,43793000.0,,4847223000.0,42126000.0,5100523000.0,42126000.0,,64858000.0,3.42,247689000.0,1253084000.0,137469000.0,0.0,55381000.0,25864000.0,,38182569.0,4738934000.0,129553000.0,664058000.0,,,-1081517000.0,64858000.0,0.0,96988000.0,-69261000.0,0.0,,,-38111000.0,23307000.0,2967107000.0,129553000.0,55870000.0,205543000.0,42126000.0,1.22,144805000.0,,,5100523000.0,42142000.0,-18362000.0,,,123484000.0,108289000.0,5717000.0,1261000.0,14974000.0,2967107000.0,12360000.0,543425000.0,3.41,37377986.0,119812000.0,100244000.0,-28293000.0,18606000.0,92713000.0,-40806000.0,-294072000.0,357720000.0,2967107000.0,2967107000.0,-444466000.0,362824000.0,4738934000.0,4510000.0,92713000.0,,35895902.0,55870000.0,1764804000.0,6866000.0,115302000.0,,49640000.0,223273000.0,35032749.0,,,-174340000.0,108289000.0,4847223000.0,,125284000.0,55870000.0,-1081517000.0,137469000.0,180601000.0,-358857000.0,12889000.0,-156250000.0,229388000.0,1253084000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,660086000.0,-6265000.0,26571000.0,32283000.0,,49113000.0,122905000.0,,-5091000.0,0.68,85692000.0,29703000.0,,,,,4160267000.0,5714000.0,,2773538000.0,,168250000.0,12238000.0,,,,,,56700000.0,,,48465000.0,50074000.0,,,18606000.0,,73753000.0,,,,,,,,,,,25203000.0,,4936459000.0,55634000.0,,55634000.0,,,,80601000.0,1214459000.0,,-6541000.0,20335000.0,25211000.0,,37063235.0,4869466000.0,,,8443000.0,,,86461000.0,,100877000.0,-68280000.0,,,,,,2952244000.0,,,,,0.68,149342000.0,,,5287297000.0,44177000.0,10665000.0,,,104988000.0,,,1132000.0,-844000.0,,,,,,,,,30844000.0,,-41152000.0,-105737000.0,,,2952244000.0,-464391000.0,,,,80432000.0,,37063235.0,,1870465000.0,6626000.0,145625000.0,,29703000.0,72453000.0,,,-48119000.0,-279854000.0,66993000.0,,,,49113000.0,-1127030000.0,168250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,706993000.0,-9926000.0,26314000.0,100423000.0,,50898000.0,0.0,,-11557000.0,0.67,64894000.0,29575000.0,,,,,4145179000.0,8306000.0,,2925616000.0,,0.0,-10627000.0,,,,,,57257000.0,3463000.0,,50470000.0,51033000.0,,,30844000.0,,73753000.0,,,,,,,,,,,24946000.0,,5058998000.0,45384000.0,,45384000.0,,,,53337000.0,1515872000.0,,-7461000.0,0.0,26325000.0,,39576663.0,4903070000.0,,,-10876000.0,,,76410000.0,,102934000.0,-62813000.0,,,,,,3088954000.0,,,,,0.67,153404000.0,,,5318512000.0,45677000.0,-12030000.0,,,106933000.0,,,994000.0,0.0,,,,,,,,,20217000.0,,-46446000.0,-175944000.0,,,3088954000.0,-484615000.0,,,,88734000.0,,37232836.0,,1858155000.0,6224000.0,134629000.0,,29575000.0,-99889000.0,,,-59464000.0,-215218000.0,155928000.0,,,,50898000.0,-1173333000.0,157061000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,763974000.0,-7482000.0,70156000.0,-57898000.0,,71382000.0,0.0,,-11722000.0,1.84,74496000.0,63032000.0,,,,,4126624000.0,40624000.0,,2920756000.0,,0.0,-10708000.0,,,,,,57518000.0,3596000.0,,52176000.0,51510000.0,,,20217000.0,,73753000.0,,,,,,,,,,,68788000.0,,5085602000.0,55994000.0,,55994000.0,,,,62774000.0,,,-2440000.0,2495000.0,26187000.0,,37436983.0,4961980000.0,,,21524000.0,,,83844000.0,,103726000.0,-62589000.0,,,,,,3091898000.0,,,,,1.84,155902000.0,,,5340716000.0,46208000.0,966000.0,,,140662000.0,,,1011000.0,0.0,,,,,,,,,9509000.0,,-46548000.0,-27306000.0,,,3091898000.0,-461005000.0,,,,89899000.0,,37320562.0,,1880200000.0,6075000.0,141266000.0,,63032000.0,6878000.0,,,-57643000.0,-41854000.0,123622000.0,,,,71382000.0,-1214092000.0,163632000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,24172000.0,767217000.0,-8545000.0,33242000.0,73791000.0,-844000.0,58300000.0,15461000.0,205734000.0,-12563000.0,0.85,79900000.0,20020000.0,-453696000.0,3033524000.0,1884619000.0,148599000.0,4239301000.0,-1860000.0,,3033524000.0,-474426000.0,0.0,8982000.0,125857000.0,-16442000.0,304982000.0,4075000.0,73753000.0,59395000.0,4075000.0,4508000.0,52704000.0,53117000.0,-60472000.0,52784000.0,9509000.0,,73753000.0,449826000.0,-750900000.0,4239301000.0,0.0,,-12461000.0,181065000.0,53766000.0,18491000.0,,31874000.0,,5186839000.0,53766000.0,5494187000.0,53766000.0,,67183000.0,4.05,67337000.0,,148046000.0,0.0,1342000.0,26875000.0,,37498824.0,5064818000.0,140882000.0,767217000.0,-19019000.0,,-1254886000.0,67183000.0,0.0,105843000.0,-60472000.0,,,,-40933000.0,25601000.0,3188601000.0,140882000.0,58300000.0,229945000.0,53766000.0,0.85,158547000.0,,,5494187000.0,46448000.0,-1095000.0,,,99614000.0,122021000.0,-115000.0,1371000.0,0.0,3188601000.0,72000.0,613703000.0,4.04,37329455.0,150811000.0,104600000.0,-32218000.0,18491000.0,90084000.0,-46522000.0,-144709000.0,138366000.0,3188601000.0,3188601000.0,-474426000.0,411010000.0,5064818000.0,-1494000.0,90084000.0,,37498824.0,58300000.0,1884619000.0,6676000.0,125857000.0,,20020000.0,8097000.0,37237284.0,,-18592000.0,-213974000.0,122021000.0,5186839000.0,,156283000.0,58300000.0,-1254886000.0,148046000.0,202693000.0,-183818000.0,18606000.0,-180668000.0,264049000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,816791000.0,-4162000.0,23280000.0,-29877000.0,,83221000.0,157596000.0,,-12610000.0,0.58,82943000.0,26406000.0,,,,,5648254000.0,1760000.0,,2954297000.0,,0.0,1427000.0,,,,,,60373000.0,7039000.0,,53450000.0,53298000.0,,,18491000.0,,73754000.0,,,,,,,,,,,21912000.0,,6633042000.0,48671000.0,,48671000.0,,,,70333000.0,135903000.0,,-10340000.0,4016000.0,26055000.0,,37931454.0,6548266000.0,,,15918000.0,,,83470000.0,,108195000.0,-56395000.0,,,,,,3075638000.0,,,,,0.58,161645000.0,,,6949047000.0,47822000.0,18797000.0,,,105759000.0,,,1233000.0,3750000.0,,,,,,,,,19918000.0,,-96388000.0,-51639000.0,,,3075638000.0,-498368000.0,,,,100348000.0,,37685073.0,,2023994000.0,7075000.0,92602000.0,,26406000.0,38012000.0,,,-41639000.0,-321879000.0,84776000.0,,,,83221000.0,-1300793000.0,114883000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,1071328000.0,-23392000.0,6303000.0,436126000.0,,113398000.0,121831000.0,,-21967000.0,0.08,96179000.0,8428000.0,,,,,9909959000.0,-21397000.0,,5065979000.0,,0.0,-1972000.0,,,,,,107068000.0,,,83220000.0,93678000.0,,,19918000.0,,73756000.0,,,,,,,,,,,4989000.0,,11348363000.0,17946000.0,,17946000.0,,,,74212000.0,66975000.0,,-4001000.0,1176000.0,42151000.0,,62059762.0,11094685000.0,,,-5832000.0,,,132424000.0,,176230000.0,-53794000.0,,,,,,5376181000.0,,,,,0.08,259450000.0,,,11294685000.0,69162000.0,-5621000.0,,,148089000.0,,,2392000.0,3812000.0,,,,,,,,,17946000.0,,1427000.0,-674630000.0,,,5122441000.0,-575772000.0,,,,106358000.0,,61884963.0,,5858448000.0,9558000.0,253740000.0,,8428000.0,25132000.0,,,-578364000.0,-755331000.0,253678000.0,,,,113398000.0,-1384726000.0,32896000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,1151424000.0,-8659000.0,54964000.0,246958000.0,,98381000.0,171385000.0,,-22615000.0,0.85,161866000.0,58684000.0,,,,,10166952000.0,32374000.0,,5226125000.0,,0.0,-140422000.0,,,,,,113663000.0,,,87668000.0,107235000.0,,,17946000.0,,73756000.0,,,,,,,,,,,53668000.0,,11666562000.0,17877000.0,,17877000.0,,,,139251000.0,222628000.0,,-1175000.0,1083000.0,45830000.0,,63069772.0,11416757000.0,,,34689000.0,,,167160000.0,,182811000.0,-51408000.0,,,,,,5573119000.0,,,,,0.85,270479000.0,,,11636943000.0,69148000.0,41915000.0,,,211749000.0,,,1371000.0,-4987000.0,,,,,,,,,17877000.0,,-82439000.0,-408893000.0,,,5279897000.0,-608498000.0,,,,108147000.0,,62892601.0,,5983292000.0,11479000.0,293222000.0,,58684000.0,3119000.0,,,-77603000.0,-250630000.0,249805000.0,,,,98381000.0,-1469991000.0,32330000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
