date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,annualBasicAverageShares,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,quarterlyDilutedAverageShares,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualBasicEPS,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyTotalAssets,annualCostOfRevenue,annualFreeCashFlow,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyBasicEPS,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualDilutedAverageShares,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInventory,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingInvestingCashFlow,trailingOperatingExpense,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingPurchaseOfInvestment,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingStockBasedCompensation,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingInterestExpense,annualCurrentDeferredRevenue,trailingNetOtherInvestingChanges,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.588988800,,,,,,,,,,,,,,,,,,,,,,,,,,,510700000.0,2256384000.0,,,,,,,,,,,,,,,,,,,57000000.0,,,,,,,,,,,,,,,,,,,,,0.001484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256384000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001484,,,510700000.0,,,,,,,,,,,,,,,,510700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.596851200,,,,,,,,,,,,,,,,,,,,,,,,,,,322000000.0,2375616000.0,,,,,,,,,,,,,,,,,,,24800000.0,,,,,,,,,,,,,,,,,,,,,0.000703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375616000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000703,,,322000000.0,,,,,,,,,,,,,,,,322000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.604627200,,,,,,,,,,,,,,,,,,,,,,,,,,,464700000.0,2375616000.0,,,,,,,,,,,,,,,,,,,48800000.0,,,,,,,,,,,,,,,,,,,,,0.001328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375616000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001328,,,464700000.0,,,,,,,,,,,,,,,,464700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.612576000,281100000.0,,71100000.0,1710800000.0,,215900000.0,638400000.0,,,,,0.004375,47400000.0,,,47400000.0,0.0,263300000.0,-7700000.0,103600000.0,33400000.0,2387136000.0,486900000.0,,,,413400000.0,,,167000000.0,,85700000.0,0.004375,-1100000.0,270600000.0,41100000.0,263300000.0,,825400000.0,1060100000.0,127400000.0,,,167000000.0,-20500000.0,187000000.0,36400000.0,15100000.0,354800000.0,,-100000.0,,,,3800000.0,825400000.0,638400000.0,34100000.0,562100000.0,33400000.0,,,167000000.0,,14800000.0,,,,,,215900000.0,486900000.0,562100000.0,,2387136000.0,,13400000.0,34100000.0,,,2500000.0,,,222900000.0,,,,,,,3400000.0,90000000.0,187000000.0,169400000.0,85700000.0,85700000.0,85700000.0,81900000.0,650700000.0,,,,295900000.0,-118100000.0,300000.0,,90000000.0,,,154300000.0,-24500000.0,,,,,41100000.0,,,15100000.0,-64300000.0,,-100000.0,,75400000.0,81900000.0,,,-42000000.0,,-8500000.0,-40500000.0,,,,,369600000.0,154300000.0,,,,,,,-64300000.0,,,,,,13400000.0,,-1016300000.0,103700000.0,,,,71100000.0,,,103700000.0,,,,0.0,,,10400000.0,-1016300000.0,222900000.0,,13900000.0,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.620524800,,,,,,,,,,,,,,,,,,,,,,,,,,,602600000.0,2384192000.0,,,,,,,,,,,,,,,,,,,75900000.0,,,,,,,,,,,,,,,,,,,,,0.002031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384192000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002031,,,602600000.0,,,,,,,,,,,,,,,,602600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.628387200,,,,,,215300000.0,710100000.0,,,,,,,104100000.0,,46300000.0,,,,,,,586400000.0,,,,445700000.0,2372480000.0,,,,,,,,,261600000.0,,925200000.0,,,,36800000.0,,,215100000.0,36800000.0,,,,0.0,36800000.0,,,,,,,,35900000.0,277700000.0,,,,,,,0.001016,,,,,663600000.0,,,,13200000.0,33100000.0,,,,168000000.0,,190900000.0,,,3200000.0,,108100000.0,,,,,,,127300000.0,127300000.0,,,2372480000.0,,,,,300000.0,23800000.0,117300000.0,60600000.0,,,,,,,,46200000.0,,2500000.0,15400000.0,-71200000.0,,,,,82400000.0,,,,,,,,,,,,188500000.0,,,,,,,,,,,,0.001016,,,59900000.0,105200000.0,,,,63900000.0,,,,,,,,,,,63900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.636163200,,,,,,289700000.0,820700000.0,-7500000.0,,1200000.0,4200000.0,,,114700000.0,,38500000.0,,,,,,,642000000.0,,,,577900000.0,2396224000.0,,,,,,,,,328200000.0,-70000000.0,1051000000.0,,,,63100000.0,,,230300000.0,63100000.0,,,,-100000.0,63100000.0,,,,,,,,36800000.0,353700000.0,,,,,-1600000.0,,0.001641,,,,,722800000.0,,,,12800000.0,25800000.0,-19600000.0,,,224200000.0,0.0,239200000.0,,,1200000.0,,118900000.0,,,,,,,108000000.0,108000000.0,,,2396224000.0,0.0,,,,300000.0,40800000.0,132700000.0,103900000.0,,,,,,-18300000.0,,110300000.0,49800000.0,2500000.0,15900000.0,-74600000.0,,,,,81700000.0,,0.0,,,,,,,,,,207300000.0,,,,,-19300000.0,-51700000.0,,,,-120700000.0,,0.001641,,,105300000.0,106200000.0,,500000.0,,73200000.0,,,,,,,,400000.0,,,109500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.644112000,396600000.0,,107400000.0,2235200000.0,,273200000.0,837700000.0,-7500000.0,,3200000.0,4900000.0,0.006328,36900000.0,134400000.0,,36900000.0,0.0,310100000.0,-137700000.0,150400000.0,36900000.0,2387136000.0,701700000.0,,,,609000000.0,,,243000000.0,,90400000.0,0.006328,-3000000.0,393400000.0,39900000.0,310100000.0,60900000.0,1094600000.0,1367000000.0,39900000.0,,67300000.0,243000000.0,-28100000.0,256900000.0,67300000.0,16200000.0,454500000.0,,100000.0,67300000.0,,,5600000.0,1094600000.0,837700000.0,25900000.0,784500000.0,36900000.0,365200000.0,,243000000.0,,17100000.0,-1400000.0,,,,,273200000.0,701700000.0,784500000.0,,2387136000.0,,10900000.0,25900000.0,-33100000.0,,1700000.0,243800000.0,0.0,309500000.0,,,2700000.0,,139300000.0,,7300000.0,159700000.0,256900000.0,127100000.0,90400000.0,90400000.0,90400000.0,81000000.0,868200000.0,,0.0,,413700000.0,-35700000.0,300000.0,36800000.0,159700000.0,104100000.0,,238500000.0,-86600000.0,,,-32000000.0,,39900000.0,-77300000.0,3000000.0,16200000.0,-78800000.0,,100000.0,,85700000.0,81000000.0,,-100000.0,-87200000.0,,-900000.0,-89400000.0,,,,,471600000.0,238500000.0,,,,,-17600000.0,92900000.0,-78800000.0,,,20700000.0,,,10900000.0,,104500000.0,125900000.0,,-3200000.0,,107400000.0,,,125900000.0,,,,0.0,600000.0,,4700000.0,109400000.0,309500000.0,,10500000.0,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.652060800,,,,,,386400000.0,1019600000.0,-7500000.0,,200000.0,4700000.0,,,146400000.0,,36900000.0,,,,,,,793900000.0,,,,833600000.0,2402240000.0,,,,,,,,,423300000.0,-56500000.0,1306700000.0,,,,99700000.0,,,287100000.0,99700000.0,,,,0.0,99700000.0,,,,,,,,40300000.0,517200000.0,,,,,-1800000.0,,0.002578,,,,,883400000.0,,,,11100000.0,25800000.0,-34600000.0,,,316400000.0,0.0,306900000.0,,,400000.0,,151100000.0,,,,,,,95100000.0,95100000.0,,,2402240000.0,90400000.0,,,,300000.0,63700000.0,188400000.0,163400000.0,,,,,,-33300000.0,,103900000.0,57600000.0,2400000.0,16500000.0,-78000000.0,,,,,82200000.0,,-100000.0,,,,,,,,,,266400000.0,,,,,4700000.0,-23200000.0,,,,-126700000.0,,0.002578,,,165300000.0,179400000.0,,-1100000.0,,103100000.0,,,,,,,,1300000.0,,,170000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.659923200,,,,,,490200000.0,1131800000.0,-10500000.0,,1000000.0,8900000.0,,,143000000.0,,37600000.0,,,,,,,841400000.0,,,,648800000.0,2402272000.0,,,,,,,,,527800000.0,-102300000.0,1462500000.0,,,,58100000.0,,,330700000.0,58100000.0,,,,0.0,58100000.0,,,,,,,,45800000.0,397900000.0,,,,,-800000.0,,0.003125,,,,,934700000.0,,,,11900000.0,25700000.0,-52700000.0,,,250900000.0,0.0,432500000.0,,,1300000.0,,151900000.0,,,,,,,118800000.0,118800000.0,,,2402272000.0,0.0,,,,300000.0,37100000.0,231800000.0,95200000.0,,,,,,-52300000.0,,237800000.0,123600000.0,5200000.0,17500000.0,-84400000.0,,,,,81400000.0,,0.0,,,,,,,,,,316200000.0,,,,,23700000.0,-50000000.0,,,,-119400000.0,,0.003125,,,99000000.0,143000000.0,,1500000.0,,109400000.0,,,,,,,,100000.0,,,107900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.667699200,,,,,,701600000.0,1327800000.0,-10600000.0,,700000.0,9800000.0,,,181800000.0,,43100000.0,,,,,,,901600000.0,,,,802200000.0,2405056000.0,,,,,,,,,744700000.0,-83800000.0,1742400000.0,,,,70700000.0,,,414600000.0,70700000.0,,,,100000.0,70700000.0,,,,,,,,43400000.0,486400000.0,,,,,-76500000.0,,0.00375,,,,,997700000.0,,,,13700000.0,29300000.0,-93200000.0,,,315800000.0,0.0,529700000.0,,,1300000.0,,191600000.0,,,,,,,118300000.0,118300000.0,,,2405056000.0,0.0,,,,300000.0,45200000.0,277300000.0,115900000.0,,,,,,-16900000.0,,404300000.0,158000000.0,9700000.0,20400000.0,-94900000.0,,,,,116900000.0,,200000.0,,,,,,,,,,372200000.0,,,,,-500000.0,-66900000.0,,,,-150000000.0,,0.00375,,,124200000.0,175100000.0,,1900000.0,,122200000.0,,,,,,,,900000.0,,,134000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.675648000,488900000.0,,165900000.0,3003600000.0,,628400000.0,1280300000.0,-10500000.0,,8700000.0,11100000.0,0.014844,46900000.0,192900000.0,,46900000.0,0.0,675300000.0,-315200000.0,174700000.0,52300000.0,2409472000.0,949700000.0,,,,719000000.0,,,287000000.0,,119800000.0,0.014844,-48100000.0,461700000.0,300900000.0,675300000.0,92000000.0,1708400000.0,1816100000.0,-150600000.0,,58600000.0,287000000.0,-39100000.0,428100000.0,58600000.0,20900000.0,664100000.0,,0.0,58600000.0,,,10600000.0,1708400000.0,1280300000.0,30000000.0,1033100000.0,52300000.0,414700000.0,,287000000.0,,34500000.0,31000000.0,,,,,628400000.0,949700000.0,1033100000.0,,2409472000.0,,16900000.0,30000000.0,-30700000.0,,3200000.0,304300000.0,0.0,586600000.0,,,-3000000.0,,204000000.0,,100000.0,292500000.0,428100000.0,14200000.0,119800000.0,119800000.0,119800000.0,114700000.0,1187500000.0,,0.0,,523400000.0,228500000.0,300000.0,28700000.0,292500000.0,87300000.0,,397600000.0,-275000000.0,,,-62300000.0,,300900000.0,-110700000.0,10000000.0,20900000.0,-105100000.0,,0.0,,90400000.0,114700000.0,,269200000.0,-164800000.0,,-2700000.0,-211200000.0,,,,,698600000.0,397600000.0,,,,,1500000.0,154300000.0,-105100000.0,,,80900000.0,,,16900000.0,,100300000.0,161600000.0,,-5000000.0,,165900000.0,,,161600000.0,,,,269300000.0,900000.0,,29400000.0,111400000.0,586600000.0,,27300000.0,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.683596800,,,,,,563400000.0,1339200000.0,-10600000.0,,4000000.0,10500000.0,,,172300000.0,,71600000.0,,,,,,,1053500000.0,,,,947200000.0,2411392000.0,,,,,,,,,635000000.0,79400000.0,1773400000.0,,,,114400000.0,,,434200000.0,114400000.0,,,,-100000.0,114400000.0,,,,,,,,53400000.0,570100000.0,,,,,-700000.0,,0.005938,,,,,1138400000.0,,,,16900000.0,54800000.0,-18500000.0,,,377100000.0,0.0,472500000.0,,,300000.0,,182800000.0,,,,,,,148100000.0,148100000.0,,,2411392000.0,119800000.0,,,,300000.0,71700000.0,298800000.0,186100000.0,,,,,,-17900000.0,,236700000.0,-48800000.0,8500000.0,22000000.0,-114900000.0,,,,,113400000.0,,0.0,,,,,,,,,,413700000.0,,,,,28300000.0,97300000.0,,,,-31500000.0,,0.005938,,,194300000.0,212300000.0,,-100000.0,,114400000.0,,,,,,,,1000000.0,,,204800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.691459200,,,,,,461500000.0,1299900000.0,-11300000.0,,1100000.0,11300000.0,,,181400000.0,,87900000.0,,,,,,,1103800000.0,,,,743400000.0,2413984000.0,,,,,,,,,549400000.0,86500000.0,1745700000.0,,,,61500000.0,,,445800000.0,61500000.0,,,,0.0,61500000.0,,,,,,,,58700000.0,444100000.0,,,,,-500000.0,,0.003125,,,,,1196300000.0,,,,15700000.0,72200000.0,-22900000.0,,,299300000.0,0.0,474300000.0,,,400000.0,,192700000.0,,,,,,,156800000.0,156800000.0,,,2413984000.0,0.0,,,,300000.0,38400000.0,310900000.0,99900000.0,,,,,,-23300000.0,,146000000.0,-83100000.0,7100000.0,22500000.0,-125700000.0,,,,,112400000.0,,0.0,,,,,,,,,,436600000.0,,,,,8700000.0,109800000.0,,,,36800000.0,,0.003125,,,106600000.0,179900000.0,,-1000000.0,,135600000.0,,,,,,,,2000000.0,,,117900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.699321600,,,,,,468100000.0,1368900000.0,-11300000.0,,1300000.0,11800000.0,,,193700000.0,,86500000.0,,,,,,,1174900000.0,,,,867000000.0,2415392000.0,,,,,,,,,554600000.0,-16700000.0,1828200000.0,,,,82500000.0,,,459300000.0,82500000.0,,,,0.0,82500000.0,,,,,,,,63300000.0,520800000.0,,,,,-1600000.0,,0.004219,,,,,1273600000.0,,,,16200000.0,70300000.0,-25900000.0,,,346200000.0,0.0,474000000.0,,,100000.0,,205500000.0,,,,,,,141600000.0,141600000.0,,,2415392000.0,0.0,,,,300000.0,51700000.0,324000000.0,134200000.0,,,,,,-27200000.0,,153900000.0,-4700000.0,6600000.0,23600000.0,-137500000.0,,,,,111700000.0,,-100000.0,,,,,,,,,,461500000.0,,,,,-15200000.0,10500000.0,,,,-79700000.0,,0.004219,,,140700000.0,206100000.0,,-5400000.0,,108100000.0,,,,,,,,800000.0,,,152500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.707270400,554600000.0,,134700000.0,3405200000.0,,420600000.0,1387800000.0,-11300000.0,,12900000.0,14100000.0,0.016875,120300000.0,214200000.0,,120300000.0,0.0,540900000.0,32200000.0,192600000.0,60500000.0,2416320000.0,1234300000.0,,,,847600000.0,,,329200000.0,,260100000.0,0.016875,-7500000.0,521800000.0,109300000.0,540900000.0,180900000.0,1872900000.0,2041400000.0,330100000.0,,70700000.0,329200000.0,-44500000.0,485100000.0,70700000.0,28700000.0,761500000.0,,0.0,70700000.0,,,19300000.0,1872900000.0,1387800000.0,69500000.0,1332000000.0,60500000.0,506400000.0,,329200000.0,,47700000.0,-4700000.0,,,,,420600000.0,1234300000.0,1332000000.0,,2416320000.0,,50800000.0,69500000.0,-42600000.0,,4200000.0,341200000.0,0.0,471200000.0,,,-2900000.0,,228300000.0,,-2100000.0,346000000.0,485100000.0,436600000.0,260100000.0,260100000.0,260100000.0,110400000.0,1363800000.0,,0.0,,602300000.0,-192600000.0,300000.0,30800000.0,346000000.0,101500000.0,,497800000.0,115400000.0,,,-38100000.0,,109300000.0,-56000000.0,8500000.0,28700000.0,-151800000.0,,0.0,,119800000.0,110400000.0,,0.0,-106500000.0,,8200000.0,-109900000.0,,,,,809200000.0,497800000.0,,,,,118400000.0,219000000.0,-151800000.0,,,106600000.0,,,50800000.0,,112900000.0,176600000.0,,14700000.0,,134700000.0,,,176600000.0,,,,-100000.0,400000.0,,140200000.0,127000000.0,471200000.0,,30700000.0,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.715219200,,,,,,597700000.0,1639800000.0,-11300000.0,,4300000.0,12200000.0,,,228000000.0,,75600000.0,,,,,,,1345600000.0,,,,1099900000.0,2419584000.0,,,,,,,,,673300000.0,37200000.0,2140400000.0,,,,122600000.0,,,500600000.0,122600000.0,,,,100000.0,122600000.0,,,,,,,,69100000.0,654500000.0,,,,,-700000.0,,0.00625,,,,,1467100000.0,,,,54800000.0,20700000.0,-24300000.0,,,445400000.0,0.0,469700000.0,,,900000.0,,240200000.0,,,,,,,352400000.0,352400000.0,,,2419584000.0,260100000.0,,,,300000.0,77600000.0,361100000.0,200200000.0,,,,,,-24700000.0,,208100000.0,37800000.0,5900000.0,29700000.0,-166100000.0,,,,,109800000.0,,0.0,,,,,,,,,,527200000.0,,,,,92400000.0,61900000.0,,,,-79000000.0,,0.00625,,,205200000.0,234700000.0,,1800000.0,,154900000.0,,,,,,,,1600000.0,,,217400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.723081600,,,,,,482900000.0,1571900000.0,-15200000.0,,13700000.0,13200000.0,,,213500000.0,,80800000.0,,,,,,,1406500000.0,,,,875800000.0,2423104000.0,,,,,,,,,563700000.0,72600000.0,2074000000.0,,,,76000000.0,,,502100000.0,76000000.0,,,,0.0,76000000.0,,,,,,,,71300000.0,516400000.0,,,,,-700000.0,,0.003906,,,,,1510300000.0,,,,63200000.0,17600000.0,-21000000.0,,,359400000.0,0.0,477600000.0,,,-1200000.0,,226700000.0,,,,,,,354900000.0,354900000.0,,,2423104000.0,0.0,,,,300000.0,48100000.0,363700000.0,124100000.0,,,,,,-21600000.0,,169900000.0,-51300000.0,7300000.0,29800000.0,-177100000.0,,,,,108600000.0,,100000.0,,,,,,,,,,540800000.0,,,,,2500000.0,94200000.0,,,,-6400000.0,,0.003906,,,132700000.0,187200000.0,,-2300000.0,,125800000.0,,,,,,,,2700000.0,,,145900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.730857600,,,,,,512800000.0,1611300000.0,-15200000.0,,9200000.0,14500000.0,,,222700000.0,,83200000.0,,,,,,,1480800000.0,,,,972000000.0,2426720000.0,,,,,,,,,596000000.0,-145400000.0,2174600000.0,,,,89500000.0,,,563300000.0,89500000.0,,,,100000.0,89500000.0,,,,,,,,76100000.0,581500000.0,,,,,-700000.0,,0.004531,,,,,1578600000.0,,,,65800000.0,17300000.0,-106000000.0,,,390500000.0,0.0,583900000.0,,,-1400000.0,,237200000.0,,,,,,,197000000.0,197000000.0,,,2426720000.0,0.0,,,,300000.0,56600000.0,374100000.0,146100000.0,,,,,,-105800000.0,,182800000.0,-3500000.0,5800000.0,29800000.0,-191100000.0,,,,,159400000.0,,-100000.0,,,,,,,,,,565200000.0,,,,,-157900000.0,-39600000.0,,,,-150900000.0,,0.004531,,,153300000.0,167100000.0,,-1900000.0,,162900000.0,,,,,,,,2300000.0,,,167800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.738806400,621700000.0,,135700000.0,3931000000.0,,452700000.0,1620600000.0,-11300000.0,,-14200000.0,20500000.0,0.018438,88500000.0,258100000.0,,88500000.0,0.0,541200000.0,-177400000.0,229500000.0,68800000.0,2427264000.0,1542500000.0,,,,983300000.0,,,365000000.0,,291300000.0,0.01875,-80900000.0,594500000.0,161200000.0,541200000.0,203900000.0,2187500000.0,2326600000.0,168300000.0,,76900000.0,365000000.0,-53000000.0,566900000.0,76900000.0,31000000.0,922300000.0,,43500000.0,76900000.0,,,13000000.0,2187500000.0,1620600000.0,15000000.0,1646300000.0,68800000.0,574200000.0,,365000000.0,,60400000.0,-78800000.0,,,,,452700000.0,1542500000.0,1646300000.0,,2427264000.0,,30000000.0,15000000.0,-21600000.0,,7100000.0,409100000.0,0.0,593000000.0,,,300000.0,,278600000.0,,-1500000.0,378000000.0,566900000.0,265300000.0,291300000.0,291300000.0,291300000.0,157900000.0,1604400000.0,,0.0,,682100000.0,-52300000.0,300000.0,47200000.0,378000000.0,124100000.0,,571000000.0,-97500000.0,,,55100000.0,,161200000.0,-35300000.0,6700000.0,31000000.0,-193000000.0,,43500000.0,,260100000.0,157900000.0,,-100000.0,-97000000.0,,4300000.0,-172900000.0,,,,,982700000.0,571000000.0,,,,,94200000.0,148800000.0,-193000000.0,,,58900000.0,,,30000000.0,,130500000.0,155800000.0,,6700000.0,,135700000.0,,,155800000.0,,,,-100000.0,500000.0,,31200000.0,151000000.0,593000000.0,,25700000.0,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.746755200,,,,,,463500000.0,1694800000.0,-15200000.0,,700000.0,14200000.0,,,239300000.0,,90500000.0,,,,,,,1638200000.0,,,,1107900000.0,2420288000.0,,,,,,,,,554000000.0,167000000.0,2266300000.0,,,,114100000.0,,,571500000.0,114100000.0,,,,46100000.0,114100000.0,,,,,,,,61300000.0,653600000.0,,,,,-400000.0,,0.005938,,,,,1712300000.0,,,,30700000.0,13700000.0,-22800000.0,,,454300000.0,0.0,525800000.0,,,-3400000.0,,253500000.0,,,,,,,361600000.0,361600000.0,,,2420288000.0,291300000.0,,,,300000.0,78700000.0,382100000.0,192800000.0,,,,,,-22700000.0,,106000000.0,-83400000.0,4600000.0,31800000.0,-201900000.0,,,,,157600000.0,,100000.0,,,,,,,,,,584000000.0,,,-14300000.0,,70400000.0,189700000.0,,,,63200000.0,,0.005938,,,200800000.0,208000000.0,,-2500000.0,,149500000.0,,,,,,,,900000.0,,,215000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
