date,annualChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,annualGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsReceivable,annualOtherShortTermInvestments,quarterlyTotalAssets,annualGoodwill,annualFreeCashFlow,annualNetIncome,annualTotalRevenue,trailingChangeInWorkingCapital,annualCostOfRevenue,annualCashDividendsPaid,trailingTotalRevenue,quarterlyOtherNonCurrentLiabilities,annualCurrentDebt,annualPurchaseOfInvestment,annualPretaxIncome,trailingOperatingIncome,annualEndCashPosition,annualTaxProvision,trailingEndCashPosition,annualTotalAssets,trailingTaxProvision,annualInvestingCashFlow,annualAccountsPayable,trailingInvestingCashFlow,annualOtherCurrentAssets,annualNonCurrentDeferredRevenue,annualOperatingIncome,trailingPurchaseOfInvestment,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,annualSaleOfInvestment,annualIncomeTaxPayable,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyCurrentDebt,trailingSaleOfInvestment,annualCurrentAccruedExpenses,annualBasicAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,quarterlyInventory,annualAccountsReceivable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualOtherNonCurrentAssets,annualCurrentLiabilities,annualNetPPE,annualOperatingCashFlow,annualCurrentAssets,annualRepaymentOfDebt,annualEbitda,quarterlyStockholdersEquity,quarterlyCapitalStock,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualCashCashEquivalentsAndMarketableSecurities,annualDilutedAverageShares,annualOtherCurrentLiabilities,annualOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlyOtherIntangibleAssets,quarterlyCurrentDeferredRevenue,annualCapitalStock,trailingOperatingCashFlow,annualOtherNonCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualCashFlowFromContinuingFinancingActivities,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,annualGrossPPE,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingCapitalExpenditure,annualDilutedEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,annualBasicEPS,annualOtherNonCashItems,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,annualAccumulatedDepreciation,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingSellingGeneralAndAdministration,annualNetOtherFinancingCharges,annualCapitalExpenditure,annualOperatingExpense,trailingOtherNonCashItems,annualBeginningCashPosition,annualPurchaseOfBusiness,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,annualChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingBeginningCashPosition,quarterlyAccumulatedDepreciation,annualInventory,quarterlyIncomeTaxPayable,annualGrossProfit,annualChangeInInventory,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingNetIncome,quarterlyNetPPE,quarterlyRetainedEarnings,trailingOperatingExpense,quarterlyCostOfRevenue,quarterlyOtherNonCashItems,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyNetOtherInvestingChanges,trailingNetOtherFinancingCharges,quarterlyBeginningCashPosition,quarterlyStockBasedCompensation,annualResearchAndDevelopment,quarterlyFreeCashFlow,trailingBasicEPS,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyRepurchaseOfCapitalStock,trailingChangeInAccountPayable,quarterlyPretaxIncome,trailingRepurchaseOfCapitalStock,trailingCashDividendsPaid,quarterlyInterestExpense,annualInterestExpense,quarterlyResearchAndDevelopment,trailingChangesInAccountReceivables,quarterlyTaxProvision,quarterlyEbitda,trailingDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,annualCommonStockIssuance,quarterlyNetOtherFinancingCharges,trailingCommonStockIssuance,annualStockBasedCompensation,quarterlyDeferredIncomeTax,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyChangeInInventory,quarterlyBasicAverageShares,trailingDeferredIncomeTax,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingBasicAverageShares,annualDeferredIncomeTax,quarterlyEndCashPosition,quarterlyBasicEPS,quarterlyChangesInAccountReceivables,trailingDilutedEPS,quarterlyOperatingExpense,trailingResearchAndDevelopment,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,trailingStockBasedCompensation,quarterlyDilutedEPS,trailingRepaymentOfDebt,quarterlyLongTermDebt,quarterlyRepaymentOfDebt,quarterlyChangeInAccountPayable,quarterlyChangeInCashSupplementalAsReported,trailingInterestExpense,quarterlyTotalRevenue
1970-01-01 00:00:01.262217600,-383604000.0,131000.0,,2302954000.0,868616000.0,21774000.0,,,1220407000.0,1730989000.0,2367208000.0,185550000.0,2302954000.0,7027283000.0,,441247000.0,775900000.0,2619524000.0,,234642000.0,-309364000.0,,0.0,,,903649000.0,,1555723000.0,109167000.0,,7027283000.0,,-157440000.0,768529000.0,,2302954000.0,,798246000.0,,6049003000.0,2786000.0,123835000.0,0.0,4419000.0,340660000.0,1555723000.0,,,,2916961500.0,868616000.0,123835000.0,8095000.0,185550000.0,131000.0,,2786000.0,868485000.0,891985000.0,700062000.0,5806876000.0,,1138906000.0,6049003000.0,1950806000.0,,775900000.0,1555723000.0,2916961500.0,2987000.0,82559000.0,229250000.0,,82559000.0,2987000.0,1950806000.0,,0.0,131000.0,1555723000.0,1555723000.0,-312552000.0,21090000.0,,273448000.0,1220407000.0,2843622000.0,2302954000.0,768529000.0,,0.266667,2367208000.0,,0.266667,-81188000.0,,,794482000.0,131000.0,-1951637000.0,,,,-3188000.0,-258815000.0,1586636000.0,,1326473000.0,-7554000.0,2987000.0,,-50425000.0,2987000.0,,-1951637000.0,8095000.0,4419000.0,2384882000.0,1782000.0,,5806876000.0,2843622000.0,868485000.0,,891985000.0,1730989000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,129000.0,,1143955000.0,,,,,3000572000.0,,,244658000.0,,7672081000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2782000.0,,,,,,,,,,1299304000.0,130368000.0,7678000.0,,,,,,,,,,,6259261000.0,1950806000.0,,,,,,,,,66334000.0,35124000.0,,,,129000.0,978199000.0,978199000.0,,,,,,,1143955000.0,1032803000.0,,,2496583000.0,,,,,,,,,,,,,,,,,,1067927000.0,,,,,,,16244000.0,,,,4671509000.0,,1299175000.0,,783929000.0,1811872000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,54227000.0,49000.0,,1738834000.0,1073512000.0,564120000.0,,,3342309000.0,2155354000.0,2577213000.0,226757000.0,1738834000.0,7881357000.0,,-1041280000.0,896882000.0,3054403000.0,,234254000.0,-235722000.0,,0.0,,-1956313000.0,1050142000.0,,899144000.0,130830000.0,,7881357000.0,,-1714640000.0,911441000.0,,1738834000.0,,991140000.0,,6683373000.0,4570000.0,130855000.0,2520433000.0,7305000.0,400202000.0,899144000.0,,,,2926209000.0,1073512000.0,130855000.0,7948000.0,226757000.0,49000.0,,4570000.0,1073463000.0,1058531000.0,1303383000.0,4539048000.0,,1391342000.0,6683373000.0,1950806000.0,,896882000.0,899144000.0,2926209000.0,33652000.0,104413000.0,-656579000.0,,104413000.0,33652000.0,1950806000.0,,0.0,49000.0,899144000.0,899144000.0,-243344000.0,24390000.0,,354807000.0,3342309000.0,3276289000.0,1738834000.0,911441000.0,,0.306667,2577213000.0,,0.306667,-38620000.0,,,919312000.0,49000.0,-2217758000.0,,,,-7622000.0,-2344663000.0,1829009000.0,,1555723000.0,0.0,33652000.0,,-35236000.0,33652000.0,,-2217758000.0,7948000.0,7305000.0,2820149000.0,147000.0,,4539048000.0,3276289000.0,1073463000.0,,1058531000.0,2155354000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,48000.0,,1938608000.0,,,,,3174200000.0,,,259175000.0,,8595055000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4573000.0,,,,,,,,,,1523276000.0,142211000.0,7795000.0,,,,,,,,,,,6934234000.0,1950806000.0,,,,,,,,,72613000.0,11772000.0,,,,48000.0,1263891000.0,1263891000.0,,,,,,,1938608000.0,1161031000.0,,,2653293000.0,,,,,,,,,,,,,,,,,,1172803000.0,,,,,,,23527000.0,,,,5420855000.0,,1523228000.0,,936824000.0,2330135000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,-168809000.0,18252000.0,,500000000.0,1379846000.0,-354316000.0,623287000.0,,3197489000.0,1849718000.0,2046587000.0,431788000.0,500000000.0,9006688000.0,,1107474000.0,1047226000.0,3672064000.0,,246501000.0,-306277000.0,,0.0,,-500000000.0,1283017000.0,,890174000.0,207649000.0,,9006688000.0,,-1009555000.0,134385000.0,,2122133000.0,,1182152000.0,,7481356000.0,11312000.0,153835000.0,1738834000.0,33940000.0,406267000.0,890174000.0,,,623287000.0,2926209000.0,1379846000.0,153835000.0,3548000.0,431788000.0,18252000.0,,11312000.0,1361594000.0,950126000.0,1319242000.0,5809199000.0,,1588419000.0,7481356000.0,2926209000.0,,1047226000.0,1390174000.0,2926209000.0,81581000.0,50938000.0,-6048000.0,,50938000.0,6183000.0,2926209000.0,,0.0,18252000.0,1390174000.0,890174000.0,-315735000.0,27270000.0,,452115000.0,3197489000.0,3381715000.0,2122133000.0,134385000.0,,0.36,2046587000.0,,0.36,-62828000.0,,,1075368000.0,18252000.0,-2431589000.0,,,,-9458000.0,-211768000.0,2243411000.0,,899144000.0,127000.0,81581000.0,,-215949000.0,6183000.0,,-2431589000.0,3548000.0,33940000.0,3425563000.0,4400000.0,,5809199000.0,3381715000.0,1361594000.0,,950126000.0,1849718000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,17748000.0,,1280000000.0,,,,,3287956000.0,,,476537000.0,,9636831000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,180533000.0,,,,,,,,,,1763173000.0,163418000.0,5641000.0,,,,,,,,,,,7712317000.0,2926209000.0,,,,,,,,,41842000.0,5442000.0,,,,17748000.0,2262443000.0,982443000.0,,,,,,,1128799000.0,1152000000.0,,,2793531000.0,,,,,,,,,,,,,,,,,,1157442000.0,,,,,,,9439000.0,,,,6348875000.0,,1745425000.0,,897308000.0,1992577000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,-570199000.0,16961000.0,,1831362000.0,1449264000.0,1057623000.0,,4166000.0,3309815000.0,2445130000.0,,590791000.0,1831362000.0,9880912000.0,4166000.0,333801000.0,1132881000.0,4060518000.0,,55891000.0,-351145000.0,,0.0,,-1695512000.0,1304208000.0,,1739232000.0,141615000.0,,9880912000.0,,513998000.0,174778000.0,,35310000.0,,1217635000.0,,8263218000.0,191585000.0,,2457224000.0,,331387000.0,1739232000.0,,,,2926209000.0,1449264000.0,,29323000.0,590791000.0,16961000.0,,191585000.0,1432303000.0,2863723000.0,696734000.0,6571097000.0,,1549022000.0,8263218000.0,2926209000.0,,1132881000.0,3570594000.0,2926209000.0,67572000.0,62613000.0,852369000.0,,62613000.0,,2926209000.0,,0.0,16961000.0,3570594000.0,1739232000.0,,,,491398000.0,3309815000.0,5591074000.0,35310000.0,174778000.0,,0.39,,,0.39,-109113000.0,,,1162593000.0,16961000.0,-2727351000.0,,,,0.0,-362933000.0,2786992000.0,,890174000.0,-4089000.0,67572000.0,,,,,-2727351000.0,29323000.0,,4004627000.0,-25775000.0,,6571097000.0,5591074000.0,1432303000.0,,2863723000.0,2445130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,16886000.0,,1955112000.0,,,,4166000.0,3753493000.0,,,648418000.0,,10777815000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,96262000.0,,,,,,,,,,2087261000.0,,50669000.0,,,,,,,,,,,8506733000.0,2926209000.0,,,,,,,,,228813000.0,,,,,16886000.0,3921794000.0,1966682000.0,,,,,,,0.0,200325000.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7024322000.0,3230658000.0,2070375000.0,,3230658000.0,2593249000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,217522000.0,17623000.0,,1542444000.0,1841056000.0,-152338000.0,,4166000.0,4094408000.0,3061005000.0,,752996000.0,1542444000.0,11141535000.0,4166000.0,764372000.0,1205732000.0,4509311000.0,,64965000.0,-389186000.0,,0.0,,-799939000.0,1312419000.0,,2348825000.0,72780000.0,,11141535000.0,,-744739000.0,371667000.0,,45755000.0,945000.0,1233590000.0,,9077691000.0,184571000.0,,1088857000.0,,380630000.0,2348825000.0,,,,2926209000.0,1841056000.0,,8748000.0,752996000.0,17623000.0,,184571000.0,1823433000.0,3372113000.0,1743840000.0,7047127000.0,,1614220000.0,9077691000.0,2926209000.0,,1205732000.0,3891269000.0,2926209000.0,66269000.0,201876000.0,607740000.0,,201876000.0,,2926209000.0,,0.0,16678000.0,3891269000.0,2348825000.0,,,,460975000.0,4094408000.0,6308162000.0,45755000.0,371667000.0,,0.41,,,0.41,-92660000.0,945000.0,,1239639000.0,16678000.0,-2936049000.0,,,,6650000.0,-979468000.0,3210756000.0,,1739232000.0,,66269000.0,,,,,-2936049000.0,8748000.0,,4444346000.0,20633000.0,,7047127000.0,6308162000.0,1823433000.0,,3372113000.0,3061005000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,16722000.0,,2711455000.0,,,,4426000.0,4049759000.0,,,973930000.0,,12580622000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,115251000.0,,,,,,,,,,2532809000.0,,8298000.0,,,,,,,,,,,9801694000.0,2926209000.0,,,,,,,,,172911000.0,,,,,16377000.0,4721351000.0,2009896000.0,,,,,,,28253000.0,405135000.0,,,,,,,345000.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,8530863000.0,3432537000.0,2516087000.0,,3432537000.0,3682339000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-233409000.0,23244000.0,,2473307000.0,2153389000.0,-65155000.0,,4426000.0,4643581000.0,4058000000.0,,755172000.0,2473307000.0,12729607000.0,4426000.0,913714000.0,1652589000.0,5336412000.0,,859676000.0,-409669000.0,,0.0,,-2442286000.0,1904968000.0,,1994953000.0,213110000.0,,12729607000.0,,-1814477000.0,416961000.0,,79737000.0,3955000.0,1755157000.0,,10318589000.0,27258000.0,,1511423000.0,,446931000.0,1994953000.0,,,,2926209000.0,2153389000.0,,15100000.0,755172000.0,23244000.0,,27258000.0,2130145000.0,3849092000.0,1878093000.0,8086026000.0,,2202088000.0,10318589000.0,2926209000.0,,1652589000.0,4468260000.0,2926209000.0,135257000.0,431674000.0,-354074000.0,,431674000.0,,2926209000.0,,0.0,19289000.0,4468260000.0,1994953000.0,,,,573938000.0,4643581000.0,6960555000.0,79737000.0,416961000.0,,0.56,,,0.56,-128333000.0,3955000.0,,1691858000.0,19289000.0,-3111463000.0,,,,0.0,-964379000.0,2721579000.0,,2348825000.0,-4000000.0,135257000.0,,,,,-3111463000.0,15100000.0,,4476736000.0,-6352000.0,,8086026000.0,6960555000.0,2130145000.0,,3849092000.0,4058000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,21751000.0,,2955858000.0,,,,4426000.0,4781057000.0,,,831374000.0,,14195985000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,133549000.0,,,,,,,,,,2825094000.0,,28074000.0,,,,,,,,,,,11083915000.0,2926209000.0,,,,,,,,,340451000.0,,,,,18896000.0,5931662000.0,2975804000.0,,,,,,,1405858000.0,480307000.0,,,,,,,2855000.0,,,,,,,,,,,,,,2326439000.0,,,,,,,,,,,9414928000.0,3942285000.0,2803343000.0,,3942285000.0,4683238000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-89086000.0,28489000.0,,3038689000.0,2690110000.0,-82126000.0,,4426000.0,5519909000.0,5282968000.0,,817345000.0,3038689000.0,14871195000.0,4426000.0,1394419000.0,1914362000.0,5471831000.0,,476102000.0,-389186000.0,,0.0,,-2082717000.0,2317358000.0,,2242661000.0,343779000.0,,14871195000.0,,-1737283000.0,459847000.0,,81922000.0,4795000.0,2157640000.0,,11850353000.0,88650000.0,,1297230000.0,,503673000.0,2242661000.0,,,,2926209000.0,2690110000.0,,33824000.0,817345000.0,28489000.0,,88650000.0,2661621000.0,4550499000.0,2383184000.0,9351286000.0,,2661313000.0,11850353000.0,2926209000.0,,1914362000.0,5281350000.0,2926209000.0,118644000.0,249346000.0,249613000.0,,249346000.0,,2926209000.0,,0.0,23694000.0,5281350000.0,2242661000.0,,,,566971000.0,5519909000.0,7867760000.0,81922000.0,459847000.0,,0.65,,,0.65,-128659000.0,4795000.0,,1973579000.0,23694000.0,-3317261000.0,,,,3911000.0,-988765000.0,2838089000.0,,1994953000.0,18000.0,118644000.0,,,,,-3317261000.0,33824000.0,,4995729000.0,-18724000.0,,9351286000.0,7867760000.0,2661621000.0,,4550499000.0,5282968000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,38634000.0,,3057369000.0,,,,142784000.0,5657276000.0,,,878261000.0,,17296476000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,69537000.0,,,,,,274355000.0,,,,4089821000.0,,37093000.0,,,,,,,,,,,12849061000.0,2926209000.0,,,,,,,,,263886000.0,,,,,34472000.0,6259522000.0,3202153000.0,,,,,,,1537369000.0,287077000.0,,,,,,,4162000.0,,,,,,,,,,,,,,3069490000.0,,,,,,,,,,,11639200000.0,4630947000.0,4051187000.0,,4630947000.0,6130834000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,724788000.0,45132000.0,,2422336000.0,3965754000.0,-168744000.0,,141466000.0,7620449000.0,6856345000.0,,1096241000.0,2422336000.0,18130664000.0,141466000.0,2511161000.0,2421114000.0,6223267000.0,,586603000.0,-485751000.0,,0.0,,-2025357000.0,2869646000.0,,3332134000.0,384045000.0,,18130664000.0,,-2054714000.0,644331000.0,,104767000.0,10045000.0,2676954000.0,,13785101000.0,48555000.0,,1361641000.0,,479315000.0,3332134000.0,,,,2926209000.0,3965754000.0,,36967000.0,1096241000.0,45132000.0,,48555000.0,3920622000.0,5157060000.0,3645392000.0,10510215000.0,-274355000.0,3156269000.0,13785101000.0,2926209000.0,,2421114000.0,5754470000.0,2926209000.0,65662000.0,423583000.0,1089496000.0,,423583000.0,,2926209000.0,,0.0,35087000.0,5754470000.0,3332134000.0,,,,537725000.0,7620449000.0,8651242000.0,104767000.0,644331000.0,,0.83,,,0.83,-132160000.0,10045000.0,,2485601000.0,35087000.0,-3494182000.0,,,,0.0,-1134231000.0,2959710000.0,,2242661000.0,-236867000.0,65662000.0,,,,,-3494182000.0,36967000.0,,5636664000.0,-3265000.0,,10510215000.0,8651242000.0,3920622000.0,,5157060000.0,6856345000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,43028000.0,,3093195000.0,,,,148399000.0,8278826000.0,,,1034286000.0,,19461071000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,884377000.0,,,,,,,,,,4697801000.0,,48176000.0,,,,,,,,,,,14355009000.0,2926209000.0,,,,,,,,,349972000.0,,,,,35483000.0,6778579000.0,3685384000.0,,,,,,,1607735000.0,778093000.0,,,,,,,7545000.0,,,,,,,,,,,,,,4039703000.0,,,,,,,,,,,11182245000.0,5340383000.0,4654773000.0,,5340383000.0,7191844000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,371031000.0,187269000.0,,2846640000.0,4732757000.0,427203000.0,,147483000.0,9798687000.0,8062425000.0,,1118976000.0,2846640000.0,20593195000.0,147483000.0,2134277000.0,2248653000.0,6734245000.0,,390984000.0,-649619000.0,,,,-3516638000.0,2631629000.0,,3558299000.0,313040000.0,,20593195000.0,,-2167111000.0,948730000.0,,88111000.0,141692000.0,2473356000.0,,15425647000.0,45153000.0,,1576335000.0,,577043000.0,3558299000.0,,,,2926209000.0,4732757000.0,,36960000.0,1118976000.0,187269000.0,,45153000.0,4545488000.0,5889252000.0,3062584000.0,10794508000.0,0.0,3050399000.0,15425647000.0,2926209000.0,,2248653000.0,6404939000.0,2926209000.0,51487000.0,276003000.0,230900000.0,,276003000.0,,2926209000.0,,,45577000.0,6404939000.0,3558299000.0,,,,527571000.0,9798687000.0,9618972000.0,88111000.0,948730000.0,,0.77,,,0.77,-126492000.0,141692000.0,,2318589000.0,45577000.0,-3729720000.0,,,,,-928307000.0,3869905000.0,,3332134000.0,0.0,51487000.0,,,,,-3729720000.0,36960000.0,,6343261000.0,7000.0,,10794508000.0,9618972000.0,4545488000.0,,5889252000.0,8062425000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,167317000.0,,4382365000.0,,,,146141000.0,8681740000.0,,,1516702000.0,,22301309000.0,,,,,,,,,115643000.0,,,,,,,,,,,,,,,,,,160094000.0,,,,,,,,,,5807277000.0,,48872000.0,,,,,,,,,,,16031614000.0,2926209000.0,,,,,,,,,198924000.0,,,,,51674000.0,8444132000.0,4061767000.0,,,,,,,,1030205000.0,,,,,,,115643000.0,,,,,,,,,,,,,,167478000.0,,,,,,,,,,,13619569000.0,5884577000.0,5639960000.0,,5884577000.0,8523756000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,-573136000.0,142132000.0,,2611155000.0,4685762000.0,511466000.0,,151194000.0,9358006000.0,9294058000.0,,1478812000.0,2611155000.0,22113322000.0,151194000.0,884602000.0,2325129000.0,7472114000.0,,444134000.0,-751643000.0,,94491000.0,,0.0,2650372000.0,,4346496000.0,268609000.0,,22113322000.0,,-598734000.0,1163750000.0,,52942000.0,,2334501000.0,,17010584000.0,104148000.0,,0.0,,696289000.0,4346496000.0,,,,2926209000.0,4685762000.0,,47563000.0,1478812000.0,142132000.0,,104148000.0,4543630000.0,6036130000.0,2140702000.0,12755316000.0,,3030790000.0,17010584000.0,2926209000.0,,2325129000.0,6957651000.0,2926209000.0,32644000.0,506086000.0,778173000.0,,506086000.0,,2926209000.0,,94491000.0,47641000.0,6957651000.0,4346496000.0,,,,723201000.0,9358006000.0,9651294000.0,52942000.0,1163750000.0,,0.79,,,0.79,-213201000.0,,,2381763000.0,47641000.0,-3615164000.0,,,,,-1256100000.0,4693479000.0,,3558299000.0,-55695000.0,32644000.0,,,,,-3615164000.0,47563000.0,,7027980000.0,-10603000.0,,12755316000.0,9651294000.0,4543630000.0,,6036130000.0,9294058000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,248731000.0,,5083412000.0,,,,153434000.0,8204853000.0,,,1394259000.0,,23242903000.0,,,,,,,,,94356000.0,,,,,,,,,,,,,,,,,,91775000.0,,,,,,,,,,5167348000.0,,70036000.0,,,,,,,,,,,17648603000.0,2926209000.0,,,,,,,,,481871000.0,,,,,48561000.0,8930920000.0,3847508000.0,,,,,,,,1377763000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15038050000.0,6054192000.0,4918617000.0,,6054192000.0,9733421000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
