date,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualCashAndCashEquivalents,annualInvestmentsAndAdvances,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualCapitalExpenditure,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,annualNetIncomeContinuousOperations,quarterlyGrossProfit,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingCostOfRevenue,trailingBeginningCashPosition,annualInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingFreeCashFlow,quarterlyEbitda,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualDilutedAverageShares,annualEbitda,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyOperatingExpense,annualFreeCashFlow,annualCommonStockIssuance,annualRetainedEarnings,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,annualNetIncome,annualCostOfRevenue,trailingOperatingCashFlow,quarterlyLongTermDebt,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyRepaymentOfDebt,quarterlyOtherNonCurrentLiabilities,annualCurrentDebt,annualTaxProvision,annualTotalAssets,trailingTaxProvision,quarterlyNetOtherInvestingChanges,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,annualOtherNonCashItems,annualOtherCurrentAssets,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,quarterlyCurrentDebt,quarterlyCapitalExpenditure,annualStockholdersEquity,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,annualSaleOfInvestment,annualBasicEPS,trailingSaleOfInvestment,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualBasicAverageShares,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualPurchaseOfBusiness,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingPretaxIncome,annualDilutedEPS,quarterlyOperatingCashFlow,annualGoodwill,annualGrossProfit,quarterlyPretaxIncome,annualNetPPE,quarterlyNetPPE,quarterlyPurchaseOfBusiness,trailingNetIncome,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInWorkingCapital,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,quarterlyBasicEPS,quarterlyDepreciationAndAmortization,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,annualCapitalStock,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualTotalRevenue,trailingPurchaseOfInvestment,annualPretaxIncome,trailingTotalRevenue,annualPurchaseOfInvestment,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,quarterlySaleOfInvestment,trailingInterestExpense,trailingEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualAccountsPayable,annualGrossPPE,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyAccountsPayable,trailingRepaymentOfDebt,annualOperatingIncome,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInInventory,annualInventory,annualResearchAndDevelopment,trailingCashDividendsPaid,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingBasicEPS,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,annualChangeInInventory,trailingNetOtherFinancingCharges,trailingDilutedEPS,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
1970-01-01 00:00:01.356912000,332000.0,-15812000.0,1634000.0,105111000.0,,33247000.0,141298000.0,17467000.0,999000.0,,176802000.0,105111000.0,-57289000.0,-104876000.0,,,69447000.0,82479000.0,0.46,260864000.0,-14148000.0,86359000.0,,,699000.0,108137000.0,-630000.0,,8704000.0,,33266000.0,330401000.0,3347000.0,-518000.0,214174000.0,152727000.0,-10317000.0,44167000.0,-61239000.0,2063000.0,-48294000.0,170814000.0,-15242000.0,214174000.0,,,45251000.0,136046000.0,234059000.0,108137000.0,17467000.0,69447000.0,,260864000.0,7951000.0,2941000.0,58819000.0,49232000.0,39320000.0,,170814000.0,,,86359000.0,69447000.0,220403000.0,,93100000.0,,21189000.0,7045000.0,49232000.0,93100000.0,-19972000.0,7405000.0,6601000.0,43977000.0,494923000.0,,-26850000.0,280749000.0,176802000.0,12667000.0,244000.0,12667000.0,,663000.0,260000.0,3347000.0,,,73294000.0,45364000.0,6601000.0,-30439000.0,234059000.0,7045000.0,8704000.0,0.0,1.57,,,21923000.0,-131546000.0,20909000.0,20909000.0,44332000.0,7811000.0,0.0,,7951000.0,,35467000.0,-61239000.0,,1.53,19462000.0,2941000.0,290854000.0,33006000.0,269162000.0,269162000.0,,,152727000.0,144196000.0,12097000.0,,,57745000.0,-21744000.0,27598000.0,-26670000.0,105111000.0,57745000.0,0.47,6139000.0,83922000.0,-3596000.0,-223000.0,,,280749000.0,494923000.0,,7405000.0,471000.0,-10977000.0,,511257000.0,,113424000.0,,-27000000.0,105111000.0,105111000.0,20909000.0,,71272000.0,,,,,-223000.0,,,,14174000.0,330401000.0,,105111000.0,14174000.0,,114052000.0,471000.0,0.0,69644000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,2112000.0,1653000.0,1739000.0,,,33625000.0,142030000.0,,,,,127739000.0,-10765000.0,,,,,82033000.0,0.46,265430000.0,,,,,,,,,9215000.0,,41771000.0,350611000.0,,,227998000.0,157674000.0,-6006000.0,44242000.0,,2170000.0,-2187000.0,191759000.0,,,,,,,258464000.0,107756000.0,17585000.0,,,,7651000.0,2941000.0,59997000.0,48408000.0,,,,,,90240000.0,,,,91449000.0,,,8601000.0,48408000.0,,-1672000.0,7141000.0,,,,,5377000.0,,,13847000.0,,,,3499000.0,668000.0,4236000.0,,,1680000.0,45449000.0,6601000.0,-16142000.0,,,,,,,,,,20945000.0,20945000.0,,,0.0,,,,22628000.0,-67027000.0,,,31713000.0,,,35152000.0,,283584000.0,,,,,14207000.0,,23802000.0,51277000.0,,,,,,0.47,5951000.0,,-4641000.0,,,,295896000.0,523894000.0,,,,15571000.0,,,,,,,151541000.0,,20945000.0,,,,29187000.0,,,-191000.0,-23810000.0,,,,,,127739000.0,20353000.0,,,482000.0,,105111000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,-1993000.0,-19555000.0,-689000.0,,,31489000.0,141463000.0,,,,,90801000.0,-53291000.0,,,,,79716000.0,0.42,253116000.0,,,,,,,,,0.0,,37741000.0,377109000.0,,,223597000.0,146486000.0,-2485000.0,44681000.0,,2735000.0,0.0,210823000.0,,,,,,,288550000.0,106630000.0,20599000.0,,,,8645000.0,2941000.0,61747000.0,48227000.0,,,,,,84306000.0,,,,89806000.0,,,9713000.0,48227000.0,,-1664000.0,6569000.0,,,,,-31269000.0,,,14539000.0,,,,-34000.0,439000.0,5831000.0,,,4030000.0,45929000.0,6603000.0,-28802000.0,,,,,,,,,,19064000.0,19064000.0,,,0.0,,,,-36938000.0,-72782000.0,,,12323000.0,,,31112000.0,,304327000.0,,,,,12048000.0,,48439000.0,52721000.0,,,,,,0.43,6190000.0,,-5538000.0,,,,318069000.0,541666000.0,,,,-16479000.0,,,,,,,139240000.0,,19064000.0,,,,6780000.0,,,289000.0,-31409000.0,,,,,,90801000.0,16326000.0,,,487000.0,,127739000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,1740000.0,20903000.0,1354000.0,,,37285000.0,152399000.0,,,,,106816000.0,-40486000.0,,,,,87695000.0,0.49,279758000.0,,,,,,,,,989000.0,,38787000.0,407365000.0,,,252464000.0,174396000.0,-518000.0,44963000.0,,2763000.0,-1459000.0,233368000.0,,,,,,,314317000.0,105362000.0,16542000.0,,,,7986000.0,2941000.0,64704000.0,50410000.0,,,,,,110580000.0,,,,88137000.0,,,10412000.0,50410000.0,,-1688000.0,6293000.0,,,,,-45821000.0,,,17913000.0,,,,213000.0,528000.0,5441000.0,,,-1249000.0,46424000.0,6605000.0,-25433000.0,,,,,,,,,,22545000.0,22545000.0,,,0.0,,,,16015000.0,-78942000.0,,,57750000.0,,,38259000.0,,328423000.0,,,,,15714000.0,,63492000.0,52077000.0,,,,,,0.5,6461000.0,,-4737000.0,,,,341611000.0,594075000.0,,,,32317000.0,,,,,,,170308000.0,,22545000.0,,,,30768000.0,,,240000.0,-45821000.0,,,,,,106816000.0,22934000.0,,,488000.0,,90801000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,6704000.0,-25890000.0,3068000.0,55824000.0,,40877000.0,162443000.0,14554000.0,4469000.0,,200640000.0,55824000.0,-67956000.0,-93490000.0,,,88711000.0,94472000.0,,271256000.0,-19163000.0,99588000.0,,,2244000.0,105633000.0,8563000.0,,7000.0,,47816000.0,424479000.0,5219000.0,5472000.0,263703000.0,165623000.0,-287000.0,,-84883000.0,2268000.0,0.0,259525000.0,-9296000.0,263703000.0,,,46131000.0,172576000.0,344844000.0,105633000.0,14554000.0,88711000.0,108420000.0,271256000.0,7217000.0,2941000.0,67971000.0,53595000.0,24959000.0,,259525000.0,,,99588000.0,88711000.0,254419000.0,,86493000.0,,105111000.0,11832000.0,53595000.0,86493000.0,-1665000.0,6811000.0,6607000.0,56184000.0,616100000.0,,101125000.0,352397000.0,200640000.0,19116000.0,-3646000.0,19116000.0,,791000.0,609000.0,5219000.0,,,301000.0,,6607000.0,-23113000.0,344844000.0,11832000.0,7000.0,60533000.0,1.98,,,25437000.0,-172498000.0,26157000.0,26157000.0,44731000.0,9936000.0,0.0,,7217000.0,,-50992000.0,-84883000.0,,1.92,16663000.0,2941000.0,343916000.0,40372000.0,339596000.0,339596000.0,,,165623000.0,118449000.0,14215000.0,,108420000.0,66772000.0,-6689000.0,-22889000.0,29412000.0,164244000.0,66772000.0,,6835000.0,-49287000.0,-4247000.0,358000.0,,,352397000.0,616100000.0,,6811000.0,489000.0,-6450000.0,,598335000.0,,144895000.0,,-168953000.0,164244000.0,55824000.0,26157000.0,,4762000.0,,22985000.0,,,358000.0,-67913000.0,,,24231000.0,424479000.0,,55824000.0,24231000.0,,143276000.0,489000.0,0.0,106816000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,-1702000.0,18637000.0,1150000.0,,,43436000.0,167432000.0,,,,,39129000.0,-76260000.0,,,,,96754000.0,0.56,274357000.0,,,,,,,,,5037000.0,,50502000.0,457026000.0,,,277939000.0,169312000.0,-4243000.0,45205000.0,,2204000.0,121000.0,285813000.0,,,,,,,380895000.0,105045000.0,13235000.0,,,,7384000.0,2941000.0,70678000.0,53318000.0,,,,,,100911000.0,,,,84840000.0,,,13179000.0,53318000.0,,-1672000.0,6551000.0,,,,,-62711000.0,,,17879000.0,,,,6419000.0,523000.0,5000000.0,,,5894000.0,46841000.0,6609000.0,-27214000.0,,,,,,,,,,26288000.0,26288000.0,,,0.0,,,,-16695000.0,-91527000.0,,,53671000.0,,,43050000.0,,365499000.0,,,,,16762000.0,,157466000.0,54211000.0,,,,,,0.58,6929000.0,,-3962000.0,,,,377313000.0,655252000.0,,,,26457000.0,,,,,,,196595000.0,,26288000.0,,,,13665000.0,,,316000.0,-62711000.0,,,,,,39129000.0,27967000.0,,,496000.0,,55824000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,551000.0,439000.0,-2012000.0,,,37887000.0,158594000.0,,,,,20214000.0,-53825000.0,,,,,90747000.0,0.49,281251000.0,,,,,,,,,6163000.0,,45155000.0,514446000.0,,,261134000.0,179870000.0,-1095000.0,45598000.0,,2633000.0,1969000.0,308882000.0,,,,,,,407293000.0,101381000.0,15604000.0,,,,8515000.0,2941000.0,67847000.0,52860000.0,,,,,,96553000.0,,,,83187000.0,,,11596000.0,52860000.0,,-1674000.0,6146000.0,,,,,0.0,,,17208000.0,,,,666000.0,356000.0,4428000.0,,,-859000.0,46990000.0,6611000.0,-54799000.0,,,,,,,,,,23069000.0,23069000.0,,,0.0,,,,-18915000.0,-98204000.0,,,35769000.0,,,37728000.0,,416242000.0,,,,,14659000.0,,156492000.0,54867000.0,,,,,,0.51,7071000.0,,-4397000.0,,,,427410000.0,688544000.0,,,,-19030000.0,,,,,,,176706000.0,,23069000.0,,,,25480000.0,,,156000.0,-24506000.0,,,,,,20214000.0,33290000.0,,,497000.0,,39129000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,-1805000.0,23556000.0,725000.0,,,45956000.0,175056000.0,,,,,56482000.0,-29838000.0,,,,,103342000.0,0.62,316008000.0,,,,,,,,,7799000.0,,53417000.0,574648000.0,,,275171000.0,218256000.0,0.0,45651000.0,,2575000.0,385000.0,337898000.0,,,,,,,439490000.0,97752000.0,14084000.0,,,,8289000.0,2941000.0,71714000.0,57386000.0,,,,,,137380000.0,,,,81532000.0,,,11716000.0,57386000.0,,-1675000.0,4075000.0,,,,,0.0,,,19511000.0,,,,147000.0,576000.0,4367000.0,,,-1196000.0,47051000.0,6613000.0,-59204000.0,,,,,,,,,,29016000.0,29016000.0,,,0.0,,,,36268000.0,-105354000.0,,,67302000.0,,,45423000.0,,469294000.0,,,,,16407000.0,,127126000.0,60472000.0,,,,,,0.64,7418000.0,,-3548000.0,,,,480327000.0,755498000.0,,,,8098000.0,,,,,,,183608000.0,,29016000.0,,,,43334000.0,,,229000.0,-13968000.0,,,,,,56482000.0,32925000.0,,,497000.0,,20214000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,508000.0,-40020000.0,2788000.0,65238000.0,,53536000.0,189973000.0,13533000.0,7637000.0,,221449000.0,65238000.0,-1087000.0,-168646000.0,,,111466000.0,111421000.0,,279481000.0,-15433000.0,106452000.0,,,1801000.0,100770000.0,-2448000.0,,4906000.0,,61898000.0,591383000.0,3907000.0,2651000.0,267045000.0,178711000.0,0.0,,-113213000.0,2533000.0,2128000.0,370991000.0,-5338000.0,267045000.0,,,47006000.0,210972000.0,476232000.0,100770000.0,13533000.0,111466000.0,100784000.0,279481000.0,7605000.0,2941000.0,78552000.0,57885000.0,-1650000.0,,370991000.0,,,106452000.0,111466000.0,288791000.0,,79877000.0,,55824000.0,15974000.0,57885000.0,79877000.0,-1675000.0,4513000.0,6616000.0,68232000.0,755713000.0,,0.0,488668000.0,221449000.0,19428000.0,2308000.0,19428000.0,,405000.0,346000.0,3907000.0,,,-411000.0,,6616000.0,-27429000.0,476232000.0,15974000.0,4906000.0,122555000.0,2.45,,,29473000.0,-161010000.0,33093000.0,33093000.0,45538000.0,9945000.0,0.0,,7605000.0,,8756000.0,-113213000.0,,2.37,10254000.0,2941000.0,402264000.0,53497000.0,478170000.0,478170000.0,,,178711000.0,166996000.0,20404000.0,,100784000.0,69584000.0,-6696000.0,2612000.0,0.0,166022000.0,69584000.0,,8055000.0,9414000.0,-3526000.0,-35000.0,,,488668000.0,755713000.0,,4513000.0,497000.0,-17175000.0,,691055000.0,,179698000.0,,-114919000.0,166022000.0,65238000.0,33093000.0,,3428000.0,,40076000.0,,,-35000.0,-13734000.0,,,22715000.0,591383000.0,,65238000.0,22715000.0,,180815000.0,497000.0,0.0,56482000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,-165000.0,21100000.0,1001000.0,,,55986000.0,194127000.0,,,,,86156000.0,-45968000.0,,,,,115440000.0,0.72,302381000.0,,,,,,,,,15544000.0,,64397000.0,648082000.0,,,278081000.0,202366000.0,-4178000.0,45789000.0,,2603000.0,-213000.0,405170000.0,,,,,,,513189000.0,100015000.0,14804000.0,,,,6689000.0,2941000.0,78687000.0,59454000.0,,,,,,112356000.0,,,,78221000.0,,,17166000.0,59454000.0,,-1676000.0,4245000.0,,,,,0.0,,,20240000.0,,,,2816000.0,375000.0,3242000.0,,,-1303000.0,47201000.0,6618000.0,-45737000.0,,,,,,,,,,34179000.0,34179000.0,,,0.0,,,,20918000.0,-120353000.0,,,68189000.0,,,55868000.0,,527729000.0,,,,,21689000.0,,101015000.0,58949000.0,,,,,,0.75,8154000.0,,-3052000.0,,,,537489000.0,815570000.0,,,,22452000.0,,,,,,,187171000.0,,34179000.0,,,,10479000.0,,,-269000.0,-10710000.0,,,,,,86156000.0,34316000.0,,,502000.0,,65238000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,-918000.0,-25133000.0,-2078000.0,,,42256000.0,174726000.0,,,,,50710000.0,-48684000.0,,,,,99369000.0,0.55,285614000.0,,,,,,,,,220000.0,,50616000.0,716049000.0,,,231077000.0,189457000.0,-52000.0,46012000.0,,2909000.0,2364000.0,430946000.0,,,,,,,543327000.0,96157000.0,14883000.0,,,,8158000.0,2941000.0,75357000.0,57113000.0,,,,,,107304000.0,,,,76565000.0,,,15469000.0,57113000.0,,-1698000.0,3953000.0,,,,,0.0,,,18539000.0,,,,545000.0,146000.0,3145000.0,,,-240000.0,47263000.0,6620000.0,-66166000.0,,,,,,,,,,25776000.0,25776000.0,,,0.0,,,,-35446000.0,-127774000.0,,,13478000.0,,,42237000.0,,588275000.0,,,,,16461000.0,,83533000.0,0.0,,,,,,0.56,8233000.0,,-4913000.0,,,,597864000.0,828941000.0,,,,-52688000.0,,,,,,,134243000.0,,25776000.0,,,,31795000.0,,,-315000.0,-14313000.0,,,,,,50710000.0,36410000.0,,,502000.0,,86156000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,2483000.0,37101000.0,-228000.0,,,48984000.0,193393000.0,,,,,78177000.0,-58286000.0,,,,,110213000.0,0.7,332974000.0,,,,,,,,,612000.0,,58158000.0,774888000.0,,,263233000.0,238783000.0,0.0,46063000.0,,2911000.0,1226000.0,464288000.0,,,,,,,579637000.0,94191000.0,14819000.0,,,,9500000.0,2941000.0,83180000.0,61229000.0,,,,,,152690000.0,,,,75759000.0,,,14590000.0,61229000.0,,-1743000.0,3689000.0,,,,,0.0,,,21152000.0,,,,-18000.0,313000.0,3377000.0,,,-1590000.0,47320000.0,6723000.0,-57803000.0,,,,,,,,,,33342000.0,33342000.0,,,0.0,,,,27467000.0,-135257000.0,,,87343000.0,,,48872000.0,,639631000.0,,,,,15530000.0,,84016000.0,65978000.0,,,,,,0.72,8973000.0,,-5342000.0,,,,649378000.0,912611000.0,,,,29540000.0,,,,,,,162193000.0,,33342000.0,,,,10041000.0,,,-454000.0,-10524000.0,,,,,,78177000.0,41482000.0,,,502000.0,,50710000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,3602000.0,-58784000.0,5881000.0,23036000.0,,63135000.0,215954000.0,13846000.0,3636000.0,,238188000.0,23036000.0,-47943000.0,-218301000.0,,,131411000.0,123527000.0,0.81,288179000.0,-17313000.0,114618000.0,,,1248000.0,99645000.0,5002000.0,,29000.0,,62444000.0,812562000.0,3306000.0,4576000.0,221345000.0,188534000.0,-11332000.0,46035000.0,-145079000.0,2834000.0,-1140000.0,502402000.0,-15562000.0,221345000.0,,,47281000.0,245930000.0,610251000.0,99645000.0,13846000.0,131411000.0,83364000.0,288179000.0,8298000.0,2941000.0,92427000.0,60392000.0,-44401000.0,,502402000.0,,,114618000.0,131411000.0,329651000.0,,73252000.0,,65238000.0,21303000.0,60392000.0,73252000.0,-1667000.0,4302000.0,6625000.0,77596000.0,898430000.0,,-13583000.0,677085000.0,238188000.0,20863000.0,958000.0,20863000.0,,293000.0,414000.0,3306000.0,,,-12088000.0,47337000.0,6625000.0,-48595000.0,610251000.0,21303000.0,29000.0,65542000.0,2.86,,,35675000.0,-200881000.0,38114000.0,38114000.0,45975000.0,11257000.0,0.0,,8298000.0,,-55141000.0,-145079000.0,,2.78,4890000.0,2941000.0,448549000.0,62030000.0,667483000.0,667483000.0,,,188534000.0,173900000.0,23916000.0,,83364000.0,76742000.0,-6784000.0,-25716000.0,-48122000.0,106400000.0,76742000.0,0.83,10315000.0,-42202000.0,-4006000.0,-489000.0,,,677085000.0,898430000.0,,4302000.0,503000.0,-43705000.0,,778200000.0,,209007000.0,,-48122000.0,106400000.0,23036000.0,38114000.0,,-15221000.0,,13227000.0,,,-489000.0,-12575000.0,,,34149000.0,812562000.0,,23036000.0,34149000.0,,210361000.0,503000.0,0.0,78177000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,-7014000.0,37247000.0,2710000.0,,,68691000.0,226958000.0,,,,,48793000.0,-56013000.0,,,,,132304000.0,0.93,316498000.0,,,,,,,,,17913000.0,,81206000.0,878503000.0,,,226097000.0,222693000.0,-19175000.0,45622000.0,,2898000.0,-1694000.0,546067000.0,,,,,,,644205000.0,93805000.0,17424000.0,,,,7454000.0,2941000.0,94654000.0,63613000.0,,,,,,120712000.0,,,,71594000.0,,,17764000.0,63613000.0,,-2133000.0,4066000.0,,,,,501000.0,,,20026000.0,,,,3301000.0,329000.0,3293000.0,,,-14548000.0,46860000.0,6628000.0,-57499000.0,,,,,,,,,,43665000.0,43665000.0,,,0.0,,,,25757000.0,-153412000.0,,,96318000.0,,,70410000.0,,725091000.0,,,,,26745000.0,,84128000.0,63137000.0,,,,,,0.96,10467000.0,,-3676000.0,,,,734606000.0,960703000.0,,,,38819000.0,,,,,,,132921000.0,,43665000.0,,,,12924000.0,,,-688000.0,-13688000.0,,,,,,48793000.0,38019000.0,,,505000.0,,23036000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,4628000.0,-24865000.0,-232000.0,,,44748000.0,191279000.0,,,,,44554000.0,-50697000.0,,,,,106680000.0,0.59,324670000.0,,,,,,,,,50000.0,,55819000.0,957954000.0,,,200212000.0,233106000.0,-52000.0,46004000.0,,2933000.0,12000.0,573693000.0,,,,,,,680283000.0,91564000.0,16895000.0,,,,9080000.0,2941000.0,84599000.0,61932000.0,,,,,,118085000.0,,,,69935000.0,,,17522000.0,61932000.0,,-1698000.0,3767000.0,,,,,0.0,,,17806000.0,,,,1989000.0,158000.0,4556000.0,,,28752000.0,46990000.0,31630000.0,-82885000.0,,,,,,,,,,27626000.0,27626000.0,,,0.0,,,,-4239000.0,-163917000.0,,,17706000.0,,,44883000.0,,794037000.0,,,,,17257000.0,,49440000.0,70865000.0,,,,,,0.6,10778000.0,,-5069000.0,,,,804741000.0,1004953000.0,,,,-65179000.0,,,,,,,93994000.0,,27626000.0,,,,44525000.0,,,-678000.0,-12337000.0,,,,,,44554000.0,39284000.0,,,511000.0,,48793000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,-1370000.0,51265000.0,-346000.0,,,50429000.0,210444000.0,,,,,75143000.0,-59290000.0,,,,,118696000.0,0.62,355477000.0,,,,,,,,,19000.0,,56274000.0,1007222000.0,,,232123000.0,266068000.0,-782000.0,46231000.0,,3203000.0,2599000.0,602937000.0,,,,,,,716789000.0,89409000.0,20707000.0,,,,10362000.0,2941000.0,91748000.0,68267000.0,,,,,,174862000.0,,,,68276000.0,,,17321000.0,68267000.0,,-14696000.0,3512000.0,,,,,0.0,,,21713000.0,,,,1886000.0,344000.0,1404000.0,,,-10548000.0,47175000.0,18633000.0,-59076000.0,,,,,,,,,,29244000.0,29244000.0,,,-3363000.0,,,,30589000.0,-174557000.0,,,100427000.0,,,44431000.0,,832665000.0,,,,,15187000.0,,49654000.0,70168000.0,,,,,,0.63,11499000.0,,-6131000.0,,,,840143000.0,1072266000.0,,,,41351000.0,,,,,,,124797000.0,,29244000.0,,,,8358000.0,,,-823000.0,-8572000.0,,,,,,75143000.0,28851000.0,,,513000.0,,44554000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-1037000.0,-70138000.0,6300000.0,45976000.0,,76858000.0,244663000.0,21163000.0,9734000.0,,259517000.0,45976000.0,-50001000.0,-239019000.0,,,148514000.0,142563000.0,1.01,318807000.0,-20340000.0,126620000.0,,,1328000.0,92013000.0,-4793000.0,,2734000.0,,89836000.0,1040375000.0,897000.0,8432000.0,230068000.0,226794000.0,-53000.0,46470000.0,-184847000.0,3242000.0,244000.0,650916000.0,-20062000.0,230068000.0,,,47121000.0,283135000.0,773686000.0,92013000.0,21163000.0,148514000.0,62596000.0,318807000.0,9999000.0,2941000.0,102100000.0,65705000.0,-20733000.0,,650916000.0,,,126620000.0,148514000.0,373101000.0,,66616000.0,,23036000.0,23708000.0,65705000.0,66616000.0,11303000.0,1689000.0,31636000.0,87610000.0,1092493000.0,,0.0,862425000.0,259517000.0,21880000.0,1161000.0,21880000.0,,2558000.0,497000.0,897000.0,,,16999000.0,47452000.0,31636000.0,-39559000.0,773686000.0,23708000.0,2734000.0,69925000.0,3.22,,,45683000.0,-216001000.0,47979000.0,47979000.0,46083000.0,12276000.0,-160000.0,,9999000.0,,-29167000.0,-184847000.0,,3.15,3835000.0,2941000.0,500243000.0,76400000.0,855528000.0,855528000.0,,,226794000.0,218286000.0,28421000.0,,62596000.0,85881000.0,-7224000.0,-6491000.0,501000.0,108572000.0,85881000.0,1.03,12939000.0,22940000.0,-5464000.0,-910000.0,,,862425000.0,1092493000.0,,1689000.0,515000.0,-35724000.0,,873344000.0,,236124000.0,,-49157000.0,108572000.0,45976000.0,47979000.0,,20655000.0,,4118000.0,,,-910000.0,-14560000.0,,,24824000.0,1040375000.0,,45976000.0,24824000.0,,240726000.0,515000.0,-3523000.0,75143000.0,,,,,,,,,,,,,,,,,,,,
