date,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualDilutedEPS,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyEbitda,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,quarterlyDilutedEPS,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyChangeInInventory,annualRepaymentOfDebt,trailingResearchAndDevelopment,annualBasicAverageShares,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualCapitalStock,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualInventory,quarterlyTaxProvision,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualGrossProfit,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,annualFreeCashFlow,quarterlyBasicAverageShares,quarterlyBasicEPS,annualCurrentDebt,annualNetIncome,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,annualPurchaseOfBusiness,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,quarterlyOperatingCashFlow,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingChangeInInventory,annualStockholdersEquity,quarterlyGoodwill,quarterlyCostOfRevenue,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,annualRetainedEarnings,quarterlyInventory,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualGrossPPE,quarterlyInterestExpense,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingDilutedEPS
1988-12-31,,,51700000.0,,,,,,1813000000.0,,,-0.84,123300000.0,,,,-901800000.0,695900000.0,85000000.0,,,,,125900000.0,,,1026900000.0,,,586500000.0,-71400000.0,,-2380500000.0,622200000.0,,,,,,,,,,,,,,,,85000000.0,,3310100000.0,,2422000000.0,,,,,,,720900000.0,,1026900000.0,13500000.0,463600000.0,,,304700000.0,,911200000.0,756600000.0,,888100000.0,,1037100000.0,,123300000.0,-63400000.0,,,,,-2380500000.0,869200000.0,1477500000.0,,0.0,,,98700000.0,-63400000.0,,-901800000.0,0.0,,827700000.0,,,347800000.0,,,,,0.0,-49900000.0,,-55000000.0,,,2064000000.0,,,,,,408800000.0,622200000.0,,,,,,586500000.0,,,,,,,,,,304700000.0,463600000.0,,408800000.0,,,,,,,,59300000.0,,0.0,59300000.0,,,,,756600000.0,,,,,59300000.0,,,-0.84,,0.0,720900000.0,,911200000.0,,60400000.0,192200000.0,,,-55600000.0,98700000.0,347800000.0,,1813000000.0,,59300000.0,,,,2064000000.0,,,,,1037100000.0,,,125900000.0,1477500000.0,,,,,,,
1989-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919300000.0,,,,,,,0.1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919300000.0,919300000.0,,,,85272000.0,0.2025,,,,,,,,,,,,,,,,,,19500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85272000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928000000.0,,,,,,,0.2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928000000.0,928000000.0,,,,85336000.0,0.255,,,,,,,,,,,,,,,,,,23900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85336000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-30,,,,,,,,,1812200000.0,,222800000.0,,97800000.0,,,,,,,,,,,,,,,,,565600000.0,,,9200000.0,,,,186800000.0,,,-0.515,,,,,211000000.0,,,,,,,,,,,,,177600000.0,,,700700000.0,,980800000.0,,,3700000.0,,276400000.0,,855400000.0,651900000.0,-36000000.0,,,,,,,,,,,-24200000.0,807600000.0,,,,82524272.0,-0.515,,,,-956800000.0,,,,,,188000000.0,,,,,,,-39700000.0,-39700000.0,,,,,,,,,,395800000.0,,,,,,,,620800000.0,,,,,,,,,464100000.0,,463900000.0,,,,,1400000.0,,,49500000.0,,,49500000.0,,,,,,,,,,,,,,,,,82524272.0,,,,,,152300000.0,,82100000.0,,,,13400000.0,,,,,1978500000.0,-42500000.0,,,,997700000.0,,,142300000.0,1352600000.0,,,,,,,
1989-12-31,,-137900000.0,51800000.0,,300000.0,-1300000.0,,,1873000000.0,,239700000.0,-0.19,80100000.0,63700000.0,-1100000.0,,-982900000.0,733700000.0,83684211.0,,,,,166100000.0,,,974600000.0,,,626500000.0,-15900000.0,,33200000.0,417700000.0,3000000.0,0.0,225100000.0,,-59400000.0,,0.0,,,15500000.0,226800000.0,,38200000.0,,,83684211.0,4700000.0,3510800000.0,,2586900000.0,,,219600000.0,191900000.0,,,750400000.0,,974600000.0,22200000.0,427800000.0,3000000.0,,265300000.0,,890100000.0,592000000.0,-6700000.0,923900000.0,,1056200000.0,76800000.0,80100000.0,-6100000.0,-11000000.0,,-65200000.0,,-1700000.0,855900000.0,1342400000.0,26100000.0,70900000.0,,,93000000.0,-6100000.0,,-982900000.0,57700000.0,,868700000.0,,,185600000.0,,94000000.0,-33600000.0,23700000.0,-128100000.0,16100000.0,-9700000.0,-9700000.0,,,2030800000.0,,,,,,406400000.0,417700000.0,-100000.0,,,,,626500000.0,,630800000.0,135000000.0,,,,1500000.0,200000.0,,265300000.0,427800000.0,,406400000.0,,,,,10000000.0,,,73200000.0,,208800000.0,73200000.0,,,239700000.0,,592000000.0,-10200000.0,,,-63100000.0,73200000.0,,34900000.0,-0.19,,0.0,750400000.0,,890100000.0,0.0,55200000.0,190200000.0,,219600000.0,17100000.0,93000000.0,185600000.0,-3200000.0,1873000000.0,13500000.0,73200000.0,,,,2030800000.0,-12700000.0,,,,1056200000.0,,0.0,166100000.0,1342400000.0,28800000.0,,,,,,
1990-03-31,,,,,300000.0,,,,1895900000.0,,247400000.0,,75100000.0,-16200000.0,,,,,,,,,,,,,,,,625000000.0,,,52400000.0,,8100000.0,,207300000.0,,-15200000.0,0.0525,0.0,,,,190800000.0,,-41700000.0,,,,,,,,,,,154900000.0,,,726200000.0,,978500000.0,,,4900000.0,,263900000.0,,879800000.0,592200000.0,13800000.0,,,,,,,-27500000.0,,-23600000.0,,16500000.0,861400000.0,,,,81904762.0,0.0525,,,,-1016100000.0,,,,,,184600000.0,,28900000.0,,-13400000.0,,,8900000.0,8900000.0,,,,,,,,,,402900000.0,,500000.0,,,,,,654100000.0,,,,,,,,,469400000.0,,407600000.0,,,,,9800000.0,,,59800000.0,,,59800000.0,,,,,,-9900000.0,,,,,,35900000.0,,,,,81904762.0,,73200000.0,,,,219600000.0,,75900000.0,,,,12200000.0,,,,,2009300000.0,4300000.0,,,,1030800000.0,,0.0,151000000.0,1318400000.0,5300000.0,,,,,,
1990-06-30,,,,,1800000.0,,,,1946900000.0,,234600000.0,,82400000.0,-38700000.0,,,,,,,,,,,,,,,,638400000.0,,,59000000.0,,-700000.0,,212200000.0,,-36500000.0,0.02,0.0,,,,187400000.0,,-5600000.0,,,,,,,,,,,153200000.0,,,739000000.0,,994900000.0,,,5100000.0,,259800000.0,,893700000.0,591600000.0,11200000.0,,,,,,,35700000.0,,-37600000.0,,24800000.0,871300000.0,,,,75000000.0,0.02,,,,-1053200000.0,,,,,,183900000.0,,3400000.0,,3900000.0,,,6100000.0,6100000.0,,,,,,,,,,379000000.0,,0.0,,,,,,659100000.0,,,,,,,,,479400000.0,,407700000.0,,,,,-200000.0,,,63700000.0,,,63700000.0,,,,,,-10200000.0,,,,,,34200000.0,,,,,75000000.0,,0.0,,,,219600000.0,,125400000.0,,,,12100000.0,,,,,2036200000.0,1500000.0,,,,1041300000.0,,0.0,147600000.0,1330600000.0,-34200000.0,,,,,,
1990-09-30,,,,,,,,,2009800000.0,,240900000.0,,81400000.0,-1100000.0,,,,,,,,,,,,,,,,801100000.0,,,100000.0,,-2500000.0,,155900000.0,,-40800000.0,-0.515,0.0,,,,192300000.0,,-2200000.0,,,,,,,,,,,155800000.0,,,683300000.0,,1023500000.0,,,7500000.0,,216700000.0,,923900000.0,527600000.0,-48300000.0,,,,,,,51100000.0,,-42000000.0,,-36400000.0,829800000.0,,,,113203883.0,-0.515,,,,-1085900000.0,,,,,,185700000.0,,-21700000.0,,-9400000.0,,,-55800000.0,-55800000.0,,,,,,,,,,384700000.0,,245200000.0,,,,,,673900000.0,,,,,,,,,495400000.0,,341900000.0,,,,,-2500000.0,,,54300000.0,,,54300000.0,,,,,,-12900000.0,,,,,,36500000.0,,,,,113203883.0,,0.0,,,,114900000.0,,57700000.0,,,,10200000.0,,,,,2077200000.0,-58300000.0,,,,1053700000.0,,0.0,129800000.0,1210900000.0,-63700000.0,,,,,,
1990-12-31,,-147000000.0,43900000.0,0.0,,-3100000.0,,,2027300000.0,,223100000.0,-1.81,88400000.0,52400000.0,,,-1106100000.0,631700000.0,98784530.0,,,,,113600000.0,-67300000.0,,991000000.0,,,669300000.0,-178800000.0,,4900000.0,458500000.0,1000000.0,-2100000.0,172700000.0,,-40400000.0,,0.0,,,6800000.0,204600000.0,,43900000.0,,,98784530.0,,3461800000.0,,2713700000.0,,,114900000.0,167800000.0,,,727600000.0,,991000000.0,25000000.0,446000000.0,7500000.0,,82000000.0,,921200000.0,624700000.0,-116800000.0,748100000.0,,1095300000.0,-3600000.0,88400000.0,-165100000.0,43200000.0,,-43800000.0,,-31900000.0,899300000.0,1352300000.0,-5600000.0,-114600000.0,,,46000000.0,-165100000.0,,-1106100000.0,73200000.0,,775100000.0,,,286100000.0,,21800000.0,-41000000.0,25700000.0,-132900000.0,-140100000.0,-124300000.0,-124300000.0,,,2086300000.0,,,,,,338600000.0,458500000.0,,300000.0,,,,669300000.0,,726600000.0,143400000.0,,,,,246000000.0,,82000000.0,446000000.0,,338600000.0,,,,,-78400000.0,,,80000000.0,,32400000.0,80000000.0,,,223100000.0,,624700000.0,-8000000.0,60500000.0,,102500000.0,80000000.0,,36800000.0,-1.81,,0.0,727600000.0,,921200000.0,0.0,-27000000.0,116400000.0,,114900000.0,-71300000.0,46000000.0,286100000.0,5900000.0,2027300000.0,9400000.0,80000000.0,,,,2086300000.0,-126300000.0,60500000.0,,,1095300000.0,,-2100000.0,113600000.0,1352300000.0,-22000000.0,,,,,,
1991-03-31,,,,,,,,,2006600000.0,,206000000.0,,86000000.0,5400000.0,,,,,,,,,,,,,,,,654800000.0,,,17500000.0,,-17800000.0,,168300000.0,,-32300000.0,-0.305,0.0,,,,183100000.0,,10600000.0,,,,7700000.0,,,,,,,150800000.0,,,678300000.0,,935800000.0,,,5300000.0,,89100000.0,,913300000.0,629000000.0,-29000000.0,,,,,,,-8200000.0,,-15000000.0,,-14800000.0,811500000.0,,,,119016393.0,-0.305,,,,-1093300000.0,,,,,,279500000.0,,11000000.0,,-31500000.0,,,-34300000.0,-34300000.0,,,,,,,,,,433600000.0,,,,,,,,643200000.0,,,,,,,,,456000000.0,,349500000.0,,,,,-3900000.0,,,48500000.0,,,48500000.0,,,,,,-10200000.0,,,,,,32300000.0,,,,,119016393.0,,80000000.0,,,,114900000.0,,38700000.0,,,,10400000.0,,,,,2027900000.0,-36300000.0,60400000.0,,,1092100000.0,,100000.0,118400000.0,1307300000.0,-4000000.0,,,,,,
1991-06-30,,,,,,,,,1995000000.0,,217200000.0,,96600000.0,15900000.0,,,,,,,,,,,,,,,,614400000.0,,,33700000.0,,-20200000.0,,188500000.0,,-39100000.0,-0.1625,0.0,,,,187100000.0,,18200000.0,,,,-6200000.0,,,,,,,154800000.0,,,711400000.0,,943700000.0,,,5200000.0,,69200000.0,,887200000.0,635700000.0,-12000000.0,,,,,,,25800000.0,,-20200000.0,,1400000.0,877600000.0,,,,118153846.0,-0.1625,,,,-1107800000.0,,,,,,281400000.0,,25900000.0,,11200000.0,,,-17200000.0,-17200000.0,,,,,,,,,,431500000.0,,,,,,,,689100000.0,,,,,,,,,426800000.0,,354300000.0,,,,,-1300000.0,,,59700000.0,,,59700000.0,,,,,,-2700000.0,,,,,,32300000.0,,,,,118153846.0,,0.0,,,,114900000.0,,62700000.0,,,,11000000.0,,,,,2028300000.0,-19200000.0,59900000.0,,,1084600000.0,,0.0,137500000.0,1347100000.0,5700000.0,,,,,,
1991-09-30,,,,,,,,,2020400000.0,,226700000.0,,88900000.0,32800000.0,,,,,,,,,,,,,,,,616300000.0,,,38000000.0,,9800000.0,,187500000.0,,-14500000.0,-0.1175,0.0,,,,181900000.0,,6200000.0,,,,4100000.0,,,,,,,149500000.0,,,694700000.0,,938500000.0,,,3100000.0,,54500000.0,,888500000.0,634000000.0,-8700000.0,,,,,,,-26200000.0,,-27600000.0,,5600000.0,850900000.0,,,,117446809.0,-0.1175,,,,-1131900000.0,,,,,,282900000.0,,35500000.0,,-5000000.0,,,-11800000.0,-11800000.0,,,,,,,,,,423300000.0,,,,,,,,663400000.0,,,,,,,,,428300000.0,,351100000.0,,,,,-3800000.0,,,54700000.0,,,54700000.0,,,,,,-2800000.0,,,,,,32400000.0,,,,,117446809.0,,0.0,,,,114900000.0,,44700000.0,,,,10200000.0,,,,,2011200000.0,-13800000.0,59500000.0,,,1072700000.0,,-900000.0,124700000.0,1328700000.0,7900000.0,,,,,,
1991-12-31,,-123900000.0,42500000.0,,,,,,2110000000.0,,243000000.0,-0.62,44500000.0,15400000.0,,,-1157000000.0,619300000.0,118709677.0,,,,,123700000.0,,,907800000.0,,,623800000.0,-73600000.0,,47500000.0,406300000.0,13600000.0,-1000000.0,211700000.0,,-50400000.0,,0.0,,,-28500000.0,194400000.0,,-3900000.0,,,118709677.0,3700000.0,3405500000.0,,2649500000.0,,,114900000.0,164200000.0,,,688600000.0,,907800000.0,16900000.0,438300000.0,3300000.0,,48000000.0,,953000000.0,659000000.0,1000000.0,756000000.0,,1133400000.0,69500000.0,44500000.0,-65600000.0,10800000.0,,-61100000.0,,17300000.0,865500000.0,1347600000.0,31100000.0,-17200000.0,,,39300000.0,-65600000.0,,-1157000000.0,80000000.0,,746500000.0,,,287600000.0,,34300000.0,-18400000.0,-3200000.0,-136300000.0,-48700000.0,-2300000.0,-2300000.0,,,2041200000.0,,,,,,371400000.0,406300000.0,9300000.0,,,,,623800000.0,,653800000.0,127200000.0,,,,,,,48000000.0,438300000.0,,371400000.0,,,,,-3700000.0,,,51500000.0,,106700000.0,51500000.0,,,243000000.0,,659000000.0,-2700000.0,56700000.0,,2200000.0,51500000.0,,30200000.0,-0.62,,0.0,688600000.0,,953000000.0,0.0,9500000.0,136700000.0,,114900000.0,-12700000.0,39300000.0,287600000.0,-14600000.0,2110000000.0,10900000.0,51500000.0,,,,2041200000.0,-4300000.0,56700000.0,,,1133400000.0,,-200000.0,123700000.0,1347600000.0,-26800000.0,,,,,,
1992-03-31,,,,,,,,,2099200000.0,,245200000.0,,37300000.0,-37800000.0,,,,,,,,,,,,,,,,615700000.0,,,58000000.0,,-6100000.0,,224700000.0,,-23800000.0,0.0575,0.0,,,,197300000.0,,-15100000.0,,,,12900000.0,,,,,,,166700000.0,,,673000000.0,,951700000.0,,,4800000.0,,60900000.0,,927100000.0,663600000.0,13400000.0,,,,,,,23300000.0,,-20900000.0,,27400000.0,881300000.0,,,,114782609.0,0.0575,,,,-1172100000.0,,,,,,179700000.0,,14600000.0,,12200000.0,,,8600000.0,8600000.0,,,,,,,,,,401800000.0,,,,,,,,656600000.0,,,,,,,,,444800000.0,,483900000.0,,,,,-3400000.0,,,63700000.0,,,63700000.0,,,,,,-2800000.0,,,,,,30600000.0,,,,,114782609.0,,51500000.0,,,,114900000.0,,26000000.0,,,,10300000.0,,,,,2022300000.0,6600000.0,14400000.0,,,1070600000.0,,-800000.0,129100000.0,1336600000.0,-6300000.0,,,,,,
1992-06-30,,,,,,,,,2150000000.0,,256400000.0,,33400000.0,17600000.0,,,,,,,,,,,,,,,,779200000.0,,,73600000.0,,-84900000.0,,247300000.0,,-116900000.0,0.155,0.0,,,,205600000.0,,7100000.0,,,,12900000.0,,,,,,,173700000.0,,,738600000.0,,1058900000.0,,,9700000.0,,80100000.0,,950200000.0,640400000.0,27200000.0,,,,,,,128800000.0,,-31600000.0,,41700000.0,948100000.0,,,,131612903.0,0.155,,,,-1199800000.0,,,,,,245000000.0,,80500000.0,,93600000.0,,,22400000.0,17500000.0,,,,,,,,,,426000000.0,,,,,,,,700800000.0,,,,,,,,,447800000.0,,395400000.0,,,,,-4000000.0,,,157300000.0,,,157300000.0,,,,,,-8000000.0,,,,,,31900000.0,,,,,131612903.0,,0.0,,,,114900000.0,,56200000.0,,,,9900000.0,,,,,2163600000.0,20400000.0,13900000.0,,,1104700000.0,,-800000.0,140600000.0,1379000000.0,48900000.0,,,,,,
1992-09-30,,,,,,,,,2153500000.0,,243900000.0,,35600000.0,-26100000.0,,,,,,,,,,,,,,,,774000000.0,,,64100000.0,,-6300000.0,,236200000.0,,-42200000.0,0.115,0.0,,,,201900000.0,,-5000000.0,,,,7600000.0,,,,,,,172100000.0,,,750800000.0,,1038000000.0,,,7400000.0,,94700000.0,,945100000.0,606300000.0,21400000.0,,,,,,,7700000.0,,-36800000.0,,34300000.0,903600000.0,,,,135652174.0,0.115,,,,-1208400000.0,,,,,,167400000.0,,21400000.0,,-13400000.0,,,17600000.0,14000000.0,,,,,,,,,,409700000.0,,-400000.0,,,,,,667400000.0,,,,,,,,,445900000.0,,438900000.0,,,,,-2900000.0,,,143900000.0,,,143900000.0,,,,,,-2900000.0,,,,,,29800000.0,,,,,135652174.0,,0.0,,,,114900000.0,,97200000.0,,,,10400000.0,,,,,2136100000.0,15600000.0,15100000.0,,,1098100000.0,,-400000.0,137900000.0,1357100000.0,-15400000.0,,,,,,
1992-12-31,,-139300000.0,41000000.0,,,,,,2122300000.0,,255300000.0,-1.5025,128300000.0,16600000.0,,,-1193600000.0,712000000.0,131447587.0,,,,,217900000.0,,,995600000.0,,,501100000.0,-197500000.0,,57300000.0,393300000.0,-82800000.0,-10100000.0,256800000.0,,-113600000.0,,0.0,,,2700000.0,229700000.0,,-5800000.0,,,131447587.0,10300000.0,3749200000.0,,2784200000.0,,,114900000.0,199500000.0,,,724200000.0,,995600000.0,8900000.0,440400000.0,-13000000.0,,-146100000.0,,928700000.0,999500000.0,14000000.0,965000000.0,,1234900000.0,-29700000.0,128300000.0,67100000.0,-54900000.0,,-50000000.0,,27100000.0,1016200000.0,1723700000.0,-18800000.0,58400000.0,,,75600000.0,-189500000.0,,-1193600000.0,51500000.0,,834500000.0,,,657800000.0,,81200000.0,-11300000.0,-89700000.0,-296500000.0,76000000.0,-238100000.0,27000000.0,,,2230500000.0,,,,,,341700000.0,393300000.0,43700000.0,0.0,,,,501100000.0,,759400000.0,122500000.0,,,,,126100000.0,,-146100000.0,440400000.0,,341700000.0,,,,,-2800000.0,,,54200000.0,,197700000.0,54200000.0,,,255300000.0,,999500000.0,2400000.0,88300000.0,,104900000.0,54200000.0,,30200000.0,-1.5025,,0.0,724200000.0,,928700000.0,0.0,130500000.0,253000000.0,,114900000.0,-13100000.0,75600000.0,657800000.0,-180100000.0,2122300000.0,10400000.0,54200000.0,,,,2230500000.0,-240100000.0,88300000.0,,,1234900000.0,,-8100000.0,217900000.0,1723700000.0,31200000.0,,,,,,
1993-03-31,,,,,21600000.0,,,,2118600000.0,,272800000.0,,127500000.0,-56200000.0,,,,,,,,,,,,,,,,532700000.0,,,92500000.0,,4700000.0,,282700000.0,,-700000.0,0.2675,0.0,,,,221900000.0,,-22300000.0,,,,7400000.0,,,,,,,190200000.0,,,801100000.0,,1101100000.0,,,6700000.0,,-108000000.0,,925000000.0,958800000.0,47800000.0,,,,,,,-8200000.0,,-27300000.0,,60800000.0,1048400000.0,,,,139285714.0,0.28,,,,-1193600000.0,,,,,,634100000.0,,24000000.0,,14800000.0,,,41100000.0,41100000.0,,,,,,,,,,428000000.0,,,,,,,,765700000.0,,,,,,,,,463900000.0,,324700000.0,,,,,-3400000.0,,,69000000.0,,,69000000.0,,,,,,-2900000.0,,,,,,31700000.0,,,,,145794393.0,,54200000.0,,,,114900000.0,,100300000.0,,,,9600000.0,,,,,2298300000.0,39000000.0,87500000.0,,,1197200000.0,,-5600000.0,184700000.0,1759900000.0,-3300000.0,,,,,,
1993-06-30,,,,,,,,,1048700000.0,,265800000.0,,133500000.0,9000000.0,,,,,,,,,,,,,,,,583200000.0,,,95300000.0,,19700000.0,,292700000.0,,-29500000.0,0.3125,0.0,,,,229500000.0,,1700000.0,,,,-4100000.0,,,,,,,197400000.0,,,731100000.0,,1084900000.0,,,7900000.0,,-62600000.0,,924800000.0,958900000.0,56100000.0,,,,,,,-65200000.0,,-31600000.0,,63200000.0,1093400000.0,,,,138947368.0,0.3325,,,,-123900000.0,,,,,,571400000.0,,85200000.0,,-8800000.0,,,48200000.0,48200000.0,,,,,,,,,,442800000.0,,,,,,,,800700000.0,,,,,,,,,462600000.0,,387500000.0,,,,,2000000.0,,,60200000.0,,,60200000.0,,,,,,-2900000.0,,,,,,32100000.0,,,,,147840000.0,,0.0,,,,114900000.0,,22500000.0,,,,9100000.0,,,,,2278900000.0,46200000.0,87600000.0,,,1194000000.0,,-200000.0,181600000.0,1690000000.0,53600000.0,,,,,,
1993-09-30,,,,,,,,,2141900000.0,,252500000.0,,130700000.0,-46900000.0,,,,,,,,,,,,,,,,621100000.0,,,81600000.0,,-25800000.0,,270600000.0,,-67300000.0,0.265,0.0,,,,220200000.0,,700000.0,,,,9500000.0,,,,,,,189000000.0,,,694300000.0,,1084200000.0,,,,,-24700000.0,,920600000.0,989100000.0,,,,,,,,28400000.0,,-42100000.0,,50400000.0,988300000.0,,,,139459459.0,0.2775,,,,-1221300000.0,,,,,,583100000.0,,34500000.0,,-4500000.0,,,40700000.0,40700000.0,,,,,,,,,,382200000.0,,,,,,,,717700000.0,,,,,,,,,458100000.0,,406000000.0,,,,,-600000.0,,,55700000.0,,,55700000.0,,,,,,-2800000.0,,,,,,31200000.0,,,,,146037736.0,,0.0,,,,114900000.0,,59600000.0,,,,9000000.0,,,,,2305600000.0,38700000.0,87100000.0,,,1221400000.0,,-100000.0,213700000.0,1683400000.0,-7600000.0,,,,,,
