date,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyBasicAverageShares,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,annualInterestExpense,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,trailingDeferredIncomeTax,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingGrossProfit,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInInventory,quarterlyEbitda,annualInventory,trailingTaxProvision,quarterlyTaxProvision,trailingChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyDilutedEPS,trailingResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualTotalRevenue,trailingOtherNonCashItems,annualCostOfRevenue,annualCapitalStock,annualCurrentDebt,annualNetOtherFinancingCharges,annualFreeCashFlow,annualAccumulatedDepreciation,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingCostOfRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualRetainedEarnings,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualNetOtherInvestingChanges,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualBasicAverageShares,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,annualCommonStockIssuance,quarterlyNetIncome,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,annualAccountsPayable,trailingInvestingCashFlow,annualBasicEPS,trailingChangeInAccountPayable,annualOtherNonCashItems,trailingTotalRevenue,annualOtherCurrentAssets,annualStockholdersEquity,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualDepreciationAndAmortization,quarterlyDilutedAverageShares,trailingStockBasedCompensation,annualTaxProvision,annualTotalAssets,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCurrentDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,trailingOperatingIncome,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInAccountPayable,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,annualCurrentAssets,annualDilutedEPS,annualDilutedAverageShares,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1988-09-30,,,,,,,,,,220976000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,330500000.0,,,,,,,,,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,330500000.0,,,,,,,,330500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43400000.0,,,,,,,,,,,,,,,220976000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-31,,,,,,,,,,221188000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,272100000.0,,,,,,,,,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,272100000.0,,,,,,,,272100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25500000.0,,,,,,,,,,,,,,,221188000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-31,,,,,,,,,,221352000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,340100000.0,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,340100000.0,,,,,,,,340100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35800000.0,,,,,,,,,,,,,,,221352000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-30,-25900000.0,,127500000.0,124200000.0,150700000.0,572100000.0,,,0.0,,259300000.0,,,7200000.0,507400000.0,,,,85800000.0,,,,30200000.0,-87800000.0,,598300000.0,,,233300000.0,,786200000.0,,,-62900000.0,410900000.0,,-25000000.0,-736000000.0,110600000.0,,,,-161200000.0,,145600000.0,,,,,,1356300000.0,,597500000.0,,94200000.0,-100000.0,70500000.0,-161200000.0,,,758800000.0,,3100000.0,634300000.0,,,,,,-36600000.0,552100000.0,,,,-736000000.0,150700000.0,,,,,,,413600000.0,,426900000.0,,572100000.0,330700000.0,614800000.0,89100000.0,,634300000.0,1213100000.0,598300000.0,,,124200000.0,-36200000.0,7100000.0,,,,0.0,-60000000.0,,,221592000.0,,,229700000.0,,,,-121400000.0,206700000.0,40900000.0,,85800000.0,,0.14,,3400000.0,,127500000.0,786200000.0,,7100000.0,96200000.0,0.0,44700000.0,,,84100000.0,1213100000.0,,,,,,110600000.0,330700000.0,233300000.0,89100000.0,,233300000.0,,94200000.0,96200000.0,,,,,,,,,,233300000.0,99700000.0,99700000.0,87700000.0,,426900000.0,,,158300000.0,,251400000.0,87700000.0,410900000.0,614800000.0,0.14,221592000.0,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-30,,-3600000.0,10100000.0,,,,,,,221896000.0,,-8000000.0,,,,,143300000.0,209700000.0,,,,,,,233300000.0,,,,251000000.0,,814200000.0,,,,428100000.0,,,78800000.0,,,27300000.0,,-161200000.0,,,,0.0525,,,,,,,,,,,,,73200000.0,,,,663000000.0,,,,,-100000.0,,,,,-28300000.0,66400000.0,,-27100000.0,75900000.0,,13700000.0,,1900000.0,366900000.0,,,,589300000.0,325800000.0,620400000.0,,,,1238000000.0,617600000.0,,,,,7000000.0,,17700000.0,47600000.0,0.0,,,,,,157200000.0,,,45900000.0,12400000.0,,,45900000.0,,,,,,,,,,130900000.0,,98000000.0,,,221896000.0,,,,0.0,6800000.0,,,,118700000.0,,,91000000.0,,251000000.0,,,,100000.0,,,,,,45900000.0,-31100000.0,-17200000.0,,101100000.0,,88400000.0,,423800000.0,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-31,,-2900000.0,10100000.0,,,,,,,220520000.0,,-18100000.0,,,,,133400000.0,169400000.0,49300000.0,,,,,,0.0,,,,214800000.0,,809600000.0,,,,459300000.0,,,47500000.0,,,15400000.0,,-161200000.0,,,,0.0325,,,,,,,,,,,,,42400000.0,,,,672800000.0,,,,,-3000000.0,,,,,-38400000.0,36000000.0,122600000.0,-81000000.0,-41900000.0,,-81100000.0,,1600000.0,295600000.0,,,,620500000.0,206700000.0,465800000.0,,,,1115800000.0,650000000.0,,,,,6900000.0,,-36200000.0,-80300000.0,0.0,,,,,,126200000.0,,,27000000.0,11500000.0,,,27000000.0,,,,,,,,,,122000000.0,,99500000.0,,,220520000.0,,,,0.0,8200000.0,,,,136900000.0,,,92600000.0,,214800000.0,1700000.0,34800000.0,,-14100000.0,,,,,,27000000.0,86700000.0,-17200000.0,,100300000.0,,90400000.0,,306200000.0,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-03-31,,-6900000.0,10100000.0,,,,,,,217364000.0,,-18000000.0,,,,,163900000.0,217900000.0,70400000.0,,,,,,0.0,,,,102600000.0,,801700000.0,,,,479600000.0,,,66400000.0,,,23200000.0,,-161200000.0,,,,0.045,,,,,,,,,,,,,61600000.0,,,,694100000.0,-31300000.0,,,,200000.0,,,,,-38200000.0,54000000.0,149200000.0,-82600000.0,15300000.0,,-37600000.0,,1900000.0,386900000.0,,,,640800000.0,220200000.0,444500000.0,,,,1122600000.0,678100000.0,,,,,6200000.0,,-112200000.0,-22900000.0,0.0,,,,,,169000000.0,,,38400000.0,12400000.0,,,38400000.0,,,,,,,,,,151500000.0,,100700000.0,,,217364000.0,,,,0.0,7800000.0,,,,154800000.0,,,94500000.0,,102600000.0,300000.0,600000.0,,0.0,,,,,,38400000.0,-45000000.0,-17000000.0,,100000000.0,,98500000.0,,320900000.0,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-30,-108700000.0,123100000.0,14200000.0,153600000.0,145500000.0,712400000.0,,,-100000.0,,233300000.0,26800000.0,,3900000.0,562100000.0,,171500000.0,231700000.0,79300000.0,,,,30900000.0,-155900000.0,0.0,719300000.0,,,124600000.0,,810500000.0,,,-232100000.0,517500000.0,,-17300000.0,74000000.0,128100000.0,,24000000.0,,-194900000.0,,153600000.0,,,,,,1484000000.0,,655300000.0,,800000.0,0.0,10500000.0,-194900000.0,,66300000.0,828700000.0,,16300000.0,713100000.0,-22100000.0,,,,3000000.0,-48100000.0,612200000.0,,,-51000000.0,60200000.0,145500000.0,-41400000.0,117100000.0,,56900000.0,,10900000.0,434600000.0,,327200000.0,,712400000.0,225600000.0,418400000.0,94200000.0,,713100000.0,1137700000.0,719300000.0,,,153600000.0,109700000.0,7500000.0,,22000000.0,66100000.0,-100000.0,-70900000.0,,,216128000.0,,202900000.0,243600000.0,,42300000.0,13800000.0,-43100000.0,216500000.0,42300000.0,,79300000.0,,0.175,,100000.0,,14200000.0,810500000.0,157700000.0,7500000.0,101600000.0,0.0,50100000.0,,,90000000.0,1137700000.0,0.0,6200000.0,,,,128100000.0,225600000.0,124600000.0,94200000.0,,124600000.0,0.0,800000.0,101600000.0,0.0,,,,,,42300000.0,-53700000.0,-19500000.0,124600000.0,101800000.0,101800000.0,100000000.0,-67400000.0,327200000.0,,,166400000.0,,266600000.0,100000000.0,517500000.0,418400000.0,0.175,216128000.0,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-30,,-479700000.0,11100000.0,,,,,,,215932000.0,,-2800000.0,,,,,176600000.0,238600000.0,78100000.0,,,,,,124600000.0,,,,65900000.0,,830600000.0,,,,557300000.0,,,80500000.0,,,20600000.0,,-194900000.0,,,,0.0475,,,,,,,,,,,,,60000000.0,,,,732100000.0,-3000000.0,,,,-3900000.0,,,,,-32400000.0,62000000.0,150300000.0,349500000.0,103000000.0,,45900000.0,,3100000.0,403000000.0,,,,752200000.0,400800000.0,348800000.0,,,,1536600000.0,1187800000.0,,,,,207900000.0,,-58700000.0,70600000.0,0.0,,,,,,164400000.0,,,39400000.0,18500000.0,,,39400000.0,,,,,,,,,,158100000.0,,305200000.0,,,215932000.0,,,,0.0,2500000.0,,,,149700000.0,,,97300000.0,,65900000.0,4500000.0,172400000.0,,100000.0,,,,,,39400000.0,-511100000.0,-19500000.0,,514000000.0,,116500000.0,,706000000.0,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-31,,-5200000.0,10400000.0,,,,,,,216112000.0,,-19700000.0,,,,,161400000.0,200800000.0,52800000.0,,,,,,0.0,,,,52000000.0,,834100000.0,,,,573800000.0,,,60400000.0,,,11600000.0,,-194900000.0,,,,0.025,,,,,,,,,,,,,32000000.0,,,,732200000.0,-1000000.0,,,,-4200000.0,,,,,-27100000.0,39400000.0,135300000.0,23900000.0,-5800000.0,,-48800000.0,,5900000.0,333900000.0,,,,768700000.0,405100000.0,342200000.0,,,,1546800000.0,1204600000.0,,,,,207100000.0,,-13900000.0,-32900000.0,0.0,,,,,,133100000.0,,,20400000.0,20900000.0,,,20400000.0,,,,,,,,,,140400000.0,,307600000.0,,,216112000.0,,,,0.0,900000.0,,,,167300000.0,,,100500000.0,,52000000.0,8300000.0,217000000.0,,-100000.0,,,,,,20400000.0,-32200000.0,-19400000.0,,509900000.0,,120900000.0,,712700000.0,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-31,,-6800000.0,12600000.0,,,,,,,216488000.0,,3300000.0,,,,,189500000.0,251200000.0,82400000.0,,,,,,0.0,,,,52900000.0,,849600000.0,,,,581400000.0,,,85400000.0,,,23000000.0,,-194900000.0,,,,0.0375,,,,,,,,,,,,,55500000.0,,,,743500000.0,0.0,,,,-1500000.0,,,,,-28300000.0,61700000.0,177900000.0,-300000.0,23200000.0,,-36000000.0,,4500000.0,421000000.0,,,,776300000.0,496300000.0,443900000.0,,,,1656800000.0,1212900000.0,,,,,207000000.0,,900000.0,-5100000.0,0.0,,,,,,169800000.0,,,32500000.0,23700000.0,,,32500000.0,,,,,,,,,,165800000.0,,310900000.0,,,216488000.0,,,,0.0,1300000.0,,,,159500000.0,,,103900000.0,,52900000.0,7500000.0,236000000.0,,100000.0,,,,,,32500000.0,-21900000.0,-19500000.0,,504000000.0,,127500000.0,,807200000.0,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-30,-10700000.0,12200000.0,17100000.0,52700000.0,233500000.0,760600000.0,,,0.0,,124600000.0,37400000.0,,28200000.0,754900000.0,,314400000.0,264000000.0,104200000.0,,,,1600000.0,-109100000.0,0.0,1135900000.0,,,113900000.0,,784300000.0,,,326700000.0,521800000.0,,18200000.0,-26500000.0,116300000.0,,-21800000.0,,-238800000.0,,52700000.0,,,,,,1646500000.0,,691900000.0,,10700000.0,100000.0,137600000.0,-238800000.0,,-61400000.0,954600000.0,,-35500000.0,681500000.0,0.0,,,,-2600000.0,28300000.0,841900000.0,,,-21300000.0,-50400000.0,233500000.0,-46400000.0,126300000.0,,67200000.0,,-49000000.0,488600000.0,,818400000.0,,760600000.0,348400000.0,466800000.0,63200000.0,,681500000.0,1602700000.0,1135900000.0,,,52700000.0,-479500000.0,406800000.0,,61000000.0,105000000.0,0.0,-79500000.0,,,216784000.0,,224600000.0,86100000.0,,-39600000.0,23900000.0,-584200000.0,112700000.0,-39600000.0,,104200000.0,,0.0625,,-12200000.0,,17100000.0,784300000.0,290500000.0,406800000.0,470000000.0,0.0,87000000.0,,,33400000.0,1602700000.0,0.0,-3100000.0,,,,116300000.0,348400000.0,113900000.0,63200000.0,,113900000.0,7900000.0,10700000.0,470000000.0,0.0,,,,,,-39600000.0,-19000000.0,-21100000.0,113900000.0,494000000.0,494000000.0,120100000.0,-4000000.0,818400000.0,,,246700000.0,,199700000.0,120100000.0,521800000.0,466800000.0,0.0625,216784000.0,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-30,,700000.0,9300000.0,,,,,,,221688000.0,,-8300000.0,,,,,188400000.0,263300000.0,60200000.0,,,,,,113900000.0,,,,67900000.0,,812200000.0,,,,524800000.0,,,96600000.0,,,30500000.0,,-238800000.0,,,,0.0525,,,,,,,,,,,,,74400000.0,,,,704000000.0,,,,,-4400000.0,,,,,-16700000.0,74900000.0,233300000.0,-129800000.0,99500000.0,,34700000.0,,3600000.0,417600000.0,,,,763600000.0,396500000.0,338900000.0,,,,1480300000.0,1141400000.0,,,,,207100000.0,,-46000000.0,82800000.0,0.0,,,,,,154300000.0,,,43900000.0,21700000.0,,,43900000.0,,,,,,,,,,166700000.0,,271600000.0,,,221688000.0,,,,0.0,6800000.0,,,,124700000.0,,,64500000.0,,67900000.0,7200000.0,103000000.0,,0.0,,,,,,43900000.0,-15700000.0,-21100000.0,,490200000.0,,126400000.0,,668100000.0,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-31,,-4500000.0,7700000.0,,,,,,,217316000.0,,-28800000.0,,,,,177700000.0,224200000.0,58600000.0,,,,,,0.0,,,,62800000.0,,821900000.0,,,,532800000.0,,,69500000.0,,,17500000.0,,-238800000.0,,,,0.03,,,,,,,,,,,,,42900000.0,,,,707400000.0,,,,,1400000.0,,,,,-22700000.0,46500000.0,210900000.0,-7300000.0,29200000.0,,-25900000.0,,5400000.0,351600000.0,,,,771600000.0,386600000.0,332700000.0,,,,1483900000.0,1151200000.0,,,,,207300000.0,,-5100000.0,6500000.0,0.0,,,,,,127400000.0,,,25400000.0,23000000.0,,,25400000.0,,,,,,,,,,154700000.0,,275400000.0,,,217316000.0,,,,0.0,2400000.0,,,,153400000.0,,,68100000.0,,62800000.0,6000000.0,117100000.0,,0.0,,,,,,25400000.0,-27000000.0,-21200000.0,,483600000.0,,134800000.0,,662000000.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-03-31,,-3400000.0,7700000.0,,,,,,,217876000.0,,-2500000.0,,,,,205300000.0,274700000.0,79900000.0,,,,,,0.0,,,,81500000.0,,839700000.0,,,,547400000.0,,,90800000.0,,,26000000.0,,-238800000.0,,,,0.045,,,,,,,,,,,,,65200000.0,,,,723100000.0,,,,,400000.0,,,,,-28900000.0,69400000.0,244500000.0,40800000.0,9100000.0,,-58400000.0,,6500000.0,455300000.0,,,,786200000.0,503600000.0,465400000.0,,,,1624600000.0,1159200000.0,,,,,207100000.0,,18700000.0,-19800000.0,0.0,,,,,,180600000.0,,,39200000.0,21400000.0,,,39200000.0,,,,,,,,,,183900000.0,,281300000.0,,,217876000.0,,,,0.0,1700000.0,,,,156000000.0,,,74200000.0,,81500000.0,5900000.0,179200000.0,,-100000.0,,,,,,39200000.0,-31200000.0,-21200000.0,,477800000.0,,134000000.0,,784900000.0,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-30,-44800000.0,-800000.0,34200000.0,98700000.0,239500000.0,865400000.0,,,0.0,,113900000.0,45500000.0,,24700000.0,682000000.0,,200200000.0,265500000.0,104200000.0,,,,-20500000.0,-124700000.0,0.0,1196500000.0,,,69000000.0,,813700000.0,,,-221100000.0,581500000.0,,5900000.0,88800000.0,110500000.0,,19100000.0,,-283900000.0,,117800000.0,,,,,,1717000000.0,,689300000.0,,77800000.0,0.0,182000000.0,-283900000.0,,28500000.0,1027700000.0,,13300000.0,690000000.0,,,,,9400000.0,51700000.0,771600000.0,,,-56400000.0,65300000.0,239500000.0,-124800000.0,168900000.0,,101300000.0,,-2200000.0,492500000.0,,801100000.0,,865400000.0,421500000.0,418300000.0,117300000.0,,690000000.0,1614800000.0,1196500000.0,,,98700000.0,-8000000.0,262300000.0,,-12400000.0,112500000.0,0.0,-86400000.0,,,218180000.0,,227000000.0,210900000.0,,-9700000.0,23500000.0,-130400000.0,256100000.0,9400000.0,,104200000.0,,0.115,,6800000.0,,34200000.0,813700000.0,176700000.0,262300000.0,379600000.0,0.0,89600000.0,,,93100000.0,1614800000.0,0.0,-31300000.0,,,,110500000.0,421500000.0,69000000.0,117300000.0,,69000000.0,5600000.0,77800000.0,379600000.0,100000.0,,,,,,-9700000.0,-56500000.0,-22900000.0,69000000.0,479400000.0,479400000.0,135600000.0,,801100000.0,,,306700000.0,,345700000.0,135600000.0,581500000.0,418300000.0,0.115,218180000.0,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-30,,-8500000.0,30700000.0,,,,,,,218476000.0,,-6600000.0,,,,,189500000.0,267200000.0,63100000.0,,,,,,69000000.0,,,,65300000.0,,835800000.0,,,,581300000.0,,,100900000.0,,,28900000.0,,-283900000.0,,,,0.0525,,,,,,,,,,,,,73500000.0,,,,711600000.0,,,,,900000.0,,,,,-15600000.0,77700000.0,215100000.0,-48100000.0,67500000.0,,-7200000.0,,6000000.0,440900000.0,,,,865200000.0,331000000.0,355000000.0,,,,1550300000.0,1195300000.0,,,,,263500000.0,,-3700000.0,51900000.0,0.0,,,,,,173700000.0,,,44600000.0,23200000.0,,,44600000.0,,,,,,,,,,166300000.0,,383500000.0,,,218476000.0,,,,0.0,400000.0,,,,117100000.0,,,120000000.0,,65300000.0,4700000.0,52800000.0,,-100000.0,,,,,,44600000.0,-23100000.0,-22900000.0,,473400000.0,,140600000.0,,714500000.0,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-31,,-9500000.0,28800000.0,,,,,,,218884000.0,,-26000000.0,,,,,181500000.0,227000000.0,48200000.0,,,,,,0.0,,,,59300000.0,,834000000.0,,,,589500000.0,,,69100000.0,,,17600000.0,,-283900000.0,,,,0.0325,,,,,,,,,,,,,44800000.0,,,,714800000.0,,,,,-2000000.0,,,,,-23700000.0,45500000.0,185100000.0,26800000.0,-700000.0,,-54300000.0,,4800000.0,369500000.0,,,,873400000.0,336000000.0,358600000.0,,,,1551200000.0,1192600000.0,,,,,260000000.0,,-6100000.0,-24400000.0,0.0,,,,,,142500000.0,,,27200000.0,23600000.0,,,27200000.0,,,,,,,,,,157900000.0,,381200000.0,,,218884000.0,,,,0.0,4100000.0,,,,144500000.0,,,121200000.0,,59300000.0,4700000.0,102700000.0,,100000.0,,,,,,27200000.0,-32200000.0,-23000000.0,,470700000.0,,132400000.0,,717200000.0,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-03-31,,-6300000.0,26900000.0,,,,,,,219120000.0,,-6200000.0,,,,,208700000.0,291200000.0,69500000.0,,,,,,0.0,,,,46900000.0,,858300000.0,,,,588000000.0,,,107000000.0,,,29400000.0,,-283900000.0,,,,0.0525,,,,,,,,,,,,,74800000.0,,,,737000000.0,,,,,2000000.0,,,,,-15500000.0,82500000.0,213600000.0,-12600000.0,20300000.0,,-57100000.0,,5400000.0,476500000.0,,,,871900000.0,395900000.0,447200000.0,,,,1635000000.0,1187800000.0,,,,,258100000.0,,-12300000.0,4800000.0,0.0,,,,,,185300000.0,,,45400000.0,24500000.0,,,45400000.0,,,,,,,,,,184200000.0,,380800000.0,,,219120000.0,,,,0.0,-2300000.0,,,,150700000.0,,,122700000.0,,46900000.0,5500000.0,112800000.0,,0.0,,,,,,45400000.0,-20000000.0,-23000000.0,,463400000.0,,136400000.0,,776700000.0,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-30,2100000.0,-8300000.0,128000000.0,167000000.0,286900000.0,814300000.0,,,50600000.0,,69000000.0,30900000.0,,18900000.0,613100000.0,,117000000.0,207400000.0,84200000.0,,,,-2300000.0,-77600000.0,0.0,1117400000.0,,,71200000.0,,879300000.0,,,-136900000.0,538100000.0,,-7900000.0,102700000.0,105900000.0,,31300000.0,,-276200000.0,,167900000.0,,,,,,1634200000.0,,641200000.0,,500000.0,0.0,167900000.0,-276200000.0,,81900000.0,993000000.0,,32400000.0,762200000.0,,,,,8700000.0,-58900000.0,696700000.0,,,-22800000.0,90400000.0,286900000.0,-103000000.0,158400000.0,,59700000.0,,16200000.0,347200000.0,,769900000.0,,814300000.0,371600000.0,531800000.0,143700000.0,,762200000.0,1649200000.0,1117400000.0,,,167000000.0,-32600000.0,204000000.0,,24200000.0,135600000.0,50600000.0,-93500000.0,,,219400000.0,,139800000.0,275200000.0,,49700000.0,12300000.0,-106400000.0,296300000.0,50600000.0,,84200000.0,,0.19,,9600000.0,,128000000.0,879300000.0,104700000.0,204000000.0,398300000.0,0.0,83600000.0,,,107300000.0,1649200000.0,0.0,-4500000.0,,,,105900000.0,371600000.0,71200000.0,143700000.0,,71200000.0,4000000.0,500000.0,398300000.0,0.0,,,,,,49700000.0,-31100000.0,-24600000.0,71200000.0,463900000.0,463900000.0,115400000.0,,769900000.0,,,245500000.0,,379900000.0,115400000.0,538100000.0,531800000.0,0.19,219400000.0,,,,,,,,,,,,,,,,,,,,,,,,
1993-09-30,,147400000.0,32800000.0,,,,,,,216636000.0,,-7900000.0,,,,,196100000.0,278900000.0,66000000.0,,,,,,71200000.0,,,,197900000.0,,864100000.0,,,,531600000.0,,,105800000.0,,,39200000.0,,-276200000.0,,,4100000.0,0.0925,,,,,,,,,,,,,85500000.0,,,,814900000.0,-43300000.0,,,,-4500000.0,,,,,-10800000.0,82800000.0,279200000.0,-100500000.0,85100000.0,,27500000.0,,7800000.0,449700000.0,,,,807800000.0,348500000.0,531400000.0,,,,1643600000.0,1112200000.0,,,,,203900000.0,,126700000.0,74300000.0,79100000.0,,,,,,170800000.0,,,78400000.0,23000000.0,,,46300000.0,,,,,,,,,,173100000.0,,431000000.0,,,216636000.0,,,,0.0,6700000.0,,,,113800000.0,,,148000000.0,,197900000.0,3900000.0,3300000.0,,0.0,,,,,,78400000.0,142100000.0,-24500000.0,,458200000.0,,122400000.0,,779500000.0,0.0925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
