date,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,annualCashDividendsPaid,trailingSaleOfInvestment,annualPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,trailingCashDividendsPaid,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyBasicAverageShares,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualStockholdersEquity,quarterlyAccountsReceivable,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,annualRetainedEarnings,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,annualPurchaseOfInvestment,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,trailingOperatingIncome,annualAccountsPayable,annualOperatingIncome,quarterlyOperatingExpense,trailingTotalRevenue,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyBeginningCashPosition,annualNetPPE,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,quarterlyCapitalStock,quarterlyDilutedEPS,annualCashAndCashEquivalents,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualBasicEPS,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualInterestExpense,annualBasicAverageShares,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,quarterlyChangeInAccountPayable,trailingInterestExpense,trailingChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyGrossProfit,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,trailingChangeInAccountPayable,trailingGrossProfit,annualTotalRevenue,annualCostOfRevenue,annualCapitalStock,quarterlyBasicEPS,annualDilutedAverageShares,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,trailingCostOfRevenue,annualFreeCashFlow,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyRepaymentOfDebt,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyNetPPE,trailingTaxProvision,annualInventory,annualGrossProfit,annualChangeInWorkingCapital,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyTotalRevenue,annualDilutedEPS,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,trailingOtherNonCashItems,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
,,-6690000000,-11177000000.0,-8460000000,4515000000.0,-3457000000.0,,-4147000000.0,6852000000.0,1744000000.0,,,430000000.0,19393000000.0,1852000000.0,-232000000.0,4703000000.0,,,1103000000.0,9653000000.0,1800000000.0,1314000000.0,29426000000.0,,51716000000.0,21018000000.0,1314000000.0,,18668000000.0,134556000000.0,-1351000000.0,4051000000.0,,6852000000.0,3905000000.0,-8783000000.0,-565000000.0,21018000000.0,,19393000000.0,637000000.0,-429000000.0,,51498000000.0,-2373000000.0,11903000000.0,,14477000000.0,-2774000000.0,757000000.0,,1119000000.0,1119000000.0,10510000000.0,0.0,5310000000.0,-23000000.0,2162000000.0,5200000000.0,,,15570000000.0,5432000000.0,63795000000.0,5200000000.0,10510000000.0,,112000000.0,0.0,-4.7,5200000000.0,63795000000.0,8383000000.0,1852000000.0,-1468000000.0,1979000000.0,-128000000.0,76979000000.0,,993000000.0,4051000000.0,,134556000000.0,-8460000000,909000000.0,0.0,1581000000.0,80924000000.0,58553000000.0,-4.9,1352000000.0,,-11556000000.0,,3191000000.0,,1800000000.0,10064000000.0,1800204082.0,430000000.0,63795000000.0,3639000000.0,0.0,3235000000.0,653000000.0,-108754000000.0,,,4918000000.0,14477000000.0,58553000000.0,909000000.0,2780000000.0,57577000000.0,,,,,-8821000000.0,,51716000000.0,4703000000.0,-1896000000,-20000000.0,-973000000.0,5200000000.0,-2644000000.0,3191000000.0,48000000.0,,,1033000000.0,-4244000000.0,-4466000000.0,-1414000000.0,,,,68945000000.0,68454000000.0,0.0,-4.7,1800204082.0,652000000.0,-6037000000.0,,347000000.0,2000000.0,,29426000000.0,57577000000.0,-1612000000.0,-8783000000.0,51498000000.0,653000000.0,63795000000.0,,3905000000.0,491000000.0,4631000000.0,3639000000.0,5310000000.0,76979000000.0,600000000.0,14424000000,-4.9,,-2934000000.0,1233000000.0,-5001000000,,-8821000000.0,80924000000.0,8383000000.0,,6614000000.0,-1229000000.0,0.0,-108754000000.0,-7338000000.0,637000000.0,3265000000.0,,,,,,,,,,,,,,
,,-800000000,,-792000000,1370000000.0,,,,,,,,,,1764000000.0,823000000.0,4761000000.0,,,,,1800550000.0,,,,,20969000000.0,,,12006000000.0,,,5390000000.0,,6949000000.0,3392000000.0,,131000000.0,,,19440000000.0,,,,,,,,,,837000000.0,,,2905000000.0,,,,0.0,1827000000.0,,,,,5200000000.0,,6023000000.0,11333000000.0,,,0.0,-0.44,,,4471000000.0,,,2071000000.0,-1194000000.0,80565000000.0,,-236000000.0,,,122978000000.0,-792000000,2495000000.0,0.0,-1085000000.0,70389000000.0,,,348000000.0,,,,,,1800550000.0,,,423000000.0,66094000000.0,3673000000.0,,158000000.0,359000000.0,,,,,14939000000.0,49910000000.0,,,,,,,,,,52542000000.0,,3457000000,,6011000000.0,6023000000.0,2285000000.0,,72000000.0,,,483000000.0,551000000.0,,,,,,,,,-0.44,,720000000.0,-441000000.0,,,463000000.0,,26694000000.0,42413000000.0,-1849000000.0,-792000000.0,43695000000.0,359000000.0,66094000000.0,,,,,,5310000000.0,,165000000.0,12557000000,,,-2455000000.0,,-286000000,,,,,,,-3702000000.0,,,,,,,,,,,,,,,,,,,
,,-444000000,,-446000000,1730000000.0,,,,,,,,,,1540000000.0,-930000000.0,3151000000.0,,,,,1858333333.0,1310000000.0,,,,10865000000.0,,,12787000000.0,,,4801000000.0,,6890000000.0,4413000000.0,,-179000000.0,,,21134000000.0,327000000.0,,,,,,,,,618000000.0,,,1572000000.0,,,,-1440000000.0,2018000000.0,,,,,6029000000.0,,5099000000.0,11450000000.0,,,0.0,-0.24,,,4198000000.0,,,1343000000.0,-1183000000.0,82720000000.0,,1726000000.0,,,122341000000.0,-446000000,1549000000.0,-4000000.0,-694000000.0,70038000000.0,,,127000000.0,,,,,,1858333333.0,,,401000000.0,187093000000.0,397000000.0,,547000000.0,569000000.0,,,,,9770000000.0,50075000000.0,,,,,,,,,,52257000000.0,,3486000000,,363000000.0,5099000000.0,-3098000000.0,,-53000000.0,,,-500000000.0,924000000.0,,,,,,,,,-0.24,,736000000.0,125000000.0,,,,,25247000000.0,39621000000.0,-120000000.0,-1242000000.0,44791000000.0,569000000.0,67826000000.0,,,,,,6351000000.0,,-12000000.0,13711000000,,,-2424000000.0,,306000000,,,,,,,436000000.0,,-119267000000.0,,,,,,,,,,,,,,,,,
,,-561000000,,-562000000,1325000000.0,,,,,,,,,,1713000000.0,-297000000.0,2480000000.0,,,,,1756250000.0,,,,,18860000000.0,,,12564000000.0,,,5448000000.0,,6510000000.0,4558000000.0,,-302000000.0,,,22885000000.0,,,,,,,,,,785000000.0,,,2835000000.0,,,,-1408000000.0,1922000000.0,,,,,5099000000.0,,4802000000.0,11123000000.0,,,0.0,-0.32,,,4694000000.0,,,892000000.0,-64000000.0,82501000000.0,,397000000.0,,,119988000000.0,-562000000,2653000000.0,0.0,-726000000.0,69844000000.0,,,23000000.0,,,,,,1756250000.0,,,361000000.0,67882000000.0,2118000000.0,,-101000000.0,302000000.0,,,,,14581000000.0,49916000000.0,,,,,,,,,,50096000000.0,,2555000000,,-27000000.0,4802000000.0,-2063000000.0,,-292000000.0,,,-158000000.0,994000000.0,,,,,,,,,-0.32,,709000000.0,-259000000.0,,,,,23589000000.0,37487000000.0,-211000000.0,-1804000000.0,46255000000.0,302000000.0,67882000000.0,,,,,,6321000000.0,,137000000.0,13558000000,,,-2051000000.0,,209000000,,,,,,,446000000.0,,,,,,,,,,,,,,,,,,,
,,341000000,-4443000000.0,340000000,3248000000.0,-2881000000.0,,892000000.0,6667000000.0,528000000.0,,265000000.0,426000000.0,20564000000.0,1768000000.0,872000000.0,2599000000.0,,,427000000.0,7559000000.0,1800550000.0,1320000000.0,27696000000.0,,53037000000.0,17593000000.0,1320000000.0,,14311000000.0,124545000000.0,-3651000000.0,6176000000.0,,6667000000.0,4637000000.0,-1464000000.0,-206000000.0,17593000000.0,,20564000000.0,526000000.0,-2500000000.0,,43763000000.0,1495000000.0,7673000000.0,,16703000000.0,2032000000.0,647000000.0,,1949000000.0,1949000000.0,12078000000.0,,6404000000.0,-33000000.0,1965000000.0,5674000000.0,,,14683000000.0,4802000000.0,70793000000.0,5674000000.0,12078000000.0,,-737000000.0,0.0,0.18,5674000000.0,70793000000.0,6675000000.0,1768000000.0,7052000000.0,1920000000.0,-59000000.0,86560000000.0,,-648000000.0,6176000000.0,,124545000000.0,340000000,2532000000.0,0.0,998000000.0,71459000000.0,52518000000.0,-0.82,30000000.0,,-9180000000.0,,1936000000.0,,1800550000.0,6232000000.0,1800550000.0,426000000.0,70793000000.0,2591000000.0,0.0,1455000000.0,695000000.0,-126479000000.0,,265000000.0,1286000000.0,16703000000.0,52518000000.0,2532000000.0,2994000000.0,37985000000.0,,,,,-1464000000.0,,53037000000.0,2599000000.0,4921000000,-4000000.0,705000000.0,5674000000.0,-1567000000.0,1936000000.0,1827000000.0,,,-145000000.0,1843000000.0,-2323000000.0,465000000.0,,,,56693000000.0,51683000000.0,0.0,0.18,1800550000.0,741000000.0,1036000000.0,,-1507000000.0,0.0,,27696000000.0,37985000000.0,-143000000.0,-1464000000.0,43763000000.0,695000000.0,70793000000.0,,4637000000.0,5010000000.0,2134000000.0,2591000000.0,6404000000.0,86560000000.0,140000000.0,16154000000,-0.82,,-2250000000.0,-273000000.0,1196000000,,-1464000000.0,71459000000.0,6675000000.0,,5209000000.0,-831000000.0,-362000000.0,-126479000000.0,-1044000000.0,526000000.0,2978000000.0,,,,,,,,,,,,,,
,,967000000,,965000000,1932000000.0,,,,,,,,,,1740000000.0,-209000000.0,1736000000.0,,,,,1787037037.0,,,,,19429000000.0,,,15452000000.0,,,6192000000.0,,6569000000.0,4728000000.0,,-100000000.0,,,20225000000.0,,,,,,,,,,805000000.0,,,3262000000.0,,,,0.0,1833000000.0,,,,,5674000000.0,,5465000000.0,11875000000.0,,,0.0,0.54,,,7060000000.0,,,1498000000.0,-101000000.0,86622000000.0,,-1501000000.0,,,125203000000.0,965000000,2682000000.0,0.0,-899000000.0,72070000000.0,,,,,,,,,1787037037.0,,,526000000.0,70703000000.0,1403000000.0,,-927000000.0,1037000000.0,,,,,17063000000.0,48692000000.0,,,,,,,,,,53081000000.0,,5335000000,,90000000.0,5465000000.0,-2285000000.0,,257000000.0,,,-219000000.0,3080000000.0,,,,,,,,,0.54,,784000000.0,2004000000.0,,,,,28571000000.0,38581000000.0,-67000000.0,965000000.0,43499000000.0,1037000000.0,70703000000.0,,,,,,6410000000.0,,211000000.0,18532000000,,,-2831000000.0,,2275000000,,,,,,,150000000.0,,,,,,,,,,,,,,,,,,,
,,18000000,,18000000,2706000000.0,,,,,,,,,,1401000000.0,-526000000.0,1547000000.0,,,,,,1212000000.0,,,,9744000000.0,,459000000.0,14391000000.0,,,4252000000.0,,6228000000.0,4858000000.0,,534000000.0,,,20033000000.0,459000000.0,,,,,,,,,757000000.0,,,1831000000.0,,,,-1440000000.0,1944000000.0,,,,,5465000000.0,,4939000000.0,11244000000.0,,,0.0,,,,6776000000.0,,,1732000000.0,-23000000.0,83359000000.0,,2533000000.0,,,117820000000.0,18000000,1680000000.0,-3000000.0,614000000.0,68891000000.0,,,86000000.0,,,,,,,,,426000000.0,190805000000.0,373000000.0,,707000000.0,314000000.0,,,,,9381000000.0,44474000000.0,,,,,,,,,,48881000000.0,,4008000000,,94000000.0,4939000000.0,-1929000000.0,,-1580000000.0,,,-137000000.0,1393000000.0,,,,,,,,,,,778000000.0,332000000.0,,,0.0,,25919000000.0,34461000000.0,-202000000.0,983000000.0,42972000000.0,314000000.0,67585000000.0,,,,,,6305000000.0,,576000000.0,15784000000,,,-2092000000.0,,636000000,,,,,,,-1271000000.0,,-123220000000.0,,,,,,,,,,,,,,,,,
,,345000000,,344000000,2161000000.0,,,,,,,,,,1521000000.0,924000000.0,1323000000.0,,,,,1720000000.0,,,,,15117000000.0,,,14002000000.0,,,6386000000.0,,6017000000.0,4638000000.0,,451000000.0,,,20400000000.0,,,,,,,,,,741000000.0,,,2956000000.0,,,,-1440000000.0,1938000000.0,,,,,4939000000.0,,5863000000.0,12228000000.0,,,0.0,0.2,,,7108000000.0,,,1424000000.0,-595000000.0,81441000000.0,,-102000000.0,,,115882000000.0,344000000,2692000000.0,0.0,591000000.0,69305000000.0,,,34000000.0,,,,,,1720000000.0,,,388000000.0,65336000000.0,1263000000.0,,388000000.0,666000000.0,,,,,15948000000.0,43219000000.0,,,,,,,,,,46529000000.0,,4373000000,,1249000000.0,5863000000.0,-537000000.0,,123000000.0,,,132000000.0,1781000000.0,,,,,,,,,0.2,,702000000.0,1011000000.0,,,,,27077000000.0,34441000000.0,-22000000.0,1327000000.0,42228000000.0,666000000.0,65336000000.0,,,,,,6365000000.0,,149000000.0,15783000000,,,-1570000000.0,,1040000000,,,,,,,-686000000.0,,,,,,,,,,,,,,,,,,,
,,2100000000,-3768000000.0,2100000000,3322000000.0,-2880000000.0,,6844000000.0,5900000000.0,706000000.0,,255000000.0,472000000.0,20179000000.0,1479000000.0,1500000000.0,1515000000.0,,,1282000000.0,7483000000.0,1810344828.0,1204000000.0,24735000000.0,,48030000000.0,15737000000.0,1204000000.0,,16076000000.0,114928000000.0,-4595000000.0,5405000000.0,,5900000000.0,4621000000.0,3427000000.0,49000000.0,15737000000.0,,20179000000.0,797000000.0,-826000000.0,,42114000000.0,284000000.0,10117000000.0,,16748000000.0,8050000000.0,697000000.0,,1721000000.0,1721000000.0,13582000000.0,,6219000000.0,0.0,1769000000.0,7363000000.0,,,20213000000.0,5863000000.0,63158000000.0,7363000000.0,13582000000.0,,867000000.0,0.0,1.16,7363000000.0,63158000000.0,4528000000.0,1479000000.0,-376000000.0,1225000000.0,-112000000.0,78172000000.0,,-294000000.0,5405000000.0,,114928000000.0,2100000000,2606000000.0,0.0,1138000000.0,66849000000.0,42673000000.0,1.88,586000000.0,,-8681000000.0,,3467000000.0,,1810344828.0,5886000000.0,1794680851.0,472000000.0,63158000000.0,1573000000.0,,1271000000.0,1472000000.0,-120619000000.0,,255000000.0,657000000.0,16748000000.0,42673000000.0,2606000000.0,2951000000.0,36756000000.0,,,,,3374000000.0,,48030000000.0,1515000000.0,6566000000,-3000000.0,-1811000000.0,7363000000.0,980000000.0,3467000000.0,1483000000.0,,,-119000000.0,4805000000.0,-2973000000.0,1689000000.0,,,,70977000000.0,59944000000.0,0.0,1.16,1794680851.0,687000000.0,3572000000.0,,1436000000.0,0.0,,24735000000.0,36756000000.0,-2682000000.0,3427000000.0,42114000000.0,1472000000.0,63158000000.0,,4621000000.0,11033000000.0,1478000000.0,1573000000.0,6219000000.0,78172000000.0,362000000.0,20881000000,1.88,,-2184000000.0,-346000000.0,4108000000,,3374000000.0,66849000000.0,4528000000.0,,5674000000.0,-2789000000.0,0.0,-120619000000.0,3377000000.0,797000000.0,2983000000.0,,,,,,,,,,,,,,
,,948000000,,946000000,2187000000.0,,,,,,,,,,1479000000.0,-1638000000.0,2545000000.0,,,,,1819230769.0,,,,,16797000000.0,,,14667000000.0,,,6086000000.0,,5705000000.0,4326000000.0,,-15000000.0,,,19864000000.0,,,,,,,,,,852000000.0,,,,,,,-1000000.0,1835000000.0,,,,,7363000000.0,,5725000000.0,12127000000.0,,,0.0,0.52,,,3774000000.0,,,1088000000.0,-263000000.0,78153000000.0,,-1916000000.0,,,114324000000.0,946000000,2753000000.0,,-354000000.0,66092000000.0,,,34000000.0,,,,,,1819230769.0,,,696000000.0,62390000000.0,1854000000.0,,-1039000000.0,1295000000.0,,,,,15234000000.0,43811000000.0,,,,,,,,,,48181000000.0,,5166000000,,-169000000.0,5725000000.0,-2916000000.0,,95000000.0,,,188000000.0,3400000000.0,,,,,,,,,0.52,,844000000.0,2243000000.0,,,-15000000.0,,24762000000.0,36171000000.0,-1568000000.0,,41330000000.0,1295000000.0,62390000000.0,,,,,,6402000000.0,,226000000.0,18067000000,,,-2541000000.0,,2548000000,,,,,,,-890000000.0,,,,,,,,,,,,,,,,,,,
,,1257000000,,1252000000,3033000000.0,,,,,,,,,,1472000000.0,1715000000.0,3693000000.0,,,,,1788571429.0,1209000000.0,,,,15670000000.0,,,15387000000.0,,,6447000000.0,,4521000000.0,4719000000.0,,-139000000.0,,,19037000000.0,842000000.0,,,,,,,,,610000000.0,,,1783000000.0,,,,-1439000000.0,1771000000.0,,,,,5725000000.0,,7431000000.0,13916000000.0,,,0.0,0.7,,,4954000000.0,,,1626000000.0,-151000000.0,75369000000.0,,1009000000.0,,,118323000000.0,1252000000,2204000000.0,-3000000.0,1072000000.0,67852000000.0,,,55000000.0,,,,,,1788571429.0,,,651000000.0,59669000000.0,3100000000.0,,399000000.0,1391000000.0,,,,,15490000000.0,44796000000.0,,,,,,,,,,50418000000.0,,6045000000,,1073000000.0,7440000000.0,178000000.0,,-350000000.0,,,-369000000.0,3455000000.0,,,,,,,,,0.7,,707000000.0,2648000000.0,,,0.0,,27024000000.0,42954000000.0,-81000000.0,,40828000000.0,1391000000.0,59669000000.0,,,,,,6485000000.0,,249000000.0,18842000000,,,-1961000000.0,,2845000000,,,,,,,-1527000000.0,,-118669000000.0,,,,,,,,,,,,,,,,,
,,1530000000,,1529000000,4102000000.0,,,,,,,,,,1455000000.0,2901000000.0,5027000000.0,,,,,1820238095.0,,,,,15632000000.0,,,15552000000.0,,,6407000000.0,,4518000000.0,5070000000.0,,-11000000.0,,,19875000000.0,,,,,,,,,,775000000.0,,,,,,,-1510000000.0,1704000000.0,,,,,7440000000.0,,10327000000.0,16831000000.0,,,0.0,0.84,,,6161000000.0,,,973000000.0,-36000000.0,75578000000.0,,-12000000.0,,,123188000000.0,1529000000,2324000000.0,,2272000000.0,72320000000.0,,,81000000.0,,,,,,1820238095.0,,,592000000.0,59771000000.0,4372000000.0,,631000000.0,1772000000.0,,,,,16565000000.0,45176000000.0,,,,,,,,,,50814000000.0,,5979000000,,25000000.0,10341000000.0,-1760000000.0,,960000000.0,,,-451000000.0,4356000000.0,,,,,,,,,0.84,,790000000.0,3302000000.0,,,-29000000.0,,30327000000.0,47610000000.0,-230000000.0,,41993000000.0,1772000000.0,59771000000.0,,,,,,6504000000.0,,157000000.0,19908000000,,,-1830000000.0,,3581000000,,,,,,,554000000.0,,,,,,,,,,,,,,,,,,,
,,502000000,-7536000000.0,499000000,4329000000.0,-2954000000.0,,10107000000.0,4272000000.0,256000000.0,,786000000.0,440000000.0,20082000000.0,1502000000.0,514000000.0,3980000000.0,,,-45000000.0,6988000000.0,1782142857.0,1284000000.0,28382000000.0,,51016000000.0,14101000000.0,1284000000.0,,16988000000.0,118373000000.0,-2637000000.0,9216000000.0,,4272000000.0,4651000000.0,36702000000.0,-338000000.0,14101000000.0,,20082000000.0,1315000000.0,-557000000.0,,38918000000.0,642000000.0,13647000000.0,,16747000000.0,11364000000.0,727000000.0,,1886000000.0,1886000000.0,17688000000.0,,6852000000.0,-4000000.0,1678000000.0,10855000000.0,,,21758000000.0,10341000000.0,60302000000.0,10836000000.0,17688000000.0,,-593000000.0,0.0,0.28,10836000000.0,60302000000.0,5783000000.0,1502000000.0,956000000.0,975000000.0,-86000000.0,78628000000.0,,1263000000.0,9216000000.0,,118373000000.0,499000000,2009000000.0,0.0,1540000000.0,67300000000.0,8277000000.0,2.3,86000000.0,,-9119000000.0,,5970000000.0,,1782142857.0,4663000000.0,1793913043.0,440000000.0,60302000000.0,2258000000.0,,1751000000.0,1506000000.0,-122982000000.0,,786000000.0,334000000.0,16747000000.0,8277000000.0,2009000000.0,3093000000.0,39745000000.0,,,,,4126000000.0,,51016000000.0,3980000000.0,4661000000,-3000000.0,211000000.0,10855000000.0,-2835000000.0,5970000000.0,-67000000.0,,,647000000.0,3121000000.0,-2757000000.0,3492000000.0,,,,76938000000.0,62610000000.0,0.0,0.28,1793913043.0,752000000.0,2008000000.0,,4528000000.0,-311000000.0,,28382000000.0,39745000000.0,-878000000.0,36702000000.0,38918000000.0,1506000000.0,60302000000.0,,4651000000.0,14328000000.0,1741000000.0,2258000000.0,6852000000.0,78628000000.0,-701000000.0,20109000000,2.3,,-2789000000.0,15000000.0,2394000000,,4126000000.0,67300000000.0,5783000000.0,,7363000000.0,-981000000.0,-166000000.0,-122982000000.0,4137000000.0,1315000000.0,2964000000.0,,,,,,,,,,,,,,
,,1095000000,,1092000000,2097000000.0,,,,,,,,,,1495000000.0,-595000000.0,4827000000.0,,,,,1820000000.0,,,,,17038000000.0,,,15283000000.0,,,8462000000.0,,4317000000.0,4630000000.0,,-82000000.0,,,19125000000.0,,,,,,,,,,840000000.0,,,,,,,,1867000000.0,,,,,10855000000.0,,10254000000.0,17237000000.0,,,0.0,0.6,,,6664000000.0,,,1545000000.0,-121000000.0,85388000000.0,,-2158000000.0,,,127802000000.0,1092000000,2299000000.0,-230000000.0,-142000000.0,75026000000.0,,,16000000.0,,,,,,1820000000.0,,,544000000.0,67399000000.0,2530000000.0,,-1543000000.0,1284000000.0,,,,,16567000000.0,9180000000.0,,,,,,,,,,52716000000.0,,5791000000,,78000000.0,10260000000.0,-2260000000.0,,424000000.0,,,-189000000.0,3518000000.0,,,,,,,,,0.6,,774000000.0,2379000000.0,,,,,31977000000.0,42414000000.0,-611000000.0,39020000000.0,43049000000.0,1284000000.0,67399000000.0,,,,,,6983000000.0,,264000000.0,18801000000,,,-2239000000.0,,2678000000,,,,,,,-440000000.0,,,,,,,,,,,,,,,,,,,
,,425000000,,424000000,4515000000.0,,,,,,,,,,993000000.0,294000000.0,3909000000.0,,,,,,1285000000.0,,,,9416000000.0,,,15334000000.0,,,7175000000.0,,4379000000.0,4569000000.0,,-528000000.0,,,18956000000.0,1551000000.0,,,,,,,,,683000000.0,,,1869000000.0,,,,-1475000000.0,1959000000.0,,,,,10260000000.0,,10554000000.0,17552000000.0,,,0.0,,,,6094000000.0,,,484000000.0,-26000000.0,84727000000.0,,2289000000.0,,,124883000000.0,424000000,2216000000.0,-4000000.0,2518000000.0,73877000000.0,,,17000000.0,,,,,-46000000.0,,,,473000000.0,66918000000.0,763000000.0,,1044000000.0,1539000000.0,,,486000000.0,,10679000000.0,8274000000.0,,,,,,,,,,50949000000.0,,4407000000,,-84000000.0,10554000000.0,-2070000000.0,,-1297000000.0,,,87000000.0,3489000000.0,,,,,,,,,,,779000000.0,1964000000.0,,,,,30573000000.0,40156000000.0,-1522000000.0,37787000000.0,43304000000.0,1539000000.0,66918000000.0,,,,,,6998000000.0,,171000000.0,18823000000,,,-1997000000.0,,2806000000,,,,,,,-2145000000.0,,,,,,,,,,,,,,,,,,,
,,524000000,,523000000,2055000000.0,,,,,,,,,,1574000000.0,-6121000000.0,4281000000.0,,,,,1795250000.0,,,,,13309000000.0,,,14250000000.0,,,11529000000.0,,4428000000.0,4679000000.0,,-127000000.0,,,18875000000.0,,,,,,,,,,713000000.0,,,,,,,-1543000000.0,2067000000.0,,,,,10554000000.0,,4433000000.0,11591000000.0,,,0.0,0.3,,,5260000000.0,,,1085000000.0,-2931000000.0,90038000000.0,,796000000.0,,,122346000000.0,523000000,2314000000.0,,156000000.0,70875000000.0,,,5000000.0,,,,,-176000000.0,1796650000.0,,,531000000.0,69266000000.0,1951000000.0,,-484000000.0,1310000000.0,,,,,14393000000.0,10116000000.0,,,,,,,,,,51413000000.0,,4986000000,,-151000000.0,4433000000.0,-4786000000.0,,-1028000000.0,,,52000000.0,2711000000.0,,,,,,,,,0.3,,705000000.0,1834000000.0,,,,,27181000000.0,32308000000.0,-1815000000.0,37605000000.0,43694000000.0,1310000000.0,69266000000.0,,,,,,7158000000.0,,136000000.0,16961000000,,,-1899000000.0,,1998000000,,,,,,,-3406000000.0,,,,,,,,,,,,,,,,,,,
