date,quarterlyGoodwill,trailingNetIncome,annualRetainedEarnings,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualNonCurrentDeferredRevenue,annualNetIncome,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyDilutedEPS,annualChangeInWorkingCapital,annualPretaxIncome,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualCashDividendsPaid,annualGoodwill,quarterlyCostOfRevenue,annualOtherShortTermInvestments,quarterlyAccountsReceivable,annualInvestingCashFlow,quarterlyNetIncome,annualCommonStockIssuance,quarterlyNetIncomeContinuousOperations,trailingInvestingCashFlow,annualAccountsPayable,annualOperatingIncome,annualOtherCurrentAssets,annualAccountsReceivable,trailingResearchAndDevelopment,annualTotalRevenue,annualStockholdersEquity,trailingPurchaseOfInvestment,quarterlyLongTermDebt,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualPurchaseOfInvestment,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualEndCashPosition,annualTaxProvision,annualTotalAssets,trailingSaleOfInvestment,annualDepreciationAndAmortization,quarterlyInventory,quarterlyEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyInvestingCashFlow,annualCurrentLiabilities,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherFinancingCharges,quarterlyCurrentDebt,annualDilutedEPS,quarterlyNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOperatingIncome,annualSaleOfInvestment,annualBasicEPS,quarterlyCashDividendsPaid,trailingEndCashPosition,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualNetPPE,quarterlyOtherIntangibleAssets,annualOperatingCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualCurrentAssets,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualBeginningCashPosition,annualEbitda,annualOtherNonCurrentLiabilities,annualInterestExpense,quarterlySaleOfInvestment,annualNetIncomeCommonStockholders,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,annualCapitalExpenditure,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyCapitalStock,trailingGrossProfit,trailingRepaymentOfDebt,annualCapitalStock,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,annualRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyBasicEPS,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingInterestExpense,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyNetPPE,quarterlyEbitda,trailingTaxProvision,quarterlyTaxProvision,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualPurchaseOfBusiness,annualBasicAverageShares,annualCurrentDebt,annualInventory,annualGrossProfit,quarterlyPretaxIncome,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,annualFreeCashFlow,quarterlyPurchaseOfBusiness,annualResearchAndDevelopment,quarterlyRetainedEarnings,trailingOperatingExpense,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,annualCostOfRevenue,trailingNetIncomeContinuousOperations,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingCostOfRevenue,quarterlyCapitalExpenditure,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingIncome,quarterlyGrossPPE,annualChangeInInventory,quarterlyTotalRevenue,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,trailingDilutedAverageShares,quarterlyStockBasedCompensation,quarterlyCurrentDeferredRevenue,trailingCommonStockIssuance,quarterlyOperatingCashFlow,trailingStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyOtherNonCashItems,quarterlyChangesInAccountReceivables,trailingPurchaseOfBusiness,annualDeferredIncomeTax,trailingOperatingCashFlow,annualInvestmentsAndAdvances,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyDeferredIncomeTax,trailingChangesInAccountReceivables,trailingChangeInWorkingCapital,quarterlyAccumulatedDepreciation,trailingChangeInInventory,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualGainsLossesNotAffectingRetainedEarnings,trailingBasicEPS,annualChangeInAccountPayable,quarterlyChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyCurrentAccruedExpenses,annualOtherIncomeExpense,trailingChangeInAccountPayable,annualIncomeTaxPayable,quarterlyIncomeTaxPayable,annualCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyDepreciationAndAmortization,annualRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingDepreciationAndAmortization,trailingOtherNonCashItems,trailingRepurchaseOfCapitalStock
1970-01-01 00:00:01.222732800,719096.05,,,124168223275.55,68874721246.0,,,,1661842163.82,4026353972.72,0.54,,,575590743.91,3629287826.45,,,23488497790.02,,9198266118.7,,5555778698.14,,5888437200.04,,,,,,,,,,21266224216.9,,1180798321.61,,,26043718501.26,,,,,,,2358961612.04,35991746745.3,-1298184998.39,672201853.42,,202789623.9,37770442168.59,-3749102.81,1040959205.48,,5555778698.14,,,,,-3357571529.41,,,,,1072973856.61,,55290199852.85,10288479071.0,,29609108.46,,,,,,,61402258.19,,,,,,,3800621574.14,,1438797566.88,,,,,36108600004.77,9729748455.04,11397661707.01,10216274357.0,,,,32362458918.85,10288479071.0,,4013802364.73,59779705268.96,-2245662214.54,0.54,,,,-1258729953.36,,53329875496.45,7485007762.04,,1393780938.1,,-14535.07,,,,,,,7282218138.14,,29246481351.59,,55293502029.55,,1912432.46,,23818745205.91,,,4516972134.02,,,,,,-2809593586.82,,,8290950888.16,53329875496.45,,33218246245.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,719096.05,,14567244472.15,116762840413.26,72751152658.19,,10830364941.98,,279918412.73,-4412613349.75,,4688891507.43,14876571453.99,5492016791.23,-4400777526.13,-14921597874.94,719096.05,20804121251.46,279918412.73,5286509774.58,-20835650970.68,-8881239497.89,130574129.46,-8858475364.53,,8123455845.07,23120446542.4,3800000.0,5286509774.58,,114968334902.34,52091702087.08,,22655130979.11,,876130732.05,-11072928117.69,22655130979.11,31708012502.87,10217325417.0,31582435967.46,2950706175.46,116762840413.26,,3620219098.52,1653287315.58,31582435967.46,-1618598899.93,-4937951277.29,23930173687.24,243165546.34,32461792700.2,57333763.49,1354423584.9,1.06,-8881239497.89,31708012502.87,,5408535459.43,1.06,-507324200.32,,196409052.63,1111859810.65,55796014583.63,1111859810.65,23378236347.08,55638186190.11,,44011687755.07,196409052.63,32181874287.47,,-24976086.78,32461792700.2,-6076215527.01,55796014583.63,3800000.0,,,37658651494.47,19599364534.43,5492016791.23,1102573981.92,993152677.75,10830364941.98,1019362874.18,72751152658.19,4389112969.12,-17768701415.37,,32181874287.47,-1217359105.99,8123455845.07,10216274357.0,,,10216274357.0,35991746745.3,,-7856026803.87,3413385063.84,52091702087.08,-714295867.05,,2328174939.65,,,-139315325.32,-22299939.86,55796014583.63,-10967850737.87,,-2352540919.68,11925865278.53,127876891.02,1408143779.39,-82961629.51,10217325417.0,1354423584.9,1653287315.58,28422212641.38,-11211016284.21,5301766098.98,23930173687.24,,44011687755.07,5609534931.71,111093363.96,,14567244472.15,,,2328174939.65,86546122260.96,,,,,-4268656919.93,,3413385063.84,-2236721980.17,55796014583.63,-93091738.43,19586762145.47,,55638186190.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,719096.05,,,121047209339.99,75324484312.85,,,,210841791.43,-6028023547.1,-0.33,,,3508421115.72,2302524865.1,,,12211642042.92,,4900534778.81,,-3350648512.53,,-3141261918.67,,,,,,,,,,26999706296.67,,1076134482.86,,,34158554124.33,,,,,,,1544734497.0,33884960832.56,-1293967198.51,-2951745298.05,,130117317.84,34646256435.12,-2377442.75,6374192854.31,,-3350648512.53,,,,,-301682402.66,,,,,1110305915.68,,61652372363.73,10153480341.0,,169312604.75,,,,,,,3800000.0,,,,,,,430171751.45,,1186138917.76,,,,,34435414643.69,-1453719113.34,8552714305.82,10216274357.0,,,,31582435967.46,10153480341.0,,3505860461.26,50181838094.6,-646213312.91,-0.33,,,,-60458354.86,,56925585253.82,-3141441163.0,,-130296562.17,,300000.0,,,,,,,-3271558480.84,,27493818239.4,,45722725027.14,,,,11231484291.25,,,2445770431.94,,,,,,-2150372353.19,,,-2639858031.1,56925585253.82,,10757922929.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,719096.05,,,131771923978.6,76973022743.27,,,,157498290.4,-4429160876.1,,,,1766771433.52,8867453219.52,,,12830598945.11,,4763690962.27,,-1266420474.44,,-1013266783.8,,,,,,,,,,40018168365.17,,1066825598.26,,,45186456307.04,,,,,,,1584975430.59,42761842913.3,989498144.48,-2325605438.78,,170877331.24,43001423585.88,6492859.91,6721004026.68,,-1266420474.44,,,,,-138167890.31,,,,,1570241344.35,,76389950812.12,,,129519311.39,,,,,,,0.0,,,,,,,405357156.8,,1201197121.88,,,,,42843925295.48,-737836468.23,8754660016.7,10216274357.0,,,,33884960832.56,,,3259808341.43,45272127525.03,-6331129196.49,,,,,-1561917688.3,,58237934326.73,-723642735.72,,118746716.84,,160608035.7,,,,,,,-894520066.96,,31203494505.08,,54798901235.33,,,,6987782728.5,,,2509537521.08,,,,,,-2248455109.93,,,-1939033590.11,58237934326.73,,12092762476.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,719096.05,,,135403118982.7,78479264558.35,,,,86712298.82,-3750328553.58,-0.07,,,1561213901.18,110461970.04,,,14880730772.61,,5688163047.71,,-690670245.03,,-500686880.65,,,,,,,,,,47655128322.88,,1038445812.13,,,52600681164.51,,,,,,,1798397692.07,43401544976.47,-66991892.9,-3010838965.61,,206365074.37,43504121544.05,448136.77,6066756838.0,,-690670245.03,,,,,-3403557795.17,,,,,2249054745.47,,80244147480.83,9866717786.0,,151816677.67,,,,,,,3843896.0,,,,,,,283858681.44,,1162331613.91,,,,,43417409245.23,947060819.67,9515443420.72,10216274357.0,,,,42761842913.3,9866717786.0,,3245452734.11,44790187264.9,-6463971262.56,-0.07,,,,-381202459.29,,58999081186.82,-81745633.25,,212576173.03,,6080685.1,,,,,,,-288110707.62,,27643466316.32,,56923854424.35,,0.0,,6314109161.38,,,2557172165.59,,,,,,-3469403900.08,,,-215270794.24,58999081186.82,,15827791592.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,27190345.05,,3955034125.81,138619517243.53,83422155671.63,,-7541293946.31,,5681426.07,-2853820185.91,,-1285616614.35,-6313182663.42,1769184630.97,990670606.87,-4359017286.89,27190345.05,17836967601.34,5681426.07,4818534476.93,-11093810914.07,-2233554714.31,372268417.2,-2081915029.13,,10269755827.41,-7257871062.9,6555072.0,4818534476.93,,55734631290.96,42822055320.6,,52998575944.65,,1528264099.6,-360435222.73,52998575944.65,58159271122.91,10190937765.0,44098028045.25,423947948.83,138619517243.53,,3420606778.78,1956266551.63,44098028045.25,11025724.2,-2805621211.63,27067597089.59,156643865.01,44203598020.28,182001648.92,3703366638.06,-0.74,-2233554714.31,58159271122.91,,1393166556.78,-0.74,-515609198.75,,123087450.23,2667008155.37,62760111215.58,2667008155.37,-5879008100.39,85226868212.5,,55197361571.9,123087450.23,44197916594.21,,-1681426540.26,44203598020.28,12271110661.53,62760111215.58,6555072.0,,,31826917383.72,-2228572296.18,1769184630.97,664003588.46,273778967.09,-7541293946.31,1682895338.33,83422155671.63,4709669992.85,-11182325062.3,,44197916594.21,-780813309.12,10269755827.41,10216274357.0,,,10216274357.0,43401544976.47,,-17785898520.85,3125063200.41,42822055320.6,-4344584748.89,,3544472788.61,,,322151962.19,186565202.85,62760111215.58,-1702349542.99,,222921621.13,-6737130612.25,205279696.4,1121318066.29,-312564095.97,10190937765.0,3703366638.06,1956266551.63,-2025308071.02,-1858993408.0,5232562991.88,27067597089.59,,55197361571.9,-17061333162.69,-283139334.54,,3955034125.81,,,3544472788.61,57759939361.98,,,,,-3314093699.1,,3125063200.41,-2463708647.45,62760111215.58,-310371405.42,17056154292.22,,85226868212.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,27190345.05,,,140510696509.98,83635004322.44,,,,14694327.04,98007467.15,0.09,,,1485948689.78,-57472379.8,,,14430166099.5,,6081902106.72,,882172598.02,,1091547211.74,,,,,,,,,,52944843305.26,,1157395948.63,,,58204440966.47,,,,,,,2194767185.8,44040649665.46,-183538087.09,-1529991243.58,,257753816.51,43432553323.09,-100544731.3,3738503809.94,,882172598.02,,,,,-251835206.75,,,,,2651681857.02,,86516880112.0,9801917756.0,,95164228.27,,,,,,,6553248.0,,,,,,,54581293.2,,1248901397.38,,,,,43417858996.05,2975213640.42,11402912619.94,10216274357.0,,,,44098122045.26,9801917756.0,,3364982884.77,43191255388.48,-1574027182.02,0.09,,,,-87221907.48,,63473478415.45,1777248237.37,,427947209.12,,,,,,,,,1519494420.86,,28312439145.53,,56875692187.54,,,,4700466882.7,,,3749003368.25,,,,,,-1601416481.98,,,1726312243.04,63473478415.45,,17405379739.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,27190345.05,,,146198652070.27,87757138955.33,,,,478844618.3,1244516069.13,,,,1094167262.22,-499198515.24,,,16534618813.87,,7218098415.06,,2643932137.82,,2898278615.43,,,,,,,,,,52570757053.38,,1113489839.46,,,57814543882.38,,,,,,,2190637580.86,43541357150.21,-4164514483.41,-5314808724.14,,108287676.05,44227709361.7,4132637260.7,2370790059.28,,2643932137.82,,,,,-744374252.5,,,,,2575466985.1,,86936502032.5,,,145992552.87,,,,,,,6519264.0,,,,,,,219486115.9,,1208991669.39,,,,,43748864743.4,4253167210.73,12796005878.75,10216274357.0,,,,44040649665.46,,,3539652628.42,45056243747.18,-3387673845.9,,,,,74416114.87,,65268422906.97,3546290213.54,,539723922.06,,,,,,,,,3438002537.49,,29121958150.12,,58441513114.94,,,,7622880979.53,,,4051273345.01,,,,,,-1787426012.32,,,3044175541.34,65268422906.97,,20787786024.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,27190345.05,,,151627108146.37,89269949879.65,,,,477894987.27,1777599065.78,0.2,,,1237748423.48,3524657278.96,,,17433416495.07,,7028275607.0,,2112501961.06,,2553105319.34,,,,,,,,,,56278873919.61,,1320253546.53,,,61797425582.26,,,,,,,2099283019.51,47066014429.17,-226820045.56,-2540921312.76,,345981061.7,47644114313.27,-838922940.08,2091087126.72,,2112501961.06,,,,,-597049613.29,,,,,2541875517.46,,90450535380.74,10562509805.0,,159811570.36,,,,,,,6433056.0,,,,,,,357561844.48,,1420957974.72,,,,,47166219326.0,4116916656.57,13031296351.8,10216274357.0,,,,43541357150.21,10562509805.0,,3681813699.97,46909662476.84,-4729285719.41,0.2,,,,155675217.7,,66533247015.56,3016830806.83,,117744425.79,,7935666.09,,,,,,,2670849745.13,,28653109798.48,,62357158266.72,,0.0,,9410591630.47,,,3210306786.64,,,,,,-2833773863.1,,,2695958681.85,66533247015.56,,21550333151.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,27190345.05,,10784413544.67,150867857978.2,89842925890.84,,6760957337.14,,,-434613946.09,,20172913.99,9185827960.06,1355419858.86,-515104101.0,-1326269466.39,27190345.05,17911366850.94,,5913201998.36,-11039094566.16,1122350640.24,4131142272.87,1451367601.25,,11825808187.94,8561689065.42,13202788.54,5913201998.36,,80578433797.13,47752464948.45,,54455244025.89,,1343131083.33,-3885102852.7,54455244025.89,60245658996.93,10243874753.0,46550910328.17,1191529212.3,150867857978.2,,3490830900.34,2317704385.85,46550910328.17,689769763.36,-1653373285.68,28402450559.35,527623059.49,47696358173.03,-147550972.9,1669382018.63,0.66,1122350640.24,60245658996.93,,960847870.64,0.66,266989606.15,,230448549.22,2742031570.95,66728657503.03,2742031570.95,11151829704.03,88648109556.28,,61024932087.36,230448549.22,47696358173.03,,-192962203.8,47696358173.03,2452882282.92,66728657503.03,13202788.54,,,44098028045.25,13916304474.15,1355419858.86,1239645613.75,329218617.06,6760957337.14,1828325430.84,89842925890.84,4934270417.95,-8466321048.06,,47696358173.03,2923568030.03,11825808187.94,10216274357.0,,,10216274357.0,47066014429.17,,-12050719924.31,3568947757.64,47752464948.45,-2359733176.98,,4398504914.9,,,-335831628.89,3045618616.42,66728657503.03,2085104316.07,,106113655.33,7994298747.76,-136784445.93,1379033689.65,,10243874753.0,1669382018.63,2317704385.85,14268865537.75,1557481256.58,5707176472.33,28402450559.35,,61024932087.36,2685508655.97,,,10784413544.67,,,4398504914.9,66309568259.38,,,,,-2243704690.66,,3568947757.64,1095242599.19,66728657503.03,-187595756.14,20834934880.97,,88648109556.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,27190345.05,,,154970671960.13,95144763538.91,,,,,-2791913074.06,-0.05,,,1446077468.12,-2902489350.29,,,15156196292.72,,6372359383.34,,-503265502.77,,-68066116.74,,,,,,,,,,54237350055.04,,1238171111.3,,,60364653277.37,,,,,,,2950114319.65,44379783650.98,-134303464.67,-1791303244.01,,76371574.21,44615184947.06,18877053.46,2247532494.48,,-503265502.77,,,,,-285623967.01,,,,,3253514429.95,,92895022609.2,10065310055.0,,213818748.82,,,,,,,11951513.54,,,,,,,489010402.23,,1345909044.24,,,,,44615184947.06,1281172874.35,13436393520.13,10216274357.0,,,,47282273001.27,10065310055.0,,3663093643.6,46781251205.13,-1935867410.29,-0.05,,,,105290326.18,,72136728579.68,38400890.86,,30095433.39,,2971621.59,,,,,,,-37970683.35,,32530369331.83,,59825908421.22,,,,10348206622.84,,,6908384728.91,,,,,,-2268240496.87,,,-64736169.89,72136728579.68,,16437369167.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,27190345.05,,,156339397712.51,94555193888.39,,,,,-2197889139.75,,,,1818290622.36,16906669.96,,,18126759090.87,,7202034070.62,,-2207301464.7,,-1675556081.41,,,,,,,,,,50331613472.56,,1208832698.23,,,56719225526.39,,,,,,,3615549640.07,43797637741.25,85293839.83,-326858043.3,,665304925.41,44850255806.58,283352598.92,1656491243.8,,-2207301464.7,,,,,-1505848309.17,,,,,3233300679.6,,97543172670.79,,,203270627.58,,,,,,,12836402.1,,,,,,,234107424.26,,1326568968.55,,,,,44850255806.58,-336523098.52,15049830966.93,10216274357.0,,,,44379783650.98,,,3714567941.72,43366634673.12,-3109604798.41,,,,,-57587879.45,,71434670450.3,-679290826.85,,330960329.15,,19389661.25,,,,,,,-1344595752.26,,40823947144.4,,61784203824.12,,,,7170353191.3,,,13410637446.31,,,,,,-1874953392.02,,,-1663092067.07,71434670450.3,,17790235992.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,27190345.05,,,156664224715.39,94125934690.64,,,,,-3156189955.22,-0.2,,,1446310083.96,-691510847.24,,,19150397056.37,,7375270725.48,,-2065978385.92,,-1629853051.74,,,,,,,,,,48774967946.92,,1216242945.04,,,54802330238.49,,,,,,,4137546332.04,43106126894.01,-829830.79,-1533104575.47,,99034518.92,43931225947.19,-6183232.66,1629909077.81,,-2065978385.92,,,,,-844372903.25,,,,,3161640971.86,,100951642110.23,10329891930.0,,183614278.18,,,,,,,13099139.65,,,,,,,506286617.39,,1334147812.73,,,,,43931225947.19,-921259861.62,16089219090.43,10216274357.0,,,,43797637741.25,10329891930.0,,3753433482.88,40425248058.01,-2627977709.44,-0.2,,,,26548908.86,,71758753969.76,-1294917482.19,,235901050.63,,4562923.97,,,,,,,-1393952001.11,,46149311871.74,,62538290024.75,,0.0,,5104581775.39,,,17544970654.95,,,,,,-2256238134.79,,,-2255407674.35,71758753969.76,,18229137194.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,27190345.05,,-568646708.16,157436613874.49,94050180776.18,,-10448856161.2,,,-5361846960.84,,333757027.97,-7807392113.23,2012543769.93,3856597955.19,-2630016947.73,27190345.05,19455460708.22,,5890943965.66,-5513867095.97,-5672310807.81,141078904.5,-5465351155.29,,14143332827.7,-8960548910.09,14071215.12,5890943965.66,,68908178866.62,34695286175.1,,53841823097.95,,1856391784.89,-259576564.64,53841823097.95,59950605955.94,10243976629.0,46962724849.2,1031434291.95,157436613874.49,,3528340741.86,3651741386.88,46962724849.2,-209737109.01,-1862601233.19,47315555018.61,1458178029.77,47890265070.5,815388787.31,2851071958.74,-1.02,-5672310807.81,59950605955.94,,1516806059.28,-1.02,5828231.7,,113966530.03,3155969605.36,72637867108.79,3155969605.36,-5011055987.72,107266160974.55,,63386433098.31,113966530.03,47890265070.5,,-10251967.96,47890265070.5,279504427.62,72637867108.79,14071215.12,,,46683220421.58,-2643705338.03,2012543769.93,1635346033.34,287401615.4,-10448856161.2,1973288803.01,94050180776.18,5519638539.46,-8496783142.15,,47890265070.5,-3004024195.77,14143332827.7,10216274357.0,,,10216274357.0,43106126894.01,,-12516469027.22,2518204509.47,34695286175.1,-4843019109.08,,19132421379.63,,,-84503323.55,1111435207.03,72637867108.79,-3572695646.74,,434477478.78,-8838826405.18,114154697.69,1834177117.93,-2526803.22,10243976629.0,2851071958.74,3651741386.88,-2980634281.56,-5030873676.51,5979914628.53,47315555018.61,,63386433098.31,-13507839129.87,202710511.52,,-568646708.16,,,19132421379.63,71888813148.18,,,,,-2097351118.47,,2518204509.47,-4977312998.78,72637867108.79,-1326881573.51,16451436512.45,,107266160974.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,27190345.05,,,160305018526.47,95075958680.83,,,,,-3978319876.42,-0.26,,,1863466125.35,-745131403.27,,,16195637024.48,,7657550108.98,,-2695476554.65,,-2376445144.13,,,,,,,,,,56853259824.49,,1234644506.21,,,62855167912.65,,,,,,,4640838074.72,46217593445.93,-100146559.02,-742423917.85,,316668962.72,47155941922.88,-4739048.05,5571730957.05,,-2695476554.65,,,,,-362543561.55,,,,,3155005713.35,,112471458909.79,10367217518.0,,97124187.65,,,,,,,13851721.98,,,,,,,305468393.33,,1341287962.88,,,,,47155941922.88,-505351449.18,16032525420.84,10216274357.0,,,,46962724849.2,10367217518.0,,2573531491.16,32035490351.09,-5026405566.6,-0.26,,,,21224489.36,,73466775107.23,-1932161122.25,,127615059.16,,,,,,,,,-2248830084.97,,49616290997.14,,65229059845.64,,,,-3264123262.81,,,16636991241.86,,,,,,-1060869129.77,,,-1846639412.06,73466775107.23,,15690285575.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,27190345.05,,,158136827084.22,97208373312.42,,,,,-4089075411.68,,,,2164688553.23,-5399429360.33,,,18871125073.79,,9086777783.78,,-2176058683.89,,-1743066518.7,,,,,,,,,,59918660227.81,,1236421306.57,,,65838126259.26,,,,,,,4333676436.1,40818164085.6,-69420002.6,-2865653661.56,,809060936.25,41818482885.92,-19453435.38,5455929538.5,,-2176058683.89,,,,,-770416902.87,,,,,3068407306.47,,112165385413.51,,,135563230.47,,,,,,,13695653.89,,,,,,,979210514.73,,1353417769.07,,,,,41818482885.92,85777710.37,16908762761.68,10216274357.0,,,,46217593445.93,,,2592620546.94,29951078125.2,-8387698077.7,,,,,-21050956.25,,75930269070.79,-662673968.94,,271331613.51,,,,,,,,,-1471734905.19,,46327259154.25,,60928453771.8,,,,-5440181946.7,,,13259551842.82,,,,,,-3840006801.6,,,-1267640058.7,75930269070.79,,18956902784.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,27190345.05,,,159707943488.57,99917380479.89,,,,,-5023638286.84,-0.15,,,2066062192.08,-2472301026.38,,,18927477714.97,,8796035426.33,,-1531257633.71,,-1133337771.44,,,,,,,,,,66007225840.71,,1224912370.63,,,71769959835.15,,,,,,,4377812083.84,38345863059.22,-14274039.22,-2145493969.3,,480276424.07,40714838446.21,-41660562.8,5638066294.97,,-1531257633.71,,,,,-744539492.34,,,,,3047144163.5,,114915629035.2,10208384225.0,,134408662.02,,,,,,,13567370.7,,,,,,,468224795.89,,1331164522.62,,,,,40714838446.21,131039612.9,17342336191.63,10216274357.0,,,,40818164085.6,10208384225.0,,2544855347.58,28505751818.51,-5285459382.0,-0.15,,,,12613893.28,,78454642584.06,-573121462.38,,79939884.99,,0.0,,,,,,,-1053397886.45,,43145669200.05,,59790563008.68,,,,-6971439580.41,,,8769823972.72,,,,,,-2837475656.67,,,-1200124909.72,78454642584.06,,19058517327.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
