date,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingGrossProfit,quarterlyOperatingExpense,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualDilutedEPS,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualBasicAverageShares,quarterlyChangesInAccountReceivables,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,trailingOtherNonCashItems,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualInvestingCashFlow,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,annualChangeInInventory,quarterlyTotalRevenue,annualOperatingExpense,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,trailingResearchAndDevelopment,annualGoodwill,annualTotalRevenue,quarterlyTaxProvision,annualCapitalStock,trailingNetIncome,trailingCostOfRevenue,quarterlyBasicAverageShares,annualStockBasedCompensation,quarterlyNetPPE,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingOperatingExpense,quarterlyStockBasedCompensation,quarterlyEbitda,annualNetOtherFinancingCharges,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyGoodwill,quarterlyCurrentAssets,trailingChangeInAccountPayable,trailingPretaxIncome,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualRetainedEarnings,annualPretaxIncome,annualEndCashPosition,trailingPurchaseOfInvestment,annualTaxProvision,annualCurrentDeferredRevenue,annualOtherCurrentAssets,annualTotalAssets,annualCostOfRevenue,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualNetIncome,annualCurrentDebt,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,quarterlyDilutedAverageShares,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualOtherNonCashItems,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualSaleOfInvestment,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyInventory,annualNetPPE,annualCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,quarterlyCurrentAccruedExpenses,annualOtherShortTermInvestments,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,annualOperatingCashFlow,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
1999-03-31,0.0,,,,,,,11400000.0,,45000000.0,,0.0,,,,816900000.0,,,-718500000.0,,,,,,22500000.0,,,,0.0,,,,,20700000.0,59500000.0,,0.0375,20700000.0,,,1900000.0,,,,,11000000.0,,,,,-2000000.0,,26600000.0,,,,,,,,154000000.0,,1422100000.0,,,-29600000.0,,38700000.0,-17200000.0,,,,,38300000.0,,,,,4000000.0,,,,98866000.0,,703600000.0,,,,,44800000.0,,,200000.0,,,,,,,-7200000.0,,,,,9100000.0,730200000.0,,,0.0375,174400000.0,,124400000.0,,,182100000.0,,,4500000.0,,,,,,,,,,,1115700000.0,7400000.0,,,933600000.0,,,,,,,,,33800000.0,,,16200000.0,,98866000.0,0.0,,230000000.0,,,,298800000.0,56000000.0,,,,,,7400000.0,7400000.0,,,,,500000.0,108200000.0,,,,50000000.0,2200000.0,0.0,-28600000.0,26500000.0,,,-3400000.0,98000000.0,,,,,,,,,,,,,,,,,
1999-06-30,0.0,,,,,,,19500000.0,,35000000.0,,100000.0,,,,838100000.0,,,-737000000.0,,,,,,49100000.0,,,,1200000.0,,,,,27100000.0,36000000.0,,0.06,27100000.0,,,1900000.0,,,,,17700000.0,,,,,8800000.0,3500000.0,24500000.0,,,,,,,,129300000.0,,1430600000.0,,,-19200000.0,,48900000.0,-26100000.0,,,,,35100000.0,,,,,7300000.0,,,,98996000.0,,693600000.0,,,,,43400000.0,,,800000.0,,,300000.0,,,,6400000.0,,,,,29700000.0,739000000.0,,,0.0625,184700000.0,,95600000.0,,,174500000.0,,,3300000.0,,,,,,,,,,,1118400000.0,12200000.0,,,943900000.0,,,,,,,,,25700000.0,,,16200000.0,,98996000.0,100000.0,,250300000.0,,,,280300000.0,52700000.0,,,,,,12200000.0,12200000.0,,,,,0.0,118500000.0,,,,50000000.0,3700000.0,0.0,-16500000.0,,,,-3500000.0,76600000.0,,,,,,,,,,,,,,,,,
1999-09-30,0.0,,182100000.0,5400000.0,23100000.0,,,16900000.0,,36000000.0,41200000.0,-100000.0,21800000.0,,,848100000.0,-2700000.0,99634000.0,-757100000.0,,24500000.0,-50700000.0,,0.43,14000000.0,,3600000.0,,1500000.0,949100000.0,,98486000.0,,21800000.0,5000000.0,,,21800000.0,1448300000.0,14200000.0,1100000.0,,,,,22600000.0,,116600000.0,,70700000.0,15900000.0,-1900000.0,25700000.0,,,-110700000.0,-123000000.0,,,200000.0,138500000.0,150400000.0,1448300000.0,,42800000.0,-29800000.0,-500000.0,55000000.0,-32800000.0,,,6500000.0,,41200000.0,,,,564300000.0,6500000.0,5400000.0,,,,,691200000.0,,600000.0,,,49400000.0,0.0,25200000.0,1700000.0,,,,,,221800000.0,-5300000.0,-757100000.0,,261600000.0,5900000.0,25200000.0,746000000.0,35700000.0,2900000.0,,189700000.0,70700000.0,71900000.0,,,160600000.0,,,2800000.0,0.0,746000000.0,68500000.0,21800000.0,,25700000.0,,14000000.0,1109700000.0,342500000.0,1109700000.0,10400000.0,,,949100000.0,50000000.0,42800000.0,5000000.0,-13800000.0,,300000.0,71400000.0,,26800000.0,,,23100000.0,25700000.0,,-100000.0,,257900000.0,,,,261600000.0,58600000.0,2800000.0,0.435,,,848100000.0,10400000.0,10400000.0,110700000.0,,21800000.0,,1300000.0,116600000.0,160600000.0,,,50000000.0,-4400000.0,21800000.0,-27500000.0,25200000.0,691200000.0,71900000.0,-3400000.0,79900000.0,42800000.0,257900000.0,,,,,,158700000.0,,189700000.0,,,,,,,
1999-12-31,21800000.0,,,5400000.0,,,,24500000.0,,35800000.0,,100000.0,,,,869600000.0,,,-782200000.0,,,,,,19100000.0,,,,2800000.0,,,,,38500000.0,,,0.14,38500000.0,,,800000.0,,,,,20700000.0,,,,81000000.0,2300000.0,2500000.0,25800000.0,,,,,,,,135200000.0,,1467000000.0,,,-22400000.0,,44400000.0,-8300000.0,,,,,44000000.0,,,,,10400000.0,,,,98854000.0,,684800000.0,,,,,47200000.0,,,100000.0,,,,,,,16800000.0,,,,,22000000.0,756600000.0,,,0.145,198700000.0,,69800000.0,,,178700000.0,,,2800000.0,,,,,,,,,,,1138100000.0,14100000.0,,,959400000.0,,,,,,,,,26500000.0,,,23400000.0,,99528000.0,100000.0,,274600000.0,,,,268500000.0,56500000.0,,,,,,14100000.0,14100000.0,,,,,800000.0,125300000.0,,,,50000000.0,4600000.0,38500000.0,-19200000.0,24400000.0,,,-3500000.0,78700000.0,,,,,,,,,,,,,,,,,
2000-03-31,38500000.0,,,5353000.0,,,,33156000.0,,38766000.0,,-100000.0,,,,907727000.0,,,-805790000.0,,,,,,17830000.0,,,,9769000.0,,,,,68972000.0,,,0.195,68972000.0,,,801000.0,,,,,21315000.0,,,,102460000.0,1731000.0,6057000.0,26173000.0,,,,,,,,140241000.0,,1483037000.0,,,-25011000.0,,47399000.0,-2713000.0,,,,,40058000.0,,,,,13883000.0,,,,98884000.0,,677247000.0,,,,,49418000.0,,,1282000.0,,,,,,,30414000.0,,,,,22388000.0,772432000.0,,,0.195,216271000.0,,66231000.0,,,202324000.0,,,3334000.0,,,,,,,,,,,1190229000.0,19273000.0,,,987905000.0,,,,,,,,,28103000.0,,,21950000.0,,99656000.0,-100000.0,,310658000.0,,,,282502000.0,60081000.0,,,,,,19273000.0,19273000.0,,,,,-49000.0,144321000.0,,,,50000000.0,12642000.0,68972000.0,-14372000.0,24655000.0,,,-3445000.0,80160000.0,,,,,,,,,,,,,,,,,
2000-06-30,68972000.0,,,5353000.0,,,,30205000.0,,37279000.0,,0.0,,,,915201000.0,,,-823802000.0,,,,,,18857000.0,,,,0.0,,,,,88699000.0,,,0.185,88699000.0,,,767000.0,,,,,27931000.0,,,,92890000.0,-8519000.0,4799000.0,27165000.0,,,,,,,,149760000.0,,1493943000.0,,,-29265000.0,,48165000.0,-1542000.0,,,,,38555000.0,,,,,11648000.0,,,,99142000.0,,670141000.0,,,,,55028000.0,,,2212000.0,,,,0.0,,,19727000.0,,,,,18900000.0,787264000.0,,,0.185,216054000.0,,65720000.0,,,232252000.0,,,2466000.0,,,,,,,,,,,1196975000.0,18557000.0,,,964723000.0,,,,,,,,,27097000.0,,,23023000.0,,100454000.0,0.0,,294582000.0,,,,281774000.0,65210000.0,,,,,,18557000.0,18557000.0,,,,,-570000.0,143031000.0,,,,50000000.0,3041000.0,88699000.0,-26896000.0,25006000.0,,,-3754000.0,84550000.0,,,,,,99690000.0,,,,,,,,,,,
2000-09-30,88699000.0,,252225000.0,5353000.0,18245000.0,,,48910000.0,,39352000.0,0.0,0.0,108087000.0,,,955703000.0,86329000.0,100070000.0,-806785000.0,,21758000.0,-14188000.0,,0.82,0.0,,35194000.0,,0.0,994348000.0,,99068000.0,,108087000.0,,,,108087000.0,1480390000.0,11578000.0,687000.0,,,,,69949000.0,,156650000.0,,102787000.0,3397000.0,7777000.0,32279000.0,,,-101319000.0,-131932000.0,,,-411000.0,205900000.0,151631000.0,1480390000.0,,82300000.0,-55256000.0,,61872000.0,-1633000.0,,,3076000.0,,0.0,,,,631095000.0,21781000.0,5353000.0,,,,,673605000.0,,21133000.0,,,100635000.0,0.0,25598000.0,1843000.0,,,,0.0,,291470000.0,19388000.0,-806785000.0,,303789000.0,-1091000.0,6616000.0,813885000.0,69904000.0,5437000.0,,224895000.0,102787000.0,78894000.0,,,265144000.0,,,2957000.0,0.0,813885000.0,136763000.0,108087000.0,,57684000.0,,0.0,1259492000.0,339625000.0,1259492000.0,30350000.0,,,994348000.0,50000000.0,82300000.0,,-14175000.0,,,139839000.0,,30686000.0,,,18245000.0,32279000.0,,0.0,,320743000.0,-450000.0,-3909000.0,,303789000.0,109301000.0,12569000.0,0.83,,,955703000.0,30350000.0,30350000.0,112386000.0,,108087000.0,46615000.0,-592000.0,156650000.0,265144000.0,106630000.0,,50000000.0,14842000.0,108087000.0,-40851000.0,25598000.0,673605000.0,78894000.0,-3476000.0,96599000.0,82300000.0,320743000.0,,46615000.0,,106630000.0,,201836000.0,,224895000.0,,,,,,,
2000-12-31,108087000.0,,,5353000.0,,,,55875000.0,,30792000.0,,0.0,,,,980552000.0,,,-806785000.0,,,,,,23389000.0,,,,,,,,,126538000.0,,,0.335,126538000.0,,,607000.0,,,,,53245000.0,,,,95406000.0,-2045000.0,4600000.0,31712000.0,,,,,,,,189748000.0,,1492266000.0,,,-48687000.0,,64369000.0,-1719000.0,,,,,62153000.0,,,,,22035000.0,,,,99636000.0,,685481000.0,,,,,71602000.0,,,2038000.0,,,,,,,18451000.0,,,,,15682000.0,843981000.0,,,0.34,225430000.0,,93865000.0,,,300438000.0,,,3567000.0,,,,,,,,,,,1299847000.0,33840000.0,,,999409000.0,,,,,,,,,18357000.0,,,18395000.0,,100862000.0,0.0,,313928000.0,,,,319295000.0,84037000.0,,,,,,33840000.0,33840000.0,,,,,98000.0,157035000.0,,,,50000000.0,3237000.0,126538000.0,-44199000.0,25228000.0,,,-3757000.0,105711000.0,,,,,,,,,,,,,,,,,
2001-03-31,126538000.0,,,5353000.0,,,,68225000.0,,39496000.0,,2159000.0,,,,1008267000.0,,,-806785000.0,,,,,,23964000.0,,,,,,,,,146641000.0,,,0.41,146641000.0,,,68000.0,,,,,65541000.0,,,,67781000.0,-4623000.0,5874000.0,32066000.0,,,,,,,,218817000.0,,1523992000.0,,,-61816000.0,,69370000.0,7483000.0,,,,,0.0,,,,,27118000.0,,,,100394000.0,,717207000.0,,,,,88692000.0,,,11298000.0,,,,,,,20103000.0,,,,,7554000.0,881915000.0,,,0.415,215214000.0,,81274000.0,,,319904000.0,,,4646000.0,,,,,,,,,,,1304755000.0,41749000.0,,,984851000.0,,,,,,,,,23151000.0,,,19033000.0,,102278000.0,0.0,,267644000.0,,,,296488000.0,105037000.0,,,,,,41749000.0,41749000.0,,,,,-2642000.0,146181000.0,,,,50000000.0,3394000.0,146641000.0,-56750000.0,27870000.0,,,-3815000.0,113780000.0,,,,49208000.0,,121429000.0,,,,,,,,,,,
2001-06-30,146641000.0,,,5353000.0,,,,65784000.0,,35066000.0,,0.0,,,,1044616000.0,,,-806785000.0,,,,,,0.0,,,,22279000.0,,,,,167874000.0,,,0.395,167874000.0,,,,,,,,59509000.0,,,,69093000.0,23790000.0,-11891000.0,47711000.0,,,,,,,,212573000.0,,1568623000.0,,,-76161000.0,,77564000.0,-5530000.0,,,,,0.0,,,,,25679000.0,,,,100934000.0,,761838000.0,,,,,81216000.0,,,185000.0,,,,,,,21233000.0,,,,,1403000.0,918559000.0,,,0.4,204539000.0,,110615000.0,,,348452000.0,,,3449000.0,,,,,,,,,,,1359770000.0,40437000.0,,,1011318000.0,,,,,,,,,21707000.0,,,19670000.0,,102512000.0,0.0,,249480000.0,,,,315154000.0,94575000.0,,,,,,40437000.0,40437000.0,,,,,-2730000.0,134869000.0,,,,50000000.0,4981000.0,167874000.0,-50801000.0,30600000.0,,,-3794000.0,117998000.0,,,,62904000.0,,134742000.0,,,,,,,,,,,
2001-09-30,167874000.0,,323857000.0,5353000.0,22370000.0,,,45653000.0,,39389000.0,0.0,-2279000.0,122962000.0,,,1026477000.0,14875000.0,101544000.0,-868163000.0,,108087000.0,-24644000.0,,1.42,0.0,,12771000.0,,1000.0,1033095000.0,,100192000.0,,122962000.0,,,,122962000.0,1686567000.0,15415000.0,,,,,,56775000.0,,144439000.0,,47497000.0,-19900000.0,23058000.0,67595000.0,,,-239337000.0,-274670000.0,,,-2062000.0,205716000.0,144364000.0,1686567000.0,,144254000.0,-88006000.0,,67553000.0,-24878000.0,,,32000.0,,0.0,,,,826854000.0,18195000.0,5353000.0,,,,,818404000.0,,21641000.0,,,82347000.0,0.0,28934000.0,80000.0,,,,-21277000.0,,379434000.0,-44912000.0,-868163000.0,,338030000.0,-2778000.0,-20453000.0,943105000.0,4186000.0,13601000.0,,216809000.0,47497000.0,121221000.0,,,331412000.0,,,3753000.0,0.0,943105000.0,235102000.0,122962000.0,,93027000.0,,0.0,1364507000.0,447420000.0,1364507000.0,28228000.0,,,1033095000.0,50000000.0,144254000.0,,-15047000.0,,,235070000.0,,25572000.0,,,22370000.0,67595000.0,,0.0,,214691000.0,-23198000.0,3377000.0,,338030000.0,96164000.0,24439000.0,1.44,,,1026477000.0,28228000.0,28228000.0,88787000.0,,122962000.0,53626000.0,3212000.0,144439000.0,331412000.0,147235000.0,,50000000.0,1159000.0,122962000.0,-87587000.0,28934000.0,818404000.0,121221000.0,-3681000.0,109552000.0,144254000.0,214691000.0,,53626000.0,,147235000.0,,278856000.0,,216809000.0,,,,,,,
2001-12-31,122962000.0,,,5353000.0,,,,26202000.0,,40520000.0,,0.0,,,,1056011000.0,,,-868163000.0,,,,,,0.0,,,,,,,,,77724000.0,,,0.155,77724000.0,,,374000.0,,,,,25484000.0,,,,65192000.0,-9409000.0,,28816000.0,,,,,,,,174147000.0,,1728847000.0,,,-79842000.0,,36622000.0,-3627000.0,,,,,0.0,,,,,10598000.0,,,,99472000.0,,860684000.0,,,,,52843000.0,,,120000.0,,,,,,,-45238000.0,,,,,-43220000.0,954962000.0,,,0.155,235983000.0,,79837000.0,,,267601000.0,,,4568000.0,,,,,,,,,,,1371831000.0,15604000.0,,,1104230000.0,,,,,,,,,27359000.0,,,23646000.0,,100156000.0,0.0,,243546000.0,,,,315820000.0,66004000.0,,,,,,15604000.0,15604000.0,,,,,4190000.0,162337000.0,,,,50000000.0,1092000.0,77724000.0,-78233000.0,24744000.0,,,-3747000.0,108143000.0,,,,51021000.0,,134580000.0,,,,,,,,,,,
2002-03-31,77724000.0,,,5353000.0,,,,17599000.0,,36405000.0,,4670000.0,,,,1068034000.0,,,-868163000.0,,,,,,0.0,,,,,,,,,44899000.0,,,0.11,44899000.0,,,342000.0,,,,,16324000.0,,,,69092000.0,410000.0,,29012000.0,,,,,,,,153959000.0,,1787464000.0,,,-85811000.0,,50291000.0,-3024000.0,,,,,0.0,,,,,7497000.0,,,,99576000.0,,919301000.0,,,,,38584000.0,,,718000.0,,,,,,,-32825000.0,,,,,-35520000.0,962092000.0,,,0.11,245232000.0,,76080000.0,,,223069000.0,,,5358000.0,,,,,,,,,,,1389346000.0,10872000.0,,,1166277000.0,,,,,,,,,22260000.0,,,24549000.0,,100530000.0,0.0,,246976000.0,,,,321312000.0,52729000.0,,,,,,10872000.0,10872000.0,,,,,-2605000.0,170683000.0,,,,50000000.0,770000.0,44899000.0,-80092000.0,27349000.0,,,-3742000.0,101230000.0,,,,47068000.0,,128105000.0,,,,,,,,,,,
2002-06-30,44899000.0,,,5353000.0,,,,48815000.0,,40244000.0,,0.0,,,,1061467000.0,,,-868163000.0,,,,,,0.0,,,,36819000.0,,,,,48200000.0,,,0.28,48200000.0,,,-684000.0,,,,,48131000.0,,,,35740000.0,20638000.0,5037000.0,29822000.0,,,,,,,,185467000.0,,1846577000.0,,,-91841000.0,,58287000.0,-1930000.0,,,,,0.0,,,,,21259000.0,,,,99710000.0,,978414000.0,,,,,74225000.0,,,1821000.0,,,,,,,3301000.0,,,,,-33554000.0,986559000.0,,,0.285,229840000.0,,83953000.0,,,216694000.0,,,4127000.0,,,,,,,,,,,1375260000.0,28218000.0,,,1158566000.0,,,,,,,,,26094000.0,,,24784000.0,,101148000.0,0.0,,180152000.0,,,,313793000.0,88375000.0,,,,,,28218000.0,28218000.0,,,,,385000.0,155056000.0,,,,50000000.0,26217000.0,48200000.0,-53056000.0,26964000.0,,,-3751000.0,97092000.0,,,,54131000.0,,122267000.0,,,,,,,,,,,
2002-09-30,48200000.0,,154769000.0,5353000.0,27843000.0,,,-304000.0,,-35331000.0,0.0,0.0,46883000.0,,,895170000.0,-81943000.0,100690000.0,-541877000.0,,128826000.0,38333000.0,,0.63,0.0,,31503000.0,,5657000.0,1048562000.0,,99650000.0,,46883000.0,,,,46883000.0,1439322000.0,20391000.0,948000.0,,,,,644000.0,,131401000.0,,15990000.0,35118000.0,5638000.0,41045000.0,,,-321671000.0,-312064000.0,,,1042000.0,-4262000.0,81838000.0,1439322000.0,,53706000.0,-54570000.0,-5656000.0,56195000.0,46914000.0,,,980000.0,,0.0,,,,510928000.0,1219000.0,5353000.0,,,,,897445000.0,,24133000.0,,,-12500000.0,0.0,22511000.0,895000.0,,,,,,174038000.0,-7181000.0,-541877000.0,,332143000.0,46757000.0,1625000.0,838929000.0,-110669000.0,3554000.0,,259244000.0,15990000.0,72899000.0,,,178751000.0,,,6338000.0,0.0,838929000.0,91220000.0,46883000.0,,40573000.0,,0.0,1227313000.0,336890000.0,1227313000.0,8823000.0,,,1048562000.0,100000000.0,63517000.0,,-15221000.0,,,92200000.0,,-13144000.0,,,27843000.0,41045000.0,,50000000.0,,151117000.0,,-4638000.0,,332143000.0,-34687000.0,47146000.0,0.635,,,895170000.0,-988000.0,8823000.0,62569000.0,,46883000.0,31854000.0,-928000.0,131401000.0,178751000.0,92604000.0,,100000000.0,457000.0,46883000.0,-110290000.0,22511000.0,897445000.0,72899000.0,-3981000.0,30425000.0,63517000.0,151117000.0,,31854000.0,,92604000.0,,201395000.0,,259244000.0,,,,,,,
2002-12-31,46883000.0,,,5353000.0,,,,271000.0,,24422000.0,,0.0,,,,898094000.0,,,-541877000.0,,,,,,0.0,,,,,,,,,101231000.0,,,0.005,101231000.0,,,2770000.0,,,,,3041000.0,,,,22231000.0,331000.0,8471000.0,44094000.0,,,,,,,,113313000.0,,1490010000.0,,,-69255000.0,,27031000.0,96221000.0,,,,,0.0,,,,,117000.0,,,,99958000.0,,948133000.0,,,,,21414000.0,,,223000.0,,,,,,,54348000.0,,,,,-42224000.0,835534000.0,,,0.005,372781000.0,,76426000.0,,,238220000.0,,,6186000.0,,,,,,,,,,,1347301000.0,607000.0,,,1109081000.0,,,,,,,,,18373000.0,,,29168000.0,,100934000.0,0.0,,160948000.0,,,,449207000.0,27463000.0,,,,,,607000.0,607000.0,,,,,497000.0,143613000.0,,,,200000000.0,453000.0,101231000.0,-68904000.0,22014000.0,,,-4002000.0,85850000.0,,,,32332000.0,,83844000.0,,,,,,,,,,,
2003-03-31,101231000.0,,,5353000.0,,,,4456000.0,,27518000.0,,316000.0,,,,893189000.0,,,-541877000.0,,,,,,0.0,,,,,,,,,43248000.0,,,0.025,43248000.0,,,3032000.0,,,,,7488000.0,,,,18580000.0,-17484000.0,7523000.0,40026000.0,,,,,,,,126320000.0,,1537060000.0,,,-68548000.0,,12049000.0,-3865000.0,,,,,0.0,,,,,1915000.0,,,,100046000.0,,995183000.0,,,,,27446000.0,,,137000.0,,,,,,,-57983000.0,,,,,-56499000.0,834106000.0,,,0.025,378158000.0,,70735000.0,,,175871000.0,,,7575000.0,,,,,,,,,,,1342082000.0,2574000.0,,,1166211000.0,,,,,,,,,19958000.0,,,29161000.0,,101078000.0,0.0,,171028000.0,,,,448893000.0,35006000.0,,,,,,2574000.0,2574000.0,,,,,-97000.0,148997000.0,,,,200000000.0,1062000.0,43248000.0,-66167000.0,22111000.0,,,-4002000.0,91314000.0,,,,30709000.0,,89915000.0,,,,,,,,,,,
2003-06-30,43248000.0,,,5353000.0,,,,14173000.0,,27347000.0,,0.0,,,,911768000.0,,,-541877000.0,,,,,,0.0,,,,12128000.0,,,,,26973000.0,10000000.0,,0.08,26973000.0,,,3247000.0,,,,,17420000.0,,,,31708000.0,-24619000.0,18222000.0,40060000.0,,,,,,,,137025000.0,,1578214000.0,,,-63578000.0,,26725000.0,6989000.0,,,,,0.0,,,,,6144000.0,,,,100090000.0,,1036337000.0,,,,,38951000.0,,,997000.0,,,,,,,-16275000.0,,,,,-36853000.0,838260000.0,,,0.08,405769000.0,,83059000.0,,,174892000.0,,,5830000.0,,,,,,,,,,,1400596000.0,8162000.0,,,1225704000.0,,,,,,,,,21531000.0,,,31855000.0,,101362000.0,0.0,,189367000.0,,,,488828000.0,44767000.0,,,,,,8162000.0,8162000.0,,,,,584000.0,173914000.0,,,,200000000.0,605000.0,26973000.0,-49989000.0,21799000.0,,,-4008000.0,92258000.0,,,,32999000.0,,107459000.0,,,,,,,,,,,
2003-09-30,26973000.0,,128924000.0,5353000.0,28229000.0,,,15042000.0,,44229000.0,0.0,0.0,38189000.0,,,917251000.0,-8694000.0,101192000.0,-621005000.0,,46883000.0,116168000.0,,0.175,0.0,,6533000.0,,5771000.0,1218304000.0,,100078000.0,,38189000.0,30000000.0,,,38189000.0,1679210000.0,41003000.0,3240000.0,,,,,18282000.0,,181737000.0,,33658000.0,1488000.0,7009000.0,29630000.0,,,-221366000.0,-246301000.0,,,251000.0,138626000.0,123516000.0,1679210000.0,,17873000.0,-44920000.0,,30699000.0,16823000.0,,,12289000.0,,0.0,,,,515284000.0,6473000.0,5353000.0,,,,,1058205000.0,,41225000.0,,,41113000.0,0.0,22533000.0,837000.0,,,-2614000.0,,,169747000.0,11216000.0,-621005000.0,,498584000.0,-40284000.0,-14221000.0,840776000.0,-149797000.0,2194000.0,,409966000.0,33658000.0,88618000.0,,,197531000.0,,,21412000.0,0.0,840776000.0,33942000.0,38189000.0,,14649000.0,,0.0,1415835000.0,345537000.0,1415835000.0,6530000.0,,,1218304000.0,200000000.0,17873000.0,30000000.0,-16026000.0,,,46231000.0,,22831000.0,,,28229000.0,29630000.0,,0.0,,160099000.0,,1925000.0,,498584000.0,62511000.0,18215000.0,0.18,,,917251000.0,6530000.0,6530000.0,82693000.0,,38189000.0,28988000.0,-733000.0,181737000.0,197531000.0,91088000.0,,200000000.0,3772000.0,38189000.0,-36306000.0,22533000.0,1058205000.0,88618000.0,-4014000.0,76115000.0,17873000.0,160099000.0,,28988000.0,,91088000.0,,96504000.0,,409966000.0,,,,,,,
