date,quarterlyNetIncomeContinuousOperations,annualBasicAverageShares,quarterlyNetIncome,quarterlyOperatingCashFlow,trailingSaleOfInvestment,annualInvestingCashFlow,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,trailingInvestingCashFlow,trailingCashDividendsPaid,quarterlyOtherNonCurrentAssets,annualDilutedEPS,annualNonCurrentDeferredRevenue,annualLongTermDebt,trailingPretaxIncome,annualBasicEPS,trailingNetIncome,annualTotalAssets,annualStockholdersEquity,annualNonCurrentDeferredTaxesLiabilities,quarterlyCostOfRevenue,annualCurrentLiabilities,annualDepreciationAndAmortization,quarterlyAccountsReceivable,quarterlyInventory,quarterlyGoodwill,quarterlyOtherShortTermInvestments,quarterlyDilutedAverageShares,annualRetainedEarnings,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,annualInventory,annualOtherShortTermInvestments,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,annualOperatingIncome,trailingGrossProfit,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualCapitalStock,annualTotalRevenue,annualOperatingCashFlow,annualAccountsPayable,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualEndCashPosition,quarterlyDilutedEPS,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyFreeCashFlow,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,trailingEndCashPosition,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualPretaxIncome,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyGrossPPE,trailingOperatingExpense,annualCurrentAssets,annualSellingGeneralAndAdministration,trailingCapitalExpenditure,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualOtherNonCurrentAssets,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyNonCurrentDeferredRevenue,quarterlyOtherCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,quarterlyNetOtherInvestingChanges,quarterlyOperatingIncome,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualEbitda,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyGrossProfit,annualNetOtherFinancingCharges,annualInterestExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingFreeCashFlow,annualCostOfRevenue,quarterlyOperatingExpense,annualOtherCurrentAssets,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,annualChangeInInventory,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyTotalRevenue,trailingTaxProvision,quarterlyCapitalExpenditure,annualOtherNonCashItems,annualNetIncomeContinuousOperations,annualCurrentDebt,annualCashDividendsPaid,quarterlyBasicAverageShares,annualNetIncome,quarterlyBasicEPS,annualPurchaseOfBusiness,annualBeginningCashPosition,annualFreeCashFlow,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingDilutedAverageShares,quarterlyStockBasedCompensation,quarterlyCurrentDeferredRevenue,trailingCommonStockIssuance,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyChangesInAccountReceivables,trailingPurchaseOfBusiness,annualDeferredIncomeTax,trailingOperatingCashFlow,annualInvestmentsAndAdvances,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyDeferredIncomeTax,trailingChangesInAccountReceivables,trailingChangeInWorkingCapital,quarterlyAccumulatedDepreciation,trailingChangeInInventory,quarterlyInvestmentsAndAdvances,annualChangesInAccountReceivables,annualGainsLossesNotAffectingRetainedEarnings,trailingBasicEPS,annualChangeInAccountPayable,quarterlyChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,annualOtherIncomeExpense,trailingChangeInAccountPayable,annualIncomeTaxPayable,annualResearchAndDevelopment,quarterlyIncomeTaxPayable,annualCurrentDeferredRevenue,trailingBasicAverageShares,annualRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingDepreciationAndAmortization,trailingResearchAndDevelopment,trailingOtherNonCashItems,trailingRepurchaseOfCapitalStock
1970-01-01 00:00:01.396224000,261001277.26,,260076573.47,,,,,,39175896.17,-385914933.45,2062867552.04,720645850.0,,,0.0,,,,,,,,,,233763806.0,,,,4030944.89,,,1658651617.0,,,,,,,,,,,,-13094483.4,,,,,,,,1190657930.89,1190657930.89,1658610000.0,,904072864.34,,,,0.1568,,,,,36195558.79,88048470.71,195193744.66,,0.0,4389213187.27,,8911951272.66,,,12545869875.45,10822025265.54,260076573.47,,,,,914650537.64,,,,,,,,,,,,0.0,,374449993.59,-670147744.71,331688997.83,,,377261311.94,7319608521.0,,,,,,377490939.19,,,518157930.89,-880189127.3,,,45801941.36,,,,,128296430.38,1559464695.93,-71404150.0,,,23823907.85,4443405943.28,80064475.89,914650537.64,341065753.15,,,2829748491.34,1723844609.91,,611254745.19,,-210041382.59,,,,,1658651617.0,,0.1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,180743300.15,,178255108.76,,,,,,38367276.89,516380467.32,2078105990.43,715010100.0,,,0.0,,,,,,,,,,225727106.43,,,,4116412.33,,,,,,,,,,,,,,,-16926141.62,,,,,,,,1441135557.77,1441135557.77,1658610000.0,,518157930.89,,,,,,,,,33660780.23,2060467588.8,191255396.83,,0.0,4745823719.86,,8925568165.61,,,12645287351.7,10815923381.99,178255108.76,,,,,894489675.13,,,,,,,,,,,,0.0,,381438485.33,307286080.44,281883205.52,,,278350088.87,7132969429.76,,,,,,327892048.69,,,676135557.77,284936414.01,,,46008843.17,,,,,134079692.23,1609536444.33,-89922485.29,,,25633232.33,4256766852.04,63946008.49,894489675.13,244689308.64,,,3136287275.53,1829363969.71,,553619155.12,,-129409165.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,234353623.8,,232072777.16,,,,,,37824079.97,-97732216.76,2093671687.3,719968500.0,,,0.0,,,,,,,,,,232017063.75,,,,4014262.4,,,1658847585.0,,,,,,,,,,,,-382626381.96,,,,,,,,1625403341.01,1625403341.01,1658610000.0,,676135557.77,,,,0.1399,,,,,33632857.2,98760000.0,299688734.01,,-97000000.0,4529995839.79,,8955813343.28,,,12698528322.55,10530009513.02,232072777.16,,,339000000.0,,878361921.72,,,,,,,,,,,37824079.97,0.0,,378231095.91,-383809028.71,322161576.06,,,355287127.58,7365042205.92,,,,,,363995281.95,,,578403341.01,-207534556.71,,,41833705.89,,,,,142977550.89,1629180267.28,-30566150.01,,,21112249.82,4488839628.2,87300646.58,878361921.72,321654270.38,,,2900815572.51,2168518809.53,,596012345.7,,-162785320.0,,,,,1658847585.0,,0.1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,191563381.91,1658700516.0,190461108.28,,,196746125.87,,,37280883.05,-115458530.1,86654020.68,851436500.0,,,0.0,0.519,37280883.05,851436500.0,,0.519,,11532440474.24,7601958513.24,175755853.44,237583326.73,1268458551.66,616276380.48,,2617029.06,,,,4679300737.48,65192867.43,,,2617029.06,,445800000.0,,,1235375891.31,,-114649122.84,1814288565.22,9122047168.23,1658610000.0,2339569536.6,1595801803.64,412507733.26,876159451.07,559944810.91,559944810.91,1658610000.0,,578403341.01,559944810.91,,462944810.91,,,876159451.07,,432146336.36,33120838.0,400000000.0,227941509.84,559944810.91,97000000.0,3082747116.88,,9122047168.23,37280883.05,,11532440474.24,10776578751.25,190461108.28,,1171532409.84,0.0,-681722418.3,876159451.07,,755861722.99,91001236.54,,,175102342.38,0.0,,,,37280883.05,0.0,,412507733.26,1178817029.34,299642111.9,860865567.67,86654020.68,297243915.67,7601958513.24,-82725212.99,1925870835.44,,-2208367221.5,,341099963.86,0.0,138062045.12,462944810.91,999533395.87,,929091302.91,41457851.96,0.0,1410478233.69,10776578751.25,,175755853.44,1814288565.22,-2016474436.2,303870826.72,3082747116.88,20431846.54,4679300737.48,72559695.76,876159451.07,264123077.67,1206999.56,,1268458551.66,755861722.99,,578683290.59,,-179486549.77,134681771.42,867661583.12,400000000.0,-527296129.82,,860865567.67,,,545670023.9,914079385.34,1658700516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,232166693.26,,223296323.15,,,,,,36737686.13,-1110750.14,81331404.02,849694850.0,,,0.0,,,,,,,,,,236746268.31,,,,2625573.25,,,1658962282.0,,,,,,,,,,,,-20649070.48,,,,,,,,608834060.77,608834060.77,1658610000.0,,462944810.91,,,,0.1346,,,,,23541843.99,250000000.0,96253630.11,,0.0,2825771136.13,,9050793824.41,,,11527873441.79,10683213470.68,223296323.15,,,,,853314397.8,,,,,,,,,,,36737686.13,0.0,,262205451.98,-49957000.01,344997981.63,,,339765709.63,7825254836.39,,,,,,392768682.29,,,461834060.77,-380053876.02,,,47770700.66,,,,,180352161.92,1928674792.86,-307448266.66,,,25568860.95,4902597060.63,84057172.38,853314397.8,316223865.64,,,897096343.27,844659971.11,,629514950.6,,-330326832.91,,,,,1658962282.0,,0.1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,257062844.7,,247599090.69,,,,,,36194489.21,87121495.25,66164737.35,845274850.0,,,0.0,,,,,,,,,,253708603.86,,,,3409844.37,,,,,,,,,,,,,,,-18882222.1,,,,,,,,695955556.02,695955556.02,1658610000.0,,461834060.77,,,,,,,,,-5536902.97,250000000.0,250285312.66,,0.0,3236751582.34,,9048267980.24,,,11676278132.03,10644769142.71,247599090.69,,,,,872197198.27,,,,,,,,,,,36194489.21,0.0,,325977315.39,-97607763.64,272165887.95,,,305193441.09,7653873627.08,,,,,,318724624.94,,,548955556.02,-153788091.97,,,46558736.99,,,,,140349696.65,1950540967.91,-135642766.67,,,24295629.3,4768715851.32,53667499.36,872197198.27,310730344.06,,,1286210614.43,1031508989.32,,572433228.8,,-56373263.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,240568746.22,,231590170.16,,,,,,35651292.29,-161434314.41,46728524.32,949102673.23,,,0.0,,,,,,,,,,239662761.88,,,,5424986.47,,,1658955374.0,,,,,,,,,,,,-413104897.49,,,,,,,,664536019.39,664536019.39,1658610000.0,,548955556.02,,,,0.1396,,,,,21203573.03,250000000.0,195049861.95,,-100000000.0,3048436865.62,,9154684088.59,,,11728532161.51,10732106568.98,231590170.16,,,,,853306714.9,,,,,,,,,,,35651292.29,0.0,,368743164.66,-26291687.83,344453386.08,,,347155484.36,7885463797.23,,,,,,384306460.26,,,387521241.61,-254899433.91,,,39853074.18,,,,,130065130.04,2085737360.97,-29874366.67,,,17937805.18,5000306021.47,85383165.11,853306714.9,325951911.33,,,962699504.65,996425592.53,,623969222.14,,-248628363.08,,,,,1658955374.0,,0.1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,237661603.63,1658473669.0,235381275.94,,,-1014423053.56,,,35108095.37,321724320.13,150761215.81,1052648888.09,,,0.0,0.5655,35108095.37,1052648888.09,,0.5655,,12140702151.14,8116573929.83,120283426.83,240555472.89,1069613286.38,619428202.34,,5287282.84,,,,5235687297.42,-31799111.89,,,5287282.84,,37589041.1,,,1280035318.43,,-9662153.03,2164304131.66,9155124461.98,1658610000.0,2427004934.21,1520718342.55,428722704.79,1035910440.21,906245561.74,906245561.74,1658610000.0,,387521241.61,906245561.74,,709245561.74,,,1035910440.21,,-179149931.65,-7617602.24,250000000.0,105802970.92,906245561.74,85000000.0,3233917418.04,,9155124461.98,35108095.37,,12140702151.14,10918333913.22,235381275.94,,1260869998.79,17589041.1,-873326566.91,1035910440.21,,1222368237.92,89115528.9,,,176296508.84,0.0,,,,35108095.37,0.0,,428722704.79,-5293480.17,318418062.77,937866859.94,150761215.81,300346275.52,8116573929.83,246300750.83,1919342048.05,,-475465400.0,,360532059.78,-15000000.0,39043846.92,709245561.74,-225681651.66,,970673106.94,42113997.01,0.0,1456331827.27,10918333913.22,,120283426.83,2164304131.66,-2500000.0,293410110.98,3233917418.04,21313233.47,5235687297.42,70302274.13,1035910440.21,307963877.76,-2670253.78,,1069613286.38,1222368237.92,,601087532.67,,-237998107.59,65958319.65,967459887.81,250000000.0,-462298343.1,,937866859.94,,,462944810.91,647391775.64,1658473669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,248767349.01,,254213916.31,,,,,,34564898.45,555708085.38,143223119.46,1721224247.39,,,0.0,,,,,,,,,,257134665.74,,,,4995089.08,,,1658277341.0,,,,,,,,,,,,-27416037.49,,,,,,,,1681953647.12,1681953647.12,1658610000.0,,709245561.74,,,,0.1533,,,,,26556185.09,100000000.0,307966886.75,,0.0,3611873950.28,,9065077168.18,,,12795966697.53,10793746505.37,254213916.31,,,,,1000546397.92,,,,,,,,,,,34564898.45,0.0,,310456816.57,-225900238.88,374191853.78,,,375656438.85,8370787846.14,,,,,,420160930.62,,,1264953647.12,-372883684.85,,,45969076.84,,,,,126771941.78,2801768784.48,-219301750.0,,,21576050.02,5489901213.73,100332904.75,1000546397.92,349100253.76,,,810105165.8,2002220192.16,,677295596.36,,-146995670.97,,,,,1658277341.0,,0.1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,225442815.17,,227447836.73,,,,,,34021701.53,313872003.26,155560665.81,1717875663.16,,,0.0,,,,,,,,,,255484177.32,,,,5511054.56,,,,,,,,,,,,,,,-21430178.71,,,,,,,,1775825650.38,1775825650.38,1658610000.0,,1264953647.12,,,,,,,,,20147785.1,0.0,333315897.07,,0.0,3899171217.73,,8984952061.42,,,12845463690.52,10696632425.89,227447836.73,,,,,978612863.88,,,,,,,,,,,34021701.53,0.0,,310448132.91,138734350.1,288218183.36,,,304843415.39,8223119657.71,,,,,,317223158.12,,,1578825650.38,101725784.23,,,29004974.76,,,,,101027561.92,2773113455.73,-104000000.0,,,20295492.82,5335868750.46,59252815.12,978612863.88,284695630.29,,,1126057762.0,2148831264.63,,572707335.44,,-80176574.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,214506294.42,,219099629.26,,,,,,33478504.61,-739228.34,159663678.97,1645833000.0,,,0.0,,,,,,,,,,272251512.85,,,,5738286.15,,,1658589169.0,,,,,,,,,,,,-407169259.52,,,,,,,,1678086422.04,1678086422.04,1658610000.0,,1578825650.38,,,,0.1321,,,,,22080509.8,152767948.58,412128391.2,,0.0,3468067825.96,,8890798204.31,,,12654945471.36,10579072300.59,219099629.26,,,0.0,,952011500.95,,,,,,,,,,,33478504.61,0.0,,305526056.23,39950276.98,326054407.27,,,324146233.54,8442219286.96,,,,,,355074414.17,,,1578086422.04,-14893603.49,,,29020006.9,,,,,110269642.55,2719862821.31,-109123700.0,,,25069431.5,5554968379.71,87559429.32,952011500.95,302065723.74,,,748205004.65,2075873170.77,,627325927.02,,-54984943.47,,,,,1658589169.0,,0.1321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,220323992.69,1658534832.0,232496167.78,,,-404766483.74,,,32935307.69,322726028.94,181768385.44,1649833000.0,,,0.0,0.5627,32935307.69,1649833000.0,,0.5627,,13120801927.91,8678962620.04,110904546.06,277618584.62,946150203.76,690267186.51,,5276351.92,,,,5787464547.5,118480490.09,,,5276351.92,,51128941.04,,,1304036618.93,,-17999111.78,2754510046.96,9156140794.35,1658610000.0,2499135630.47,1752401524.95,440093895.67,945500137.11,2010812450.98,2010812450.98,1658610000.0,,1578086422.04,2010812450.98,,1900812450.98,,,945500137.11,,67821153.2,30872096.6,159699086.3,174934950.65,2010812450.98,0.0,3700660250.72,,9156140794.35,32935307.69,,13120801927.91,10844639291.17,232496167.78,,1245919788.02,8109200.0,-524055399.28,945500137.11,,2276162636.74,84138186.72,,,132610071.01,0.0,,,,32935307.69,0.0,,440093895.67,115036765.0,315572174.52,933257550.08,181768385.44,340930276.83,8678962620.04,1191566889.24,2045354852.02,,-444663500.0,,344188187.03,0.0,109167877.49,1900812450.98,-118714979.63,,1062488940.53,28616012.51,0.0,1436646689.94,10844639291.17,,110904546.06,2754510046.96,-12238050.0,336879336.73,3700660250.72,17197212.38,5787464547.5,89734187.54,945500137.11,310058180.23,10930.92,,946150203.76,2276162636.74,,621806771.65,,-241898210.63,89335189.03,909040451.29,159699086.3,-474014587.5,,933257550.08,,,709245561.74,1228346125.67,1658534832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,298036251.65,,293545766.39,,,,,,32392110.77,145287908.25,189434865.64,1686208850.0,,,0.0,,,,,,,,,,286688037.77,,,,5119444.28,,,1658450658.0,,,,,,,,,,,,-21269458.26,,,,,,,,2156100359.23,2156100359.23,1658610000.0,,1900812450.98,,,,0.177,,,,,14138582.95,167365566.5,293885954.17,,0.0,3643071665.97,,9043814529.7,,,13374837671.73,10702959789.82,293545766.39,,,,,919795134.08,,,,,,,,,,,32392110.77,0.0,,258968770.68,-202235603.82,411447590.27,,,425297840.85,8972508386.43,,,,,,429984782.79,,,2046100359.23,-388463464.04,,,18537192.52,,,,,112597824.34,2797637907.84,-2897100.0,,,15392438.89,6081010313.89,113123006.25,919795134.08,411159257.9,,,845433758.13,2671877881.91,,716672820.56,,-186311976.38,,,,,1658450658.0,,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,217892135.25,,230777210.16,,,,,,31848913.85,261112851.82,174153117.01,1678208850.0,,,0.0,,,,,,,,,,309381316.75,,,,5293199.83,,,,,,,,,,,,,,,-18482471.24,,,,,,,,2407213211.05,2407213211.05,1658610000.0,,2046100359.23,,,,,,,,,30781884.86,143591358.58,224975273.58,,0.0,4138640025.09,,9135200880.67,,,13605037709.47,10840451148.36,230777210.16,,,,,883286682.99,,,,,,,,,,,31848913.85,0.0,,314188966.11,158346652.38,342342732.83,,,367327290.16,8821805296.59,,,,,,372136506.85,,,2307213211.05,-166032179.61,,,29793774.02,,,,,103544167.38,2888839012.43,-38952200.0,,,25144347.31,5930307224.05,118653270.05,883286682.99,336545405.3,,,1249801012.66,2764586561.11,,681517823.6,,-224555219.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,309241715.6,,301659427.16,,,,,,31305716.93,-353081759.94,75118697.49,1674584700.0,,,0.0,,,,,,,,,,296305567.03,,,,5878720.98,,,1658380578.0,,,,,,,,,,,,-407259392.09,,,,,,,,1954131451.11,1954131451.11,1658610000.0,,2307213211.05,,,,0.1819,,,0.0,,4819614.65,44556939.06,194158012.28,,0.0,3762174919.76,,9416482493.42,,,13537814319.74,11095918379.77,301659427.16,,,,,858293035.77,,,,,,,,,,,31305716.93,0.0,,400112052.92,-12629810.54,425537231.92,,,429413696.73,9123464723.75,,,,,,452938754.74,,,1954131451.11,-341070887.94,,,27401522.82,,,,,100715149.25,2913803762.56,-113723800.88,,,24837797.42,6231966651.21,115352366.48,858293035.77,424594082.08,,,848371157.2,2441895939.97,,749244321.77,,-331803674.97,,,,,1658380578.0,,0.1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,260455057.19,1658576128.0,265360688.57,,,-1477410063.34,-200000000.0,,30762520.01,-124736332.15,112892163.2,1666584700.0,,,0.0,0.658,30762520.01,1666584700.0,,0.658,,14176003506.16,9379097885.86,103550779.52,292383902.32,1214456172.91,687450917.39,,7409096.92,,,,6497327339.78,53461526.74,,,7409096.92,,3464000.0,,,1574153299.04,,-22329905.68,2931506897.28,9935269068.57,1658610000.0,2861411105.06,1882799767.78,765351783.89,992669714.6,1829395118.96,1829395118.96,1658610000.0,,1954131451.11,1829395118.96,,1829395118.96,,,992669714.6,-100000000.0,-62096397.04,67269667.85,78327428.46,-49704647.86,1829395118.96,0.0,4145963070.19,,9935269068.57,30762520.01,,14176003506.16,11835781323.86,265360688.57,,1540423057.79,0.0,-1219485175.61,992669714.6,,2340222182.3,82803658.82,,,102498982.15,0.0,,,,30762520.01,92707.46,,765351783.89,-5577635.06,394825744.02,1091343092.28,112892163.2,435393980.36,9379097885.86,-71417332.02,2320349242.85,,-158475652.56,,421592236.81,,92475267.67,1829395118.96,-581843531.75,,1184758823.87,26766492.79,92707.46,1676652281.19,11835781323.86,,103550779.52,2931506897.28,-2902551.68,454797898.1,4145963070.19,17429075.2,6497327339.78,107669255.32,992669714.6,368124312.51,-2132745.0,,1214456172.91,2340222182.3,,713976139.13,,-476814304.82,31917537.14,1085625159.69,78327428.46,-469341227.27,,1091343092.28,,,1900812450.98,663314592.17,1658576128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,264333984.41,,268062776.36,,,,,,,301723645.12,126152651.64,1704189100.0,,,404845417.06,,,,,,,,,,323636916.3,,,,7124285.65,,,1658804309.0,,,,,,,,,,,,-21400303.54,,,,,,,,2131118764.08,2131118764.08,1658610000.0,,1829395118.96,,,,0.1616,,,,,14727046.41,91587916.9,131373615.94,,,4061994367.37,,9900320701.29,,,14369664013.17,11783761294.92,268062776.36,,,,,974426131.44,,,,,,,,,,,30219323.09,54163.14,,506786769.75,74772606.22,383443735.56,,,387960085.1,9647275823.71,,,,,,404807557.81,,,2131118764.08,-295434398.22,,,21363822.25,,,,,105097405.32,3027643772.59,-3624150.0,,,18727963.09,6777955288.75,108899054.28,974426131.44,373233038.69,,,1034350594.78,2585902718.25,,728444474.11,,-370208880.94,,,,,1658804309.0,,0.1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,284207533.28,,287533970.96,,,,,,,296653708.18,195976739.05,1635740688.0,,,404845417.06,,,,,,,,,,310663490.26,,,,7047646.74,,,,,,,,,,,,,,,-28014268.63,,,,,,,,2427772472.26,2427772472.26,1658610000.0,,2131118764.08,,,,,,,,,50068228.11,152049434.83,204478157.18,,,4378286210.35,,9938242941.35,,,14461313254.78,11787147418.58,287533970.96,,,,,906330436.82,,,,,,,,,,,29676126.17,78022.94,,539956463.48,271743617.06,397950076.58,,,444622971.18,9553214333.18,,,,,,428400903.64,,,2427772472.26,126932053.13,,,30450827.06,,,,,96765969.65,2943035802.27,-24476100.0,,,21313351.4,6684008959.71,110347209.79,906330436.82,394554743.07,,,1435250408.08,2674165836.2,,739064393.9,,-144988539.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,298067986.17,,296155062.1,,,,,,,-824117489.37,381211132.04,1620900675.48,,,404845417.06,,,,,,,,,,329884856.24,,,,5949243.37,,,1658203035.0,,,,,,,,,,,,-403471348.98,,,,,,,,2473654982.89,2473654982.89,1658610000.0,,2427772472.26,,,,0.1786,,,,,16580737.78,337283827.82,367408030.37,,,4160464850.09,,10014768989.36,,,14541559880.69,11832807765.56,296155062.1,,,,,895066086.78,,,,,,,,,,,29132929.25,216023708.72,,627507417.12,-806017480.1,424656616.37,,,432270463.17,9849369395.28,,,,,,451698848.09,,,1603654982.89,-978506697.26,,,27042231.72,,,,,93948440.46,2759691238.85,-3624150.0,,,24385466.48,6980164021.81,117621739.22,895066086.78,415689725.39,,,1400773611.24,2708752115.13,,781583704.33,,-194076676.5,,,,,1658203035.0,,0.1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,250032533.98,1658606152.0,271290415.97,,,-714135025.76,,,,849819693.32,408776302.51,1562896676.48,,,336299364.67,0.6771,28589732.33,1562896676.48,,0.6771,,14780287813.81,10069996981.61,96381915.99,318618495.79,1431532276.62,722649436.55,,5040683.16,,,,7251454437.78,-19721890.28,,,5040683.16,,21335300.0,,,1577591104.8,,-23661382.38,2767656584.32,10246384227.79,1658610000.0,2966948529.24,1807617059.7,629705853.96,952654515.16,2513474676.21,2513474676.21,1658610000.0,,1603654982.89,2513474676.21,,2453474676.21,,,952654515.16,,376872534.21,87935296.97,385765806.2,-8642691.91,2513474676.21,,4199188860.94,,10246384227.79,,,14780287813.81,12086697369.98,271290415.97,,1547539779.95,0.0,-1112999948.12,952654515.16,,2693590443.83,84383089.78,,,106553665.85,336299364.67,,,,28589732.33,3539019.45,,629705853.96,836373791.03,371540676.29,1123042225.39,408776302.51,451997569.77,10069996981.61,624079557.25,2400466019.32,,-56200500.0,,399237461.11,,130276802.82,2453474676.21,432874016.59,,1282803758.59,27696784.82,3539019.45,1684144770.65,12086697369.98,,96381915.99,2767656584.32,-24476100.0,450897742.11,4199188860.94,19956308.81,7251454437.78,114029738.82,952654515.16,364062272.8,2368413.76,,1431532276.62,2693590443.83,,717855956.9,,-403725851.02,49418101.58,1096642037.84,385765806.2,-476547303.53,,1123042225.39,,,1829395118.96,694617111.58,1658606152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
