,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,annualAccumulatedDepreciation,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualDilutedAverageShares,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualDilutedEPS,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,annualBasicAverageShares,annualInterestExpense,quarterlyEndCashPosition,annualRepaymentOfDebt,quarterlyDilutedEPS,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyGrossProfit,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,annualChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyNetPPE,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,quarterlyOperatingIncome,annualChangeInInventory,trailingTaxProvision,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,annualCashDividendsPaid,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualOperatingExpense,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualCostOfRevenue,quarterlyBasicEPS,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,trailingChangeInInventory,quarterlyCostOfRevenue,annualCurrentLiabilities,trailingNetOtherInvestingChanges,quarterlyAccountsReceivable,annualRetainedEarnings,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualGoodwill,annualCommonStockIssuance,annualStockBasedCompensation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualCapitalStock,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyDilutedAverageShares,trailingGrossProfit,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOperatingIncome,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,annualEndCashPosition,annualEbitda,trailingTotalRevenue,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualInvestmentsAndAdvances,trailingPretaxIncome,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,quarterlyOtherShortTermInvestments,trailingPurchaseOfBusiness,trailingDilutedEPS,annualChangeInAccountPayable,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1238457600,,,,,791300000.0,29500000.0,,8700000.0,1800000.0,69400000.0,,,,,37200000.0,,,-6000000.0,,,,,,,,,,-100000.0,,105900000.0,113200000.0,,,,,,-9500000.0,,,117400000.0,,1.85,20700000.0,-12500000.0,115300000.0,,,,900000.0,,152200000.0,389000000.0,20700000.0,,,,,552500000.0,,-9600000.0,,88200000.0,,379300000.0,,118100000.0,26600000.0,-9400000.0,,-18300000.0,32493000.0,94600000.0,,,309100000.0,,,,-412000000.0,,,,,,,,,1.85,112000000.0,,30200000.0,82800000.0,61600000.0,61600000.0,,,,,,,,0.0,,,1500000.0,,193800000.0,,,,,,49200000.0,,,,,40400000.0,135100000.0,481900000.0,,,,,1100000.0,,,,,,32538000.0,,,117400000.0,,117400000.0,,,,-11800000.0,,,,400000.0,,,,,34600000.0,,,,,,4100000.0,,,,7500000.0,,,,,,704700000.0,,817900000.0,61600000.0,29500000.0,20100000.0,428900000.0,,,-500000.0,102600000.0,,,,,,,,,,,,,,,,,,,,,,
1246320000,,,,,849800000.0,6100000.0,,7600000.0,11600000.0,69600000.0,,,,,-66700000.0,,,,,,,,,,,,,-300000.0,,39500000.0,143900000.0,,,,,,-23600000.0,,,66300000.0,,0.42,20200000.0,-63600000.0,55000000.0,,,,1400000.0,,116400000.0,373400000.0,20200000.0,,,,,576100000.0,,-97300000.0,,22300000.0,,408600000.0,,120400000.0,8200000.0,-19700000.0,,-11300000.0,32585000.0,34800000.0,,,159500000.0,,,,-441200000.0,,,,,,,,,0.42,-23700000.0,,34500000.0,-51100000.0,14100000.0,14100000.0,,,,,,,,0.0,,,700000.0,,104500000.0,,,,,,36600000.0,,,,,53000000.0,201600000.0,488600000.0,,,,,-5900000.0,,,,,,32601000.0,,,66300000.0,,66300000.0,,,,-11800000.0,,,,400000.0,,,,,117400000.0,,,,,,4100000.0,,,,6600000.0,,,,,,692500000.0,,836400000.0,14100000.0,34000000.0,20400000.0,463000000.0,,,-400000.0,-43400000.0,,,,,,,,,,,,,,,,,,,,,,
1254268800,,,,,887800000.0,17400000.0,,8900000.0,-3900000.0,80200000.0,,,,,-54200000.0,,,,,,,,,,,,,-200000.0,,54100000.0,173500000.0,,,,,,-24700000.0,,,13200000.0,,0.77,21900000.0,-58000000.0,66600000.0,,,,1400000.0,,146500000.0,410200000.0,21900000.0,,,,,578500000.0,0.0,-1000000.0,,37200000.0,,431300000.0,,134400000.0,11500000.0,-24500000.0,,-12700000.0,32593000.0,44700000.0,,,182300000.0,,,,-456500000.0,,,,,,,,,0.77,-19800000.0,,36300000.0,-53100000.0,25700000.0,25700000.0,,,,,,,,0.0,,,100000.0,,115700000.0,,,,,,44800000.0,,,,,54600000.0,261200000.0,487600000.0,,,,,-1500000.0,,,,,,32609000.0,,,13200000.0,,13200000.0,,,,-11700000.0,,,,400000.0,,,,,66300000.0,,,,,,4100000.0,,,,6000000.0,,,,,,725000000.0,,898500000.0,25700000.0,37000000.0,20000000.0,488300000.0,,,-200000.0,-44300000.0,,,,,,,,,,,,,,,,,,,,,,
1262217600,,,-94100000.0,,919200000.0,21900000.0,25600000.0,11500000.0,16100000.0,95700000.0,,-455400000.0,,83900000.0,-42900000.0,36900000.0,,31200000.0,,32596000.0,,483400000.0,,,,-4400000.0,-21100000.0,-600000.0,62900000.0,107100000.0,223100000.0,0.0,,163900000.0,4.92,,-41100000.0,32574000.0,25800000.0,13500000.0,-102500000.0,,21100000.0,-12800000.0,117200000.0,963100000.0,,520400000.0,-2100000.0,354100000.0,184600000.0,483400000.0,21100000.0,,780700000.0,73200000.0,273200000.0,596100000.0,0.0,5400000.0,-126600000.0,89400000.0,,463800000.0,11500000.0,185000000.0,26900000.0,-40500000.0,163900000.0,-11000000.0,,96100000.0,-146900000.0,,312200000.0,163900000.0,24800000.0,4100000.0,-455400000.0,34600000.0,-47200000.0,,,83900000.0,,-3600000.0,609000000.0,,50400000.0,,54500000.0,300000.0,62500000.0,62500000.0,-98900000.0,55000000.0,,1003800000.0,,486600000.0,223100000.0,0.0,1600000.0,,,,195000000.0,184600000.0,,,185000000.0,,62900000.0,,,3200000.0,4500000.0,55000000.0,273200000.0,486600000.0,,400000.0,,,-1000000.0,,,,596100000.0,118900000.0,,,463800000.0,13500000.0,4.93,13500000.0,95700000.0,,19700000.0,-11900000.0,13500000.0,,-53300000.0,400000.0,13500000.0,306600000.0,,-7300000.0,13200000.0,270200000.0,,-1200000.0,,,4100000.0,919200000.0,13500000.0,,5700000.0,,,,,21900000.0,780700000.0,237100000.0,1003800000.0,62500000.0,36900000.0,19700000.0,520400000.0,54500000.0,31200000.0,-3300000.0,9900000.0,,,,,,,,,,,,,,,,,,,,,,
1269993600,,,,,947500000.0,20800000.0,,10200000.0,-700000.0,64700000.0,,,,,64600000.0,,,35300000.0,,,,,,1400000.0,,,,-300000.0,,101100000.0,276900000.0,,,,,,-24200000.0,,,118500000.0,,1.77,21900000.0,62900000.0,114600000.0,,,,700000.0,,152900000.0,488000000.0,21900000.0,,,,,597000000.0,,-1000000.0,,83100000.0,,479500000.0,,231000000.0,24200000.0,-23900000.0,,-11600000.0,32668000.0,92700000.0,,,357600000.0,,,,-468000000.0,,,,,,,,,1.77,137300000.0,,50100000.0,105000000.0,58900000.0,58900000.0,,,,,,,,0.0,,,1400000.0,,243000000.0,,,,,,63300000.0,,,,,61200000.0,211100000.0,485700000.0,,,,,-3700000.0,,,,,,32678000.0,,,118500000.0,,118500000.0,,,,-12900000.0,,,,400000.0,,,,,13500000.0,,,,,,4100000.0,,,,5900000.0,,,,,,749900000.0,,1026800000.0,58900000.0,40000000.0,19300000.0,538800000.0,,,0.0,113400000.0,,,,,,,,,,,,,,,,,,,,,,
1277856000,,,,,950500000.0,3200000.0,,8500000.0,5500000.0,52300000.0,,,,,2700000.0,,,22800000.0,,,,,,1400000.0,,,,-300000.0,,32300000.0,265100000.0,,,,,,-22400000.0,,,112400000.0,,0.34,21500000.0,-6700000.0,39900000.0,,,,600000.0,,109700000.0,428600000.0,21500000.0,,,,,593700000.0,,-1000000.0,,15000000.0,,480800000.0,,229200000.0,3700000.0,-22100000.0,,-13000000.0,32739000.0,18400000.0,,,179000000.0,,,,-469700000.0,,,,,,,,,0.34,33800000.0,,49400000.0,-6100000.0,11300000.0,11300000.0,,,,,,,,0.0,,,400000.0,,139100000.0,,,,,,50100000.0,,,,,59600000.0,215600000.0,484700000.0,,,,,1900000.0,,,,,,32754000.0,,,112400000.0,,112400000.0,,,,-13100000.0,,,,400000.0,,,,,118500000.0,,,,,,4100000.0,,,,5300000.0,,,,,,703400000.0,,968500000.0,11300000.0,40100000.0,19000000.0,539900000.0,,,0.0,11700000.0,,,,,,,,,,,,,,,,,,,,,,
1285804800,,,,,996000000.0,5800000.0,,6600000.0,-600000.0,56000000.0,,,,,-35900000.0,,,33300000.0,,,,,,1300000.0,,,,-400000.0,,43600000.0,285400000.0,,,,,,-31500000.0,,,68900000.0,,0.58,20700000.0,-24900000.0,53400000.0,,,,400000.0,,121200000.0,433800000.0,20700000.0,,,,,594700000.0,0.0,-900000.0,,26100000.0,,507800000.0,,235500000.0,6800000.0,-31100000.0,,-11700000.0,32774000.0,32700000.0,,,176000000.0,,,,-488200000.0,,,,,,,,,0.58,-3000000.0,,51500000.0,-43500000.0,19300000.0,19300000.0,,,,,,,,0.0,,,800000.0,,122600000.0,,,,,,55300000.0,,,,,59500000.0,242500000.0,483700000.0,,,,,1300000.0,,,,,,32785000.0,,,68900000.0,,68900000.0,,,,-13000000.0,,,,400000.0,,,,,112400000.0,,,,,,4100000.0,,,,5300000.0,,,,,,715900000.0,,1001300000.0,19300000.0,41000000.0,18700000.0,567500000.0,,,0.0,-34100000.0,,,,,,,,,,,,,,,,,,,,,,
1293753600,,,-112100000.0,,1036800000.0,14400000.0,7700000.0,14300000.0,3500000.0,92500000.0,,-503000000.0,,88400000.0,-13200000.0,40700000.0,,46000000.0,,32763000.0,,521400000.0,,1200000.0,,-2200000.0,77600000.0,-300000.0,71500000.0,92900000.0,347800000.0,0.0,,150600000.0,4.51,,-35300000.0,32747000.0,22700000.0,91100000.0,-4100000.0,,24300000.0,39100000.0,107000000.0,1068900000.0,,592900000.0,1900000.0,314900000.0,182600000.0,521400000.0,24300000.0,,766500000.0,44600000.0,205000000.0,583900000.0,0.0,-1200000.0,18200000.0,71000000.0,,533800000.0,14300000.0,283600000.0,9900000.0,-35000000.0,150600000.0,-18800000.0,,82700000.0,70400000.0,,356300000.0,150600000.0,129100000.0,4200000.0,-503000000.0,13500000.0,-52000000.0,,,88400000.0,,0.0,754000000.0,,73100000.0,,41600000.0,22200000.0,61100000.0,61100000.0,-113400000.0,59800000.0,,1114300000.0,,482500000.0,347800000.0,0.0,3600000.0,,,,249300000.0,182600000.0,,,283600000.0,,71500000.0,,,2800000.0,5300000.0,59800000.0,205000000.0,482500000.0,,400000.0,,,-11700000.0,,,,583900000.0,241200000.0,,,533800000.0,91100000.0,4.52,91100000.0,92500000.0,,18400000.0,-13000000.0,91100000.0,,-55100000.0,400000.0,91100000.0,269900000.0,,-8600000.0,68900000.0,226500000.0,,-1300000.0,,,4200000.0,1036800000.0,91100000.0,,6200000.0,,,,,14400000.0,766500000.0,195200000.0,1114300000.0,61100000.0,40700000.0,18400000.0,592900000.0,41600000.0,46000000.0,-4800000.0,38100000.0,,,,,,,,,,,,,,,,,,,,,,
1301529600,,,,,1080400000.0,9000000.0,,8200000.0,3300000.0,52600000.0,,,,,92200000.0,,,59000000.0,,,,,,1700000.0,,,,1100000.0,,100400000.0,406100000.0,,,,,,-72400000.0,,,177600000.0,,1.69,23000000.0,79000000.0,107600000.0,,,,300000.0,,129200000.0,463600000.0,23000000.0,,,,,597300000.0,-56800000.0,-1100000.0,,78300000.0,,555700000.0,,325000000.0,21800000.0,-16700000.0,,-14000000.0,32835000.0,84600000.0,,,390600000.0,,,,-524700000.0,,,,,,,,,1.69,170800000.0,,42700000.0,86500000.0,56500000.0,56500000.0,,,,,,,,0.0,,,,,283000000.0,,,138400000.0,,,46300000.0,,,,,73100000.0,128400000.0,481500000.0,,,,,-600000.0,,,,,,32866000.0,,,177600000.0,,177600000.0,,,,-15100000.0,,,,400000.0,,,,,91100000.0,,,,,,4200000.0,,,,5700000.0,,,,,,726500000.0,,1132600000.0,56500000.0,57000000.0,56300000.0,669000000.0,,,1100000.0,154100000.0,,,,,,,,,,,,,,,,,,,,,,
1309392000,,,,,1106200000.0,2100000.0,,6100000.0,1200000.0,57100000.0,,,,,-12100000.0,,,63500000.0,,,,,,1600000.0,,,,-100000.0,,38900000.0,412600000.0,,,,,,-28400000.0,,,158000000.0,,0.42,22200000.0,-40200000.0,44300000.0,,,,72400000.0,,118100000.0,447300000.0,22200000.0,,,,,599100000.0,-1300000.0,-1000000.0,,17300000.0,,566800000.0,,324000000.0,3300000.0,-27000000.0,,-14700000.0,32889000.0,22100000.0,,,179900000.0,,,,-539400000.0,,,,,,,,,0.42,23300000.0,,44900000.0,-19600000.0,14000000.0,14000000.0,,,,,,,,0.0,,,,,135600000.0,,,105600000.0,,,38400000.0,,,,,73700000.0,168800000.0,480500000.0,,,,,400000.0,,,,,,32922000.0,,,158000000.0,,158000000.0,,,,-15000000.0,,,,400000.0,,,,,177600000.0,,,,,,4200000.0,,,,5200000.0,,,,,,717200000.0,,1129800000.0,14000000.0,59900000.0,55800000.0,682500000.0,,,500000.0,-3700000.0,,,,,,,,,,,,,,,,,,,,,,
1317340800,,,,,1051400000.0,2400000.0,,5100000.0,900000.0,60500000.0,,,,,-47000000.0,,,38300000.0,,,,,,1500000.0,,,,3800000.0,,66300000.0,408700000.0,,,,,,-19000000.0,,,123400000.0,,1.03,22400000.0,-20500000.0,71000000.0,,,,30800000.0,,126800000.0,458400000.0,22400000.0,,,,,589600000.0,0.0,-1100000.0,,45300000.0,,551300000.0,,343600000.0,10700000.0,-22800000.0,,-15800000.0,32906000.0,48600000.0,,,229100000.0,,,,-500100000.0,,,,,,,,,1.04,6700000.0,,39400000.0,-34600000.0,34600000.0,34600000.0,,,,,,,,0.0,,,,,158100000.0,,,136400000.0,,,44900000.0,,,,,70700000.0,185800000.0,479500000.0,,,,,1700000.0,,,,,,32931000.0,,,123400000.0,,123400000.0,,,,-15000000.0,,,,400000.0,,,,,158000000.0,,,,,,4200000.0,,,,5000000.0,,,,,,716400000.0,,1125100000.0,34600000.0,57400000.0,58000000.0,666700000.0,,,300000.0,-16100000.0,,,,,,,,,,,,,,,,,,,,,,
1325289600,,,-107400000.0,,1082200000.0,6600000.0,4500000.0,12300000.0,-900000.0,86800000.0,,-508800000.0,,94500000.0,-14900000.0,58800000.0,,40800000.0,,32934000.0,,515800000.0,,1700000.0,,3500000.0,39200000.0,8300000.0,60100000.0,77400000.0,446600000.0,170800000.0,,149000000.0,4.45,,-32600000.0,32906000.0,21000000.0,130300000.0,-4200000.0,,26900000.0,-21400000.0,86900000.0,1105700000.0,,689700000.0,48600000.0,309800000.0,326800000.0,515800000.0,26900000.0,,758900000.0,48300000.0,207200000.0,432100000.0,0.0,-1000000.0,18200000.0,56400000.0,,573400000.0,12300000.0,372500000.0,12500000.0,-40900000.0,149000000.0,-11200000.0,,60000000.0,-3100000.0,,306100000.0,149000000.0,144900000.0,156000000.0,-508800000.0,91100000.0,-60100000.0,,,94500000.0,,-58100000.0,795900000.0,,51500000.0,,34700000.0,6900000.0,43900000.0,43900000.0,-152400000.0,70700000.0,,1205500000.0,,326700000.0,446600000.0,0.0,152100000.0,,,,219200000.0,326800000.0,,158800000.0,372500000.0,,60100000.0,,,,6500000.0,70700000.0,207200000.0,326700000.0,,400000.0,,,1500000.0,158800000.0,,,432100000.0,252300000.0,,,573400000.0,130300000.0,4.46,130300000.0,86800000.0,,57500000.0,-15000000.0,130300000.0,,-55700000.0,400000.0,130300000.0,283000000.0,,3000000.0,123400000.0,215300000.0,,13100000.0,,,156000000.0,1082200000.0,130300000.0,,5100000.0,,,,,6600000.0,758900000.0,197300000.0,1205500000.0,43900000.0,58800000.0,57500000.0,689700000.0,34700000.0,40800000.0,1600000.0,10600000.0,,,,,,,,,,,,,,,,,,,,,,
1333152000,,,,,1138400000.0,5400000.0,,10400000.0,300000.0,61200000.0,,,,,19400000.0,,,58400000.0,,,,,,1700000.0,,,,-300000.0,,75500000.0,489600000.0,,,,,,-30300000.0,,,183600000.0,,1.19,21400000.0,22100000.0,82800000.0,,,,59400000.0,,305400000.0,509000000.0,21400000.0,,,,,435300000.0,0.0,-1000000.0,,54800000.0,,599200000.0,,395800000.0,14900000.0,-30000000.0,,-17200000.0,33035000.0,61400000.0,,,315300000.0,,,,-539200000.0,,,,,,,,,1.19,96900000.0,,36200000.0,53300000.0,39900000.0,39900000.0,,,,,,,,149900000.0,,,,,232500000.0,,,120600000.0,,,69900000.0,,,,,72900000.0,187200000.0,326200000.0,,,,,-1600000.0,,,,,,33058000.0,,,183600000.0,,183600000.0,,,,-16600000.0,,,,400000.0,,,,,130300000.0,,,,,,155500000.0,,,,5000000.0,,,,,,740700000.0,,1230300000.0,39900000.0,63700000.0,58400000.0,721300000.0,,,300000.0,66900000.0,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,,,1149900000.0,800000.0,,8900000.0,100000.0,43200000.0,,,,,-11100000.0,,,45500000.0,,,,,,1900000.0,,,,-400000.0,,28200000.0,473400000.0,,,,,,-34800000.0,,,147600000.0,,0.28,23000000.0,-29800000.0,38500000.0,,,,8800000.0,,135100000.0,462700000.0,23000000.0,,,,,583500000.0,0.0,-384700000.0,,7900000.0,,606500000.0,,388700000.0,-1600000.0,-34400000.0,,-16200000.0,33093000.0,15500000.0,,,178500000.0,,,,-543400000.0,,,,,,,,,0.28,18600000.0,,32700000.0,-36000000.0,9500000.0,9500000.0,,,,,,,,0.0,,,,,140000000.0,,,85000000.0,,,71300000.0,,,,,70600000.0,215200000.0,480200000.0,,,,,-3100000.0,,,,,,33118000.0,,,147600000.0,,147600000.0,,,,-16600000.0,,,,400000.0,,,,,183600000.0,,,,,,3900000.0,,,,4500000.0,,,,,,718600000.0,,1192000000.0,9500000.0,64000000.0,58800000.0,729300000.0,,,-3300000.0,-15800000.0,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,,,1208500000.0,800000.0,,10200000.0,-2400000.0,62800000.0,,,,,-6600000.0,,,66800000.0,,,,,,1800000.0,,,,-300000.0,,30100000.0,489600000.0,,,,,,-34800000.0,,,116400000.0,,0.28,22100000.0,-8800000.0,36200000.0,,,,7900000.0,,161800000.0,470900000.0,22100000.0,,,,,586600000.0,0.0,-1000000.0,,10200000.0,,640300000.0,,381600000.0,800000.0,-34500000.0,,-17500000.0,33110000.0,14100000.0,,,181000000.0,,,,-568200000.0,,,,,,,,,0.28,16700000.0,,34900000.0,-31200000.0,9400000.0,9400000.0,,,,,,,,0.0,,,,,144800000.0,,,110000000.0,,,79400000.0,,,,,72400000.0,227300000.0,479300000.0,,,,,300000.0,,,,,,33138000.0,,,116400000.0,,116400000.0,,,,-16500000.0,,,,400000.0,,,,,147600000.0,,,,,,3900000.0,,,,4200000.0,,,,,,748400000.0,,1238000000.0,9400000.0,66600000.0,60200000.0,767100000.0,,,-100000.0,-17800000.0,,,,,,,,,,,,,,,,,,,,,,
1356912000,,,-130900000.0,,1213700000.0,1000000.0,400000.0,26000000.0,2400000.0,85400000.0,,-568500000.0,,93900000.0,-36900000.0,73800000.0,,57600000.0,8600000.0,33135000.0,,506900000.0,,3100000.0,,-2300000.0,-30200000.0,8300000.0,109000000.0,60200000.0,503500000.0,195400000.0,,87800000.0,2.65,,-23700000.0,33109000.0,18200000.0,100100000.0,-387700000.0,0.9,27400000.0,-7300000.0,69600000.0,941900000.0,,793700000.0,-46700000.0,227100000.0,199300000.0,506900000.0,27400000.0,,797100000.0,22400000.0,229700000.0,597800000.0,0.0,-1000000.0,-35200000.0,38400000.0,,645200000.0,26000000.0,395000000.0,8300000.0,-32000000.0,88900000.0,-11000000.0,33195000.0,42200000.0,-23800000.0,,267100000.0,88900000.0,20800000.0,3900000.0,-568500000.0,130300000.0,-66300000.0,,,93900000.0,,0.0,714800000.0,0.9,19500000.0,,41500000.0,-16300000.0,30100000.0,30100000.0,-123600000.0,77900000.0,,1300600000.0,,478400000.0,503500000.0,195400000.0,29400000.0,,,,197500000.0,199300000.0,,143700000.0,395000000.0,,109000000.0,21400000.0,21400000.0,,8500000.0,77900000.0,229700000.0,478400000.0,,400000.0,,,700000.0,143700000.0,,,597800000.0,151700000.0,33225000.0,,645200000.0,100100000.0,2.65,100100000.0,85400000.0,,74700000.0,-16600000.0,100100000.0,,-61900000.0,400000.0,100100000.0,194000000.0,,-3700000.0,116400000.0,133200000.0,,7300000.0,,,3900000.0,1213700000.0,100100000.0,,4500000.0,,,,,1000000.0,797100000.0,111300000.0,1300600000.0,29000000.0,73800000.0,74700000.0,793700000.0,41500000.0,57600000.0,800000.0,-12500000.0,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,,,1230400000.0,3100000.0,,16800000.0,600000.0,55300000.0,,,,,59800000.0,,,45200000.0,,,,,,1500000.0,,,,5100000.0,,85200000.0,521100000.0,,,,,,-31400000.0,,,175500000.0,,1.38,23800000.0,93000000.0,91300000.0,,,,3200000.0,,171600000.0,484100000.0,23800000.0,,,,,597200000.0,,-1000000.0,,63500000.0,,656000000.0,,423100000.0,17100000.0,-36500000.0,,-18900000.0,33282000.0,67500000.0,,,383700000.0,,,,-574400000.0,,,,,,,,,1.38,128800000.0,,41500000.0,75400000.0,46400000.0,46400000.0,,,,,,,,0.0,,,,,292400000.0,,,149300000.0,,,109300000.0,,,,,78300000.0,135000000.0,477400000.0,,,,,400000.0,,,,,,33309000.0,,,175500000.0,,175500000.0,,,,-18300000.0,,,,400000.0,,,,,100100000.0,,,,,,3900000.0,,,-8200000.0,4400000.0,,,,,,768800000.0,,1289900000.0,45900000.0,76300000.0,73500000.0,805800000.0,,,100000.0,92300000.0,,,,,,,,,,,,,,,,,,,,,,
1372550400,,,,,1236200000.0,2400000.0,,18600000.0,800000.0,48100000.0,,,,,15900000.0,,,29800000.0,,,,,,1100000.0,,,,9200000.0,,35500000.0,507000000.0,,,,,,-9800000.0,,,196400000.0,,0.32,27200000.0,-51700000.0,41900000.0,,,,500000.0,,179600000.0,481100000.0,27200000.0,,,,,598300000.0,,-900000.0,,13000000.0,,654600000.0,,415500000.0,2400000.0,-19000000.0,,-11300000.0,33380000.0,14700000.0,,,173800000.0,,,,-581600000.0,,,,,,,,,0.32,47000000.0,,41500000.0,20900000.0,10600000.0,10600000.0,,,,,,,,175700000.0,,,,,131900000.0,,,72900000.0,,,125200000.0,,,,,80200000.0,184900000.0,476600000.0,,,,,2700000.0,,,,,,33411000.0,,,196400000.0,,196400000.0,,,,-18200000.0,,,,400000.0,,,,,175500000.0,,,,,,3900000.0,,,76300000.0,4400000.0,,,,,,777900000.0,,1284900000.0,10500000.0,75400000.0,73800000.0,803800000.0,,,500000.0,28000000.0,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,,,1279200000.0,1400000.0,,24400000.0,1800000.0,59300000.0,,,,,-72800000.0,,,46500000.0,,,,,,1500000.0,,,,100000.0,,41200000.0,525300000.0,,,,,,-27500000.0,,,123900000.0,,0.46,22700000.0,-49300000.0,45800000.0,,,,2400000.0,,190600000.0,489400000.0,22700000.0,,,,,596400000.0,,-1000000.0,,18800000.0,,670700000.0,,412500000.0,3400000.0,-27600000.0,,-16300000.0,33469000.0,23100000.0,,,184700000.0,,,,-608500000.0,,,,,,,,,0.46,-33700000.0,,38600000.0,-72500000.0,15400000.0,15400000.0,,,,,,,,0.0,,,,,138900000.0,,,96900000.0,,,126000000.0,,,,,82200000.0,236300000.0,475600000.0,,,,,100000.0,,,,,,33484000.0,,,123900000.0,,123900000.0,,,,-18400000.0,,,,400000.0,,,,,196400000.0,,,,,,3900000.0,,,-22900000.0,4400000.0,,,,,,787000000.0,,1312300000.0,15300000.0,78000000.0,74200000.0,822900000.0,,,100000.0,-61300000.0,,,,,,,,,,,,,,,,,,,,,,
