date,annualOtherCurrentAssets,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,trailingOperatingIncome,annualCostOfRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTotalRevenue,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualCurrentDebt,trailingFreeCashFlow,annualEndCashPosition,trailingCommonStockIssuance,quarterlyNetIncomeCommonStockholders,annualTaxProvision,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyDilutedEPS,trailingTaxProvision,quarterlyRetainedEarnings,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualOperatingIncome,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,annualFreeCashFlow,quarterlyTotalAssets,annualDilutedEPS,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,annualAccountsReceivable,annualLongTermDebt,annualCashDividendsPaid,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualTotalAssets,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualBasicAverageShares,annualOtherNonCashItems,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualStockholdersEquity,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,quarterlyGoodwill,annualDepreciationAndAmortization,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyInventory,quarterlyNetOtherInvestingChanges,trailingRepurchaseOfCapitalStock,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyNetIncome,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualCurrentLiabilities,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualInventory,trailingChangeInInventory,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,quarterlyCashAndCashEquivalents,annualNetPPE,annualEbitda,quarterlyInterestExpense,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyBasicEPS,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,trailingBeginningCashPosition,annualDeferredIncomeTax,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,annualPretaxIncome,trailingCashDividendsPaid,trailingNetIncome,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualAccumulatedDepreciation,trailingChangeInCashSupplementalAsReported,trailingOperatingExpense,annualGrossPPE,trailingInvestingCashFlow,trailingCapitalExpenditure,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualNetOtherFinancingCharges,annualBasicEPS,annualGoodwill,annualChangeInCashSupplementalAsReported,annualInvestingCashFlow,trailingGrossProfit,annualCapitalExpenditure,trailingChangeInWorkingCapital,quarterlyDilutedAverageShares,trailingDeferredIncomeTax,annualTotalRevenue,annualRepaymentOfDebt,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyStockBasedCompensation,trailingSellingGeneralAndAdministration,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingInterestExpense,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualPurchaseOfBusiness,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyOtherIntangibleAssets,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
2012-12-31,72040000.0,,18875000.0,,484812000.0,1717284000.0,,,-602000.0,,190250000.0,,8923000.0,,28397000.0,44104000.0,368436000.0,283699000.0,-12228000.0,0.0,,,385753000.0,,18687000.0,71522000.0,,142180000.0,85613000.0,19751000.0,-40373000.0,59855000.0,56471000.0,,8923000.0,1437000.0,216788000.0,-95577000.0,2085720000.0,67667000.0,36809000.0,2818753000.0,2.22,26907000.0,2535054000.0,59855000.0,2085720000.0,103615000.0,-9291000.0,283699000.0,74497000.0,5833000.0,61229000.0,691700000.0,-48007000.0,28397000.0,,2818753000.0,,,72040000.0,,17555000.0,26831000.0,-8513000.0,,,733033000.0,733033000.0,1717284000.0,59855000.0,5953000.0,24286000.0,,73017000.0,,61229000.0,230255000.0,6758000.0,-42129000.0,67602000.0,43105000.0,,8923000.0,1300000.0,28397000.0,5953000.0,385753000.0,-13467000.0,-69938000.0,5586000.0,67667000.0,446604000.0,691700000.0,0.0,8923000.0,,,0.0,18929000.0,,245795000.0,368436000.0,18380000.0,46777000.0,1973612000.0,67602000.0,,,0.0,4936000.0,5718000.0,2535054000.0,168838000.0,,8923000.0,1973612000.0,215197000.0,10994000.0,-31149000.0,74497000.0,,190250000.0,54558000.0,,436000.0,,446604000.0,6761000.0,,8923000.0,17555000.0,-812396000.0,-54085000.0,77032000.0,3205000.0,22170000.0,-9224000.0,,,42780000.0,43157000.0,2786008000.0,,103959000.0,,,,,85613000.0,-9291000.0,-812396000.0,,,2786008000.0,,,0.0,,77032000.0,1528000.0,2.23,,3090000.0,-184677000.0,,-132029000.0,,,,730607000.0,-40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,-2646000.0,,,,,,,,,,,,37639000.0,,302105000.0,248165000.0,-12248000.0,,1.4,,407738000.0,,18807000.0,93013000.0,-12257000.0,,,,83444000.0,,74206000.0,,,,277861000.0,26445000.0,,,,2806499000.0,,,2558334000.0,,2049862000.0,,,,79112000.0,,,,,37639000.0,,,,26929000.0,51442000.0,,,,,,,,756637000.0,1747757000.0,,10952000.0,-13781000.0,,,,84346000.0,176116000.0,,-36266000.0,52004000.0,-1335000.0,,8337000.0,520000.0,37639000.0,,,101745000.0,27539000.0,15598000.0,68029000.0,467360000.0,691700000.0,,8337000.0,,,0.0,,,,,25960000.0,63599000.0,1984112000.0,,,,0.0,,8923000.0,,,1115000.0,8337000.0,,,11127000.0,-22674000.0,,,130750000.0,-70438000.0,,195000.0,1.4,,,5281000.0,,18735000.0,-824561000.0,,73134000.0,-586000.0,,106118000.0,,,,,2808673000.0,,,,,25797000.0,,77007000.0,-9058000.0,,,,,,,0.0,,,,,,,,,,,26973000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,3060000.0,,,,,,,,,,,,2126000.0,,273150000.0,179167000.0,-12261000.0,,0.08,,397603000.0,,18930000.0,32013000.0,-22140000.0,,,,21643000.0,,13083000.0,,,,131714000.0,28807000.0,,,,2772589000.0,,,2593422000.0,,2024040000.0,,,,79145000.0,,,,,2126000.0,,,,26958000.0,34733000.0,,,,,,,,748549000.0,1750890000.0,,6404000.0,-8374000.0,,,,39061000.0,92359000.0,,-44863000.0,62412000.0,9658000.0,,12214000.0,1450000.0,2126000.0,,,39355000.0,26272000.0,-10408000.0,67410000.0,469964000.0,691700000.0,,12214000.0,,,0.0,,,,,1338000.0,3464000.0,1999232000.0,,,,0.0,,8337000.0,,,1240000.0,12214000.0,,,11069000.0,-32381000.0,,,136000000.0,-5284000.0,,487000.0,0.08,,,57821000.0,,18312000.0,-833851000.0,,60482000.0,3877000.0,,54024000.0,,,,,2833083000.0,,,,,2604000.0,,63466000.0,-8826000.0,,,,,,,0.0,,,,,,,,,,,26999000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,-5203000.0,,,,,,,,,,,,-8233000.0,,342467000.0,195709000.0,-12274000.0,,-0.31,,377096000.0,,18737000.0,14950000.0,-7380000.0,,,,-33972000.0,,-3787000.0,,,,88195000.0,1574000.0,,,,2805913000.0,,,2610204000.0,,2075622000.0,,,,77322000.0,,,,,-8233000.0,,,,26987000.0,38229000.0,,,,,,,,730291000.0,1733155000.0,,11143000.0,2295000.0,,,,29821000.0,66291000.0,,-38239000.0,75419000.0,373000.0,,16105000.0,1300000.0,-8233000.0,,,21904000.0,25691000.0,-13007000.0,67548000.0,463566000.0,681700000.0,,16105000.0,,,0.0,,,,,-5601000.0,-13834000.0,2019514000.0,,,,0.0,,12214000.0,,,1399000.0,16105000.0,,,11347000.0,-31232000.0,,,201300000.0,44870000.0,,445000.0,-0.31,,,7052000.0,,18566000.0,-846346000.0,,51070000.0,3891000.0,,-2740000.0,,,,,2865860000.0,,,,,-6398000.0,,67652000.0,-8594000.0,,,,,,,0.0,,,,,,,,,,,26987000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,43816000.0,,-3381000.0,,509911000.0,1786248000.0,,,7422000.0,,248200000.0,,9471000.0,,29006000.0,41705000.0,432791000.0,330448000.0,-12421000.0,0.0,,,393681000.0,,19431000.0,83344000.0,-12300000.0,142746000.0,96126000.0,7668000.0,-33649000.0,60538000.0,59244000.0,,9471000.0,10869000.0,260748000.0,-49158000.0,2219039000.0,67851000.0,37466000.0,2970911000.0,2.24,27027000.0,2640463000.0,60538000.0,2219039000.0,105861000.0,-6358000.0,330448000.0,119058000.0,8923000.0,81889000.0,681700000.0,-49204000.0,29006000.0,,2970911000.0,,,43816000.0,,16257000.0,26974000.0,-8170000.0,,,751872000.0,751872000.0,1786248000.0,60538000.0,7103000.0,27282000.0,,75905000.0,,81889000.0,175145000.0,5964000.0,-62764000.0,60669000.0,2173000.0,,9471000.0,-3170000.0,29006000.0,7103000.0,393681000.0,85603000.0,26359000.0,14750000.0,67851000.0,532036000.0,681700000.0,0.0,9471000.0,,,0.0,6290000.0,,248607000.0,432791000.0,20008000.0,49014000.0,2062874000.0,60669000.0,,,0.0,100000.0,16105000.0,2640463000.0,176390000.0,2210000.0,9471000.0,2062874000.0,223320000.0,11629000.0,-52637000.0,119058000.0,,248200000.0,37142000.0,,453000.0,,532036000.0,6933000.0,-96248000.0,9471000.0,16257000.0,-855865000.0,-54077000.0,70506000.0,-6634000.0,-26094000.0,18988000.0,,,46483000.0,45172000.0,2918739000.0,,102243000.0,,,24480000.0,,96126000.0,-6358000.0,-855865000.0,,,2918739000.0,,,0.0,,70506000.0,1580000.0,2.24,,548000.0,-182132000.0,,-138924000.0,,,,758518000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,86836000.0,,,,,,,,,,,,37884000.0,,324037000.0,254122000.0,-12456000.0,,1.4,,419109000.0,,19589000.0,94617000.0,-19681000.0,,,,194544000.0,,75028000.0,,,,293386000.0,77140000.0,,,,2830384000.0,,,2576262000.0,,2050908000.0,,,,119376000.0,,,,,37884000.0,,,,27094000.0,41429000.0,,,,,,,,779476000.0,1726871000.0,,11144000.0,-1671000.0,,,,87264000.0,190587000.0,,-45460000.0,33469000.0,-191000.0,,17929000.0,1383000.0,37884000.0,,,102799000.0,27771000.0,27200000.0,67288000.0,489108000.0,661700000.0,,17929000.0,,,,,,,,26985000.0,64869000.0,2071503000.0,,,,0.0,,9471000.0,,,1400000.0,17929000.0,,,11542000.0,-25588000.0,,,112600000.0,-166214000.0,,442000.0,1.4,,,23216000.0,,16453000.0,-868257000.0,,76946000.0,8458000.0,,220132000.0,,,,,2939760000.0,,,,,205000.0,,89201000.0,-6193000.0,,,,,,,0.0,,,,,,,,,,,27126000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,14958000.0,,,,,,,,,,,,1071000.0,,328734000.0,219119000.0,-12482000.0,,0.04,,407698000.0,,19709000.0,32975000.0,1049000.0,,,,-13788000.0,,13266000.0,,,,133169000.0,-21471000.0,,,,2787114000.0,,,2567995000.0,,2016128000.0,,,,120423000.0,,,,,1071000.0,,,,27139000.0,52783000.0,,,,,,,,770986000.0,1687394000.0,,7053000.0,-22801000.0,,,,38621000.0,93011000.0,,-25704000.0,60808000.0,148000.0,,17240000.0,262000.0,1071000.0,,,40158000.0,26892000.0,-27339000.0,67689000.0,489892000.0,621700000.0,,17240000.0,,,,,,,,780000.0,1851000.0,2085930000.0,,,,0.0,,17929000.0,,,2333000.0,17240000.0,,,11677000.0,-26901000.0,,,174200000.0,11902000.0,,451000.0,0.04,,,66735000.0,,15646000.0,-879296000.0,,62739000.0,-689000.0,,13113000.0,,,,,2965226000.0,,,,,784000.0,,68973000.0,-6027000.0,,,,,,,0.0,,,,,,,,,,,27182000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,-154000.0,,,,,,,,,,,,-8733000.0,,385674000.0,248134000.0,-12504000.0,,-0.32,,386461000.0,,19938000.0,14861000.0,-3102000.0,,,,-52444000.0,,-5077000.0,,,,87199000.0,-35919000.0,,,,2833524000.0,,,2585390000.0,,2081267000.0,,,,118531000.0,,,,,-8733000.0,,,,27189000.0,71408000.0,,,,,,,,752257000.0,1695593000.0,,10427000.0,-4290000.0,,,,30468000.0,65195000.0,,-36040000.0,86600000.0,1125000.0,,8275000.0,407000.0,-8733000.0,,,22004000.0,27081000.0,-25792000.0,67980000.0,499809000.0,621700000.0,,8275000.0,,,-60000000.0,,,,,-6742000.0,-15475000.0,2107094000.0,,,,0.0,,17240000.0,,,1727000.0,8275000.0,,,10805000.0,-34063000.0,,,230000000.0,45456000.0,,433000.0,-0.32,,,10980000.0,,14648000.0,-883568000.0,,62353000.0,-8965000.0,,-18381000.0,,,,,2990662000.0,,,,,9732000.0,,71018000.0,-5861000.0,,,,,,,0.0,,,,,,,,,,,27189000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,103334000.0,,8397000.0,,502472000.0,1828214000.0,,,-2020000.0,,274700000.0,,9534000.0,,28470000.0,41643000.0,469410000.0,362560000.0,-12651000.0,0.0,1.04,,402280000.0,,19957000.0,81638000.0,-5064000.0,142965000.0,91366000.0,-51521000.0,-32747000.0,58692000.0,59748000.0,,9534000.0,2567000.0,240283000.0,-71271000.0,2297624000.0,68238000.0,95565000.0,3064945000.0,2.16,27223000.0,2702385000.0,58692000.0,2297624000.0,108600000.0,-10076000.0,362560000.0,118094000.0,9471000.0,69818000.0,621700000.0,-50093000.0,28470000.0,,3064945000.0,,27375000.0,103334000.0,,14366000.0,27172222.0,110037000.0,,,767321000.0,767321000.0,1828214000.0,58692000.0,6079000.0,26742000.0,,79193000.0,,69818000.0,153679000.0,8986000.0,-37119000.0,77832000.0,1485000.0,,9534000.0,-2652000.0,28470000.0,6079000.0,402280000.0,86604000.0,26856000.0,8768000.0,68238000.0,530965000.0,621700000.0,0.0,9534000.0,,,0.0,-71271000.0,,251565000.0,469410000.0,20620000.0,49090000.0,2121593000.0,77832000.0,,,0.0,-600000.0,8275000.0,2702385000.0,215657000.0,3526000.0,9534000.0,2121593000.0,224091000.0,10539000.0,-33540000.0,118094000.0,,274700000.0,37585000.0,,2010000.0,1.04,530965000.0,-17163000.0,-85983000.0,9534000.0,14366000.0,-870967000.0,-26798000.0,87234000.0,1259000.0,14948000.0,793000.0,,,24772000.0,44563000.0,2992560000.0,,100335000.0,,,14051000.0,,91366000.0,-10076000.0,-870967000.0,,,2992560000.0,,,0.0,,87234000.0,3336000.0,2.16,,63000.0,-144323000.0,,-120092000.0,,27375000.0,,754037000.0,-80000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,12518000.0,,,,,,,,,,,,28486000.0,,370741000.0,291985000.0,-12688000.0,,1.04,,418003000.0,,20111000.0,73112000.0,-1860000.0,,,,91114000.0,,53001000.0,,,,261665000.0,52337000.0,,,,2982401000.0,,,2690416000.0,,2197486000.0,,,,118059000.0,,,,,28486000.0,,,,27332000.0,84973000.0,,,,,,,,784915000.0,1826745000.0,,10427000.0,-26550000.0,,,,68531000.0,179821000.0,,-28946000.0,69289000.0,49000.0,,5218000.0,5049000.0,28486000.0,,,81844000.0,28843000.0,8543000.0,68614000.0,523929000.0,621700000.0,,5218000.0,,,,,,,,19083000.0,47569000.0,2134500000.0,,,,0.0,,9534000.0,,,700000.0,5218000.0,,,10481000.0,-27135000.0,,,196200000.0,-93619000.0,,-3131000.0,1.042222,,,29193000.0,,13577000.0,-883254000.0,,83455000.0,-4316000.0,,118249000.0,,,,,3017754000.0,,,,,5918000.0,,62904000.0,-9744000.0,,,,,,,0.0,,,,,,,,,,,27369000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,1942000.0,,,,,,,,,,,,2197000.0,,327570000.0,235349000.0,-12710000.0,,0.08,,407490000.0,,20230000.0,33144000.0,-85000.0,,,,18298000.0,,12914000.0,,,,138280000.0,25555000.0,,,,2931879000.0,,,2696530000.0,,2154915000.0,,,,118269000.0,,,,,2197000.0,,,,27343000.0,78364000.0,,,,,,,,776964000.0,1827345000.0,,5922000.0,-10982000.0,,,,32041000.0,97487000.0,,-32370000.0,76511000.0,-1348000.0,,4466000.0,1135000.0,2197000.0,,,40793000.0,27879000.0,-7222000.0,68147000.0,524099000.0,621700000.0,,4466000.0,,,,,,,,1414000.0,3611000.0,2148949000.0,,,,0.0,,5218000.0,,,112000.0,4466000.0,,,10438000.0,-30937000.0,,,190300000.0,-17617000.0,,881000.0,0.08,,,55928000.0,,13904000.0,-893722000.0,,73061000.0,-752000.0,,49235000.0,,,,,3042671000.0,,,,,968000.0,,49505000.0,-9413000.0,,,,,,,0.0,,,,,,,,,,,27388000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,1430000.0,,,,,,,,,,,,-6685000.0,,385279000.0,277911000.0,-12724000.0,,-0.24,,388082000.0,,20342000.0,18469000.0,780000.0,,,,-23590000.0,,-1873000.0,,,,93128000.0,-5329000.0,,,,2978365000.0,,,2700454000.0,,2219156000.0,,,,117950000.0,,,,,-6685000.0,,,,27363000.0,110025000.0,,,,,,,,759209000.0,1833877000.0,,9800000.0,1302000.0,,,,29800000.0,67887000.0,,-26926000.0,80974000.0,1145000.0,,5227000.0,746000.0,-6685000.0,,,25241000.0,27114000.0,-4463000.0,68503000.0,527336000.0,621700000.0,,5227000.0,,,0.0,,,,,-4553000.0,-11238000.0,2167861000.0,,,,0.0,,4466000.0,,,440000.0,5227000.0,,,10111000.0,-28851000.0,,,225200000.0,22426000.0,,-190000.0,-0.24,,,-2535000.0,,12054000.0,-905137000.0,,84000000.0,761000.0,,5261000.0,,,,,3072998000.0,,,,,267000.0,,54425000.0,-9081000.0,,,,,,,0.0,,,,,,,,,,,27363000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,103926000.0,,8433000.0,,484826000.0,1818006000.0,,,-17175000.0,3513000.0,295035000.0,,4211000.0,,29705000.0,35753000.0,477714000.0,332063000.0,-11121000.0,0.0,1.08,,404990000.0,,20240000.0,88193000.0,-384000.0,124248000.0,73219000.0,7190000.0,-19454000.0,53703000.0,60206000.0,,4211000.0,4571000.0,230718000.0,-65373000.0,2295720000.0,68066000.0,66368000.0,3076692000.0,1.958034,27427000.0,2744629000.0,53703000.0,2295720000.0,114717000.0,-7162000.0,332063000.0,145446000.0,9534000.0,68228000.0,576700000.0,-49243000.0,29705000.0,,3076692000.0,3513000.0,27427000.0,103926000.0,,8610000.0,27427000.0,24323000.0,,,780972000.0,780972000.0,1818006000.0,53703000.0,5873000.0,19055000.0,,80923000.0,,68228000.0,139631000.0,3875000.0,-27056000.0,70868000.0,4725000.0,,4211000.0,-7530000.0,29705000.0,5873000.0,404990000.0,91087000.0,30881000.0,10106000.0,68066000.0,530021000.0,576700000.0,0.0,4211000.0,,,-20000000.0,-74713000.0,,238965000.0,477714000.0,19809000.0,49514000.0,2182663000.0,70868000.0,,,0.0,-600000.0,5227000.0,2744629000.0,184688000.0,2623000.0,4211000.0,2182663000.0,212918000.0,11509000.0,-31397000.0,145446000.0,,295035000.0,14097000.0,,-2240000.0,1.083057,530021000.0,6964000.0,-80213000.0,4211000.0,8610000.0,-906717000.0,-1549000.0,93167000.0,-1016000.0,2373000.0,11943000.0,,,26972000.0,42539000.0,3089380000.0,,89456000.0,,,19819000.0,,73219000.0,-7162000.0,-906717000.0,,,3089380000.0,,,0.0,,93167000.0,-4680000.0,1.958034,,-5323000.0,-115298000.0,,-118320000.0,,27473000.0,,723791000.0,-60000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,10881000.0,,,,,,,5029000.0,,,,,36641000.0,,362223000.0,272200000.0,-12823000.0,,1.33,,428691000.0,,20394000.0,94466000.0,,,,,116084000.0,,74072000.0,,,,255529000.0,56458000.0,,,,3002033000.0,,,2729833000.0,,2195078000.0,,,,143090000.0,,,,,36641000.0,,,,27448000.0,84835000.0,,,,,,,,806955000.0,1832855000.0,,9671000.0,-14537000.0,,,,69066000.0,147350000.0,,-30030000.0,60581000.0,24000.0,,4321000.0,-2309000.0,36641000.0,,,108179000.0,34107000.0,10115000.0,67490000.0,550731000.0,569745000.0,,4321000.0,,,,,,,,25386000.0,62027000.0,2196667000.0,,,,0.0,,4211000.0,,,1999000.0,4321000.0,,,9736000.0,-30054000.0,,,189880000.0,-115998000.0,,-39000.0,1.33,,,22242000.0,,2689000.0,-919187000.0,,95009000.0,110000.0,,146138000.0,,,,,3115854000.0,,,,,23353000.0,,57407000.0,-6968000.0,,,,,,,0.0,,,,,,,,,,,27560000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,3561000.0,,,,,,,1893000.0,,,,,2019000.0,,313633000.0,202060000.0,-12854000.0,,0.07,,417857000.0,,20413000.0,33019000.0,,,,,21323000.0,,12606000.0,,,,99183000.0,25554000.0,,,,2943144000.0,,,2741084000.0,,2143145000.0,,,,144285000.0,,,,,2019000.0,,,,27510000.0,70316000.0,,,,,,,,799999000.0,1829512000.0,,5793000.0,-2604000.0,,,,23353000.0,56833000.0,,-29670000.0,66171000.0,2429000.0,,5463000.0,513000.0,2019000.0,,,42350000.0,29744000.0,-5590000.0,67868000.0,554400000.0,570045000.0,,5463000.0,,,,,,,,1382000.0,3401000.0,2214452000.0,,,,0.0,,4321000.0,,,2333000.0,5463000.0,,,9718000.0,-32099000.0,,,177787000.0,-22610000.0,,11000.0,0.07,,,65029000.0,,1968000.0,-932179000.0,,66060000.0,1142000.0,,53422000.0,,,,,3146631000.0,,,,,3669000.0,,57756000.0,-6825000.0,,,,,,,0.0,,,,,,,,,,,27632000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,4876000.0,,,,,,,1191000.0,,,,,-8040000.0,,402704000.0,210585000.0,-12879000.0,,-0.29,,396938000.0,,20628000.0,16191000.0,,,,,-29119000.0,,-4437000.0,,,,87727000.0,2465000.0,,,,2959884000.0,,,2749299000.0,,2180682000.0,,,,142450000.0,,,,,-8040000.0,,,,27554000.0,72760000.0,,,,,,,,779202000.0,1777978000.0,,9671000.0,-471000.0,,,,25506000.0,63134000.0,,-35543000.0,67470000.0,415000.0,,6230000.0,652000.0,-8040000.0,,,24593000.0,29030000.0,-1299000.0,67853000.0,544575000.0,530219000.0,,6230000.0,,,0.0,,,,,-5474000.0,-13514000.0,2233862000.0,,,,0.0,,5463000.0,,,500000.0,6230000.0,,,9729000.0,-35958000.0,,,259894000.0,29471000.0,,-250000.0,-0.29,,,-3894000.0,,1269000.0,-943334000.0,,65252000.0,767000.0,,6839000.0,,,,,3177196000.0,,,,,-9212000.0,,55933000.0,-7570000.0,,,,,,,0.0,,,,,,,,,,,27554000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,67090000.0,,5548000.0,,410562000.0,1954787000.0,,,12380000.0,5185000.0,93289000.0,,3521000.0,,28275000.0,40714000.0,274517000.0,288053000.0,-12952000.0,0.0,0.9876,,412261000.0,,20854000.0,77450000.0,,139280000.0,85664000.0,33237000.0,-25652000.0,58895000.0,57039000.0,,3521000.0,2882000.0,233528000.0,-51240000.0,2229304000.0,68376000.0,82636000.0,3079801000.0,2.057108,28630000.0,2791748000.0,58895000.0,2229304000.0,126125000.0,-6951000.0,288053000.0,142411000.0,4211000.0,66700000.0,679334000.0,-51508000.0,28275000.0,,3079801000.0,13298000.0,28630000.0,67090000.0,,1493000.0,28630000.0,24866000.0,,,850497000.0,850497000.0,1954787000.0,58895000.0,5966000.0,29992000.0,,82289000.0,,66700000.0,143245000.0,60122000.0,-41386000.0,54129000.0,14000.0,,3521000.0,644000.0,28275000.0,5966000.0,412261000.0,90283000.0,33244000.0,13394000.0,68376000.0,557085000.0,679334000.0,0.0,3521000.0,,,-25000000.0,-86208000.0,,265405000.0,274517000.0,19420000.0,47695000.0,2260900000.0,54129000.0,,,0.0,-500000.0,6230000.0,2791748000.0,222147000.0,55290000.0,3521000.0,2260900000.0,221126000.0,9945000.0,-41400000.0,142411000.0,,93289000.0,22929000.0,,-2809000.0,0.9876,557085000.0,16620000.0,-90861000.0,3521000.0,1493000.0,-947916000.0,0.0,77449000.0,-2709000.0,-7484000.0,15748000.0,,,32056000.0,39228000.0,3208816000.0,,99609000.0,,,14246000.0,,85664000.0,-6951000.0,-947916000.0,,,3208816000.0,,,0.0,,77449000.0,-3087000.0,2.057108,,-690000.0,-136629000.0,,-139511000.0,,28630000.0,,675967000.0,-25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
