,quarterlyNonCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyAccountsPayable,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,annualNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingNetOtherFinancingCharges,trailingSellingGeneralAndAdministration,annualCashAndCashEquivalents,quarterlyDilutedEPS,quarterlyOperatingIncome,annualTaxProvision,quarterlyTotalRevenue,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyCashDividendsPaid,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyRepurchaseOfCapitalStock,annualChangeInAccountPayable,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualAccumulatedDepreciation,annualCommonStockIssuance,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyGoodwill,quarterlyPretaxIncome,annualRetainedEarnings,trailingNetIncomeCommonStockholders,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,annualCurrentDebt,annualCashDividendsPaid,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualNetIncome,annualBeginningCashPosition,annualLongTermDebt,annualSellingGeneralAndAdministration,annualFreeCashFlow,trailingDepreciationAndAmortization,trailingTaxProvision,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,annualBasicEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,annualOtherNonCashItems,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,annualDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,trailingSaleOfInvestment,quarterlyLongTermDebt,trailingCashDividendsPaid,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,annualCapitalStock,annualPurchaseOfInvestment,quarterlyNetPPE,trailingOperatingCashFlow,annualBasicAverageShares,annualAccountsReceivable,annualNetPPE,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualOperatingCashFlow,annualGoodwill,annualSaleOfInvestment,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyBasicEPS,trailingChangeInWorkingCapital,quarterlyCapitalStock,annualRepaymentOfDebt,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,trailingRepaymentOfDebt,annualOperatingIncome,annualNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,annualChangeInCashSupplementalAsReported,trailingPretaxIncome,trailingInterestExpense,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualDilutedEPS,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingTotalRevenue,trailingPurchaseOfInvestment,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,annualAccountsPayable,quarterlyOtherIntangibleAssets,annualDilutedAverageShares,trailingInvestingCashFlow,annualGrossPPE,quarterlyBasicAverageShares,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,annualTotalNonCurrentAssets,quarterlyChangeInInventory,trailingDeferredIncomeTax,quarterlyCommonStockIssuance,annualOtherNonCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInventory,quarterlyStockBasedCompensation,annualCostOfRevenue,annualOtherCurrentLiabilities,annualOtherIncomeExpense,annualOtherCurrentAssets,annualCurrentAccruedExpenses,quarterlyCurrentLiabilities,quarterlyOtherShortTermInvestments,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,trailingCostOfRevenue,annualCurrentAssets,trailingChangeInInventory,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangesInAccountReceivables,quarterlyEbitda,annualCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfBusiness,trailingDilutedEPS,quarterlyCurrentAssets,annualEbitda,annualOperatingExpense,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,annualStockBasedCompensation,trailingBasicEPS,quarterlyCostOfRevenue,trailingResearchAndDevelopment,quarterlyOtherCurrentAssets,trailingGrossProfit,trailingCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyGrossProfit,quarterlyOperatingExpense,annualChangeInInventory,quarterlyTotalNonCurrentAssets,quarterlyChangeInAccountPayable,quarterlyOtherNonCurrentAssets,quarterlyOtherIncomeExpense,trailingOtherIncomeExpense,trailingOperatingIncome,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,trailingOperatingExpense,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1230681600,,,,126782000000.0,,29711962000.0,,7149000000.0,85000000.0,-5000000.0,,-2111000000.0,,,,,50235000000.0,,-857631000.0,-401000000.0,3822635000.0,-2940000000.0,28432000000.0,,5548651000.0,48269000000.0,,-3550000000.0,7018000000.0,-1250000.0,2582000000.0,57562000000.0,-33869933000.0,,1207000000.0,,-80000000.0,-41083000000.0,11785000000.0,1286000000.0,-857631000.0,11785000000.0,,,,36930000000.0,-4736183000.0,435290000000.0,398360000000.0,-32932078000.0,,13849000000.0,-3132000000.0,,,7018000000.0,40096000000.0,47255000000.0,23055000000.0,-27844000000.0,,,-4566621000.0,,0.854551,,36930000000.0,168000000.0,,-160000000.0,126782000000.0,1116530000.0,-37854000000.0,1002849000.0,33107435000.0,-1449069000.0,,1683000000.0,81053000000.0,,47255000000.0,,,,-1974161000.0,11500000000.0,-5373000000.0,4263000000.0,,7813321186.0,,4263000000.0,,,-25733000000.0,1286000000.0,4718000000.0,3138000000.0,7259572000.0,,,11500000000.0,-6137000000.0,,31658366000.0,,6748000000.0,546000000.0,1938000000.0,17466000000.0,,,6748000000.0,,0.854551,57562000000.0,1002849000.0,435290000000.0,50235000000.0,,,,,,-5046847000.0,,3138000000.0,7813321186.0,,,,,13849000000.0,6866150000.0,,,1161370000.0,4624061000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,272930000.0,446497577000.0,2286965000.0,,,1479384000.0,,,,,,,,7676343000.0,,,,0.289763,-6800706000.0,,6668654000.0,,,,2916898000.0,,-1733695000.0,,,-327000.0,,82712508000.0,-3428850000.0,,,,,,12936218000.0,,2412611000.0,,,,,35306357000.0,6183232000.0,,,-1563336000.0,,,,-1526924000.0,-4390216000.0,,,,,,,,268049000.0,,,,,,5946274406.0,,131448852000.0,1728554000.0,,1723012000.0,8214688000.0,-311458000.0,,,,,47395395000.0,,,,684057000.0,,,3286127000.0,,,,,15226169000.0,,,,,,64131372000.0,0.289763,,23000000000.0,,,7903230000.0,,,,,,,,,,,,1723012000.0,482140944000.0,9425217000.0,,,,-982132000.0,,-643169000.0,,3635783000.0,,,,5946274406.0,,12049075000.0,21002715000.0,,,411885000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,272278000.0,444846315000.0,195798000.0,,,-4319252000.0,,,,,,,,7655095000.0,,,,0.388076,4060388000.0,,20578948000.0,,,,6422208000.0,,-357807000.0,,,0.0,,83255593000.0,-7881629000.0,,,,,,14508614000.0,,4060388000.0,,,,,37276765000.0,6319251000.0,,,1462465000.0,,,,,-4355394000.0,,,,,,,,-1585533000.0,,,,,,5919822469.0,,142633214000.0,2302007000.0,,2297340000.0,4586897000.0,-1157693000.0,,,,,32226480000.0,,,,1758381000.0,,,3299701000.0,,,,,16152473000.0,,,,,,82712508000.0,0.388076,,23000000000.0,,,3429204000.0,,,,,,,,,,,,2297340000.0,482477607000.0,7387390000.0,,,,-804982000.0,,432178000.0,,3823336000.0,,,,5919822469.0,,18001905000.0,7193224000.0,,,375476000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,297223000.0,446448383000.0,2037608000.0,,,-4370403000.0,,,,,,,,7784833000.0,,,,0.305286,2887498000.0,,18829543000.0,,,,3902064000.0,,-629543000.0,,,-89770000.0,,85180128000.0,-3025810000.0,,,,,,15704304000.0,,2887498000.0,,,,,38877487000.0,6945947000.0,,,-751640000.0,,,,,-4512741000.0,,,,,,,,-583353000.0,,,,,,5932100124.0,,147100903000.0,1816650000.0,,1810989000.0,2465240000.0,-606488000.0,,,,,13009055000.0,,,,1070848000.0,,,3272092000.0,,,,,17248059000.0,,,,,,83255593000.0,0.305286,,23000000000.0,,,1858752000.0,,,,,,,,,,,,1810989000.0,485685690000.0,8258749000.0,,,,288634000.0,,-11372380000.0,,3851657000.0,,,,5932100124.0,,14773780000.0,6680967000.0,,,422583000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,,450705000000.0,,149498000000.0,,3025271000.0,,9249000000.0,1335000000.0,-184000000.0,,-1730000000.0,,,,,50899000000.0,,4308503000.0,4420000000.0,9072516000.0,-159787000.0,21018000000.0,,2640360000.0,64223000000.0,-149955000.0,-1253000000.0,9216000000.0,-93903000.0,2192000000.0,83982000000.0,-13092711000.0,-4634846000.0,0.0,752385000.0,3889000000.0,-4185000000.0,15633000000.0,1234000000.0,4308503000.0,15633000000.0,,,,45770000000.0,6452754000.0,496815000000.0,450705000000.0,-12385489000.0,,7976000000.0,-2871000000.0,,,9216000000.0,57562000000.0,50817000000.0,26008000000.0,17091000000.0,,,5789837000.0,,1.121108,,45770000000.0,16867000000.0,,-340000000.0,149498000000.0,3401789000.0,-27429000000.0,3384659000.0,3554175000.0,345639000.0,,1713000000.0,35028000000.0,,50817000000.0,,,,906714000.0,13250000000.0,-21361000000.0,4830000000.0,,7828846659.0,11484041000.0,4830000000.0,,,18821000000.0,1234000000.0,8716000000.0,3643000000.0,85180128000.0,,,13250000000.0,-11043000000.0,,3899814000.0,,13669000000.0,1028000000.0,3589000000.0,26420000000.0,,,13669000000.0,320625000.0,1.121108,83982000000.0,3384659000.0,496815000000.0,50899000000.0,,,,,,-9777629000.0,2950154000.0,3643000000.0,7828846659.0,,8052800000.0,,,7976000000.0,-1602494000.0,,,503056000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,292397000.0,488722147000.0,2062661000.0,,,-11103350000.0,,,,,,,,7960071000.0,,,,0.358582,12589849000.0,,28345927000.0,,,,2156842000.0,,-1639225000.0,,,-4740000.0,,71905297000.0,-23796588000.0,,,,,,16185632000.0,,2689696000.0,,,,,43087366000.0,7323624000.0,,,-17690840000.0,,,,,-4715804000.0,,,,,,,,1067929000.0,,,,,,5863946390.0,,125420476000.0,2120378000.0,,2102706000.0,-4307270000.0,-404201000.0,,,,,44160314000.0,,,,569318000.0,,,3244267000.0,,,,,36195748000.0,,,,,,82720913000.0,0.358582,,26500000000.0,,,-4711471000.0,,,,,,,,,,,,2102706000.0,532626060000.0,15045026000.0,,,,-1337179000.0,,-4128847000.0,,5135569000.0,,,,5863946390.0,,18138672000.0,7503677000.0,,,515261000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,336557000.0,513126944000.0,2777321000.0,,,1761967000.0,,,,,,,,8359789000.0,,,,0.369966,3519620000.0,,19282927000.0,,,,2318996000.0,,-142417000.0,,,0.0,,82779856000.0,-17602819000.0,,,,,,15798598000.0,,3519620000.0,,,,,44295323000.0,7607792000.0,,,-13093741000.0,,,,,-4932838000.0,,,,,,,,4178848000.0,,,,,,6501463539.0,,131264842000.0,2423039000.0,,2405318000.0,9079484000.0,-711724000.0,,,,,62156272000.0,,,,1096581000.0,,,3426951000.0,,,,,,,,,,,71905297000.0,0.369966,,28500000000.0,,,8367760000.0,,,,,,,,,,,,2405318000.0,558100216000.0,13920548000.0,,,,-58311000.0,,-5571495000.0,,5252187000.0,,,,6501463539.0,,8990991000.0,7850720000.0,,,525201000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,312056000.0,565106465000.0,2451263000.0,,,-49183915000.0,,,,,,,,8289042000.0,,,,0.419484,4199332000.0,,14751714000.0,,,,2259680000.0,,-705705000.0,,,0.0,,66493625000.0,-15271406000.0,,,,,,17455598000.0,,4176367000.0,,,,,46113663000.0,5219273000.0,,,-335138000.0,,,,,-4887992000.0,,,,,,,,-5246777000.0,,,,,,6023837416.0,,,2590214000.0,,2526904000.0,-40223787000.0,-949135000.0,,,,,34827558000.0,,,,1586153000.0,,,3401050000.0,,,,,,,,,,,82779856000.0,0.419484,,28500000000.0,,,-41172922000.0,,,,,,,,,,,,2526904000.0,611903426000.0,16830599000.0,,,,,,-14314854000.0,,5706416000.0,,,,6023837416.0,,,9274254000.0,,,536444000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,,568780000000.0,,142743000000.0,,45396298000.0,,9752000000.0,2082000000.0,-15000000.0,,-2825000000.0,,10597000000.0,,,90182000000.0,,4553925000.0,5428000000.0,26456505000.0,509769000.0,25645000000.0,,5240037000.0,67123000000.0,-427653000.0,-2213000000.0,9662000000.0,-10260000.0,2863000000.0,36494000000.0,-93785187000.0,-5171000000.0,0.0,,2480000000.0,-13129000000.0,19231000000.0,1183000000.0,4794317000.0,19231000000.0,,,,52715000000.0,15003297000.0,621612000000.0,568780000000.0,-92150281000.0,,7735000000.0,-2915000000.0,,-5171000000.0,9662000000.0,83982000000.0,75237000000.0,29808000000.0,5124000000.0,,,2480000000.0,,1.162072,,52715000000.0,11995000000.0,,-921000000.0,142743000000.0,2618369000.0,-150456000000.0,2627072000.0,43400573000.0,-759940000.0,,2183000000.0,95019000000.0,,75237000000.0,,,,2175948000.0,14250000000.0,-35066000000.0,5426000000.0,,7946691599.0,21163467000.0,5426000000.0,,,7949000000.0,1183000000.0,10385000000.0,3652000000.0,66493625000.0,,,14250000000.0,-4563000000.0,,42640633000.0,,15180000000.0,0.0,4837000000.0,-47488000000.0,,,15180000000.0,360355000.0,1.162072,36494000000.0,2627072000.0,621612000000.0,90182000000.0,,,,,,-11050804000.0,,3652000000.0,7946691599.0,,10597000000.0,,,7735000000.0,1031719000.0,,,606094000.0,10108318000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,447122000.0,623515671000.0,2421312000.0,,,21165715000.0,,,,,,,,8947769000.0,,,,0.450789,4073480000.0,,22001358000.0,,,,4590000.0,,-2141134000.0,,,-53042000.0,,56841295000.0,-5678218000.0,,,,,,21223006000.0,,4073480000.0,,,,,51296963000.0,8602726000.0,,,-112393000.0,,,,,-5284998000.0,,,,,,,,1540219000.0,,,,,,5994023182.0,,219156289000.0,2775703000.0,,2702039000.0,28839885000.0,-589497000.0,,,,,35919153000.0,,,,1297777000.0,,,3662771000.0,,,,,66784463000.0,,,,,,36240382000.0,0.450789,,30100000000.0,,,28250388000.0,,,,,,,,,,,,2702039000.0,675386612000.0,12835957000.0,,,,-1627451000.0,,-5026580000.0,,6447200000.0,,,,5994023182.0,,19438244000.0,10789613000.0,,,580244000.0,41854000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,505228000.0,635266519000.0,3036754000.0,,,-23285911000.0,,,,,,,,8936846000.0,,,,0.463311,4530565000.0,,27379297000.0,,,,1377000.0,,-159164000.0,,,0.0,,42279824000.0,-3317636000.0,,,,,,23055876000.0,,4530565000.0,,,,,53441631000.0,8910898000.0,,,-124713000.0,,,,,-5280835000.0,,,,,,,,849000.0,,,,,,6011923393.0,,180703323000.0,2809425000.0,,2785389000.0,-11241082000.0,-481221000.0,,,,,24387725000.0,,,,1721140000.0,,,3656011000.0,,,,,351747000.0,,,,,,56841295000.0,0.463311,,30100000000.0,,,-11722303000.0,,,,,,,,,,,,2785389000.0,689307013000.0,73882131000.0,,,,133706000.0,,-2774711000.0,,6379228000.0,,,,6011923393.0,,20791710000.0,10635559000.0,,,590741000.0,63009000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,622272000.0,667933827000.0,2974222000.0,,,-32075423000.0,,,,,,,,9115950000.0,,,,0.469572,3084744000.0,,17017597000.0,,,,146914000.0,,-783351000.0,,,-120018000.0,,30113628000.0,12717434000.0,,,,,,24908925000.0,,2349238000.0,,,,,53742101000.0,6692880000.0,,,471514000.0,,,,,-5303310000.0,,,,,,,,-1154000.0,,,,,,5995154088.0,,160701339000.0,2830886000.0,,2815155000.0,-25595856000.0,-912814000.0,,,,,48823659000.0,,,,-481648000.0,,,3812640000.0,,,,,71429907000.0,,,,,,42279824000.0,0.469572,,30100000000.0,,,-26508670000.0,,,,,,,,,,,,2815155000.0,722289368000.0,18174800000.0,,,,-435579000.0,,5649783000.0,,6517687000.0,,,,5995154088.0,,,16633786000.0,,,610225000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,,662704798000.0,,160617850000.0,,-66797263000.0,,11089442000.0,1751059000.0,-173060000.0,,-4931324000.0,,9863310000.0,,,31887491000.0,,1803764000.0,3594027000.0,95284000.0,,46755986000.0,,8148396000.0,51904639000.0,-484688000.0,,10958054000.0,0.0,,36853126000.0,12961121000.0,-5596092000.0,1511441000.0,45248398000.0,42483000.0,-86937054000.0,632096000.0,723526000.0,3730186000.0,632096000.0,,,,59139046000.0,4765089000.0,722086892000.0,662704798000.0,7585847000.0,,,-3568337000.0,,-5596092000.0,10958054000.0,36265611000.0,73112354000.0,22628104000.0,-41991954000.0,,,-3828846000.0,,1.299623,,59139046000.0,18212405000.0,,,148346928000.0,2673428000.0,16682701000.0,2655471000.0,-29063577000.0,-2947792000.0,2246508000.0,2120335000.0,20965444000.0,,68541060000.0,,2246508000.0,,1056758000.0,,-19167433000.0,4267218000.0,,4024644812.0,,4267218000.0,,,-37060630000.0,723526000.0,32859124000.0,6493171000.0,30113628000.0,,,,-12222516000.0,,-32011369000.0,,14683469000.0,228958000.0,28519563000.0,587515000.0,,,14683469000.0,,1.299623,36853126000.0,2655471000.0,722086892000.0,93777577000.0,,,,,,-17015925000.0,,6493171000.0,4024644812.0,,9863310000.0,,,,8697028000.0,,3321686000.0,339125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,646106000.0,730860201000.0,,,,62129827000.0,,,,,,,,10136743000.0,,,,0.45705,4609274000.0,,26043831000.0,,,,3298274000.0,,-2364275000.0,,,-1826000.0,,58541258000.0,-53100748000.0,,,,,,,,4596638000.0,,,,,58059059000.0,6316153000.0,,,-89631000.0,,,,,-5585270000.0,,,,,,,,-2712000.0,,,,,,6109915752.0,,86766623000.0,2810254000.0,,2792536000.0,73938507000.0,-974861000.0,,,,,31182950000.0,,,,1786384000.0,,,4551473000.0,,,,,,,,,,,36860152000.0,0.45705,,30100000000.0,,,72963646000.0,,,,,,,,,,,,2792536000.0,789549524000.0,25068657000.0,,,,,,-1409000.0,,9026675000.0,,,,6109915752.0,,10292348000.0,12372742000.0,,,654696000.0,33096000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,615363000.0,766013445000.0,,,,9016178000.0,,,,,,,,10330009000.0,,,,0.46341,2898213000.0,,26657045000.0,,,,3650406000.0,,-186518000.0,,,0.0,,65783698000.0,-10790746000.0,,,,,,,,2898213000.0,,,,,63920088000.0,9628110000.0,,,-218060000.0,,,,,-5806672000.0,,,,,,,,-59418000.0,,,,,,6113310146.0,,314908351000.0,2849017000.0,,2832968000.0,14310253000.0,-763009000.0,,,,,31201679000.0,,,,49196000.0,,,4523337000.0,,,,,,,,,,,58541258000.0,0.46341,,30100000000.0,,,13547244000.0,,,,,,,,,,,,2832968000.0,830520428000.0,13997224000.0,,,,,,-824000.0,,9045146000.0,,,,6113310146.0,,11312452000.0,13502828000.0,,,673855000.0,140339000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,619391000.0,789654832000.0,,,,-13383715000.0,,,,,,,,10542357000.0,,,,0.467361,4254891000.0,,22745394000.0,,,,3551857000.0,,-969327000.0,,,-12366000.0,,84780435000.0,21020311000.0,,,,,,,,4254891000.0,,,,,66047078000.0,10587537000.0,,,-213074000.0,,,,,-6042761000.0,,,,,,,,-21115000.0,,,,,,6124551976.0,,361811736000.0,2882670000.0,,2862377000.0,-1436387000.0,-1280653000.0,,,,,31012582000.0,,,,1372221000.0,,,4499596000.0,,,,,,,,,,,65783698000.0,0.467361,,30100000000.0,,,-2717040000.0,,,,,,,,,,,,2862377000.0,856287983000.0,12943991000.0,,,,,,-7247000.0,,9585455000.0,,,,6124551976.0,,9248622000.0,12113885000.0,,,700276000.0,98091000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,657647000.0,809044719000.0,5667229000.0,215378530000.0,,-37215427000.0,,11351694000.0,6396736000.0,-14192000.0,,-4242545000.0,3354128000.0,10952512000.0,,,22874061000.0,0.473333,1873899000.0,4150538000.0,29524046000.0,67006786000.0,39640751000.0,,3432286000.0,60765478000.0,-226273000.0,,11291570000.0,0.0,-26846989000.0,47555069000.0,-10923305000.0,-6297377000.0,0.0,81560848000.0,-30893000.0,-13344913000.0,34218777000.0,723526000.0,2585073000.0,542422000.0,,,,70635653000.0,19977740000.0,801186699000.0,729840309000.0,-192355000.0,,,-3839385000.0,,-6274654000.0,11291570000.0,36853126000.0,91852508000.0,23556805000.0,47369853000.0,,,-11324000.0,,1.342311,,71137709000.0,4126612000.0,6112740283.0,-2552000.0,448420035000.0,2906808000.0,-44797252000.0,2893363000.0,-26409436000.0,-1354245000.0,3091667000.0,2538260000.0,3850139000.0,,42962815000.0,,3091667000.0,,-321735000.0,30100000000.0,-163560275000.0,4677858000.0,,4026540177.0,2938833000.0,4532355000.0,49206267000.0,281900000.0,51612398000.0,723526000.0,116859608000.0,7032139000.0,84780435000.0,0.473333,,30100000000.0,-24450108000.0,,-27763681000.0,,15502232000.0,266123000.0,40622092000.0,10665285000.0,,,15502232000.0,,1.342311,47518411000.0,2893363000.0,879092178000.0,12632776000.0,,,,,,-24511428000.0,14848920000.0,8270129000.0,4026540177.0,,10829732000.0,6112740283.0,,68539000.0,10984826000.0,,4461793000.0,1876902000.0,15067154000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,824420077000.0,3814143000.0,,,-12821632000.0,,,,,,,,11062638000.0,,,,0.482094,4753771000.0,,27359416000.0,,,,3475063000.0,,-2547149000.0,,,0.0,,24054234000.0,-19616755000.0,,,,,,28110194000.0,,4695287000.0,,,,,69442098000.0,7064052000.0,,,36118000.0,,,,,-6512840000.0,,,,,,,,-11220000.0,,,,,,6055086840.0,,173200189000.0,2946747000.0,,2919119000.0,-1531335000.0,-1359238000.0,,,,,8131636000.0,,,,1748540000.0,,,4549798000.0,,,,,954193000.0,,,,,,47555069000.0,0.482094,,38100000000.0,,,-2890573000.0,,,,,,,,,,,,2919119000.0,894466777000.0,11909204000.0,,,,,,-39749397000.0,,8858615000.0,,,,6055086840.0,,92385000.0,9281473000.0,,,723939000.0,21347879000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,830087853000.0,3792532000.0,,,89246764000.0,,,,,,,,11223666000.0,,,,0.488981,-1791476000.0,,24197564000.0,,,,3607925000.0,,-241354000.0,,,0.0,,107997318000.0,-15170556000.0,,,,,,30020791000.0,,3042164000.0,,,,,66027513000.0,7346863000.0,,,-37432000.0,,,,,-6759658000.0,,,,,,,,-51495000.0,,,,,,6030338011.0,,149405076000.0,2977614000.0,,2948719000.0,98241721000.0,-941427000.0,,,,,11087727000.0,,,,64550000.0,,,4464008000.0,,,,,649691000.0,,,,,,24054234000.0,0.488981,,38100000000.0,,,97300294000.0,,,,,,,,,,,,2948719000.0,896697368000.0,16748791000.0,,,,,,-21423544000.0,,9191740000.0,,,,6030338011.0,,136862000.0,13150003000.0,,,706599000.0,6885469000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,840069094000.0,4805357000.0,,,-3491573000.0,,,,,,,,11396400000.0,,,,0.502755,-3291796000.0,,20536680000.0,,,,3260373000.0,,-1078882000.0,,,-64948000.0,,125602454000.0,10930548000.0,,,,,,32006076000.0,,4587070000.0,,,,,67033392000.0,7558997000.0,,,-365374000.0,,,,,-7004326000.0,,,,,,,,-12624000.0,,,,,,6094402027.0,,146876254000.0,3086252000.0,,3063990000.0,7917825000.0,-549813000.0,,,,,11989866000.0,,,,1500818000.0,,,4392074000.0,,,,,614459000.0,,,,,,107997318000.0,0.502755,,38100000000.0,,,7368012000.0,,,,,,,,,,,,3063990000.0,907694126000.0,17002869000.0,,,,,,-6383719000.0,,9028896000.0,,,,6094402027.0,,163889000.0,30027923000.0,,,710277000.0,18201832000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
