date,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualInterestExpense,quarterlyOtherIntangibleAssets,annualRepaymentOfDebt,annualBeginningCashPosition,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,quarterlyCurrentDeferredRevenue,trailingCapitalExpenditure,annualCapitalExpenditure,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingInterestExpense,quarterlyCapitalStock,annualBasicEPS,annualSellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,annualNetOtherFinancingCharges,quarterlyEbitda,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyOperatingIncome,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualCurrentDeferredRevenue,annualCapitalStock,annualCostOfRevenue,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyIncomeTaxPayable,annualBasicAverageShares,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyDilutedEPS,trailingCashDividendsPaid,annualInventory,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingNetIncome,quarterlyNonCurrentDeferredRevenue,quarterlyPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyPretaxIncome,annualChangesInAccountReceivables,quarterlyRetainedEarnings,quarterlyTaxProvision,trailingOperatingExpense,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,trailingNetOtherInvestingChanges,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualGoodwill,annualPretaxIncome,annualCommonStockIssuance,quarterlyTotalAssets,annualFreeCashFlow,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,quarterlyFreeCashFlow,annualAccountsReceivable,annualTotalRevenue,annualPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyDepreciationAndAmortization,annualTaxProvision,annualNonCurrentDeferredRevenue,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualLongTermDebt,annualStockholdersEquity,annualOtherNonCashItems,trailingTotalRevenue,annualOtherCurrentAssets,annualOperatingIncome,annualDepreciationAndAmortization,annualCashAndCashEquivalents,annualCurrentLiabilities,quarterlyCurrentDebt,annualCurrentAccruedExpenses,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyInvestingCashFlow,quarterlyBasicAverageShares,annualDilutedAverageShares,quarterlyEndCashPosition,quarterlyBasicEPS,quarterlyNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualNetPPE,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualDilutedEPS,annualOtherNonCurrentAssets,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualStockBasedCompensation,annualDeferredIncomeTax,quarterlyChangeInInventory,quarterlyCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfBusiness,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingBasicEPS,trailingDilutedAverageShares,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingDeferredIncomeTax,quarterlyChangesInAccountReceivables,quarterlyChangeInWorkingCapital,trailingChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingBasicAverageShares,quarterlyChangeInAccountPayable,quarterlyOtherNonCashItems
,,126628780040.0,,644393197.5,,43395177230.0,8027713390.0,6062447085.0,,1588748422.5,2010593172.5,,2558196002.5,,309490572.5,,,,-15975627165.0,,3302623327.5,3202589200.0,100230335992.5,,4973214310.0,0.0,2033533417.5,,12038092400.0,0.499516,4953619192.5,,6444041140.0,996044852.5,,,,6062447085.0,73241917.5,-25056905114.2,,187787192.5,-25056905114.2,,,10486977163.3,16209965432.5,-36314275277.5,,11663141815.0,,12038092400.0,23880740462.5,,,,20209279790.0,,126628780040.0,26466477235.0,13207358715.0,,12055000000.0,,62901590370.0,1077349385.0,,,2118448192.5,-36314275277.5,,,,,,-99254377.5,,8027713390.0,90314504762.5,,,15936967160.0,,,48126170.0,100034127.5,,,6967487315.0,15936967160.0,195264995.0,670834520.0,,6062447085.0,670834520.0,8005272185.0,,113437694707.5,-4411731930.0,-3009523100.0,100230335992.5,6444041140.0,35048273177.5,,6967487315.0,44090020252.5,,2033533417.5,,,309490572.5,1457412995.5,,1457412995.5,-15892716347.5,,1126075962.5,,113437694707.5,36435113135.0,3202589200.0,35048273177.5,43395177230.0,-15852317.5,,0.0,8546137975.0,6827943255.0,3202589200.0,26466477235.0,16209965432.5,195264995.0,,,,,,,62901590370.0,2651150.0,7136116050.0,,,12055000000.0,,,1457412995.5,1077349385.0,2118448192.5,,,,,,36435113135.0,11563895235.0,,90314504762.5,,100034127.5,3302623327.5,2010593172.5,0.499516,7136116050.0,15374081230.0,13207358715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,11981501772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11552347370.4,,,11552347370.4,,,11552347370.4,,,,,,,,,,,,,,,,,,,,,0.119788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435242674.4,,1435242674.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11981501772.0,,,0.119788,1435242674.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,43230063000.0,,,,,2041706000.0,,,2750444469.0,,,,,,,3310099000.0,3310099000.0,,,,221.0,8357138000.0,,12055383000.0,,,,1271505000.0,,,,,,,-6961866370.4,,,-6979245370.4,,,11521816629.6,,-36323721529.5,,,,,,,,,,,119432470477.5,29745267000.0,13943569000.0,,,,,,,,,,,,,,,,,0.0,83246977000.0,1806097372.5,,15489979000.0,279877231.5,,,0.0,7062982392.0,,5512105000.0,,433238000.0,553924000.0,,,,,,109671172000.0,,,95727603000.0,,30928180000.0,,,,,,,,355179000.0,1440138325.6,934553788.5,1622275325.6,,,,,,32078543000.0,,,,,,,,,,,19589170000.0,,485331405.0,,,,,,61823810000.0,,192740000.0,,,,,,1440138325.6,795184000.0,2765560779.0,,9594053000.0,4489828732.5,,540395952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,44482622582.536,,,12055000000.0,,2136681301.048,,,408438052.632,,,,,,,4307068201.184,4307068201.184,,,,29644603.608,1754881558.736,,12036904946.704,,,,5471895148.64,,3310099000.0,,,,,2004554578.736,,,2004554578.736,,,12708569334.544,,-36328365967.568,,,,,,,,-4358299000.0,,,115930608896.008,28556873972.536,14342183491.24,,,,,,0.129793,,,,,,,,,,,14171442699.088,79602242928.44,1770593062.296,,16089054854.36,193853838.616,,,,10295576703.176,,5052123151.504,,,140226749.992,,,,,,110132432829.216,,,95790249337.976,,31729493036.12,2318313000.0,,,,,,,626298475.904,1525886667.016,372733030.472,1525886667.016,,,,,,32896755711.328,,,,,,,,,,,12630549714.712,,519214247.968,,,,,,61453629683.864,,13787995088.608,6850333000.0,12055000000.0,,0.0,0.129793,1525886667.016,540964199.304,2719306754.16,,,2412992631.368,,285252724.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,132097725114.6,,4312400571.32,,46931661781.92,1572688757.96,6161535471.72,,2132265191.04,2269359627.4,,3000342457.6,11016336488.616,423146759.0,,,,-14593431366.8,,7312743028.92,7312743028.92,105752012535.24,,11011553405.64,562491.16,8849958318.4,,12056172540.56,0.51007,5155815887.8,,7771056443.04,1475684600.64,0.0,,,6161535471.72,533270.84,2386123113.448,,-190341164.48,2386123113.448,,,13758540879.112,20955973419.8,-41965880245.24,,12382256701.6,,12056172540.56,29326250965.08,,,9559310806.72,20305090791.8,,132097725114.6,31378620496.16,18552280676.28,,12079786320.0,,72221227810.12,1092613510.52,,,2319443255.88,-41965880245.24,,,,,,-1799007441.44,,1572688757.96,90131844869.36,1782385154.448,,18114867096.04,7088169.368,,-1541079676.8,,356081277.048,,7876834001.44,18114867096.04,,555302961.28,,6161535471.72,555302961.28,7319785126.04,,124304293211.52,-5034120560.08,-3809964474.0,105752012535.24,7771056443.04,39326847044.44,-5034120560.08,7876834001.44,49631341756.88,-449488877.48,8849958318.4,,,423146759.0,1703560969.344,4016753704.304,1703560969.344,-16258463641.04,,838330980.8,,124304293211.52,40842607313.96,7312743028.92,39326847044.44,46931661781.92,-616409955.48,,562491.16,7922834090.2,7349312259.4,7312743028.92,31378620496.16,20955973419.8,,773612769.832,,,,,,72221227810.12,603443438.48,12583840384.2,-16258463641.04,,12079786320.0,7312743028.92,,1703560969.344,1092613510.52,2319443255.88,,,13402459602.064,,237708514.376,40842607313.96,9559310806.72,,90131844869.36,,,7312743028.92,2269359627.4,0.51007,12583840384.2,15272146349.6,18552280676.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,18082500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15359398667.2,,,15359398667.2,,,15359398667.2,,,,,,,,,,,,,,,,,,,,,-0.016657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-271739646.56,,-271739646.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18082500000.0,,,-0.016657,-271739646.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,42300539576.88,,,18082500000.0,,6912050199.16,,,3447099407.84,,,,,,,4548174660.39,4548174660.39,,,,420974560.96,11353623856.05,,12049512464.75,,,,7309695936.01,,,,,,,2110391377.65,,,239122160.97,,,15361074352.32,,-39382407373.61,,,,,,,,,,,143815297280.56,53640212754.98,19051628514.97,,,,,,-0.017138,,,,,,,,,,,1093376672.04,104432889906.95,-346792602.19,,13956731241.71,64488465.59,,,,11674852783.51,,8100620539.02,,,11839690155.16,,,,,,154617262657.34,,,135565634142.37,,51240888097.94,,,,,,,,463813768.09,-271774288.28,1546502918.3,-271774288.28,,,,,,53868421166.91,,,,,,,,,,,41193212226.89,,816536265.33,,,,,,107508633921.89,,12099597797.97,,18082500000.0,,,-0.017138,-271774288.28,2163719300.88,4477783721.23,,,3686221568.81,,211385333.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,68012905.71,38482014000.0,,,,,6697782000.0,,,1464339000.0,,,,,,,9661559000.0,9661559000.0,,,,126972000.0,3760038000.0,,12055383000.0,,,,,,4548174660.39,,-7205290211.51,,,-1376894000.0,,,-2598975000.0,,,19329043000.0,,,,,,,,,,1697667242.55,,,107874099000.0,63428454000.0,24763299000.0,,,,,,,,,,,,,,,,,13496013000.0,107874099000.0,-2554007000.0,,,-155047000.0,,,,20463679000.0,,6832979000.0,,650201000.0,10814236000.0,,,,,,162017713000.0,,,137254414000.0,,53108752000.0,-5507622968.96,,,,,,,807335000.0,-2398960000.0,515903000.0,-2160022000.0,,,,,,,,,,,,,,,,,39204036000.0,,1177113000.0,-327784249.31,,,,,,,2496087000.0,-7081689103.11,,,10332304623.0,,-2160022000.0,1689856000.0,5689540000.0,6102094594.7,8708582000.0,-1134636000.0,,1222081000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,172497130000.0,,-1515881000.0,-89998927.0,36829320000.0,542442000.0,-3937688000.0,,4064779000.0,6707265000.0,-54738208000.0,7312265000.0,12368709000.0,620922000.0,,,,-27969570000.0,,5765873000.0,5765873000.0,145899581000.0,-381759151.0,41255291000.0,15479000.0,10867480000.0,,12055383000.0,-0.33,4866887000.0,-29165139730.0,-534433000.0,445650000.0,10332304623.0,,-9150755145.0,-3937688000.0,-4563315000.0,-32121000.0,,-2159007000.0,1975712000.0,,,17337851000.0,40386844000.0,-55759932000.0,,16177076000.0,,12055383000.0,52536303000.0,,-22054317000.0,1964379837.0,14921127000.0,,172497130000.0,52486200000.0,20018177000.0,,12055000000.0,,123357805000.0,1371572000.0,,,5169847000.0,-55759932000.0,,,,,,-1294116000.0,,542442000.0,116737198000.0,-1681074000.0,566249000.0,10569653000.0,-228836000.0,,631238000.0,,2727365000.0,,7794500000.0,10569653000.0,,11108096000.0,,-4551833000.0,11108096000.0,-4791556000.0,,165917758000.0,-22783677000.0,-3871996000.0,145899581000.0,-534433000.0,68861869000.0,-7186375308.0,7794500000.0,67457430000.0,-213860000.0,10867480000.0,,,620922000.0,-1452238000.0,3494520000.0,-1307339000.0,-47957065000.0,,-239723000.0,,165917758000.0,,5566625000.0,68861869000.0,36829320000.0,-1493559000.0,,15479000.0,-1255949000.0,7908735000.0,5765873000.0,52486200000.0,40386844000.0,,1648953000.0,172448543.0,,,10282251000.0,,,0.0,748072000.0,-9350291981.0,,12055000000.0,5566625000.0,,-1307339000.0,1371572000.0,5169847000.0,-10901934330.0,10282251000.0,14610486000.0,,-2091355000.0,70871605000.0,5185893000.0,,116737198000.0,,,5765873000.0,6707265000.0,-0.33,748072000.0,7181958000.0,20018177000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2040455.0,37176832169.0,,,,,6532544974.0,,,1672626641.0,,,,,,,7814976385.0,7764780682.0,,,,214598697.0,2943025295.0,,12055383440.0,,,-7441770872.0,-852580157.0,,5566625073.0,,-4723899512.0,,,604281287.0,,,604281287.0,,,16116035683.0,,,,,,,,,,3982833525.0,,,118695480413.0,54042148731.0,21952692302.0,,,,,,,,,,,,,,,,,17234551492.0,118695480413.0,629126736.0,,10463728718.0,50872876.0,,,50195703.0,13839127755.0,,7296490592.0,,453157908.0,10108912267.0,,,,,,168341660900.0,,,146388968598.0,,68954049282.0,-741065987.0,,,,,,,1616664046.0,549872938.0,1701772357.0,578253860.0,,,,,,71769739787.0,,,,,,,,,,,26263613708.0,,,-1620000.0,,,,,125811888518.0,,91326145.0,-4721471488.0,,,7552497562.0,,549872938.0,1191058708.0,4159105507.0,297832104.0,10463417109.0,2276907928.0,,24845449.0,,,,,-1347971295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,134884545.0,38912741000.0,,,,,6636482000.0,,,6564497359.0,,,,,,,6256108000.0,6256108000.0,,,,208113000.0,12237092000.0,,12055383000.0,,,-18887792128.0,-556702000.0,,7552497562.0,,-5384140488.0,,,3482400713.0,,,3099885713.0,,,17414685317.0,,,,,,,,,,2402359475.0,,,,58375720000.0,21488546000.0,,,,,,,,,,,,,,,,,29689000.0,124152732000.0,1219085264.0,,11234397000.0,3658124.0,,,,7750302245.0,,7802852000.0,,,11021097000.0,,,,,,175845839000.0,,,154357293000.0,,70434831000.0,-2981781013.0,,,,,,,660891000.0,1320504062.0,695390643.0,1215427140.0,,,,,,72772093000.0,,,,,,,,,,,44834903000.0,,,1620000.0,,,,,131147813000.0,,646408000.0,-5249643512.0,,,6047452000.0,,1320504062.0,1674296000.0,4402123000.0,-2551228104.0,11651834000.0,9664383072.0,,-1880800449.0,,,,,940358295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-128104153.0,39776509412.0,,,,,6904046036.0,,,1665981935.0,,,,,,,6335293428.0,6302740998.0,,,,272099243.0,3621935596.0,,12055383440.0,,,-37861260410.0,-409332624.0,,6047452000.0,,-6345410999.0,,,2580530741.0,,,2580530741.0,,,21082046549.0,,,,,,,,,,4980506579.0,,,136730505988.0,51209585223.0,21546971063.0,,,,,,,,,,,,,,,,,18970415478.0,136730505988.0,2626905039.0,,12984626866.0,349728528.0,,,32552430.0,17075572557.0,,7703630209.0,,678264755.0,10828942007.0,,,,,,188446334414.0,,,166899363351.0,,86622030794.0,-1364904420.0,,,,,,,2130238798.0,2166825242.0,1626111523.0,2277176511.0,,,,,,90043362380.0,,,,,,,,,,,21050726844.0,,,-2795020000.0,,,,,141252947603.0,,135248207.0,-8980104154.0,,,6097009712.0,,2166825242.0,1289302759.0,3896102772.0,11336016231.0,11778139937.0,4006473992.0,,46374298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,210012537000.0,,-339643000.0,-2475117847.0,42124183000.0,2670243000.0,4929544000.0,,4260400000.0,8144914000.0,-71568853000.0,5566625000.0,12131456965.0,750369000.0,,932625000.0,,-22593533000.0,,5452050000.0,5452050000.0,173697414000.0,,9503886000.0,141886000.0,4386461000.0,,12055383000.0,0.41,3595340000.0,-7378029590.0,-362067000.0,730276000.0,6097009712.0,,-6167220001.0,5110189000.0,-4989115000.0,1903925917.0,,1328674000.0,4620262803.0,,,20185395720.0,44081524000.0,-73632764000.0,,17001169000.0,932625000.0,12055383000.0,50688024000.0,,-2904262000.0,3615290421.0,26174872000.0,,214410100000.0,59581608000.0,24189765000.0,292509000.0,12055383000.0,,147239059000.0,1839362000.0,,,4083986000.0,-69235201000.0,,,,,,-3043647000.0,,13403000.0,140777336000.0,1022639820.0,-2361918000.0,14293564000.0,154214363.0,,578262000.0,0.0,2832013820.0,,9717681000.0,14293564000.0,2460501000.0,11610998000.0,,4929544000.0,11610998000.0,5703976000.0,,197887179000.0,-7612543000.0,-1495604000.0,173697414000.0,-362067000.0,85066870000.0,-2551929580.0,9717681000.0,76862896000.0,0.0,4386461000.0,,,750369000.0,798932378.0,2220682974.0,868425457.0,-24880261000.0,,593787000.0,,197887179000.0,87657451000.0,5226982000.0,85066870000.0,42124183000.0,-34323000.0,,0.0,9173703000.0,8749715000.0,5226982000.0,59581608000.0,44081524000.0,736286000.0,881286097.0,2795020000.0,,,12124548000.0,292509000.0,147239059000.0,,155130000.0,-5929041846.0,,12055383000.0,5226982000.0,,798932378.0,1839362000.0,4083986000.0,-14899193231.0,12124548000.0,17353381900.0,,-2776733886.0,87657451000.0,14980990000.0,542386000.0,140777336000.0,,141886000.0,5368868000.0,8144914000.0,0.41,155130000.0,18714091000.0,24189765000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4242286.0,41769744547.0,,,,,7321098860.0,,,1611073309.0,,,,,,,6330599191.0,6277606713.0,,,,83083264.0,4985107651.0,,12055383440.0,,,-17693183774.0,-342781566.0,,5226981648.0,,-3614777529.0,,,2535723281.0,,,1310847784.0,,,24338577084.0,,,,,,,,,,4252227140.0,,,142928093850.0,59606161202.0,25538826044.0,,,,,,,,,,,,,,,,,17969619409.0,142928093850.0,1413296543.0,,14783549438.0,272045718.0,,,52992478.0,21416655991.0,,9846038009.0,,601375081.0,10940195057.0,,,,,,199798664681.0,,,174259838637.0,,86742048091.0,637449611.0,,,,,,,2266414783.0,952820736.0,618101005.0,1141250825.0,,,,,,90423504840.0,,,,,,,,,,,28328372575.0,,1122426738.0,-2217612800.0,,,,,150029666042.0,,235891091.0,-5826701251.0,,,6045844946.0,,952820736.0,1414641189.0,4076542546.0,-1124033776.0,12075389089.0,2921921093.0,,1224875497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-232082286.0,40926544000.0,,,,,7660544000.0,,,7502862691.0,,,,,,,6050799000.0,6043303000.0,,,,0.0,15669117000.0,,12055383000.0,,,-22165229226.0,-399628000.0,,6045844946.0,,-5735759471.0,,,2340418719.0,,,2904525216.0,,,24453295916.0,,,,,,,,,,4786736860.0,,,,67165024000.0,28679599000.0,,,,,,,,,,,,,,,,,136936000.0,144573524000.0,964709457.0,,13189877000.0,150057282.0,,,7496000.0,14045908009.0,,9810389000.0,,,11554482000.0,,,,,,206565272000.0,,,177885673000.0,,87302283000.0,-949022611.0,,,,,,,717014000.0,979642264.0,1200888995.0,814652175.0,,,,,,90026049000.0,,,,,,,,,,,47764070000.0,,1375709262.0,217612800.0,,,,,157191073000.0,,1029069000.0,-5751675749.0,,,5804275000.0,,979642264.0,1851489000.0,5211687000.0,-1892295224.0,12453996000.0,10407387907.0,,-590932497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,252212401.0,41338540293.0,,,,,7216478509.0,,,4419961903.0,,,47458698.0,,,,8929278583.0,8929278583.0,,,,202387653.0,4712680682.0,,12055383440.0,,,-22356532854.0,19572699.0,,5804275000.0,,-4055214221.0,,,4553440197.0,,,4553440197.0,,,56677500280.0,,,,,,,,,,6033471242.0,,,148903125140.0,71394907407.0,28674459917.0,,,,,,,,,,,,,,,,,10706185525.0,148903125140.0,4681336180.0,,13940867588.0,439572637.0,,,,47704098180.0,,10200229046.0,,822187875.0,11405900324.0,,,,,,209930796654.0,,,181256336737.0,,85487906433.0,1978257021.0,,,,,,,2193528349.0,4130611622.0,1515428026.0,4241763543.0,,,,,,89416339623.0,,,,,,,,,,,44884837736.0,,,-266524400.0,,,,,160811247030.0,,606120979.0,-3795058770.0,,,8717157229.0,,4130611622.0,1410295435.0,4411035938.0,-3884245225.0,12203698940.0,8973402100.0,,3507009886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,239547234000.0,,4199455000.0,-6369775401.0,53789133000.0,86612000.0,3347985000.0,,5282549000.0,8164014000.0,-71293460000.0,5226982000.0,14796817339.0,797558000.0,,,,-20731717000.0,,9547908000.0,9547908000.0,196382064000.0,,13063323000.0,132632000.0,19555321000.0,,14055383000.0,0.28,4067420000.0,-9078514146.0,93405000.0,728622000.0,8717157229.0,,-7325965779.0,3321415000.0,236303000.0,5718748812.0,,-1031869000.0,4901100812.0,,,27526520701.0,62899981000.0,-84322637000.0,,19649933000.0,,14055383000.0,75891555000.0,,-6794607000.0,2994288758.0,28426565000.0,,239547234000.0,83636880000.0,31556149000.0,,12107438000.0,,165512741000.0,1966387000.0,,,5190435000.0,-84322637000.0,,,,,,-39532000.0,,86612000.0,155224597000.0,102281391.0,-650910000.0,21209599000.0,29610548.0,,46354000.0,0.0,7828602550.0,,636542000.0,14250969000.0,271062000.0,12640904000.0,,3347985000.0,12640904000.0,4164090000.0,10280169000.0,227938213000.0,-2664993000.0,-2528050000.0,196382064000.0,93405000.0,79016053000.0,-4331677021.0,10909136000.0,104318120000.0,-12113000.0,19555321000.0,,,797558000.0,201690516.0,2256000808.0,72670843.0,-26980538000.0,,842675000.0,,227938213000.0,81875861000.0,9426437000.0,79016053000.0,53789133000.0,8301085000.0,,0.0,8776632000.0,10559727000.0,9547908000.0,83636880000.0,62899981000.0,271062000.0,,2254411400.0,,,14197030000.0,,165512741000.0,,5391566000.0,-11607102230.0,,12107438000.0,9426437000.0,,201690516.0,1966387000.0,5190435000.0,8891700225.0,14197030000.0,19697918151.0,,-3321808725.0,81875861000.0,18066724000.0,955293000.0,155224597000.0,,132632000.0,9680540000.0,8164014000.0,0.28,5391566000.0,19893660000.0,31556149000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-3265070.0,,,,,,,,,2344801434.0,,,,,,,,,,,,,,,,,,-13588263526.0,,,9426437511.0,,-3646433109.0,,,2275406289.0,,,368402462.0,,,30399826807.0,,,,,,,,,,5613164562.0,,,,,,,,,,,,,,,,,,-1592355818.0,,,,,,434518289.0,,,187149106.0,,,,27686622911.0,,,,,,,,,,,,,,,,,1966731453.0,,,,,,,,226260281.0,677078610.0,247369183.0,,108963825.0,,,,,,,,,,,,,,,,,1731924175.0,0.0,,,,,,,,-5240102589.0,,,10297797076.0,,226260281.0,,,4969367747.0,,2713203896.0,,1798040002.0,,,,,-1651673468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,199668070.0,52100042000.0,,,,,10504343000.0,,,8779553566.0,,,,,,,12158779000.0,11959352000.0,,,,445887000.0,25098193000.0,,14055383000.0,,,-27256635474.0,321921000.0,,10297797076.0,,-2701152891.0,,,8684174711.0,,,4422391538.0,,,33654319193.0,,,,,,,,,,3684892438.0,,,4375759000.0,100536002000.0,38751149000.0,,,,,,,,,,,,,-696244182.0,,,,373449000.0,174303279000.0,1175914711.0,,19533407000.0,313039894.0,,,199427000.0,20452374089.0,,1007864000.0,,252286000.0,14884673000.0,,,,,,255973713000.0,,,217222564000.0,,90768522000.0,983739547.0,,,,,,,1412215000.0,904631719.0,1469980390.0,862874817.0,,5729107175.0,,,,94693080000.0,,,,,,,,,,,74004639000.0,,1779152825.0,,,,,,195229082000.0,,2304999000.0,-3059748411.0,,,11800740000.0,,904631719.0,2225546000.0,7103483000.0,-8838062747.0,14595490000.0,13201945104.0,,-1551414002.0,,,,,-1155410532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-142567115.0,50201848241.0,,,,,10253401029.0,,,871771417.0,,,,,,,13678575456.0,13678575456.0,,,,763621559.0,7632236557.0,,14055383440.0,,,-30274439064.0,-433066351.0,,11800740000.0,,-4204014629.0,,,2405423559.0,,,1943403079.0,,,35756877128.0,,,,,,,,,,5675213757.0,,,,101952461358.0,38064761003.0,,,,,,,,,,,,,-1687581626.0,,,,11003822483.0,174681087891.0,434217209.0,,12581914775.0,174447338.0,,,,32941702632.0,,12376248108.0,,937733027.0,13487733765.0,,,,,,253105683867.0,,,215040922864.0,,88235874373.0,1471199128.0,,,,,,,2192933269.0,231665950.0,754626018.0,259769871.0,,,,,,92892542931.0,,,,,,,,,,,70449248417.0,,1971206350.0,,,,,,194845004289.0,,948533472.0,-6124775727.0,,,13517823664.0,,231665950.0,1754280432.0,7284555049.0,-2080272818.0,14623316168.0,2815174496.0,,462020480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
