date,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,trailingCommonStockIssuance,annualTotalRevenue,annualNetOtherInvestingChanges,trailingChangeInAccountPayable,annualRetainedEarnings,annualCashDividendsPaid,annualCurrentDeferredRevenue,annualPretaxIncome,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyDilutedEPS,annualCurrentDebt,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualDilutedEPS,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherIncomeExpense,quarterlyBasicAverageShares,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingPretaxIncome,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,annualNetPPE,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlyOperatingExpense,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualBeginningCashPosition,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyChangesInAccountReceivables,annualTotalNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualGrossPPE,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,annualOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,annualCapitalStock,quarterlyTaxProvision,annualGoodwill,trailingCashDividendsPaid,trailingNetIncome,trailingCostOfRevenue,annualStockBasedCompensation,trailingBeginningCashPosition,annualInterestExpense,quarterlyEbitda,annualBasicEPS,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyPretaxIncome,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,trailingOperatingExpense,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,quarterlyInventory,quarterlyOtherShortTermInvestments,annualInventory,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,annualChangeInInventory,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.591580800,,,,142700000.0,77647059.0,21700000.0,0.0,,20200000.0,,144500000.0,,122500000.0,,,757400000.0,,,21700000.0,,,11000000.0,,,9200000.0,1300000.0,695200000.0,,,4400000.0,180200000.0,6600000.0,,5300000.0,0.0,35700000.0,180200000.0,0.085,,10000000.0,,,,,,8500000.0,77647059.0,,,142700000.0,,,,,,,,,37500000.0,,1700000.0,,,,,30400000.0,10400000.0,9200000.0,2500000.0,,144500000.0,,,,,10400000.0,,,19500000.0,,6600000.0,,5800000.0,20200000.0,0.0,,122500000.0,,13200000.0,8500000.0,,,,5800000.0,,,,,117200000.0,30400000.0,,,,,37500000.0,0.0,,,1300000.0,,,,35700000.0,,,,1000000.0,,30400000.0,,30400000.0,49000000.0,,,5300000.0,41300000.0,,,-579800000.0,,2500000.0,,,,,41300000.0,0.0,,52200000.0,,,,167600000.0,6600000.0,,,-21800000.0,,,,,,117200000.0,,,,,,,,,,-579800000.0,0.085,,62200000.0,,,,19500000.0,,,-21800000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.599529600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000.0,,,83648000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,165300000.0,,,,,,,,,,,,,,165300000.0,,,,,,,,,,,,,,,,,,,,165300000.0,,,,,,,,,,,,,83648000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400000.0,,,83824000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,190700000.0,,,,,,,,,,,,,,190700000.0,,,,,,,,,,,,,,,,,,,,190700000.0,,,,,,,,,,,,,83824000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600000.0,,,83824000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,228600000.0,,,,,,,,,,,,,,228600000.0,,,,,,,,,,,,,,,,,,,,228600000.0,,,,,,,,,,,,,83824000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,-18300000.0,,,153900000.0,85000000.0,31800000.0,-15600000.0,9300000.0,14300000.0,,172500000.0,,139600000.0,,,793600000.0,-500000.0,,31800000.0,,,17600000.0,,,6300000.0,9100000.0,717800000.0,,,7400000.0,212700000.0,10200000.0,,10200000.0,0.0,40200000.0,212700000.0,0.12,,14700000.0,,,,58500000.0,,7500000.0,85000000.0,,-1000000.0,153900000.0,,,1500000.0,,,,,,58800000.0,,3100000.0,,,,4100000.0,23700000.0,12200000.0,6300000.0,500000.0,,172500000.0,,,,,12200000.0,,,22100000.0,,10200000.0,,5900000.0,14300000.0,-8900000.0,,139600000.0,,18800000.0,7500000.0,,,,5900000.0,,-3900000.0,,,70900000.0,23700000.0,,,,,58800000.0,27600000.0,,10100000.0,9100000.0,,,,40200000.0,,,,2900000.0,,23700000.0,,23700000.0,57000000.0,,,10200000.0,47000000.0,,,-569900000.0,,500000.0,58500000.0,,,,47000000.0,-5100000.0,,61100000.0,,,,209000000.0,10200000.0,,-100000.0,-24900000.0,,,,-6700000.0,,70900000.0,,,,,,,,,,-569900000.0,0.12,0.0,75800000.0,,-1700000.0,,22100000.0,,,-24900000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,,11400000.0,,,,35000000.0,,,7800000.0,,165000000.0,,134500000.0,,,,,,,,,,14900000.0,,,,,3300000.0,,,,,0.0375,,,39800000.0,204800000.0,,,,,1300000.0,,,,7300000.0,,0.0,,142300000.0,,,,,,20400000.0,,,,,3300000.0,3300000.0,1500000.0,88000000.0,,,12000000.0,,500000.0,,,,,0.0,2100000.0,,,,,191100000.0,,,,,,,,,,,,23700000.0,,5900000.0,,,,16200000.0,,,0.0375,100000.0,,,62500000.0,,,,9900000.0,,,,,,,2900000.0,,,23200000.0,,23200000.0,,,,1800000.0,,,,4200000.0,,,58300000.0,,,9400000.0,47900000.0,,,,,,,211500000.0,,12400000.0,,-26000000.0,-14700000.0,,-1000000.0,,,74400000.0,,2400000.0,,,,,,,,5500000.0,,,,5700000.0,,,21900000.0,,-400000.0,,,-600000.0,88000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,,-3400000.0,,,,38500000.0,,,7700000.0,,173300000.0,,138700000.0,,,,,,,,,,15700000.0,,,,,3400000.0,,,,,0.04,,,39600000.0,212900000.0,,,,,1200000.0,,,,7000000.0,,500000.0,,146400000.0,,,,,,22500000.0,,,,,3400000.0,3400000.0,300000.0,85000000.0,,,11700000.0,,700000.0,,,,,0.0,-900000.0,,,,,196300000.0,,,,,,,,,,,,0.0,,5800000.0,,,,16900000.0,,,0.04,400000.0,,,66500000.0,,,,8900000.0,,,,,,,0.0,,,21800000.0,,21800000.0,,,,3100000.0,,,,5600000.0,,,62400000.0,,,-6800000.0,49100000.0,,,,,,,218800000.0,,-2100000.0,,-27000000.0,1900000.0,,-1300000.0,,,73200000.0,,2500000.0,,,,,,,,6800000.0,,,,5900000.0,,,22100000.0,,-100000.0,,,-1300000.0,85000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,,-16900000.0,,,,41800000.0,,,7600000.0,,185000000.0,,150600000.0,,,,,,,,,,17500000.0,,,,,3600000.0,,,,,0.04,,,51100000.0,236100000.0,,,,,1400000.0,,,,6800000.0,,-100000.0,,158200000.0,,,,,,25000000.0,,,,,3600000.0,3600000.0,100000.0,90000000.0,,,12700000.0,,800000.0,,,,,0.0,-4400000.0,,,,,196100000.0,,,,,,,,,,,,0.0,,10100000.0,,,,18900000.0,,,0.04,-900000.0,,,77900000.0,,,,10500000.0,,,,,,,-2000000.0,,,19300000.0,,19300000.0,,,,23900000.0,,,,6100000.0,,,54900000.0,,0.0,-20100000.0,56900000.0,,,,,,,221100000.0,,-15400000.0,,-28600000.0,15900000.0,,-1500000.0,,,71800000.0,,2600000.0,,,,,,,,7500000.0,,,,6200000.0,,,28300000.0,,-300000.0,,0.0,-2500000.0,90000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.654652800,-10700000.0,5500000.0,,170700000.0,90000000.0,45700000.0,-3400000.0,1100000.0,7800000.0,,202400000.0,,162900000.0,,,881800000.0,500000.0,,45700000.0,,,24800000.0,18600000.0,,,16100000.0,787800000.0,4000000.0,,10400000.0,253700000.0,14400000.0,,17300000.0,0.0,51300000.0,253700000.0,0.16,,21800000.0,,1600000.0,,66300000.0,,6400000.0,90000000.0,200000.0,-1000000.0,170700000.0,,,1000000.0,,,26000000.0,,,83000000.0,,4000000.0,4000000.0,1100000.0,,5500000.0,20200000.0,12500000.0,,1400000.0,,202400000.0,,,0.0,-700000.0,12500000.0,,,28600000.0,204300000.0,14400000.0,,10200000.0,7800000.0,2200000.0,,162900000.0,,27300000.0,6400000.0,,0.0,,10200000.0,,-3500000.0,,20200000.0,79300000.0,20200000.0,,900000.0,,,83000000.0,23700000.0,,-2900000.0,16100000.0,,,,51300000.0,,,100000.0,3000000.0,,20200000.0,,20200000.0,66700000.0,,,17300000.0,58100000.0,,,5800000.0,,1400000.0,66300000.0,,-4100000.0,6800000.0,58100000.0,-3900000.0,,72200000.0,,,,230300000.0,14400000.0,7300000.0,,-29500000.0,-6000000.0,,-1800000.0,-5600000.0,,79300000.0,,2900000.0,,,,,,,,7400000.0,0.16,100000.0,94000000.0,6900000.0,-3900000.0,,28600000.0,,-200000.0,-29500000.0,600000.0,900000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,,12400000.0,,,,50000000.0,,,7800000.0,,215600000.0,,172100000.0,,,,,,,,,,18200000.0,,,,,4600000.0,,,,,0.05,,,51800000.0,267400000.0,,,,,1800000.0,,,,6400000.0,,0.0,,179900000.0,,,,,,27100000.0,,,,,4600000.0,4600000.0,900000.0,92000000.0,,,12400000.0,,1400000.0,,,,,0.0,-1300000.0,,,,,235800000.0,,,,,,,,,,,,20200000.0,,10000000.0,,,,20000000.0,,,0.05,300000.0,,,87500000.0,,,,16300000.0,,,,,,,700000.0,,,24900000.0,,24900000.0,,,,8500000.0,,,,7100000.0,,,71500000.0,,100000.0,9400000.0,60300000.0,,,,,,,262900000.0,,14700000.0,,-30900000.0,-8800000.0,,-2300000.0,,,92100000.0,,3300000.0,,,,,,,,8900000.0,,,,7900000.0,,,29400000.0,,-400000.0,,,4700000.0,92000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,,10800000.0,,,,54900000.0,,,7600000.0,,214300000.0,,165100000.0,,,,,,,,,,19500000.0,,,,,4900000.0,,,,,0.0525,,,51100000.0,265400000.0,,,,,1600000.0,,,,6100000.0,,1100000.0,,172700000.0,,,,,,28400000.0,,,,,4900000.0,4900000.0,1100000.0,93333333.0,,,11700000.0,,1500000.0,,,,,0.0,-800000.0,,,,,247800000.0,,,,,,,,,,,,0.0,,9900000.0,,,,21100000.0,,,0.0525,300000.0,,,92700000.0,,,,18500000.0,,,,,,,1100000.0,,,29200000.0,,29200000.0,,,,,,,,7300000.0,,,64600000.0,,-1900000.0,9300000.0,61800000.0,,,,,,,276200000.0,,13000000.0,,-32300000.0,-7400000.0,,-2200000.0,,,100500000.0,,3600000.0,,,,,,,,8900000.0,,,,8500000.0,,,29500000.0,,-100000.0,,,4300000.0,93333333.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,,-2700000.0,,,,59800000.0,,,7400000.0,,209500000.0,,157700000.0,,,,,,,,,,20400000.0,,,,,5100000.0,,,,,0.055,,,53000000.0,262500000.0,,,,,1600000.0,,,,5800000.0,,100000.0,,165100000.0,,,,,,30700000.0,,,,,5100000.0,5100000.0,200000.0,92727273.0,,,13300000.0,,1600000.0,,,,,0.0,-3600000.0,,,,,232100000.0,,,,,,,,,,,,0.0,,9900000.0,,,,22000000.0,,,0.055,-1900000.0,,,97400000.0,,,,20300000.0,,,,,,,200000.0,,,25100000.0,,25100000.0,,,,,,,,8700000.0,,,60200000.0,,-1700000.0,-5500000.0,63700000.0,,,,,,,262800000.0,,-700000.0,,-33900000.0,200000.0,,-2000000.0,,,97500000.0,,3700000.0,,,,,,,,10300000.0,,,,8800000.0,,,29800000.0,,-200000.0,,100000.0,-4100000.0,92727273.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,11700000.0,3100000.0,,153200000.0,94883721.0,64700000.0,23600000.0,4800000.0,7200000.0,,206600000.0,,146000000.0,,,1036300000.0,-1100000.0,,64700000.0,,,35100000.0,20300000.0,,,20000000.0,918700000.0,5800000.0,,14700000.0,260100000.0,20400000.0,,,0.0,53500000.0,260100000.0,0.215,,32300000.0,,1900000.0,,51400000.0,,5600000.0,94883721.0,-100000.0,-1000000.0,153200000.0,,,1900000.0,,,31400000.0,,,106900000.0,,5800000.0,5800000.0,600000.0,,6900000.0,31800000.0,13200000.0,,1600000.0,,206600000.0,,,0.0,-1800000.0,13200000.0,,,30500000.0,203000000.0,20400000.0,,9800000.0,7200000.0,32100000.0,,146000000.0,,39200000.0,5600000.0,,0.0,,9800000.0,,11600000.0,,22200000.0,94600000.0,31800000.0,,200000.0,,,106900000.0,20200000.0,,-12500000.0,20000000.0,,,,53500000.0,,,-100000.0,2800000.0,,31800000.0,,31800000.0,78400000.0,,,,65800000.0,,,9200000.0,,1600000.0,51400000.0,,-800000.0,-1500000.0,65800000.0,-7500000.0,,85300000.0,,,,234400000.0,20400000.0,5100000.0,,-35300000.0,3500000.0,,-2000000.0,-8500000.0,,94600000.0,,4100000.0,,,,,,,,11100000.0,0.215,0.0,117600000.0,9900000.0,-4300000.0,,30500000.0,,-300000.0,-35300000.0,3600000.0,6700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,,-8000000.0,,,,70300000.0,,,7100000.0,,222200000.0,,155900000.0,,,,,,,,,,19800000.0,,,,,5700000.0,,,,,0.06,,,54500000.0,276700000.0,,-400000.0,,,2000000.0,,,,5400000.0,,0.0,,163000000.0,,,,,,31100000.0,,,,,5700000.0,5700000.0,600000.0,95000000.0,,,13600000.0,,1700000.0,,,,,0.0,-2600000.0,,,,,222600000.0,,,,,,,,,,,,31800000.0,,9600000.0,,,,21800000.0,,,0.06,200000.0,,,113700000.0,,,,22200000.0,,,,,,,,,,27700000.0,,27700000.0,,,,3200000.0,,,,9300000.0,,,57300000.0,,-800000.0,-12200000.0,66600000.0,,,,,,,253700000.0,,-5600000.0,,-35300000.0,3700000.0,,-2400000.0,,,95400000.0,,4200000.0,,,,,,,,11300000.0,,,,9900000.0,,,31300000.0,,-300000.0,,500000.0,-4100000.0,95000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,,-8000000.0,,,,77500000.0,,,6900000.0,,234300000.0,,157700000.0,,,,,,,,,,20500000.0,,,,,8100000.0,,,,,0.085,,,53600000.0,287900000.0,,-7700000.0,,,1200000.0,,,,5100000.0,,0.0,,164600000.0,,,,,,31800000.0,,,,,8100000.0,8100000.0,3900000.0,95294118.0,,,13100000.0,,1800000.0,,,,,0.0,-4300000.0,,,,,238300000.0,,,,,,,,,,,,0.0,,9500000.0,,,,21700000.0,,,0.085,-1100000.0,,,123300000.0,,,,31700000.0,,,,,,,,,,21700000.0,,21700000.0,,,,5100000.0,,,,10100000.0,,,49100000.0,,-1300000.0,-9600000.0,66300000.0,,,,,,,270100000.0,,-6200000.0,,-35300000.0,4700000.0,,-1800000.0,,,103500000.0,,5900000.0,,,,,,,,11300000.0,,,,14000000.0,,,31000000.0,,,,2800000.0,-6000000.0,95294118.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,,4800000.0,,,,83300000.0,,,6700000.0,,235400000.0,,156600000.0,,,,,,,,,,20200000.0,,,,,6300000.0,,,,,0.065,,,58300000.0,293700000.0,,-4200000.0,,,1800000.0,,,,4800000.0,,-5100000.0,,163300000.0,,,,,,31600000.0,,,,,6300000.0,6300000.0,1200000.0,96923077.0,,,14400000.0,,1900000.0,,,,,0.0,-9400000.0,,,,,251800000.0,,,,,,,,,,,,0.0,,9400000.0,,,,22000000.0,,,0.065,-1800000.0,,,130400000.0,,,,36700000.0,,,,,,,1400000.0,,,17700000.0,,17700000.0,,,,,,,,9600000.0,,,55800000.0,,-900000.0,3800000.0,69800000.0,,,,,,,283400000.0,,9900000.0,,-35300000.0,-4500000.0,,-5100000.0,,,100800000.0,,4500000.0,,,,,,,,11400000.0,,,,10800000.0,,,34500000.0,,,,600000.0,-4100000.0,96923077.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,-23800000.0,-3000000.0,,176900000.0,95855856.0,89400000.0,-14200000.0,6700000.0,5400000.0,,258200000.0,,171500000.0,,,1106400000.0,0.0,,89400000.0,,,45900000.0,20400000.0,,,34000000.0,979300000.0,6500000.0,,19300000.0,316700000.0,26600000.0,,,0.0,58500000.0,316700000.0,0.2775,-2700000.0,38500000.0,,2700000.0,,60300000.0,,4600000.0,95855856.0,0.0,-900000.0,176900000.0,,,12400000.0,,,32700000.0,,,139800000.0,,6500000.0,6500000.0,1700000.0,,7700000.0,22800000.0,13800000.0,,800000.0,,258200000.0,,,0.0,2300000.0,13800000.0,,,35400000.0,266600000.0,26600000.0,,9300000.0,5400000.0,-2100000.0,,171500000.0,,46200000.0,4600000.0,,0.0,,9300000.0,,-9100000.0,,23100000.0,111200000.0,22800000.0,,2700000.0,,,139800000.0,31800000.0,,6700000.0,34000000.0,,,,58500000.0,,,5000000.0,7400000.0,,22800000.0,,22800000.0,80900000.0,,,,74800000.0,,,9600000.0,,800000.0,60300000.0,,-800000.0,-5800000.0,74800000.0,-14000000.0,,88600000.0,,,,299300000.0,26600000.0,-200000.0,-15000000.0,-39400000.0,2800000.0,,-2800000.0,-12100000.0,,111200000.0,,4700000.0,,,,,,,,12300000.0,0.2775,0.0,127100000.0,11200000.0,-3800000.0,,35400000.0,,-800000.0,-39400000.0,2800000.0,5100000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,,5800000.0,,,,95600000.0,,,5200000.0,,246200000.0,,152600000.0,,,,,,,,,,19800000.0,,,,,6700000.0,,,,,0.07,,,57200000.0,303400000.0,,-200000.0,,,1600000.0,,,,4300000.0,,0.0,,157800000.0,,,,,,31800000.0,,,,,6700000.0,6700000.0,1100000.0,95714286.0,,,13500000.0,,900000.0,,,,,0.0,-7100000.0,,,,,253100000.0,,,,,,,,,,,,22800000.0,,9200000.0,,,,21400000.0,,,0.07,-6800000.0,,,145600000.0,,,,43000000.0,,,,,,,1400000.0,,,23600000.0,,23600000.0,,,,,,,,10400000.0,,,42500000.0,,,100000.0,73900000.0,,,,,,,284900000.0,,7300000.0,,-39400000.0,1000000.0,,-1500000.0,,,110100000.0,,4800000.0,,,,,,,,12000000.0,,,,11500000.0,,,34500000.0,,,,1000000.0,900000.0,95714286.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,-2600000.0,,,,102400000.0,,,5100000.0,,271600000.0,,175900000.0,,,,,,,,,,23000000.0,,,,,7000000.0,,,,,0.0725,,,64000000.0,335600000.0,,-4200000.0,,,1300000.0,,,,4100000.0,,1800000.0,,181000000.0,,,,,,33800000.0,,,,,7000000.0,7000000.0,1300000.0,96551724.0,,,13700000.0,,1000000.0,,,,,0.0,-4100000.0,,,,,239300000.0,,,,,,,,,,,,0.0,,14900000.0,,,,23000000.0,,,0.0725,1000000.0,,,154600000.0,,,,35000000.0,,,,,,,700000.0,,,23000000.0,,23000000.0,,,,7700000.0,,,,10800000.0,,,43100000.0,,,-6900000.0,75400000.0,,,,,,,273100000.0,,-1000000.0,,-40000000.0,4600000.0,,-1600000.0,,,125100000.0,,5100000.0,,,,,,,,12100000.0,,,,12100000.0,,,35400000.0,,,,2800000.0,-600000.0,96551724.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,4600000.0,,,,110400000.0,,,4900000.0,,266900000.0,,168700000.0,,,,,,,,,,23300000.0,,,,,7100000.0,,,,,0.0725,,,69700000.0,336600000.0,,-200000.0,,,2500000.0,,,,3800000.0,,0.0,,173600000.0,,,,,,37300000.0,,,,,7100000.0,7100000.0,500000.0,97931034.0,,,16400000.0,,1100000.0,,,,,0.0,-6600000.0,,,,,221000000.0,,,,,,,,,,,,0.0,,15300000.0,,,,25800000.0,,,0.0725,-4200000.0,,,163000000.0,,,,49700000.0,,,,,,,900000.0,,,23500000.0,,23500000.0,,,,8500000.0,,,,11500000.0,,,34400000.0,,-900000.0,0.0,83600000.0,,,,,,,258300000.0,,7900000.0,,-45600000.0,-900000.0,,-3300000.0,,,125800000.0,,5100000.0,,,,,,,,14000000.0,,,,12200000.0,,,38000000.0,,1100000.0,,200000.0,400000.0,97931034.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,-9100000.0,4000000.0,,177200000.0,99826087.0,118600000.0,11800000.0,6500000.0,12900000.0,,264900000.0,,164300000.0,,,1142900000.0,-11000000.0,,118600000.0,,,49400000.0,35500000.0,,,43000000.0,986500000.0,8000000.0,,20700000.0,351000000.0,28700000.0,,,0.0,86100000.0,351000000.0,0.2875,-2900000.0,46100000.0,,3400000.0,,42900000.0,,,99826087.0,100000.0,-1000000.0,177200000.0,,,2700000.0,,,52100000.0,,,173800000.0,,8000000.0,8000000.0,400000.0,,8800000.0,20500000.0,27700000.0,,,,264900000.0,,,0.0,-6700000.0,27700000.0,,,43500000.0,274400000.0,28700000.0,,14900000.0,12900000.0,21700000.0,,164300000.0,,54900000.0,,,0.0,,14900000.0,,-3400000.0,,38900000.0,121400000.0,20500000.0,,-1000000.0,,,173800000.0,24000000.0,,-200000.0,43000000.0,,,,86100000.0,,,-300000.0,3300000.0,,20500000.0,,20500000.0,101500000.0,,,,93300000.0,,,13200000.0,,,42900000.0,,-1000000.0,-2300000.0,93300000.0,-24500000.0,,110300000.0,,,,326500000.0,28700000.0,7500000.0,-7500000.0,-49800000.0,-4900000.0,,-3500000.0,-9900000.0,,121400000.0,,5700000.0,,,,,,,,16600000.0,0.2875,100000.0,156400000.0,13700000.0,-3600000.0,,43500000.0,,-300000.0,-49800000.0,2500000.0,-4100000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,,-34000000.0,,,,125100000.0,,,12800000.0,,252100000.0,,157200000.0,,,,,,,,,,22500000.0,,,,,7300000.0,,,,,0.0725,,,98800000.0,350900000.0,,-100000.0,,,2100000.0,,,,,,0.0,,170000000.0,,,,,,36300000.0,,,,,7300000.0,7300000.0,700000.0,100689655.0,,,45400000.0,,,,,,,0.0,2600000.0,,,,,224300000.0,,,,,,,,,,,,20500000.0,,,,,,24600000.0,,,0.0725,-2500000.0,,,180900000.0,,,,27200000.0,,,,,,,,,,12700000.0,,12700000.0,,,,,,,,11700000.0,,,26100000.0,,,-30000000.0,103200000.0,,,,,,,260600000.0,,-21600000.0,,-49800000.0,11300000.0,,-12400000.0,,,131100000.0,,5100000.0,,,,,,,,13800000.0,,,,12400000.0,,,53400000.0,,-100000.0,,500000.0,-7800000.0,100689655.0,,,,,,,,,,,,,,,,,,,,,
