date,quarterlyBasicEPS,trailingRepaymentOfDebt,annualGrossProfit,annualEbitda,annualRepaymentOfDebt,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualNetPPE,trailingGrossProfit,quarterlyCapitalStock,trailingNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingOtherIncomeExpense,annualGrossPPE,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingPurchaseOfBusiness,annualBasicEPS,quarterlyAccountsPayable,trailingNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyResearchAndDevelopment,trailingOperatingExpense,quarterlyDilutedAverageShares,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingDeferredIncomeTax,quarterlyTotalRevenue,quarterlyCapitalExpenditure,annualCapitalExpenditure,trailingNetOtherFinancingCharges,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyOperatingIncome,annualChangeInInventory,trailingStockBasedCompensation,quarterlyGrossPPE,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingResearchAndDevelopment,annualPurchaseOfInvestment,annualResearchAndDevelopment,annualTotalRevenue,quarterlyOtherNonCashItems,annualCapitalStock,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,trailingChangeInInventory,annualNetOtherFinancingCharges,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualStockBasedCompensation,annualGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlyGoodwill,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,annualDilutedAverageShares,trailingNetIncome,quarterlyCurrentLiabilities,annualTotalAssets,quarterlyCurrentAssets,annualNetIncome,trailingPretaxIncome,annualDilutedEPS,annualEndCashPosition,quarterlyTotalAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualBasicAverageShares,trailingOperatingIncome,annualCostOfRevenue,trailingInvestingCashFlow,annualAccountsPayable,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,annualPretaxIncome,quarterlyDilutedEPS,trailingEndCashPosition,annualRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualSellingGeneralAndAdministration,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualStockholdersEquity,annualTaxProvision,quarterlyChangeInInventory,quarterlyBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyInventory,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualCurrentAssets,trailingChangeInAccountPayable,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCommonStockIssuance,quarterlyCostOfRevenue,annualIncomeTaxPayable,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,annualSaleOfInvestment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyPurchaseOfInvestment,trailingSaleOfInvestment,quarterlySaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,annualOtherShortTermInvestments,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,quarterlyIncomeTaxPayable,trailingDilutedEPS,annualCashDividendsPaid,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingCommonStockIssuance,annualInvestmentsAndAdvances
1970-01-01 00:00:00.962323200,0.46,,,,,,18378000.0,,,,387000.0,,,133195000.0,27576000.0,0.0,,,36133000.0,,,,-74569000.0,16051000.0,16051000.0,,,,,,48939000.0,,5009000.0,200392000.0,,-112000.0,,-1231000.0,,,,60392000.0,,-14794000.0,-47396000.0,,,13909000.0,,41995780.0,,502000.0,,,,268558000.0,-5026000.0,,,,24560000.0,32463000.0,,,265115000.0,,,,,9645000.0,,190546000.0,,,-2327000.0,202855000.0,,,,,,,,,40503000.0,,,,,,,,8040000.0,,356723000.0,-108741000.0,,19534000.0,,,,,,,70461000.0,,,,,312186000.0,,376183000.0,,,,,802104000.0,,17931000.0,,,98184000.0,,,,,,,,425921000.0,,,0.43,,,,34983000.0,,124873000.0,,0.0,,668909000.0,,,,17931000.0,17931000.0,,,-5136000.0,38753185.0,22666000.0,,,131328000.0,,111000.0,,,,235873000.0,,,,,,,92410000.0,,16051000.0,-12096000.0,,,,143685000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,0.44,,,,,,16051000.0,,,,387000.0,,,145586000.0,26350000.0,0.0,,,34090000.0,,,,-74569000.0,15683000.0,15683000.0,,,,,,45783000.0,,4813000.0,195129000.0,,-93000.0,,-15379000.0,,,,60266000.0,,97000.0,-52139000.0,,,14093000.0,,42198943.0,,0.0,,,,270003000.0,-8771000.0,,,,9503000.0,31346000.0,,,261042000.0,,,,,9216000.0,,186473000.0,,,-368000.0,201669000.0,,,,,,,,,39124000.0,,,,,,,,7778000.0,,345202000.0,-91607000.0,,732000.0,,,,,,,72460000.0,,,,,307718000.0,,382255000.0,,,,,798506000.0,,17134000.0,,,90330000.0,,,,,,,,416251000.0,,,0.41,,,,34649000.0,,125677000.0,,0.0,,652920000.0,,,,17134000.0,17134000.0,,,-1405000.0,38753185.0,21928000.0,,,130717000.0,,-220000.0,,,,232944000.0,,,,,,,94331000.0,,15683000.0,-9851000.0,,,,144326000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,,,517052000.0,164531000.0,,464243000.0,15683000.0,-2638000.0,199388000.0,,393000.0,,218080000.0,178840000.0,36615000.0,0.0,,21725000.0,47367000.0,,,17179000.0,-85588000.0,21725000.0,21725000.0,,,,284976000.0,,50560000.0,95843000.0,4822000.0,228035000.0,,1775000.0,25939000.0,12650000.0,-85588000.0,,1.8,80513000.0,,-22851000.0,-47804000.0,,,14959000.0,,,70119000.0,5619000.0,385775000.0,,,297870000.0,-10987000.0,-29304000.0,,-54213000.0,46877000.0,43242000.0,-17274000.0,,284976000.0,,-25905000.0,,,13315000.0,,199388000.0,141677000.0,4546000.0,6042000.0,218080000.0,,,56334000.0,1095547000.0,,393000.0,,1487000.0,52082000.0,,0.0,,20034000.0,,,708742000.0,8840000.0,,359589000.0,-68307000.0,-20549000.0,35890000.0,,-47804000.0,131277000.0,,,0.0,79489000.0,,,42141548.0,,349153000.0,887582000.0,423339000.0,70119000.0,,1.66,21725000.0,887582000.0,50560000.0,23300000.0,,237807000.0,95843000.0,47367000.0,,38897879.0,,578495000.0,,80513000.0,464243000.0,55410000.0,108629000.0,,,,,36820000.0,,146530000.0,296187000.0,0.0,36820000.0,708742000.0,,33254000.0,21725000.0,23300000.0,23300000.0,178840000.0,38510000.0,-4081000.0,,25939000.0,-68307000.0,,141677000.0,,-1791000.0,,423339000.0,,237807000.0,,359589000.0,,84714000.0,70119000.0,349153000.0,103288000.0,228035000.0,21725000.0,-18361000.0,,,6473000.0,151340000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,0.37,,,,,,21725000.0,,,,396000.0,,,192872000.0,22305000.0,0.0,,,41470000.0,,,,-85588000.0,22985000.0,22985000.0,,,,,,50078000.0,,4783000.0,,,,,-20346000.0,,,,68022000.0,,5025000.0,-53177000.0,,,14807000.0,,42539345.0,,4907000.0,,,,265644000.0,-6086000.0,,,,2184000.0,27095000.0,,,273970000.0,,,,,7807000.0,,188382000.0,,,1260000.0,58928000.0,,,,,,,,,35953000.0,,,,,,,,8858000.0,,345310000.0,-53809000.0,,-3902000.0,,,,222511000.0,,,73196000.0,,,,,320766000.0,,411634000.0,,,,,858948000.0,,14498000.0,,,94337000.0,,,,,,,,447314000.0,,,0.34,,,,36421000.0,,123956000.0,,0.0,,666076000.0,,,,14498000.0,14498000.0,,,-6557000.0,39716936.0,24157000.0,,,142749000.0,,-7000.0,,,,226816000.0,,,,,,,96861000.0,,22985000.0,-5309000.0,143738000.0,204430000.0,,141688000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,0.17,,,,,,22985000.0,,,,400000.0,,,201617000.0,17540000.0,0.0,,,40636000.0,,,,-85588000.0,23212000.0,23212000.0,,,,,,49930000.0,,4563000.0,,,,,11938000.0,,,,67898000.0,,-18432000.0,-55150000.0,,,15503000.0,,42472310.0,,4036000.0,,,,279033000.0,-9080000.0,,,,27488000.0,37393000.0,,,268576000.0,,,,,10858000.0,,182988000.0,,,227000.0,65618000.0,,,,,,,,,46139000.0,,,,,,,,8746000.0,,319798000.0,-47127000.0,,18408000.0,,,,221023000.0,,,70928000.0,,,,,333869000.0,,411291000.0,,,,,855284000.0,,6682000.0,,,96366000.0,,,,,,,,443993000.0,,,0.16,,,,39982000.0,,126849000.0,,0.0,,653667000.0,,,,6682000.0,6682000.0,,,2088000.0,40112438.0,22939000.0,,,137412000.0,,-15290000.0,,,,200493000.0,,,,,,,89456000.0,,23212000.0,-8874000.0,150423000.0,210031000.0,,152184000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,0.51,,,,,,23212000.0,,,,401000.0,,,232142000.0,31360000.0,0.0,,,43753000.0,,,,-85588000.0,24708000.0,24708000.0,,,,,,49974000.0,,4056000.0,,,,,-2207000.0,,,,59142000.0,,-12943000.0,-45817000.0,,,16170000.0,,42463944.0,,808000.0,,,,285064000.0,-6595000.0,,,,27306000.0,35412000.0,,,278858000.0,,,,,10976000.0,,193270000.0,,,1496000.0,77569000.0,,,,,,,,,44412000.0,,,,,,,,9000000.0,,326318000.0,-26743000.0,,20711000.0,,,,235255000.0,,,75973000.0,,,,,345450000.0,,431810000.0,,,,,903910000.0,,20384000.0,,,100474000.0,,,,,,,,472100000.0,,,0.48,,,,43575000.0,,131024000.0,,0.0,,671768000.0,,,,20384000.0,20384000.0,,,593000.0,40157813.0,24750000.0,,,144799000.0,,4000.0,,,,201094000.0,,,,,,,95612000.0,,24708000.0,-12578000.0,158765000.0,218550000.0,,154040000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,,,528882000.0,155406000.0,,757654000.0,24708000.0,-15354000.0,192272000.0,,441000.0,,119737000.0,388184000.0,47230000.0,0.0,,27721000.0,0.0,,,21725000.0,-109176000.0,27721000.0,27721000.0,,,,301448000.0,,50239000.0,119109000.0,3760000.0,126524000.0,,,25053000.0,1896000.0,-109176000.0,,1.78,66327000.0,,126576000.0,-71898000.0,,,18147000.0,,,72264000.0,7089000.0,410448000.0,,,318281000.0,-11467000.0,-33228000.0,,-195181000.0,44594000.0,18534000.0,3531000.0,,301448000.0,,100226000.0,,,16530000.0,,192272000.0,145621000.0,5996000.0,3013000.0,119737000.0,,,64627000.0,1148022000.0,,441000.0,,,28902000.0,,0.0,,17162000.0,,,801228000.0,10368000.0,,453641000.0,3957000.0,-8719000.0,33127000.0,,-71898000.0,118434000.0,,,0.0,79094000.0,,,42978895.0,,347587000.0,1189412000.0,431758000.0,72264000.0,,1.68,27721000.0,1189412000.0,50239000.0,30700000.0,,309479000.0,119109000.0,0.0,,40609716.0,,619140000.0,,66327000.0,757654000.0,68344000.0,118434000.0,,,,,438858000.0,,152699000.0,299191000.0,0.0,438858000.0,801228000.0,,36972000.0,27721000.0,30700000.0,30700000.0,388184000.0,46170000.0,7407000.0,,25053000.0,3957000.0,111284000.0,145621000.0,227295000.0,-60000.0,,431758000.0,,309479000.0,,453641000.0,,101572000.0,72264000.0,347587000.0,134165000.0,126524000.0,27721000.0,-168420000.0,111284000.0,227295000.0,16840000.0,165582000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,0.42,,,,,,27721000.0,,,,441000.0,,,407223000.0,26677000.0,0.0,,,0.0,,,,-109176000.0,23461000.0,23461000.0,,,,,,50256000.0,,4391000.0,131980000.0,,,,-14742000.0,,,,54384000.0,,10552000.0,-72406000.0,,,16757000.0,,45517058.0,,873000.0,,,,272957000.0,-9333000.0,,,,11614000.0,30782000.0,,,299528000.0,,,,,8003000.0,,190352000.0,,,-4260000.0,75581000.0,,,,,,,,,38523000.0,,,,,,,,7741000.0,,460274000.0,22631000.0,,2281000.0,,,,401895000.0,,,75824000.0,,,,,336150000.0,,423813000.0,,,,,1203647000.0,,18674000.0,,,117984000.0,,,,,,,,779834000.0,,,0.41,,,,55607000.0,,125137000.0,,0.0,,796424000.0,,,,18674000.0,18674000.0,,,4134000.0,44173850.0,23937000.0,,,141246000.0,,286000.0,,,,318353000.0,,,,,,,94355000.0,,23461000.0,-25778000.0,155929000.0,221090000.0,,147820000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,0.62,,,,,,23461000.0,,,,442000.0,,,451158000.0,6212000.0,0.0,,,0.0,,,,-109176000.0,23875000.0,23875000.0,,,,,,50439000.0,,4355000.0,131134000.0,,,,-2861000.0,,,,58313000.0,,-20888000.0,-56340000.0,,,17704000.0,,45409690.0,,391000.0,,,,296454000.0,-8445000.0,,,,32865000.0,39122000.0,,,320667000.0,,,,,-21266000.0,,211491000.0,,,414000.0,52754000.0,,,,,,,,,47244000.0,,,,,,,,8122000.0,,456791000.0,50109000.0,,24420000.0,,,,411779000.0,,,82355000.0,,,,,350410000.0,,449941000.0,,,,,1258359000.0,,27478000.0,,,125944000.0,,,,,,,,808418000.0,,,0.61,,,,54014000.0,,141082000.0,,0.0,,807201000.0,,,,27478000.0,27478000.0,,,-3830000.0,44208274.0,26403000.0,,,153844000.0,,-28555000.0,,,,304444000.0,,,,,,,101960000.0,,23875000.0,-11047000.0,188904000.0,230071000.0,,155372000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,0.52,,,,,,23875000.0,,,,443000.0,,,475483000.0,32818000.0,0.0,,,39051000.0,,,,-109176000.0,28282000.0,28282000.0,,,,,,50627000.0,,4429000.0,130287000.0,,,,2437000.0,,,,54370000.0,,-21316000.0,-56852000.0,,,17469000.0,,45235544.0,,1860000.0,,,,306990000.0,-7492000.0,,,,34738000.0,37386000.0,,,317212000.0,,,,,9841000.0,,208036000.0,,,4407000.0,47919000.0,,,,,,,,,46890000.0,,,,,,,,9504000.0,,433806000.0,73086000.0,,27246000.0,,,,414182000.0,,,85263000.0,,,,,338684000.0,,439499000.0,,,,,1247973000.0,,22977000.0,,,127077000.0,,,,,,,,808474000.0,,,0.51,,,,55969000.0,,142923000.0,,0.0,,772490000.0,,,,22977000.0,22977000.0,,,1472000.0,44355475.0,26158000.0,,,150729000.0,,-139000.0,,,,280571000.0,,,,,,,105537000.0,,28282000.0,-9001000.0,185768000.0,221437000.0,,164067000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,,,567737000.0,190545000.0,,827666000.0,28282000.0,-28202000.0,217754000.0,,444000.0,,66511000.0,502386000.0,44703000.0,0.0,,31427000.0,28603000.0,,,27721000.0,-155114000.0,31427000.0,31427000.0,,,,372868000.0,,50578000.0,133600000.0,4034000.0,537792000.0,,,37650000.0,-7519000.0,-155114000.0,,2.27,73072000.0,,-26000000.0,-61649000.0,,,18695000.0,,,100421000.0,408000.0,411916000.0,,,337306000.0,-7887000.0,-33157000.0,,-52467000.0,36193000.0,48531000.0,7378000.0,,372868000.0,,-57652000.0,,,13411000.0,,217754000.0,150441000.0,3706000.0,3145000.0,66511000.0,,,70625000.0,1213707000.0,,444000.0,,,57888000.0,,0.0,,17209000.0,,,801007000.0,9357000.0,,433343000.0,104378000.0,-22685000.0,28306000.0,,-61649000.0,155821000.0,,,0.0,88517000.0,,,45370053.0,,367664000.0,1303393000.0,475727000.0,100421000.0,,2.21,31427000.0,1303393000.0,50578000.0,31292000.0,,262093000.0,133600000.0,28603000.0,,44280605.0,,645970000.0,,73072000.0,827666000.0,82253000.0,110410000.0,,,,,72120000.0,,158595000.0,331959000.0,0.0,72120000.0,801007000.0,,34724000.0,31427000.0,31292000.0,31292000.0,502386000.0,9989000.0,5602000.0,,37650000.0,104378000.0,177503000.0,150441000.0,231673000.0,206000.0,,475727000.0,,262093000.0,,433343000.0,,115410000.0,100421000.0,367664000.0,110064000.0,537792000.0,31427000.0,-6641000.0,177503000.0,231673000.0,3532000.0,178711000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,0.29,,,,,,31427000.0,,,,444000.0,,,515933000.0,18476000.0,0.0,,,36343000.0,,,,-155114000.0,32021000.0,32021000.0,,,,,,50422000.0,,3905000.0,535032000.0,,,,-13589000.0,,,,62735000.0,,-3243000.0,-61196000.0,,,18470000.0,,45288823.0,,159000.0,,,,291808000.0,-4737000.0,,,,8671000.0,27556000.0,,,371312000.0,,,,,5541000.0,,216198000.0,,,594000.0,56852000.0,,,,,,,,,36685000.0,,,,,,,,9129000.0,,430779000.0,117313000.0,,3934000.0,,,,,,,84805000.0,,,,,357715000.0,,480021000.0,,,,,1304427000.0,,12935000.0,,,133628000.0,,,,,,,,824406000.0,,,0.29,,,,73176000.0,,133658000.0,,0.0,,788494000.0,,,,12935000.0,12935000.0,,,-5641000.0,44393312.0,37674000.0,,,156713000.0,,-5175000.0,,,,259477000.0,,,,,,,106102000.0,,32021000.0,-4839000.0,187706000.0,221181000.0,,158150000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,0.58,,,,,,32021000.0,,,,444000.0,,,553614000.0,36830000.0,0.0,,,37807000.0,,,,-155114000.0,35150000.0,35150000.0,,,,,,289910000.0,,3671000.0,541721000.0,,,,-4263000.0,,,,64265000.0,,-20970000.0,-50312000.0,,,19338000.0,,45467106.0,,1017000.0,,,,321363000.0,-5865000.0,,,,30720000.0,40225000.0,,,374470000.0,,,,,11050000.0,,219356000.0,,,3129000.0,63712000.0,,,,,,,,,49452000.0,,,,,,,,9227000.0,,179049000.0,143093000.0,,24855000.0,,,,,,,94008000.0,,,,,601654000.0,,498969000.0,,,,,1334317000.0,,25780000.0,,,139228000.0,,,,,,,,835348000.0,,,0.57,,,,74271000.0,,156411000.0,,0.0,,780703000.0,,,,25780000.0,25780000.0,,,-6885000.0,44434612.0,38386000.0,,,166313000.0,,276000.0,,,,1435000.0,,,,,,,116186000.0,,35150000.0,-7131000.0,183767000.0,225410000.0,,164952000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,0.54,,,,,,35150000.0,,,,445000.0,,,577791000.0,34546000.0,0.0,,,42047000.0,,,,-155114000.0,35395000.0,35395000.0,,,,,,256707000.0,,3102000.0,542403000.0,,,,8600000.0,,,,58996000.0,,-32675000.0,-51271000.0,,,19277000.0,,45568383.0,,954000.0,,,,320814000.0,-7040000.0,,,,39063000.0,36895000.0,,,374408000.0,,,,,10364000.0,,219294000.0,,,245000.0,74394000.0,,,,,,,,,45967000.0,,,,,,,,9072000.0,,175834000.0,167275000.0,,32023000.0,,,,,,,92783000.0,,,,,582703000.0,,499405000.0,,,,,1336328000.0,,24182000.0,,,137544000.0,,,,,,,,836923000.0,,,0.53,,,,75226000.0,,151864000.0,,0.0,,758537000.0,,,,24182000.0,24182000.0,,,5969000.0,44485712.0,36945000.0,,,160881000.0,,753000.0,,,,1345000.0,,,,,,,114969000.0,,35395000.0,-7304000.0,192606000.0,226697000.0,,168950000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,,,618176000.0,192437000.0,,881739000.0,35395000.0,-4563000.0,231512000.0,,446000.0,,72106000.0,653996000.0,47059000.0,0.0,,45116000.0,31660000.0,,,31427000.0,-195083000.0,45116000.0,45116000.0,,,,426595000.0,,18277000.0,135613000.0,3475000.0,548814000.0,,,46519000.0,-6178000.0,-195083000.0,,2.15,68243000.0,,-19832000.0,-18294000.0,,,20918000.0,,,95838000.0,1447000.0,462549000.0,,,370446000.0,-9510000.0,-27152000.0,,-29510000.0,38777000.0,50951000.0,8773000.0,,426595000.0,,-76720000.0,,,14118000.0,,231512000.0,151764000.0,13689000.0,9721000.0,72106000.0,,,78003000.0,1304431000.0,,446000.0,,,60333000.0,,-3077000.0,,14153000.0,,,733280000.0,9382000.0,,405371000.0,200216000.0,-15430000.0,29267000.0,,-18294000.0,155627000.0,,,0.0,101226000.0,,,45508847.0,,327909000.0,1387276000.0,505537000.0,95838000.0,,2.11,45116000.0,1387276000.0,18277000.0,32941000.0,,223239000.0,135613000.0,31660000.0,,44473913.0,,686255000.0,,68243000.0,881739000.0,90079000.0,136911000.0,,,,,60730000.0,,176243000.0,372822000.0,-3077000.0,60730000.0,733280000.0,,36810000.0,45116000.0,32941000.0,32941000.0,653996000.0,41073000.0,15330000.0,,46519000.0,200216000.0,154541000.0,151764000.0,249353000.0,-417000.0,,505537000.0,,223239000.0,,405371000.0,,117231000.0,95838000.0,327909000.0,125292000.0,548814000.0,45116000.0,-10236000.0,154541000.0,249353000.0,3577000.0,194203000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,0.42,,,,,,45116000.0,,,,447000.0,,,652505000.0,26602000.0,0.0,,,36785000.0,,,,-195083000.0,44768000.0,44768000.0,,,,,,18873000.0,,3466000.0,548657000.0,,,,1187000.0,,,,64472000.0,,-24347000.0,-23574000.0,,,20655000.0,,45836934.0,,1758000.0,,,,318709000.0,-5869000.0,,,,29423000.0,30004000.0,,,418768000.0,,,,,7980000.0,,223685000.0,,,-348000.0,48317000.0,,,,,,,,,39285000.0,,,-16591000.0,,,,,9281000.0,,390625000.0,218838000.0,,23554000.0,,,,,,,96809000.0,,,,,331119000.0,,502071000.0,,,,,1374249000.0,,18622000.0,,,133608000.0,,,,,,,,872178000.0,,,0.41,,,,59967000.0,,150276000.0,,0.0,,721744000.0,,,,18622000.0,18622000.0,,,-3839000.0,44557443.0,45592000.0,,,153924000.0,,64000.0,,,,211425000.0,38666000.0,,,,,,120272000.0,,44768000.0,-5506000.0,146288000.0,239321000.0,,168433000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,0.64,,,,,,44768000.0,,,,448000.0,,,687116000.0,40599000.0,-991000.0,,,34850000.0,,,,-195083000.0,47613000.0,47613000.0,,,,,,18800000.0,,3272000.0,549507000.0,,,,7800000.0,,,,66214000.0,,-38081000.0,-19548000.0,,,20164000.0,,45750652.0,,5148000.0,,,,344492000.0,-4798000.0,,,,45500000.0,43839000.0,,,418806000.0,,,,,12181000.0,,223723000.0,,,2845000.0,54019000.0,,,,,,,,,53173000.0,,,-2981000.0,,,,,9334000.0,,352834000.0,244745000.0,,40702000.0,,,,,,,101020000.0,,,,,345487000.0,,510654000.0,,,,,1385437000.0,,28418000.0,,,133849000.0,,,,,,,,874783000.0,,,0.62,,,,61604000.0,,167919000.0,,0.0,,698321000.0,,,,28418000.0,28418000.0,,,1820000.0,44469648.0,46179000.0,,,153292000.0,,32000.0,,,,172806000.0,36821000.0,,,,,,124080000.0,,47613000.0,-4776000.0,154991000.0,247423000.0,,176573000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,0.56,,,,,,47613000.0,,,,448000.0,,,673802000.0,35183000.0,0.0,,,31854000.0,,,,-195083000.0,54048000.0,54048000.0,,,,,,9512000.0,,2909000.0,548670000.0,,,,13150000.0,,,,60259000.0,,-33106000.0,-20960000.0,,,20190000.0,,45520086.0,,3993000.0,,,,342048000.0,-6850000.0,,,,47006000.0,37957000.0,,,419330000.0,,,,,10555000.0,,224247000.0,,,6435000.0,59735000.0,,,,,,,,,47610000.0,,,-40523000.0,,,,,9653000.0,,367659000.0,266438000.0,,40156000.0,,,,,,,104683000.0,,,,,341752000.0,,509685000.0,,,,,1383213000.0,,24628000.0,,,136316000.0,,,,,,,,873528000.0,,,0.54,,,,60494000.0,,165755000.0,,0.0,,709411000.0,,,,24628000.0,24628000.0,,,-2491000.0,44320477.0,46020000.0,,,156038000.0,,135000.0,,,,185323000.0,31317000.0,,,,,,127798000.0,,54048000.0,-7807000.0,166530000.0,239939000.0,,176293000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,,,682407000.0,206078000.0,,927715000.0,54048000.0,-42000.0,242709000.0,,448000.0,,59556000.0,720886000.0,51840000.0,0.0,,67176000.0,30058000.0,,,45116000.0,-213577000.0,67176000.0,67176000.0,,,,456286000.0,,6913000.0,132723000.0,3241000.0,560181000.0,,,81927000.0,-3594000.0,-213577000.0,,2.44,85129000.0,,-21900000.0,2965000.0,,,22208000.0,,,107957000.0,14668000.0,515253000.0,,,399205000.0,-10365000.0,-27882000.0,,-28350000.0,44064000.0,55354000.0,4449000.0,,456286000.0,,-117434000.0,,,15551000.0,,242709000.0,156539000.0,22060000.0,13128000.0,59556000.0,,,83217000.0,1404454000.0,,448000.0,,,66010000.0,,0.0,-42302000.0,12888000.0,,,759186000.0,10656000.0,,410940000.0,293093000.0,18543000.0,33699000.0,,2965000.0,167154000.0,,,0.0,117268000.0,,,45483969.0,,348246000.0,1480072000.0,552357000.0,107957000.0,,2.37,67176000.0,1480072000.0,6913000.0,36289000.0,,196290000.0,132723000.0,30058000.0,26176000.0,44237214.0,,722047000.0,,85129000.0,927715000.0,138111000.0,154224000.0,,,-102397000.0,,51978000.0,,198457000.0,419780000.0,0.0,51978000.0,759186000.0,,38924000.0,67176000.0,36289000.0,36289000.0,720886000.0,46267000.0,8959000.0,,81927000.0,293093000.0,165144000.0,156539000.0,271097000.0,-273000.0,,552357000.0,,196290000.0,26176000.0,410940000.0,,165993000.0,107957000.0,348246000.0,143103000.0,560181000.0,67176000.0,-10261000.0,165144000.0,271097000.0,25567000.0,200748000.0,,,,,,,,,,,,,,,,,,,,,
