date,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyOperatingCashFlow,annualLongTermDebt,annualGoodwill,annualTotalAssets,annualPretaxIncome,trailingCashDividendsPaid,trailingNetIncome,trailingInvestingCashFlow,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualOtherNonCashItems,annualStockholdersEquity,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,trailingSaleOfInvestment,annualRetainedEarnings,annualStockBasedCompensation,quarterlyGoodwill,quarterlyInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,trailingOtherIncomeExpense,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashFlowFromContinuingFinancingActivities,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualOperatingIncome,quarterlyCapitalStock,annualAccountsPayable,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualNetPPE,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,annualNetOtherInvestingChanges,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualBasicEPS,annualInvestmentsAndAdvances,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,trailingBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetOtherInvestingChanges,trailingRepurchaseOfCapitalStock,annualDilutedEPS,annualCurrentAccruedExpenses,annualDilutedAverageShares,annualChangeInCashSupplementalAsReported,quarterlyGrossProfit,quarterlyOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOtherCurrentAssets,annualCapitalStock,trailingCostOfRevenue,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingFreeCashFlow,annualTaxProvision,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyTaxProvision,annualGrossProfit,quarterlyPretaxIncome,annualInventory,quarterlyRetainedEarnings,trailingChangeInInventory,trailingTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,annualBasicAverageShares,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualChangeInInventory,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedEPS,trailingRepaymentOfDebt,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1970-01-01 00:00:00.599529600,,,,9300000.0,,,,,8100000.0,,523500000.0,106400000.0,,,,,,,392500000.0,,42700000.0,,,,,,,,,,227500000.0,,,124400000.0,0.0,18500000.0,,,,614200000.0,8100000.0,25300000.0,66900000.0,,42700000.0,,,,0.0,,,,,,10000000.0,,,,,97300000.0,,,9700000.0,,88300000.0,0.0,66900000.0,102400000.0,112300000.0,9300000.0,,,,66900000.0,,,,,0.442692,,66900000.0,10000000.0,244700000.0,523500000.0,,131000000.0,,132300000.0,,278800000.0,,0.0,,,,,,800000.0,209000000.0,,,109200000.0,,-106600000.0,,,,16400000.0,,,209000000.0,,132300000.0,,392500000.0,,71300000.0,,,,,,,,0.442692,,62570000.0,,,,,,,,,,16400000.0,,,392700000.0,,,,,35100000.0,278800000.0,88300000.0,,,-362100000.0,,221500000.0,,124400000.0,227500000.0,,,102400000.0,,62570000.0,244700000.0,,,,,-362100000.0,,,,,,,131000000.0,154800000.0,,,25300000.0,0.0,,71300000.0,-106600000.0,,71300000.0,124200000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,,,,,,,,,,,,,,,,,,,,,,0.127519,,,,,,,,,,,,,,19200000.0,19200000.0,,,,,,,,,,,,,19200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63732000.0,,,,,,,,,,,,,,0.127519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63732000.0,161800000.0,,,,,,,,,,,,,,,,161800000.0,,,,,,,,161800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,,,,,,,,,,,,,,,,,,,,,,0.143973,,,,,,,,,,,,,,20900000.0,20900000.0,,,,,,,,,,,,,20900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65698000.0,,,,,,,,,,,,,,0.143973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65698000.0,168000000.0,,,,,,,,,,,,,,,,168000000.0,,,,,,,,168000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,,,77900000.0,9800000.0,,,,,,,,,,,,,,,,,44900000.0,0.127519,,,,108300000.0,,3500000.0,,,,,,121000000.0,,19100000.0,19100000.0,,,,8100000.0,27000000.0,92500000.0,,,,,,,19100000.0,,,,,,,,,,,,,,,,,92500000.0,,,,200000.0,,,,,,,,,,,,247700000.0,557200000.0,,139000000.0,59186000.0,143100000.0,,,,,,,,,,,211200000.0,,0.127519,,,,,16200000.0,,17300000.0,,,,,,,418200000.0,,,,,,,,,,,,,,56000000.0,31300000.0,,,,,,,,,,,26900000.0,,,,,309500000.0,94100000.0,,59186000.0,29100000.0,9000000.0,,28100000.0,,260800000.0,,,104600000.0,,,,,,,,24700000.0,,,,,,,,164300000.0,,,,,,,-106600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,-10700000.0,8600000.0,79100000.0,12000000.0,,-33000000.0,,22500000.0,8100000.0,,576300000.0,116800000.0,,,,,,,427800000.0,,47000000.0,,16600000.0,,,112900000.0,13100000.0,2200000.0,2700000.0,,216700000.0,,,128000000.0,-19200000.0,20300000.0,20300000.0,,,668800000.0,8100000.0,26900000.0,101100000.0,,47000000.0,,,,0.0,20300000.0,,-42500000.0,-9100000.0,,9500000.0,,3500000.0,3600000.0,,105000000.0,,22400000.0,12500000.0,0.0,101500000.0,95900000.0,101100000.0,108000000.0,121600000.0,12000000.0,100000.0,16000000.0,,101100000.0,0.0,-100000.0,,,0.518303,,101100000.0,9500000.0,235300000.0,576300000.0,,148500000.0,,117800000.0,,341000000.0,,66800000.0,-6900000.0,-300000.0,,,,700000.0,227200000.0,,,113400000.0,400000.0,-119200000.0,,22400000.0,-2600000.0,28100000.0,-12200000.0,,227200000.0,,117800000.0,,427800000.0,79100000.0,79400000.0,,,0.0,0.0,-3000000.0,200000.0,,0.518303,,62054000.0,34300000.0,61500000.0,33800000.0,,-21500000.0,,,,,28100000.0,,,433800000.0,30300000.0,,,,37400000.0,341000000.0,101500000.0,,,31200000.0,9600000.0,235000000.0,29900000.0,128000000.0,216700000.0,,,108000000.0,,62054000.0,235300000.0,,800000.0,-3100000.0,,27700000.0,,-10900000.0,-6500000.0,,,,148500000.0,174400000.0,-1800000.0,-1300000.0,26900000.0,74400000.0,-3600000.0,79400000.0,-119200000.0,,79400000.0,130000000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,,3800000.0,87100000.0,12100000.0,,,,19100000.0,,,,,,,,,,,,,46900000.0,0.146852,,,,112800000.0,,3600000.0,,,,,,137000000.0,,21100000.0,21100000.0,,,,8100000.0,26700000.0,104900000.0,,,,,,,21100000.0,,,-9100000.0,,,,4900000.0,,,,,,,101100000.0,,,104900000.0,,,,,13800000.0,,,-100000.0,,,,,,,,235800000.0,590600000.0,,153300000.0,62000000.0,127300000.0,,,,,-9100000.0,1000000.0,,,,,227700000.0,,0.146852,,,,,19300000.0,-2100000.0,27300000.0,,,,,,,437300000.0,,,,,,0.0,-4900000.0,-600000.0,,,,,,60900000.0,33900000.0,,,,,,,,,,,29000000.0,,,,,354800000.0,106400000.0,,62000000.0,31900000.0,9500000.0,,30600000.0,,228300000.0,,,108500000.0,,,,100000.0,900000.0,,,27000000.0,,-10400000.0,-5300000.0,,,,,173700000.0,-6700000.0,-200000.0,,,,,-119200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,,-23600000.0,88500000.0,12400000.0,,,,15400000.0,,,,,,,,,,,,,47500000.0,0.151172,,,,117700000.0,,3100000.0,,,,,,146600000.0,,22400000.0,22400000.0,,,,8100000.0,27000000.0,81400000.0,,,,,,,22400000.0,,,-9600000.0,,,,5000000.0,,,,,,,0.0,,,81400000.0,,,,200000.0,-12900000.0,,,200000.0,,,,,,,,251400000.0,601400000.0,,152600000.0,62136000.0,135600000.0,,,,,-4200000.0,0.0,,,,,235000000.0,,0.151172,,,,,16600000.0,-3800000.0,26600000.0,,,,,,,448800000.0,,,,,,0.0,-28900000.0,300000.0,,,,,,65400000.0,35800000.0,,,,,,,,,,,30800000.0,,,,,350000000.0,105100000.0,,62136000.0,34600000.0,10000000.0,,32400000.0,,240200000.0,,,115800000.0,,,,,3100000.0,,,29600000.0,,-10100000.0,-28300000.0,,,,,183100000.0,-13500000.0,300000.0,,,,,-119200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.654652800,,8000000.0,89500000.0,12600000.0,,,,37900000.0,,,,,,,,,,,,,48300000.0,0.142533,,,,124500000.0,,3500000.0,,,,,,136300000.0,,20800000.0,20800000.0,,,,8100000.0,27600000.0,89400000.0,,,,,,,20800000.0,,,-10400000.0,,,,4400000.0,-3400000.0,,,,,,0.0,,,89400000.0,,,,200000.0,22000000.0,,,-100000.0,,,,,,,,268000000.0,609800000.0,,153000000.0,62056000.0,149700000.0,,,,,12600000.0,0.0,,,,,237500000.0,,0.142533,,,,,15200000.0,-2300000.0,17200000.0,,,,,,,456800000.0,,,,,,0.0,-17400000.0,1900000.0,,,,,,62300000.0,35400000.0,,,,,,,,,,,31000000.0,,,,,341800000.0,104700000.0,,62056000.0,31300000.0,9300000.0,,30100000.0,,250600000.0,,,118300000.0,,,,,400000.0,,,26900000.0,,-12400000.0,-15900000.0,,,,,186800000.0,10300000.0,600000.0,,,,,-119200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,-4900000.0,13900000.0,85500000.0,14600000.0,,-39500000.0,,27000000.0,8100000.0,,624700000.0,124600000.0,,,,,,,468700000.0,,50900000.0,,17700000.0,,,114700000.0,5300000.0,3900000.0,6300000.0,,201500000.0,,,141300000.0,-54200000.0,21700000.0,21700000.0,,,719500000.0,8100000.0,28200000.0,103300000.0,,50900000.0,,,,0.0,21700000.0,,-43100000.0,-10400000.0,,14400000.0,,3400000.0,-600000.0,,111200000.0,,19600000.0,14200000.0,0.0,105100000.0,99400000.0,103300000.0,131800000.0,128900000.0,14600000.0,200000.0,20600000.0,,103300000.0,-100000.0,1300000.0,,,0.591729,,103300000.0,14400000.0,270500000.0,624700000.0,,156000000.0,,124300000.0,,354200000.0,,101400000.0,-4500000.0,4300000.0,,,,700000.0,264300000.0,,,120900000.0,-1300000.0,-132500000.0,,19600000.0,-1600000.0,17700000.0,-9800000.0,,264300000.0,,124300000.0,,468700000.0,85500000.0,86000000.0,,,-100000.0,0.0,-3000000.0,-300000.0,,0.591729,,65168000.0,2100000.0,61200000.0,33400000.0,,-55900000.0,,,,,17700000.0,,,469700000.0,30000000.0,,,,38600000.0,354200000.0,105100000.0,,,31200000.0,9700000.0,249800000.0,31400000.0,141300000.0,201500000.0,,,131800000.0,,65168000.0,270500000.0,,1900000.0,-3000000.0,,27800000.0,,-10200000.0,-6400000.0,,,,156000000.0,175900000.0,6900000.0,-2000000.0,28200000.0,43500000.0,-5200000.0,86000000.0,-132500000.0,,86000000.0,138600000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,,-43400000.0,90000000.0,14500000.0,,,,22500000.0,,,,,,,,,,,,,49100000.0,0.15873,,,,118000000.0,,3200000.0,,,,,,152400000.0,,22300000.0,22300000.0,,,,8100000.0,26500000.0,59900000.0,,,,,,,22300000.0,,,-10400000.0,,,,5700000.0,-2000000.0,,,,,,103300000.0,,,59900000.0,,,,200000.0,-34600000.0,,,0.0,,,,,,,,310500000.0,642000000.0,,159800000.0,62164000.0,163600000.0,,,,,-2800000.0,2800000.0,,,,,279400000.0,,0.15873,,,,,20700000.0,,18300000.0,,,,,,,482200000.0,,,,,,0.0,-56300000.0,0.0,,,,,,64200000.0,35300000.0,,,,,,,,,,,29600000.0,,,,,331500000.0,110700000.0,,62164000.0,34600000.0,9600000.0,,31900000.0,,212800000.0,,,146900000.0,,,,100000.0,800000.0,,,28900000.0,,-9600000.0,-57100000.0,,,,,182200000.0,-5800000.0,200000.0,,,,,-132500000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,,-4100000.0,87000000.0,14900000.0,,,,23700000.0,,,,,,,,,,,,,51600000.0,0.172336,,,,125700000.0,,2600000.0,,,,,,154500000.0,,23800000.0,23800000.0,,,,8100000.0,28600000.0,55800000.0,,,,,,,23800000.0,,,-11000000.0,,,,6300000.0,-9900000.0,,,,,,0.0,,,55800000.0,,,,200000.0,16900000.0,,,100000.0,,,,,,,,322000000.0,654100000.0,,159000000.0,62240000.0,174400000.0,,,,,-1700000.0,-200000.0,,,,,280100000.0,,0.172336,,,,,20400000.0,,17400000.0,,,,,,,495100000.0,,,,,,0.0,-17500000.0,-600000.0,,,,,,71300000.0,39800000.0,,,,,,,,,,,33500000.0,,,,,332100000.0,107400000.0,,62240000.0,37800000.0,10200000.0,,34000000.0,,212800000.0,,,147600000.0,,,,,700000.0,,,31500000.0,,-10200000.0,-6800000.0,,,,,197000000.0,-6600000.0,300000.0,,,,,-132500000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,,15200000.0,92300000.0,15200000.0,,,,40500000.0,,,,,,,,,,,,,52200000.0,0.15873,,,,124400000.0,,2700000.0,,,,,,148100000.0,,21700000.0,21700000.0,,,,8100000.0,28900000.0,71000000.0,,,,,,,21700000.0,,,-11500000.0,,,,6300000.0,-16200000.0,,,,,,0.0,,,71000000.0,,,,200000.0,33600000.0,,,-100000.0,,,,,,,,330000000.0,669700000.0,,163600000.0,62260000.0,181400000.0,,,,,6400000.0,9400000.0,,,,,281100000.0,,0.15873,,,,,19100000.0,,17200000.0,,,,,,,506100000.0,,,,,,0.0,-14000000.0,-300000.0,,,,,,67600000.0,39200000.0,,,,,,,,,,,32900000.0,,,,,339700000.0,111400000.0,,62260000.0,34700000.0,9300000.0,,31000000.0,,235100000.0,,,148600000.0,,,,,200000.0,,,28400000.0,,-11400000.0,-6900000.0,,,,,192000000.0,12200000.0,200000.0,,,,,-132500000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,-48500000.0,20600000.0,91700000.0,18000000.0,,-44500000.0,,42600000.0,8100000.0,,685300000.0,129400000.0,,,,,,,518900000.0,,55600000.0,,22200000.0,,,118200000.0,24700000.0,3000000.0,2800000.0,,160400000.0,,,140800000.0,-99300000.0,22800000.0,22800000.0,,,756100000.0,8100000.0,29500000.0,91600000.0,,55600000.0,,,,0.0,22800000.0,,-41600000.0,-11600000.0,,34600000.0,,3900000.0,-20400000.0,,118500000.0,,19100000.0,11500000.0,0.0,110800000.0,129300000.0,91600000.0,147600000.0,140700000.0,18000000.0,100000.0,90300000.0,,91600000.0,100000.0,-52400000.0,,,0.621315,,91600000.0,34600000.0,341600000.0,685300000.0,,166400000.0,,159400000.0,,343700000.0,,103300000.0,7400000.0,12700000.0,,,,600000.0,292200000.0,,,129100000.0,400000.0,-144600000.0,,19100000.0,,17600000.0,,,292200000.0,,159400000.0,,518900000.0,91700000.0,90600000.0,,,100000.0,0.0,-11500000.0,-51500000.0,,0.621315,,65448000.0,-11700000.0,66700000.0,37000000.0,,-23100000.0,,,,,17600000.0,,,486300000.0,33100000.0,,,,38800000.0,343700000.0,110800000.0,,,33600000.0,9800000.0,269800000.0,32600000.0,140800000.0,160400000.0,,,147600000.0,,65448000.0,341600000.0,,1100000.0,16100000.0,,29700000.0,,-10400000.0,47700000.0,,,,166400000.0,184900000.0,16300000.0,-300000.0,29500000.0,106200000.0,9300000.0,90600000.0,-144600000.0,,90600000.0,151300000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,,-29900000.0,95800000.0,18300000.0,,,,20100000.0,,,,,,,,,,,,,51200000.0,0.17619,,,,117700000.0,,3100000.0,,,,,,147100000.0,,23600000.0,23600000.0,,,,2700000.0,30200000.0,61700000.0,,,,,,,23600000.0,,,-11600000.0,,,,7200000.0,-42900000.0,,,,,,91600000.0,,,61700000.0,,,,100000.0,15300000.0,,,0.0,,,,,,,34100000.0,367700000.0,694700000.0,,165300000.0,62394000.0,187700000.0,,,,,-6400000.0,13800000.0,,,,,290500000.0,,0.17619,,,,,18300000.0,,18300000.0,,,,,,,529400000.0,,,,,,0.0,-38700000.0,-4800000.0,,,,,,70000000.0,40300000.0,,,,,,,,,,,33100000.0,,,,,327000000.0,114100000.0,,62394000.0,36900000.0,9200000.0,,32800000.0,,160400000.0,,,145900000.0,,,,100000.0,300000.0,,,29700000.0,,-11300000.0,-4800000.0,,,,,187700000.0,-10600000.0,700000.0,,,,,-144600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,,-29600000.0,90600000.0,18700000.0,,,,6700000.0,,,,,,,,,,,,,52100000.0,0.185714,,,,123400000.0,,3300000.0,,,,,,155700000.0,,24400000.0,24400000.0,,,,2700000.0,30700000.0,32200000.0,,,,,,,24400000.0,,,-12100000.0,,,,6900000.0,-20400000.0,,,,,,0.0,,,32200000.0,,,,100000.0,-100000.0,,,-100000.0,,,,,,,34000000.0,385300000.0,705900000.0,,163700000.0,62426000.0,205100000.0,,,,,-8600000.0,3000000.0,,,,,290800000.0,,0.185714,,,,,21000000.0,,18300000.0,,,,,,,542200000.0,,,,,,0.0,-24300000.0,-100000.0,,,,,,72000000.0,41300000.0,,,,,,,,,,,34200000.0,,,,,320600000.0,111600000.0,,62426000.0,37800000.0,9500000.0,,33900000.0,,160400000.0,,,146200000.0,,,,0.0,600000.0,,,30700000.0,,-11900000.0,-6800000.0,,,,,195400000.0,-25900000.0,500000.0,,,,,-144600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,,1000000.0,90600000.0,20900000.0,,,,36200000.0,,,,,,,,,,,,,54300000.0,0.171429,,,,132700000.0,,3400000.0,,,,,,151600000.0,,22700000.0,22700000.0,,,,2700000.0,30700000.0,33100000.0,,,,,,,22700000.0,,,-12500000.0,,,,6800000.0,-1100000.0,,,,,,0.0,,,33100000.0,,,,100000.0,30000000.0,,,100000.0,,,,,,,33600000.0,396800000.0,714100000.0,,166700000.0,62320000.0,217100000.0,,,,,4100000.0,-11400000.0,,,,,290700000.0,,0.171429,,,,,21800000.0,-4200000.0,18200000.0,,,,,,,547400000.0,,,,,,0.0,-18900000.0,-200000.0,,,,,,69600000.0,41400000.0,,,,,,,,,,,34400000.0,,,,,317300000.0,112400000.0,,62320000.0,35200000.0,8800000.0,,31500000.0,,160400000.0,,,146100000.0,,,,100000.0,200000.0,,,28200000.0,,-16400000.0,-6200000.0,,,,,202300000.0,5000000.0,0.0,,,,,-144600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,-103900000.0,-4900000.0,103300000.0,47400000.0,,-48700000.0,,22200000.0,2700000.0,,806700000.0,130700000.0,,,,,,,541300000.0,,64900000.0,,26800000.0,,,127300000.0,3500000.0,3600000.0,2200000.0,,188400000.0,,,177900000.0,-165700000.0,23400000.0,6900000.0,,,786100000.0,2700000.0,14800000.0,28300000.0,,64900000.0,,,,0.0,6900000.0,,17100000.0,-12500000.0,,59800000.0,,5900000.0,-39500000.0,,117900000.0,,23400000.0,13500000.0,0.0,200500000.0,85200000.0,28300000.0,153300000.0,144700000.0,47400000.0,400000.0,-22900000.0,73800000.0,28300000.0,68300000.0,-2400000.0,,,0.585714,,28300000.0,59800000.0,476800000.0,806700000.0,,265400000.0,,263700000.0,,329900000.0,,91600000.0,-10100000.0,-1900000.0,,,,700000.0,315500000.0,,,139900000.0,-3200000.0,-162200000.0,,23400000.0,-200000.0,8100000.0,-4700000.0,,315500000.0,,263700000.0,,541300000.0,103300000.0,77600000.0,,,-100000.0,0.0,-83800000.0,2700000.0,,0.585714,,62370000.0,-63400000.0,73300000.0,44000000.0,,-62900000.0,,,,,8100000.0,,,501500000.0,38100000.0,,73800000.0,,36600000.0,329900000.0,200500000.0,,,35200000.0,9100000.0,284600000.0,32500000.0,177900000.0,188400000.0,,,153300000.0,,62370000.0,476800000.0,,1100000.0,-28100000.0,,29300000.0,,56700000.0,-45100000.0,,,,265400000.0,200600000.0,3400000.0,-4400000.0,14800000.0,22300000.0,-21000000.0,77600000.0,-162200000.0,,94100000.0,166700000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,-1300000.0,108400000.0,47500000.0,,,,22900000.0,,,,,,,,,,,,,67400000.0,0.180952,,,,126600000.0,,3400000.0,,,,,,191000000.0,,24000000.0,24000000.0,,,,2700000.0,17200000.0,26900000.0,,,,,,,24000000.0,,,-12500000.0,,,,7700000.0,,,,,,,28300000.0,,,26900000.0,,,,800000.0,2600000.0,84800000.0,,100000.0,,,,,,,63700000.0,487800000.0,832900000.0,,279600000.0,62404000.0,265800000.0,,,,,-6600000.0,1000000.0,,,,,320500000.0,,0.180952,,,,,19000000.0,,10000000.0,,,,,,,553300000.0,,,,,,0.0,-23100000.0,-3800000.0,,,,,,71400000.0,41500000.0,,,,,,,,,,,33800000.0,,,,,345100000.0,212200000.0,,62404000.0,37600000.0,8400000.0,,32400000.0,,199900000.0,,,158300000.0,,,,200000.0,300000.0,,,29900000.0,,-1100000.0,-20300000.0,,,,,198000000.0,-9300000.0,300000.0,,,,,-162200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,18900000.0,104200000.0,47500000.0,,,,24200000.0,,,,,,,,,,,,,67400000.0,0.190476,,,,137200000.0,,3900000.0,,,,,,187400000.0,,25000000.0,25000000.0,,,,2700000.0,17200000.0,45900000.0,,,,,,,25000000.0,,,-12500000.0,,,,8100000.0,,,,,,,0.0,,,45900000.0,,,,900000.0,16000000.0,85200000.0,,-400000.0,,,,,,,63200000.0,473600000.0,839300000.0,,273700000.0,62460000.0,251700000.0,,,,,4500000.0,9600000.0,,,,,320900000.0,,0.190476,,,,,16900000.0,,9400000.0,,,,,,,565600000.0,,,,,,0.0,6300000.0,4900000.0,,,,,,74100000.0,43300000.0,,,,,,,,,,,35400000.0,,,,,365700000.0,206300000.0,,62460000.0,38900000.0,8800000.0,,33800000.0,,199900000.0,,,158700000.0,,,,-100000.0,,,,30800000.0,,-11600000.0,-8200000.0,,,,,211300000.0,-9000000.0,200000.0,,,,,-162200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,,-2500000.0,105000000.0,48200000.0,,,,39100000.0,,,,,,,,,,,,,68500000.0,0.17619,,,,138900000.0,,3700000.0,,,,,,182300000.0,,23400000.0,23400000.0,,,,2700000.0,17600000.0,43400000.0,,,,,,,23400000.0,,,-12800000.0,,,,8100000.0,,,,,,,0.0,,,43400000.0,,,,1400000.0,49600000.0,81300000.0,,1000000.0,,,,,,,62700000.0,490100000.0,849600000.0,,273700000.0,62488000.0,270300000.0,,,,,5100000.0,-3500000.0,,,,,319300000.0,,0.17619,,,,,18900000.0,,8000000.0,,,,,,,575900000.0,,,,,,0.0,-24900000.0,-16600000.0,,,,,,72600000.0,43200000.0,,,,,,,,,,,35200000.0,,,,,359500000.0,205200000.0,,62488000.0,37500000.0,8200000.0,,31600000.0,,199900000.0,,,157100000.0,,,,,,,,29400000.0,,-16600000.0,10500000.0,,,,,211500000.0,7300000.0,400000.0,,,,,-162200000.0,,,,,,,,,,,,,,,,
