date,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyBasicEPS,annualCurrentAssets,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyGrossPPE,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualTotalRevenue,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualInterestExpense,annualNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,annualFreeCashFlow,annualGrossProfit,quarterlyPretaxIncome,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,annualBasicEPS,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualDilutedAverageShares,trailingOtherNonCashItems,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,annualLongTermDebt,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualDepreciationAndAmortization,annualChangeInInventory,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualGoodwill,annualStockBasedCompensation,quarterlyTaxProvision,quarterlyOtherIncomeExpense,quarterlyInventory,annualRetainedEarnings,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyLongTermDebt,annualCapitalStock,annualDilutedEPS,trailingNetOtherInvestingChanges,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyDilutedEPS,quarterlyChangeInCashSupplementalAsReported,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,trailingGrossProfit,trailingChangeInWorkingCapital,annualNetPPE,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualAccountsPayable,annualRepaymentOfDebt,annualEbitda,annualOperatingCashFlow,quarterlyCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyFreeCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.277856000,,,,6505000000.0,,,,-505000000.0,1179000000.0,,,,,,32928000000.0,,,,0.686738,,,,,,,,7756000000,-860000000.0,1060000000,24950000000.0,,130000000.0,350000000.0,,1399000000,,,8000000.0,,-330000000.0,,,,,,,,-500000000.0,,-10333000000.0,-10000000.0,,,514000000.0,5445000000.0,,,,,,3076000000.0,-10525000000.0,28531000000.0,,2583000000.0,-19000000.0,,,-12000000.0,4397000000.0,6792000000.0,,742000000.0,,-13798000000.0,,,,,437572000.0,0.0,,,,293000000,1516000000.0,,,,986000000.0,,-322000000.0,,,,-618000000.0,450000000.0,378000000,,,,,,,,,,,,136000000.0,-16000000.0,805000000.0,,11152000000.0,,,1589000000.0,0.0,,25769000000.0,,,,,,0.669604,-38000000.0,,1251000000.0,2189000000.0,3769000000.0,,,,355000000.0,,,,,,,388000000.0,,,,,,,1000000.0,,,,,,,426655000.0,,,23420000000.0,293000000,16628000000.0,,,,128000000.0,350000000.0,,1029000000.0,350000000.0,,,530000000.0,-89000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,6413000000.0,,,,-494000000.0,1254000000.0,,,,,,32495000000.0,,,,0.569547,,,,,,,,7647000000,-229000000.0,938000000,25226000000.0,,-347000000.0,377000000.0,,1345000000,,,8000000.0,,51000000.0,,,,,,,,0.0,,-10090000000.0,-4000000.0,,,468000000.0,5475000000.0,,,,,,3134000000.0,-10259000000.0,28165000000.0,,2610000000.0,-491000000.0,,,9000000.0,4330000000.0,6551000000.0,,678000000.0,,-14090000000.0,,,,,437572000.0,0.0,,,,243000000,1522000000.0,,,,1063000000.0,,-324000000.0,,,,-886000000.0,1260000000.0,325000000,,,,,,,,,,,,143000000.0,57000000.0,815000000.0,,11136000000.0,,,1611000000.0,0.0,,25383000000.0,,,,,,0.555337,27000000.0,,1234000000.0,2380000000.0,3636000000.0,,,,352000000.0,,,,,,,350000000.0,,,,,,,1000000.0,,,,,,,426655000.0,,,23253000000.0,243000000,16702000000.0,,,,936000000.0,377000000.0,,696000000.0,377000000.0,,,525000000.0,-101000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,-14289000000.0,,12484000000.0,6460000000.0,,,,-428000000.0,1537000000.0,-1325000000.0,,,1003000000.0,,34646000000.0,21557000000.0,,1573000000.0,,6919000000.0,,411000000.0,-2789000000.0,,,,7736000000,-920000000.0,1016000000,25641000000.0,,-641000000.0,411000000.0,99000000.0,1449000000,2140000000.0,,8000000.0,30683000000.0,39000000.0,30377000000.0,,1207000000.0,,2097000000.0,-223000000.0,,-2006000000.0,,-11888000000.0,-198000000.0,1760000000.0,25722000000.0,564000000.0,5444000000.0,16933000000.0,-2847000000.0,848000000.0,,,3202000000.0,-11926000000.0,30377000000.0,,2693000000.0,1641000000.0,34646000000.0,658000000.0,12000000.0,4269000000.0,6919000000.0,,848000000.0,1207000000.0,-14289000000.0,,4961000000.0,-233000000.0,312000000.0,,995000000.0,-4257000000.0,592000000.0,2.83,283000000,1511000000.0,437347000.0,,,1003000000.0,58000000.0,-465000000.0,,27633000000.0,-11926000000.0,201000000.0,474000000.0,394000000,,,-1039000000.0,1608000000.0,1421000000.0,-287000000.0,,23852000000.0,,2693000000.0,32000000.0,170000000.0,72000000.0,897000000.0,-11888000000.0,11352000000.0,897000000.0,4269000000.0,1608000000.0,0.0,,27633000000.0,4000000.0,2.76,,3832000000.0,,,34000000.0,,1276000000.0,2140000000.0,3832000000.0,,426424000.0,411000000.0,359000000.0,,,,,11352000000.0,163000000.0,377000000.0,4165000000.0,,1537000000.0,-379000000.0,5749000000.0,3085000000.0,4000000.0,-428000000.0,,10000000.0,0.0,411000000.0,-1947000000.0,,,,23852000000.0,283000000,16933000000.0,,,25641000000.0,9000000.0,411000000.0,995000000.0,592000000.0,411000000.0,,,526000000.0,76000000.0,,2231000000.0,,1511000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,6780000000.0,,,,-344000000.0,1348000000.0,,,,,,31597000000.0,,,,0.54,,,,,,,,8055000000,-774000000.0,1156000000,25855000000.0,,-273000000.0,553000000.0,,1408000000,,,8000000.0,,322000000.0,,,,,,,,-30000000.0,,-11648000000.0,-22000000.0,,,517000000.0,5624000000.0,,,,,,3295000000.0,-8930000000.0,27330000000.0,,2705000000.0,-2900000000.0,,,3000000.0,4267000000.0,6986000000.0,,576000000.0,,-14508000000.0,,,,,461969000.0,0.0,,,,240000000,1442000000.0,,,,975000000.0,,-329000000.0,,,,-503000000.0,918000000.0,334000000,,,,,,,,,,,,183000000.0,76000000.0,881000000.0,,11347000000.0,,,1507000000.0,0.0,2506000000.0,24820000000.0,,,,,,0.52,142000000.0,,1275000000.0,2373000000.0,4060000000.0,,,,358000000.0,,,,,,,411000000.0,,,,,,,5000000.0,,,,,,,444202000.0,,,23809000000.0,240000000,16823000000.0,,,,589000000.0,553000000.0,,546000000.0,553000000.0,,,533000000.0,-79000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,3448000000.0,,,,-339000000.0,1297000000.0,,,,,,31411000000.0,,,,0.43,,,,,,,,8063000000,-802000000.0,1062000000,26338000000.0,,-539000000.0,539000000.0,,1345000000,,,8000000.0,,-5000000.0,,,,,,,,0.0,,-11419000000.0,-146000000.0,,,467000000.0,2386000000.0,,,,,,3320000000.0,-8681000000.0,27133000000.0,,2719000000.0,-132000000.0,,,-1000000.0,4278000000.0,6891000000.0,,625000000.0,,-14754000000.0,,,,,538557000.0,0.0,,,,229000000,1358000000.0,,,,993000000.0,,-447000000.0,,,,-223000000.0,748000000.0,320000000,,,,,,,,,,,,147000000.0,-75000000.0,887000000.0,,11584000000.0,,,1515000000.0,0.0,0.0,24631000000.0,,,,,,0.43,-14000000.0,,4615000000.0,2292000000.0,3946000000.0,,,,358000000.0,,,,,,,553000000.0,,,,,,,5000000.0,,,,,,,538557000.0,,,23877000000.0,229000000,16986000000.0,,,,301000000.0,539000000.0,,689000000.0,539000000.0,,,520000000.0,-91000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,6787000000.0,,,,-424000000.0,1334000000.0,,,,,,32818000000.0,,,,0.12,,,,,,,,8050000000,-760000000.0,982000000,26647000000.0,,-428000000.0,359000000.0,,1004000000,,,8000000.0,,-41000000.0,,,,,,,,-1000000.0,,-11358000000.0,-41000000.0,,,123000000.0,5805000000.0,,,,,,3333000000.0,-10194000000.0,28547000000.0,,2701000000.0,-3965000000.0,,,2000000.0,4271000000.0,6693000000.0,,875000000.0,,-15002000000.0,,,,,527515000.0,0.0,,,,61000000,1382000000.0,,,,1038000000.0,,-394000000.0,,,,-632000000.0,880000000.0,146000000,,,,,,,,,,,,-23000000.0,68000000.0,891000000.0,,11645000000.0,,,1683000000.0,0.0,0.0,25871000000.0,,,,,,0.11,-180000000.0,,1263000000.0,2212000000.0,3925000000.0,,,,362000000.0,,,,,,,539000000.0,,,,,,,4000000.0,,,,,,,508417000.0,,,23756000000.0,61000000,17063000000.0,,,,486000000.0,359000000.0,,725000000.0,359000000.0,,,519000000.0,-1666000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,-15241000000.0,,13440000000.0,6992000000.0,,,,-440000000.0,1597000000.0,-1679000000.0,,,641000000.0,,33912000000.0,22989000000.0,,2842000000.0,,7233000000.0,,373000000.0,-3248000000.0,,,,8338000000,-617000000.0,1211000000,28075000000.0,,-1755000000.0,373000000.0,-38000000.0,3306000000,2550000000.0,,2000000.0,32506000000.0,566000000.0,28358000000.0,,2465000000.0,,2037000000.0,-1862000000.0,,0.0,2506000000.0,-9423000000.0,-1473000000.0,2254000000.0,27327000000.0,2454000000.0,5781000000.0,19665000000.0,-2953000000.0,679000000.0,,,3492000000.0,-8258000000.0,28358000000.0,,,-92000000.0,33912000000.0,719000000.0,1000000.0,5554000000.0,7233000000.0,,679000000.0,2465000000.0,-15241000000.0,,5179000000.0,-1682000000.0,411000000.0,,0.0,-31000000.0,1407000000.0,5.17,1935000000,649000000.0,495943000.0,,,641000000.0,842000000.0,-509000000.0,,25645000000.0,-8258000000.0,382000000.0,1387000000.0,2042000000,,,-2995000000.0,1720000000.0,1465000000.0,-18000000.0,,26898000000.0,,,26000000.0,412000000.0,1043000000.0,1054000000.0,-9423000000.0,12834000000.0,1054000000.0,5554000000.0,1720000000.0,0.0,0.0,25645000000.0,4000000.0,4.97,,4533000000.0,,,14000000.0,,1346000000.0,2550000000.0,4533000000.0,,476609000.0,373000000.0,387000000.0,5251000000.0,5251000000.0,,,12834000000.0,1260000000.0,359000000.0,4338000000.0,,1597000000.0,-7089000000.0,7063000000.0,3933000000.0,4000000.0,-440000000.0,,5000000.0,0.0,373000000.0,-976000000.0,,,,26898000000.0,1935000000,19665000000.0,,,28075000000.0,878000000.0,373000000.0,0.0,1407000000.0,373000000.0,,,465000000.0,-26000000.0,,3561000000.0,,649000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,7780000000.0,,,,-411000000.0,1412000000.0,,,,,,34463000000.0,,,,1.231881,,,,,,,,9199000000,-1384000000.0,1406000000,28354000000.0,,-437000000.0,471000000.0,,1822000000,,,9000000.0,,307000000.0,,,,,,,,-982000000.0,,-9854000000.0,-112000000.0,,,963000000.0,6374000000.0,,,,,,3736000000.0,-8613000000.0,28848000000.0,,5398000000.0,-563000000.0,,,3000000.0,5615000000.0,7282000000.0,,661000000.0,,-15567000000.0,,,,,458312000.0,0.0,,,,540000000,644000000.0,,,,736000000.0,,-335000000.0,,,,-262000000.0,797000000.0,639000000,,,,,,,,,,,,324000000.0,-1000000.0,1046000000.0,,12787000000.0,,,1757000000.0,0.0,0.0,26061000000.0,,,,,,1.18,98000000.0,,1419000000.0,2362000000.0,4878000000.0,,,,417000000.0,,5398000000.0,,,,,373000000.0,,,,,,,4000000.0,,,,,,,438354100.0,,,27139000000.0,540000000,19857000000.0,,,,462000000.0,471000000.0,,1841000000.0,471000000.0,,,442000000.0,-67000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,6690000000.0,,,,-449000000.0,1517000000.0,,,,,,34075000000.0,,,,0.89,,,,,,,,8112000000,-543000000.0,1149000000,28742000000.0,,-449000000.0,518000000.0,,1567000000,,,14000000.0,,26000000.0,,,,,,,,0.0,,-9463000000.0,-27000000.0,,,699000000.0,5541000000.0,,,,,,3707000000.0,-8243000000.0,28628000000.0,,,-865000000.0,,,-7000000.0,5447000000.0,7137000000.0,,756000000.0,,-15896000000.0,,,,,458621000.0,0.0,,,,391000000,597000000.0,,,,840000000.0,,-449000000.0,,,,-964000000.0,1460000000.0,485000000,,,,,,,,,,,,214000000.0,-2000000.0,1055000000.0,,12846000000.0,,,1857000000.0,0.0,0.0,25732000000.0,,,,,,0.85,47000000.0,,1422000000.0,1651000000.0,4485000000.0,,,,420000000.0,,5431000000.0,,,,,471000000.0,,,,,,,4000000.0,,,,,,,439473000.0,,,27132000000.0,391000000,19995000000.0,,,,1011000000.0,518000000.0,,1309000000.0,518000000.0,,,448000000.0,-99000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,6687000000.0,,,,-440000000.0,1585000000.0,,,,,,33865000000.0,,,,0.815618,,,,,,,,8062000000,-996000000.0,1116000000,29145000000.0,,-454000000.0,472000000.0,,1540000000,,,16000000.0,,-76000000.0,,,,,,,,-1000000.0,,-9103000000.0,-28000000.0,,,677000000.0,5571000000.0,,,,,,3781000000.0,-7859000000.0,28004000000.0,,,-136000000.0,,,9000000.0,5861000000.0,7272000000.0,,828000000.0,,-16185000000.0,,,,,459515000.0,0.0,,,,360000000,576000000.0,,,,768000000.0,,-484000000.0,,,,-247000000.0,655000000.0,455000000,,,,,,,,,,,,222000000.0,7000000.0,1052000000.0,,12960000000.0,,,1860000000.0,0.0,0.0,25182000000.0,,,,,,0.78,-46000000.0,,1375000000.0,1498000000.0,4598000000.0,,,,417000000.0,,5460000000.0,,,,,518000000.0,,,,,,,4000000.0,,,,,,,441383000.0,,,27302000000.0,360000000,20030000000.0,,,,171000000.0,472000000.0,,1751000000.0,472000000.0,,,446000000.0,-110000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,-16342000000.0,,15089000000.0,3068000000.0,,,,-457000000.0,1768000000.0,-1862000000.0,0.0,,679000000.0,,36416000000.0,7391000000.0,,2006000000.0,0.708483,7763000000.0,,705000000.0,-3896000000.0,,,,8434000000,3030000000.0,1171000000,29527000000.0,,-723000000.0,705000000.0,332000000.0,1442000000,2969000000.0,,17000000.0,33013000000.0,-11000000.0,30244000000.0,355000000.0,1605000000.0,96000000.0,1798000000.0,-356000000.0,,-2165000000.0,0.0,-10960000000.0,-91000000.0,2313000000.0,12207000000.0,555000000.0,1897000000.0,20312000000.0,107000000.0,915000000.0,,,3865000000.0,-9660000000.0,30244000000.0,,,-877000000.0,36416000000.0,888000000.0,6000000.0,6172000000.0,7763000000.0,,915000000.0,1605000000.0,-16342000000.0,,20806000000.0,-258000000.0,373000000.0,461131000.0,973000000.0,-3148000000.0,1435000000.0,3.621388,314000000,619000000.0,459403000.0,,,679000000.0,246000000.0,-594000000.0,,27495000000.0,-9660000000.0,-307000000.0,1263000000.0,427000000,,,-2063000000.0,1776000000.0,1679000000.0,-122000000.0,,28075000000.0,,,56000000.0,128000000.0,-154000000.0,1086000000.0,-10960000000.0,13185000000.0,1086000000.0,6172000000.0,1776000000.0,324000000.0,0.0,27495000000.0,4000000.0,3.49,,4672000000.0,,0.68,233000000.0,,5366000000.0,2969000000.0,4672000000.0,,443200200.0,705000000.0,425000000.0,5539000000.0,5539000000.0,,,13185000000.0,-124000000.0,472000000.0,4816000000.0,,1768000000.0,-2441000000.0,6371000000.0,4175000000.0,4000000.0,-457000000.0,,11000000.0,324000000.0,705000000.0,-1780000000.0,443200200.0,,,28075000000.0,314000000,20312000000.0,,,29527000000.0,669000000.0,705000000.0,973000000.0,1435000000.0,705000000.0,,,462000000.0,-80000000.0,,2894000000.0,,619000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,,,3044000000.0,,350000000.0,,-475000000.0,1691000000.0,,,,,,35894000000.0,,,,0.771549,,,,,,,,8440000000,-540000000.0,1136000000,29764000000.0,,-373000000.0,594000000.0,,1535000000,,,23000000.0,,12000000.0,,,,,,,,-10000000.0,,-10616000000.0,-22000000.0,,,639000000.0,1908000000.0,,,,,,3917000000.0,-9323000000.0,29903000000.0,,,-741000000.0,,,1000000.0,5991000000.0,7787000000.0,,827000000.0,,-16620000000.0,,,,,462368000.0,970000000.0,,,,344000000,530000000.0,,,,606000000.0,,-404000000.0,,,,-478000000.0,740000000.0,438000000,,,,,,,,,,,,201000000.0,-25000000.0,1104000000.0,,13144000000.0,,,1763000000.0,0.0,,27170000000.0,,,,,,0.74,-111000000.0,,5396000000.0,2862000000.0,4877000000.0,,,,424000000.0,,5541000000.0,,,,,705000000.0,,,,,,,4000000.0,,,,,,,445856200.0,,,27882000000.0,344000000,20095000000.0,,,,336000000.0,594000000.0,,1438000000.0,594000000.0,,,472000000.0,-117000000.0,,,,,,754000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,3132000000.0,,-167000000.0,,-426000000.0,1657000000.0,,,,,,35419000000.0,,,,0.946167,,,,,,,,8450000000,-18000000.0,1252000000,30077000000.0,,-417000000.0,462000000.0,,1693000000,,,28000000.0,,13000000.0,,,,,,,,0.0,,-10193000000.0,-1000000.0,,,806000000.0,1880000000.0,,,,,,3848000000.0,-8823000000.0,29399000000.0,,,-47000000.0,,,-5000000.0,6020000000.0,7791000000.0,,861000000.0,,-16848000000.0,,,,,463184000.0,960000000.0,,,,423000000,525000000.0,,,,591000000.0,,-492000000.0,,,,-529000000.0,814000000.0,537000000,,,,,,,,,,,,269000000.0,16000000.0,1152000000.0,,13229000000.0,,,1695000000.0,0.0,,26744000000.0,,,,,,0.91,-132000000.0,,5318000000.0,2907000000.0,4915000000.0,,,,425000000.0,,5534000000.0,,,,,594000000.0,,,,,,,4000000.0,,,,,,,447066900.0,,,27934000000.0,423000000,20143000000.0,,,,322000000.0,462000000.0,,1456000000.0,462000000.0,,,462000000.0,-92000000.0,,,,,,1023000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,,3083000000.0,,-25000000.0,,-374000000.0,1582000000.0,,,,,,35437000000.0,,,,0.815509,,,,,,,,8456000000,-29000000.0,1151000000,30472000000.0,,-884000000.0,484000000.0,,1602000000,,,30000000.0,,13000000.0,,,,,,,,-3000000.0,,-9827000000.0,-440000000.0,,,701000000.0,1932000000.0,,,,,,3916000000.0,-8376000000.0,30018000000.0,,,-512000000.0,,,12000000.0,5419000000.0,7771000000.0,,828000000.0,,-17150000000.0,,,,,463569000.0,959000000.0,,,,365000000,527000000.0,,,,691000000.0,,-451000000.0,,,,6000000.0,900000000.0,467000000,,,,,,,,,,,,234000000.0,8000000.0,1135000000.0,,13322000000.0,,,1670000000.0,0.0,,27389000000.0,,,,,,0.79,22000000.0,,5373000000.0,2849000000.0,4924000000.0,,,,443000000.0,,5832000000.0,,,,,462000000.0,,,,,,,4000000.0,,,,,,,447573400.0,,,28393000000.0,365000000,20622000000.0,,,,449000000.0,484000000.0,,988000000.0,484000000.0,,,458000000.0,-109000000.0,,,,,,955000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-17454000000.0,,15646000000.0,3307000000.0,,-15000000.0,,-257000000.0,1803000000.0,-1943000000.0,-500000000.0,,466000000.0,,35759000000.0,7774000000.0,,1996000000.0,0.964504,8037000000.0,,414000000.0,-4395000000.0,,,,8836000000,173000000.0,1253000000,31073000000.0,,-672000000.0,414000000.0,-291000000.0,1717000000,3106000000.0,,32000000.0,34182000000.0,24000000.0,30064000000.0,142000000.0,1556000000.0,143000000.0,1848000000.0,-417000000.0,,-3000000.0,0.0,-9403000000.0,-18000000.0,1737000000.0,12566000000.0,800000000.0,2054000000.0,20794000000.0,-414000000.0,747000000.0,,,3965000000.0,-8270000000.0,30064000000.0,,,-362000000.0,35759000000.0,950000000.0,1000000.0,5695000000.0,8037000000.0,,747000000.0,1556000000.0,-17454000000.0,,21616000000.0,-481000000.0,705000000.0,458535000.0,949000000.0,-16000000.0,786000000.0,3.539549,424000000,569000000.0,461913000.0,,,466000000.0,62000000.0,-596000000.0,,27590000000.0,-8270000000.0,-624000000.0,1226000000.0,554000000,,,-2346000000.0,1525000000.0,1753000000.0,-19000000.0,,28831000000.0,,,113000000.0,246000000.0,3000000.0,1179000000.0,-9403000000.0,13619000000.0,1179000000.0,5695000000.0,1525000000.0,331000000.0,,27590000000.0,4000000.0,3.37,,5208000000.0,,0.92,-70000000.0,,5529000000.0,3106000000.0,5208000000.0,,439604000.0,414000000.0,461000000.0,5903000000.0,5903000000.0,,,13619000000.0,2000000.0,484000000.0,4792000000.0,,1803000000.0,-1662000000.0,6547000000.0,3680000000.0,4000000.0,-257000000.0,,9000000.0,331000000.0,414000000.0,-1625000000.0,439604000.0,,,28831000000.0,424000000,20794000000.0,,,31073000000.0,630000000.0,414000000.0,949000000.0,786000000.0,414000000.0,,,456000000.0,-99000000.0,,2946000000.0,,569000000.0,,1126000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,,,3250000000.0,,144000000.0,,-232000000.0,1735000000.0,,,,,,36276000000.0,,,,0.781178,,,,,,,,8832000000,-710000000.0,1188000000,31369000000.0,,-409000000.0,850000000.0,,1587000000,,,37000000.0,,92000000.0,,,,,,,,-7000000.0,,-9055000000.0,-19000000.0,,,680000000.0,2062000000.0,,,,,,4050000000.0,-7828000000.0,30385000000.0,,,-542000000.0,,,0.0,5891000000.0,8877000000.0,,859000000.0,,-17757000000.0,,,,,457449000.0,978000000.0,,,,347000000,595000000.0,,,,544000000.0,,-400000000.0,,,,402000000.0,443000000.0,454000000,,,,,,,,,,,,226000000.0,-48000000.0,1187000000.0,,13612000000.0,,,1524000000.0,0.0,,27883000000.0,,,,,,0.76,436000000.0,,5582000000.0,3115000000.0,5489000000.0,,,,447000000.0,,5910000000.0,,,,,414000000.0,,,,,,,4000000.0,,,,,,,444201100.0,,,29809000000.0,347000000,20932000000.0,,,,43000000.0,850000000.0,,1041000000.0,850000000.0,,,460000000.0,-111000000.0,,,,,,851000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,3600000000.0,,-238000000.0,,-199000000.0,1717000000.0,,,,,,36410000000.0,,,,1.119681,,,,,,,,9230000000,138000000.0,1537000000,31841000000.0,,-455000000.0,658000000.0,,1785000000,,,40000000.0,,9000000.0,,,,,,,,0.0,,-8572000000.0,-8000000.0,,,904000000.0,2063000000.0,,,,,,4098000000.0,-7990000000.0,30515000000.0,,,-2940000000.0,,,1000000.0,5895000000.0,8772000000.0,,931000000.0,,-18120000000.0,,,,,453009000.0,1019000000.0,,,,483000000,576000000.0,,,,614000000.0,,-513000000.0,,,,-987000000.0,1250000000.0,632000000,,,,,,,,,,,,272000000.0,-206000000.0,1211000000.0,,13721000000.0,,,1554000000.0,0.0,,27942000000.0,,,,,,1.07,-192000000.0,,5630000000.0,3132000000.0,5472000000.0,,,,454000000.0,,5909000000.0,,,,,850000000.0,,,,,,,4000000.0,,,,,,,431372800.0,,,29822000000.0,483000000,21050000000.0,,,,737000000.0,658000000.0,,1046000000.0,658000000.0,,,427000000.0,-77000000.0,,,,,,728000000.0,,,,,,,,,,,,,,,,,,
