date,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,annualDilutedEPS,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualChangeInInventory,annualStockholdersEquity,trailingSaleOfInvestment,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualBasicAverageShares,quarterlyTaxProvision,quarterlyNetPPE,annualRetainedEarnings,annualInventory,quarterlyOtherCurrentLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualOperatingCashFlow,quarterlyOperatingExpense,annualCapitalStock,annualCurrentLiabilities,trailingChangeInInventory,annualOtherIntangibleAssets,annualStockBasedCompensation,annualGoodwill,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualEbitda,annualRepaymentOfDebt,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,trailingGrossProfit,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualOtherCurrentLiabilities,annualOperatingIncome,trailingTotalRevenue,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,annualDilutedAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingPurchaseOfInvestment,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualAccountsPayable,trailingOtherIncomeExpense,trailingInvestingCashFlow,trailingOperatingIncome,annualGrossPPE,quarterlyCurrentDebt,quarterlyBasicAverageShares,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyBasicEPS,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,trailingEndCashPosition,annualPretaxIncome,annualInvestmentsAndAdvances,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,annualSellingGeneralAndAdministration,quarterlyNonCurrentDeferredRevenue,annualAccumulatedDepreciation,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyOperatingIncome,quarterlyGrossPPE,trailingInterestExpense,annualTaxProvision,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualTotalRevenue,annualResearchAndDevelopment,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyEbitda,annualInterestExpense,annualCommonStockIssuance,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyDilutedEPS,quarterlyOtherShortTermInvestments,annualBasicEPS,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingNetIncome,quarterlyGoodwill,annualTotalAssets,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,annualNetIncome,quarterlyOtherCurrentAssets,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingTaxProvision,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualCostOfRevenue,trailingDepreciationAndAmortization,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,trailingCashDividendsPaid,trailingDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,quarterlyPurchaseOfBusiness,trailingNetOtherFinancingCharges,quarterlyNetOtherFinancingCharges,trailingBasicEPS,quarterlyRepaymentOfDebt,trailingCommonStockIssuance,quarterlyDeferredIncomeTax,annualIncomeTaxPayable,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,trailingDeferredIncomeTax,quarterlyChangeInInventory,quarterlyNetOtherInvestingChanges,quarterlyResearchAndDevelopment,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyChangeInCashSupplementalAsReported,quarterlyCashDividendsPaid,trailingChangesInAccountReceivables,quarterlyOperatingCashFlow,quarterlyInvestingCashFlow,quarterlyFreeCashFlow,quarterlySaleOfInvestment,trailingPurchaseOfBusiness,trailingDilutedEPS,quarterlyBeginningCashPosition
2006-03-31,,,,,,,,,,1536117500.0,1536117500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536117500.0,,,,,,,,,,,,,,,,,,618500000.0,,,2.483618,,,,,,,,,,,,,,,,,,,,11785093460.0,,,,11785093460.0,,,,,,,,,,,,,,11785093460.0,,,,,,,,,,,2.426726,,,,,,,,,,,,,,633000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,5374273280.0,9347805120.0,,,,-1658020480.0,17.967432,3258867840.0,-10834306240.0,8428121030.0,5791010870.0,-1486501120.0,46660412560.0,,,-5724458640.0,569913648.0,,44166235200.0,47146384080.0,7075173600.0,6639228560.0,7075173600.0,5374273280.0,,,6889360960.0,-1786660000.0,,12149288000.0,17380628480.0,,0.0,18581264000.0,,,,807570320.0,,,6889360960.0,4966914800.0,,,22311810080.0,,,192959280.0,,44166235200.0,-1193488880.0,0.0,6639228560.0,19052942240.0,,-343038720.0,2587083680.0,5791010870.0,,2587083680.0,,86467197360.0,,579131613.0,2587083680.0,,2587083680.0,,,4316570560.0,,,,70222884640.0,2408417680.0,,3430387200.0,,,55122034320.0,,,19117262000.0,,4316570560.0,,,10798573040.0,,-26056649440.0,,9347805120.0,10627053680.0,-1193488880.0,,13042618000.0,,39535212480.0,21618735870.0,2587083680.0,-9011913040.0,4966914800.0,-16308482610.0,70222884640.0,,5946004480.0,,,31345163040.0,771837120.0,56980160720.0,,,10405507840.0,20953948480.0,,-16308482610.0,185812640.0,400211840.0,,-64319760.0,39535212480.0,47146384080.0,20953948480.0,-3051615280.0,29679995920.0,55122034320.0,,,18.258043,,46660412560.0,,31345163040.0,,,,807570320.0,86467197360.0,,18581264000.0,,10405507840.0,10820012960.0,2408417680.0,-26056649440.0,,-3373214080.0,1815246560.0,3430387200.0,12149288000.0,10820012960.0,,27300164800.0,,8368715440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,,,,,,,,4123876800.0,4077714000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4077714000.0,,,,,,,,,,,,,,,,,,622866948.0,,,6.546685,,,,,,,,,,,,,,,,,,,,18680546400.0,,,,18680546400.0,,,,,,,,,,,,,,18680546400.0,,,,,,,,,,,6.546685,,,,,,,,,,,,,,622866948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,,2771485200.0,,,,,,,,4031251200.0,3982260300.0,,,,,,,1987630800.0,66648620100.0,,,17790695400.0,8986330800.0,7201662300.0,-20996100.0,,,,,15110193300.0,,2141602200.0,,,,,,,10561038300.0,,12009769200.0,,,,,,,,,,,,,,,,,3982260300.0,,,,110824414500.0,,,6207846900.0,,6046876800.0,,,,,,,,3009441000.0,623800000.0,,223958400.0,6.384214,71141785500.0,664876500.0,,,,,,8223472500.0,,,,,,,57802263300.0,,,,51510432000.0,18784510800.0,,,,6081870300.0,92641791900.0,,,,,,,,,,,,,6081870300.0,,,,,,,30710295600.0,,,,6.286232,160970100.0,,,57802263300.0,6130861200.0,39682629000.0,1847656800.0,,,454915500.0,,,20800136400.0,633500000.0,,11771813400.0,,-25993171800.0,,,,8398440000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,,,,,,,,,4517150600.0,4517150600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4517150600.0,,,,,,,,,,,,,,,,,,622600000.0,,,7.189677,,,,,,,,,,,,,,,,,,,,30174856500.0,,,,30174856500.0,,,,,,,,,,,,,,30174856500.0,,,,,,,,,,,7.117054,,,,,,,,,,,,,,630300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,8456040000.0,3558583500.0,,,,-873790800.0,26.999692,4016619000.0,-10732124100.0,4865297300.0,4865297300.0,-2057636400.0,62743816800.0,,,-2952567300.0,634551142.0,,76498975200.0,61059655500.0,14664182700.0,10224761700.0,14664182700.0,8456040000.0,,,15002424300.0,-84560400.0,42280200.0,13656504600.0,16094662800.0,,0.0,24304068300.0,,641249700.0,,598969500.0,,,15002424300.0,1423433400.0,,,30103502400.0,,,-1049958300.0,,76498975200.0,-1937842500.0,0.0,10224761700.0,26086883400.0,,1705301400.0,6187002600.0,4865297300.0,,6201096000.0,,121245520200.0,,642300988.0,6187002600.0,,6095395500.0,,,5940368100.0,,,,125107111800.0,6673224900.0,,10400929200.0,,,82157475300.0,641249700.0,,26171443800.0,,5940368100.0,-3734751000.0,,12134417400.0,,-48608136600.0,,3558583500.0,12740433600.0,-1937842500.0,,17341928700.0,,56817542100.0,32186733900.0,6095395500.0,-12261258000.0,1423433400.0,-41648588700.0,125107111800.0,,8301012600.0,,,39088044900.0,2388831300.0,99922206000.0,,,17341928700.0,32513473800.0,,-41648588700.0,260727900.0,338241600.0,91607100.0,-415755300.0,56817542100.0,61059655500.0,32513473800.0,-1261359300.0,38827317000.0,82157475300.0,,91607100.0,27.329442,,62743816800.0,,39088044900.0,,,,598969500.0,121245520200.0,,24304068300.0,,17341928700.0,338241600.0,6673224900.0,-48608136600.0,,,3812264700.0,10400929200.0,13656504600.0,338241600.0,42280200.0,61094889000.0,,3833404800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,,,,,,,,4575420000.0,4575420000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4575420000.0,,,,,,,,,,,,,,,,,,607700000.0,,,7.521963,,,,,,,,,,,,,,,,,,,,27747930000.0,,,,27747930000.0,,,,,,,,,,,,,,27747930000.0,,,,,,,,,,,7.4196,,,,,,,,,,,,,,616000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,27028708980.0,,,,,,,,4569972120.0,4569972120.0,,,,,,,2195782400.0,54290719840.0,,,18279888480.0,17024175420.0,8652755020.0,-1564494960.0,,,,,12680643360.0,,4473906640.0,,,,,,,16269375220.0,,17785837440.0,,,,,,,,,,,,,,,,,4569972120.0,,,,123094188980.0,,,4192572020.0,,3952408320.0,,,,,,,,10574064620.0,607700000.0,,219578240.0,7.523299,83316218440.0,583254700.0,,,,,,11479824860.0,,,,,,,60212470500.0,,,,61125092560.0,27749200080.0,,,,7005918220.0,102920438180.0,,,,,,,,,,,,,7005918220.0,,,,,,,32271139460.0,,,,7.417627,240163700.0,,,60212470500.0,6978470940.0,39777970540.0,2854517120.0,,,603840160.0,,,28853953100.0,616000000.0,,6861820.0,,-48629718340.0,,,,10937741080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,,,,,,,,6983862200.0,6983862200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6983862200.0,,,,,,,,,,,,,,,,,,607700000.0,,,11.13926,,,,,,,,,,,,,,,,,,,,37258092760.0,,,,37258092760.0,,,,,,,,,,,,,,37258092760.0,,,,,,,,,,,10.978469,,,,,,,,,,,,,,616000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,7927150000.0,3787850000.0,,,,-1304270000.0,36.694723,4889060000.0,-10176430000.0,1126972630.0,1126972630.0,-3998720000.0,71789520000.0,,,-7895910000.0,601000000.0,,73179700000.0,,18853340000.0,7731900000.0,18853340000.0,7927150000.0,,,21438450000.0,-39050000.0,156200000.0,14721850000.0,16853980000.0,,,25819860000.0,,905960000.0,,820050000.0,,,21438450000.0,,,,36628900000.0,,,835670000.0,,73179700000.0,71789520000.0,,7731900000.0,31739840000.0,,-328020000.0,4233020000.0,1126972630.0,,4069010000.0,,131520400000.0,,601903445.0,4233020000.0,,4162730000.0,,,13792460000.0,,,,126920310000.0,4139300000.0,,8895590000.0,,,80060310000.0,905960000.0,,31591450000.0,,13792460000.0,-6849370000.0,,20774600000.0,,-53740610000.0,,3787850000.0,20181040000.0,71789520000.0,,22086680000.0,,57364450000.0,10202301720.0,4162730000.0,-10223290000.0,,-80034438280.0,126920310000.0,,9504770000.0,,,51460090000.0,-921580000.0,121976580000.0,,,22086680000.0,31544590000.0,,-80034438280.0,1077780000.0,5388900000.0,70290000.0,-429550000.0,57364450000.0,,31544590000.0,-8817490000.0,51920880000.0,80060310000.0,,70290000.0,37.213518,,71789520000.0,,51460090000.0,,,,820050000.0,131520400000.0,,25819860000.0,,22086680000.0,3912810000.0,4139300000.0,-53740610000.0,,,4982780000.0,8895590000.0,14721850000.0,3912810000.0,156200000.0,70055700000.0,,6630690000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,,,,,,,,6628813350.0,6628813350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6628813350.0,,,,,,,,,,,,,,,,,,596000000.0,,,11.118896,,,,,,,,,,,,,,,,,,,,41690650000.0,,,,41690650000.0,,,,,,,,,,,,,,41690650000.0,,,,,,,,,,,10.928787,,,,,,,,,,,,,,613500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,6206230140.0,,,,,,,,6562479000.0,6562479000.0,,,,,,,4096861890.0,83952856350.0,,,27037413480.0,19049939040.0,10828090350.0,-374998800.0,,,,,21074932560.0,,5399982720.0,,,,,,,25190544390.0,,22443678180.0,,,,,,,,,,,,,,,,,6562479000.0,,,,162374480400.0,,,25574918160.0,,21206182140.0,,,,,,,,2146868130.0,596000000.0,,656247900.0,11.005277,93637200360.0,899997120.0,,,,,,16068698580.0,,,,,,,88996590210.0,,,,71249772000.0,41259242970.0,,,,10668715860.0,137324560560.0,,,,,,,,,,,,,10668715860.0,,,,,,,42065490390.0,,,,10.81684,4368736020.0,,,88996590210.0,10537466280.0,68737280040.0,4921859250.0,,,928122030.0,,,29184281610.0,613500000.0,,28124910.0,,-53371704210.0,,,,10162467480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,9168000000.0,,,-30000000.0,,-13888000000.0,22.8,6245000000.0,-12518000000.0,,,4143000000.0,83835000000.0,,,-1193000000.0,596100000.0,,,74882000000.0,14589000000.0,,,,,,15176000000.0,-89000000.0,,,30838000000.0,,0.0,26215000000.0,,1068000000.0,,805000000.0,,7000000.0,,,,,32971000000.0,-6911000000.0,,270000000.0,,84866000000.0,,,419000000.0,15616000000.0,,-239000000.0,19588000000.0,,,20592000000.0,,,297000000.0,614000000.0,,,,,,16223000000.0,,,,144056000000.0,,,143000000.0,,,,,,24195000000.0,2744000000.0,,-1149000000.0,,16633000000.0,,-59190000000.0,,15000000.0,33712000000.0,,,13715000000.0,,,,19425000000.0,-15672000000.0,,,,,10480000000.0,,7127000000.0,52984000000.0,16257000000.0,137836000000.0,,,13648000000.0,33406000000.0,,,2531000000.0,1034000000.0,163000000.0,406000000.0,59621000000.0,,,10375000000.0,49328000000.0,92854000000.0,,,22.9,,,,,,,,,145838000000.0,,,,13648000000.0,,4842000000.0,,,-583000000.0,4335000000.0,,13615000000.0,520000000.0,464000000.0,88508000000.0,,15166000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,2148000000.0,,,3015000000.0,,,,,,,,,,,,,,87639000000.0,,,20328000000.0,15898000000.0,9578000000.0,,,,,,14119000000.0,,,,,,,,,,,18962000000.0,,,,,,,,,,,,,,,,,,,,,148488000000.0,,,15841000000.0,,15822000000.0,,,,,,,,4887000000.0,,,,,96359000000.0,1026000000.0,,,,,,,,277000000.0,,,,,,,,,59797000000.0,,,,,,87639000000.0,,,,,,,,,,,,,,,,,,,,34582000000.0,,,,,19000000.0,,,86317000000.0,,52129000000.0,,,,790000000.0,,,25215000000.0,,,456000000.0,,,,,,4631000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,10406000000.0,1344000000.0,,0.0,4158000000.0,23458000000.0,26.54,6712000000.0,-16704000000.0,,,-2509000000.0,94730000000.0,,,-2701000000.0,597600000.0,,92199000000.0,85463000000.0,16472000000.0,361000000.0,16472000000.0,10406000000.0,,,18624000000.0,-1295000000.0,266000000.0,14111000000.0,15529000000.0,,0.0,22869000000.0,,1193000000.0,,738000000.0,,14000000.0,18624000000.0,,,,32198000000.0,-4846000000.0,,217000000.0,,92199000000.0,137000000.0,0.0,361000000.0,23937000000.0,,685000000.0,14947000000.0,,,16592000000.0,,156484000000.0,273000000.0,615500000.0,14947000000.0,,14870000000.0,,,17384000000.0,,,,153850000000.0,1661000000.0,,75000000.0,,,102761000000.0,1193000000.0,,23372000000.0,4158000000.0,17384000000.0,0.0,,16954000000.0,273000000.0,-61651000000.0,,1344000000.0,19136000000.0,137000000.0,,16387000000.0,,59242000000.0,,14870000000.0,-16108000000.0,,,153850000000.0,,6985000000.0,,,53723000000.0,-3876000000.0,122256000000.0,,,15941000000.0,36373000000.0,,,2114000000.0,0.0,77000000.0,9000000.0,59242000000.0,85463000000.0,36373000000.0,-3424000000.0,43073000000.0,102761000000.0,,77000000.0,26.68,,94730000000.0,,53723000000.0,,,,738000000.0,156484000000.0,,22869000000.0,,15941000000.0,50000000.0,1661000000.0,-61651000000.0,,-318000000.0,20592000000.0,75000000.0,14111000000.0,50000000.0,266000000.0,79183000000.0,,-579000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,68802000000.0,,,2978000000.0,,,,,,,,,,,,,,30451000000.0,,,20686000000.0,16337000000.0,11189000000.0,,,,,,14378000000.0,,,,,,,,,,,20487000000.0,,,,,,,,,,,,,,,,,,,,,158608000000.0,,,13370000000.0,,13330000000.0,,,,,,,,1452000000.0,,,,,105804000000.0,1101000000.0,,,,,,,,360000000.0,,,,,,,,,60182000000.0,,,,,,30451000000.0,,,,,,,,,,,,,,,,,,,,38044000000.0,,,,,40000000.0,,,95876000000.0,,52804000000.0,,,,701000000.0,,,22138000000.0,,,121000000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,12272000000.0,1533000000.0,,-3823000000.0,3756000000.0,38639000000.0,32.85,7400000000.0,-24465000000.0,,,-2451000000.0,107649000000.0,,,288000000.0,600400000.0,,108997000000.0,98590000000.0,18512000000.0,136000000.0,18512000000.0,12272000000.0,,,23174000000.0,-91000000.0,885000000.0,14356000000.0,25816000000.0,,0.0,27274000000.0,,1265000000.0,,747000000.0,,70000000.0,21628000000.0,,,,31233000000.0,-295000000.0,,174000000.0,,108997000000.0,-1895000000.0,0.0,25463000000.0,30068000000.0,,-24396000000.0,14792000000.0,,,17810000000.0,,177972000000.0,498000000.0,614500000.0,14792000000.0,,14716000000.0,,,20957000000.0,,,,108997000000.0,1811000000.0,,103000000.0,,,118191000000.0,1265000000.0,,29416000000.0,3071000000.0,20957000000.0,0.0,,19882000000.0,498000000.0,-65502000000.0,,2218000000.0,21901000000.0,-1895000000.0,,20220000000.0,,67632000000.0,,14716000000.0,-20665000000.0,,,174499000000.0,,9196000000.0,,-3481000000.0,59781000000.0,1218000000.0,142436000000.0,,,19794000000.0,40358000000.0,,,1817000000.0,430000000.0,76000000.0,27000000.0,67632000000.0,98590000000.0,40358000000.0,-2379000000.0,51969000000.0,118191000000.0,,76000000.0,32.97,,107649000000.0,,59781000000.0,,,,747000000.0,177972000000.0,,27274000000.0,,19794000000.0,0.0,1811000000.0,-65502000000.0,,-419000000.0,16592000000.0,103000000.0,14356000000.0,0.0,885000000.0,90467000000.0,,25816000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,2997000000.0,,,3718000000.0,,,,,,,,,,,,,,122003000000.0,,,26207000000.0,21712000000.0,13834000000.0,,,,,,14162000000.0,,,,,,,,,,,23975000000.0,,,,,,,,,,,,,,,,,,,,,195869000000.0,,,9608000000.0,,8857000000.0,,,,,,,,3381000000.0,,,,,132757000000.0,1104000000.0,,,,,,,,404000000.0,,,,,,,,,72576000000.0,,,,,,122003000000.0,,,,,,,,,,,,,,,,,,,,42988000000.0,,,,,751000000.0,,,120503000000.0,,63112000000.0,,,,792000000.0,,,29588000000.0,,,0.0,,,,,,39000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,13839000000.0,1531000000.0,,-24000000.0,3466000000.0,40110000000.0,38.95,9651000000.0,-27616000000.0,,,-1489000000.0,125234000000.0,,,-1029000000.0,603200000.0,,129457000000.0,112547000000.0,20668000000.0,135000000.0,20668000000.0,13839000000.0,,,20011000000.0,-121000000.0,737000000.0,12828000000.0,28024000000.0,,0.0,30889000000.0,,1214000000.0,485000000.0,787000000.0,,1000000.0,20011000000.0,1482000000.0,,,47684000000.0,-2150000000.0,,722000000.0,,129457000000.0,2137000000.0,0.0,135000000.0,36515000000.0,,718000000.0,13172000000.0,,,17838000000.0,,203753000000.0,455000000.0,616200000.0,13172000000.0,,12746000000.0,,,12333000000.0,,,,203538000000.0,3294000000.0,,38000000.0,,,138282000000.0,1214000000.0,,36003000000.0,3466000000.0,12333000000.0,,,18373000000.0,455000000.0,-74081000000.0,,1531000000.0,21889000000.0,2137000000.0,,24257000000.0,,75439000000.0,,12746000000.0,-29160000000.0,1482000000.0,,203538000000.0,,11746000000.0,,-512000000.0,65471000000.0,28000000.0,169446000000.0,,,23583000000.0,44550000000.0,,,2030000000.0,,426000000.0,-383000000.0,75439000000.0,112547000000.0,44550000000.0,-2271000000.0,58404000000.0,138282000000.0,,426000000.0,39.1,,125234000000.0,,65471000000.0,,,,787000000.0,203753000000.0,,30889000000.0,,23583000000.0,18000000.0,3294000000.0,-74081000000.0,,,17810000000.0,38000000.0,12828000000.0,18000000.0,737000000.0,111042000000.0,,-1136000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,2249000000.0,,,2487000000.0,,,,,,,,,,,,,,137601000000.0,,,24388000000.0,24069000000.0,14863000000.0,,,,,,21402000000.0,,,,,,,,,,,26128000000.0,,,,,,,,,,,28211000000.0,,,,,,,,,,225602000000.0,,,23248000000.0,,22622000000.0,,,,,,,,9964000000.0,,,,,146394000000.0,1445000000.0,,,,,,,,413000000.0,,,,,12954000000.0,,,,89880000000.0,,,,,,137601000000.0,,,,,,,,,,,,,,,,,,,117437000000.0,55528000000.0,,,,,626000000.0,,,132428000000.0,,79208000000.0,,,,851000000.0,,,34352000000.0,,,238000000.0,,,,,,74000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,16173000000.0,1753000000.0,,-930000000.0,3459000000.0,6487000000.0,43.31,12030000000.0,-32049000000.0,,,-2184000000.0,149625000000.0,,,8749000000.0,605700000.0,,149314000000.0,128038000000.0,24056000000.0,200000000.0,24056000000.0,16173000000.0,,,23814000000.0,-317000000.0,1171000000.0,22357000000.0,38447000000.0,,28711000000.0,36125000000.0,,1532000000.0,374000000.0,859000000.0,,278000000.0,23814000000.0,2323000000.0,,,53796000000.0,-5191000000.0,,-4842000000.0,,149314000000.0,17571000000.0,28711000000.0,200000000.0,45939000000.0,,357000000.0,26797000000.0,,,31966000000.0,,249495000000.0,305000000.0,606800000.0,26797000000.0,,25271000000.0,,,14630000000.0,,,,237929000000.0,2448000000.0,,22000000.0,,,159893000000.0,1532000000.0,,39779000000.0,3459000000.0,14630000000.0,,,34676000000.0,305000000.0,-88615000000.0,,1753000000.0,45762000000.0,17571000000.0,,27182000000.0,,96220000000.0,,25271000000.0,-32288000000.0,2323000000.0,,237929000000.0,,12597000000.0,,-3182000000.0,89602000000.0,16414000000.0,181269000000.0,,-11104000000.0,26278000000.0,60095000000.0,2583000000.0,,1987000000.0,,1526000000.0,-321000000.0,96220000000.0,128038000000.0,60095000000.0,-1484000000.0,91701000000.0,159893000000.0,,1526000000.0,43.38,,149625000000.0,,89602000000.0,,,,859000000.0,249495000000.0,,36125000000.0,,26278000000.0,2304000000.0,2448000000.0,-88615000000.0,,,17838000000.0,22000000.0,22357000000.0,2304000000.0,1171000000.0,89568000000.0,,6159000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,3407000000.0,,,10897000000.0,,,,,,,,,,,,,,151061000000.0,,,30994000000.0,26241000000.0,17895000000.0,,,,,,21893000000.0,,,,,,,,,,,27352000000.0,,,,,,,,,,,28931000000.0,,,,,,,,,,256883000000.0,,,27675000000.0,,25886000000.0,,,,,,,,2659000000.0,,,,,170434000000.0,1551000000.0,,,,,,,,302000000.0,,,,,21627000000.0,,,,95159000000.0,,,,,,151061000000.0,,,,,,,,,,,,,,,,,,,132349000000.0,61506000000.0,,,,,1789000000.0,,,158212000000.0,,86449000000.0,,,,631000000.0,,,33653000000.0,,,1463000000.0,,,,,,19000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
