date,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualFreeCashFlow,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualBasicAverageShares,trailingPretaxIncome,annualRetainedEarnings,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,trailingPurchaseOfInvestment,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualCurrentDeferredRevenue,annualTaxProvision,annualPretaxIncome,annualTotalAssets,annualOtherCurrentAssets,quarterlyTotalAssets,trailingOperatingIncome,annualCostOfRevenue,annualNonCurrentDeferredRevenue,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualCashDividendsPaid,trailingTotalRevenue,annualBasicEPS,annualNetIncome,quarterlyPurchaseOfInvestment,annualOperatingIncome,annualAccountsPayable,trailingInvestingCashFlow,trailingTaxProvision,quarterlyOtherNonCurrentLiabilities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,annualStockholdersEquity,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyBasicEPS,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualCurrentAssets,annualAccountsReceivable,quarterlyInventory,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualDilutedAverageShares,annualOtherNonCurrentAssets,annualOperatingCashFlow,quarterlyAccountsReceivable,annualDilutedEPS,annualNetPPE,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyCostOfRevenue,annualOtherIntangibleAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,annualBeginningCashPosition,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualGrossPPE,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,trailingOtherNonCashItems,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,annualCapitalExpenditure,trailingStockBasedCompensation,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualChangeInInventory,quarterlyGrossPPE,quarterlyDilutedEPS,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,annualPurchaseOfInvestment,trailingCashDividendsPaid,trailingNetIncome,annualCapitalStock,annualGoodwill,quarterlyOtherCurrentLiabilities,annualTotalRevenue,trailingResearchAndDevelopment,annualStockBasedCompensation,trailingCostOfRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,trailingChangeInInventory,annualDeferredIncomeTax,quarterlyStockBasedCompensation,trailingOperatingExpense,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualGrossProfit,annualInventory,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingInterestExpense,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDilutedAverageShares
2008-12-31,817241000.0,,2133839000.0,-125848000.0,80187000.0,188000.0,429608000.0,70671000.0,323772000.0,,-13573000.0,1316598000.0,1606604000.0,42075000.0,,429608000.0,-22228000.0,76303000.0,,204670000.0,15413000.0,105272000,,,54367000.0,306480000.0,2934147000.0,84801000.0,2934147000.0,,1870830000.0,,1327543000.0,269760000.0,-32770000.0,,4.85,204176000.0,-44933000.0,250001000.0,340315000.0,,,477413000.0,,34181000.0,339973000.0,,,,,,2133839000.0,54138000.0,47811000.0,723833000.0,203358000.0,-12892000.0,105272000,129437000.0,,204670000.0,,105272000,7942000.0,70068000.0,269760000.0,,-55139000.0,204670000.0,,79656000.0,1606604000.0,477010000.0,647561000.0,204176000.0,,1316598000.0,42758000.0,339973000.0,209428000.0,477010000.0,4.78,384086000.0,-9005000.0,73373000.0,494496000.0,270511000.0,817241000.0,,11892000.0,270608000.0,,,379438000.0,270511000.0,,148485000.0,140178000.0,477413000.0,,960870000.0,,,278043000.0,-22228000.0,,-158132000.0,723833000.0,,-474090000.0,-195853000.0,362802000.0,84801000.0,,51077000.0,,91957000.0,1327543000.0,858176000.0,,204670000.0,,-12013000.0,,,332456000.0,278043000.0,15413000.0,,63875000.0,,17023000.0,70068000.0,,,-2773000.0,,340315000.0,-13573000.0,,-129241000.0,,697854000,,-169482000.0,858176000.0,,517440000.0,,-25850000.0,204176000.0,63180000,-107320000.0,-171707000.0,96521000.0,,21043000.0,-62518000.0,,,11892000.0,323772000.0,960870000.0,2638271000.0,,,,26278000.0,,384086000.0,,-8488000.0,,,-12892000.0,184984000.0,-50000.0,73373000.0,-474090000.0,-65938000.0,29353000.0,,97361000,767441000.0,647561000.0,,,,,,,,,,,
2009-03-31,814982000.0,,,,,,,5449000.0,,,,1266083000.0,1575819000.0,,,,,85804000.0,,,,43254000,42534000.0,,,,,,2901275000.0,,,,1325456000.0,,,,,,,,,,,511868000.0,,30031000.0,0.0,,,64898000.0,,,2081065000.0,,,,208268000.0,24101000.0,50014000,,,,,43254000,,,303114000.0,1.03,-99833000.0,134387000.0,,-95000.0,,,637860000.0,,,,,,,478986000.0,,,,,448664000.0,,,,,204670000.0,,,,,,57450000.0,131684000.0,,,,42097000.0,,,-99833000.0,,,737124000.0,,,,,268760000.0,,,,,,,,,,,,,,268760000.0,6542000.0,,45880000.0,,-64259000.0,,,,,,,,,,,656932000,,,,1.02,,,,,76584000,24101000.0,,5449000.0,,,,,,,,1259541000.0,,,,,12212000.0,,384508000.0,,,,,,,,,,-70283000.0,-3577000.0,,106615000,,,,,,,,,,,,,
2009-06-30,979567000.0,,,,,,,41075000.0,,,,1203066000.0,1577290000.0,,,,,96947000.0,,,,59720000,42924000.0,,,,,,2941189000.0,,,,1363899000.0,,,,,,,,,,,143628000.0,,33165000.0,0.0,,,315621000.0,,,2182633000.0,,,,211869000.0,,62181000,,,,,59720000,,68430000.0,431455000.0,1.42,-127118000.0,174361000.0,,-551000.0,,,626097000.0,,,,,,,482378000.0,,,,,516420000.0,,,,,134387000.0,,,,,,72800000.0,149955000.0,,,,42200000.0,,,,,,738127000.0,,,,,0.0,,,,,,,,174361000.0,,,,,,293126000.0,1027000.0,,53008000.0,,-5463000.0,,,,,,291040000.0,,,,,728289000,,,,1.39,,,,,61914000,78952000.0,,88140000.0,,,,,,,,383405000.0,,,,,14036000.0,,391880000.0,,,,,,,,118765000.0,,39974000.0,12798000.0,,95079000,,,,,,,,,,,,,
2009-09-30,1373081000.0,,,,,,,2445000.0,,,,815392000.0,1612874000.0,,,,,95615000.0,,,,58255000,43233000.0,,,,,,2997195000.0,,,,1384321000.0,,,,,,-13919000.0,,,,,592391000.0,,29993000.0,0.0,,,352718000.0,,,2188473000.0,,,,217301000.0,0.0,59632000,,,,,58255000,34241000.0,,429203000.0,1.37,-42176000.0,154529000.0,,-222000.0,,,600509000.0,,,,,,,559373000.0,,,-15058000.0,,515219000.0,,,,,174361000.0,,,,,0.0,64878000.0,151637000.0,,,,42426000.0,,,0.0,,,787559000.0,-48628000.0,,,,0.0,,0.0,,,,,,154529000.0,,,,,,282092000.0,833000.0,,56022000.0,,-50829000.0,,,,-503000.0,,286287000.0,,,,,732520000,,,,1.35,,,-30989000.0,,65664000,-11090000.0,,33434000.0,,,,,,,,0.0,,,,,11448000.0,,398018000.0,,,1276000.0,,,,,127563000.0,,-19832000.0,1276000.0,,95657000,,,,,,,,,,,,,
2009-12-31,974639000.0,,2196483000.0,-135967000.0,101829000.0,,575469000.0,52860000.0,336910000.0,,-22413000.0,1221844000.0,1625500000.0,42305000.0,,575469000.0,0.0,91908000.0,,140709000.0,2663000.0,53716000,,,38109000.0,247330000.0,3053677000.0,54772000.0,3053677000.0,,1982954000.0,,1428177000.0,386534000.0,-76172000.0,,5.08,214947000.0,-121864000.0,262457000.0,299238000.0,,,177225000.0,,30284000.0,0.0,,,375836000.0,,375836000.0,2196483000.0,145645000.0,3017000.0,832868000.0,212044000.0,-110250000.0,56684000,123473000.0,,140709000.0,,53716000,30518000.0,59602000.0,386534000.0,,71824000.0,140709000.0,,1326000.0,1625500000.0,659524000.0,569848000.0,214947000.0,,1221844000.0,42983000.0,36338000.0,209722000.0,659524000.0,5.0,404675000.0,-15275000.0,139563000.0,502652000.0,266426000.0,974639000.0,,12006000.0,154529000.0,,-156183000.0,393231000.0,266426000.0,75799000.0,52200000.0,153750000.0,177225000.0,,367137000.0,,,280272000.0,0.0,,-63961000.0,832868000.0,-80588000.0,-536552000.0,-76380000.0,204670000.0,54772000.0,,145645000.0,,458000.0,1428177000.0,941227000.0,,140709000.0,,,,,370274000.0,280272000.0,2663000.0,,61842000.0,,-15416000.0,59602000.0,-48234000.0,,12430000.0,,299238000.0,-22413000.0,,-107893000.0,,714696000,,75431000.0,941227000.0,,587026000.0,,-29839000.0,228513000.0,58294000,-168343000.0,-197303000.0,82699000.0,,22428000.0,-195876000.0,,,12006000.0,336910000.0,367137000.0,2832437000.0,,5134000.0,,413000.0,-136224000.0,404675000.0,,7606000.0,1295000.0,,-110250000.0,216752000.0,,139563000.0,-536552000.0,-13820000.0,1295000.0,,95879000,849483000.0,569848000.0,,,,,,,,,,,
2010-03-31,949155000.0,,,,,,,37829000.0,,,,1182763000.0,1579765000.0,,,,,82680000.0,,,,49782000,43286000.0,,,,,,3032376000.0,,,,1452611000.0,,,,,,-18920000.0,,,,,161147000.0,,29683000.0,56292000.0,,,383063000.0,,,2131918000.0,,,,184545000.0,0.0,52631000,,,,,49782000,-5276000.0,57412000.0,376148000.0,1.17,-25902000.0,167451000.0,,12981000.0,,,575124000.0,,,,,,,562068000.0,,,-1653000.0,,433656000.0,,,,,140709000.0,,,,,0.0,59046000.0,135345000.0,,,,42577000.0,,,0.0,,,874671000.0,-46585000.0,,,,0.0,,16814000.0,,,,,,167451000.0,,,,,,319295000.0,2558000.0,,52665000.0,,2561000.0,,,,-9371000.0,,286603000.0,,,,,618201000,,,,1.15,,,-26151000.0,,49200000,-11336000.0,,63980000.0,,,,,,,,337104000.0,,,,,10327000.0,,410243000.0,,,1335000.0,,,,,151844000.0,,26742000.0,1335000.0,,78883000,,,,,,,,,,,,,
2010-06-30,1030738000.0,,,,,,,-3686000.0,,,,1258488000.0,1738935000.0,,,,,82392000.0,,,,44779000,43234000.0,,,,,,3222238000.0,,,,1483303000.0,,,,,,18861000.0,,,,,436886000.0,,31305000.0,0.0,,,366104000.0,,,2289226000.0,,,,183561000.0,-2163000.0,47085000,,,,,44779000,-39717000.0,59172000.0,192657000.0,1.05,-35583000.0,243781000.0,,108000.0,,,617602000.0,,,,,,,604238000.0,,,-30850000.0,,419716000.0,,,,,167451000.0,,,,,-34566000.0,48185000.0,134482000.0,,,,42645000.0,,,0.0,,,904495000.0,-196940000.0,,,,0.0,,18671000.0,,,,,,243781000.0,,,,,,367648000.0,36857000.0,,56846000.0,,-35403000.0,,,,342000.0,,294283000.0,,,,,603277000,,,,1.04,,,-41333000.0,,49079000,74266000.0,,37647000.0,,,,,,,,381120000.0,,,,,6489000.0,,428601000.0,,,1269000.0,,,,,123867000.0,,76330000.0,1269000.0,,80384000,,,,,,,,,,,,,
2010-09-30,1165819000.0,,,,,,,-65900000.0,,,,1237938000.0,1831870000.0,,,,,89350000.0,,,,45251000,43165000.0,,,,,,3372309000.0,,,,1540439000.0,,,,,,-1133000.0,,,,,443385000.0,,32681000.0,71795000.0,,,395449000.0,,,2403757000.0,,,,197906000.0,-22000.0,46350000,,,,,45251000,-3289000.0,59024000.0,295089000.0,1.06,-47794000.0,255046000.0,,350000.0,,,620891000.0,,,,,,,653082000.0,,,-15487000.0,,452000000.0,,,,,243781000.0,,,,,0.0,47236000.0,145499000.0,,,,42671000.0,,,0.0,,,938040000.0,-2621000.0,,,,0.0,,-11341000.0,,,,,,255046000.0,,,,,,388590000.0,39484000.0,,56149000.0,,-105497000.0,,,,-39000.0,,317005000.0,,,,,649906000,,,,1.05,,,-37913000.0,,52407000,87046000.0,,-27987000.0,,,,,,,,333618000.0,,,,,4791000.0,,445167000.0,,,1650000.0,,,,,133544000.0,,11265000.0,0.0,,85088000,,,,,,,,,,,,,
2010-12-31,1238868000.0,,2605649000.0,-89860000.0,46210000.0,,695830000.0,77967000.0,483071000.0,,-18460000.0,1366781000.0,1748303000.0,42645000.0,,695830000.0,0.0,106720000.0,,151059000.0,58208000.0,43686000,,,24037000.0,199361000.0,3611100000.0,0.0,3611100000.0,,1872263000.0,177191000.0,1862797000.0,565396000.0,-63137000.0,,4.3,183498000.0,-207593000.0,207353000.0,360736000.0,,,222233000.0,,38472000.0,0.0,,0.0,397646000.0,40870000.0,397646000.0,2605649000.0,310731000.0,1284000.0,966693000.0,231858000.0,365000.0,48601000,132141000.0,,151059000.0,143166000.0,43686000,-1442000.0,55936000.0,565396000.0,,-145134000.0,151059000.0,,-180000.0,1748303000.0,508035000.0,665270000.0,183498000.0,,1366781000.0,43217000.0,346752000.0,184854000.0,,4.25,503851000.0,-15147000.0,63486000.0,566891000.0,313593000.0,1238868000.0,,12050000.0,255046000.0,,-529629000.0,358011000.0,313593000.0,-194990000.0,44894000.0,175191000.0,222233000.0,,302691000.0,,,214545000.0,0.0,,10350000.0,966693000.0,-283483000.0,-608978000.0,79909000.0,140709000.0,0.0,,286587000.0,,13259000.0,1862797000.0,1112829000.0,,151059000.0,-18749000.0,,,,361142000.0,214545000.0,58208000.0,,68471000.0,,48479000.0,55936000.0,-229556000.0,,-19094000.0,,360736000.0,-18460000.0,,-138644000.0,,798749000,,-49724000.0,1112829000.0,,590517000.0,,-33247000.0,194667000.0,56667000,-70067000.0,-254413000.0,111214000.0,,26509000.0,-208785000.0,,,12050000.0,483071000.0,302691000.0,2670133000.0,,5211000.0,,2431000.0,-84708000.0,503851000.0,,-28162000.0,957000.0,,-1820000.0,234131000.0,,63486000.0,-608978000.0,-103987000.0,567000.0,,113656000,797870000.0,665270000.0,,,,,,,,,,,
2011-03-31,1264031000.0,,,,,,,2233000.0,,,,1445513000.0,1816719000.0,,,,,90497000.0,,,,27929000,43223000.0,,,,,,3672224000.0,,,,1855505000.0,,,,,,-43890000.0,,,,,218674000.0,,37155000.0,0.0,,,409160000.0,,,2709544000.0,,,,185645000.0,-75576000.0,28917000,,,,,27929000,-58248000.0,56231000.0,581729000.0,0.65,-77687000.0,138641000.0,,194000.0,,,723176000.0,,,,,,,686474000.0,,,0.0,,434613000.0,,,,,151059000.0,,,,,0.0,30466000.0,144711000.0,,,,42732000.0,,,0.0,,,937230000.0,-2680000.0,,,,0.0,,1616000.0,,,,,,138641000.0,,,,,,238373000.0,135584000.0,,54214000.0,,-34212000.0,,,,622000.0,,329620000.0,,,,,620258000,,,,0.65,,,-37830000.0,,40934000,25206000.0,,40063000.0,,,,,,,,332494000.0,,,,,5300000.0,,517830000.0,,,356000.0,,,,,99732000.0,,-12418000.0,204000.0,,78089000,,,,,,,,,,,,,
2011-06-30,1272896000.0,,,,,,,-52363000.0,,,,1458631000.0,1780144000.0,,,,,92526000.0,,,,38895000,43248000.0,,,,,,3701825000.0,,,,1921681000.0,,,,,,-49104000.0,,,,,446509000.0,,37477000.0,365070000.0,,,98716000.0,,,2731527000.0,,,,200535000.0,-29756000.0,40431000,,,,,38895000,-14718000.0,52864000.0,354862000.0,0.91,23365000.0,68830000.0,,180000.0,,,738872000.0,,,,,,,743246000.0,,,-30836000.0,,491097000.0,,,,,138641000.0,,,,,-12173000.0,43450000.0,147915000.0,,,,42780000.0,,,0.0,,,943281000.0,-62405000.0,,,,0.0,,117690000.0,,,,,,68830000.0,,,,,,101183000.0,77321000.0,,55389000.0,,-87660000.0,,,,-8048000.0,,322381000.0,,,,,691632000,,,,0.9,,,-35614000.0,,52620000,-76427000.0,,-16749000.0,,,,,,,,395320000.0,,,,,5419000.0,,529050000.0,,,243000.0,,,,,32353000.0,,-69811000.0,642000.0,,90097000,,,,,,,,,,,,,
2011-09-30,1223496000.0,,,,,,,-31172000.0,,,,1476286000.0,1768538000.0,,,,,92393000.0,,,,36506000,43074000.0,,,,,,3681874000.0,,,,1913336000.0,,,,,,79593000.0,,,,,294830000.0,,37375000.0,316862000.0,,,113500000.0,,,2699782000.0,,,,204135000.0,32211000.0,48443000,,,,,36506000,-50589000.0,49091000.0,348242000.0,0.85,6945000.0,91229000.0,,981000.0,,,789461000.0,,,,,,,699775000.0,,,-15399000.0,,459577000.0,,,,,68830000.0,,,,,0.0,54082000.0,147926000.0,,,,42809000.0,410532000.0,,0.0,,,952963000.0,-35345000.0,,,,0.0,,-59857000.0,,,,,,91229000.0,10583000.0,,,,,116126000.0,125018000.0,148743000.0,55533000.0,,-89101000.0,,,,-4757000.0,,280908000.0,,,,,663712000,,,,0.85,,,-19040000.0,,56209000,27586000.0,,-12132000.0,,,,,,,,410532000.0,,,,,9846000.0,,517154000.0,,,232000.0,,,,,24897000.0,,22399000.0,15110000.0,,93584000,,,,,,,,,,,,,
2011-12-31,1194813000.0,,2792790000.0,-59375000.0,68938000.0,,724485000.0,150240000.0,499326000.0,,-56226000.0,1597977000.0,1835087000.0,42764000.0,,724485000.0,0.0,99842000.0,,202577000.0,130625000.0,-13042000,,407222000.0,13624000.0,104004000.0,3720510000.0,84989000.0,3720510000.0,,2085451000.0,154696000.0,1885423000.0,537574000.0,-61633000.0,,2.11,90288000.0,-89605000.0,115664000.0,316264000.0,,,59961000.0,,38611000.0,0.0,,-10101000.0,405851000.0,63565000.0,405851000.0,2792790000.0,167031000.0,18395000.0,898337000.0,141699000.0,2290000.0,-12302000,150618000.0,,202577000.0,147051000.0,-13042000,28192000.0,48467000.0,537574000.0,,-7689000.0,202577000.0,,1175000.0,1835087000.0,449618000.0,761269000.0,90288000.0,147051000.0,1597977000.0,43131000.0,162762000.0,190915000.0,449618000.0,2.09,517608000.0,-15398000.0,21693000.0,700164000.0,263746000.0,1194813000.0,,12093000.0,91229000.0,,-117902000.0,271391000.0,263746000.0,0.0,-23994000.0,175798000.0,59961000.0,,25954000.0,,407222000.0,224270000.0,0.0,,51518000.0,898337000.0,-17472000.0,-680973000.0,-84331000.0,151059000.0,0.0,,107582000.0,,2530000.0,1885423000.0,1198581000.0,,202577000.0,11765000.0,,,,375258000.0,224270000.0,130625000.0,154696000.0,75956000.0,,151598000.0,48467000.0,-12173000.0,,3406000.0,,316264000.0,-56226000.0,63565000.0,-121977000.0,,841863000,,-95363000.0,1198581000.0,,616350000.0,,-29493000.0,105757000.0,-34099000,-60696000.0,-55066000.0,179733000.0,,16769000.0,-103006000.0,,,12093000.0,499326000.0,25954000.0,2817465000.0,,1996000.0,,-6941000.0,-65062000.0,517608000.0,,-8777000.0,1165000.0,,-70831000.0,241092000.0,,21693000.0,-680973000.0,111348000.0,1257000.0,,9621000,732014000.0,761269000.0,,,,,,,,,,,
2012-03-31,1417482000.0,,,,,,,32066000.0,,,,1622611000.0,2074123000.0,,,,,95302000.0,,,,32881000,42663000.0,,,,,,3992389000.0,,,,1918266000.0,,,,,,-275880000.0,,,,,64852000.0,,35485000.0,293969000.0,,,113078000.0,,,3040093000.0,,,,195751000.0,1889000.0,32276000,,,,,32881000,-58410000.0,50150000.0,737340000.0,0.77,-278866000.0,173873000.0,,930000.0,,,819679000.0,,,,,,,652877000.0,,,0.0,,495037000.0,,,,,202577000.0,,,,752420000.0,0.0,34798000.0,154068000.0,,,,42489000.0,436419000.0,,283000.0,,,922444000.0,-136638000.0,,,,0.0,,14942000.0,,,,,,173873000.0,14726000.0,,,,,457976000.0,141121000.0,161605000.0,58766000.0,,-13348000.0,,,,-738000.0,,272110000.0,,,,,690788000,,,,0.77,,,-19768000.0,,41683000,198328000.0,,51834000.0,,,,,,,,0.0,,,,,6560000.0,,513037000.0,,,216000.0,,,,,284103000.0,,-28704000.0,303000.0,-10004000.0,77168000,,,,,,,,,,,,,
2012-06-30,1259191000.0,,,,,,,-15015000.0,,,,1601926000.0,1946863000.0,,,,,91882000.0,,,,38263000,42412000.0,,,,,,3816641000.0,,,,1869778000.0,,,,,,-10220000.0,,,,,71335000.0,,33331000.0,0.0,,,407036000.0,,,2861117000.0,,,,189629000.0,-1889000.0,39760000,,,,,38263000,11996000.0,58621000.0,611760000.0,0.9,243289000.0,328450000.0,,-1114000.0,,,807683000.0,,,,,,,645342000.0,,,-25446000.0,,486803000.0,,,,,173873000.0,,,,,0.0,38736000.0,147527000.0,,,,42351000.0,439367000.0,,-283000.0,,,925658000.0,-89487000.0,,,,0.0,,272517000.0,,,,,,328449000.0,,2252000.0,,,,349185000.0,187341000.0,131487000.0,55645000.0,,-72875000.0,,,,5148000.0,,253489000.0,,,,,676432000,,,,0.9,,,-19386000.0,,42102000,-93083000.0,,4371000.0,,,,,,,,439367000.0,,,,,2755000.0,,509136000.0,,,148000.0,,,,,20736000.0,,154577000.0,483000.0,-3227000.0,74319000,,,,,,,,,,,,,
2012-09-30,1217087000.0,,,,,,,-15755000.0,,,,1505786000.0,1855884000.0,,,,,91721000.0,,,,39524000,41693000.0,,,,,,3707650000.0,,,,1851766000.0,,,,,,236585000.0,,,,,66682000.0,,34484000.0,0.0,,,412066000.0,,,2722873000.0,,,,191447000.0,-2998000.0,39986000,,,,,39524000,24698000.0,50358000.0,562190000.0,0.95,-66696000.0,144929000.0,,260000.0,,,782985000.0,,,,,,,695420000.0,,,-12597000.0,,486023000.0,,,,,328450000.0,,,,,0.0,43827000.0,142424000.0,,,,41693000.0,408464000.0,,0.0,,,952880000.0,-23029000.0,,,,0.0,,-286570000.0,,,,,,144929000.0,,5456000.0,,,,219298000.0,139811000.0,153158000.0,50703000.0,,-71241000.0,,,,1075000.0,,240445000.0,,,,,677470000,,,,0.95,,,-20599000.0,,49023000,-121669000.0,,4844000.0,,,,,,,,408464000.0,,,,,4890000.0,,504802000.0,,,130000.0,,,,,74369000.0,,-183521000.0,1034000.0,-12775000.0,83767000,,,,,,,,,,,,,
2012-12-31,1251035000.0,,2760079000.0,-120341000.0,116745000.0,,841748000.0,115449000.0,500598000.0,,-33544000.0,1509044000.0,1884275000.0,42190000.0,,841748000.0,2070000.0,100523000.0,,199241000.0,90237000.0,57210000,,453382000.0,17099000.0,177042000.0,3810705000.0,103083000.0,3810705000.0,,2072742000.0,156497000.0,1926430000.0,582355000.0,-50616000.0,,3.98,167879000.0,-292163000.0,203050000.0,260975000.0,,,55735000.0,,35496000.0,302680000.0,,-26006000.0,134196000.0,34451000.0,134196000.0,2760079000.0,302583000.0,153000.0,1017115000.0,239038000.0,1124000.0,59080000,138796000.0,,199241000.0,136240000.0,57210000,31738000.0,48787000.0,582355000.0,,-15365000.0,199241000.0,,128000.0,1884275000.0,454641000.0,751247000.0,167879000.0,136240000.0,1509044000.0,42277000.0,302680000.0,198382000.0,454641000.0,3.97,501286000.0,-12573000.0,65555000.0,604879000.0,214963000.0,1251035000.0,-75724000.0,12105000.0,144929000.0,,-373131000.0,336301000.0,214963000.0,-4241000.0,59682000.0,168796000.0,55735000.0,,4956000.0,,453382000.0,264796000.0,2070000.0,,-3336000.0,1017115000.0,-123977000.0,-742458000.0,-84081000.0,202577000.0,103083000.0,,301694000.0,,204000.0,1926430000.0,1243744000.0,,199241000.0,,4939000.0,,,379428000.0,264796000.0,90237000.0,156497000.0,68273000.0,,37123000.0,48787000.0,-4241000.0,,1094000.0,,260975000.0,-33544000.0,34451000.0,-81637000.0,,843917000,,10022000.0,1243744000.0,,612815000.0,,-21884000.0,171103000.0,70242000,-67657000.0,-117638000.0,137333000.0,,20463000.0,-341678000.0,,,12105000.0,500598000.0,4956000.0,2888607000.0,,3326000.0,,2896000.0,-91988000.0,501286000.0,,6579000.0,2832000.0,,-1874000.0,233387000.0,,65555000.0,-742458000.0,54312000.0,1770000.0,0.0,100117000,815865000.0,751247000.0,,,,,,,,,,,
2013-03-31,1286515000.0,,,,,,,-1807000.0,,,,1526608000.0,1969668000.0,,,,,87921000.0,,,,41407000,42057000.0,,,,,,3889990000.0,,,,1920322000.0,,,,,,-11085000.0,,,,,59657000.0,,32831000.0,308779000.0,13145000.0,,160479000.0,,,2813123000.0,,,,192709000.0,0.0,42896000,,,,,41407000,-20746000.0,54879000.0,594602000.0,0.99,-26533000.0,176368000.0,,-9000.0,,,771993000.0,,,,,,,765373000.0,,,0.0,,487479000.0,,,,,199241000.0,,,,,-3298000.0,45808000.0,138970000.0,,,,41906000.0,463806000.0,,-287000.0,,,1044185000.0,-21879000.0,,,,0.0,,1865000.0,,,,,,176368000.0,-70008000.0,7922000.0,,,,251057000.0,76853000.0,162946000.0,51049000.0,,-59504000.0,,,,-1042000.0,,252927000.0,,,,,680188000,,,493459000.0,0.98,,,-15611000.0,,53739000,-10144000.0,,13804000.0,,,,,,,,463806000.0,,,,,4604000.0,,493459000.0,,,190000.0,,,,,74689000.0,,-22873000.0,-23000.0,0.0,86570000,,,,,,,,,,,,,
