,quarterlyFreeCashFlow,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyGoodwill,annualNetOtherInvestingChanges,annualRetainedEarnings,annualCommonStockIssuance,quarterlyTotalAssets,annualGoodwill,annualFreeCashFlow,annualDilutedAverageShares,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyCostOfRevenue,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,trailingResearchAndDevelopment,annualPurchaseOfInvestment,annualAccountsReceivable,trailingOperatingIncome,annualTotalRevenue,quarterlyLongTermDebt,annualOtherCurrentAssets,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyNetIncome,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,trailingSaleOfInvestment,annualTaxProvision,quarterlyDilutedEPS,annualTotalAssets,annualDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,trailingPurchaseOfInvestment,annualEndCashPosition,annualNonCurrentDeferredRevenue,annualStockholdersEquity,annualLongTermDebt,trailingTotalRevenue,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,trailingEndCashPosition,quarterlyEndCashPosition,quarterlyGrossProfit,quarterlyInventory,quarterlyInvestingCashFlow,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyNetOtherFinancingCharges,annualCurrentAssets,annualOperatingCashFlow,annualNetPPE,trailingPretaxIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualBasicEPS,annualOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,annualEbitda,annualNetIncomeCommonStockholders,quarterlyCapitalStock,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualGrossPPE,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyOtherIntangibleAssets,quarterlyBasicAverageShares,annualOtherIntangibleAssets,quarterlyBasicEPS,annualInterestExpense,quarterlyOperatingExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingCapitalExpenditure,trailingGrossProfit,quarterlySaleOfInvestment,annualCapitalExpenditure,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,trailingInterestExpense,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyEbitda,annualAccumulatedDepreciation,trailingTaxProvision,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualNetOtherFinancingCharges,annualCurrentDebt,annualCostOfRevenue,annualBeginningCashPosition,annualResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyAccumulatedDepreciation,annualGrossProfit,annualInventory,quarterlyChangeInCashSupplementalAsReported,trailingNetIncome,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,annualChangeInInventory,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyCurrentAssets,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,quarterlyResearchAndDevelopment,trailingOperatingExpense,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualCurrentAccruedExpenses,trailingOtherIncomeExpense,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,quarterlyChangeInInventory,trailingOtherNonCashItems,trailingOperatingCashFlow,trailingStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,trailingBasicEPS,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,annualOtherIncomeExpense,trailingCommonStockIssuance,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,trailingDilutedEPS,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyDepreciationAndAmortization,trailingRepurchaseOfCapitalStock,annualCurrentDeferredRevenue,trailingChangeInAccountPayable,annualInvestmentsAndAdvances,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingBasicAverageShares,quarterlyIncomeTaxPayable,trailingPurchaseOfBusiness,trailingCashFlowFromContinuingFinancingActivities,annualDeferredIncomeTax,trailingDepreciationAndAmortization,annualStockBasedCompensation
1364688000,-4505034000.0,,,,,,,,189064569000.0,,,,9569131000.0,-336981000.0,,12996843000.0,,,,138745908000.0,,,,,,43048316000.0,,,1989576000.0,,,,1655255000.0,1463743000.0,4178723000.0,,,0.12,,,52078965000.0,,,,,,,,44773000.0,,4073340000.0,-338135000.0,13793791667.0,,6006721000.0,,,12022356000.0,7128223000.0,7251334000.0,-5749700000.0,,86014036000.0,1655255000.0,0.0,,,,,,,,,,,,,,,13258663000.0,,,,,88139950000.0,35980753000.0,13793791667.0,,0.12,,4505747000.0,23035253000.0,,23035253000.0,6370898000.0,,,,,,,198248000.0,,,13222515000.0,-798624000.0,51040000.0,15784847000.0,,-5611674000.0,,,,,2622476000.0,20125066000.0,,2640912000.0,,,,,,,,,,1411010000.0,,,,-1200159000.0,,87147026000.0,30966521000.0,606563000.0,,,,,,33935071000.0,87147026000.0,50318661000.0,,,,,,,2596139000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,-2860083000.0,,,,,,,,192367791000.0,,,,9489216000.0,-3408829000.0,,13931140000.0,,,,145832810000.0,,,,,,45009515000.0,,,1331501000.0,,,,1086283000.0,1125869000.0,4052287000.0,,,,,,54276014000.0,,,,,,,,508707000.0,,3898444000.0,-494962000.0,,,6546768000.0,,,8483486000.0,6341963000.0,7316031000.0,-5200778000.0,,90484423000.0,1086283000.0,7075000.0,,,,,,,,,,,,,,,13258663000.0,,,,,86857294000.0,35874081000.0,,,,,4379151000.0,19037597000.0,,19037597000.0,6774340000.0,,,,,,,830687000.0,,,12022356000.0,-900983000.0,684144000.0,17863728000.0,,-5561696000.0,,,,,1962812000.0,20273103000.0,,2399332000.0,,,,,,,,,,1376712000.0,,,,-3538870000.0,,93693664000.0,29394783000.0,559124000.0,,,,,,36208409000.0,93693664000.0,46534981000.0,,361320000.0,,,,,1890625000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,-6629608000.0,,,,,,,,207875609000.0,,,,9412769000.0,-1257738000.0,,13147401000.0,,,,152127578000.0,,,,,,59326080000.0,,,530611000.0,,,,440470000.0,1472561000.0,4883994000.0,,,0.03,,,68499380000.0,,,,,,,,234786000.0,,3996398000.0,-180278000.0,14682333333.0,,7133753000.0,,,15547238000.0,6064092000.0,7437911000.0,-7612506000.0,,105449510000.0,440470000.0,121997000.0,,,,,,,,,,,,,,,13258663000.0,,,,,87211224000.0,35690052000.0,14682333333.0,,0.03,,5199130000.0,24948853000.0,,24948853000.0,6758823000.0,,,13369000.0,,,,274453000.0,,,8483486000.0,-3607744000.0,717739000.0,18054569000.0,,-7710028000.0,,,,151247000.0,864962000.0,19211493000.0,,885261000.0,,,,,,,,,,1250046000.0,,,,7063369000.0,,99848753000.0,29831646000.0,119864000.0,-10946000.0,,,,,36950130000.0,99848753000.0,55748031000.0,,,,,,,650475000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,-1888645000.0,,,-1967830000.0,,879270000.0,29984064000.0,210867000.0,214943626000.0,,-15883370000.0,13242970370.0,8268716000.0,-995657000.0,,16066579000.0,6021506000.0,3575602000.0,-5999205000.0,167215804000.0,,-4654390000.0,8268716000.0,,82316482000.0,59642817000.0,1231939000.0,13242970370.0,444051000.0,-28735517000.0,,22631060000.0,393594000.0,1154695000.0,5092966000.0,,1725767000.0,,214943626000.0,0.27,68773516000.0,6672738000.0,,11232575000.0,361947000.0,87426773000.0,59642817000.0,,973500000.0,4764486000.0,9315945000.0,-3641015000.0,,21021007000.0,6776186000.0,43497865000.0,,11232575000.0,6640241000.0,6806493000.0,-10172533000.0,770435000.0,112271381000.0,393594000.0,12180000.0,47727822000.0,9491153000.0,108217247000.0,,68773516000.0,21021007000.0,9315945000.0,,0.27,1154695000.0,,-6625799000.0,12150390000.0,3575602000.0,13258663000.0,,3544019000.0,108217247000.0,-1990323000.0,87426773000.0,36731539000.0,,36731539000.0,,1364398000.0,5417753000.0,21021007000.0,13258663000.0,21021007000.0,6639792000.0,,,574108000.0,-25374523000.0,167215804000.0,18207970000.0,-424118000.0,,,15547238000.0,-1318448000.0,1231939000.0,22631060000.0,697479000.0,-6491125000.0,4295739000.0,-495336000.0,,39930000.0,1222488000.0,22706820000.0,,1857767000.0,-26893015000.0,,19501781000.0,,141252000.0,6776186000.0,56141963000.0,13222898000.0,,3544019000.0,-26893015000.0,26174519000.0,6806493000.0,-4314663000.0,,108217247000.0,29984064000.0,440216000.0,-288654000.0,-199130000.0,,112271381000.0,6639792000.0,43497865000.0,108217247000.0,47727822000.0,,361947000.0,,,,,884267000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,-9429949000.0,,,,,,,,219404730000.0,,,,11944590000.0,-612234000.0,,10944881000.0,,,,167927020000.0,,,,,,65325505000.0,,,698694000.0,,,,538160000.0,1520881000.0,4278869000.0,,,0.04,,,74419950000.0,,,,,,,,387009000.0,,6735848000.0,-553120000.0,13454000000.0,,6466689000.0,,,9045105000.0,5913777000.0,8059920000.0,-3107738000.0,,115575603000.0,538160000.0,270000000.0,,,,,,,,,,,,,,,13258663000.0,,,,,88111376000.0,36613172000.0,13454000000.0,,0.04,,4603999000.0,19132913000.0,,19132913000.0,6636564000.0,,,,,,,2787847000.0,,,11232575000.0,-1826800000.0,1279427000.0,20638449000.0,,-5343348000.0,,,,270000000.0,1309778000.0,16858658000.0,,1334654000.0,,,,,,,,,,3539019000.0,,,,-2187470000.0,,111163134000.0,30519758000.0,248951000.0,,,,,,41155653000.0,111163134000.0,51477710000.0,,,,,,,947645000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,-664126000.0,,,,,,,,231427442000.0,,,,10240232000.0,-1857256000.0,,12945852000.0,,,,175735300000.0,,,,,,68837780000.0,,,213411000.0,,,,148143000.0,1173571000.0,4312209000.0,,,,,,77807232000.0,,,,,,,,721910000.0,,6754878000.0,-1123320000.0,,,9230200000.0,,,15438718000.0,5630074000.0,8688558000.0,-5361815000.0,,128222243000.0,148143000.0,-85804000.0,,,,,,,,,,,,,,,13258663000.0,,,,,87241583000.0,37278634000.0,,,,,4609180000.0,24806514000.0,,24806514000.0,6489395000.0,,,,,,,1062128000.0,,,9045105000.0,-2565056000.0,2000585000.0,22237108000.0,,-5285215000.0,,,,200000.0,1020894000.0,18575926000.0,,1167717000.0,,,,,,,,,,6797173000.0,,,,6393613000.0,,116543512000.0,29596415000.0,232396000.0,,,,,,50415011000.0,116543512000.0,55692142000.0,,353578000.0,,,,,445807000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,-2983318000.0,,,,,,,,239428875000.0,,,,9998621000.0,-2035479000.0,,12223606000.0,,,,179829897000.0,,,,,,77793541000.0,,,53135000.0,,,,-27101000.0,1177173000.0,3817675000.0,,,-0.002044,,,86559514000.0,,,,,,,,429452000.0,,6677846000.0,-351590000.0,13258663400.0,,7708442000.0,,,17507362000.0,4421134000.0,9442207000.0,-3278259000.0,,136176742000.0,-27101000.0,0.0,,,,,,,,,,,,,,,13258663000.0,,,,,87195885000.0,37233357000.0,13258663400.0,,-0.002044,,4073757000.0,27073982000.0,,27073982000.0,6480338000.0,,,27241000.0,,,,81672000.0,,,15438718000.0,-3969985000.0,2314259000.0,23346176000.0,,-3035971000.0,,,,0.0,347377000.0,16644740000.0,,459693000.0,,,,,,,,,,7378839000.0,,,,2068644000.0,,120123259000.0,29619316000.0,-22894000.0,0.0,,,,,49617228000.0,120123259000.0,59598978000.0,,303567000.0,,,,,30241000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,-1534267000.0,,,-1352526000.0,,4225198000.0,30174084000.0,314596000.0,242706302000.0,,-14611660000.0,12778016667.0,8222019000.0,-1622449000.0,,13320047000.0,1521352000.0,766681000.0,-6127418000.0,186925363000.0,,-3789078000.0,8222019000.0,,70663840000.0,81870979000.0,2423085000.0,12778016667.0,256811000.0,-17766523000.0,,23421126000.0,107479000.0,1224927000.0,4323869000.0,,299301000.0,,242706302000.0,0.06,91072529000.0,3418720000.0,,18131712000.0,570968000.0,86717506000.0,81870979000.0,,1408809000.0,5130337000.0,7045873000.0,-1761048000.0,,26481843000.0,6005048000.0,48928809000.0,,18131712000.0,5264469000.0,8622473000.0,-6018711000.0,1493353000.0,140001338000.0,107479000.0,396890000.0,55780939000.0,5083525000.0,124832996000.0,,91072529000.0,26481843000.0,7045873000.0,,0.06,1224927000.0,,-12927581000.0,9384430000.0,766681000.0,13258663000.0,,9470564000.0,124832996000.0,6899137000.0,86717506000.0,38123357000.0,,38123357000.0,,2732741000.0,4523798000.0,26481843000.0,13258663000.0,26481843000.0,6470882000.0,,,1385337000.0,-19695185000.0,186925363000.0,16732622000.0,293551000.0,,,17507362000.0,-4565740000.0,2423085000.0,23421126000.0,2147732000.0,-6030651000.0,1222051000.0,-173144000.0,,44396000.0,740671000.0,18584516000.0,,1506468000.0,-31890000000.0,,17810734000.0,,581086000.0,6005048000.0,49434386000.0,11232575000.0,,9470564000.0,-31890000000.0,21229454000.0,8622473000.0,624350000.0,,124832996000.0,30174084000.0,-159152000.0,-62970000.0,-1859463000.0,,140001338000.0,6470882000.0,48928809000.0,124832996000.0,55780939000.0,,570968000.0,,,,,97659000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,-8017571000.0,,,,,,,,244278555000.0,,,,11621627000.0,-1002870000.0,,9185251000.0,,,,188403664000.0,,,,,,85956005000.0,,,82945000.0,,,,15139000.0,1228000000.0,2821601000.0,,,0.001,,,95151143000.0,,,,,,,,733409000.0,,5804104000.0,,15139000000.0,,5777748000.0,,,13751249000.0,3889749000.0,9742985000.0,-3060588000.0,,141492551000.0,15139000.0,0.0,,,,,,,,,,,,,,,13258663000.0,,,,,86737680000.0,39069243000.0,15139000000.0,,0.001,,3173138000.0,21461612000.0,,21461612000.0,6466985000.0,,,,,,,749032000.0,,,18131712000.0,-3581464000.0,3231856000.0,21875075000.0,,-3809661000.0,,,,,716611000.0,13075000000.0,,852174000.0,,,,,,,,,,8799316000.0,,,,-4380463000.0,,125080115000.0,30189224000.0,35820000.0,,,,,,46341408000.0,125080115000.0,55874891000.0,,566657000.0,,,,,118765000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,2343262000.0,,,,,,,,259222024000.0,,,,10547374000.0,-1006785000.0,,11317025000.0,,,,191234536000.0,,,,,,100973638000.0,,,-819946000.0,,,,-980344000.0,1349405000.0,4786572000.0,,,,,,110178831000.0,,,,,,,,1656620000.0,,5834662000.0,,,,5111048000.0,,,23572255000.0,5354531000.0,7834726000.0,-10167227000.0,,157672215000.0,-980344000.0,-27790000.0,,,,,,,,,,,,,,,13258663000.0,,,,,85349900000.0,38901221000.0,,,,,5262574000.0,38047001000.0,,38047001000.0,6459588000.0,,,,,,,-6713649000.0,,,13751249000.0,-4579514000.0,2037816000.0,20122273000.0,,-2226947000.0,,,,,91957000.0,16671556000.0,,549318000.0,,,,,,,,,,10949563000.0,,,,9821006000.0,,125968052000.0,28889092000.0,-287356000.0,,,,,,47493384000.0,125968052000.0,67987488000.0,,650011000.0,,,,,-1107302000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,-1086764000.0,,,,,,,,257480269000.0,,,,10677559000.0,-3079672000.0,,10496497000.0,,,,193317179000.0,,,,,,99658056000.0,,,-597500000.0,,,,-701097000.0,1508115000.0,4129877000.0,,,-0.05,,,109069631000.0,,,,,,,,1092128000.0,,5974062000.0,-581250000.0,14021940000.0,,5114151000.0,,,17236662000.0,4635782000.0,7984010000.0,-4816278000.0,,156268224000.0,-701097000.0,-24000000.0,,,,,,,,,,,,,,,13258663000.0,,,,,84832909000.0,38816342000.0,14021940000.0,,-0.05,,4428668000.0,34163424000.0,,34163424000.0,6452440000.0,,,11795000.0,,,,-2265484000.0,,,23572255000.0,-2591928000.0,1704605000.0,19527791000.0,,-2003016000.0,,,,0.0,207114000.0,15132279000.0,,304363000.0,,,,,,,,,,13360916000.0,,,,-6335593000.0,,126986136000.0,28154333000.0,-190265000.0,0.0,,,,,47198593000.0,126986136000.0,64163090000.0,,535623000.0,,,,,-787765000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,2604768000.0,,,674201000.0,,-13179535000.0,27235474000.0,514116000.0,256979526000.0,,-4156305000.0,13263626316.0,9679830000.0,-1027626000.0,,9696782000.0,-2525055000.0,-2520089000.0,-6116953000.0,194960947000.0,,-2371974000.0,9679830000.0,,59270865000.0,80375990000.0,2113576000.0,13263626316.0,-729678000.0,-26322204000.0,,20665655000.0,-853787000.0,1468679000.0,4246551000.0,,-460876000.0,,256979526000.0,-0.19,89315572000.0,1098001000.0,,11195663000.0,741137000.0,83484300000.0,80375990000.0,,1908775000.0,6724666000.0,6653687000.0,-109829000.0,,32197961000.0,5657929000.0,67646751000.0,,11195663000.0,4695248000.0,6825048000.0,-8278111000.0,208167000.0,156962323000.0,-853787000.0,499506000.0,62018579000.0,7284642000.0,127520813000.0,,89315572000.0,32197961000.0,6653687000.0,,-0.19,1468679000.0,,-17859038000.0,9155922000.0,-2520089000.0,13258663000.0,,32007610000.0,127520813000.0,-6936049000.0,83484300000.0,39096101000.0,,39096101000.0,,4956311000.0,4612929000.0,32197961000.0,13258663000.0,32197961000.0,6083973000.0,,,-286848000.0,-11440947000.0,194960947000.0,15984601000.0,-4949434000.0,,,17236662000.0,-7106132000.0,2113576000.0,20665655000.0,4331405000.0,-3401323000.0,-2064179000.0,-38000000.0,,493606000.0,82319000.0,14392030000.0,,1160022000.0,-36968935000.0,,17477309000.0,,447716000.0,5657929000.0,40695555000.0,18131712000.0,,32007610000.0,,18575310000.0,6825048000.0,-6040999000.0,,127520813000.0,27235474000.0,-19075000.0,-13000000.0,1515004000.0,,156962323000.0,6083973000.0,67646751000.0,127520813000.0,62018579000.0,,741137000.0,,,,,-748753000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,-3269279000.0,,,,,,,,254661112000.0,,,,11221265000.0,-869227000.0,,8521688000.0,,,,196082353000.0,,,,,,79874511000.0,,,-142045000.0,,,,-223082000.0,1479049000.0,3012361000.0,,,-0.017,,,88842029000.0,,,,,,,,1005511000.0,,6517788000.0,,13122470588.0,,5636930000.0,,,7738203000.0,3990988000.0,6813203000.0,-940643000.0,,154912219000.0,-223082000.0,-61500000.0,,,,,,,,,,,,,,,13258663000.0,,,,,83065750000.0,38951862000.0,13122470588.0,,-0.017,,3326300000.0,27383220000.0,,27383220000.0,6079991000.0,,,2600000.0,,,,1291291000.0,,,11195663000.0,-4069789000.0,1799449000.0,20624763000.0,,-2255266000.0,,,,,664688000.0,12512676000.0,,827955000.0,,,,,,,,,,30331089000.0,,,,-3457460000.0,,128681589000.0,26882780000.0,-35511000.0,,,,,,66070190000.0,128681589000.0,58578759000.0,,710929000.0,,,,,-177556000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,906229000.0,,,,,,,,253913876000.0,,,,9029403000.0,-1464088000.0,,9660818000.0,,,,196920547000.0,,,,,,76557612000.0,,,1041353000.0,,,,839489000.0,1544935000.0,2829910000.0,,,,,,85517195000.0,,,,,,,,1417003000.0,,6358284000.0,,,,4910929000.0,,,14357791000.0,4127304000.0,6577644000.0,5201901000.0,,153519977000.0,839489000.0,79410000.0,,,,,,,,,,,,,,,13258663000.0,,,,,83711627000.0,39978978000.0,,,,,3164043000.0,29250435000.0,,29250435000.0,6121981000.0,,,66349000.0,,,,6928600000.0,,,7738203000.0,-4286253000.0,3183801000.0,21189751000.0,,-3087779000.0,,,,,963261000.0,13788122000.0,,2342500000.0,,,,,,,,,,32402331000.0,,,,6619588000.0,,127678083000.0,27727235000.0,-115856000.0,,,,,,68002782000.0,127678083000.0,56993329000.0,,681365000.0,,,,,925497000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,2512127000.0,,,,,,,,240324865000.0,,,,9521211000.0,-2098034000.0,,10514847000.0,,,,196750430000.0,,,,,,71648111000.0,,,416640000.0,,,,277284000.0,1501493000.0,2977474000.0,,,0.02,,,80458641000.0,,,,,,,,964505000.0,,5861021000.0,-40000000.0,13864200000.0,,6149647000.0,,,8502158000.0,4673602000.0,6826141000.0,8205901000.0,,139519453000.0,277284000.0,-3600000.0,,,,,,,,,,,,,,,13258663000.0,,,,,83947713000.0,39826271000.0,13864200000.0,,0.02,,3372804000.0,13877557000.0,,13877557000.0,6058219000.0,,,154714000.0,,,,8686709000.0,,,14357791000.0,-21756234000.0,3645612000.0,20518248000.0,,-596089000.0,,,,0.0,1300798000.0,15188449000.0,,1482138000.0,,,,,,,,,,22177966000.0,,,,-5855633000.0,,127998212000.0,27982395000.0,100993000.0,0.0,,,,,59060812000.0,127998212000.0,43574435000.0,,659218000.0,,,,,517633000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,2902566000.0,,,-312574000.0,6084000.0,18155482000.0,29099572000.0,248989000.0,241848785000.0,6084000.0,3051643000.0,13510200000.0,7658899000.0,-1422733000.0,,11623606000.0,3370932000.0,2026530000.0,-5854082000.0,197307446000.0,,-917411000.0,7658899000.0,,60631613000.0,69397350000.0,2382944000.0,13510200000.0,1615758000.0,10575474000.0,,21160146000.0,1132839000.0,1520230000.0,3458631000.0,,439226000.0,,241848785000.0,0.15,78472564000.0,6132149000.0,,9893779000.0,761998000.0,85919580000.0,69397350000.0,,1327445000.0,6290123000.0,6804883000.0,-228210000.0,,15268402000.0,6573031000.0,61415736000.0,,9893779000.0,7518760000.0,7390899000.0,-1891685000.0,205374000.0,139888300000.0,1132839000.0,-507095000.0,44541339000.0,12067759000.0,127211519000.0,,78472564000.0,15268402000.0,6804883000.0,,0.15,1520230000.0,,-33913277000.0,13990550000.0,2026530000.0,13258663000.0,,22564648000.0,127211519000.0,-1301884000.0,85919580000.0,40155549000.0,,40155549000.0,,4329495000.0,4315358000.0,15268402000.0,13258663000.0,15268402000.0,6122688000.0,,,-18289000.0,-9016116000.0,197307446000.0,12278376000.0,1248882000.0,,,8502158000.0,-3801001000.0,2382944000.0,21160146000.0,4129725000.0,-3076982000.0,2931706000.0,-64815000.0,,180529000.0,3203402000.0,19142366000.0,,3432803000.0,-40149255000.0,,14178505000.0,,-492785000.0,6573031000.0,40320959000.0,11195663000.0,,22564648000.0,-40149255000.0,20310654000.0,7390899000.0,1391621000.0,,127211519000.0,29099572000.0,489600000.0,-45778000.0,-860601000.0,,139888300000.0,6122688000.0,61415736000.0,127211519000.0,44541339000.0,,761998000.0,,,,,2105358000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,251530000.0,,,,6084000.0,,,,243635970000.0,,,,8426591000.0,-880370000.0,,10628165000.0,,,,196798987000.0,,,,,,69782218000.0,,,1839878000.0,,,,1170967000.0,1504404000.0,3364619000.0,,,0.088,,,78849625000.0,,,,,,,,881859000.0,,7108672000.0,,13306443182.0,,6859147000.0,,,12173067000.0,7236600000.0,7129240000.0,-32512000.0,,139582489000.0,1170967000.0,0.0,,,,,,,,,,,,,,,13258663000.0,,,,,87515299000.0,39994540000.0,13306443182.0,,0.088,,4032598000.0,17452266000.0,,17452266000.0,6119103000.0,,,,,,,1324303000.0,,,9893779000.0,-4646552000.0,2120293000.0,19936441000.0,,-1988642000.0,,,,,3204002000.0,17864765000.0,,3297068000.0,,,,,,,,,,23327142000.0,,,,2279288000.0,,126231346000.0,30270539000.0,575331000.0,-59096000.0,,,,,60732864000.0,126231346000.0,46836983000.0,,762118000.0,,,,,2415209000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,2113310000.0,,,,6084000.0,,,,243342909000.0,,,,7940025000.0,-1486697000.0,,12753283000.0,,,,196276759000.0,,,,,,68027911000.0,,,1035425000.0,,,,525170000.0,1511784000.0,3169735000.0,,,,,,78539811000.0,,,,,,,,1002543000.0,,6686592000.0,,,,7419047000.0,,,13644397000.0,6485909000.0,6937710000.0,639783000.0,,138767719000.0,525170000.0,-211808000.0,,,,,,,,,,,,,,,13258663000.0,,,,,87755163000.0,39077677000.0,,,,,3813845000.0,17849955000.0,,17849955000.0,6564297000.0,,,,,,,2010793000.0,,,12173067000.0,-6374836000.0,2373542000.0,19870928000.0,,-982750000.0,,,,,2672064000.0,19239192000.0,,2575507000.0,,,,,,,,,,22402805000.0,,,,1471330000.0,,126234474000.0,30275472000.0,537539000.0,,,,,,60227908000.0,126234474000.0,47066150000.0,,1754016000.0,,,,,1572964000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
