date,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,quarterlyCostOfRevenue,quarterlyDilutedEPS,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualRetainedEarnings,quarterlyCurrentAssets,annualTotalAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNetOtherInvestingChanges,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOperatingIncome,annualDilutedAverageShares,annualEndCashPosition,annualPretaxIncome,annualNetIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,annualCurrentDebt,quarterlyTotalAssets,annualFreeCashFlow,trailingTaxProvision,annualIncomeTaxPayable,quarterlyBasicAverageShares,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualOtherNonCashItems,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyInventory,quarterlyGrossProfit,annualTaxProvision,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,annualBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyChangeInInventory,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualSaleOfInvestment,quarterlyAccountsReceivable,annualOtherIntangibleAssets,annualNetIncomeCommonStockholders,annualNetPPE,annualChangeInAccountPayable,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,quarterlyStockholdersEquity,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualBasicEPS,quarterlyNetOtherInvestingChanges,annualOtherCurrentLiabilities,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,annualBeginningCashPosition,quarterlyRepaymentOfDebt,trailingInterestExpense,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,annualOtherIncomeExpense,quarterlyBasicEPS,quarterlyCapitalStock,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualTotalNonCurrentAssets,quarterlyCurrentDebt,annualGrossPPE,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualDilutedEPS,annualOperatingExpense,quarterlyGrossPPE,trailingStockBasedCompensation,annualChangeInInventory,quarterlyOperatingCashFlow,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualTotalRevenue,quarterlyIncomeTaxPayable,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyPretaxIncome,trailingCostOfRevenue,annualInterestExpense,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualInventory,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,trailingOperatingExpense,trailingChangeInInventory,annualDeferredIncomeTax,quarterlyEbitda,annualGrossProfit,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingNetOtherFinancingCharges,annualGoodwill,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyGoodwill,quarterlyResearchAndDevelopment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedAverageShares
2008-09-30,-166834000.0,,,677058000.0,2249829000.0,,620477000.0,0.64359,3950409000.0,,,2231463000.0,,,,,,,4326000.0,,,,,,,,,,185776000.0,,,,6181872000.0,,,,288429570.0,,57479000.0,,,102154000.0,,,28525000.0,226108000.0,,,0.0,,,,,-2275000.0,,1449000.0,413236000.0,,0.0,3479800000.0,185776000.0,185776000.0,,,,174669000.0,,1881835000.0,,,,172099000.0,,437000.0,,,1739651000.0,137368000.0,,41317000.0,,,,,,,,,2702072000.0,,,1634461000.0,,,,,292107000.0,,,,,,288712710.0,1739651000.0,1739651000.0,,,,,259193000.0,,46841000.0,5263000.0,,0.644103,9391000.0,,,,319307000.0,,,,,475000.0,241137000.0,1033713000.0,,178478000.0,,,,-270947000.0,,,,,,,-16756000.0,,,,-150078000.0,,,105190000.0,,54004000.0,,,1229971000.0,,195701000.0,,,,,,2062676000.0,9925000.0,3620055000.0,0.0,,,,,281705000.0,,844000.0,844000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,-272402000.0,85180000.0,,622164000.0,2184621000.0,,539503000.0,-0.413333,3926768000.0,,,2036086000.0,,,,,,,1975000.0,,,,,,,,,,-118756000.0,,,,5962854000.0,,,,287415375.0,,67971000.0,0.0,,103397000.0,,,34168000.0,238847000.0,,,0.0,,,,,-2970000.0,,2480000.0,65039000.0,,0.0,3355838000.0,-118756000.0,-118756000.0,,,,170180000.0,,1795700000.0,,,,174213000.0,,-1031000.0,,,1413523000.0,-128014000.0,,44297000.0,,,,,,,,,2607016000.0,,,1739651000.0,,,,,-77525000.0,,,,,,287415375.0,1498703000.0,1413523000.0,,,-105973000.0,,342911000.0,,46841000.0,-2980000.0,,-0.413333,9352000.0,,,,351138000.0,,,,,243000.0,-109174000.0,604542000.0,,123997000.0,,,,-77574000.0,,,,,,,-131099000.0,,,,-141303000.0,,,-326128000.0,,73918000.0,,,1171217000.0,,-128681000.0,,,,,,1930967000.0,-9925000.0,3573900000.0,-12953000.0,,,,,-26542000.0,,0.0,969000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,66253000.0,533363000.0,108407000.0,905715000.0,2583610000.0,,345869000.0,,3844785000.0,,1777727000.0,2543077000.0,6387862000.0,,3962801000.0,,3700000.0,91053000.0,3494000.0,,2302048000.0,,2132028000.0,92631000.0,288302040.0,1583194000.0,-180487000.0,-169173000.0,-145733000.0,,,202941000.0,6387862000.0,-288883000.0,,,,,65636000.0,436000.0,,0.0,132671000.0,1313000.0,37814000.0,93150000.0,256117000.0,-46015000.0,0.0,93150000.0,8674000.0,,2425061000.0,-121846000.0,,2075000.0,180962000.0,-11314000.0,-2278200000.0,3962801000.0,-145733000.0,-145733000.0,905715000.0,1583194000.0,288302040.0,155524000.0,,2302048000.0,2543077000.0,41791000.0,,189888000.0,,405000.0,1615000.0,533363000.0,1583194000.0,-449198000.0,3703000.0,41791000.0,46800000.0,-169173000.0,3644824000.0,3382000.0,413134000.0,-2278200000.0,2583610000.0,1379191000.0,2425061000.0,206174000.0,0.0,1413523000.0,,2116557000.0,,-0.586667,-293999000.0,137439000.0,,,-327055000.0,112345000.0,,2116557000.0,1583194000.0,,1470849000.0,-71276000.0,,91053000.0,12753000.0,46800000.0,2506000.0,-218096000.0,,9354000.0,,,3844785000.0,202941000.0,4296526000.0,,,-169173000.0,778000.0,-8926000.0,526831000.0,,132671000.0,155524000.0,,3757000.0,331640000.0,1242000.0,-0.586667,717306000.0,4296526000.0,,-78000.0,366488000.0,-388334000.0,,-651702000.0,-300235000.0,-702017000.0,9354000.0,169671000.0,-4225000.0,137439000.0,2941965000.0,,1379191000.0,-7613000.0,-157047000.0,,130544000.0,,-651702000.0,2075000.0,1777727000.0,-11314000.0,3644824000.0,0.0,0.0,,,1755000.0,-53597000.0,809937000.0,-92269000.0,1266000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,-56800000.0,341100000.0,,983200000.0,2788600000.0,,452900000.0,0.426154,4007900000.0,,,2686900000.0,,,,,,,29700000.0,,,,,,,,,,123000000.0,,,,6694800000.0,,,,287430000.0,,55000000.0,0.0,,0.0,,,18300000.0,79700000.0,,,0.0,,7400000.0,,,-9200000.0,,2200000.0,321800000.0,,0.0,4156300000.0,123000000.0,123000000.0,,,,164600000.0,,2505400000.0,,,,167100000.0,,-100000.0,,,1790200000.0,-297900000.0,,47500000.0,,,,,,,,,2538500000.0,,,1583200000.0,,,,,-14900000.0,,,,,,288658500.0,2131300000.0,1790200000.0,,,-60500000.0,,117400000.0,,46800000.0,-5700000.0,,0.428205,9400000.0,,,,222000000.0,,,,,6600000.0,154700000.0,774700000.0,,140100000.0,,,,86200000.0,0.0,,,,,,291800000.0,,,,-348600000.0,,,207000000.0,,22100000.0,,,1367700000.0,,134600000.0,,,,,,1901000000.0,11600000.0,3860400000.0,0.0,,,,,207900000.0,,2300000.0,1600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,52800000.0,594900000.0,,700000000.0,2807500000.0,,515600000.0,0.866667,4018400000.0,,,2734100000.0,,,,,,,36100000.0,,,,,,,,,,250500000.0,,,,6752500000.0,,,,287956500.0,,56300000.0,0.0,,0.0,,,17000000.0,119700000.0,,,0.0,,42100000.0,,,-2000000.0,,2700000.0,476500000.0,,0.0,4002400000.0,250500000.0,250500000.0,,,,182400000.0,,2495000000.0,,,,178600000.0,,-500000.0,,,1841600000.0,-23600000.0,,48000000.0,,,,,,,,,2750100000.0,,,1790200000.0,,,,,14600000.0,,,,,,289048500.0,2436500000.0,1841600000.0,,,-55900000.0,,136700000.0,,46800000.0,-500000.0,,0.869744,9400000.0,,,,227300000.0,,,,,2800000.0,297900000.0,992100000.0,,182200000.0,,,,-248900000.0,0.0,,,,,,91000000.0,,,,-38200000.0,,,51400000.0,,80300000.0,,,1194900000.0,,284800000.0,,,,,,2151500000.0,34300000.0,3851900000.0,,,,,,358100000.0,,12200000.0,1200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,-180300000.0,1359500000.0,,695900000.0,2778300000.0,,438100000.0,-0.037949,4141100000.0,,,2633200000.0,,,,,,,32500000.0,,,,,,,,,,-10900000.0,,,,6774300000.0,,,,288054000.0,,57700000.0,-922000000.0,,0.0,,,17700000.0,101900000.0,,,0.0,,-49700000.0,,,-800000.0,,2900000.0,173800000.0,,0.0,3978500000.0,-10900000.0,-10900000.0,,,,196100000.0,,2458800000.0,,,,172400000.0,,-200000.0,,,1008400000.0,-915000000.0,,31000000.0,,,,,,,,,2795800000.0,,,1841600000.0,,,,,186000000.0,,,,,,288054000.0,2367900000.0,1008400000.0,,,-51100000.0,,125500000.0,,46800000.0,17000000.0,,-0.037949,9400000.0,,,,317500000.0,,,,,1000000.0,1400000.0,611900000.0,,132500000.0,,,,-19200000.0,0.0,,,,,,26400000.0,,,,-206700000.0,,,-833200000.0,,54300000.0,,,1200200000.0,,-12500000.0,,,,,,2140600000.0,-1600000.0,3972700000.0,,,,,,62900000.0,,-1000000.0,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,58000000.0,1390300000.0,278800000.0,1088200000.0,3165200000.0,,464200000.0,,4500000000.0,,2083500000.0,3063400000.0,7563400000.0,,4714800000.0,,223800000.0,80600000.0,46500000.0,,2827300000.0,,1870800000.0,402100000.0,288931500.0,1477900000.0,341000000.0,305300000.0,-57300000.0,,,265500000.0,7563400000.0,-126300000.0,,,,,66400000.0,57700000.0,,0.0,154000000.0,13500000.0,19100000.0,116200000.0,235400000.0,0.0,0.0,116200000.0,21500000.0,,2848600000.0,-500000.0,,2500000.0,145200000.0,35700000.0,17800000.0,4714800000.0,-57300000.0,-57300000.0,1088200000.0,1477900000.0,287898000.0,199600000.0,,2827300000.0,3063400000.0,44300000.0,,197100000.0,,400000.0,14500000.0,1390300000.0,1477900000.0,-312600000.0,223800000.0,44300000.0,46800000.0,305300000.0,4314200000.0,21300000.0,871500000.0,17800000.0,3165200000.0,1549600000.0,2848600000.0,648500000.0,0.0,1008400000.0,,2868200000.0,,1.060513,-826200000.0,41000000.0,,,-230300000.0,-105300000.0,,2868200000.0,1477900000.0,,1583200000.0,-62800000.0,,80600000.0,144800000.0,46800000.0,-13300000.0,-12500000.0,,9400000.0,,,4500000000.0,265500000.0,5151100000.0,,,305300000.0,4100000.0,-51900000.0,609400000.0,,154000000.0,199600000.0,,4900000.0,460700000.0,0.0,1.05641,715200000.0,5151100000.0,,-400000.0,462300000.0,-1549100000.0,,-836900000.0,-404300000.0,-997800000.0,9400000.0,469500000.0,-864300000.0,41000000.0,2988100000.0,,1549600000.0,-2500000.0,-65900000.0,,72100000.0,,-836900000.0,2500000.0,2083500000.0,-8600000.0,4314200000.0,0.0,0.0,,,0.0,19600000.0,1117300000.0,1200000.0,1200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,-57000000.0,1834300000.0,,1144400000.0,3491500000.0,,548200000.0,0.323077,4792800000.0,,,3432700000.0,,,,,,,28500000.0,,,,,,,,,,93700000.0,,,,8225500000.0,,,,288639000.0,,61900000.0,-336900000.0,,0.0,,,20200000.0,129000000.0,,,0.0,,26400000.0,,,-800000.0,,2900000.0,348600000.0,,0.0,5195100000.0,93700000.0,93700000.0,,,,218900000.0,,3093300000.0,,,,229200000.0,,-400000.0,,,1403200000.0,-665700000.0,,48600000.0,,,,,,,,,3030400000.0,,,1477900000.0,,,,,0.0,,,,,,289867500.0,3237500000.0,1403200000.0,,,-61300000.0,,78700000.0,,46800000.0,-4300000.0,,0.324615,9400000.0,2800000.0,,,293300000.0,,,,,12800000.0,119400000.0,896800000.0,,180400000.0,,,,106900000.0,,,,,,,274600000.0,,,,-331600000.0,,,-74700000.0,,84300000.0,,,1703600000.0,,104600000.0,,,,,,2177900000.0,10900000.0,4584600000.0,,,,,,186700000.0,,1200000.0,1200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,-57100000.0,1091100000.0,,808400000.0,3466200000.0,,694900000.0,1.126154,4913700000.0,,,3226500000.0,,,,,,,43000000.0,,,,,,,,,,330300000.0,,,,8140200000.0,,,,289711500.0,,73700000.0,,,0.0,,,23400000.0,166400000.0,,,0.0,,33800000.0,,,-100000.0,,3400000.0,589900000.0,,0.0,4851200000.0,330300000.0,330300000.0,,,,240700000.0,,3074400000.0,,,,195600000.0,,-500000.0,,,1936100000.0,405700000.0,,47700000.0,,,,,,,,,3289000000.0,,,1403200000.0,,,,,580100000.0,,,,,,290725500.0,3027200000.0,1936100000.0,,,-74300000.0,,87200000.0,,46800000.0,900000.0,,1.130256,9400000.0,,,,296400000.0,,,,,6500000.0,394300000.0,1284800000.0,,214200000.0,,,,-334000000.0,,,,,,,117300000.0,,,,-174400000.0,,,532900000.0,,58700000.0,,,1385000000.0,,377900000.0,,,,,,2510700000.0,47600000.0,4685200000.0,,,,,,475000000.0,,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,-254400000.0,1247900000.0,,686600000.0,3468200000.0,,543600000.0,-0.035385,4901400000.0,,,2709600000.0,,,,,,,44500000.0,,,,,,,,,,-10300000.0,,,,7611000000.0,,,,290082000.0,,69200000.0,,,0.0,,,24000000.0,172000000.0,,,-500000000.0,,-41700000.0,,,3800000.0,,2700000.0,202700000.0,,0.0,4665000000.0,-10300000.0,-10300000.0,,,,266000000.0,,3065700000.0,,,,203000000.0,,700000.0,,,1212900000.0,-45400000.0,,47600000.0,,,,,,,,,2946000000.0,,,1936100000.0,,,,,15500000.0,,,,,,290082000.0,2460800000.0,1212900000.0,,,-133700000.0,,144200000.0,,46800000.0,100000.0,,-0.035385,9500000.0,,,,309200000.0,,,,,7800000.0,-300000.0,746300000.0,,172400000.0,,,,-248400000.0,,,,,,,-193500000.0,,,,-60900000.0,,,-723200000.0,,28100000.0,,,1196800000.0,,-12700000.0,,,,,,2001800000.0,-2400000.0,4676300000.0,,,,,,80500000.0,,-2200000.0,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,257600000.0,869400000.0,90400000.0,1224300000.0,3804900000.0,,546200000.0,,5118400000.0,,1967600000.0,3477600000.0,8596000000.0,,5642100000.0,,24900000.0,99400000.0,38600000.0,,3312700000.0,,2974300000.0,500600000.0,290569500.0,2028300000.0,420900000.0,374600000.0,-67000000.0,-500000000.0,,336700000.0,8596000000.0,-110900000.0,,,,,72900000.0,,,0.0,150800000.0,-4300000.0,26300000.0,114000000.0,277700000.0,-500000000.0,0.0,114000000.0,-21700000.0,,2953900000.0,-3500000.0,,2700000.0,155400000.0,46300000.0,-2940600000.0,5642100000.0,-67000000.0,-67000000.0,1224300000.0,2028300000.0,289711500.0,267700000.0,,3439300000.0,3477600000.0,50600000.0,,212300000.0,0.0,0.0,27400000.0,869400000.0,2028300000.0,-168600000.0,398300000.0,50600000.0,46800000.0,374600000.0,4933700000.0,-3200000.0,786300000.0,-2940600000.0,3804900000.0,1837200000.0,2953900000.0,792500000.0,0.0,1212900000.0,,2897700000.0,,1.292821,161700000.0,125400000.0,,,-280700000.0,550400000.0,,2897700000.0,2028300000.0,,1477900000.0,-11400000.0,,99400000.0,154600000.0,46800000.0,-3000000.0,-600000.0,,9500000.0,,,5118400000.0,336700000.0,4933700000.0,,,374600000.0,300000.0,-56900000.0,701600000.0,,150800000.0,267700000.0,,3300000.0,572400000.0,,1.289231,154600000.0,6048300000.0,,-200000.0,587900000.0,-474000000.0,,-1114600000.0,-330300000.0,-897200000.0,9500000.0,815400000.0,,125400000.0,3629500000.0,,1837200000.0,-6300000.0,-80600000.0,,93900000.0,,-1114600000.0,2700000.0,1967600000.0,-13600000.0,4933700000.0,,0.0,,,,23300000.0,655200000.0,-900000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,345300000.0,2055100000.0,,1336600000.0,3726000000.0,,757100000.0,0.478462,5023800000.0,,,3623800000.0,,,,,,,43200000.0,,,,,,,,,,139300000.0,,,,8647600000.0,,,,290530500.0,,77900000.0,,,0.0,,,27000000.0,117800000.0,,,0.0,,75000000.0,,,4000000.0,,2900000.0,398300000.0,,0.0,5746800000.0,139300000.0,139300000.0,,,,254500000.0,,3349500000.0,,,,228400000.0,,-200000.0,,,1124800000.0,-1180100000.0,,70200000.0,,,,,,,,,2900800000.0,,,2028300000.0,,,,,-1176700000.0,,,,,,291174000.0,3179900000.0,1124800000.0,,,-74800000.0,,143300000.0,,46800000.0,-19600000.0,,0.479487,9500000.0,,,,338600000.0,,,,,2700000.0,169900000.0,1155400000.0,,225800000.0,,,,115100000.0,,,,,,,348700000.0,,,,-3400000.0,,,-903500000.0,,118500000.0,,,2020800000.0,,156600000.0,,,,,,2108100000.0,17300000.0,4859200000.0,,,,,,261500000.0,,1100000.0,-2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,84800000.0,2054400000.0,,900400000.0,3757600000.0,,830500000.0,1.400513,4981800000.0,,,3439700000.0,,,,,,,52800000.0,,,,,,,,,,404200000.0,,,,8421500000.0,,,,288268500.0,,77900000.0,,,0.0,,,27800000.0,105900000.0,,,0.0,,-3500000.0,,,-2000000.0,,3000000.0,726500000.0,,0.0,5244900000.0,404200000.0,404200000.0,,,,309700000.0,,3286900000.0,,,,245900000.0,,-100000.0,,,1035100000.0,-23600000.0,,56600000.0,,,,,,,,,3176600000.0,,,1124800000.0,,,,,-500000.0,,,,,,288639000.0,3089500000.0,1035100000.0,,,-89000000.0,,167600000.0,,46800000.0,13600000.0,,1.402051,9300000.0,,,,342400000.0,,,,,100000.0,480600000.0,1557000000.0,,222300000.0,,,,-430500000.0,,,,,,,107900000.0,,,,-23100000.0,,,-89700000.0,,21500000.0,,,1487300000.0,,463000000.0,,,,,,2427200000.0,58800000.0,4804300000.0,,,,,,568700000.0,,-2900000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,-134400000.0,869400000.0,,1224300000.0,3804900000.0,,605400000.0,0.052308,5118400000.0,,,3477600000.0,,,,,,,41100000.0,,,,,,,,,,14900000.0,,,,8596000000.0,,,,285519000.0,,76200000.0,,,0.0,,,27700000.0,114000000.0,,,0.0,,-83600000.0,,,1800000.0,,2700000.0,239000000.0,,0.0,5642100000.0,14900000.0,14900000.0,,,,267700000.0,,3439300000.0,,,,209600000.0,,400000.0,,,1273000000.0,302900000.0,,50600000.0,,,,,,,,,2953900000.0,,,1035100000.0,,,,,382400000.0,,,,,,286123500.0,2897700000.0,2028300000.0,,,-75500000.0,,99400000.0,,46800000.0,4600000.0,,0.052308,9500000.0,,,,336700000.0,,,,,2400000.0,29400000.0,844400000.0,,150800000.0,,,,-140100000.0,,,,,,,-54900000.0,,,,-79500000.0,,,237900000.0,,125400000.0,,,1837200000.0,,15500000.0,,,,,,1967600000.0,600000.0,4933700000.0,0.0,,,,,119400000.0,,-6800000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,407000000.0,772200000.0,102900000.0,1237200000.0,3879300000.0,,1314000000.0,,5125000000.0,,2400100000.0,3876000000.0,9001000000.0,,5693000000.0,,7800000.0,64900000.0,42900000.0,,3256800000.0,,3527000000.0,683200000.0,288015000.0,2708300000.0,633000000.0,560400000.0,2000000.0,0.0,,368400000.0,9001000000.0,729900000.0,,,,,77200000.0,,,0.0,181200000.0,-12500000.0,26700000.0,149700000.0,309200000.0,-124600000.0,0.0,149700000.0,42500000.0,,3308000000.0,10900000.0,,2800000.0,-480600000.0,72600000.0,-3515600000.0,5694300000.0,2000000.0,2000000.0,1237200000.0,2708300000.0,287371500.0,319400000.0,,3256800000.0,3876000000.0,51500000.0,,-483900000.0,0.0,-200000.0,7100000.0,772200000.0,2708300000.0,715400000.0,,51500000.0,46800000.0,560400000.0,4925200000.0,30400000.0,1020300000.0,-3515600000.0,3879500000.0,1813500000.0,3306700000.0,1051400000.0,0.0,1273000000.0,,3480500000.0,,1.950256,829800000.0,28200000.0,,,-329700000.0,680000000.0,,3480500000.0,2708300000.0,,2028300000.0,-90400000.0,,64900000.0,180000000.0,46800000.0,500000.0,14700000.0,,9300000.0,,,5125000000.0,368400000.0,4925200000.0,,,560400000.0,1900000.0,3300000.0,833400000.0,,181200000.0,319600000.0,,-700000.0,558400000.0,,1.945641,180000000.0,6258700000.0,,-100000.0,618600000.0,-185400000.0,,-1333500000.0,-211600000.0,-290400000.0,9300000.0,1435300000.0,,28200000.0,4390200000.0,,1815000000.0,-900000.0,-2100000.0,,109200000.0,,-1333500000.0,2800000.0,2400100000.0,-4100000.0,4925200000.0,-39500000.0,-124600000.0,,,,101800000.0,863200000.0,-5000000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,360000000.0,1765800000.0,,1457000000.0,3862100000.0,,1100300000.0,0.350256,5158200000.0,,,4087200000.0,,,,,,,51600000.0,,,,,,,,,,98800000.0,,,,9245400000.0,,,,280936500.0,,84800000.0,,,0.0,,,26400000.0,160800000.0,,,-67500000.0,,58200000.0,,,-800000.0,,3000000.0,183600000.0,,0.0,6064200000.0,98800000.0,98800000.0,,,,310500000.0,,3258600000.0,,,,51600000.0,,-200000.0,,,2009300000.0,-1092500000.0,,64600000.0,,,,,,,,,3181200000.0,,,2708300000.0,,,,,2600000.0,,,,,,281911500.0,3775100000.0,2009300000.0,,,-83500000.0,,56600000.0,,46800000.0,-13100000.0,,0.351795,9200000.0,,,,378400000.0,,,,,200000.0,132000000.0,1283900000.0,,239400000.0,,,,263500000.0,200000.0,,,4941900000.0,,,461500000.0,,,,-101500000.0,,,-699000000.0,,127300000.0,,,2202100000.0,,112500000.0,,,,,,2431400000.0,13700000.0,4941900000.0,-67500000.0,,,,,223700000.0,,500000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,68300000.0,2705700000.0,,963400000.0,3981600000.0,,1178000000.0,1.762051,5151000000.0,,,4223500000.0,,,,,,,63500000.0,,,,,,,,,,496800000.0,,,,9374500000.0,,,,280956000.0,,85100000.0,,,0.0,,,26400000.0,164500000.0,,,0.0,,24700000.0,,,700000.0,,3000000.0,644200000.0,,0.0,5625000000.0,496800000.0,496800000.0,,,,347100000.0,,3334700000.0,,,,63500000.0,,0.0,,,1195800000.0,-1016200000.0,,67400000.0,,,,,,,,,3749500000.0,,,2009300000.0,,,,,1300000.0,,,,,,281911500.0,3901500000.0,1195800000.0,,,-98000000.0,,90700000.0,,46800000.0,-2800000.0,,1.768205,9200000.0,,,,348500000.0,,,,,500000.0,580700000.0,1822200000.0,,264100000.0,,,,-506600000.0,0.0,,,4934400000.0,,,145900000.0,,,,-77600000.0,,,-813500000.0,,34600000.0,,,1643400000.0,,566800000.0,,,,,,2928400000.0,70000000.0,4934400000.0,0.0,,,,,678300000.0,,500000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,-223600000.0,2276700000.0,,766000000.0,3856000000.0,,888700000.0,0.064103,5159400000.0,,,3321300000.0,,,,,,,45500000.0,,,,,,,,,,18100000.0,,,,8480700000.0,,,,281580000.0,,79100000.0,,,138000000.0,,,24000000.0,176000000.0,,,-424000000.0,,-101400000.0,,,3900000.0,,2700000.0,80100000.0,,0.0,5252300000.0,18100000.0,18100000.0,,,,332000000.0,,3195900000.0,,,,45500000.0,,300000.0,,,846700000.0,353500000.0,,59300000.0,,,,,,,,,3228400000.0,,,1195800000.0,,,,,2800000.0,,,,,,282418500.0,3123400000.0,846700000.0,,,-84800000.0,,70000000.0,,46800000.0,8100000.0,,0.064103,9200000.0,,,,395000000.0,,,,,19000000.0,34600000.0,968800000.0,,162700000.0,,,,-244600000.0,,,,4933600000.0,,,-145300000.0,,,,-78300000.0,,,-349100000.0,,35500000.0,,,1396300000.0,,19300000.0,,,,,,2463400000.0,1200000.0,4933600000.0,-491500000.0,,,,,122400000.0,,500000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
