date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualResearchAndDevelopment,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyBasicAverageShares,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,annualBasicEPS,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualBasicAverageShares,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualDilutedEPS,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingOperatingExpense,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,annualDilutedAverageShares,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingInterestExpense,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyBasicEPS,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,trailingStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingBasicAverageShares,annualInvestmentsAndAdvances,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingDilutedAverageShares
1970-01-01 00:00:00.599529600,75700000.0,,,,823300000.0,,167500000.0,374900000.0,,,,,363100000.0,,,363100000.0,0.0,530600000.0,,28500000.0,18800000.0,97000000.0,,,,,221100000.0,,39800000.0,,9900000.0,,68300000.0,9500000.0,530600000.0,,,,594200000.0,744700000.0,0.0,,,39800000.0,,369800000.0,8800000.0,30000000.0,126000000.0,94300000.0,,,,,744700000.0,374900000.0,252100000.0,214100000.0,18800000.0,,,36800000.0,,,,,,,,167500000.0,97000000.0,214100000.0,,,16700000.0,252100000.0,,,,,181100000.0,,,,,,0.62,,,3900000.0,243900000.0,369800000.0,0.0,,9900000.0,9900000.0,9900000.0,95900000.0,229100000.0,59354839.0,,,,103100000.0,,,,,243900000.0,,,373900000.0,,,,,,9500000.0,,,30000000.0,-130000000.0,0.56,,94300000.0,,0.0,95900000.0,,,,,,0.0,,,,,153400000.0,373900000.0,,,65714286.0,,,,,-130000000.0,,,,,,,16700000.0,,,-526500000.0,158000000.0,,,,,,,,,,158000000.0,,,,,,-526500000.0,181100000.0,,11300000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,,,,,,,,,,,,,,,,,,,,,,,,64148000.0,,,274800000.0,,,,,,,,,,0.12,,,,,,,,,,9000000.0,,,,,,,,,,,,,,,,,,,,64148000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274800000.0,,,0.125,,,,,,,,,,,,,,274800000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,,,,,,,,,,,,,,,,,,,,,,,,64148000.0,,,303900000.0,,,,,,,,,,0.135,,,,,,,,,,10300000.0,,,,,,,,,,,,,,,,,,,,64148000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303900000.0,,,0.14,,,,,,,,,,,,,,303900000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,,,,,,,,,,,,,,,,,,,,,,,,64732000.0,,,300100000.0,,,,,,,,,,0.105,,,,,,,,,,8000000.0,,,,,,,,,,,,,,,,,,,,64732000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300100000.0,,,0.11,,,,,,,,,,,,,,300100000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,78200000.0,,,,1163600000.0,,167700000.0,360200000.0,,,,,372700000.0,,,372700000.0,0.0,540400000.0,,26000000.0,22200000.0,121000000.0,,,,,284800000.0,,36400000.0,,8700000.0,,62400000.0,9900000.0,540400000.0,,,,868500000.0,781400000.0,0.0,,,36400000.0,,421200000.0,9100000.0,39400000.0,179000000.0,104500000.0,,,,,781400000.0,360200000.0,251100000.0,241000000.0,22200000.0,,,32200000.0,,,,,,,,167700000.0,121000000.0,241000000.0,,,17100000.0,251100000.0,,,,,166700000.0,,,,,,0.5,,,9900000.0,282700000.0,421200000.0,0.0,,8700000.0,8700000.0,8700000.0,99100000.0,295100000.0,64400000.0,,,,116100000.0,,,,,282700000.0,,,448300000.0,,,,,,9900000.0,,,39400000.0,-165600000.0,0.475,,104500000.0,,0.0,99100000.0,,,,,,0.0,,,,,216900000.0,448300000.0,,,67789474.0,,,,,-165600000.0,,,,,,,17100000.0,,,-800600000.0,157800000.0,,,,,,,,,,157800000.0,,,,,,-800600000.0,166700000.0,,25700000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,,,,,,,162700000.0,367700000.0,-3700000.0,,-1000000.0,11500000.0,,48000000.0,,318900000.0,,,,,,123200000.0,,61428571.0,,,286400000.0,,,,,,,,481600000.0,,0.07,-17400000.0,,792000000.0,,4300000.0,,,,424300000.0,5700000.0,,,36900000.0,5700000.0,,,,,,,,25000000.0,212600000.0,,,,,1900000.0,,61428571.0,,,,,310400000.0,7400000.0,,17300000.0,264700000.0,-13900000.0,,,73800000.0,159300000.0,0.0,,,1400000.0,,,59500000.0,,,,,,,,4900000.0,4900000.0,,,,,8700000.0,,,,122200000.0,,4300000.0,284800000.0,10000000.0,,,,,-15800000.0,,,10100000.0,11500000.0,5800000.0,41000000.0,-173700000.0,,,,,,98500000.0,,200000.0,,,,,,,,,,458500000.0,,,,,,-3800000.0,-1600000.0,,,,,-18000000.0,,,,,,14300000.0,99400000.0,,0.07,,200000.0,,53200000.0,,,,,,,,1100000.0,,25800000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,,,,,,,174200000.0,389000000.0,-4600000.0,,-1000000.0,11100000.0,,47700000.0,,339500000.0,,,,,,126200000.0,,56470588.0,,,294900000.0,,,,,,,,513700000.0,,0.085,300000.0,,823100000.0,,4800000.0,,,,434100000.0,7000000.0,,,37600000.0,7000000.0,,,,,,,,26000000.0,219100000.0,,,,,-6900000.0,,56470588.0,,,,,309400000.0,-4500000.0,,18100000.0,283800000.0,-19600000.0,,,75800000.0,163800000.0,0.0,,,1600000.0,,,58800000.0,,,,,,,,7200000.0,7200000.0,,,,,0.0,,,,121900000.0,,5100000.0,287000000.0,12100000.0,,,,,-12700000.0,,,9800000.0,9100000.0,6400000.0,49200000.0,-184200000.0,,,,,,97900000.0,,-300000.0,,,,,,,,,,471200000.0,,,,,,2300000.0,13000000.0,,,,,-5100000.0,,,,,,17000000.0,103200000.0,,0.085,,1000000.0,,61200000.0,,,,,,,,-100000.0,,28100000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.654652800,,,,,,,176000000.0,389800000.0,-4500000.0,,-800000.0,11200000.0,,47400000.0,,299200000.0,,,,,,131800000.0,,59200000.0,,,300700000.0,,,,,,,,475200000.0,,0.12,1300000.0,,787600000.0,,7400000.0,,,,397800000.0,9500000.0,,,33100000.0,9500000.0,,,,,,,,25300000.0,220400000.0,,,,,2000000.0,,61666667.0,,,,,312400000.0,1900000.0,,18700000.0,247400000.0,24200000.0,,,80300000.0,161900000.0,0.0,,,1100000.0,,,58600000.0,,,,,,,,4700000.0,4700000.0,,,,,0.0,,,,121600000.0,,6700000.0,254200000.0,16200000.0,,,,,-14100000.0,,,11500000.0,-42100000.0,6700000.0,46400000.0,-188800000.0,,,,,,97200000.0,,200000.0,,,,,,,,,,443000000.0,,,,,-3000000.0,-2500000.0,15400000.0,,,,,-4700000.0,,,,,,21700000.0,106500000.0,,0.125,,200000.0,,58000000.0,,,,,,,,0.0,,32900000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,75000000.0,,59800000.0,,1175900000.0,,172200000.0,356600000.0,-800000.0,,-2000000.0,10000000.0,280500000.0,48700000.0,,280500000.0,0.0,452700000.0,7500000.0,24400000.0,28300000.0,138700000.0,,,,,293900000.0,,33000000.0,,8800000.0,-6000000.0,57400000.0,11700000.0,452700000.0,,,34000000.0,865300000.0,768900000.0,18200000.0,10600000.0,,33000000.0,-13600000.0,412300000.0,10800000.0,52100000.0,191800000.0,36600000.0,10800000.0,-13200000.0,,-4800000.0,768900000.0,356600000.0,224700000.0,316200000.0,28300000.0,213300000.0,,27100000.0,,43800000.0,-3000000.0,,,,,172200000.0,138700000.0,316200000.0,6500000.0,,19200000.0,224700000.0,-21700000.0,,2900000.0,80600000.0,155400000.0,0.0,,,3000000.0,,0.425,58700000.0,,7100000.0,263600000.0,412300000.0,79500000.0,,8800000.0,8800000.0,8800000.0,96600000.0,310600000.0,63764706.0,,0.0,,118800000.0,-48400000.0,68400000.0,,8400000.0,263600000.0,19200000.0,,457800000.0,11300000.0,,-18700000.0,,,11700000.0,-26900000.0,5700000.0,52100000.0,-194200000.0,0.405,,36600000.0,,8700000.0,96600000.0,,-100000.0,-61300000.0,,,-31000000.0,,,,,235600000.0,457800000.0,,,66913580.0,,-5500000.0,4100000.0,52700000.0,-194200000.0,,,,35300000.0,,,19200000.0,,,21900000.0,100700000.0,,,,,,59800000.0,,,,100700000.0,,,0.0,1900000.0,100000.0,31900000.0,155400000.0,,24700000.0,,,68400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,,,,,,,171900000.0,367400000.0,-3400000.0,,-1400000.0,12000000.0,,48700000.0,,284700000.0,,,,,,142100000.0,,61052632.0,,,289100000.0,,,,,,,,456600000.0,,0.095,-11600000.0,,777300000.0,,5800000.0,,,,409900000.0,7400000.0,,,35800000.0,7400000.0,,,,,,,,28700000.0,211800000.0,,,,,-700000.0,,61052632.0,,,,,320700000.0,-2700000.0,,18800000.0,230100000.0,-10100000.0,,,77300000.0,158100000.0,0.0,,,1800000.0,,,60700000.0,,,,,,,,3700000.0,3700000.0,,,,,8800000.0,,,,121300000.0,,5800000.0,259700000.0,13200000.0,,,,,-9400000.0,,,14400000.0,7200000.0,5300000.0,54200000.0,-205400000.0,,,,,,96000000.0,,0.0,,,,,,,,,,465100000.0,,,,,,-5100000.0,-2200000.0,,,,,-19900000.0,,,,,,16600000.0,106500000.0,,0.095,,-300000.0,,51000000.0,,,,,,,,1800000.0,,28600000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,,,,,,,172400000.0,366800000.0,-3400000.0,,-1000000.0,11800000.0,,47800000.0,,274300000.0,,,,,,147000000.0,,60833333.0,,,283800000.0,,,,,,,,446700000.0,,0.11,12400000.0,,772900000.0,,7300000.0,,,,406100000.0,8900000.0,,,35800000.0,8900000.0,,,,,,,,28700000.0,205200000.0,,,,,3400000.0,,66363636.0,,,,,326200000.0,-1900000.0,,19000000.0,219500000.0,-7700000.0,,,78600000.0,161000000.0,0.0,,,900000.0,,,59600000.0,,,,,,,,2000000.0,2000000.0,,,,,0.0,,,,121100000.0,,6000000.0,259400000.0,14900000.0,,,,,-11100000.0,,,10000000.0,-17600000.0,5100000.0,51400000.0,-216200000.0,,,,,,95300000.0,,-100000.0,,,,,,,,,,475600000.0,,,,,,-1700000.0,23500000.0,,,,,3700000.0,,,,,,19000000.0,110200000.0,,0.12,,100000.0,,52200000.0,,,,,,,,500000.0,,30800000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,,,,,,,173900000.0,378000000.0,-3500000.0,,-2600000.0,11700000.0,,50600000.0,,267100000.0,,,,,,154200000.0,,61935484.0,,,300600000.0,,,,,,,,441000000.0,,0.14,4600000.0,,776200000.0,,9600000.0,,,,398200000.0,11200000.0,,,34500000.0,11200000.0,,,,,,,,35900000.0,215800000.0,,,,,800000.0,,68571429.0,,,,,335200000.0,9700000.0,,19700000.0,212900000.0,-500000.0,,,84800000.0,150700000.0,0.0,,,3800000.0,,,62300000.0,,,,,,,,7900000.0,7900000.0,,,,,0.0,,,,121000000.0,,9000000.0,249800000.0,20200000.0,,,,,-12300000.0,,,9300000.0,-10400000.0,6200000.0,53700000.0,-224800000.0,,,,,,94700000.0,,100000.0,,,,,,,,,,474600000.0,,,,,,5800000.0,16900000.0,,,,,-4100000.0,,,,,,22500000.0,106300000.0,,0.155,,800000.0,,58300000.0,,,,,,,,700000.0,,34200000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,84300000.0,,66900000.0,,1169100000.0,,185200000.0,372600000.0,-7900000.0,,-2600000.0,11700000.0,255600000.0,51000000.0,,255600000.0,0.0,440800000.0,2400000.0,33000000.0,38200000.0,163800000.0,,,,,295600000.0,,41100000.0,,6100000.0,0.0,74100000.0,7000000.0,440800000.0,,,26900000.0,839500000.0,790600000.0,32300000.0,12100000.0,,41100000.0,-18200000.0,418000000.0,13700000.0,65600000.0,198100000.0,37400000.0,13700000.0,,,-7600000.0,790600000.0,372600000.0,198400000.0,349800000.0,38200000.0,206800000.0,,34700000.0,,47200000.0,-8500000.0,,,,,185200000.0,163800000.0,349800000.0,-8800000.0,,19800000.0,198400000.0,-25100000.0,,1900000.0,88800000.0,158600000.0,0.0,,,5200000.0,,0.55,62700000.0,,11800000.0,258300000.0,418000000.0,81700000.0,,6100000.0,6100000.0,6100000.0,94100000.0,329600000.0,63090909.0,,0.0,,131500000.0,-41000000.0,74100000.0,,12200000.0,258300000.0,25900000.0,,491100000.0,-3700000.0,,-16600000.0,,,7000000.0,-20200000.0,5400000.0,65600000.0,-232800000.0,0.505,,37400000.0,,8800000.0,94100000.0,,6200000.0,-49400000.0,,-1400000.0,-43400000.0,,,,,245300000.0,491100000.0,,-5000000.0,68712871.0,,,-1700000.0,43500000.0,-232800000.0,,,,22700000.0,,,19800000.0,,,26100000.0,111300000.0,,,,-2000000.0,,66900000.0,,,,111300000.0,,,6200000.0,-1100000.0,-2700000.0,37800000.0,158600000.0,,22000000.0,,,74100000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,,,,,,,171200000.0,382400000.0,-4700000.0,,2900000.0,12400000.0,,51300000.0,,268000000.0,,,,,,168400000.0,,61739130.0,,,292800000.0,,,,,,,,439200000.0,,0.11,-15400000.0,,794100000.0,,7100000.0,,,,411700000.0,8700000.0,,,35400000.0,8700000.0,,,,,,,,38100000.0,210100000.0,,,,,2300000.0,,64545455.0,,,,,354900000.0,-3000000.0,,19100000.0,213500000.0,-7400000.0,,,82700000.0,161600000.0,0.0,,,1500000.0,,,63700000.0,,,,,,,,5700000.0,5700000.0,,,,,6100000.0,,,,73900000.0,,6600000.0,255600000.0,15300000.0,,,,,-9700000.0,,,6000000.0,12700000.0,5200000.0,62700000.0,-244300000.0,,,,,,93400000.0,,0.0,,,,,,,,,,499900000.0,,,,,,-400000.0,-5700000.0,,,,,-29100000.0,,,,,,19000000.0,108400000.0,,0.115,,-600000.0,,56800000.0,,,,,,,,2400000.0,,31400000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,,,,,,,179400000.0,397000000.0,-4700000.0,,7500000.0,12400000.0,,50200000.0,,266900000.0,,,,,,172400000.0,,62857143.0,,,296700000.0,,,,,,,,446300000.0,,0.1,3200000.0,,807500000.0,,6600000.0,,,,410500000.0,8200000.0,,,36100000.0,8200000.0,,,,,,,,38600000.0,215600000.0,,,,,2500000.0,,66000000.0,,,,,361200000.0,-5300000.0,,19600000.0,211200000.0,-16900000.0,,,81100000.0,174200000.0,0.0,,,600000.0,,,62600000.0,,,,,,,,4400000.0,4400000.0,,,,,0.0,,,,74900000.0,,5200000.0,256000000.0,13400000.0,,,,,-19400000.0,,,5100000.0,-7000000.0,5600000.0,61700000.0,-255600000.0,,,,,,92800000.0,,-100000.0,,,,,,,,,,511600000.0,,,,,,-1300000.0,22600000.0,,,,,-6000000.0,,,,,,18500000.0,111700000.0,,0.105,,500000.0,,62600000.0,,,,,,,,600000.0,,30900000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,,,,,,,186500000.0,414600000.0,-4800000.0,,5400000.0,11700000.0,,55300000.0,,272000000.0,,,,,,179800000.0,,62500000.0,,,328200000.0,,,,,,,,458500000.0,,0.145,3100000.0,,828200000.0,,10000000.0,,,,413600000.0,11600000.0,,,38400000.0,11600000.0,,,,,,,,38100000.0,236700000.0,,,,,2200000.0,,68965517.0,,,,,369700000.0,1200000.0,,18500000.0,215100000.0,-10800000.0,,,91500000.0,171200000.0,0.0,,,800000.0,,,67500000.0,,,,,,,,7500000.0,7500000.0,,,,,0.0,,,,75800000.0,,7400000.0,254800000.0,19000000.0,,,,,-13000000.0,,,2300000.0,-2200000.0,5800000.0,66700000.0,-258000000.0,,,,,,92100000.0,,200000.0,,,,,,,,,,512800000.0,,,,,,3100000.0,16100000.0,,,,,-11600000.0,,,,,,24000000.0,120100000.0,,0.16,,-1000000.0,,64100000.0,,,,,,,,600000.0,,36200000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,92400000.0,,88400000.0,,1238700000.0,,209500000.0,398600000.0,-4700000.0,,-15700000.0,11400000.0,322500000.0,52300000.0,,322500000.0,0.0,532000000.0,-2700000.0,29900000.0,23200000.0,147600000.0,,,,,320900000.0,,42800000.0,,8400000.0,-14400000.0,72700000.0,10000000.0,532000000.0,,,27700000.0,889300000.0,869400000.0,18600000.0,-31000000.0,,1200000.0,-18900000.0,470800000.0,14300000.0,89500000.0,209100000.0,105800000.0,-27300000.0,,,100000.0,869400000.0,398600000.0,211500000.0,337400000.0,23200000.0,226300000.0,,-7300000.0,,47900000.0,-21400000.0,,,,,209500000.0,147600000.0,337400000.0,-3300000.0,,5200000.0,211500000.0,-54600000.0,,3900000.0,94600000.0,182900000.0,0.0,,,300000.0,,-0.115,63700000.0,,3100000.0,289800000.0,470800000.0,85800000.0,,8400000.0,8400000.0,8400000.0,91500000.0,349400000.0,63478261.0,,0.0,,140300000.0,6200000.0,77400000.0,,10700000.0,289800000.0,25000000.0,,551900000.0,-10400000.0,,-25100000.0,,,10000000.0,2700000.0,6100000.0,89500000.0,-262100000.0,-0.115,,105800000.0,,6100000.0,91500000.0,,4000000.0,-67200000.0,,-600000.0,-89700000.0,,,,,257000000.0,551900000.0,,-8100000.0,63478261.0,,,900000.0,52800000.0,-262100000.0,,,,44000000.0,,,5200000.0,,,30900000.0,111100000.0,,,,500000.0,,88400000.0,,,,111100000.0,,,4100000.0,300000.0,2300000.0,42300000.0,182900000.0,,22800000.0,,,77400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,,,,,,201700000.0,422600000.0,-4700000.0,,10500000.0,12800000.0,,55000000.0,,349800000.0,,,,,,152700000.0,,65217391.0,,-2100000.0,321800000.0,,,,,,,,551500000.0,,0.115,-20000000.0,,896000000.0,,7500000.0,,,,473400000.0,9500000.0,,,108200000.0,9500000.0,,,,,,,,26200000.0,232100000.0,,,,,-1500000.0,,65217391.0,,,,,344500000.0,-3200000.0,,5500000.0,236100000.0,-16400000.0,,,89700000.0,186100000.0,0.0,,,-400000.0,,,67800000.0,,,,,,,,6900000.0,6900000.0,,,,,8400000.0,,,,28200000.0,,6500000.0,290400000.0,16000000.0,,,,,-12800000.0,,,9600000.0,22100000.0,5600000.0,92100000.0,-273900000.0,,,,,,90900000.0,,1100000.0,,,,,,,,,,564300000.0,,,,,,-1500000.0,-7200000.0,,,,,-40100000.0,,,,,,21900000.0,120200000.0,,0.115,,100000.0,,71900000.0,,,,,,,,1400000.0,,34700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,,,,,,202500000.0,431900000.0,-4500000.0,,-9600000.0,12700000.0,,54800000.0,,351100000.0,,,,,,158400000.0,,73043478.0,,-2000000.0,320300000.0,,,,,,,,553600000.0,,0.115,6000000.0,,904600000.0,,8400000.0,,,,472700000.0,9800000.0,,,111200000.0,9800000.0,,,,,,,,29500000.0,231400000.0,,,,,2000000.0,,73043478.0,,,,,351000000.0,-15800000.0,,5600000.0,234300000.0,-11800000.0,,,88900000.0,201900000.0,0.0,,,-100000.0,,,67500000.0,,,,,,,,8400000.0,8400000.0,,,,,0.0,,,,69600000.0,,6400000.0,289800000.0,16200000.0,,,,,-11800000.0,,,9100000.0,-4600000.0,5000000.0,92700000.0,-285700000.0,,,,,,90200000.0,,-1100000.0,,,,,,,,,,575500000.0,,,,,,1500000.0,17800000.0,,,,,7000000.0,,,,,,21400000.0,121700000.0,,0.115,,-2100000.0,,71700000.0,,,,,,,,2500000.0,,34100000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,,,,,,,209700000.0,452700000.0,-4400000.0,,,11900000.0,,57900000.0,,364100000.0,,,,,,167600000.0,,72121212.0,,-3300000.0,345500000.0,,,,,,,,573800000.0,,0.16,4400000.0,,935500000.0,,11900000.0,,,,482800000.0,13300000.0,,,116200000.0,13300000.0,,,,,,,,29400000.0,247300000.0,,,,,-4700000.0,,74375000.0,,,,,361700000.0,400000.0,,6100000.0,241800000.0,-22700000.0,,,98200000.0,201500000.0,0.0,,,-400000.0,,,70400000.0,,,,,,,,7700000.0,7700000.0,,,,,0.0,,,,30600000.0,,8800000.0,293600000.0,22100000.0,,,,,-14700000.0,,,8000000.0,3000000.0,5400000.0,99600000.0,-296800000.0,,,,,,89600000.0,,3800000.0,,,,,,,,,,590400000.0,,,,,,-700000.0,19100000.0,,,,,-16900000.0,,,,,,27800000.0,132400000.0,,0.165,,-100000.0,,69300000.0,,,,,,,,-2000000.0,,40300000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,100100000.0,,93800000.0,,1328200000.0,,218500000.0,438800000.0,-4400000.0,,,12700000.0,369500000.0,55900000.0,,369500000.0,0.0,588000000.0,-11100000.0,30800000.0,29300000.0,177500000.0,,,,-6100000.0,340600000.0,,46600000.0,,10300000.0,-16600000.0,77400000.0,800000.0,588000000.0,,,27100000.0,954400000.0,958800000.0,17500000.0,12700000.0,,46600000.0,-18000000.0,520000000.0,14000000.0,115100000.0,223600000.0,123100000.0,14000000.0,,,1900000.0,958800000.0,438800000.0,238900000.0,370800000.0,29300000.0,243100000.0,,40500000.0,,50100000.0,-12400000.0,,,,,218500000.0,177500000.0,370800000.0,2700000.0,3000000.0,7500000.0,238900000.0,-49600000.0,,3200000.0,97500000.0,198800000.0,0.0,,,1200000.0,,0.565,68600000.0,,-100000.0,315900000.0,520000000.0,90900000.0,,10300000.0,10300000.0,10300000.0,89000000.0,373800000.0,71681416.0,,0.0,,150200000.0,11500000.0,33900000.0,,9100000.0,315900000.0,23100000.0,,621700000.0,-15900000.0,,-34100000.0,,,800000.0,-9000000.0,7000000.0,115100000.0,-305800000.0,0.55,,123100000.0,,8400000.0,89000000.0,,3300000.0,-73400000.0,,3400000.0,-100500000.0,,,,,273700000.0,621700000.0,,-13500000.0,73636364.0,,,2600000.0,61200000.0,-305800000.0,,,,38900000.0,,,7500000.0,,,28900000.0,123900000.0,,,,5500000.0,,93800000.0,,,,123900000.0,,,7100000.0,1300000.0,1900000.0,41600000.0,198800000.0,,22600000.0,,,33900000.0,,,,,,,,,,,,,,,,
