date,quarterlyPretaxIncome,annualOtherIntangibleAssets,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualNetPPE,trailingGrossProfit,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualTotalNonCurrentAssets,trailingOtherIncomeExpense,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyOperatingExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyStockholdersEquity,quarterlyAccumulatedDepreciation,quarterlyCurrentDeferredRevenue,quarterlyRepaymentOfDebt,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyOtherCurrentAssets,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,annualOtherNonCashItems,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualGrossPPE,trailingCashFlowFromContinuingFinancingActivities,quarterlySaleOfInvestment,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,annualOtherNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,annualLongTermDebt,annualStockholdersEquity,annualAccountsReceivable,quarterlyLongTermDebt,quarterlyOtherNonCurrentAssets,annualDepreciationAndAmortization,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyCostOfRevenue,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,annualCurrentAssets,annualEbitda,trailingNetOtherInvestingChanges,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyCurrentAssets,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,annualFreeCashFlow,annualCommonStockIssuance,annualTotalRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCostOfRevenue,annualOperatingIncome,trailingChangeInWorkingCapital,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyFreeCashFlow,annualCurrentDeferredRevenue,annualEndCashPosition,annualNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,annualTotalAssets,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualCurrentDebt,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualOtherCurrentAssets,annualPretaxIncome,trailingOperatingIncome,annualAccountsPayable,trailingInvestingCashFlow,trailingEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyRepurchaseOfCapitalStock,annualOperatingExpense,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingCapitalExpenditure,trailingOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualNetIncomeContinuousOperations,trailingPurchaseOfBusiness,trailingBeginningCashPosition,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,trailingCashDividendsPaid,trailingDeferredIncomeTax,quarterlyTotalRevenue,trailingInterestExpense,trailingNetOtherFinancingCharges,annualInvestingCashFlow,quarterlyNetPPE,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualGoodwill,trailingNetIncome,quarterlyTaxProvision,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualInterestExpense,quarterlyOtherNonCashItems,annualDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyEbitda,annualCapitalStock,annualInventory,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,quarterlyStockBasedCompensation,quarterlyBasicAverageShares,annualChangesInAccountReceivables,annualResearchAndDevelopment,annualBasicEPS,quarterlyDilutedEPS,annualGainsLossesNotAffectingRetainedEarnings,trailingOtherNonCashItems,annualBasicAverageShares,quarterlyBasicEPS,trailingBasicEPS,quarterlyCapitalStock,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualIncomeTaxPayable,annualChangeInInventory,trailingChangeInInventory,trailingChangeInAccountPayable,annualDilutedEPS,annualDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSaleOfInvestment,quarterlyRetainedEarnings,quarterlyDilutedAverageShares,trailingResearchAndDevelopment,quarterlyInventory,annualRetainedEarnings,quarterlyIncomeTaxPayable,annualCurrentAccruedExpenses,trailingDilutedAverageShares,annualChangeInAccountPayable
1970-01-01 00:00:01.404086400,1558000000.0,,,,,,,-11000000.0,,,,1305000000.0,,132000000.0,2121000000.0,,0.0,-322000000.0,,-3429000000.0,,,,,100000000.0,,238000000.0,,,,,307000000.0,,3422000000.0,1504000000.0,1504000000.0,,,1046000000.0,,,,,,30423000000.0,-824000000.0,482000000.0,11249000000.0,,,,,20173000000.0,1083000000.0,,,,1289000000.0,892000000.0,530000000.0,,533000000.0,1504000000.0,911000000.0,1447000000.0,,,,,,1642000000.0,,2696000000.0,,-172000000.0,5445000000.0,,,,24978000000.0,,,,,95000000.0,,389000000.0,,,,,,,,128000000.0,52425000000.0,,55121000000.0,892000000.0,,,,2684000000.0,,,,,,,,-14000000.0,37000000.0,,,,2565000000.0,,,,,256000000.0,-353000000.0,,,,-1133000000.0,350000000.0,,,,-15000000.0,,404000000.0,,,1015000000.0,,,,2243000000.0,,,,,269000000.0,,,182000000.0,381000000.0,,,,-858000000.0,,,1902000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,1148000000.0,,,,,,,-364000000.0,,,,1504000000.0,,127000000.0,2271000000.0,,0.0,-351000000.0,,-1173000000.0,,,,,-17000000.0,,348000000.0,,,,,298000000.0,,3649000000.0,1304000000.0,1304000000.0,,,3000000.0,,,,,,30388000000.0,-130000000.0,478000000.0,11884000000.0,,,,,19994000000.0,1108000000.0,,,,1043000000.0,978000000.0,416000000.0,,505000000.0,1304000000.0,-388000000.0,1080000000.0,,,,,,,,2508000000.0,,-178000000.0,5597000000.0,,,,24791000000.0,,,,,90000000.0,,-14000000.0,,,,,,,,90000000.0,52972000000.0,,55480000000.0,978000000.0,,,,2526000000.0,,,,,,,,0.0,37000000.0,,,,2570000000.0,,,,,139000000.0,-277000000.0,,,,243000000.0,351000000.0,,,,2000000.0,,-16000000.0,,,983000000.0,,,,2219000000.0,,,,,105000000.0,,,-161000000.0,465000000.0,,,,-781000000.0,,,1483000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,1977000000.0,,1959000000.0,1282000000.0,2478000000.0,,,-120000000.0,58810000000.0,,5308000000.0,1304000000.0,,170000000.0,2639000000.0,,0.0,-378000000.0,,-1159000000.0,,-6564000000.0,4455000000.0,1858000000.0,-1768000000.0,,526000000.0,4181000000.0,-517000000.0,1368000000.0,-3756000000.0,365000000.0,,3127000000.0,1282000000.0,1282000000.0,2856000000.0,,134000000.0,404000000.0,,1319000000.0,1052000000.0,12428000000.0,37276000000.0,3141000000.0,521000000.0,12428000000.0,,23879000000.0,0.0,478000000.0,23879000000.0,1052000000.0,148000000.0,,1282000000.0,1595000000.0,1492000000.0,478000000.0,6577000000.0,524000000.0,1282000000.0,-4535000000.0,1974000000.0,6765000000.0,7002000000.0,,483000000.0,30699000000.0,,3733000000.0,6765000000.0,,-178000000.0,6577000000.0,454000000.0,,4048000000.0,30699000000.0,2089000000.0,1407000000.0,,,135000000.0,,63000000.0,,1282000000.0,-1786000000.0,37276000000.0,1176000000.0,,,78000000.0,58810000000.0,65575000000.0,65575000000.0,1491000000.0,3734000000.0,3127000000.0,,4181000000.0,-663000000.0,526000000.0,5596000000.0,,1753000000.0,,,-114000000.0,35000000.0,,,552000000.0,2856000000.0,,-29000000.0,2639000000.0,1753000000.0,362000000.0,-15000000.0,,,,4436000000.0,351000000.0,4420000000.0,,,-11000000.0,-1149000000.0,74000000.0,,,1045000000.0,,,-5000000000.0,2478000000.0,1377000000.0,-62000000.0,78000000.0,,382000000.0,,-662000000.0,-25000000.0,1858000000.0,,,1258000000.0,-3449000000.0,1150000000.0,-378000000.0,2377000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,1188000000.0,,,,,,,-1621000000.0,,,,1282000000.0,,146000000.0,2739000000.0,,0.0,-409000000.0,,-1493000000.0,,,,,1735000000.0,,475000000.0,,,,,374000000.0,,5972000000.0,1007000000.0,1007000000.0,,,300000000.0,,,,,,36582000000.0,-129000000.0,552000000.0,14232000000.0,,,,,20201000000.0,943000000.0,,,,1009000000.0,833000000.0,519000000.0,,533000000.0,1007000000.0,223000000.0,1128000000.0,,,,,,,,5000000000.0,,-189000000.0,9476000000.0,,,,27106000000.0,,,,,110000000.0,,82000000.0,,,,,,,,64000000.0,59974000000.0,,64974000000.0,833000000.0,,,,4166000000.0,,,,,,,,0.0,36000000.0,,,,2862000000.0,,,,,165000000.0,-111000000.0,,,,-557000000.0,406000000.0,,,,-3000000.0,,85000000.0,,,1085000000.0,,,,2453000000.0,,,,,179000000.0,,,-249000000.0,1942000000.0,,,,-828000000.0,,,1598000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,805000000.0,,,,,,,-114000000.0,,,,1007000000.0,,163000000.0,2541000000.0,,0.0,-443000000.0,,-2242000000.0,,,,,49000000.0,,393000000.0,,,,,366000000.0,,7096000000.0,1242000000.0,1242000000.0,,,84000000.0,,,,,,35577000000.0,-214000000.0,552000000.0,15322000000.0,,,,,18940000000.0,1004000000.0,,,,1165000000.0,1026000000.0,409000000.0,,504000000.0,1242000000.0,831000000.0,757000000.0,,,,,,,,3162000000.0,,-189000000.0,10196000000.0,,,,25381000000.0,,,,,122000000.0,,-979000000.0,,,,,,,,58000000.0,61616000000.0,,64778000000.0,1026000000.0,,,,3900000000.0,,,,,,,,0.0,41000000.0,,,,2860000000.0,,,,,-374000000.0,105000000.0,,,,-875000000.0,389000000.0,,,,-1244000000.0,,265000000.0,,,1056000000.0,,,,2417000000.0,,,,,-360000000.0,,,221000000.0,1544000000.0,,,,-179000000.0,,,1212000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,507000000.0,,,,,,,-262000000.0,,,,1242000000.0,,219000000.0,2507000000.0,,0.0,-482000000.0,,-1527000000.0,,,,,30000000.0,,434000000.0,,,,,397000000.0,,9261000000.0,1188000000.0,1188000000.0,,,124000000.0,,,,,,41327000000.0,779000000.0,600000000.0,15541000000.0,,,,,22310000000.0,1188000000.0,,,,435000000.0,193000000.0,370000000.0,,573000000.0,1188000000.0,-4905000000.0,503000000.0,,,,,,,,2859000000.0,,-189000000.0,12574000000.0,,,,28753000000.0,,,,,174000000.0,,-5153000000.0,,,,,,,,,68156000000.0,,71015000000.0,193000000.0,,,,3936000000.0,,,,,,,,0.0,45000000.0,,,,6736000000.0,,,,1995000000.0,55000000.0,104000000.0,,,,4673000000.0,381000000.0,,,,-5375000000.0,,222000000.0,,,1173000000.0,,,,6254000000.0,,,,,72000000.0,,,-10000000.0,1318000000.0,,,,-245000000.0,,,949000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,1366000000.0,1321000000.0,2349000000.0,1035000000.0,5016000000.0,,1321000000.0,-377000000.0,68802000000.0,,3696000000.0,1188000000.0,,211000000.0,3107000000.0,,0.0,-531000000.0,,-3048000000.0,,-8310000000.0,3178000000.0,1261000000.0,42000000.0,,460000000.0,3916000000.0,-2374000000.0,1282000000.0,,391000000.0,,8580000000.0,1035000000.0,1035000000.0,5547000000.0,,121000000.0,559000000.0,,629000000.0,565000000.0,17817000000.0,40933000000.0,76000000.0,645000000.0,17817000000.0,-36000000.0,21946000000.0,0.0,422000000.0,21946000000.0,565000000.0,180000000.0,,1035000000.0,1157000000.0,863000000.0,422000000.0,11964000000.0,573000000.0,1035000000.0,-83000000.0,1308000000.0,3064000000.0,5574000000.0,,590000000.0,28969000000.0,,2914000000.0,3064000000.0,,-188000000.0,11964000000.0,528000000.0,,4532000000.0,28969000000.0,2183000000.0,1610000000.0,,,153000000.0,,6578000000.0,,1035000000.0,1856000000.0,40933000000.0,100000000.0,,,888000000.0,68802000000.0,71866000000.0,71866000000.0,862000000.0,2915000000.0,8580000000.0,,3916000000.0,-755000000.0,460000000.0,3866000000.0,,2136000000.0,,,-2000000.0,58000000.0,,-25000000.0,739000000.0,5547000000.0,,-62000000.0,3107000000.0,2136000000.0,179000000.0,-157000000.0,,,,-63000000.0,434000000.0,3766000000.0,,,6536000000.0,-2000000.0,18000000.0,,,1218000000.0,,,-3934000000.0,5016000000.0,512000000.0,-166000000.0,888000000.0,,209000000.0,,-59000000.0,-128000000.0,1261000000.0,,,1528000000.0,,25000000.0,-531000000.0,1815000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,527000000.0,,,,,,1295000000.0,-111000000.0,,,,1035000000.0,,195000000.0,3277000000.0,,0.0,-589000000.0,163000000.0,-4171000000.0,,,,,-96000000.0,,434000000.0,,,,,416000000.0,,5652000000.0,1237000000.0,1237000000.0,,,122000000.0,,,,,,42538000000.0,48000000.0,646000000.0,17399000000.0,,,,,25476000000.0,674000000.0,,,,440000000.0,251000000.0,347000000.0,,576000000.0,1237000000.0,-366000000.0,476000000.0,,,,,,,,3717000000.0,,-199000000.0,9799000000.0,,,,32739000000.0,,,,,131000000.0,,-944000000.0,,,,,,,,865000000.0,70120000000.0,,73837000000.0,251000000.0,,,,3986000000.0,,,,,,,,-111000000.0,64000000.0,,-7000000.0,,5514000000.0,,,,,49000000.0,-94000000.0,,,,485000000.0,451000000.0,,,,-1014000000.0,,70000000.0,,,1222000000.0,,,,4925000000.0,,,,,87000000.0,,,189000000.0,2036000000.0,,,,-337000000.0,,,1007000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,710000000.0,,,,,,1222000000.0,-168000000.0,,,,1237000000.0,,199000000.0,3352000000.0,,0.0,-640000000.0,209000000.0,-3885000000.0,,,,,24000000.0,,621000000.0,,,,,401000000.0,,4534000000.0,1244000000.0,1244000000.0,,,-115000000.0,,,,,,41903000000.0,1159000000.0,699000000.0,17288000000.0,,,,,26852000000.0,672000000.0,,,,569000000.0,349000000.0,330000000.0,,594000000.0,1244000000.0,-732000000.0,592000000.0,,,,,,,,3807000000.0,,-200000000.0,7687000000.0,,,,34216000000.0,,,,,138000000.0,,-2016000000.0,,,,,,,,802000000.0,70914000000.0,,74721000000.0,349000000.0,,,,4012000000.0,,,,,,,,-168000000.0,61000000.0,,-7000000.0,,5579000000.0,,,,,133000000.0,-586000000.0,,,,1047000000.0,500000000.0,,,,-1701000000.0,,-315000000.0,,,1293000000.0,,,,4939000000.0,,,,,141000000.0,,,0.0,1094000000.0,,,,-286000000.0,,,1172000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,655000000.0,,,,,,1183000000.0,-103000000.0,,,,1244000000.0,,209000000.0,2325000000.0,,0.0,-691000000.0,207000000.0,-2079000000.0,,,,,-127000000.0,,494000000.0,,,,,430000000.0,,4624000000.0,1562000000.0,1562000000.0,,,278000000.0,,,,,,43174000000.0,322000000.0,747000000.0,17019000000.0,,,,,27166000000.0,861000000.0,,,,1616000000.0,1255000000.0,371000000.0,,621000000.0,1562000000.0,-40000000.0,536000000.0,,,,,,,,6057000000.0,,-199000000.0,9180000000.0,,,,33994000000.0,,,,,146000000.0,,-1309000000.0,,,,,,,,786000000.0,71593000000.0,,77650000000.0,1255000000.0,,,,3777000000.0,,,,,,,,-103000000.0,63000000.0,,-11000000.0,,5571000000.0,,,,,-1014000000.0,-173000000.0,7000000.0,,,252000000.0,538000000.0,,,,-1415000000.0,,106000000.0,,,1368000000.0,,,,4880000000.0,,,,,-961000000.0,,,318000000.0,2620000000.0,,,,-86000000.0,,,1148000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,250000000.0,1141000000.0,2806000000.0,1456000000.0,5357000000.0,,1141000000.0,-83000000.0,73929000000.0,,1768000000.0,1562000000.0,,206000000.0,2455000000.0,,0.0,-719000000.0,195000000.0,-4598000000.0,,-14733000000.0,2906000000.0,675000000.0,168000000.0,,398000000.0,3801000000.0,-465000000.0,1035000000.0,,434000000.0,,5596000000.0,1456000000.0,1456000000.0,6076000000.0,,237000000.0,569000000.0,,522000000.0,754000000.0,17049000000.0,43966000000.0,196000000.0,714000000.0,17049000000.0,-59000000.0,28423000000.0,0.0,414000000.0,28423000000.0,754000000.0,240000000.0,,1456000000.0,92000000.0,-62000000.0,414000000.0,8276000000.0,639000000.0,1456000000.0,-2096000000.0,164000000.0,4198000000.0,4063000000.0,,745000000.0,35690000000.0,,1793000000.0,4198000000.0,0.0,-198000000.0,8276000000.0,-7181000000.0,,5236000000.0,35690000000.0,2430000000.0,1997000000.0,,,154000000.0,,-2912000000.0,195000000.0,1456000000.0,-31000000.0,43966000000.0,-575000000.0,,,761000000.0,73929000000.0,78127000000.0,78127000000.0,-62000000.0,1793000000.0,5596000000.0,7000000.0,3801000000.0,-796000000.0,398000000.0,2142000000.0,,2749000000.0,,,-83000000.0,52000000.0,,-34000000.0,809000000.0,6076000000.0,,-7926000000.0,2455000000.0,2749000000.0,121000000.0,539000000.0,7000000.0,,,1122000000.0,508000000.0,2717000000.0,,,-3796000000.0,-465000000.0,884000000.0,,,1353000000.0,,,-3234000000.0,5357000000.0,1725000000.0,417000000.0,761000000.0,,158000000.0,,-314000000.0,-90000000.0,675000000.0,0.0,,1681000000.0,,-711000000.0,-719000000.0,736000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,345000000.0,,,,,,1169000000.0,-89000000.0,,,,1456000000.0,,214000000.0,2636000000.0,,0.0,-778000000.0,232000000.0,-4668000000.0,,,,,-22000000.0,,285000000.0,,,,,472000000.0,,5659000000.0,1791000000.0,1791000000.0,,,63000000.0,,,,,,47333000000.0,112000000.0,748000000.0,17046000000.0,,,,,31388000000.0,769000000.0,,,,187000000.0,-166000000.0,333000000.0,,632000000.0,1791000000.0,-1373000000.0,272000000.0,,,,,,,,4818000000.0,,-207000000.0,8003000000.0,,,,39330000000.0,,,,,151000000.0,,727000000.0,,,,,,,,771000000.0,76756000000.0,,81574000000.0,-166000000.0,,,,4112000000.0,,,,,,,,-89000000.0,63000000.0,,-101000000.0,,6185000000.0,,,,4346000000.0,147000000.0,565000000.0,8000000.0,,,901000000.0,534000000.0,,,,-59000000.0,,786000000.0,,,1380000000.0,,,,5407000000.0,,,,,158000000.0,,,314000000.0,399000000.0,0.0,,,76000000.0,,,880000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,742000000.0,,,,,,1218000000.0,-279000000.0,,,,1791000000.0,,225000000.0,2956000000.0,,0.0,-837000000.0,223000000.0,-4614000000.0,,,,,-8000000.0,,268000000.0,,,,,510000000.0,,4851000000.0,1754000000.0,1754000000.0,,,715000000.0,,,,,,48301000000.0,136000000.0,802000000.0,17820000000.0,,,,,31990000000.0,876000000.0,,,,664000000.0,239000000.0,332000000.0,,689000000.0,1754000000.0,-698000000.0,663000000.0,,,,,,,,4962000000.0,,-209000000.0,8067000000.0,,,,40234000000.0,,,,,156000000.0,,-3199000000.0,,,,,,,,1028000000.0,77848000000.0,,82810000000.0,239000000.0,,,,4092000000.0,,,,,,,,-279000000.0,69000000.0,,-11000000.0,,6313000000.0,,,,,-13000000.0,-461000000.0,2000000.0,,,969000000.0,577000000.0,,,,-2890000000.0,,-309000000.0,,,1491000000.0,,,,5476000000.0,,,,,78000000.0,,,-38000000.0,983000000.0,0.0,,,,,,1321000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,842000000.0,,,,,,1240000000.0,-103000000.0,,,,1754000000.0,,216000000.0,3106000000.0,,0.0,-238000000.0,247000000.0,-2073000000.0,,,,,64000000.0,,241000000.0,,,,,493000000.0,,5443000000.0,1398000000.0,1398000000.0,,,113000000.0,,,,,,49193000000.0,-258000000.0,824000000.0,18253000000.0,,,,,32266000000.0,919000000.0,,,,659000000.0,168000000.0,383000000.0,,668000000.0,1398000000.0,-203000000.0,720000000.0,,,,,,,,5537000000.0,,-207000000.0,8588000000.0,,,,40605000000.0,,,,,147000000.0,,-1067000000.0,,,,,,,,1055000000.0,78606000000.0,,84143000000.0,168000000.0,,,,4086000000.0,,,,,,,,-103000000.0,69000000.0,,-24000000.0,,5749000000.0,,,,,180000000.0,-365000000.0,3000000.0,,,-76000000.0,608000000.0,,,,-977000000.0,,-90000000.0,,,1492000000.0,,,,5511000000.0,,,,,183000000.0,,,-369000000.0,1433000000.0,0.0,,,,,,1404000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,731000000.0,1188000000.0,3205000000.0,1491000000.0,5457000000.0,,1188000000.0,-589000000.0,80435000000.0,,2267000000.0,1398000000.0,,234000000.0,2888000000.0,,0.0,-750000000.0,242000000.0,-2769000000.0,,-14124000000.0,1248000000.0,3047000000.0,16000000.0,,192000000.0,2839000000.0,-1060000000.0,1456000000.0,,492000000.0,,6904000000.0,1491000000.0,1491000000.0,6207000000.0,,115000000.0,614000000.0,,1006000000.0,1043000000.0,20085000000.0,49223000000.0,-806000000.0,831000000.0,20085000000.0,-136000000.0,30749000000.0,0.0,421000000.0,30749000000.0,1043000000.0,275000000.0,,1491000000.0,958000000.0,134000000.0,421000000.0,11829000000.0,707000000.0,1491000000.0,388000000.0,620000000.0,3912000000.0,4902000000.0,,639000000.0,37394000000.0,,375000000.0,3912000000.0,0.0,-207000000.0,11829000000.0,-5511000000.0,,5901000000.0,37394000000.0,2696000000.0,2316000000.0,,,160000000.0,,-1972000000.0,242000000.0,1491000000.0,50000000.0,49223000000.0,192000000.0,,,1079000000.0,80435000000.0,84347000000.0,84347000000.0,134000000.0,375000000.0,6904000000.0,2000000.0,2839000000.0,-830000000.0,192000000.0,2660000000.0,,,,,-589000000.0,74000000.0,,0.0,889000000.0,6207000000.0,,-6150000000.0,2888000000.0,,-294000000.0,-17000000.0,2000000.0,,,-546000000.0,597000000.0,2468000000.0,,,-2224000000.0,-1060000000.0,252000000.0,,,1538000000.0,,,-1886000000.0,5457000000.0,-816000000.0,1000000.0,1079000000.0,,-227000000.0,,-278000000.0,94000000.0,3047000000.0,0.0,,1967000000.0,,20000000.0,-750000000.0,1297000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,963000000.0,,,,,,1224000000.0,-153000000.0,,,,1491000000.0,,241000000.0,2539000000.0,,0.0,-818000000.0,323000000.0,-3737000000.0,,,,,-74000000.0,,227000000.0,,,,,520000000.0,,7035000000.0,1969000000.0,1969000000.0,,,,,,,,,50360000000.0,393000000.0,855000000.0,20004000000.0,,,,,32757000000.0,1228000000.0,,,,1023000000.0,530000000.0,432000000.0,,741000000.0,1969000000.0,-1631000000.0,857000000.0,,,,,,,,3316000000.0,,-221000000.0,11245000000.0,,,,39115000000.0,,,,,169000000.0,,-2437000000.0,,,,,,,,1111000000.0,83310000000.0,,86626000000.0,530000000.0,,,,2917000000.0,,,,,,,,-185000000.0,72000000.0,,-13000000.0,,7481000000.0,,,,1578000000.0,-110000000.0,124000000.0,3000000.0,,,1728000000.0,614000000.0,,,,-2815000000.0,,378000000.0,,,1596000000.0,,,,6663000000.0,,,,,-60000000.0,,,475000000.0,2309000000.0,,,,,,,1555000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,1197000000.0,,,,,,1205000000.0,-138000000.0,,,,1969000000.0,,259000000.0,2586000000.0,,0.0,-868000000.0,271000000.0,-3907000000.0,,,,,82000000.0,,319000000.0,,,,,537000000.0,,6989000000.0,1600000000.0,1600000000.0,,,,,,,,,51509000000.0,-156000000.0,906000000.0,19850000000.0,,,,,33754000000.0,1173000000.0,,,,1051000000.0,534000000.0,443000000.0,,716000000.0,1600000000.0,-1687000000.0,1073000000.0,,,,,,,,4611000000.0,,-222000000.0,11352000000.0,,,,40157000000.0,,,,,183000000.0,,-1176000000.0,,,,,,,,1112000000.0,83360000000.0,,87971000000.0,534000000.0,,,,2946000000.0,,,,,,,,-50000000.0,76000000.0,,1000000.0,,7642000000.0,,,,1659000000.0,104000000.0,116000000.0,1000000.0,,,945000000.0,647000000.0,,,,-1577000000.0,,401000000.0,,,1622000000.0,,,,6774000000.0,,,,,146000000.0,,,-341000000.0,2433000000.0,,,,,,,1810000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,685000000.0,,,,,,1214000000.0,-133000000.0,,,,1600000000.0,,322000000.0,2659000000.0,,0.0,-944000000.0,300000000.0,-5289000000.0,,,,,-63000000.0,,285000000.0,,,,,632000000.0,,5412000000.0,2444000000.0,2444000000.0,,,,,,,,,65825000000.0,86000000.0,998000000.0,22324000000.0,,,,,49912000000.0,995000000.0,,,,722000000.0,380000000.0,589000000.0,,793000000.0,2444000000.0,-666000000.0,625000000.0,,,,,,,,4630000000.0,,-307000000.0,8838000000.0,,,,56987000000.0,,,,,241000000.0,,-2020000000.0,,,,,,,,1124000000.0,106953000000.0,,111583000000.0,380000000.0,,,,2900000000.0,,,,,,,,177000000.0,81000000.0,,-2000000.0,,7807000000.0,,,,1951000000.0,-51000000.0,102000000.0,5000000.0,,,1157000000.0,676000000.0,,,,-2389000000.0,,369000000.0,,,1791000000.0,,,,6863000000.0,,,,,-37000000.0,,,860000000.0,1175000000.0,,,,,,,1398000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
