,annualEbitda,annualRepaymentOfDebt,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualChangeInCashSupplementalAsReported,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,quarterlyOperatingExpense,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyOtherCurrentAssets,annualCashFlowFromContinuingFinancingActivities,annualDilutedEPS,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,annualOtherIncomeExpense,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,annualBasicAverageShares,quarterlySaleOfInvestment,quarterlyDilutedEPS,quarterlyCapitalStock,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,trailingDepreciationAndAmortization,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,annualChangeInInventory,annualOperatingExpense,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualNetIncomeContinuousOperations,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,annualCapitalExpenditure,quarterlyCapitalExpenditure,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,annualCapitalStock,trailingCashDividendsPaid,quarterlyBasicAverageShares,trailingBeginningCashPosition,annualInterestExpense,annualGoodwill,trailingNetIncome,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyNetPPE,quarterlyPretaxIncome,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyTaxProvision,trailingOperatingExpense,annualInventory,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCommonStockIssuance,quarterlyBasicEPS,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualRetainedEarnings,quarterlyGoodwill,annualTotalRevenue,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualCostOfRevenue,annualTaxProvision,annualNetIncome,annualTotalAssets,annualPretaxIncome,annualCurrentDebt,quarterlyTotalAssets,trailingOperatingIncome,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingTaxProvision,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualAccountsPayable,trailingInvestingCashFlow,annualOtherCurrentAssets,annualStockholdersEquity,annualOtherNonCashItems,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualInvestmentsAndAdvances,annualBasicEPS,quarterlyChangeInAccountPayable,annualDepreciationAndAmortization,quarterlyNetIncome,annualCurrentAccruedExpenses,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyChangeInInventory,annualAccountsReceivable,trailingOperatingCashFlow,trailingPretaxIncome,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyEndCashPosition,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOtherShortTermInvestments,annualNetIncomeCommonStockholders,annualOtherIntangibleAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingNetOtherInvestingChanges,annualNetPPE,annualOperatingCashFlow,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualIncomeTaxPayable,trailingChangeInInventory,trailingChangeInAccountPayable,annualSaleOfInvestment,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1104451200,13681000000.0,,14089000000.0,2729000000.0,,4098000000.0,,,-379000000.0,2166143715.0,420000000.0,2759000000.0,3168000000.0,2937000000.0,,,1212000000.0,,0.0,-1500000000.0,1.898739,,,-631000000.0,5575000000.0,408000000.0,,,2166142636.0,,,907000000.0,,,784000000.0,51011000000.0,833000000.0,2759000000.0,30352000000.0,,-565000000.0,3891000000.0,,,,4126000000.0,7336000000.0,788000000.0,17816000000.0,,-3709000000.0,-273000000.0,8467000000.0,51011000000.0,,,-5296000000.0,-172000000.0,4129000000.0,-25673000000.0,-439000000.0,-5269000000.0,-1602000000.0,,-2019000000.0,3168000000.0,,907000000.0,,,,,,,0.0,19256000000.0,,4955000000.0,25338000000.0,4762000000.0,-25673000000.0,829000000.0,7648000000.0,2807000000.0,,1155000000.0,1926000000.0,,,200000000.0,-1160000000.0,-1774000000.0,,26777000000.0,16647000000.0,2052000000.0,10988000000.0,,,1161000000.0,30352000000.0,10782000000.0,10130000000.0,,-631000000.0,7648000000.0,,50740000000.0,-125000000.0,1873000000.0,5213000000.0,-1151000000.0,4098000000.0,,31484000000.0,7527000000.0,4129000000.0,41134000000.0,11739000000.0,784000000.0,41134000000.0,,833000000.0,1916000000.0,,10789000000.0,,,1064000000.0,4126000000.0,,0.0,14089000000.0,210000000.0,,,50000000.0,,,,1.898739,,2892000000.0,1916000000.0,2052000000.0,1916000000.0,86000000.0,1155000000.0,6828000000.0,833000000.0,26777000000.0,5014000000.0,10782000000.0,7336000000.0,5213000000.0,-52000000.0,5259000000.0,,,-1272000000.0,-200000000.0,833000000.0,5014000000.0,5259000000.0,10130000000.0,1926000000.0,4129000000.0,,16647000000.0,,,25338000000.0,6430000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1112227200,,,14624000000.0,793000000.0,,,,,,,-36000000.0,,,2177000000.0,,,,,0.0,,,,,-450000000.0,,,,,,,0.4936,863000000.0,,,453000000.0,,2319000000.0,4668000000.0,,,-257000000.0,3390000000.0,,,,3666000000.0,,-287000000.0,13345000000.0,,1281000000.0,,,50296000000.0,,,,2910000000.0,,-25673000000.0,,,-1179000000.0,,1526000000.0,5257000000.0,,,,2166032462.0,,,,,,,,4101000000.0,24623000000.0,3115000000.0,,,8346000000.0,2023000000.0,,,2349000000.0,,,44000000.0,,1731000000.0,,,15735000000.0,2043000000.0,7778000000.0,,0.4936,,29491000000.0,12541000000.0,11419000000.0,,,,,,,1466000000.0,,,3969000000.0,,,,,,,,42032000000.0,,,1068000000.0,-1000000.0,,,,711000000.0,,,,,,276000000.0,,0.0,,2166032462.0,,,,,1068000000.0,,1068000000.0,75000000.0,921000000.0,5567000000.0,,27154000000.0,4868000000.0,,6684000000.0,5082000000.0,179000000.0,,,,-1126000000.0,-23000000.0,2319000000.0,,5468000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120089600,,,13393000000.0,2319000000.0,,,,,,,-158000000.0,,,2188000000.0,,,,,0.0,,,,,-499000000.0,,,,,,,0.477,837000000.0,,,703000000.0,,312000000.0,468000000.0,,,-1668000000.0,3351000000.0,,,,4260000000.0,,-141000000.0,14234000000.0,,1360000000.0,,,52320000000.0,,,,3067000000.0,,-25673000000.0,,,-3212000000.0,,-1983000000.0,3907000000.0,,,,2165828391.0,,,,,,,,4044000000.0,26647000000.0,3220000000.0,,,7369000000.0,2156000000.0,,,156000000.0,,,107000000.0,,-145000000.0,,,15338000000.0,1742000000.0,8695000000.0,,0.477,,31838000000.0,7743000000.0,10612000000.0,,,,,,,1495000000.0,,,3943000000.0,,,,,,,,39581000000.0,,,1032000000.0,,,,,671000000.0,,,,,,131000000.0,,0.0,,2165828391.0,,,,,1032000000.0,,1032000000.0,53000000.0,1288000000.0,5539000000.0,,25950000000.0,5191000000.0,,6383000000.0,5012000000.0,-401000000.0,,,,-3365000000.0,-1794000000.0,312000000.0,,4796000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128038400,,,14640000000.0,312000000.0,,,,,,,-32000000.0,,,2219000000.0,,,,,0.0,,,,,-546000000.0,,,,,,,0.6119,835000000.0,,,551000000.0,,1530000000.0,2385000000.0,,,-225000000.0,3606000000.0,,,,4598000000.0,,142000000.0,16007000000.0,,397000000.0,,,52861000000.0,,,,2608000000.0,,-25673000000.0,,,-1149000000.0,,1219000000.0,5978000000.0,,,,2165642030.0,,,,,,,,4282000000.0,27188000000.0,3726000000.0,,,8680000000.0,2365000000.0,,,855000000.0,,,39000000.0,,1459000000.0,,,15401000000.0,1924000000.0,10182000000.0,,0.6119,,32438000000.0,10900000000.0,13051000000.0,,,,,,,1543000000.0,,,3971000000.0,,,,,,,,43338000000.0,,,1325000000.0,,,,,674000000.0,,,,,,32000000.0,,-93000000.0,,2165642030.0,,,,,1325000000.0,,1325000000.0,115000000.0,1280000000.0,5825000000.0,,28452000000.0,5250000000.0,,6539000000.0,4891000000.0,6000000.0,,,,-1161000000.0,65000000.0,1530000000.0,,5820000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135987200,17208000000.0,,15794000000.0,1530000000.0,,4054000000.0,,,296000000.0,2165832864.0,-66000000.0,2053000000.0,4407000000.0,2261000000.0,,,745000000.0,,0.0,-2446000000.0,2.095625,,,-204000000.0,5647000000.0,408000000.0,,,2165740054.0,,,811000000.0,,,226000000.0,53416000000.0,1040000000.0,2053000000.0,31391000000.0,,-296000000.0,3816000000.0,,,,4891000000.0,5842000000.0,-466000000.0,14747000000.0,,-1798000000.0,-246000000.0,8771000000.0,53416000000.0,,,-5578000000.0,-254000000.0,4551000000.0,-26539000000.0,,-4649000000.0,891000000.0,,-466000000.0,4407000000.0,,811000000.0,,,,528000000.0,,,0.0,22855000000.0,,4884000000.0,26877000000.0,3602000000.0,-26539000000.0,-752000000.0,9686000000.0,2416000000.0,,1279000000.0,1013000000.0,,,-118000000.0,1240000000.0,637000000.0,,26205000000.0,14734000000.0,1947000000.0,8670000000.0,,,3682000000.0,31391000000.0,10829000000.0,11471000000.0,,-204000000.0,9686000000.0,,58247000000.0,-292000000.0,1193000000.0,4838000000.0,-1835000000.0,4054000000.0,,35392000000.0,8892000000.0,4551000000.0,42220000000.0,13556000000.0,226000000.0,42220000000.0,,1040000000.0,1162000000.0,,14084000000.0,,,1068000000.0,4891000000.0,,0.0,15794000000.0,72000000.0,488000000.0,,93000000.0,,,,2.095625,,3124000000.0,1162000000.0,1947000000.0,1162000000.0,675000000.0,1279000000.0,6077000000.0,1040000000.0,26205000000.0,4514000000.0,10829000000.0,5842000000.0,4838000000.0,-30000000.0,6422000000.0,,,74000000.0,-83000000.0,1040000000.0,4514000000.0,6422000000.0,11471000000.0,1013000000.0,4551000000.0,,14734000000.0,,,26877000000.0,8331000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1143763200,,,17620000000.0,1072000000.0,,,,,,,45000000.0,,,2416000000.0,,,,,0.0,,,,,-430000000.0,,,,,,,0.7233,835000000.0,,,593000000.0,,3013000000.0,6397000000.0,,,210000000.0,4727000000.0,,,,5386000000.0,,90000000.0,16636000000.0,,371000000.0,,,54421000000.0,,,,2805000000.0,,-26539000000.0,,,-1189000000.0,,1942000000.0,7616000000.0,,,,2165317480.0,,,,,,,,5550000000.0,27882000000.0,4976000000.0,,,11546000000.0,3390000000.0,,,3384000000.0,,,55000000.0,,1616000000.0,,,15794000000.0,2134000000.0,9493000000.0,,0.7233,,32513000000.0,16852000000.0,15729000000.0,,,,,,,1593000000.0,,,4214000000.0,,,,,,,,49365000000.0,,,1566000000.0,,,,,823000000.0,,,,,,,,0.0,,2165317480.0,,,,,1566000000.0,,1566000000.0,94000000.0,1395000000.0,7143000000.0,,31523000000.0,4631000000.0,,6684000000.0,4896000000.0,-118000000.0,,,,-1073000000.0,-25000000.0,3013000000.0,,6611000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151625600,,,16853000000.0,3013000000.0,,,,,,,-277000000.0,,,2370000000.0,,,,,0.0,,,,,-867000000.0,,,,,,,0.7232,870000000.0,,,713000000.0,,1455000000.0,3046000000.0,,,-3031000000.0,4785000000.0,,,,5126000000.0,,116000000.0,17046000000.0,,447000000.0,,,58891000000.0,,,,2856000000.0,,-28797000000.0,,,-1325000000.0,,-1616000000.0,6450000000.0,,,,2165208287.0,,,,,,,,5631000000.0,30094000000.0,5198000000.0,,,10872000000.0,3587000000.0,,,1591000000.0,,,-27000000.0,,1531000000.0,,,16776000000.0,2224000000.0,9891000000.0,,0.7232,,34876000000.0,13510000000.0,14513000000.0,,,,,,,1567000000.0,,,4491000000.0,,,,,,,,48386000000.0,,,1567000000.0,,,,,846000000.0,,,,,,26000000.0,,-61000000.0,,2165208287.0,,,,,1567000000.0,,1567000000.0,494000000.0,1781000000.0,7155000000.0,,31289000000.0,4782000000.0,,7662000000.0,4623000000.0,-292000000.0,,,,-1437000000.0,-2828000000.0,1455000000.0,,6081000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159574400,,,17810000000.0,1455000000.0,,,,,,,221000000.0,,,2308000000.0,,,,,0.0,,,,,-211000000.0,,,,,,,0.6094,831000000.0,,,899000000.0,,2642000000.0,6598000000.0,,,44000000.0,4614000000.0,,,,4374000000.0,,165000000.0,16323000000.0,,-10000000.0,,,57473000000.0,,,,2352000000.0,,-27507000000.0,,,-1389000000.0,,1237000000.0,8638000000.0,,,,2162576727.0,,,,,,,,5385000000.0,29966000000.0,4278000000.0,,,11704000000.0,2926000000.0,,,3956000000.0,,,12000000.0,,963000000.0,,,16527000000.0,2543000000.0,9401000000.0,,0.6094,,34634000000.0,16383000000.0,16454000000.0,,,,,,,1537000000.0,,,4403000000.0,,,,,,,,51017000000.0,,,1319000000.0,,,,,696000000.0,,,,,,58000000.0,,-38000000.0,,2162576727.0,,,,,1319000000.0,,1319000000.0,-353000000.0,1779000000.0,6922000000.0,,32981000000.0,4668000000.0,,7328000000.0,4796000000.0,-76000000.0,,,,-1170000000.0,127000000.0,2642000000.0,,5461000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167523200,22239000000.0,,19605000000.0,2642000000.0,,6210000000.0,,,55000000.0,2164357459.0,-13000000.0,1347000000.0,4846000000.0,4025000000.0,,,1127000000.0,,1000000.0,-3294000000.0,3.017819,,,-827000000.0,7535000000.0,976000000.0,,,2161028202.0,,,869000000.0,,,885000000.0,72219000000.0,1182000000.0,1347000000.0,38237000000.0,,-517000000.0,4806000000.0,,,,4800000000.0,7216000000.0,498000000.0,18857000000.0,,-2047000000.0,-552000000.0,11026000000.0,72219000000.0,,,-6429000000.0,1757000000.0,6515000000.0,-38599000000.0,,-6727000000.0,-2824000000.0,,-1508000000.0,4846000000.0,,869000000.0,,,,202000000.0,,,-119000000.0,29774000000.0,-88000000.0,5932000000.0,33620000000.0,5271000000.0,-38599000000.0,869000000.0,14157000000.0,3129000000.0,,1904000000.0,165000000.0,,,67000000.0,-1239000000.0,-1067000000.0,,30761000000.0,18281000000.0,1949000000.0,10026000000.0,,,3043000000.0,38237000000.0,12364000000.0,12480000000.0,,-827000000.0,14157000000.0,,68197000000.0,-24000000.0,2899000000.0,4855000000.0,-2848000000.0,6210000000.0,,38423000000.0,12890000000.0,6515000000.0,50601000000.0,19520000000.0,885000000.0,50601000000.0,,1182000000.0,2124000000.0,,18748000000.0,,,1126000000.0,4800000000.0,,1000000.0,19605000000.0,107000000.0,66000000.0,,-20000000.0,-162000000.0,,,3.017819,,3491000000.0,2124000000.0,1949000000.0,2124000000.0,530000000.0,1904000000.0,8831000000.0,1182000000.0,30761000000.0,4617000000.0,12364000000.0,7216000000.0,4855000000.0,-66000000.0,6620000000.0,,,-2749000000.0,-122000000.0,1182000000.0,4617000000.0,6620000000.0,12480000000.0,165000000.0,6515000000.0,,18281000000.0,,,33620000000.0,9770000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1175299200,,,21512000000.0,1212000000.0,,,4399000000.0,,,,-9000000.0,,,2917000000.0,,,,,2518000000.0,,,,,-578000000.0,,,,,,,0.5889,891000000.0,,,911000000.0,,2726000000.0,4593000000.0,,,-134000000.0,3912000000.0,,,,6844000000.0,,,16532000000.0,,-736000000.0,,,70272000000.0,,,,4147000000.0,,-39586000000.0,,,-2492000000.0,,1514000000.0,8562000000.0,,,,2144883282.0,,,,,,,-5000000.0,4807000000.0,30686000000.0,4078000000.0,,,15652000000.0,2789000000.0,,,1867000000.0,,,33000000.0,,1655000000.0,,,18313000000.0,,9703000000.0,,0.5889,,39360000000.0,17051000000.0,16317000000.0,,,,,,,2022000000.0,,,5954000000.0,,,,,,,,56411000000.0,,,1263000000.0,,,,,895000000.0,,,,,,140000000.0,,-14000000.0,,2144883282.0,,,,,1263000000.0,,1263000000.0,258000000.0,2383000000.0,6829000000.0,,34630000000.0,4211000000.0,,7633000000.0,4726000000.0,-19000000.0,,,,-2490000000.0,,2726000000.0,,7557000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183161600,,,20291000000.0,2726000000.0,,,6634000000.0,,,,-319000000.0,,,2928000000.0,,,,,2155000000.0,,,,,-968000000.0,,,,,,,0.8475,918000000.0,,,,,536000000.0,568000000.0,,,-658000000.0,4405000000.0,,,,7641000000.0,,,18483000000.0,,1771000000.0,,,71092000000.0,,,,2115000000.0,,-38599000000.0,,,-1358000000.0,,-2226000000.0,9623000000.0,,,,2144705762.0,,,,,,,-9000000.0,5336000000.0,32493000000.0,4802000000.0,,,14630000000.0,2946000000.0,,,32000000.0,,,18000000.0,,757000000.0,,,19312000000.0,,11150000000.0,,0.8475,,43403000000.0,13747000000.0,17264000000.0,,,,,,,2024000000.0,,,11494000000.0,,,,,,,,57150000000.0,,,1818000000.0,,,,,931000000.0,,,,,,161000000.0,,-35000000.0,,2144705762.0,,,,,1818000000.0,,1818000000.0,508000000.0,3238000000.0,7333000000.0,,36576000000.0,4218000000.0,,7818000000.0,,-783000000.0,,,,-3677000000.0,,536000000.0,,7786000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191110400,,,23157000000.0,536000000.0,,,6945000000.0,,,,302000000.0,,,2990000000.0,,,,,3263000000.0,,,,,-2068000000.0,,,,,,,0.9164,995000000.0,,,2261000000.0,,2289000000.0,2327000000.0,,,-1710000000.0,4523000000.0,,,,7759000000.0,,,20309000000.0,,-717000000.0,,,80236000000.0,,,,6038000000.0,,-44639000000.0,,,-2798000000.0,,1632000000.0,9619000000.0,,,,2144330100.0,,,,,,,-13000000.0,5722000000.0,35597000000.0,5550000000.0,,,17976000000.0,3569000000.0,,,38000000.0,,,18000000.0,,3240000000.0,,,21306000000.0,,12796000000.0,,0.9164,,47256000000.0,17172000000.0,19639000000.0,,,,,,,1955000000.0,,,7126000000.0,,,,,,,,64428000000.0,,,1964000000.0,,,,,1199000000.0,,,,,,22000000.0,,-4000000.0,,2144330100.0,,,,,1964000000.0,,1964000000.0,1082000000.0,2877000000.0,7513000000.0,,40945000000.0,4618000000.0,,9022000000.0,5158000000.0,594000000.0,,,,-2677000000.0,-304000000.0,2283000000.0,,8705000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199059200,32507000000.0,,32636000000.0,2283000000.0,,19755000000.0,8257000000.0,,1978000000.0,3195870000.0,-935000000.0,3362000000.0,11919000000.0,11919000000.0,,,1384000000.0,,4502000000.0,-1456000000.0,2.541507,,,-2322000000.0,13714000000.0,2056000000.0,,,3195870000.0,,,1468000000.0,,,,95547000000.0,3362000000.0,3362000000.0,65066000000.0,,1046000000.0,11503000000.0,,,,11897000000.0,12423000000.0,,37068000000.0,,-226000000.0,-448000000.0,20963000000.0,95547000000.0,,,-13828000000.0,4992000000.0,8118000000.0,-44302000000.0,,-13066000000.0,-6418000000.0,,1058000000.0,11919000000.0,,1468000000.0,,,,505000000.0,,,3379000000.0,46222000000.0,-13000000.0,15726000000.0,51245000000.0,11624000000.0,-44302000000.0,,25941000000.0,8871000000.0,,3258000000.0,,,,237000000.0,92000000.0,-1426000000.0,,55994000000.0,32178000000.0,,13646000000.0,,,4226000000.0,65066000000.0,23894000000.0,23816000000.0,,-2322000000.0,25941000000.0,,96247000000.0,-961000000.0,7703000000.0,,-4730000000.0,19755000000.0,,50025000000.0,18809000000.0,8118000000.0,88960000000.0,27028000000.0,,88960000000.0,,3362000000.0,2740000000.0,,25259000000.0,,,4223000000.0,11897000000.0,,4502000000.0,32636000000.0,306000000.0,150000000.0,,3432000000.0,-40000000.0,,,2.541507,,7248000000.0,2740000000.0,,2740000000.0,65000000.0,3258000000.0,23422000000.0,3362000000.0,55994000000.0,5418000000.0,23894000000.0,12423000000.0,,-240000000.0,11425000000.0,,,-4984000000.0,-1111000000.0,3362000000.0,5418000000.0,11425000000.0,23816000000.0,,8118000000.0,8257000000.0,32178000000.0,,,51245000000.0,17292000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1206921600,,,37151000000.0,3583000000.0,,,8134000000.0,,,,-346000000.0,,,4789000000.0,,,,,11833000000.0,,,,,-3276000000.0,,,,,,,0.985881,1564000000.0,,,,,6461000000.0,6461000000.0,,,-192000000.0,10093000000.0,,,,12354000000.0,,,30940000000.0,,-7600000000.0,,,97804000000.0,,,,5273000000.0,,-44302000000.0,,,-2432000000.0,,2877000000.0,19963000000.0,,,,3186561366.0,,,,,,,-8000000.0,11966000000.0,53502000000.0,10857000000.0,,,30826000000.0,7710000000.0,,,,,,431000000.0,,2841000000.0,,,34015000000.0,,16058000000.0,,0.985881,,67784000000.0,36060000000.0,32317000000.0,,,,,,,3207000000.0,,,19901000000.0,,,,,,,,103844000000.0,,,3135000000.0,,,,,1873000000.0,,,,,,11000000.0,,-4000000.0,,3186561366.0,,,,,3135000000.0,,3135000000.0,960000000.0,3140000000.0,14882000000.0,,66332000000.0,5966000000.0,,14114000000.0,,332000000.0,,,,-2194000000.0,,6461000000.0,,14626000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,,,35386000000.0,6461000000.0,,,8579000000.0,,,,-204000000.0,,,4758000000.0,,,,,10900000000.0,,,,,-3464000000.0,,,,,,,1.156387,1566000000.0,,,,,3950000000.0,3950000000.0,,,-4693000000.0,12303000000.0,,,,14708000000.0,,,33524000000.0,,1492000000.0,,,98779000000.0,,,,5023000000.0,,-44302000000.0,,,-2848000000.0,,-2515000000.0,20586000000.0,,,,3186220758.0,,,,,,,-22000000.0,13924000000.0,54477000000.0,12211000000.0,,,29239000000.0,8494000000.0,,,,,,-140000000.0,,2175000000.0,,,33995000000.0,,16463000000.0,,1.156387,,69388000000.0,35672000000.0,35294000000.0,,,,,,,3342000000.0,,,19777000000.0,,,,,,,,105060000000.0,,,3689000000.0,,,,,1621000000.0,,,,,,377000000.0,,-4000000.0,,3186220758.0,,,,,3689000000.0,,3689000000.0,345000000.0,4348000000.0,17061000000.0,,69289000000.0,6198000000.0,,14218000000.0,,-1213000000.0,,,,-2846000000.0,,3950000000.0,,16474000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,,,33882000000.0,3950000000.0,,,8173000000.0,,,,-781000000.0,,,4810000000.0,,,,,4481000000.0,,,,,-888000000.0,,,,,,,0.345043,1358000000.0,,,,,5861000000.0,11451000000.0,,,439000000.0,8005000000.0,,,,12315000000.0,,,29605000000.0,,2062000000.0,,,93638000000.0,,,,3877000000.0,,-44302000000.0,,,-1648000000.0,,2389000000.0,19545000000.0,,,,3185821248.0,,,,,,,-8000000.0,9948000000.0,49336000000.0,6346000000.0,,,26447000000.0,5278000000.0,,,5590000000.0,,,285000000.0,,2229000000.0,,,30180000000.0,,16790000000.0,,0.345043,,63099000000.0,33121000000.0,31860000000.0,,,,,,,2977000000.0,,,18667000000.0,,,,,,,,96220000000.0,,,1107000000.0,476000000.0,,,,1477000000.0,,,,,,-61000000.0,,4000000.0,,3185821248.0,,,,,1107000000.0,,1107000000.0,-2157000000.0,4317000000.0,12815000000.0,,62040000000.0,5402000000.0,,11513000000.0,,-434000000.0,,,,-1965000000.0,710000000.0,5861000000.0,,12872000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,34751000000.0,,30763000000.0,5861000000.0,,11481000000.0,9489000000.0,,54000000.0,3185953538.0,-474000000.0,2678000000.0,17739000000.0,2654000000.0,,,2625000000.0,,5353000000.0,-2447000000.0,1.939418,,,2479000000.0,10104000000.0,-4099000000.0,,,3185953538.0,,,1146000000.0,,,2974000000.0,106595000000.0,2678000000.0,2678000000.0,62310000000.0,,1999000000.0,1144000000.0,,,,2239000000.0,9792000000.0,,8218000000.0,,4372000000.0,355000000.0,16283000000.0,106595000000.0,,,-12335000000.0,561000000.0,6217000000.0,-59197000000.0,,-9967000000.0,-3039000000.0,,-2697000000.0,17739000000.0,,1146000000.0,,,,,,,26000000.0,44855000000.0,-6000000.0,2352000000.0,47398000000.0,-420000000.0,-59197000000.0,,21267000000.0,384000000.0,,2177000000.0,,,,-21000000.0,326000000.0,-2478000000.0,,52072000000.0,29120000000.0,,4420000000.0,,,4767000000.0,62310000000.0,20809000000.0,22952000000.0,,2479000000.0,21267000000.0,,94270000000.0,-1255000000.0,1447000000.0,7847000000.0,-3892000000.0,11481000000.0,,49415000000.0,19715000000.0,6217000000.0,83119000000.0,25933000000.0,2974000000.0,83119000000.0,,2678000000.0,-805000000.0,,28572000000.0,,,1208000000.0,2239000000.0,,5353000000.0,30763000000.0,555000000.0,,,30000000.0,-44000000.0,,,1.939418,,6179000000.0,-805000000.0,,-805000000.0,-2460000000.0,2177000000.0,3798000000.0,2678000000.0,52072000000.0,5236000000.0,20809000000.0,9792000000.0,7847000000.0,1670000000.0,8778000000.0,,,-5330000000.0,720000000.0,2678000000.0,5236000000.0,8778000000.0,22952000000.0,,6217000000.0,9489000000.0,29120000000.0,,,47398000000.0,14734000000.0,,,,,,,,,,,,,,,,,,,,,,,,
