date,annualOperatingIncome,annualAccountsPayable,trailingFreeCashFlow,trailingOperatingIncome,quarterlyOtherNonCashItems,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingChangeInAccountPayable,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingCostOfRevenue,annualDilutedEPS,trailingTotalRevenue,quarterlyRetainedEarnings,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,annualBasicAverageShares,trailingEndCashPosition,quarterlyOperatingIncome,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualPretaxIncome,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,annualCostOfRevenue,quarterlyTotalAssets,annualCashDividendsPaid,annualNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualRepurchaseOfCapitalStock,annualTotalAssets,annualOtherNonCashItems,annualCurrentAssets,annualStockholdersEquity,quarterlyOtherCurrentAssets,annualLongTermDebt,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,annualDepreciationAndAmortization,annualCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyGoodwill,annualDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualAccountsReceivable,quarterlyBasicAverageShares,trailingOperatingCashFlow,quarterlyGrossProfit,quarterlyInventory,quarterlyBasicEPS,quarterlyOperatingExpense,quarterlyChangeInInventory,annualOtherIncomeExpense,annualOperatingCashFlow,annualTotalNonCurrentAssets,annualNetPPE,quarterlyCashAndCashEquivalents,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualGrossProfit,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyNetPPE,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyCurrentDebt,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingInvestingCashFlow,trailingOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingCapitalExpenditure,quarterlyGrossPPE,annualOperatingExpense,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedEPS,quarterlyOperatingCashFlow,annualInvestingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,trailingInterestExpense,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingNetIncome,annualBasicEPS,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,annualGoodwill,trailingChangesInAccountReceivables,annualPurchaseOfInvestment,annualCapitalStock,annualStockBasedCompensation,annualTotalRevenue,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingDilutedEPS,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingBasicEPS
1970-01-01 00:00:00.488937600,,,,,,,,,,,,,,,,,,,,,,,,,,1151100000.0,,,,1151100000.0,,,,,,,,,,,,,,,,,,,,,,47700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.496886400,,,,,,,,,,,,,,,,,,,,,,,,,,1140300000.0,,,,1140300000.0,,,,,,,,,,,,,,,,,,,,,,42700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431976000.0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,431976000.0,,,,,,,,,,,,,,,,,,,,,,,,1140300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.504835200,449000000.0,,,,,1204600000.0,,,,493000000.0,,,211500000.0,,,0.0,211500000.0,704500000.0,171400000.0,,28700000.0,,,,1014700000.0,1589000000.0,219800000.0,,,-2736900000.0,304700000.0,,,,,704500000.0,27000000.0,,,391200000.0,0.0,,602100000.0,2853900000.0,1806700000.0,,210200000.0,13100000.0,1408900000.0,,86200000.0,126300000.0,,,1806700000.0,,1204600000.0,1102200000.0,28700000.0,88500000.0,,210100000.0,,493000000.0,,,,,1102200000.0,1014700000.0,,,,,,,88500000.0,36800000.0,,,,,,,,,,807600000.0,,,,-700000.0,0.0,602100000.0,461600000.0,304700000.0,,304700000.0,304700000.0,127400000.0,1921000000.0,,,,,,512100000.0,,,,461600000.0,758400000.0,,,,,,,27000000.0,,,13100000.0,-296800000.0,86200000.0,127400000.0,,0.0,,,,,,,,,758400000.0,1472000000.0,-296800000.0,,,,0.0,,,,,,,,,36800000.0,,,,466000000.0,,,,,,,466000000.0,,,,,,,-2736900000.0,,807600000.0,,9100000.0,,,,,,,4774900000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.512611200,,,,,,,,,,,,,,,,,,,,,,,,,,1028000000.0,,,,1028000000.0,,,,,,,,,,,,,,,,,,,,,,10700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432200000.0,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,432200000.0,,,,,,,,,,,,,,,,,,,,,,,,1028000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.520473600,,,,,,,,,,,,,,,,,,,,,,,,,,1244700000.0,,,,1244700000.0,,,,,,,,,,,,,,,,,,,,,,46600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433144000.0,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,433144000.0,,,,,,,,,,,,,,,,,,,,,,,,1244700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.528422400,,,,,,,,,,,,,,,,,,,,,,,,,,1259700000.0,,,,1259700000.0,,,,,,,,,,,,,,,,,,,,,,47300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433144000.0,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,433144000.0,,,,,,,,,,,,,,,,,,,,,,,,1259700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.536371200,483500000.0,,,,,1351400000.0,,,,534600000.0,,,201200000.0,,,0.0,201200000.0,735800000.0,193900000.0,,41300000.0,,0.55,,1168400000.0,1729900000.0,238300000.0,433090909.0,,-3049000000.0,326800000.0,,,,,735800000.0,5900000.0,,,432200000.0,0.0,,647400000.0,3141100000.0,1998800000.0,,238300000.0,13500000.0,1573700000.0,,87500000.0,133700000.0,,,1998800000.0,,1351400000.0,1263000000.0,41300000.0,65400000.0,,238200000.0,,534600000.0,,,,,1263000000.0,1168400000.0,,,,433090909.0,,,65400000.0,48300000.0,,,,,,,,,,904500000.0,,,,-3500000.0,0.0,647400000.0,510100000.0,326800000.0,,326800000.0,326800000.0,123800000.0,2121300000.0,,,,,,547600000.0,,,,510100000.0,850500000.0,,,,,,,5900000.0,,,13500000.0,-340400000.0,87500000.0,123800000.0,,0.0,,,,,,,,,850500000.0,1637800000.0,-340400000.0,,,,0.0,,,,,,,,,48300000.0,,,0.55,528700000.0,,,,,,,528700000.0,,,,,,,-3049000000.0,,904500000.0,,,,,,,,,5262400000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.544147200,,,,,,,,,,,,,,,,,,,,,,,,,,1073900000.0,,,,1073900000.0,,,,,,,,,,,,,,,,,,,,,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433808000.0,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,433808000.0,,,,,,,,,,,,,,,,,,,,,,,,1073900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.552009600,,,,,,,,,,,,,,,,,,,,,,,,,,1449000000.0,,,,1449000000.0,,,,,,,,,,,,,,,,,,,,,,63800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434480000.0,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,434480000.0,,,,,,,,,,,,,,,,,,,,,,,,1449000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.559958400,,,,,,,,,,,,,,,,,,,,,,,,,,1392900000.0,,,,1392900000.0,,,,,,,,,,,,,,,,,,,,,,51600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434720000.0,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,434720000.0,,,,,,,,,,,,,,,,,,,,,,,,1392900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.567907200,523600000.0,,,,,1488600000.0,,,,568700000.0,,,203800000.0,,,0.0,203800000.0,772500000.0,190700000.0,,57700000.0,,0.66,,1358100000.0,2014500000.0,285400000.0,432272727.0,,-3392200000.0,341800000.0,,,,,772500000.0,6200000.0,,,476100000.0,0.0,,742500000.0,3567800000.0,2231100000.0,,285400000.0,31000000.0,1766900000.0,,90100000.0,161900000.0,,,2231100000.0,,1488600000.0,1458600000.0,57700000.0,58200000.0,,285300000.0,,568700000.0,,,,,1458600000.0,1358100000.0,,,,432272727.0,,,58200000.0,55500000.0,,,,,,,,,,1006200000.0,,,,-4000000.0,0.0,742500000.0,566100000.0,341800000.0,,341800000.0,341800000.0,145400000.0,2362500000.0,,,,,,595600000.0,,,,566100000.0,964900000.0,,,,,,,6200000.0,,,31000000.0,-398800000.0,90100000.0,145400000.0,,0.0,,,,,,,,,964900000.0,1838900000.0,-398800000.0,,,,0.0,,,,,,,,,55500000.0,,,0.66,562500000.0,,,,,,,562500000.0,,,,,,,-3392200000.0,,1006200000.0,,1000000.0,,,,,,,5930300000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.575769600,,,,,,,,,,,,,,,,,,,,,,,,,,1394200000.0,,,,1394200000.0,,,,,,,,,,,,,,,,,,,,,,22500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434720000.0,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,434720000.0,,,,,,,,,,,,,,,,,,,,,,,,1394200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.583632000,,,,,,,,,,,,,,,,,,,,,,,,,,1470200000.0,,,,1470200000.0,,,,,,,,,,,,,,,,,,,,,,60400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434936000.0,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,434936000.0,,,,,,,,,,,,,,,,,,,,,,,,1470200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
