date,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,trailingNetIncome,quarterlyGoodwill,annualTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualLongTermDebt,annualPretaxIncome,annualCostOfRevenue,annualOtherCurrentAssets,annualCurrentDebt,annualNetIncome,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,annualDilutedAverageShares,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualStockholdersEquity,annualOtherNonCashItems,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyInventory,quarterlyOtherIncomeExpense,annualTaxProvision,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,annualBasicAverageShares,trailingChangeInAccountPayable,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,annualOtherIntangibleAssets,annualCommonStockIssuance,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetPPE,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualEbitda,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIntangibleAssets,annualTotalNonCurrentAssets,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlySaleOfInvestment,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyBasicAverageShares,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,annualChangeInInventory,annualOperatingExpense,trailingStockBasedCompensation,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualCashFlowFromContinuingFinancingActivities,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualDilutedEPS,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,annualCapitalStock,annualTotalRevenue,trailingChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyTaxProvision,annualInterestExpense,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyPretaxIncome,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,quarterlyEbitda,annualGoodwill,trailingOperatingExpense,annualNetOtherFinancingCharges,quarterlyOtherNonCashItems,annualInventory,quarterlyStockBasedCompensation,annualDeferredIncomeTax,trailingChangeInInventory,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
2004-06-30,,,17020000.0,,693974000.0,0.39,579443000.0,543361000.0,,,,,265016000.0,,,,,,46614000.0,39858000.0,,,,,,,,,18249000.0,,,,1436808000.0,,893447000.0,,,,,,,,,,,844459000.0,,,80638000.0,0.0,,321346000.0,0.0,,,70045000.0,18249000.0,18249000.0,,,,25229000.0,,,,,514356000.0,46614000.0,,,,,4468000.0,-9691000.0,,-7027000.0,183200000.0,,61671000.0,172561000.0,,,,,,,,,4017000.0,5396000.0,,270000.0,,,,,,,46790000.0,592349000.0,,4468000.0,,4468000.0,,,0.0,,0.39,-32950000.0,440408000.0,,,,,,,110523000.0,,,7965000.0,,-17921000.0,34024000.0,,,,321000.0,46510000.0,9824000.0,,74760000.0,,,,,,,770007000.0,,,28073000.0,,263838000.0,,-387013000.0,,-11053000.0,,,,18062000.0,,,,,,7810000.0,,,,26059000.0,,,382994000.0,34024000.0,,,,,,,,,,451000.0,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,29678000.0,,708534000.0,0.46,582562000.0,547508000.0,,,,,255111000.0,,,,,,41415000.0,39321000.0,,,,,,,,,21592000.0,,,,1450249000.0,,902741000.0,,,,,,,,,,,837673000.0,,,77697000.0,0.0,,326077000.0,0.0,,,75521000.0,21592000.0,21592000.0,,,,24668000.0,,,,,518573000.0,41415000.0,,,,,7256000.0,-11373000.0,,-7031000.0,179152000.0,,69677000.0,168749000.0,,,,,,,,,4468000.0,5396000.0,,474000.0,,,,,,,46896000.0,612576000.0,,7256000.0,,7256000.0,,,0.0,,0.46,-28908000.0,442191000.0,,,,,,,88959000.0,,,7646000.0,,-27660000.0,36282000.0,,,,2109000.0,46597000.0,-14758000.0,,75584000.0,,,,,,,789885000.0,,,41525000.0,,256849000.0,,-404856000.0,,-11847000.0,,,,20891000.0,,,,,,7044000.0,,,,28636000.0,,,385029000.0,36282000.0,,,,,,,,,,2788000.0,,,,,,,,,,,,,,,,,,,,,
2004-12-31,6008000.0,,13998000.0,,720625000.0,,574655000.0,536244000.0,,,1488578000.0,1067000.0,255225000.0,,3065000.0,829880000.0,,720625000.0,49468000.0,39032000.0,,525153000.0,97891000.0,734596000.0,0.0,90043000.0,73918000.0,129156000.0,19117000.0,,2243000.0,46877000.0,1488578000.0,-28096000.0,952334000.0,75887000.0,,11552000.0,,,75066000.0,,,658698000.0,,829880000.0,,,79735000.0,0.0,,328191000.0,0.0,23973000.0,46243000.0,66352000.0,19117000.0,19117000.0,2243000.0,71724000.0,536244000.0,10470000.0,172912000.0,,46562000.0,,525153000.0,49468000.0,,470331000.0,4213000.0,66352000.0,2243000.0,-16143000.0,415651000.0,-7029000.0,192579000.0,,71724000.0,172912000.0,,125732000.0,73918000.0,255225000.0,574655000.0,175399000.0,39032000.0,,7256000.0,5396000.0,,243000.0,,,2243000.0,1.59,0.0,,,658698000.0,-1007000.0,2243000.0,3250000.0,2243000.0,,,0.0,,,1067000.0,470331000.0,952334000.0,0.0,,,835059000.0,,90043000.0,,183381000.0,8291000.0,,-21736000.0,30267000.0,,,73918000.0,1457000.0,,1076000.0,,75066000.0,10470000.0,,1186000.0,183381000.0,,,835059000.0,-83543000.0,,31308000.0,,272314000.0,,-419408000.0,-44764000.0,-17310000.0,-49845000.0,1.58,,0.0,,5396000.0,1047133000.0,,,2859000.0,31265000.0,,,21976000.0,,,415651000.0,41819000.0,,,0.0,,328191000.0,,,,-419408000.0,-5013000.0,312537000.0,,,,,,,,,,,,,,,,,,,,
2005-03-31,,,13785000.0,,726392000.0,0.27,558006000.0,530457000.0,,,,,244822000.0,,,,,,49702000.0,40946000.0,,,,,,,,,12831000.0,,,,1454131000.0,,923674000.0,,,,,,,,,,,802828000.0,,,74580000.0,0.0,,317980000.0,0.0,,,64824000.0,12831000.0,12831000.0,,,,9175000.0,,,,,507885000.0,49702000.0,,,,,4578000.0,-6316000.0,,-7063000.0,176297000.0,,75555000.0,171814000.0,,,,,,,,,2243000.0,5396000.0,,184000.0,,,,,,,47167000.0,651303000.0,,4578000.0,,4578000.0,,,0.0,,0.27,-12965000.0,457803000.0,,,,,,,88126000.0,,,8724000.0,,-11515000.0,24878000.0,,,,891000.0,46735000.0,,,64741000.0,,,,,,,823793000.0,,,20285000.0,,250877000.0,,-422746000.0,,-6500000.0,,,,0.0,,,,,,3323000.0,,,,16154000.0,,,401047000.0,24878000.0,,,,,,,,,,2335000.0,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,31267000.0,,735168000.0,0.34,547966000.0,510399000.0,,,,,211380000.0,,,,,,48824000.0,41222000.0,,,,,,,,,15863000.0,,,,1407524000.0,,897125000.0,,,,,,,,,,,759346000.0,,,79430000.0,0.0,,307189000.0,0.0,,,68106000.0,15863000.0,15863000.0,,,,11085000.0,,,,,495659000.0,48824000.0,,,,,3676000.0,-7586000.0,,-7087000.0,184320000.0,,60505000.0,167646000.0,,,,,,,,,4578000.0,5396000.0,,39000.0,,,,,,,47181000.0,648178000.0,,3676000.0,,3676000.0,,,0.0,,0.34,-27650000.0,442814000.0,,,,,,,61580000.0,,,8902000.0,,-31704000.0,30606000.0,,,,2664000.0,46855000.0,,,73146000.0,,,,,,,811470000.0,,,38892000.0,,263750000.0,,-425265000.0,,-7625000.0,,,,0.0,,,,,,5841000.0,,,,21704000.0,,,386205000.0,30606000.0,,,,,,,,,,-902000.0,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,24506000.0,,742206000.0,0.3,547304000.0,511878000.0,,,,,199069000.0,,,,,,45560000.0,45397000.0,,,,,,,,,14128000.0,,,,1400387000.0,,888509000.0,,,,,,,,,,,746373000.0,,,73046000.0,0.0,,311671000.0,0.0,,,66534000.0,14128000.0,14128000.0,,,,10010000.0,,,,,491897000.0,45560000.0,,,,,4580000.0,-6842000.0,,-7090000.0,183370000.0,,69917000.0,164333000.0,,,,,,,,,3676000.0,5396000.0,,393000.0,,,,,,,47170000.0,654014000.0,,4580000.0,,4580000.0,,,0.0,,0.3,-28933000.0,440477000.0,,,,,,,43927000.0,,,8820000.0,,-25339000.0,27486000.0,,,,300000.0,46910000.0,18595000.0,,69956000.0,,,,,,,816403000.0,,,32723000.0,,256416000.0,,-434905000.0,,-8217000.0,,,,0.0,,,,,,4538000.0,,,,18666000.0,,,381498000.0,27486000.0,,,,,,,,,,904000.0,,,,,,,,,,,,,,,,,,,,,
2005-12-31,24430000.0,,4630000.0,,736544000.0,,333958000.0,520344000.0,,,1398273000.0,-38567000.0,442087000.0,,1033000.0,776045000.0,,736544000.0,45912000.0,45954000.0,,283123000.0,58477000.0,731253000.0,0.0,270559000.0,44195000.0,102679000.0,1373000.0,,7068000.0,47067000.0,1398273000.0,-28275000.0,877929000.0,74188000.0,,,,,77080000.0,,,622228000.0,,776045000.0,,-18005000.0,65621000.0,0.0,,313513000.0,0.0,14282000.0,46769000.0,63384000.0,1373000.0,1373000.0,7068000.0,72838000.0,520344000.0,4881000.0,163724000.0,,46746000.0,,283123000.0,45912000.0,,435165000.0,3629000.0,63384000.0,7068000.0,-13224000.0,379380000.0,-7035000.0,187266000.0,,72838000.0,163724000.0,,110290000.0,44195000.0,442087000.0,333958000.0,149448000.0,45954000.0,,4580000.0,5396000.0,,417000.0,,,7068000.0,0.95,21610000.0,,,622228000.0,4825000.0,7068000.0,2243000.0,7068000.0,,,0.0,,,-38567000.0,435165000.0,877929000.0,-8465000.0,,,818587000.0,,270559000.0,,189998000.0,9291000.0,,-2604000.0,19709000.0,,,44195000.0,-226000.0,,-24648000.0,,77080000.0,4881000.0,,-616000.0,189998000.0,,,818587000.0,-71162000.0,,18390000.0,,252887000.0,,-439207000.0,-33968000.0,-13760000.0,-36102000.0,0.94,,21610000.0,,5396000.0,1023930000.0,,,580000.0,35737000.0,,,1953000.0,,,379380000.0,19709000.0,,,0.0,,313513000.0,,-10105000.0,,-439207000.0,2488000.0,292677000.0,,,,,,,,,,,,,,,,,,,,
2006-03-31,,,16399000.0,,745213000.0,0.34,332859000.0,517970000.0,,423113000.0,,,423052000.0,,,,,,48664000.0,47318000.0,,,,,,,,,15618000.0,,,,1388149000.0,,870179000.0,,,10973000.0,,,,,,,,755911000.0,,,79439000.0,0.0,,304827000.0,0.0,,,60754000.0,15618000.0,15618000.0,,,,4815000.0,,,,,280726000.0,48664000.0,,,,,2852000.0,-3807000.0,,-6949000.0,183485000.0,,65824000.0,173765000.0,,,,,,,,,7068000.0,5396000.0,,512000.0,,,,,,,45972000.0,632238000.0,,2852000.0,,2852000.0,,,0.0,,0.34,-29804000.0,14665000.0,,,,,,,265635000.0,,,8708000.0,,-21343000.0,30775000.0,,,,,45805000.0,-7145000.0,,73091000.0,,,,,,,820391000.0,,,20782000.0,,262924000.0,,-448744000.0,,-4383000.0,,,,18502000.0,,,,,,6449000.0,,,,22067000.0,,-4563000.0,371647000.0,41748000.0,,,,,,,,,,-4216000.0,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,,9431000.0,,756723000.0,0.4,487091000.0,532702000.0,,433776000.0,,,272456000.0,,,,,,50373000.0,49182000.0,,,,,,,,,18463000.0,,,,1419769000.0,,887067000.0,,,,,,,,,,,759547000.0,,,85501000.0,0.0,,308322000.0,0.0,,,59139000.0,18463000.0,18463000.0,,,,4055000.0,,,,,433854000.0,50373000.0,,,,,5039000.0,-9774000.0,,-6953000.0,196711000.0,,62222000.0,182941000.0,,,,,,,,,2852000.0,5396000.0,,562000.0,,,,,,,46114000.0,660222000.0,,5039000.0,,5039000.0,,,0.0,,0.4,-17178000.0,14804000.0,,,,,,,114779000.0,,,8980000.0,,-10598000.0,35128000.0,,,,,45853000.0,16699000.0,,76423000.0,,,,,,,841006000.0,,,22853000.0,,282212000.0,,-461658000.0,,-13422000.0,,,,19032000.0,,,,,,7685000.0,,,,26148000.0,,0.0,379348000.0,35128000.0,,,,,,,,,,2187000.0,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,30501000.0,,766745000.0,0.37,490145000.0,542213000.0,,441291000.0,,,259071000.0,,,,,,50063000.0,50873000.0,,,,,,,,,16977000.0,,,,1433568000.0,,891355000.0,,,,,,,,,,,749216000.0,,,83604000.0,0.0,,317219000.0,0.0,,,54721000.0,16977000.0,16977000.0,,,,2887000.0,,,,,436385000.0,50063000.0,,,,,4400000.0,-6373000.0,,-6955000.0,197274000.0,,74360000.0,183373000.0,,,,,,,,,5039000.0,5396000.0,,334000.0,,,,,,,46217000.0,684352000.0,,4400000.0,,4400000.0,,,0.0,,0.37,-4097000.0,14635000.0,,,,,,,91320000.0,,,9091000.0,,-32004000.0,33541000.0,,,,93000.0,45909000.0,-16360000.0,,78056000.0,,,,,,,845327000.0,,,37222000.0,,280878000.0,,-464619000.0,,-6721000.0,,,,15335000.0,,,,,,7473000.0,,,,24450000.0,,0.0,380708000.0,33541000.0,,,,,,,,,,-639000.0,,,,,,,,,,,,,,,,,,,,,
2006-12-31,-15804000.0,,3572000.0,,774677000.0,,489353000.0,551702000.0,,449194000.0,1454067000.0,1273000.0,260610000.0,,5473000.0,749963000.0,,774677000.0,53891000.0,48047000.0,,441306000.0,93529000.0,766506000.0,0.0,91226000.0,66425000.0,129277000.0,15367000.0,,5035000.0,46204000.0,1454067000.0,-28292000.0,902365000.0,59903000.0,,10409000.0,,,80916000.0,,,704104000.0,5035000.0,749963000.0,,-4563000.0,83724000.0,0.0,,333070000.0,0.0,27104000.0,43044000.0,44059000.0,15367000.0,15367000.0,5035000.0,74159000.0,551702000.0,,178307000.0,,45900000.0,,441306000.0,53891000.0,,14507000.0,7681000.0,44059000.0,5035000.0,-13887000.0,391456000.0,-7435000.0,189036000.0,,74159000.0,178307000.0,,99217000.0,66425000.0,260610000.0,489353000.0,172321000.0,48047000.0,,4400000.0,5396000.0,,4065000.0,,,5035000.0,1.45,14309000.0,,,704104000.0,-2033000.0,5035000.0,7068000.0,5035000.0,,,0.0,,,1273000.0,14507000.0,902365000.0,0.0,,,870778000.0,,91226000.0,,202991000.0,8969000.0,,-4738000.0,29833000.0,,,66425000.0,4720000.0,,-8998000.0,,80916000.0,,,-7537000.0,202991000.0,,,870778000.0,-68683000.0,,18360000.0,,272760000.0,,-479322000.0,-33841000.0,-14788000.0,-39314000.0,1.44,,14309000.0,,5396000.0,1098774000.0,,,5497000.0,35748000.0,,,20864000.0,,0.0,391456000.0,40242000.0,449194000.0,,0.0,1785000.0,333070000.0,,-278000.0,,-479322000.0,635000.0,332268000.0,,,,,,,,,,,,,,,,,,,,
2007-03-31,,,-1732000.0,,782276000.0,0.37,499196000.0,568516000.0,,450434000.0,,,251698000.0,,,,,,51936000.0,62184000.0,,,,,,,,,17346000.0,,,,1468508000.0,,899992000.0,,,11201000.0,,,,,,,,750894000.0,,,86148000.0,0.0,,330074000.0,0.0,,,47924000.0,17346000.0,17346000.0,,,,,,,,,437012000.0,51936000.0,,,,,4927000.0,-5157000.0,,-7481000.0,199120000.0,,66777000.0,196621000.0,,,,,,,,,5035000.0,5396000.0,,252000.0,,,,,,,46909000.0,717614000.0,,4927000.0,,4927000.0,,,0.0,,0.37,3074000.0,14215000.0,,,,,,,101646000.0,,,9252000.0,,-32000.0,34212000.0,,,,2514000.0,46402000.0,-25592000.0,1190000.0,77411000.0,,,,,,,875543000.0,,,5095000.0,,285268000.0,,-488124000.0,,-6827000.0,,,,5864000.0,,,,,,7614000.0,,,,24960000.0,,,387419000.0,45413000.0,,,,1488000.0,,,,,,-108000.0,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,34920000.0,,795987000.0,0.45,502017000.0,568930000.0,,456228000.0,,,224544000.0,,,,,,54485000.0,63502000.0,,,,,,,,,21233000.0,,,,1477427000.0,,908497000.0,,,11015000.0,,,,,,,,726561000.0,,,94476000.0,0.0,,331347000.0,0.0,,,47360000.0,21233000.0,21233000.0,,,,,,,,,438515000.0,54485000.0,,,,,5920000.0,-8590000.0,,-7522000.0,209834000.0,,66435000.0,197072000.0,,,,,,,,,4927000.0,5396000.0,,210000.0,,,,,,,47149000.0,750866000.0,,5920000.0,,5920000.0,,,0.0,,0.46,16418000.0,13963000.0,,,,,,,69689000.0,,,9470000.0,,-34671000.0,39991000.0,,,,5471000.0,46655000.0,10850000.0,270000.0,83697000.0,,,,,,,894436000.0,,,43722000.0,,304310000.0,,-503490000.0,,-8802000.0,,,,4723000.0,,,,,,9288000.0,,,,30521000.0,,,390946000.0,51006000.0,,,,317000.0,,,,,,993000.0,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,21973000.0,,808289000.0,0.44,510979000.0,589273000.0,,469120000.0,,,219097000.0,,,,,,50856000.0,65799000.0,,,,,,,,,20783000.0,,,,1518863000.0,,929590000.0,,,10938000.0,,,,,,,,730076000.0,,,88985000.0,0.0,,349693000.0,0.0,,,45410000.0,20783000.0,20783000.0,,,,,,,,,445180000.0,50856000.0,,,,,7019000.0,-9814000.0,,-8481000.0,205326000.0,,76488000.0,196293000.0,,,,,,,,,5920000.0,5396000.0,,-638000.0,,,,,,,47306000.0,788787000.0,,7019000.0,,7019000.0,,,0.0,,0.44,37409000.0,14681000.0,,,,,,,56298000.0,,,8640000.0,,-20890000.0,38129000.0,,,,4039000.0,46818000.0,-7534000.0,7085000.0,83630000.0,,,,,,,920932000.0,,,31843000.0,,294311000.0,,-520553000.0,,-9870000.0,,,,2681000.0,,,,,,8706000.0,,,,29489000.0,,,400379000.0,49067000.0,,,,539000.0,,,,,,1099000.0,,,,,,,,,,,,,,,,,,,,,
2007-12-31,-30538000.0,,8083000.0,,818180000.0,,520488000.0,610044000.0,,476611000.0,1564182000.0,47970000.0,229273000.0,,451000.0,749761000.0,,818180000.0,57652000.0,58319000.0,,449621000.0,111243000.0,822479000.0,0.0,57487000.0,77786000.0,147370000.0,18424000.0,,10522000.0,47257000.0,1564182000.0,-32017000.0,954138000.0,63244000.0,,11158000.0,,,88812000.0,,,814421000.0,4731000.0,749761000.0,,-1267000.0,92690000.0,0.0,,361534000.0,0.0,33457000.0,44312000.0,44404000.0,18424000.0,18424000.0,10522000.0,80632000.0,610044000.0,12548000.0,196458000.0,,46740000.0,,449621000.0,57652000.0,,14789000.0,16693000.0,44404000.0,10522000.0,-15658000.0,418334000.0,-8533000.0,208199000.0,,80632000.0,196458000.0,,105205000.0,77786000.0,229273000.0,520488000.0,191682000.0,58319000.0,,7019000.0,5396000.0,,627000.0,,,10522000.0,1.66,2342000.0,,,814421000.0,5487000.0,10522000.0,5035000.0,10522000.0,,,0.0,,,47970000.0,14789000.0,954138000.0,0.0,,,948443000.0,,57487000.0,,214929000.0,8765000.0,,-5819000.0,35038000.0,,,77786000.0,4669000.0,,-8262000.0,836000.0,88812000.0,12548000.0,,-15299000.0,214929000.0,,,948443000.0,-61412000.0,,24545000.0,,300889000.0,,-530109000.0,-39219000.0,-16462000.0,-41961000.0,1.65,,2342000.0,,5396000.0,1184778000.0,,,7849000.0,36127000.0,,,26273000.0,,,418334000.0,46196000.0,476611000.0,,0.0,2387000.0,361534000.0,,9381000.0,,-530109000.0,3503000.0,362299000.0,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,-2379000.0,,830270000.0,0.43,532959000.0,649502000.0,,493200000.0,,,239858000.0,,,,,,56009000.0,73704000.0,,,,,,,,,20677000.0,,,,1633292000.0,,983790000.0,,,11483000.0,,,,,,,,772817000.0,,,95642000.0,0.0,,371264000.0,0.0,,,45186000.0,20677000.0,20677000.0,,,,,,,,,459255000.0,56009000.0,,,,,12808000.0,-10628000.0,,-8587000.0,211777000.0,,80223000.0,216825000.0,,,,,,,,,10522000.0,5396000.0,,1462000.0,,,,,,,47806000.0,860475000.0,,12808000.0,,12808000.0,,,0.0,,0.44,75729000.0,15266000.0,,,,,,,68727000.0,,,8578000.0,,2872000.0,39633000.0,,,,5478000.0,47299000.0,-23838000.0,1041000.0,85118000.0,,,,,,,982115000.0,,,9734000.0,,307419000.0,,-551977000.0,,-12113000.0,,,,5790000.0,,,,,,10378000.0,,,,31055000.0,,,430138000.0,51116000.0,,,,180000.0,,,,,,2286000.0,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,17989000.0,,847082000.0,0.53,534378000.0,668799000.0,,493366000.0,,,231553000.0,,,,,,56869000.0,75997000.0,,,,,,,,,25460000.0,,,,1653675000.0,,984876000.0,,,11301000.0,,,,,,,,765931000.0,,,101722000.0,0.0,,382711000.0,0.0,,,43800000.0,25460000.0,25460000.0,,,,,,,,,458381000.0,56869000.0,,,,,10280000.0,-10813000.0,,-8648000.0,231073000.0,,76511000.0,230558000.0,,,,,,,,,12808000.0,5396000.0,,-52000.0,,,,,,,48166000.0,887744000.0,,10280000.0,,10280000.0,,,0.0,,0.54,79298000.0,14960000.0,,,,,,,51056000.0,,,8480000.0,,-20832000.0,44853000.0,,,,6307000.0,47569000.0,-8719000.0,-560000.0,96960000.0,,,,,,,997068000.0,,,28752000.0,,332795000.0,,-564318000.0,,-10763000.0,,,,7026000.0,,,,,,10913000.0,,,,36373000.0,,,432750000.0,56154000.0,,,,583000.0,,,,,,-2528000.0,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,16294000.0,,862007000.0,0.5,524646000.0,669515000.0,,471138000.0,,,224724000.0,,,,,,55041000.0,74209000.0,,,,,,,,,24102000.0,,,,1614247000.0,,944732000.0,,,11044000.0,,,,,,,,749370000.0,,,95896000.0,0.0,,399427000.0,0.0,,,42607000.0,24102000.0,24102000.0,,,,,,,,,450437000.0,55041000.0,,,,,10099000.0,-9704000.0,,-9177000.0,222705000.0,,87407000.0,215906000.0,,,,,,,,,10280000.0,5396000.0,,-117000.0,,,,,,,48320000.0,864877000.0,,10099000.0,,10099000.0,,,0.0,,0.5,36743000.0,14148000.0,,,,,,,33451000.0,,,7977000.0,,-17583000.0,40855000.0,,,,4174000.0,47792000.0,-9101000.0,1076000.0,99158000.0,,,,,,,972656000.0,,,27802000.0,,318601000.0,,-555817000.0,,-11508000.0,,,,4708000.0,,,,,,8776000.0,,,,32878000.0,,,416839000.0,51899000.0,,,,590000.0,,,,,,-181000.0,,,,,,,,,,,,,,,,,,,,,
2008-12-31,-56817000.0,,1390000.0,,873444000.0,,510570000.0,627523000.0,,440416000.0,1525437000.0,-26288000.0,196271000.0,,2064000.0,706841000.0,,873444000.0,51348000.0,12682000.0,,445682000.0,129293000.0,871754000.0,0.0,34213000.0,90861000.0,161599000.0,20622000.0,,8498000.0,48131000.0,1525437000.0,-35597000.0,897914000.0,33294000.0,,10617000.0,1988000.0,,82976000.0,,,818596000.0,3798000.0,706841000.0,,0.0,87606000.0,18862000.0,,381246000.0,0.0,38432000.0,44445000.0,40878000.0,20622000.0,20622000.0,8498000.0,77094000.0,627523000.0,14590000.0,198903000.0,,47654000.0,,445682000.0,51348000.0,,13754000.0,,40878000.0,8498000.0,-18810000.0,402866000.0,-9185000.0,206199000.0,1661000.0,77094000.0,198903000.0,,86974000.0,90861000.0,196271000.0,510570000.0,206044000.0,12682000.0,-134135000.0,10099000.0,5396000.0,,771000.0,,,8498000.0,1.91,0.0,,,818596000.0,-2024000.0,8498000.0,10522000.0,8498000.0,,,0.0,,,-26288000.0,13754000.0,897914000.0,0.0,,,930739000.0,,34213000.0,,219267000.0,7271000.0,,-2813000.0,36258000.0,,,90861000.0,,,-15159000.0,1772000.0,82976000.0,14590000.0,,-40591000.0,219267000.0,,,930739000.0,-38356000.0,1988000.0,20686000.0,,293805000.0,,-527873000.0,-49955000.0,-19296000.0,-53680000.0,1.89,,0.0,,5396000.0,1252620000.0,,,8365000.0,32306000.0,,-16908000.0,28987000.0,3798000.0,,402866000.0,46875000.0,440416000.0,,18862000.0,2445000.0,381246000.0,,3329000.0,,-527873000.0,-1601000.0,380866000.0,,,,,,,,,,,,,,,,,,,,
