date,quarterlyAccountsPayable,annualInvestmentsAndAdvances,quarterlyNonCurrentDeferredRevenue,annualAccumulatedDepreciation,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,quarterlyEndCashPosition,annualCapitalExpenditure,annualCashAndCashEquivalents,quarterlyGrossProfit,annualNetIncomeContinuousOperations,annualOperatingExpense,annualBeginningCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualInterestExpense,trailingBeginningCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,quarterlyGrossPPE,trailingOperatingExpense,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyCurrentLiabilities,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualEbitda,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyCurrentAssets,annualOtherShortTermInvestments,annualOtherIntangibleAssets,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyAccountsReceivable,quarterlyBasicAverageShares,annualDilutedAverageShares,quarterlyCostOfRevenue,annualRetainedEarnings,annualFreeCashFlow,annualCostOfRevenue,trailingNetIncomeCommonStockholders,quarterlyBasicEPS,annualNetIncome,quarterlyLongTermDebt,annualLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualCashDividendsPaid,annualCurrentDebt,annualTotalAssets,trailingTaxProvision,quarterlyNetOtherInvestingChanges,annualTaxProvision,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,annualDilutedEPS,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyOtherCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyDilutedAverageShares,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyCurrentDebt,quarterlyInterestExpense,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingSaleOfInvestment,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualPurchaseOfInvestment,quarterlyInventory,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,quarterlyAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualGoodwill,annualInventory,trailingNetIncome,trailingCashDividendsPaid,trailingPretaxIncome,annualChangeInInventory,annualCurrentLiabilities,annualNetPPE,annualGrossProfit,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingNetOtherInvestingChanges,quarterlyTaxProvision,annualBasicEPS,annualOperatingCashFlow,quarterlyNetPPE,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,annualChangeInWorkingCapital,annualCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualCapitalStock,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,annualTotalRevenue,trailingPurchaseOfInvestment,annualPretaxIncome,trailingTotalRevenue,annualNonCurrentDeferredRevenue,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingEndCashPosition,trailingOperatingIncome,annualBasicAverageShares,trailingInterestExpense,quarterlySaleOfInvestment,annualOtherIncomeExpense,annualOperatingIncome,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,quarterlyDilutedEPS,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,annualChangesInAccountReceivables,quarterlyOtherNonCashItems,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingBasicEPS,trailingChangeInInventory,quarterlyChangeInWorkingCapital,trailingOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingCommonStockIssuance,quarterlyIncomeTaxPayable,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,trailingOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyDepreciationAndAmortization,quarterlyChangeInInventory,trailingDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,annualIncomeTaxPayable,trailingBasicAverageShares,trailingOtherNonCashItems,annualDeferredIncomeTax,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingDilutedEPS,trailingResearchAndDevelopment,annualRepurchaseOfCapitalStock,trailingChangeInWorkingCapital,quarterlyOperatingCashFlow,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable,annualCurrentDeferredRevenue
1970-01-01 00:00:01.396224000,1197464536.67,,,,441695478.15,1531793446.07,,,2706271728.75,,,527766990.96,,,,13346674004.98,,,,-688483469.11,,575125912.62,,,,3533627013.86,448521315.41,,3315954004.71,,,,11264067548.2,9813046991.12,,6280416478.81,,,,,,86071512.81,-165230245.59,276141370.81,3057009794.0,,1004026455.11,,,,,0.0861,,9639411543.22,,18863215.9,5585156.0,48723709.09,-454545455.0,,,,,183397075.26,,,,,,,599850098.38,-135767.65,3057009794.0,,0.0,-869798495.37,1186110000.0,110001619.56,,,,,,263208543.28,277525485.48,,1285935626.77,,,,,914309048.04,,,,,,,,,,-2236000.0,338519695.85,,60994210.37,,,575125912.62,,,313993594.04,1791962680.71,3058060000.0,,,,,,,17612612198.89,,18868880999.73,,,-499204509.98,,,,,,,263208543.28,25149297478.54,,,,,,,,,,,,,0.0861,2844734458.67,,2844734458.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,1544113984.89,,31498000.0,,472194935.5,2564346250.58,,,3199963968.8,,,581460805.66,,,,14834883712.83,,,,-433609519.95,,575516822.31,,,,5597146712.31,501853539.27,,3361600750.96,,,,11312502660.51,9237737000.52,,7242141855.32,,,,,,109265870.16,-408185293.72,777557144.55,,,1982885444.92,,,,,,,9051411543.22,,16273225.3,22505156.0,53865794.26,-200272730.0,,,,,8867405.05,,,,,,,555390000.58,-304555.07,,,0.0,-457283988.08,1181110000.0,122169550.22,,,,,,290291546.25,329313890.41,,1289307840.14,,,,,493692240.05,,,,,,,,,,0.0,379683989.05,,50370098.64,,,575516822.31,,,2013720864.04,2706271728.75,3058060000.0,,,,,,,18155135801.22,,19465875742.04,,,-227574220.6,,,,,,,290291546.25,26708017597.36,,,,,,,,,,,,,,3334190578.55,,3334190578.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,1406058337.88,,,,494609190.77,1734051155.94,,,3882432621.37,,,589102920.74,,,,15380532873.82,,,,-524754306.84,,610858812.17,,,,4953591373.31,504715962.54,,3659921227.79,,,,11615975692.95,10426941500.51,,7556797790.83,,,,,,94493729.97,-180646135.06,193668392.99,3059697198.0,,1144948235.2,,,,,0.0975,,10244411543.22,,16985416.49,17997464.8,45394733.73,-706110000.0,,,,,97214547.44,,,,,,,505381188.28,-399191.46,3059697198.0,,0.0,-623031018.42,500000000.0,118183950.89,,,,,,298320476.84,320593352.73,,1474128176.92,,,,,682468652.57,,,,,,,,,,0.0,386532011.65,,65938658.92,,,610858812.17,,,2013720864.04,3199963968.8,3058060000.0,,,,,,,18612684086.85,,20024560567.14,,,253347267.51,,,,,,,298320476.84,27581358357.97,,,,,1027689.9,,,,,,,,0.0975,4016732609.2,,4016732609.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,2165517260.68,,66441653.44,-1315176000.0,280594205.23,2470164976.21,,,3617552170.38,-2530894370.62,3752077040.68,432720342.32,1059374614.08,441957250.03,1791962680.71,16431740933.74,,484799905.78,,-565167235.18,-10646249.32,577301783.48,,969214081.46,0.0,5336485548.14,337275713.99,11095255385.6,3371459122.83,7404869465.27,,2321525015.23,11766023545.87,11095255385.6,,7404869465.27,,19870168708.69,,16431740933.74,,152126137.09,-162301406.05,561975068.07,,3058422472.0,2037444633.89,3371459122.83,-670340156.84,6169304769.12,,,969214081.46,10866205957.22,10866205957.22,13420698.94,66441653.44,80275709.17,-743666666.87,-916363080.42,120000000.0,28799138739.91,,9355483.21,227976498.86,21394269274.64,228259946.25,0.3169,528618713.67,442342700.45,528618713.67,-9806735.14,,11766023545.87,0.0,-580780868.75,120000000.0,154660297.6,27885956.74,13420698.94,,549373996.51,-2212014531.08,117393515.09,131941885.46,-5857500.0,1350943245.28,-2236000.0,,561975068.07,-1315176000.0,-264880450.99,,1350943245.28,,,,-215257872.24,5336485548.14,577301783.48,2131051059.68,0.0,182615416.39,,50673530.93,0.3169,1860554213.78,577301783.48,,,1881463261.41,3882432621.37,3058060000.0,-2104594851.87,-148604336.08,3752077040.68,,1881463261.41,298834510.96,19870168708.69,1825589489.67,21394269274.64,3058060000.0,66441653.44,-196908693.77,8300355828.8,,1287351112.94,,66441653.44,3617552170.38,117393515.09,28799138739.91,,,3058422472.0,,12068087.76,,1689093809.65,,,2165517260.68,,577301783.48,,3752077040.68,,3752077040.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,1432898191.63,,46165783.88,,454794173.59,1456435450.49,,,3179705545.38,,,555272635.35,,,,16380503531.46,,,,-1157715538.19,,564858974.88,,,,5635988487.94,462966653.41,,3658241360.76,,,,12053745273.22,10744515043.52,,7061116559.35,,,,,,100478461.76,-214881061.56,245084037.96,3057379935.0,,901162815.14,,,,,0.0938,,10536205957.22,,12956226.42,46165783.88,58095183.03,-254545457.0,,,,,60658933.85,,,,,,,504200203.71,0.0,3057379935.0,,0.0,-1219017292.34,120000000.0,111564352.67,,,,,,286782237.93,291408848.56,,1372030332.08,,,,,-437846625.0,,,,,,,,,,,351402300.74,,59993452.18,,,564858974.88,,,2896917804.41,3617552170.38,3058060000.0,,,,,,,20384920952.24,,21982010400.56,,,-949721860.59,,,,,,,286782237.93,29043126959.91,,,,,62780.3,,,,,,,,0.0938,3294035226.6,,3294035226.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,1709576221.59,,60007561.05,,453879138.5,1540039063.74,,,2613180300.27,,,549133735.79,,,,17052593942.65,,,,-901226858.69,,561155634.83,,,,4127042281.98,470665192.2,,3682988997.06,,,,12087852096.41,12925551660.67,,6620495840.33,,,,,,95254597.29,-430414342.39,300269165.27,,,990905327.95,,,,,,,12703961580.88,,16942518.74,60007561.05,51306394.01,-508560163.94,,,,,-17991430.26,,,,,,,509233770.25,119879379.99,,,0.0,-606402668.72,120000000.0,118477984.7,,,,,,269392436.3,277245137.67,,1411428860.63,,,,,-566525245.11,,,,,,,,,,,352187207.5,,74942069.83,,,561155634.83,,,1139070661.77,3179705545.38,3058060000.0,,,,,,,20807427329.15,,23214666155.13,,,-369619310.14,,,,,,,269392436.3,29835161995.46,,,,,23163140.29,,,,,,,,,2748150271.68,,2748150271.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,1628182269.56,,59731691.49,,435398860.72,1821378984.93,,,2250781328.9,,,543806884.59,,,,17790131098.26,,,,-1018201889.53,,577283977.91,,,,4788938102.66,444852100.99,,3950112979.04,,,,12337131014.32,13001192995.6,,6557669084.61,,,,,,108408023.87,-233260726.71,214448179.07,3056338467.0,,1277572100.34,,,,,0.0874,,12788961580.88,,12359723.23,59731691.49,54698655.04,-24500000.0,,,,,132734287.67,,,,,,,464233770.25,0.0,3056338467.0,,0.0,-1043842146.4,300000000.0,117133945.04,,,,,,267123981.98,275123076.63,,1703401274.01,,,,,-362398971.37,,,,,,,,,,0.0,327718155.95,,52595079.32,,,577283977.91,,0.0,1474070661.77,2613180300.27,3058060000.0,,,,,,,21661697497.86,,24274640481.08,,,-723211311.74,,,,,,,267123981.98,30832309565.69,,,,,342000.0,,,,-107392500.0,,,,0.0874,2385949151.48,,2385949151.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,2576439894.85,,75516016.97,-1378907000.0,434765413.37,4789847363.04,,,3067607224.12,-3876549768.23,3202799158.55,619519422.27,1084106798.42,488895091.82,3617552170.38,20243554094.92,,483341716.12,,-1112121060.42,104984368.99,620447733.28,,995680423.17,107392500.0,5260379473.25,456600458.08,14983174621.67,3695749056.6,7179844844.66,,2430658422.72,12519262090.48,14983174621.67,120000000.0,7179844844.66,,23484686284.42,,20243554094.92,,184754008.9,-204748898.19,369724526.57,,3057986558.0,4170327940.77,3695749056.6,-2286101931.94,7339968184.2,,,995680423.17,14754894299.0,14754894299.0,12624305.7,75516016.97,85727167.41,-1233977963.9,-1083305028.85,370000000.0,33540199369.46,,-104643138.92,270129151.78,26360354524.8,249827399.49,0.3256,352830959.45,466632297.32,352830959.45,-14895011.0,,12519262090.48,107392500.0,-1007287660.77,370000000.0,133672172.07,23569500.53,12624305.7,,593080756.4,-4189265346.83,172381766.96,240329735.56,-407392500.0,1692841500.68,-150000000.0,,369724526.57,-1378907000.0,816825895.22,,1692841500.68,,,,-337739992.9,5260379473.25,620447733.28,2267732678.0,0.0,322928286.01,,82598550.45,0.3256,1590447836.29,620447733.28,,0.0,825844210.68,2250781328.9,3058060000.0,-2021583584.84,-521016070.38,3202799158.55,,825844210.68,70758652.34,23484686284.42,-549944946.26,26360354524.8,3058060000.0,75516016.97,-243549449.47,9607700862.2,,1354235950.2,,75516016.97,3067607224.12,172381766.96,33540199369.46,,,3057986558.0,,1579.94,,1778837586.18,,-150000000.0,2576439894.85,,620447733.28,,3202799158.55,,3202799158.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,1619036258.95,,75240147.41,,529243388.99,1644335353.36,,,2579969965.24,,,629836250.27,,,,19563281770.61,,,,-918042564.35,,612207006.53,,,,4281900295.39,536021823.86,,4036596061.25,,,,12855838784.37,15281381475.22,,6643444332.62,,,,,,100592861.28,-207279849.0,238833161.92,3056923809.0,,1014499103.09,,,,,0.1115,,15054894299.0,,11107028.81,75240147.41,55973922.64,-30000000.0,,,,,34404722.03,,,,,,,359903996.31,-70560.0,3056923809.0,,107392500.0,-952447286.38,370000000.0,106744681.45,,,,,,340847004.65,351556617.97,,1712037233.41,,,,,-487637258.88,,,,,,,,,,,429277142.41,,77720524.44,,,612207006.53,,,815844210.68,3067607224.12,3058060000.0,,,,,,,23767835213.05,,26566088869.01,,,-604691571.91,,,,,,,340847004.65,33209533201.63,,,,,,,,,,,,,0.1115,2659494034.71,,2659494034.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,1970506581.9,,77431503.69,,533215069.97,1648826245.18,,,3408235910.54,,,585879619.34,,,,20948846768.3,,,,-116414184.53,,602036698.85,,,,4997487348.24,604713275.45,,4126550002.97,,,,12947114480.35,15951359420.06,,8075031128.74,,,,,,52664549.37,-286102367.68,392781215.72,,,1062946625.84,,,,,,,15722649922.72,,11137993.65,77431503.69,61005174.57,-367244376.28,,,,,-1215371.11,,,,,,,652367773.3,-125489.26,,,107392500.0,-146212789.84,350000000.0,151018050.26,,,,,,334598741.72,362237046.48,,2439386975.34,,,,,828265945.3,,,,,,,,,,,453695225.19,,91458178.71,,,602036698.85,,,1090844210.68,2579969965.24,3058060000.0,,,,,,,23829425753.14,,26499516191.61,,,174539587.08,,,,,,,334598741.72,34574547320.35,,,,,,,,,,,,,,3487865129.52,,3487865129.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,1920492078.98,,76887240.06,,522245085.08,1729144840.8,,,3410137889.49,,,591841505.81,,,,20585946396.93,,,,-41085747.23,,612779551.91,,,,4545038346.0,540277935.09,,4479178466.11,,,,13301576700.18,16040908050.93,,8214672178.21,,,,,,69596420.73,-334298832.38,452890907.07,3058356142.0,,1137303334.99,,,,,0.1153,,15812649922.72,,11230888.15,76887240.06,64592282.2,-470000000.0,,,,,9255248.48,,,,,,,682644714.01,-20000.0,3058356142.0,,107392500.0,-72634609.82,974050425.51,109685447.24,,,,,,352628463.14,363154900.08,,2444375217.06,,,,,1901978.95,,,,,,,,,,0.0,430592487.85,,67437587.77,,,612779551.91,,,981291971.87,3408235910.54,3058060000.0,,,,,,,23761440993.51,,26363356758.47,,,672336920.87,,,,,,,352628463.14,34578028936.68,,,,,22293614.11,,,,,,,,0.1153,3489799420.49,,3489799420.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,3428247160.63,,77587903.45,-1419651000.0,254898372.76,3243579258.05,,,3892878367.13,-1389988210.88,3961342906.95,416220411.71,1123497051.99,384175870.33,3067607224.12,22495344820.88,,532055779.11,,-335436985.35,87925446.21,647528160.92,,1047173705.76,0.0,7179343923.15,323704470.98,15316000897.73,3980145261.22,8677027956.47,,2599467584.41,13324201245.23,15316000897.73,,8677027956.47,85954.16,25058695209.8,,22495344820.88,,161322038.95,-227763299.29,669116089.83,,3058334421.0,2827358846.34,3980145261.22,726858019.88,6042107910.26,,,1047173705.76,15086579124.1,15086579124.1,11693870.18,77587903.45,123805451.96,-593610326.18,-1055444348.35,500000000.0,36379377480.65,,-58860584.64,294948499.12,27702349524.18,305376831.37,0.3424,833409278.78,501359384.14,833409278.78,88141495.47,,13324201245.23,0.0,-218693524.84,500000000.0,218823775.32,194150391.08,11693870.18,,648966254.19,-1410979481.46,19099496.25,46548487.46,-66435909.93,2358350933.1,-132909018.0,,669116089.83,-1419651000.0,482740477.64,,2358350933.1,,,,-648203041.6,7179343923.15,647528160.92,2223777787.13,21805.0,104880695.66,,58332208.2,0.3424,2116846230.76,647528160.92,85954.16,,1527323254.07,3410137889.49,3058060000.0,-1460854702.46,-108767381.16,3961428861.11,,1527323254.07,-16415985.24,25058695209.8,825271143.01,27702349524.18,3058060000.0,77587903.45,484673083.84,8265885697.39,,1418445551.11,,77587903.45,3892878367.13,19099496.25,36379377480.65,,,3058334421.0,,7911977.55,,1839601916.8,,,3428247160.63,,647528160.92,,3961342906.95,,3961428861.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,2656603225.45,,75683258.99,,546603937.59,1540463533.87,,,3166865483.07,,,621388591.59,,,,21669572068.52,,,,-548130204.99,,709372214.35,,,,6153893670.57,565398249.87,,4258561435.39,,,,13607142865.32,15515678397.95,,7995368535.92,,,,,,74784654.0,-191771381.46,463941284.74,3059518397.0,,919074942.28,,,,,0.091,,15287545608.45,,12309530.51,75683258.99,64169337.77,-494000000.0,,,,,16533582.71,,,,,,,844712738.26,-59254.94,3059518397.0,,0.0,-554958056.49,500000000.0,188927366.87,,,,,,278416174.17,296508405.03,,2413352527.48,,,,,-726012884.06,,,,,,,,,,,376470883.0,,79962477.97,,,709372214.35,5780.36,,1220885238.24,3892878367.13,3058060000.0,,,,,,,24874563046.46,,27844468332.96,,,-426433776.19,,,,,,,278416174.17,35839836868.88,,,,,208204.54,,,,-10024008.66,,,,0.091,3235362512.88,,3235368293.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,2550017798.44,,73778614.53,,559205269.42,1881106855.78,,,4430250541.37,,,633899893.5,,,,22446077031.56,,,,-72215228.58,,714086219.98,,,,7975188973.64,611366577.6,,4227931349.63,,,,13575197258.37,14470888057.92,,8838359503.34,,,,,,74694624.08,-348443547.38,417870663.17,,,1247206962.28,,,,,,,14245301232.17,,11668211.22,73778614.53,67515315.71,-212244376.28,,,,,2296278.52,,,,,,,586085875.14,20483347.21,,,0.0,-80288843.56,800000000.0,203491511.61,,,,,,305756514.24,323373389.87,,2360202049.47,,,,,1263385058.3,,,,,,,,,,,407875065.99,,84501676.12,,,714086219.98,,,2748433380.85,3166865483.07,3058060000.0,,,,,,,24688764314.73,,27792274383.92,,,795516019.77,,,,,,,305756514.24,36630633887.26,,,,,5743552.27,,,,-18.81,,,,,4505643150.51,,4505643150.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,2318475960.18,,76587855.68,,643887188.28,2362871106.4,,,4233725837.77,,,726788009.98,,,,22254645970.06,,,,-367487237.68,,818093424.33,,,,7542948670.99,656015645.31,,4557154078.27,,,,13903855147.97,14711697299.07,,8880161511.66,,,,,,82900821.7,-400639015.18,479114845.31,3058119599.0,,1636083096.42,,,,,0.1081,,14483301232.17,,11668211.22,76587855.68,75267161.25,-210000000.0,,,,,34700796.53,,,,,,,642505935.36,472631.0,3058119599.0,,0.0,-404249495.11,850000000.0,200071788.63,,,,,,330582728.64,358807908.56,,2376160245.65,,,,,-196524703.6,,,,,,,,,,,455943856.68,,97135948.12,,,818093424.33,,0.0,2539440521.04,4430250541.37,3058060000.0,,,,,,,24502810148.46,,27915450710.2,,,88719462.95,,,,,,,330582728.64,36795612221.86,,,,,2057847.38,,,,0.0,,,,0.1081,4315579759.84,,4315579759.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,1513537400.89,,74467762.92,,73351008.0,2199922704.81,,,2719252638.77,-1596430321.98,2801146683.18,196104417.82,968935304.24,355133509.6,3892878367.13,20000004539.52,,801146109.7,,-585185643.7,192937694.78,525650487.32,,888436674.42,0.0,5621810415.89,286388846.6,14378194123.63,4086922221.7,6045751801.49,,2925434782.86,13894072610.55,14378194123.63,194470000.0,6045751801.49,,25006898880.06,,20000004539.52,,122753409.82,-226626648.65,205247254.0,,3058301805.0,2003818286.99,4086922221.7,183656294.56,5806183287.97,,,888436674.42,14147096917.9,14147096917.9,13361484.56,3127958.25,124518953.32,-1261104314.27,-1167480592.67,450000000.0,34284717446.81,,-195920877.86,329372609.56,28238965645.32,331470768.05,0.2905,711175537.57,768927902.11,711175537.57,172040971.51,,13894072610.55,0.0,-556933926.82,450000000.0,228370738.47,175633113.17,13361484.56,,825980759.36,-1573018314.95,-26318742.63,-9754399.22,-10024027.47,1854514629.64,,,205247254.0,,-1514473199.0,,1854514629.64,,,,496340602.77,5621810415.89,525650487.32,2178180912.89,,58018108.13,,67772507.35,0.2905,1780086616.54,525650487.32,,174240000.0,2134434433.22,4233725837.77,3058060000.0,-2177348690.55,-579311299.36,2801146683.18,,2134434433.22,-142390220.1,25006898880.06,-1173625728.36,28238965645.32,3058060000.0,3127958.25,-274145411.97,7984364200.86,,1298307913.8,,74467762.92,2719252638.77,-26318742.63,34284717446.81,,,3058301805.0,,167623508.98,,1823047403.29,,0.0,1513537400.89,,525650487.32,,2801146683.18,,2801146683.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,1255851391.73,,72432177.19,,673627385.18,1481480256.39,,,3306710470.28,,,737356023.81,,,,20120139936.51,,,,-403232512.37,,511588361.29,,,,4117888504.11,693440926.71,,4484115401.99,,,,14292492688.68,16002251432.4,,6622488877.12,,,,,,63728638.63,-205563418.15,192019657.35,3057684221.0,,744124232.58,,,,,0.1299,,15773096917.9,,13454379.06,3127958.25,60592499.91,-1620000000.0,,,,,-11976898.75,,,,,,,701100254.53,49000000.0,3057684221.0,,,-316255763.62,1070000000.0,188300125.63,,,,,,397193180.29,410005573.76,,1786421820.6,,,,,587457831.51,,,,,,,,,,,505140801.08,,95135227.32,,,511588361.29,,49000000.0,525839578.26,2719252638.77,3058060000.0,,,,,,,24937435225.78,,28243434431.04,,,244997998.41,,,,,,,397193180.29,34865923308.16,,,,,,,,,-75000000.0,,,,0.1299,3403637363.54,,3403637363.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,1315144178.17,,72618039.96,,527592113.86,1348306358.39,,,2603930200.82,,,596372210.39,,,,20059094928.68,,,,-611681064.7,,502888011.55,,,,4003909630.67,560960187.79,,4434819227.36,,,,14285843597.01,16055185298.01,,6472011637.28,,,,,,68780096.53,-277153996.94,192258903.71,,,751934148.0,,,,,,,15717667537.47,,20635341.4,104124379.18,64596195.7,-424933949.96,,,,,21714319.02,,,,,,,1380758908.34,7513040.0,,,302055793.55,-130856414.8,720000000.0,200343299.35,,,,,,256509825.37,275080402.21,,1821343087.82,,,,,-702780269.46,,,,,,,,,,,360616888.44,,85536486.23,,,502888011.55,,,679890779.15,3306710470.28,3058060000.0,,,,,,,24869256616.99,,28289558543.82,,,345328081.52,,,,,,,256509825.37,34761570181.1,,,,,,,,,-510000000.0,,,,,2644449039.64,,2644449039.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,1308543283.43,,74007190.73,,503507950.53,1493199151.69,,,3599153881.76,,,580447021.66,,,,20549974960.96,,,,-116105514.13,,490518486.78,,,,4518797474.47,542403971.41,,4693189160.01,,,,14548152239.7,16031177486.49,,7529371925.59,,,,,,76939071.13,-446599516.62,198500711.46,3057632339.0,,912752130.03,,,,,0.0845,,15692210540.19,,21409462.26,103410293.31,78537632.96,-162803661.28,,,,,17097812.0,,,,,,,1326709835.94,0.43,3057632339.0,,326497414.87,-137530193.52,1200000000.0,189812406.25,,,,,,258369932.65,271730681.44,,1855662188.03,,,,,995223680.94,,,,,,,,,,,352591565.16,,80860883.72,,,490518486.78,,,969549439.07,2603930200.82,3058060000.0,,,,,,,24701528588.43,,27980082875.52,,,709873454.31,,,,,,,258369932.65,35509454801.11,,,,,4314929.39,,,,0.0,,,,0.0845,3639705750.35,,3639705750.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
