date,annualPretaxIncome,trailingPretaxIncome,trailingCashDividendsPaid,annualAccountsReceivable,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualTotalAssets,quarterlyTotalAssets,trailingNetIncome,annualGoodwill,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualNetIncome,annualCashDividendsPaid,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetOtherInvestingChanges,quarterlyBasicEPS,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualOtherNonCashItems,annualSaleOfInvestment,annualCommonStockIssuance,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualInvestingCashFlow,quarterlyGoodwill,annualDepreciationAndAmortization,annualTotalRevenue,trailingStockBasedCompensation,trailingChangeInAccountPayable,annualPurchaseOfInvestment,quarterlySellingGeneralAndAdministration,annualRetainedEarnings,annualEndCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,quarterlyOtherIncomeExpense,quarterlyDilutedAverageShares,trailingOperatingIncome,quarterlyEndCashPosition,quarterlyInventory,quarterlyInvestingCashFlow,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlyCashDividendsPaid,annualNetPPE,quarterlyPurchaseOfInvestment,annualOperatingIncome,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,annualChangeInAccountPayable,quarterlyInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualEbitda,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualNetOtherInvestingChanges,annualBasicEPS,annualCashAndCashEquivalents,quarterlyChangeInInventory,trailingBeginningCashPosition,annualInterestExpense,annualBeginningCashPosition,trailingChangesInAccountReceivables,annualCurrentAssets,annualDilutedAverageShares,quarterlyOtherCurrentAssets,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualOtherNonCurrentAssets,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyBeginningCashPosition,quarterlyDilutedEPS,trailingRepaymentOfDebt,annualRepaymentOfDebt,quarterlyCapitalStock,annualDilutedEPS,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingGrossProfit,quarterlyOperatingExpense,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualTaxProvision,annualCostOfRevenue,quarterlyTaxProvision,annualCapitalStock,annualBasicAverageShares,annualStockBasedCompensation,quarterlyNetPPE,annualCurrentDebt,trailingCostOfRevenue,quarterlyStockBasedCompensation,trailingChangeInInventory,quarterlyEbitda,annualTotalNonCurrentAssets,annualNetOtherFinancingCharges,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualInventory,trailingTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,annualGrossProfit,trailingPurchaseOfBusiness,quarterlyBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyRetainedEarnings,annualFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualChangeInInventory,quarterlyCurrentAssets,quarterlyTotalRevenue,annualOperatingExpense,trailingFreeCashFlow,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:01.183161600,,,,,457500000.0,0.0,,1762600000.0,,,1107900000.0,,,,594100000.0,305400000.0,84400000.0,,-0.06,,270900000.0,-23100000.0,,,,,,,728400000.0,-5400000.0,-5400000.0,,287000000.0,,,,,,66200000.0,,,,,,-5400000.0,-8700000.0,92800000.0,,44000000.0,261900000.0,-12900000.0,,,,,,,,,,36200000.0,14500000.0,,44000000.0,,44000000.0,,,16000000.0,,,-5300000.0,344500000.0,,,1155400000.0,83600000.0,,11700000.0,,,,,,,-12100000.0,,,,,,,25200000.0,,,,,,,,,,,,,,67100000.0,-0.06,,,1200000.0,,,94700000.0,,-85100000.0,306400000.0,,,82300000.0,,,0.0,,,601400000.0,,-715500000.0,,,,-4400000.0,,,,439200000.0,,,,,26900000.0,,,,,,,400000.0,,,,92800000.0,,,,12400000.0,-57900000.0,,,,,-9800000.0,,72000000.0,,427000000.0,,654700000.0,688800000.0,,,1154700000.0,,-12900000.0,96500000.0,-108200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,,307500000.0,0.0,,1640800000.0,,,899700000.0,,,,623000000.0,382400000.0,108800000.0,,0.02,,278900000.0,12200000.0,,,,,,,586400000.0,2300000.0,2300000.0,,287000000.0,,,,,,63000000.0,,,,,,2300000.0,2400000.0,93300000.0,,56200000.0,257700000.0,233200000.0,,,,,,,,,,28000000.0,14100000.0,,56200000.0,,56200000.0,,,11900000.0,,,-7500000.0,82100000.0,,,1022200000.0,-72000000.0,,7200000.0,,,,,,,8000000.0,,,,,,,26600000.0,,,,,,,,,,,,,,44000000.0,0.02,,,1200000.0,,,41800000.0,,-71500000.0,299000000.0,,,65400000.0,,,249500000.0,,,618600000.0,,-715500000.0,,,,-45500000.0,,,,451200000.0,,,,,-9500000.0,,,,,,,200000.0,34800000.0,,,92800000.0,,,,-23600000.0,-55600000.0,,,,,-43200000.0,,-57400000.0,,435800000.0,,741100000.0,664800000.0,,,1166700000.0,,-16300000.0,-55700000.0,-167000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,-32400000.0,,,340800000.0,308000000.0,0.0,1583000000.0,1583000000.0,,288800000.0,899200000.0,308000000.0,11400000.0,,556500000.0,340800000.0,94400000.0,,,,251700000.0,23200000.0,,,16000000.0,260500000.0,1200000.0,649400000.0,559700000.0,7100000.0,7100000.0,215300000.0,288800000.0,57400000.0,2642700000.0,,,,52600000.0,-48500000.0,79400000.0,,,-275900000.0,7100000.0,9000000.0,,,79400000.0,223400000.0,-1500000.0,,,,449700000.0,,33900000.0,6700000.0,8300000.0,,28700000.0,14700000.0,,79400000.0,67200000.0,79400000.0,250500000.0,,8200000.0,559700000.0,373600000.0,0.0,84100000.0,,91300000.0,933300000.0,15900000.0,251700000.0,6700000.0,,-48600000.0,79400000.0,0.0,0.12,79400000.0,35700000.0,,51400000.0,66200000.0,,683800000.0,93100000.0,19800000.0,,-57100000.0,,,11400000.0,0.0,84100000.0,,,-766000000.0,,1215700000.0,241800000.0,56200000.0,,,,1200000.0,0.12,,74800000.0,,-48600000.0,250500000.0,-43400000.0,,56200000.0,,0.0,0.0,,94400000.0,649400000.0,13200000.0,-766000000.0,,-43800000.0,2337300000.0,2300000.0,1200000.0,92800000.0,,449700000.0,28700000.0,,,,33300000.0,899200000.0,-12800000.0,19800000.0,,223400000.0,,300000.0,-40000000.0,305400000.0,,,933300000.0,,29600000.0,18600000.0,-48500000.0,23800000.0,,,,9400000.0,-4900000.0,27500000.0,,373600000.0,26700000.0,683800000.0,631300000.0,271500000.0,,1215700000.0,11400000.0,-6700000.0,22600000.0,-400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,,,309100000.0,0.0,,1731500000.0,,,1031400000.0,,,,617400000.0,324600000.0,95700000.0,,0.07,,244900000.0,-20200000.0,,,,,,,554000000.0,6500000.0,6500000.0,,333100000.0,,,,,,68500000.0,,,,,,6500000.0,6100000.0,93300000.0,,59200000.0,273500000.0,-158400000.0,,,,,,,,,,112300000.0,15800000.0,,59200000.0,,59200000.0,,,9200000.0,,,0.0,91300000.0,,,1069200000.0,48700000.0,,72100000.0,,,,,,,-28500000.0,,,,,,,22300000.0,,,,,,,,,,,,,,79400000.0,0.07,,,,,,96300000.0,,662300000.0,307200000.0,,,76200000.0,,,0.0,,,662300000.0,,-786000000.0,,,,3200000.0,,,,468900000.0,,,,,35900000.0,,,,,,,,-6600000.0,,,92900000.0,,,,20100000.0,,,,,,9700000.0,-600000.0,49200000.0,,515200000.0,,700100000.0,713700000.0,,,1254900000.0,,-8400000.0,57100000.0,81200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,,388400000.0,0.0,,1839200000.0,,,1035600000.0,,,,659600000.0,423200000.0,99700000.0,,0.09,,232600000.0,600000.0,,,,,,,621000000.0,8800000.0,8800000.0,,333000000.0,,,,,,75000000.0,,,,,,8800000.0,9800000.0,93800000.0,,59800000.0,277400000.0,-11500000.0,,,,,,,,,,102700000.0,15900000.0,,59800000.0,,59800000.0,,,10700000.0,,,0.0,96200000.0,,,1163300000.0,-68900000.0,,71300000.0,,,,,,,-4800000.0,,,,,,,22800000.0,,,,,,,,,,,,,,59200000.0,0.09,,,,,,88500000.0,,675900000.0,339900000.0,,,64500000.0,,,0.0,,,675900000.0,,-799100000.0,,,,4700000.0,,,,467500000.0,,,,,39900000.0,,,,,,,,-4500000.0,,,93000000.0,,,,24000000.0,,,,,,13500000.0,1000000.0,-67200000.0,,542300000.0,,803600000.0,748100000.0,,,1266600000.0,,-11500000.0,-57400000.0,67800000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,,388000000.0,0.0,,1759700000.0,,,1015600000.0,,,,669900000.0,392400000.0,112700000.0,,-0.06,,241600000.0,-22800000.0,,,,,,,629600000.0,-5600000.0,-5600000.0,,332800000.0,,,,,,69700000.0,,,,,,-5600000.0,5800000.0,92900000.0,,37000000.0,273100000.0,-11000000.0,,,,,,,,,,80200000.0,20100000.0,,37000000.0,,37000000.0,,,10500000.0,,,-6900000.0,92900000.0,,,1113200000.0,7600000.0,,70400000.0,,,,,,,-1500000.0,,,,,,,19700000.0,,,,,,,,,,,,,,59800000.0,-0.06,,,,,,65200000.0,,646500000.0,290700000.0,,,63900000.0,,,-1100000.0,,,646500000.0,,-802600000.0,,,,-2800000.0,,,,444500000.0,,,,,21400000.0,,,,,,,,18000000.0,,,92900000.0,,,,1300000.0,,,,,,-8400000.0,-5500000.0,-900000.0,,483600000.0,,744100000.0,735100000.0,,,1247100000.0,,-9700000.0,17300000.0,-26900000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,-171100000.0,,,262100000.0,408300000.0,0.0,1277700000.0,1277700000.0,,163900000.0,752600000.0,408300000.0,-272900000.0,,483800000.0,262100000.0,118200000.0,,,,83400000.0,7300000.0,20500000.0,,9600000.0,0.0,,175900000.0,797600000.0,-282600000.0,-282600000.0,-193500000.0,163900000.0,68000000.0,2738700000.0,,,-1100000.0,69500000.0,-321400000.0,44300000.0,,,88000000.0,-282600000.0,-165100000.0,,,44300000.0,197800000.0,-12600000.0,,,,432000000.0,0.0,9500000.0,69100000.0,-143400000.0,,26000000.0,16200000.0,,44300000.0,72500000.0,44300000.0,160000000.0,,10200000.0,797600000.0,304200000.0,9100000.0,66600000.0,-8900000.0,-62500000.0,1101800000.0,42600000.0,83400000.0,69100000.0,20500000.0,-245100000.0,44300000.0,0.0,-2.94,44300000.0,68400000.0,,40600000.0,79400000.0,,525100000.0,92700000.0,19900000.0,75000000.0,89400000.0,,,-272900000.0,,66600000.0,,,-799300000.0,,1231300000.0,287100000.0,37000000.0,,,-25300000.0,1200000.0,-2.94,,58000000.0,,-245100000.0,160000000.0,-42500000.0,,93900000.0,,6200000.0,-42500000.0,,118200000.0,175900000.0,-35100000.0,-799300000.0,,101800000.0,2442100000.0,96700000.0,1200000.0,92700000.0,3000000.0,432000000.0,26000000.0,,,,-159700000.0,752600000.0,0.0,19900000.0,,197800000.0,,,2700000.0,296600000.0,,,1101800000.0,,3700000.0,-35900000.0,-321400000.0,30000000.0,,-150200000.0,,-185900000.0,94500000.0,22600000.0,,304200000.0,33600000.0,525100000.0,541800000.0,287100000.0,,1231300000.0,-272900000.0,-12900000.0,55500000.0,-34100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,,,,388800000.0,0.0,,1286400000.0,,,736300000.0,,,,404200000.0,253200000.0,101800000.0,,-0.1,,83000000.0,78200000.0,32300000.0,,,,,,760000000.0,-9300000.0,-9300000.0,,159000000.0,,,,,,70200000.0,,,,,,-9300000.0,-24900000.0,92200000.0,,122500000.0,158300000.0,-6700000.0,,,,,,,,,,60800000.0,20000000.0,,122500000.0,,122500000.0,,,8800000.0,,,0.0,64600000.0,,,1104900000.0,63700000.0,,68200000.0,,,,,,,35800000.0,,,,,,,15900000.0,,,,,,,,,1800000.0,,,,,44300000.0,-0.1,,,,,,59200000.0,25700000.0,,182300000.0,,,70200000.0,,,0.0,,,181500000.0,,-810700000.0,,,,-8800000.0,,,,409900000.0,,,600000.0,,10700000.0,,,,,,,,2200000.0,,,92200000.0,,,,-11000000.0,,,,,,-18100000.0,-600000.0,64400000.0,,344900000.0,,550100000.0,463400000.0,,,1220600000.0,,-6700000.0,70400000.0,15200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,,,,388900000.0,0.0,,1362800000.0,,,726200000.0,,,,410200000.0,285600000.0,97100000.0,,0.04,,91000000.0,59800000.0,29500000.0,,,,,,773900000.0,3500000.0,3500000.0,,159000000.0,,,,,,77100000.0,,,3400000.0,,,3500000.0,-700000.0,93500000.0,,182300000.0,149500000.0,-5500000.0,,,,,,,,,,61800000.0,14000000.0,,182300000.0,,182300000.0,,,8800000.0,,,0.0,61400000.0,,,1167700000.0,58700000.0,,67500000.0,,,,,,,11200000.0,,,,,,,18600000.0,,,,,,,,,-25400000.0,,,,,122500000.0,0.04,,,,,,86300000.0,49000000.0,,234900000.0,,,87200000.0,,,0.0,,,195100000.0,,-826100000.0,,,,6300000.0,,,,408800000.0,,,800000.0,,32600000.0,,,,,,,,700000.0,,,92400000.0,,,,-900000.0,,,,,,9800000.0,9400000.0,33100000.0,,393800000.0,,636600000.0,496500000.0,,,1234900000.0,,-5500000.0,64200000.0,-100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,,,,389000000.0,0.0,,1422100000.0,,,709600000.0,,,,441000000.0,297200000.0,116700000.0,,0.54,,118900000.0,58700000.0,21400000.0,,,,,,719000000.0,49600000.0,49600000.0,,159000000.0,,,,,,56300000.0,,,4300000.0,,,49600000.0,-1200000.0,93900000.0,,241000000.0,158200000.0,-3700000.0,,,,,,,,,,40500000.0,15800000.0,,241000000.0,,241000000.0,,,8500000.0,,,0.0,66900000.0,,,1136300000.0,78600000.0,,66700000.0,,,,,,,-7100000.0,,,,,,,15600000.0,,,,,,,,,-10800000.0,,0.0,,,182300000.0,0.53,,,,,,107300000.0,23100000.0,,260100000.0,,,56300000.0,,,0.0,,,285800000.0,,-836800000.0,-20600000.0,,,-3100000.0,,,,395600000.0,,,800000.0,,70800000.0,,,,,,,,7800000.0,,,92400000.0,,,,51000000.0,,,,,0.0,46500000.0,600000.0,-500000.0,,417300000.0,,712500000.0,548300000.0,,,1232400000.0,,-3700000.0,82300000.0,-20600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,54500000.0,,,274400000.0,389200000.0,0.0,1391900000.0,1391900000.0,,163500000.0,697200000.0,389200000.0,67800000.0,,464800000.0,274400000.0,117000000.0,,,,98600000.0,-18300000.0,5800000.0,,7000000.0,,,333600000.0,682600000.0,24000000.0,24000000.0,-26200000.0,163500000.0,64800000.0,2060700000.0,,,,68700000.0,-253600000.0,222700000.0,,,-25700000.0,24000000.0,-1100000.0,,,222700000.0,159600000.0,-10300000.0,,,,392400000.0,,68200000.0,71700000.0,-14600000.0,,20400000.0,15000000.0,,222700000.0,229700000.0,222700000.0,238300000.0,76300000.0,8200000.0,682600000.0,375700000.0,0.0,55700000.0,0.0,153600000.0,1058300000.0,-3000000.0,98600000.0,71700000.0,5800000.0,-158500000.0,222700000.0,17000000.0,0.54,222700000.0,-800000.0,,34300000.0,44300000.0,,694700000.0,93400000.0,38000000.0,-12900000.0,5900000.0,,,67800000.0,,55700000.0,,21500000.0,-841800000.0,0.0,1234200000.0,272300000.0,241000000.0,,,-25700000.0,1200000.0,0.53,,87700000.0,-21500000.0,-158500000.0,238300000.0,-31700000.0,,68700000.0,,0.0,17000000.0,,117000000.0,333600000.0,178400000.0,-841800000.0,-20200000.0,-13300000.0,1720200000.0,-7700000.0,1200000.0,92400000.0,2600000.0,392400000.0,20400000.0,,400000.0,,39500000.0,697200000.0,0.0,38000000.0,,159600000.0,,,-3700000.0,340500000.0,,,1058300000.0,,75300000.0,19000000.0,-253600000.0,198000000.0,,-11500000.0,-11500000.0,16300000.0,-3500000.0,-21700000.0,,375700000.0,39100000.0,694700000.0,552500000.0,272300000.0,,1234200000.0,67800000.0,-15800000.0,12800000.0,-20200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,,,,329500000.0,0.0,,1466500000.0,,,682900000.0,,,,526900000.0,340600000.0,100700000.0,,0.2,,101200000.0,-13200000.0,5200000.0,,,,,,624100000.0,18400000.0,18400000.0,,163800000.0,,,,,,73900000.0,,,,,,18400000.0,-700000.0,95300000.0,,209500000.0,205400000.0,3500000.0,,,,,,,,,,60500000.0,14000000.0,,209500000.0,,209500000.0,,,8000000.0,,,0.0,57000000.0,,,1095400000.0,-1500000.0,,70500000.0,,,,,,,-24300000.0,,,,,,,28100000.0,,,,,,,,,-71300000.0,,,,,222700000.0,0.19,,,,,,103500000.0,75200000.0,,310100000.0,,,75400000.0,,,0.0,,,371100000.0,,-846700000.0,-20000000.0,,,4000000.0,,,,379100000.0,,,900000.0,,44400000.0,,,,,,,,1300000.0,,,92500000.0,,,,28100000.0,,,,,,22400000.0,0.0,-30900000.0,,471300000.0,,783600000.0,630400000.0,,,1225800000.0,,-4300000.0,2800000.0,-19100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,,,329600000.0,0.0,,1531000000.0,,,673500000.0,,,,566200000.0,360800000.0,111700000.0,,0.49,,104600000.0,31600000.0,12000000.0,,,,,,621800000.0,45700000.0,45700000.0,,163700000.0,,,,,,73000000.0,,,,,,45700000.0,-1200000.0,96300000.0,,241100000.0,226900000.0,-6600000.0,,,,,,,,,,60200000.0,13800000.0,,241100000.0,,241100000.0,,,7700000.0,,,0.0,57700000.0,,,1123500000.0,31800000.0,,69500000.0,,,,,,,-24700000.0,,,,,,,28700000.0,,,,,,,,,-28900000.0,,,,,209500000.0,0.47,,,,,,126700000.0,25100000.0,,329800000.0,,,65200000.0,,,0.0,,,407500000.0,,-849900000.0,0.0,,,6900000.0,,,,363700000.0,,,1200000.0,,74100000.0,,,,,,,,1200000.0,,,92800000.0,,,,61500000.0,,,,,,52600000.0,1900000.0,-18500000.0,,501700000.0,,857500000.0,692900000.0,,,1213600000.0,,-6600000.0,38400000.0,700000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,,434000000.0,0.0,,1615000000.0,,,695300000.0,,,,569600000.0,349400000.0,135400000.0,,0.01,,110700000.0,66800000.0,12400000.0,,,,,,726400000.0,1000000.0,1000000.0,,163700000.0,,,,,,77100000.0,,,,,,1000000.0,-29700000.0,96300000.0,,307900000.0,234300000.0,-8000000.0,,,,,,,,,,19900000.0,13700000.0,,307900000.0,,307900000.0,,,7500000.0,,,-27700000.0,75900000.0,,,1191900000.0,33200000.0,,68700000.0,,,,,,,-2800000.0,,,,,,,28100000.0,,,,,,,,,22200000.0,,,,,241100000.0,0.01,,,,,,111200000.0,-27200000.0,,310200000.0,,,66600000.0,,,0.0,,,423100000.0,,-870600000.0,-296400000.0,,,6400000.0,,,,368100000.0,,,1100000.0,,28600000.0,,,,,,,,27600000.0,,,93100000.0,,,,44600000.0,,,,,,7400000.0,2200000.0,-4000000.0,,465500000.0,,919700000.0,680800000.0,,,1238700000.0,,-8000000.0,41200000.0,31800000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,111000000.0,,,294500000.0,432900000.0,0.0,1671900000.0,1671900000.0,,164100000.0,732900000.0,432900000.0,162600000.0,,530300000.0,294500000.0,145800000.0,,,,114300000.0,70200000.0,2700000.0,,-11300000.0,,,516000000.0,721100000.0,97500000.0,97500000.0,-1700000.0,164100000.0,55200000.0,2621900000.0,,,,72600000.0,-66900000.0,378100000.0,,,15700000.0,97500000.0,-200000.0,,,378100000.0,211300000.0,9400000.0,,,,374400000.0,,90300000.0,67800000.0,-31800000.0,,20000000.0,13700000.0,,378100000.0,140800000.0,378100000.0,269000000.0,31900000.0,8300000.0,721100000.0,434800000.0,27700000.0,64200000.0,,197700000.0,1155900000.0,37800000.0,114300000.0,67800000.0,2700000.0,-172100000.0,378100000.0,41100000.0,1.75,378100000.0,22600000.0,,31500000.0,222700000.0,,939000000.0,96000000.0,55100000.0,-24900000.0,-69400000.0,,,162600000.0,,64200000.0,,53100000.0,-868800000.0,,1243200000.0,296600000.0,307900000.0,,,-317500000.0,1200000.0,1.69,,87500000.0,-41200000.0,-172100000.0,269000000.0,-39500000.0,,134400000.0,,0.0,41100000.0,,145800000.0,516000000.0,155400000.0,-868800000.0,-1100000.0,-51600000.0,2193000000.0,-68900000.0,1200000.0,93100000.0,4400000.0,374400000.0,20000000.0,,1200000.0,,50600000.0,732900000.0,-27800000.0,55100000.0,,211300000.0,,,-41400000.0,428900000.0,,,1155900000.0,,-24900000.0,-46900000.0,-66900000.0,101300000.0,,-3300000.0,,28600000.0,-73500000.0,28500000.0,,434800000.0,-29200000.0,939000000.0,617800000.0,338600000.0,,1243200000.0,162600000.0,-20600000.0,58400000.0,2300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,,432900000.0,0.0,,1828500000.0,,,737400000.0,,,,595800000.0,382500000.0,153100000.0,,1.17,,111800000.0,34300000.0,0.0,,,,,,718000000.0,110200000.0,110200000.0,,170600000.0,,,,,,76800000.0,,,,,,110200000.0,-200000.0,96400000.0,,412400000.0,237900000.0,105100000.0,,,,,,,,,,0.0,,,412400000.0,,412400000.0,,,8500000.0,,,0.0,75200000.0,,,1213300000.0,-47100000.0,,69800000.0,,,,,,,-17400000.0,,,,,,,58300000.0,,,,,,,,,-78100000.0,,-13600000.0,,,378100000.0,1.14,,,,,,122700000.0,66800000.0,,342200000.0,,,76800000.0,,,0.0,,,615200000.0,,-882900000.0,-20000000.0,,,60900000.0,,,,379600000.0,,,1200000.0,,193700000.0,,,,,,,,1200000.0,,,93900000.0,,,,45900000.0,,,,,-20000000.0,171100000.0,26700000.0,-58600000.0,,495300000.0,,1091100000.0,718500000.0,,,1262500000.0,,-7700000.0,-39400000.0,-32500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,,410000000.0,0.0,,1864700000.0,,,753600000.0,,,,639600000.0,397100000.0,161200000.0,,0.31,,110400000.0,4400000.0,0.0,,,,,,685800000.0,28500000.0,28500000.0,,171700000.0,,,,,,78700000.0,,,,,,28500000.0,1600000.0,95500000.0,,416800000.0,255500000.0,-11600000.0,,,,,,,,,,22900000.0,,,416800000.0,,416800000.0,,,8400000.0,,,-3800000.0,85900000.0,,,1235100000.0,17700000.0,,69000000.0,,,,,,,-16300000.0,,,,,,,41700000.0,,,,,,,,,-12900000.0,,-14400000.0,,,412400000.0,0.3,,,,,,129200000.0,21800000.0,,365200000.0,,,78700000.0,,,0.0,,,629600000.0,,-894400000.0,0.0,,,15200000.0,,,,379400000.0,,,1400000.0,,66400000.0,,,,,,,,1400000.0,,,93100000.0,,,,50500000.0,,,,,-1800000.0,43700000.0,10100000.0,-30100000.0,,549300000.0,,1111100000.0,768800000.0,,,1273800000.0,,-12800000.0,30500000.0,-15400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,,410000000.0,0.0,,1795100000.0,,,744100000.0,,,,621800000.0,368100000.0,155900000.0,,0.24,,109600000.0,-7000000.0,0.0,,,,,,675700000.0,21600000.0,21600000.0,,170400000.0,,,,,,71500000.0,,,,,,21600000.0,-900000.0,94000000.0,,409800000.0,240200000.0,-7800000.0,,,-3700000.0,,,,,,,22900000.0,,,409800000.0,,409800000.0,,,8300000.0,,,0.0,84700000.0,,,1186600000.0,16500000.0,,67600000.0,,,,,,,11800000.0,,,,,,,32900000.0,,,,,,,,,21400000.0,,-24600000.0,,,416800000.0,0.23,,,,,,114000000.0,-29400000.0,,332100000.0,,,71500000.0,,,0.0,,,608500000.0,,-873500000.0,0.0,,,11700000.0,,,,365000000.0,,,1400000.0,,55600000.0,,,,,,,,21600000.0,,,91800000.0,,,,42500000.0,,,,,0.0,33300000.0,-1300000.0,-8200000.0,,510900000.0,,1051000000.0,735800000.0,,,1238500000.0,,-11600000.0,28100000.0,-25800000.0,,,,,,,,,,,,,,,,,,,,,
