date,quarterlyNetIncomeContinuousOperations,trailingInvestingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,trailingPurchaseOfBusiness,trailingCashDividendsPaid,annualOtherNonCashItems,annualTotalAssets,trailingNetIncome,quarterlyOtherCurrentLiabilities,annualStockholdersEquity,annualNonCurrentDeferredRevenue,annualLongTermDebt,annualBasicAverageShares,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyAccountsReceivable,quarterlyCommonStockIssuance,quarterlyCostOfRevenue,trailingNetOtherInvestingChanges,annualInventory,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualBasicEPS,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyDilutedAverageShares,annualCommonStockIssuance,annualCapitalStock,annualGoodwill,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,annualStockBasedCompensation,quarterlyInventory,trailingGrossProfit,annualOperatingIncome,annualOtherIncomeExpense,annualAccountsPayable,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualNetPPE,quarterlyCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualEndCashPosition,trailingRepaymentOfDebt,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,annualEbitda,trailingTotalRevenue,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyCurrentDebt,trailingEndCashPosition,trailingPretaxIncome,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,annualDilutedAverageShares,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyTotalAssets,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlySaleOfInvestment,annualCapitalExpenditure,trailingOperatingExpense,trailingCapitalExpenditure,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualRepurchaseOfCapitalStock,quarterlyBasicAverageShares,quarterlyChangeInWorkingCapital,trailingInterestExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyEbitda,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyOperatingExpense,annualTotalNonCurrentAssets,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentDeferredRevenue,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyDilutedEPS,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualChangeInWorkingCapital,annualOtherCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyTotalRevenue,annualChangeInInventory,trailingTaxProvision,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualFreeCashFlow,annualPurchaseOfBusiness,annualCostOfRevenue,annualBeginningCashPosition,trailingOtherNonCashItems,annualCashDividendsPaid,annualNetIncome,trailingChangeInInventory,quarterlyDeferredIncomeTax,annualIncomeTaxPayable,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,quarterlyResearchAndDevelopment,annualDeferredIncomeTax,trailingBasicAverageShares,trailingSaleOfInvestment,trailingBasicEPS,annualRetainedEarnings,annualOtherShortTermInvestments,trailingDeferredIncomeTax,quarterlyChangeInInventory,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,quarterlyIncomeTaxPayable,trailingDilutedEPS,quarterlyRetainedEarnings,trailingDilutedAverageShares,trailingResearchAndDevelopment
1970-01-01 00:00:01.128038400,7292000.0,,,-33786000.0,364000.0,,7292000.0,11486000.0,,,,,,0.0,,,,,,3630000.0,,,,4290000.0,,6333000.0,,,,,,,181349000.0,32036000.0,,,,,,,,,,,,,,20524000.0,,,,,,20524000.0,,3924000.0,,,123968000.0,54310000.0,,,0.22,,,,,,,,3038000.0,,,,,,,2906000.0,7292000.0,,,187750000.0,,,61923000.0,,9802000.0,254262000.0,,228337000.0,,-59305000.0,,,,,213393000.0,,,,,,,,,,32036000.0,326000.0,,,,2407000.0,-69137000.0,,0.0,,,,,,1831000.0,,14109000.0,,,54831000.0,,,,,-5791000.0,20524000.0,,15184000.0,4999000.0,,,,,6037000.0,25925000.0,,,,1075000.0,181713000.0,,0.22,,,,,,,,,163508000.0,21517000.0,,,-1684000.0,,,10185000.0,-39481000.0,,-49885000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,7157000.0,,,59000.0,974000.0,-131795000.0,7157000.0,11890000.0,,,257000.0,254775000.0,,2326000.0,52060000.0,,180737000.0,30712000.0,,2892000.0,9251000.0,,14408000.0,6721000.0,0.0,7163000.0,,,,,0.85,,180737000.0,,45100000.0,145803000.0,,,,6721000.0,,,,36540000.0,,3020000.0,80120000.0,20583000.0,42628000.0,162298000.0,,-93743000.0,20583000.0,20583000.0,60903000.0,4272000.0,181711000.0,,145803000.0,20524000.0,20583000.0,,,90646000.0,50948000.0,,,215147000.0,,,3112000.0,,,,20583000.0,0.0,,2869000.0,7157000.0,,0.85,190962000.0,,30712000.0,60903000.0,974000.0,-117511000.0,254775000.0,,226070000.0,,-35829000.0,,-131795000.0,,,215147000.0,2869000.0,18248000.0,,4047000.0,,-52849000.0,,,-635000.0,,66000.0,,28705000.0,,3020000.0,-93743000.0,,0.0,26816000.0,,2326000.0,,-110057000.0,127791000.0,,14608000.0,2892000.0,1479000.0,52060000.0,,9633000.0,,,-1610000.0,20583000.0,,15406000.0,5070000.0,226070000.0,,,1013000.0,9251000.0,28705000.0,,,54788000.0,1005000.0,181711000.0,,,190962000.0,,407000.0,0.0,,,,,162298000.0,22569000.0,,,-129401000.0,,26816000.0,10336000.0,-10221000.0,,-52849000.0,1013000.0,-89167000.0,,25332000.0,19104000.0,,,26816000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,7135000.0,,,-3316000.0,2307000.0,,7135000.0,8562000.0,,,,,,1744000.0,,,,,,960000.0,,,,6919000.0,,7109000.0,,,,,,,179401000.0,32216000.0,,,,,,,,,,,,,,17267000.0,,,-10461000.0,,,17267000.0,,3793000.0,,,142687000.0,20583000.0,,,0.21,,,,,,,,3175000.0,,,,,,,2740000.0,7135000.0,,,188448000.0,,,59882000.0,,7745000.0,248723000.0,,223039000.0,,-600000.0,,,,,216108000.0,,,,,,,,,,32216000.0,-2880000.0,,,,2539000.0,-93810000.0,,0.0,,,,,,0.0,,14105000.0,,,48877000.0,,,,,-817000.0,17267000.0,,15329000.0,5017000.0,,,,1497000.0,6740000.0,25684000.0,,126000.0,,1224000.0,181708000.0,,0.21,,,,,,,,,160417000.0,22438000.0,,,-817000.0,,,10312000.0,-11061000.0,,-55691000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,2998000.0,,,-853000.0,3271000.0,,2998000.0,13924000.0,,,,,,2125000.0,,,,,,2924000.0,,,,7147000.0,,7429000.0,,,,,,,178435000.0,32216000.0,,,,,,,,,,,,,,16414000.0,,,-10783000.0,,,16414000.0,,4190000.0,,,0.0,17267000.0,,,0.085,,,,,,,,3247000.0,,,,,,,2659000.0,2998000.0,,,195102000.0,,,58862000.0,,11042000.0,246774000.0,,222059000.0,,-600000.0,,,,,219134000.0,,,,,,,,,,32216000.0,6772000.0,,,,3418000.0,-93966000.0,,0.0,,,,,,0.0,,10218000.0,,,40846000.0,,,,,-2882000.0,16414000.0,,11098000.0,5070000.0,,,,4929000.0,13396000.0,24715000.0,,79000.0,,1289000.0,181706000.0,,0.085,,,,,,,,,160538000.0,18527000.0,,,-2882000.0,,,6028000.0,-11895000.0,,-58596000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,7751000.0,,,-4006000.0,1335000.0,,7751000.0,10614000.0,,,,,,1567000.0,,,,,,2243000.0,,,,6945000.0,,7082000.0,,,,,,,180466000.0,32216000.0,,,,,,,,,,,,,,12408000.0,,,-11106000.0,,,12408000.0,,4076000.0,,,131639000.0,16414000.0,,,0.225,,,,,,,,3302000.0,,,,,,,2768000.0,7751000.0,,,194257000.0,,,57842000.0,,7372000.0,242501000.0,,221504000.0,,-784000.0,,,,,222400000.0,,,,,,,,,,32216000.0,-970000.0,,,,3951000.0,-94033000.0,,0.0,,,,,,0.0,,14877000.0,,,37606000.0,,,,,-3242000.0,12408000.0,,15817000.0,5016000.0,,,,4695000.0,12456000.0,20997000.0,,,,1177000.0,181801000.0,,0.225,,,,,,,,,160894000.0,22899000.0,,,-3242000.0,,,10801000.0,-11378000.0,,-61506000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,9659000.0,,,-853000.0,1550000.0,-9107000.0,9659000.0,12753000.0,,,,243573000.0,,1098000.0,36226000.0,,180660000.0,32216000.0,,3809000.0,14174000.0,,16257000.0,10857000.0,,7010000.0,,,,,0.8,,180660000.0,,,,,,,10857000.0,,,,40380000.0,,3781000.0,89194000.0,11555000.0,45853000.0,160484000.0,-11320000.0,36226000.0,11555000.0,11555000.0,56821000.0,4198000.0,182210000.0,,,12408000.0,11555000.0,,,-45774000.0,56637000.0,,,224980000.0,,,3332000.0,,,,11555000.0,0.0,,2644000.0,9659000.0,,0.8,196384000.0,,32216000.0,56821000.0,1550000.0,10587000.0,243573000.0,,219949000.0,,514000.0,,-9107000.0,,,224980000.0,2644000.0,20184000.0,,4854000.0,,-64496000.0,,,-634000.0,,-2019000.0,,23624000.0,,3781000.0,36226000.0,,0.0,27543000.0,,1098000.0,,-1470000.0,0.0,,17437000.0,3809000.0,-9028000.0,36226000.0,,13056000.0,,,-2166000.0,11555000.0,,18320000.0,5081000.0,219949000.0,,,5486000.0,14174000.0,23624000.0,,,60564000.0,1164000.0,182210000.0,,,196384000.0,,903000.0,0.0,,,,,160484000.0,25330000.0,,,-2166000.0,,27543000.0,13239000.0,-11440000.0,,-64496000.0,5486000.0,36746000.0,,28630000.0,20583000.0,,-43670000.0,27543000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,7434000.0,,,-455000.0,1264000.0,,7434000.0,12593000.0,,,,,,730000.0,,,,,,1496000.0,,,,7437000.0,,7777000.0,,,,,,,181048000.0,32216000.0,,,,297000.0,,,,,,,,,,11100000.0,,,-11538000.0,,,11100000.0,,4373000.0,,,,11555000.0,,,0.215,,,,,,,,3358000.0,,,,,,,2470000.0,7434000.0,,,193047000.0,,,55801000.0,,11681000.0,235953000.0,,216595000.0,,-15000.0,,,,,226008000.0,,,,,-908000.0,,,,,32216000.0,372000.0,,,,2117000.0,31516000.0,,0.0,,,,,,0.0,,15110000.0,,,31516000.0,,,,,-587000.0,11100000.0,,16095000.0,5358000.0,,,,6392000.0,10735000.0,19358000.0,,,,1287000.0,182312000.0,,0.215,,,,,,,,,158324000.0,23872000.0,,,-912000.0,,,10737000.0,-12461000.0,,-67684000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,11006000.0,,,463000.0,970000.0,,11006000.0,13869000.0,,,,,,721000.0,,,,,,3546000.0,,,,8466000.0,,8263000.0,,,,,,,181443000.0,32216000.0,,,,1000.0,,,,,,,,,,11563000.0,,,-11844000.0,,,11563000.0,,3669000.0,,,,11100000.0,,,0.32,,,,,,,,3371000.0,,,,,,,2279000.0,11006000.0,,,193047000.0,,,55272000.0,,12848000.0,235189000.0,,214222000.0,,-541000.0,,,,,227172000.0,,,,,0.0,,,,,32216000.0,-675000.0,,,,1872000.0,31139000.0,,0.0,,,,,,0.0,,18054000.0,,,31139000.0,,,,,-1021000.0,11563000.0,,18868000.0,4483000.0,,,,4495000.0,10634000.0,20967000.0,,,,1275000.0,182413000.0,,0.32,,,,,,,,,156671000.0,27131000.0,,,-1021000.0,,,14385000.0,-12385000.0,,-70501000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,10690000.0,,,-2853000.0,1168000.0,,10690000.0,11665000.0,,,,,,887000.0,,,,,,1900000.0,,,,10746000.0,,7985000.0,,,,,,,181347000.0,32216000.0,,,,,,,,,,,,,,8710000.0,,,-12183000.0,,,8710000.0,,3918000.0,,,,11563000.0,,,0.305,,,,,,,,3383000.0,,,,,,,2619000.0,10690000.0,,,192109000.0,,,54773000.0,,10479000.0,232391000.0,,212162000.0,,-975000.0,,,,,228502000.0,,,,,-174000.0,,,,,32216000.0,-3727000.0,,,,2191000.0,29796000.0,,0.0,,,,,,0.0,,18123000.0,,,29796000.0,,,,,-1186000.0,8710000.0,,19228000.0,5023000.0,,,,4616000.0,9594000.0,20229000.0,,,,1429000.0,182515000.0,,0.305,,,,,,,,,154770000.0,27213000.0,,,-1186000.0,,,14205000.0,-13332000.0,,-73732000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,10141000.0,,,1611000.0,1181000.0,-9632000.0,10141000.0,20929000.0,,,,238904000.0,,827000.0,27816000.0,,181435000.0,32216000.0,,4173000.0,17732000.0,,15757000.0,12311000.0,,8886000.0,,,,,1.13,,181435000.0,,,122055000.0,,0.0,,12311000.0,,,,53071000.0,298000.0,9032000.0,105407000.0,10321000.0,59056000.0,158600000.0,-12409000.0,-94239000.0,10321000.0,10321000.0,54273000.0,3797000.0,182616000.0,,122055000.0,8710000.0,10321000.0,,,-50658000.0,68828000.0,,,234434000.0,,,3177000.0,,,,10321000.0,0.0,,2853000.0,10141000.0,,1.13,200348000.0,39546000.0,32216000.0,54273000.0,1181000.0,14091000.0,238904000.0,,215726000.0,,-71000.0,,-9957000.0,,,234434000.0,2853000.0,19425000.0,,5043000.0,0.0,-75834000.0,,,-1082000.0,,6800000.0,,23178000.0,,9032000.0,-94239000.0,,0.0,39271000.0,,827000.0,,-1602000.0,0.0,,17541000.0,4173000.0,-1234000.0,27816000.0,,13289000.0,,,-6838000.0,10321000.0,,18305000.0,4561000.0,215726000.0,,,3700000.0,17732000.0,23178000.0,,,72496000.0,1052000.0,182616000.0,,,200348000.0,275000.0,2770000.0,0.0,,,,,158600000.0,27191000.0,,,-6838000.0,,39271000.0,13744000.0,-12480000.0,,-75834000.0,3700000.0,49099000.0,,32911000.0,11555000.0,,-47974000.0,39271000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,7798000.0,,,-2084000.0,4695000.0,,7798000.0,12404000.0,,,,,,651000.0,,,,,,1653000.0,,,,12957000.0,104000.0,9727000.0,,,,,,,356330000.0,32362000.0,,,,36000.0,,,,,,,,,,8237000.0,,,-12437000.0,,,8237000.0,,4407000.0,,,125952000.0,10321000.0,,,0.215,,,,,,,,3807000.0,10000000.0,,,,,,6209000.0,7798000.0,,,388721000.0,,,125374000.0,,-169682000.0,427306000.0,,405770000.0,,-591000.0,,,,,353520000.0,,,,,-514000.0,,,,,32362000.0,-479000.0,,,,9841000.0,-98512000.0,,0.0,,,,,,0.0,,16357000.0,,,27440000.0,,,,,-182050000.0,8237000.0,,17549000.0,5599000.0,,,,5551000.0,27696000.0,21536000.0,,,,1286000.0,361025000.0,,0.215,,,,,,68000.0,,7866000.0,274187000.0,27276000.0,,,-182086000.0,,,11950000.0,167562000.0,,-79333000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,3815000.0,,,-1866000.0,390000.0,,3815000.0,11017000.0,,,,,,952000.0,,,,,,3740000.0,,,,15923000.0,0.0,9985000.0,,,,,,,354113000.0,32656000.0,,,,-264000.0,,,,,,,,,,6371000.0,,,-13219000.0,,,6371000.0,,6516000.0,,,117389000.0,8237000.0,,,0.09,,,,,,,,5233000.0,20000000.0,,,,,,6263000.0,3815000.0,,,395947000.0,,,123674000.0,,173067000.0,431930000.0,,408953000.0,,-714000.0,,,,,362758000.0,,,,,0.0,,,,,32656000.0,730000.0,,,,6271000.0,-91915000.0,,0.0,,,,,,-171000000.0,,15885000.0,,,25474000.0,,,,,-8950000.0,6371000.0,,16790000.0,7421000.0,,,,10481000.0,41444000.0,22977000.0,,,,1359000.0,354503000.0,,0.09,,,,,,85000.0,,3900000.0,279016000.0,26775000.0,,,162050000.0,,,9369000.0,-3933000.0,,-83742000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,6621000.0,,,-4253000.0,478000.0,,6621000.0,14669000.0,,,,,,1105000.0,,,,,,2388000.0,,,,16591000.0,0.0,11033000.0,,,,,,,354522000.0,32656000.0,,,,1007000.0,,,,,,,,,,2118000.0,,,-13252000.0,,,2118000.0,,5336000.0,,,111268000.0,6371000.0,,,0.175,,,,,,,,5161000.0,24000000.0,,,,,,4916000.0,6621000.0,,,402127000.0,,,121975000.0,,5681000.0,430086000.0,,410519000.0,,-401000.0,,,,,371575000.0,,,,,-281000.0,,,,,32656000.0,552000.0,,,,5296000.0,-93683000.0,,0.0,,,,,,0.0,,16882000.0,,,17585000.0,,,,,-8988000.0,2118000.0,,18478000.0,7480000.0,,,,14338000.0,47127000.0,19567000.0,,,,1596000.0,355000000.0,,0.175,,,,,,84000.0,,6705000.0,283628000.0,29511000.0,,,-8988000.0,,,10998000.0,-9934000.0,,-87947000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,7133000.0,,,3151000.0,17604000.0,-213267000.0,7133000.0,25561000.0,,,2235000.0,439688000.0,,1505000.0,-10869000.0,,355793000.0,32582000.0,,3990000.0,58171000.0,,22889000.0,14477000.0,0.0,10525000.0,,,,,0.67,,355793000.0,,104000.0,,,-1289000.0,,14477000.0,,,,47552000.0,-246000.0,8018000.0,118088000.0,5269000.0,63651000.0,290284000.0,-15318000.0,-12967000.0,5269000.0,5269000.0,122383000.0,6630000.0,373397000.0,2805000.0,,2118000.0,5269000.0,,,144564000.0,70354000.0,,,383134000.0,,,7562000.0,29000000.0,,,5269000.0,36000.0,,6682000.0,3590000.0,,0.67,431568000.0,25702000.0,32582000.0,122383000.0,17604000.0,-158718000.0,439688000.0,,419349000.0,,1187000.0,,-213303000.0,,,383134000.0,6682000.0,29266000.0,,6377000.0,0.0,-92850000.0,,,-795000.0,,8423000.0,,20339000.0,,8018000.0,-12967000.0,-2166000.0,0.0,21824000.0,,1505000.0,,-519000.0,171036000.0,,21778000.0,3990000.0,-5052000.0,-10869000.0,,21763000.0,,,-13279000.0,5269000.0,,24001000.0,8766000.0,419349000.0,,,15658000.0,58171000.0,20339000.0,,1041000.0,76818000.0,2136000.0,373397000.0,,,431568000.0,335000.0,9226000.0,0.0,,98000.0,,7231000.0,290284000.0,34526000.0,,,-184279000.0,,25367000.0,15235000.0,-9131000.0,29000000.0,-92850000.0,15658000.0,-149652000.0,,41270000.0,10321000.0,,-54226000.0,25367000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,5934000.0,,,-948000.0,17774000.0,,5439000.0,9556000.0,,,,,,965000.0,,,,,,1732000.0,,,,15890000.0,0.0,10796000.0,,,,25675000.0,,,424802000.0,32656000.0,,,,-2325000.0,,,,,,,,,,4321000.0,,,-13818000.0,,,4321000.0,,6256000.0,,,,5269000.0,,,0.125,,,,,,-1413000.0,,5403000.0,0.0,,,,,-25500000.0,6319000.0,4146000.0,,,470127000.0,,,120646000.0,,-1014000.0,469545000.0,,448983000.0,,0.0,0.0,,,,394866000.0,,,,,-616000.0,,,,,32656000.0,-2623000.0,,,,8834000.0,-13117000.0,,0.0,,,,,,0.0,,17685000.0,,,0.0,-124000.0,,,,-36070000.0,4321000.0,,21328000.0,7580000.0,,,,16020000.0,27551000.0,20562000.0,,164000.0,,1324000.0,442576000.0,,0.125,,,,,,92000.0,,6026000.0,296343000.0,32124000.0,,,-10570000.0,,,13748000.0,25566000.0,,-98523000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,16819000.0,,,-126000.0,11482000.0,,16392000.0,22694000.0,,,,,,1058000.0,,,,,,3897000.0,,,,13480000.0,59546000.0,11086000.0,,,,26098000.0,,,402810000.0,35578000.0,,,,488000.0,,,,,,,,,,4195000.0,,,-14750000.0,,,4195000.0,,6853000.0,,,,4321000.0,,,0.41,,,,,,2410000.0,,4404000.0,0.0,,,,,0.0,4921000.0,14543000.0,,,439356000.0,,,118909000.0,,-22762000.0,505115000.0,,486613000.0,,0.0,0.0,,,,440435000.0,,,,,-160000.0,,,,,35578000.0,-721000.0,,,,9120000.0,-8700000.0,,0.0,,,,,,0.0,,28188000.0,,,0.0,1382000.0,,,,-45456000.0,4195000.0,,29516000.0,8671000.0,,,,10989000.0,25064000.0,18502000.0,,-375000.0,,1818000.0,414292000.0,,0.41,,,,,,112000.0,,16931000.0,336685000.0,40602000.0,,,-45456000.0,,,20845000.0,22636000.0,,-103750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,16808000.0,,,-145000.0,13759000.0,,16539000.0,12538000.0,,,,,,1368000.0,,,,,,2402000.0,,,,16141000.0,0.0,11450000.0,,,,26809000.0,,,429819000.0,37040000.0,,,,711000.0,,,,,,,,,,4050000.0,,,-16425000.0,,,4050000.0,,6820000.0,,,,4195000.0,,,0.39,,,,,,-2661000.0,,6418000.0,0.0,,,,,0.0,4660000.0,14517000.0,,,459896000.0,,,117173000.0,,6886000.0,518965000.0,,497704000.0,,-5700000.0,0.0,,,,458032000.0,,,,,-106000.0,,,,,37040000.0,-11650000.0,,,,4966000.0,-10181000.0,,0.0,,,,,,-11800000.0,,30159000.0,,,0.0,-4073000.0,,,,-17452000.0,4050000.0,,31294000.0,8668000.0,,,,7582000.0,16318000.0,21261000.0,,129000.0,,1848000.0,443578000.0,-71000000.0,0.39,,,,,,113000.0,,16921000.0,349062000.0,42744000.0,,,-5652000.0,,,22626000.0,4769000.0,,-108970000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,6673000.0,,-25500000.0,-1542000.0,12349000.0,-147379000.0,27644000.0,23407000.0,,,1160000.0,616845000.0,,1257000.0,0.0,,390827000.0,36536000.0,,3935000.0,19805000.0,49109000.0,27597000.0,18767000.0,73755000.0,10671000.0,,,,25919000.0,1.59,0.0,390827000.0,,133301000.0,,49109000.0,612000.0,,18767000.0,,,,68258000.0,-514000.0,6211000.0,146561000.0,2508000.0,68195000.0,398044000.0,-17695000.0,-9141000.0,2508000.0,2508000.0,115436000.0,7668000.0,403176000.0,-1956000.0,,4050000.0,2508000.0,,,76423000.0,95352000.0,,,503317000.0,-2627000.0,,5276000.0,0.0,,,2508000.0,0.0,0.0,4128000.0,24860000.0,25919000.0,1.59,422981000.0,46254000.0,36536000.0,115436000.0,12349000.0,-68659000.0,616845000.0,,592636000.0,,6392000.0,0.0,-153744000.0,,,503317000.0,4128000.0,34300000.0,,7586000.0,0.0,-105273000.0,,,-882000.0,,2023000.0,,24209000.0,,6211000.0,-9141000.0,-4291000.0,2195000.0,58067000.0,,1257000.0,,692000.0,43665000.0,,19320000.0,3935000.0,-2761000.0,0.0,859000.0,21501000.0,-233000000.0,,-48401000.0,2508000.0,,20420000.0,9381000.0,592636000.0,,,8402000.0,19805000.0,24209000.0,,490000.0,102558000.0,2596000.0,403176000.0,-81000000.0,,422981000.0,20000.0,-12971000.0,2195000.0,,-297000.0,,6376000.0,398044000.0,31091000.0,,,-92066000.0,,46234000.0,11039000.0,23452000.0,0.0,-105273000.0,8402000.0,-85549000.0,,44003000.0,5269000.0,,-62688000.0,66014000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,10702000.0,,,14101000.0,11366000.0,,10702000.0,18723000.0,,,,,,1148000.0,,,,,,2564000.0,,49109000.0,,20456000.0,,13060000.0,,,,26400000.0,,,503393000.0,44158000.0,,,,474000.0,,,,,,,,,,16609000.0,,,-20506000.0,,,16609000.0,,7210000.0,,,,2508000.0,,,0.18,,,,,,-1689000.0,,7544000.0,,,,,,0.0,1845000.0,8056000.0,,,534197000.0,,,113699000.0,,16812000.0,660689000.0,,623110000.0,,-55766000.0,,,,,542745000.0,,,,,-1745000.0,,,,,44158000.0,364000.0,,,,6216000.0,-10502000.0,,0.0,,,,,,-37234000.0,,25550000.0,,,0.0,-499000.0,,,,-39145000.0,16609000.0,,27636000.0,9773000.0,,,,9510000.0,19438000.0,37579000.0,,-1983000.0,,2563000.0,514759000.0,-68000000.0,0.18,,,,,,94000.0,,10796000.0,432057000.0,40696000.0,,,-1911000.0,,,17863000.0,34523000.0,,-110688000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,13435000.0,,,-13803000.0,11984000.0,,13435000.0,26463000.0,,,,,,601000.0,,,,,,8678000.0,,49109000.0,,23088000.0,,13495000.0,,,,25819000.0,,,487479000.0,44158000.0,,,,544000.0,,,,,,,,,,2806000.0,,,-20806000.0,,,2806000.0,,7591000.0,,,,16609000.0,,,0.24,,,,,,-2632000.0,,9549000.0,,,,,,0.0,1842000.0,10526000.0,,,526005000.0,,,111963000.0,,23887000.0,645816000.0,,618983000.0,,-88547000.0,,,,,546754000.0,,,,,-531000.0,,,,,44158000.0,2981000.0,,,,6340000.0,-11122000.0,,0.0,,,,,,-1806000.0,,30621000.0,,,0.0,127000.0,,,,-4382000.0,2806000.0,,31988000.0,9504000.0,,,,10923000.0,26542000.0,26833000.0,,373000.0,,1913000.0,499463000.0,,0.24,,,,,,46000.0,,13481000.0,430250000.0,45483000.0,,,-2576000.0,,,22484000.0,-35884000.0,,-116504000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
