date,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlyGoodwill,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,trailingCommonStockIssuance,trailingNetIncome,quarterlyCurrentLiabilities,annualTotalAssets,quarterlyCurrentAssets,annualNetIncome,trailingPretaxIncome,quarterlyBasicAverageShares,annualEndCashPosition,quarterlyTotalAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualCurrentDeferredRevenue,trailingOperatingIncome,annualCostOfRevenue,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualSellingGeneralAndAdministration,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingSaleOfInvestment,annualStockholdersEquity,annualTaxProvision,quarterlyDilutedEPS,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualCurrentAssets,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,trailingRepaymentOfDebt,annualGrossProfit,annualEbitda,annualRepaymentOfDebt,annualBasicAverageShares,quarterlyDilutedAverageShares,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,annualNetPPE,annualOtherIncomeExpense,trailingGrossProfit,quarterlyCapitalStock,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,annualGrossPPE,quarterlySaleOfInvestment,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,annualBasicEPS,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,annualDilutedAverageShares,trailingOtherNonCashItems,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyCommonStockIssuance,trailingSellingGeneralAndAdministration,quarterlyTotalRevenue,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyOperatingIncome,quarterlyBasicEPS,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingInterestExpense,trailingBeginningCashPosition,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualDilutedEPS,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingResearchAndDevelopment,quarterlyOtherNonCashItems,annualPurchaseOfInvestment,annualResearchAndDevelopment,annualTotalRevenue,annualCapitalStock,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,annualInterestExpense,annualStockBasedCompensation,annualGoodwill,trailingChangeInInventory,trailingPurchaseOfBusiness,annualInventory,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingBasicEPS,quarterlyChangeInInventory,annualChangeInInventory,trailingDilutedEPS,trailingDilutedAverageShares
1970-01-01 00:00:01.309392000,,43211000.0,-1002101000.0,,2033310000.0,,881602000.0,,432740000.0,,,3678538000.0,,,480914000.0,,,,,2998119000.0,,2954000000.0,,,136796000.0,,8045277000.0,,140393000.0,,,122356000.0,,,,,,,,-176877000.0,5091277000.0,,,,,,,232214000.0,301270000.0,0.0,,825090000.0,,74454000.0,,5031429000.0,,,,140890000.0,140393000.0,,,,1.0,265717000.0,,,,-4947000.0,,,,1501623000.0,1645237000.0,,,,,,598121000.0,,1409008000.0,-111080000.0,356852000.0,469488000.0,,,,198544000.0,-19232000.0,,,,,,139053000.0,953169000.0,,,,,377000.0,,2880075000.0,,196340000.0,-3738000.0,-8075000.0,,0.0,,,,,1409008000.0,2290610000.0,,,,,135571000.0,,,,31218000.0,793482000.0,,-32875000.0,,294511000.0,6111000.0,,,,1139644000.0,64387000.0,22608000.0,,110161000.0,,,,,,1023634000.0,,-57961000.0,,,,,490701000.0,226969000.0,1.02,,,,,,,,,,55450000.0,,317987000.0,,,455839000.0,0.0,,-65284000.0,,,,,13481000.0,,270769000.0,-1299000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,49380000.0,-792567000.0,,2022394000.0,,552411000.0,,-59156000.0,,,3653161000.0,,,516277000.0,,,,,2616269000.0,,2598173000.0,,,136176000.0,,7676683000.0,,209534000.0,,,118654000.0,,,,,,,,-326110000.0,5078510000.0,,,,,,,33296000.0,305129000.0,0.0,,931158000.0,,6611000.0,,4638663000.0,,,,210406000.0,209534000.0,,,,1.5,258326000.0,,,,7296000.0,,,,1087703000.0,1645414000.0,,,,,,641113000.0,,1453508000.0,235305000.0,421697000.0,431064000.0,,,,209677000.0,-19148000.0,,,,,,139684000.0,1409008000.0,,,,,377000.0,,2897795000.0,,271185000.0,-4614000.0,-3001000.0,,0.0,,,,,1453508000.0,2005919000.0,,,,,633885000.0,,,,32049000.0,779248000.0,,30711000.0,,-321737000.0,-5936000.0,,,,1106869000.0,-162625000.0,-13819000.0,,116877000.0,,,,,,1140835000.0,,-64855000.0,,,,,5699000.0,290045000.0,1.54,,,,,,,,,,60779000.0,,340972000.0,,,44500000.0,0.0,,31932000.0,,,,,15059000.0,,352614000.0,-159466000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,4200091000.0,21105000.0,-722239000.0,,1646734000.0,232143000.0,648819000.0,,-229360000.0,-17350000.0,479609000.0,2877301000.0,,-4292000.0,384154000.0,,,,,2553357000.0,6505258000.0,2274429000.0,472294000.0,,,689134000.0,6505258000.0,,70328000.0,,1249281000.0,117491000.0,,456426000.0,848863000.0,,761272000.0,,951457000.0,-543795000.0,4230829000.0,-76550000.0,694795000.0,402072000.0,,289348000.0,-294027000.0,-185626000.0,289348000.0,0.0,,287154000.0,1805204000.0,-74931000.0,0.0,4200091000.0,14807000.0,154934000.0,689134000.0,-77164000.0,70328000.0,,2199864000.0,75731000.0,,279962000.0,-722239000.0,333237000.0,339427000.0,-2069000.0,,2274429000.0,,848863000.0,1249281000.0,1646734000.0,145542000.0,902632000.0,2553357000.0,472294000.0,433900000.0,743898000.0,689134000.0,-163654000.0,333237000.0,339427000.0,648819000.0,,1507240000.0,175209000.0,-18818000.0,,2687737000.0,647724000.0,,135888000.0,,1453508000.0,4230829000.0,320282000.0,-7037000.0,,19000.0,,2199864000.0,419800000.0,-139638000.0,2786000.0,-19251000.0,1337953000.0,456426000.0,,,621199000.0,-552241000.0,689134000.0,1337953000.0,,,,872523000.0,440489000.0,,,117491000.0,-3814000.0,743898000.0,3.48,33390000.0,,-365710000.0,2740000.0,-552241000.0,138702000.0,,951457000.0,-190206000.0,-17350000.0,-35221000.0,50777000.0,,326341000.0,2208128000.0,,,462363000.0,,-33942000.0,-207837000.0,,,-463460000.0,-195418000.0,-146746000.0,,,,872523000.0,279962000.0,,-353494000.0,,,,-62474000.0,-70012000.0,320282000.0,3.41,67935000.0,-671241000.0,419800000.0,,21638000.0,-1723350000.0,380999000.0,3449009000.0,19000.0,18035000.0,9942000.0,-122347000.0,-107819000.0,-17406000.0,90718000.0,63847000.0,2877301000.0,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,37736000.0,-725520000.0,,1660495000.0,,725179000.0,,797002000.0,,,2888930000.0,,,455650000.0,,,,,3002189000.0,,2584642000.0,,,133202000.0,,6818183000.0,,-3281000.0,,,123274000.0,,,,,,,,-293190000.0,4233541000.0,,,,,,,62051000.0,262213000.0,0.0,,616390000.0,,3316000.0,,4662684000.0,,,,21587000.0,-3281000.0,,,,-0.02,287925000.0,,,,-6207000.0,,,,1652989000.0,1249296000.0,,,,,,567707000.0,,1272508000.0,-97757000.0,304952000.0,414555000.0,,,,200098000.0,-12204000.0,,,,,,139306000.0,689134000.0,,,,,19000.0,,2048840000.0,,26827000.0,5606000.0,,,14330000.0,,,,,1272508000.0,1997687000.0,,,,,240641000.0,,,,21392000.0,738858000.0,,-71836000.0,,775956000.0,10323000.0,,,,1044248000.0,-175251000.0,-3008000.0,,108911000.0,,,,,,816488000.0,,-50814000.0,,,,,847816000.0,48683000.0,-0.02,,,,,,,,,,5240000.0,,343540000.0,,,583374000.0,0.0,,3921000.0,,,,,16951000.0,,85955000.0,-198164000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,80869000.0,-620279000.0,,1712933000.0,,1050107000.0,,478769000.0,,,3000754000.0,,,531141000.0,,,,,3450185000.0,,3086511000.0,,,132556000.0,,7505096000.0,,105241000.0,,,126171000.0,,,,,,,,-714555000.0,4418585000.0,,,,,,,131029000.0,204938000.0,0.0,,810239000.0,,8138000.0,,5163118000.0,,,,106109000.0,105241000.0,,,,0.76,337450000.0,,,,-4660000.0,,,,22855000.0,1249312000.0,,,,,,655798000.0,,1343346000.0,-543696000.0,360510000.0,512856000.0,,,,229741000.0,-12205000.0,,,,,,138192000.0,1272508000.0,,,,,20000.0,,2234569000.0,,134864000.0,2855000.0,,,14330000.0,,,,,1343346000.0,2393453000.0,,,,,433674000.0,,,,21989000.0,836365000.0,,-70285000.0,,350948000.0,-1767000.0,,,,1275192000.0,89362000.0,-26761000.0,,116026000.0,,,,,,1039980000.0,,-66403000.0,,,,,545172000.0,154441000.0,0.79,,,,,,,,,,28755000.0,,376528000.0,,,70838000.0,0.0,,10851000.0,,,,,,,237722000.0,-99540000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,19776000.0,-448802000.0,,1736677000.0,,1042324000.0,,-6450000.0,,,3006962000.0,,,593206000.0,,,,,3298579000.0,,3091410000.0,,,135968000.0,,7507565000.0,,171477000.0,,,134116000.0,,,,,,,,-523004000.0,4416155000.0,,,,,,,97729000.0,187421000.0,0.0,,955387000.0,,10468000.0,,5035256000.0,,,,168188000.0,171477000.0,,,,1.21,353233000.0,,,,-8410000.0,,,,23062000.0,1249328000.0,,,,,,728297000.0,,1314728000.0,-31323000.0,398194000.0,566339000.0,,,,243633000.0,-18061000.0,,,,,,141423000.0,1343346000.0,,,,,20000.0,,2365107000.0,,204338000.0,-19175000.0,869000.0,,15873000.0,,,,,1314728000.0,2357052000.0,,,,,569750000.0,,,,22101000.0,828318000.0,,-49984000.0,,-180048000.0,7663000.0,,,,1408828000.0,-68038000.0,-12584000.0,,125617000.0,,,,,,1199020000.0,,-59763000.0,,,,,53313000.0,227090000.0,1.26,,,,,,,,,,36150000.0,,393454000.0,,,-28618000.0,0.0,,2723000.0,,,,,,,246215000.0,-68333000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,4695807000.0,57571000.0,-442046000.0,,1713496000.0,718204000.0,644982000.0,,-267836000.0,22000.0,431724000.0,3015670000.0,,-2250000.0,603695000.0,,,,,2982311000.0,7085195000.0,2614502000.0,280171000.0,,135046000.0,1293161000.0,7085195000.0,,6734000.0,,1249345000.0,140385000.0,,13624000.0,1154706000.0,,898604000.0,,954071000.0,-355724000.0,4470693000.0,-130423000.0,1001485000.0,350057000.0,,224231000.0,-417571000.0,201598000.0,224231000.0,0.0,,749727000.0,2183416000.0,12092000.0,0.0,4695807000.0,17521000.0,195952000.0,1293161000.0,7095000.0,6734000.0,,2280259000.0,47078000.0,0.05,323766000.0,-442046000.0,590505000.0,461531000.0,-998000.0,,2614502000.0,,1154706000.0,1249345000.0,1713496000.0,492407000.0,1237182000.0,2982311000.0,280171000.0,748217000.0,821419000.0,1293161000.0,304951000.0,590505000.0,461531000.0,644982000.0,,1955955000.0,225132000.0,-87953000.0,,3131743000.0,633797000.0,,134203000.0,140756000.0,1314728000.0,4470693000.0,409373000.0,-20275000.0,,20000.0,,2280259000.0,0.0,-15972000.0,8464000.0,-962000.0,1938143000.0,13624000.0,,,689134000.0,-655301000.0,1293161000.0,1938143000.0,,,,1064674000.0,711890000.0,,,140385000.0,22306000.0,821419000.0,2.09,108088000.0,,-228652000.0,-71339000.0,-655301000.0,139929000.0,,954071000.0,-118860000.0,22000.0,-199360000.0,134344000.0,,302979000.0,2700019000.0,,,974859000.0,,-58717000.0,-235697000.0,,,-367825000.0,-209119000.0,1510000.0,0.05,,,1064674000.0,323766000.0,,-272787000.0,,,,-23067000.0,-84017000.0,409373000.0,2.0,604027000.0,-21567000.0,0.0,,26000.0,-1886473000.0,484898000.0,4030347000.0,20000.0,,-55120000.0,63905000.0,-51534000.0,34014000.0,87788000.0,64596000.0,3015670000.0,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,61436000.0,-565076000.0,,2177882000.0,,1006338000.0,,793933000.0,,,3642098000.0,,,650089000.0,,,,,3984307000.0,,2980871000.0,,,135641000.0,,8432420000.0,,-104226000.0,,,133742000.0,,,,,,,,-598127000.0,5451549000.0,,,,,,,200063000.0,226382000.0,0.0,,761786000.0,,11621000.0,,6162189000.0,,,,-107368000.0,-104226000.0,,,,-0.77,439755000.0,,,,-64284000.0,,,,1942225000.0,1249361000.0,,,,,,800942000.0,,1082798000.0,-974720000.0,573063000.0,627792000.0,,,,250581000.0,-17983000.0,,,,,,135641000.0,1293161000.0,,,,,20000.0,,2159094000.0,,-119271000.0,5808000.0,-540489000.0,,0.0,,,,,1082798000.0,2089136000.0,,,,,251052000.0,,,,21748000.0,1163828000.0,,-150834000.0,,808496000.0,4741000.0,,,,1124289000.0,-78351000.0,-18782000.0,,138283000.0,,,,25273000.0,,1012367000.0,,-87156000.0,,,,,881089000.0,-39156000.0,-0.77,,,,,,,,,,-11903000.0,,419241000.0,,,-210363000.0,0.0,,2669000.0,,,,,75078000.0,,-36087000.0,-117672000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,69976000.0,-491408000.0,,2194971000.0,,958417000.0,,247835000.0,,,3643196000.0,,,688605000.0,,,,,4210912000.0,,3263710000.0,,,136351000.0,,8744096000.0,,71500000.0,,,127025000.0,,,,,,,,-531662000.0,5480386000.0,,,,,,,26484000.0,251063000.0,0.0,,942410000.0,,8320000.0,,6405883000.0,,,,63015000.0,71500000.0,,,,0.51,460853000.0,,,,7488000.0,,,,2093327000.0,1249378000.0,,,,,,848124000.0,,1311817000.0,-56435000.0,450715000.0,684875000.0,,,,262607000.0,-17638000.0,,,,,,141112000.0,1082798000.0,,,,,20000.0,,2227804000.0,,87423000.0,18338000.0,0.0,,0.0,,,,,1311817000.0,2270234000.0,,,,,545954000.0,,,,21629000.0,1145400000.0,,-56584000.0,,116896000.0,20271000.0,,,,1252362000.0,-11681000.0,-16614000.0,,140682000.0,,,,0.0,,1205017000.0,,-70684000.0,,,,,318519000.0,94286000.0,0.52,,,,,,,,,,24408000.0,,440727000.0,,,229019000.0,0.0,,8202000.0,,,,,16086000.0,,179028000.0,-16566000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,71479000.0,-294746000.0,,2174885000.0,,417921000.0,,-301769000.0,,,3657994000.0,,,724521000.0,,,,,3721419000.0,,2705806000.0,,,136380000.0,,8201610000.0,,170859000.0,,,132109000.0,,,,,,,,-9368000.0,5495804000.0,,,,,,,-50575000.0,243506000.0,0.0,,1125542000.0,,3507000.0,,5896304000.0,,,,166724000.0,170859000.0,,,,1.22,435715000.0,,,,-11287000.0,,,,1694700000.0,1249395000.0,,,,,,886851000.0,,1394498000.0,494206000.0,482014000.0,695137000.0,,,,276318000.0,-20459000.0,,,,,,140451000.0,1311817000.0,,,,,20000.0,,2195596000.0,,212080000.0,-134000.0,0.0,,0.0,,,,,1394498000.0,1812419000.0,,,,,581284000.0,,,,21966000.0,1129531000.0,,-2700000.0,,-409048000.0,-22149000.0,,,,1209642000.0,-230323000.0,9189000.0,,143816000.0,,,,0.0,,1401860000.0,,-77576000.0,,,,,-224193000.0,238691000.0,1.25,,,,,,,,,,45356000.0,,464773000.0,,,82681000.0,0.0,,-2099000.0,,,,,18039000.0,,305525000.0,-221451000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,5480496000.0,80584000.0,-191021000.0,,2186115000.0,107418000.0,325510000.0,,-285380000.0,18197000.0,432532000.0,3663674000.0,,-2520000.0,587927000.0,,,,,3294381000.0,7739481000.0,2219287000.0,232850000.0,,131306000.0,1021033000.0,7739481000.0,,94717000.0,,1249412000.0,138300000.0,,0.0,1390065000.0,,1038034000.0,,1044259000.0,-77434000.0,5520194000.0,-75760000.0,454619000.0,300693000.0,,250626000.0,-522900000.0,-182454000.0,250626000.0,0.0,,903487000.0,2651142000.0,587000.0,0.0,5480496000.0,10576000.0,283475000.0,1021033000.0,93987000.0,94717000.0,,2145464000.0,84335000.0,0.7,433532000.0,-191021000.0,536895000.0,614735000.0,-1177000.0,,2219287000.0,,1390065000.0,1249412000.0,2186115000.0,-6482000.0,763200000.0,3294381000.0,232850000.0,764776000.0,1111041000.0,1021033000.0,11436000.0,536895000.0,614735000.0,325510000.0,25273000.0,1543426000.0,248528000.0,-19680000.0,,3733225000.0,671526000.0,,134912000.0,135571000.0,1394498000.0,5520194000.0,480702000.0,-69260000.0,,20000.0,,2145464000.0,0.0,120461000.0,-2343000.0,-758000.0,1346543000.0,0.0,,,1293161000.0,-781477000.0,1021033000.0,1346543000.0,,,,1262179000.0,165136000.0,,,138300000.0,22015000.0,1111041000.0,1.73,82791000.0,61874000.0,-408926000.0,-3635000.0,-781477000.0,139593000.0,,1044259000.0,-172161000.0,18197000.0,-541247000.0,155039000.0,,216358000.0,3300693000.0,0.0,,1152015000.0,,-73165000.0,-308581000.0,,,-525513000.0,-212215000.0,138711000.0,0.72,61874000.0,,1262179000.0,433532000.0,,-492516000.0,,,,26474000.0,-127327000.0,480702000.0,1.67,-272128000.0,-373465000.0,0.0,,1804000.0,-1216591000.0,577820000.0,4771259000.0,20000.0,20970000.0,-772000.0,223060000.0,-167211000.0,24035000.0,87358000.0,130173000.0,3663674000.0,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,80626000.0,-195230000.0,,2333188000.0,,687399000.0,,896689000.0,,,3704456000.0,,,727283000.0,,,,,4449255000.0,,3314954000.0,,,130559000.0,,8888377000.0,,-14304000.0,,,152389000.0,,,,,,,,-495377000.0,5573423000.0,,,,,,,106399000.0,252882000.0,0.0,,905752000.0,,25569000.0,,6782443000.0,,,,-19804000.0,-14304000.0,,,,-0.11,440215000.0,,,,-481000.0,,,,2471742000.0,1249430000.0,,,,,,908750000.0,,1484066000.0,-433603000.0,510243000.0,818818000.0,,,,294619000.0,-19602000.0,,,,,,130559000.0,1021033000.0,,,,,20000.0,,1995161000.0,,-19485000.0,-504000.0,0.0,,0.0,,,,,1484066000.0,2171465000.0,,,,,137027000.0,,,,21804000.0,1109264000.0,,-196870000.0,,891641000.0,5793000.0,,,,1055645000.0,-78204000.0,28292000.0,,162975000.0,,,,0.0,,1200371000.0,,-74749000.0,,,,,971438000.0,-2998000.0,-0.11,45571000.0,,,,,,,,,319000.0,,490580000.0,,,463033000.0,0.0,,-5927000.0,,,,,24821000.0,,82945000.0,-121865000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,83822000.0,-108344000.0,,2386077000.0,,937981000.0,,411040000.0,,,3696861000.0,,,877572000.0,,,,,4857877000.0,,3640965000.0,,,129538000.0,,9234829000.0,,89373000.0,,,182677000.0,,,,,,,,-534267000.0,5593864000.0,,,,,,,298613000.0,283748000.0,0.0,,1194131000.0,,3518000.0,,7243954000.0,,,,85854000.0,89373000.0,,,,0.67,465283000.0,,,,-7177000.0,,,,2605203000.0,1249448000.0,,,,,,1064911000.0,,1433820000.0,-331390000.0,597668000.0,927909000.0,,,,300501000.0,-19231000.0,,,,,,133668000.0,1484066000.0,,,,,20000.0,,1875666000.0,,106605000.0,2890000.0,0.0,,0.0,,,,,1433820000.0,2371801000.0,,,,,282451000.0,,,,22321000.0,1087048000.0,,-110130000.0,,315040000.0,-6602000.0,,,,1191346000.0,-217406000.0,25805000.0,,169075000.0,,,,0.0,,1494632000.0,,-82464000.0,,,,,493504000.0,129220000.0,0.69,21023000.0,,,,,,,,,20751000.0,,509786000.0,,,-50246000.0,0.0,,820000.0,,,,,21014000.0,,212748000.0,-217155000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,85988000.0,767000.0,,2881402000.0,,396041000.0,,19395000.0,,,3669745000.0,,,924687000.0,,,,,4541707000.0,,3836818000.0,,,127911000.0,,9424988000.0,,257059000.0,,,167325000.0,,,,,,,,-15021000.0,5588170000.0,,,,,,,110875000.0,298396000.0,0.0,,1412796000.0,,7674000.0,,7423109000.0,,,,250621000.0,257059000.0,,,,1.94,446922000.0,,,,10172000.0,,,,2143120000.0,1746712000.0,,,,,,1115960000.0,,2252748000.0,403741000.0,669531000.0,887436000.0,,,,299708000.0,-22944000.0,,,,,,132274000.0,1433820000.0,,,,,21000.0,,1884788000.0,,289525000.0,-198000.0,-25177000.0,,0.0,,,,,2252748000.0,2648789000.0,,,,,526602000.0,,,,25558000.0,1076780000.0,,29944000.0,,-308424000.0,-26562000.0,,,,1272709000.0,374447000.0,-31035000.0,,172754000.0,,,,0.0,,1712504000.0,,-82465000.0,,,,,101860000.0,296836000.0,2.01,31037000.0,,,,,,,,,38904000.0,,525053000.0,,,818928000.0,0.0,,10026000.0,,,,,22304000.0,,401071000.0,-130247000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,7126809000.0,94996000.0,-110496000.0,,2940194000.0,548740000.0,355780000.0,,-288552000.0,-138774000.0,543394000.0,3955901000.0,,1932000.0,745699000.0,,,,,4186615000.0,9020538000.0,2924489000.0,398097000.0,,127683000.0,1402700000.0,9020538000.0,,65969000.0,,1746787000.0,180376000.0,,0.0,1823464000.0,,1179081000.0,,1188483000.0,-155026000.0,6096049000.0,-84697000.0,1038572000.0,464641000.0,,286882000.0,-537861000.0,-133830000.0,286882000.0,0.0,,1071725000.0,3275241000.0,12527000.0,0.0,7126809000.0,8966000.0,345432000.0,1402700000.0,56279000.0,65969000.0,,1784267000.0,91691000.0,0.5,452958000.0,-110496000.0,753625000.0,778334000.0,-10466000.0,,2924489000.0,,1823464000.0,1746787000.0,2940194000.0,382057000.0,1366959000.0,4186615000.0,398097000.0,951389000.0,1290087000.0,1402700000.0,-563005000.0,753625000.0,778334000.0,355780000.0,20404000.0,1162557000.0,284253000.0,-22920000.0,,4584404000.0,908162000.0,0.0,128912000.0,131639000.0,2252748000.0,6096049000.0,553126000.0,-7952000.0,,21000.0,,1784267000.0,0.0,87996000.0,-256000.0,-535491000.0,1758480000.0,0.0,,,1021033000.0,-1011085000.0,1402700000.0,1758480000.0,,,,1564211000.0,216477000.0,,,180376000.0,28406000.0,1290087000.0,3.09,119099000.0,59661000.0,-349517000.0,-51660000.0,-1011085000.0,133168000.0,,1188483000.0,-30688000.0,-138774000.0,-560668000.0,181350000.0,,372950000.0,4041010000.0,20404000.0,,1355978000.0,,-88709000.0,-328387000.0,,,-924257000.0,-199843000.0,120336000.0,0.52,59661000.0,,1564211000.0,452958000.0,,48149000.0,,,,31717000.0,-157957000.0,553126000.0,2.99,381667000.0,-850048000.0,0.0,,4047000.0,-1199691000.0,686154000.0,5763485000.0,21000.0,16872000.0,-79031000.0,211398000.0,-68594000.0,49288000.0,98089000.0,85011000.0,3955901000.0,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,99487000.0,-239480000.0,,2923443000.0,,294942000.0,,948414000.0,,,4016188000.0,,,882307000.0,,,,,5382649000.0,,3485928000.0,,,127563000.0,,10135088000.0,,44143000.0,,,203280000.0,,,,,,,,-346043000.0,6649160000.0,,,,,,,87575000.0,539828000.0,0.0,,1051479000.0,,12143000.0,,8306092000.0,,,,32561000.0,44143000.0,,,,0.34,446341000.0,,,,100425000.0,,,,2981185000.0,1746862000.0,,,,,,1097804000.0,,1735283000.0,-627048000.0,674691000.0,985024000.0,,,,321918000.0,-22895000.0,,,,,,131402000.0,1402700000.0,,,,,21000.0,,1663541000.0,,31651000.0,1807000.0,-326088000.0,,0.0,,,,,1735283000.0,2030225000.0,,,,,145926000.0,,,,27994000.0,1511543000.0,,-215036000.0,,938521000.0,3478000.0,,,,1255610000.0,-26664000.0,-239480000.0,,190455000.0,,,,,,1373397000.0,,-102650000.0,,,,,1051064000.0,-46325000.0,0.35,18278000.0,,,,,,,,,-910000.0,,580956000.0,,,332583000.0,0.0,,-74627000.0,,,,,28886000.0,,159132000.0,-44923000.0,,,,,,,,,,,,,,,,
