date,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualFreeCashFlow,annualOtherShortTermInvestments,quarterlyCurrentAssets,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualEndCashPosition,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingTotalRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualCashAndCashEquivalents,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingTaxProvision,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualPretaxIncome,annualNetIncomeContinuousOperations,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,quarterlyFreeCashFlow,annualNetIncome,quarterlyNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualCurrentAssets,quarterlyOtherCurrentAssets,annualLongTermDebt,annualRepurchaseOfCapitalStock,quarterlyCurrentAccruedExpenses,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,annualTotalAssets,annualTaxProvision,annualDepreciationAndAmortization,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyLongTermDebt,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyChangeInInventory,quarterlyInventory,quarterlyGrossProfit,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOtherIncomeExpense,quarterlyPurchaseOfBusiness,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualNetPPE,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyCapitalStock,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetPPE,trailingRepaymentOfDebt,quarterlyTaxProvision,annualBasicAverageShares,quarterlyChangesInAccountReceivables,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualBasicEPS,quarterlyOtherNonCurrentAssets,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualOperatingExpense,trailingInvestingCashFlow,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,annualAccumulatedDepreciation,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyBasicEPS,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualInventory,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInterestExpense,annualPurchaseOfInvestment,annualDilutedEPS,annualDilutedAverageShares,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,trailingChangeInInventory,annualResearchAndDevelopment,quarterlyResearchAndDevelopment,annualSaleOfInvestment,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
1994-03-31,964300000.0,,,-28600000.0,,,,1031200000.0,,40500000.0,-1300000.0,,,,230300000.0,,1187600000.0,375000000.0,,,,,,,820600000.0,1938000000.0,,,,559800000.0,,,,,,,2151900000.0,,,,,2969200000.0,15000000.0,,41000000.0,,15000000.0,,,15000000.0,,0.04,314800000.0,,,137800000.0,,,,,-21400000.0,,,,0.0,255400000.0,-26200000.0,,,,,817300000.0,,,757900000.0,,114900000.0,,,,,3200000.0,,-10100000.0,225900000.0,304400000.0,,270800000.0,,25500000.0,,,,1007800000.0,,,,,48000000.0,,,,28700000.0,28700000.0,335500000.0,,10500000.0,,,,,,,-7100000.0,154200000.0,,11300000.0,,-300000.0,-409700000.0,-41100000.0,,594700000.0,375000000.0,,,,,745200000.0,,,,,,,,,,,48100000.0,,,,,,,,33600000.0,,-19200000.0,636200000.0,,-24300000.0,0.04,4500000.0,,,,173900000.0,,,74100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,1066600000.0,,,-28600000.0,,,,1160100000.0,,52300000.0,600000.0,,,,237600000.0,,1183700000.0,384000000.0,,,,,,,840000000.0,1929000000.0,,,,648300000.0,,,,,,,2250300000.0,,,,,3089100000.0,48000000.0,,20900000.0,,48000000.0,,,48000000.0,,0.125,311000000.0,,,133400000.0,,,,,-32100000.0,,,,0.0,269300000.0,-44400000.0,,,,,838800000.0,,,757900000.0,,114800000.0,,,,,5400000.0,,-40900000.0,266400000.0,379000000.0,,289900000.0,,81700000.0,,,,999600000.0,,,,,0.0,,,,13000000.0,13000000.0,330200000.0,,33700000.0,,,,,,,-14700000.0,174900000.0,,12700000.0,,5600000.0,-418200000.0,-6900000.0,,599200000.0,384000000.0,,,,,748400000.0,,,,,,,,,,,35600000.0,,,,,,,,89100000.0,,-15800000.0,715400000.0,,-81100000.0,0.125,,,,,176300000.0,,,141400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,1132000000.0,,,-28700000.0,,,,1310600000.0,,85400000.0,-900000.0,,,,263500000.0,,1173700000.0,392173913.0,,,,,,,901500000.0,1903500000.0,,,,855500000.0,,,,,,,2305700000.0,,,,,3214100000.0,90200000.0,,113000000.0,,90200000.0,,,90200000.0,,0.23,302500000.0,,,131700000.0,,,,,-33100000.0,,,,0.0,345000000.0,-66100000.0,,,,,908400000.0,,,758100000.0,,113100000.0,,,,,6000000.0,,34100000.0,232800000.0,510500000.0,,348900000.0,,153400000.0,,,,982300000.0,,,,,0.0,,,,27000000.0,27000000.0,348200000.0,,63200000.0,,,,,,,-33000000.0,131600000.0,,14200000.0,,6100000.0,-432600000.0,-66000000.0,,573000000.0,392173913.0,,,,,780800000.0,,,,,,,,,,,146000000.0,,,,,,,,161600000.0,,14000000.0,836000000.0,,-44600000.0,0.23,,,,,164400000.0,,,247000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,1008000000.0,,,-28400000.0,14000000.0,336800000.0,,1124100000.0,176300000.0,51800000.0,5500000.0,2095400000.0,1087400000.0,,137400000.0,,1087400000.0,,0.0,,-129600000.0,121700000.0,,375700000.0,923100000.0,1884400000.0,,8100000.0,,697300000.0,-116200000.0,,,,,-114300000.0,2095400000.0,105300000.0,345400000.0,203100000.0,,3008500000.0,49900000.0,1286300000.0,161900000.0,203100000.0,49900000.0,565700000.0,868900000.0,49900000.0,913100000.0,,300100000.0,3900000.0,1124100000.0,121700000.0,657500000.0,,,923100000.0,-29600000.0,,1008000000.0,,0.0,416600000.0,-44300000.0,,3008500000.0,142300000.0,230000000.0,913100000.0,203100000.0,,657500000.0,,129800000.0,,,,,6900000.0,,9900000.0,213300000.0,280700000.0,1884400000.0,189200000.0,1474600000.0,84900000.0,21500000.0,,,972900000.0,345800000.0,413900000.0,8100000.0,972900000.0,0.0,,,605700000.0,8100000.0,8100000.0,345800000.0,,35000000.0,395992000.0,,-7000000.0,788700000.0,,,-22300000.0,105300000.0,,13400000.0,,-1500000.0,-442900000.0,-153900000.0,0.5125,565700000.0,,,300100000.0,,48000000.0,788700000.0,,-77100000.0,,1098900000.0,,,129800000.0,-442900000.0,,,184200000.0,,39000000.0,-181000000.0,,,,,91500000.0,,-18900000.0,726400000.0,,20400000.0,,2600000.0,,,,176300000.0,,,143300000.0,-39900000.0,-1500000.0,,,,,213300000.0,-267900000.0,726400000.0,,51700000.0,,0.5125,395992000.0,,,2760900000.0,,,,,,,,,,,,,,,,,,
1995-03-31,997800000.0,,,-29900000.0,,,,1076000000.0,,41000000.0,-500000.0,,,,215100000.0,,1083800000.0,400000000.0,,,,,,,907100000.0,1897200000.0,,,,568500000.0,,,,,,,2081600000.0,,,,,2973200000.0,14000000.0,,-22300000.0,,14000000.0,,,14000000.0,,0.035,301400000.0,,,141600000.0,,,,,-48300000.0,,,,0.0,281300000.0,-55800000.0,,,,,891600000.0,,,657300000.0,,125100000.0,,,,,5400000.0,,-29500000.0,239900000.0,287200000.0,,256100000.0,,23800000.0,,,,983100000.0,,,,,8100000.0,,,,7900000.0,7900000.0,337000000.0,,9800000.0,,,,,,,-7500000.0,204800000.0,,12800000.0,,-2700000.0,-458500000.0,70500000.0,,577100000.0,400000000.0,,,,,795500000.0,,,,,,,,,,,-14800000.0,,,,,,,,31100000.0,,-100000.0,629600000.0,,-83600000.0,0.035,3500000.0,,,,163400000.0,,,72100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,1127300000.0,,,-29900000.0,,,,1246400000.0,,57700000.0,900000.0,,,,230000000.0,,1084700000.0,391111111.0,,,,,,,930100000.0,1892400000.0,,,,712800000.0,,,,,,,2212000000.0,,,,,3138800000.0,52800000.0,,-14300000.0,,52800000.0,,,52800000.0,,0.135,301900000.0,,,132900000.0,,,,,-32800000.0,,,,0.0,324300000.0,-46600000.0,,,,,926800000.0,,,657700000.0,,125100000.0,,,,,5400000.0,,-54600000.0,295700000.0,388500000.0,,287700000.0,,89800000.0,,,,973100000.0,,,,,0.0,,,,19000000.0,19000000.0,334600000.0,,37000000.0,,,,,,,-14000000.0,286500000.0,,16300000.0,,1300000.0,-474300000.0,58000000.0,,584700000.0,391111111.0,,,,,808900000.0,,,,,,,,,,,-300000.0,,,,,,,,100800000.0,,11100000.0,668200000.0,,-130300000.0,0.135,5000000.0,,,,172600000.0,,,158500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,1084100000.0,,,-29900000.0,,,,1323300000.0,,81400000.0,200000.0,,,,264600000.0,,1088200000.0,399245283.0,,,,,,,1005900000.0,1860800000.0,,,,904400000.0,,,,,,,2172300000.0,,,,,3184100000.0,105800000.0,,191000000.0,,105800000.0,,,105800000.0,,0.265,305700000.0,,,115000000.0,,,,,-33200000.0,,,,0.0,365500000.0,-43400000.0,,,,,1011800000.0,,,657300000.0,,125200000.0,,,,,3500000.0,,34000000.0,261400000.0,538900000.0,,346000000.0,,179900000.0,,,,963700000.0,,,,,0.0,,,,4900000.0,4900000.0,329100000.0,,74100000.0,,,,,,,-10500000.0,137500000.0,,16300000.0,,-1000000.0,-489700000.0,-172300000.0,,568000000.0,399245283.0,,,,,818800000.0,,,,,,,,,,,201500000.0,,,,,,,,192900000.0,,-14100000.0,775500000.0,,-2400000.0,0.265,7300000.0,,,,171100000.0,,,274300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,1046500000.0,,,-30000000.0,20600000.0,374400000.0,,1239800000.0,215200000.0,51300000.0,5600000.0,2069300000.0,1022800000.0,,251200000.0,,1022800000.0,,0.0,,-92000000.0,126500000.0,,402700000.0,1030500000.0,1864600000.0,,10300000.0,,749600000.0,-169700000.0,,,,,-119700000.0,2069300000.0,71300000.0,386200000.0,227100000.0,,3104400000.0,54500000.0,1340300000.0,220000000.0,227100000.0,54500000.0,570100000.0,960900000.0,54500000.0,1035100000.0,,324900000.0,6200000.0,1239800000.0,126500000.0,557400000.0,,,1030500000.0,-55400000.0,,1046500000.0,,0.0,369100000.0,-47200000.0,,3104400000.0,159100000.0,231400000.0,1035100000.0,227100000.0,,557400000.0,,140500000.0,,,,,28200000.0,,19300000.0,238000000.0,380500000.0,1864600000.0,302500000.0,1595000000.0,92700000.0,42400000.0,,,958400000.0,336100000.0,433200000.0,10300000.0,958400000.0,0.0,,,634100000.0,10300000.0,10300000.0,336100000.0,,38200000.0,399008000.0,,-30800000.0,827300000.0,,,-26800000.0,71300000.0,,13400000.0,,-200000.0,-491200000.0,-192100000.0,0.57,570100000.0,,,324900000.0,,8100000.0,827300000.0,,-58800000.0,,1192300000.0,,,140500000.0,-491200000.0,,,246800000.0,,18900000.0,-193000000.0,,,,,78000000.0,,5300000.0,760000000.0,,124300000.0,,4800000.0,,,,215200000.0,,,129300000.0,2200000.0,-2600000.0,,,,,238000000.0,-235900000.0,760000000.0,,58800000.0,,0.57,399008000.0,,,2935300000.0,,,,,,,,,,,,,,,,,,
1996-03-31,986000000.0,,,-33100000.0,,,,1145900000.0,,40600000.0,-200000.0,,,,216600000.0,,1021500000.0,405000000.0,,,,,,,1013600000.0,1892500000.0,,,,583900000.0,,,,,,,2007500000.0,,,,,3038400000.0,16200000.0,,9100000.0,,16200000.0,,,16200000.0,,0.04,328800000.0,,,137600000.0,,,,,-39100000.0,,,,0.0,293200000.0,-65800000.0,,,,,1030900000.0,,,556700000.0,,136000000.0,,,,,5200000.0,,-26000000.0,268000000.0,290700000.0,,257200000.0,,27300000.0,,,,957600000.0,,,,,10300000.0,,,,14400000.0,14400000.0,325100000.0,,11100000.0,,,,,,,-31700000.0,128700000.0,,11400000.0,,-5900000.0,-504500000.0,29100000.0,,609800000.0,405000000.0,,,,,829600000.0,,,,,,,,,,,40800000.0,,,,,,,,33500000.0,,4100000.0,671200000.0,,-34200000.0,0.04,11200000.0,,,,186100000.0,,,74100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,1121500000.0,,,-32900000.0,,,,1240000000.0,,53700000.0,800000.0,,,,226300000.0,,1029100000.0,394482759.0,,,,,,,1037900000.0,1906900000.0,,,,710900000.0,,,,,,,2150600000.0,,,,,3146900000.0,57200000.0,,11000000.0,,57200000.0,,,57200000.0,,0.145,333400000.0,,,147700000.0,,,,,-43800000.0,,,,0.0,327100000.0,-56600000.0,,,,,996300000.0,,,556700000.0,,139000000.0,,,,,4700000.0,,-25700000.0,294200000.0,383800000.0,,279900000.0,,96300000.0,,,,948900000.0,,,,,0.0,,,,4800000.0,4800000.0,320500000.0,,39100000.0,,,,,,,-14100000.0,238900000.0,,12400000.0,,2500000.0,-518800000.0,22000000.0,,637500000.0,394482759.0,,,,,839300000.0,,,,,,,,,,,25100000.0,,,,,,,,103900000.0,,-9500000.0,697200000.0,,-102000000.0,0.145,3600000.0,,,,185400000.0,,,157600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,1168400000.0,,,-32600000.0,,,,1390900000.0,,84700000.0,3300000.0,,,,265500000.0,,1027800000.0,394827586.0,,,,,,,1119700000.0,1887100000.0,,,,949000000.0,,,,,,,2196200000.0,,,,,3278000000.0,114500000.0,,139900000.0,,114500000.0,,,114500000.0,,0.29,332000000.0,,,136600000.0,,,,,-42500000.0,,,,0.0,397800000.0,-65400000.0,,,,,1081800000.0,,,556800000.0,,139000000.0,,,,,4800000.0,,29400000.0,264300000.0,551200000.0,,350200000.0,,192800000.0,,,,945700000.0,,,,,0.0,,,,9900000.0,9900000.0,319000000.0,,78300000.0,,,,,,,-22900000.0,179700000.0,,13100000.0,,-900000.0,-535100000.0,-92300000.0,,622400000.0,394827586.0,,,,,854100000.0,,,,,,,,,,,162800000.0,-1200000.0,,,,,,,201000000.0,,5000000.0,796400000.0,,-56400000.0,0.29,1500000.0,,,,192300000.0,,,285700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,1218700000.0,,,-32800000.0,19900000.0,396900000.0,,1349600000.0,241700000.0,59600000.0,2100000.0,2281100000.0,1062400000.0,,259700000.0,,1062400000.0,,0.0,,48500000.0,191000000.0,,423000000.0,1394900000.0,2292600000.0,,3400000.0,,830900000.0,-186300000.0,,,,,-131400000.0,2281100000.0,24500000.0,814800000.0,495700000.0,,3642200000.0,307800000.0,1445000000.0,236900000.0,495700000.0,307800000.0,674800000.0,968100000.0,307800000.0,1361100000.0,,355200000.0,6000000.0,1349600000.0,191000000.0,556900000.0,-63300000.0,,1394900000.0,-60900000.0,,1218700000.0,,0.0,427000000.0,-52400000.0,,3642200000.0,319100000.0,238600000.0,1361100000.0,495700000.0,,556900000.0,,150300000.0,,,,,424600000.0,,26300000.0,273200000.0,403900000.0,2292600000.0,319300000.0,1629700000.0,498500000.0,439400000.0,,,1306300000.0,311500000.0,460200000.0,3400000.0,1306300000.0,0.0,,,661600000.0,3400000.0,3400000.0,311500000.0,,190700000.0,399988000.0,,4000000.0,835700000.0,,,5400000.0,24500000.0,,10800000.0,,-600000.0,-524200000.0,-185200000.0,1.24,674800000.0,,,355200000.0,,10300000.0,835700000.0,,-63300000.0,,1206700000.0,,,150300000.0,-524200000.0,,,231500000.0,0.0,,-240200000.0,,,,,84600000.0,,-6400000.0,952500000.0,,241100000.0,,3600000.0,,,,241700000.0,,,144200000.0,-6800000.0,-4900000.0,,,,,273200000.0,-226400000.0,952500000.0,,47700000.0,,1.24,399988000.0,,,3074700000.0,,,,,,,,,,,,,,,,,,
1997-03-31,1153700000.0,,,-35800000.0,,,,1262900000.0,,48200000.0,-100000.0,,,,246400000.0,,1056000000.0,375000000.0,,,,,,,1374000000.0,2289200000.0,,,,652900000.0,,,,,,,2209700000.0,,,,,3552100000.0,15000000.0,,-145300000.0,,15000000.0,,,15000000.0,,0.04,354700000.0,,,209600000.0,,,,,-39800000.0,,,,0.0,325600000.0,-49400000.0,,,,,1342400000.0,,,557200000.0,,144100000.0,,,,,3600000.0,,-36100000.0,308000000.0,327300000.0,,294600000.0,,25000000.0,,,,1290500000.0,,,,,3400000.0,,,,,,298400000.0,,10000000.0,,,,,,,-11200000.0,232800000.0,,11400000.0,,-2000000.0,-535300000.0,180100000.0,,700300000.0,375000000.0,,,,,833700000.0,,,,,,,,,,,-134100000.0,,,,,,,,32700000.0,,-3400000.0,700300000.0,,-221200000.0,0.04,8600000.0,,,,220600000.0,,,80900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,1368600000.0,,,-35900000.0,,,,1450800000.0,,74100000.0,,,,,273200000.0,,1063200000.0,395151515.0,,,,,,,1403300000.0,2316600000.0,,,,836700000.0,,,,,,,2431800000.0,,,,,3767400000.0,65200000.0,,-2600000.0,,65200000.0,,,65200000.0,,0.165,356400000.0,,,201700000.0,,,,,-59100000.0,,,,0.0,371500000.0,-79200000.0,,,,,1335600000.0,,,563000000.0,,143800000.0,,,,,5100000.0,,-51300000.0,360000000.0,465200000.0,,347400000.0,,108600000.0,,,,1296300000.0,,,,,0.0,,,,6800000.0,6800000.0,302800000.0,,43400000.0,,,,,,,-20300000.0,372600000.0,,14200000.0,,700000.0,-546300000.0,68300000.0,,717500000.0,395151515.0,,,,,849100000.0,,,,,,,,,,,17700000.0,,,,,,,,117800000.0,,6800000.0,758100000.0,,-141200000.0,0.165,5100000.0,,,,237900000.0,,,192000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,1340400000.0,,,-35500000.0,,,,1613900000.0,,104500000.0,,,,,310700000.0,,1063100000.0,393150685.0,,,,,,,1511300000.0,2198600000.0,,,,1143700000.0,,,,,,,2403500000.0,,,,,3812500000.0,143500000.0,,204900000.0,,143500000.0,,,143500000.0,,0.36,362200000.0,,,189700000.0,,,,,-41600000.0,,,,0.0,510300000.0,-500000.0,,,,,1409000000.0,,,562900000.0,,138000000.0,,,,,23000000.0,,41300000.0,316600000.0,633400000.0,,415100000.0,,226000000.0,,,,1268600000.0,,,,,0.0,,,,19200000.0,19200000.0,260300000.0,,82500000.0,,,,,,,-14700000.0,236000000.0,,15300000.0,,-900000.0,-548000000.0,-206800000.0,,669700000.0,398611111.0,,,,,808300000.0,,,,,,,,,,,219600000.0,-38500000.0,,,,,,,218300000.0,,12400000.0,855100000.0,,-66800000.0,0.365,4600000.0,,,,249300000.0,,,322800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,1206200000.0,,,-35500000.0,20400000.0,250600000.0,,1464400000.0,285900000.0,66700000.0,,2289900000.0,1083700000.0,,285800000.0,,1083700000.0,,0.0,,-304200000.0,187200000.0,,485000000.0,1542900000.0,2260100000.0,,4800000.0,,900800000.0,-156800000.0,,,,,-142700000.0,2289900000.0,77400000.0,471300000.0,290700000.0,,3724500000.0,67100000.0,1639400000.0,193600000.0,290700000.0,67100000.0,678200000.0,1116200000.0,67100000.0,1434600000.0,,365700000.0,-7800000.0,1464400000.0,187200000.0,607000000.0,-79900000.0,,1542900000.0,-16300000.0,,1206200000.0,,0.0,432000000.0,-95700000.0,,3724500000.0,180600000.0,293500000.0,1434600000.0,290700000.0,,607000000.0,,111000000.0,,,,,7100000.0,,25400000.0,290500000.0,468800000.0,2260100000.0,352500000.0,1894700000.0,111800000.0,38800000.0,,,1308300000.0,273600000.0,373100000.0,4800000.0,1308300000.0,0.0,,,778500000.0,4800000.0,4800000.0,273600000.0,,44700000.0,395510204.0,,-20700000.0,838200000.0,,,-76300000.0,77400000.0,,11600000.0,,-3400000.0,-564600000.0,-187100000.0,0.735,678200000.0,,,365700000.0,,3400000.0,838200000.0,,-122500000.0,,1409700000.0,,,111000000.0,-564600000.0,,,269900000.0,0.0,,-224800000.0,,,,,116300000.0,,-14500000.0,842900000.0,,125000000.0,,2100000.0,,,,285900000.0,,,183000000.0,1300000.0,-5600000.0,,,,,290500000.0,-145500000.0,842900000.0,,52500000.0,,0.7275,399587629.0,,,3534100000.0,,,,,,,,,,,,,,,,,,
1998-03-31,1081500000.0,,,-38600000.0,,,,1332400000.0,,51600000.0,-10000000.0,,,,253000000.0,,1070900000.0,402000000.0,,,,,,,1524400000.0,2248600000.0,,,,703400000.0,,,-26300000.0,,,,2152400000.0,,,,,3581000000.0,20100000.0,,56700000.0,,20100000.0,,,20100000.0,,0.05,356300000.0,,,191700000.0,,,,,0.0,,,,0.0,358600000.0,-38700000.0,,,,,1428600000.0,,,606900000.0,,107700000.0,,,,,4800000.0,,-33600000.0,323600000.0,344800000.0,,304600000.0,,33000000.0,,,,1289100000.0,,,,,4800000.0,,,,1700000.0,1700000.0,267400000.0,,12900000.0,,,,,,,-12400000.0,84400000.0,,12100000.0,,-1500000.0,-579600000.0,-33400000.0,,692100000.0,402000000.0,,,,,847000000.0,,,,,,,,,,,69100000.0,,,,,,,,40200000.0,,-3000000.0,765400000.0,,-13700000.0,0.05,9100000.0,2500000.0,,,231700000.0,,,91800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,1243700000.0,,,-40900000.0,,,,1502300000.0,,67800000.0,6500000.0,,,,289000000.0,,1077100000.0,389000000.0,,,,,,,1561400000.0,2264500000.0,,,,881100000.0,,,,,,,2320800000.0,,,,,3766800000.0,77800000.0,,50700000.0,,77800000.0,,,77800000.0,,0.195,362700000.0,,,176200000.0,,,,,-42800000.0,,,,0.0,390200000.0,-60000000.0,,,,,1446000000.0,,,606900000.0,,107500000.0,,,,,6500000.0,,-40400000.0,362500000.0,490900000.0,,356800000.0,,127600000.0,,,,1268100000.0,,,,,0.0,,,,32600000.0,32600000.0,292700000.0,,49800000.0,,,,,,,-47900000.0,128200000.0,,13000000.0,,-2700000.0,-590200000.0,-7800000.0,,703700000.0,398974359.0,,,,,882900000.0,,,,,,,,,,,98600000.0,,,,,,,,134100000.0,,30800000.0,860200000.0,,-64200000.0,0.2,5300000.0,,,,255300000.0,,,201900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,1346100000.0,,,-36600000.0,,,,1661400000.0,,115400000.0,-2100000.0,,,,308800000.0,,1088200000.0,396790123.0,,,,,,,1685400000.0,2264200000.0,,,,1206400000.0,,,,,,,2434300000.0,,,,,3925600000.0,160700000.0,,187300000.0,,160700000.0,,,169400000.0,,0.405,373900000.0,,,174800000.0,,,,,-44700000.0,,,,0.0,528400000.0,-74300000.0,,,,,1491300000.0,,,606900000.0,,107400000.0,,,,,37600000.0,,36100000.0,326700000.0,678000000.0,,424200000.0,,277700000.0,,,,1267500000.0,,,,,0.0,,,,55900000.0,55900000.0,318900000.0,,108300000.0,,,,,,,-65300000.0,99500000.0,,13600000.0,,-2300000.0,-583900000.0,-155000000.0,,677800000.0,396790123.0,,,,,902800000.0,,,,,,,,,,,252600000.0,-82900000.0,,,,,,,253800000.0,,23300000.0,984700000.0,,-23300000.0,0.405,1400000.0,,,,261900000.0,,,369200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
