date,annualGrossPPE,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,quarterlyChangeInInventory,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingGrossProfit,quarterlyBasicAverageShares,trailingOtherIncomeExpense,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyCapitalStock,quarterlyTotalRevenue,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyEbitda,trailingChangeInInventory,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,annualTotalRevenue,quarterlyOtherNonCashItems,quarterlyDilutedEPS,annualCapitalStock,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,annualInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyRetainedEarnings,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualInventory,trailingNetIncomeContinuousOperations,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,trailingOperatingExpense,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,annualBasicAverageShares,quarterlyGoodwill,quarterlyCostOfRevenue,trailingNetIncome,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualNetIncome,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,trailingInvestingCashFlow,annualAccountsPayable,annualCostOfRevenue,trailingOperatingIncome,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualCashDividendsPaid,trailingSaleOfInvestment,annualFreeCashFlow,trailingCommonStockIssuance,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualLongTermDebt,annualBasicEPS,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,annualDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingEndCashPosition,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAccruedExpenses,quarterlyInventory,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyBasicEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDilutedEPS,annualEbitda,annualCurrentAssets,annualNetPPE,trailingNetOtherInvestingChanges,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedEPS
1997-03-31,,,,,,9261900000.0,-46000000.0,,,-16900000.0,,,,,667857143.0,,,,,1807200000.0,,416300000.0,,,,,772500000.0,,,,,549900000.0,444800000.0,549900000.0,,3405600000.0,2584400000.0,,-377800000.0,,,927800000.0,,,,542300000.0,,,,,1682900000.0,,,-11174100000.0,,,,,385400000.0,0.28,,,105100000.0,585600000.0,-203500000.0,333200000.0,,,,,,,34312800000.0,4624600000.0,3546600000.0,-6800000.0,,74400000.0,,,,,3730800000.0,146200000.0,,23138700000.0,,,,,2606900000.0,,,1020000000.0,,30453500000.0,,,944000000.0,,,1245200000.0,1779500000.0,,,,,34000100000.0,,,,207800000.0,9699800000.0,,,,,,,187000000.0,,,187000000.0,,,,,,,,,,,,,,667857143.0,,,,,,,,,,2606900000.0,,,207200000.0,,549900000.0,-2163500000.0,,,,,187000000.0,3077700000.0,1640400000.0,-34000000.0,5454000000.0,,800900000.0,19400000.0,,,,0.28,24008000000.0,,,,,1098100000.0,,,,,,-220200000.0,,,,,,,,,,,,,,,,
1997-06-30,,,,,,9338400000.0,17900000.0,,,-26100000.0,,,,,692903226.0,,,,,,,629300000.0,,,,,861600000.0,,,,,382800000.0,549900000.0,382800000.0,,3424300000.0,2717200000.0,,-411700000.0,,,956800000.0,,,,583200000.0,,,,,-240800000.0,,,-11420100000.0,,,,,373600000.0,0.31,,,-167100000.0,566600000.0,-66200000.0,368500000.0,,,,,,,34613300000.0,4751800000.0,3847800000.0,3500000.0,,-82200000.0,,,,,3723600000.0,153700000.0,,23193200000.0,,,,,2442700000.0,,,469200000.0,,30564600000.0,,,1000400000.0,,,1447500000.0,2008800000.0,,,,,34412400000.0,,,,154900000.0,9630400000.0,,,,,,,214800000.0,,,214800000.0,,,,,,,,,,,,,,692903226.0,,,16329500000.0,,,,,,,2442700000.0,,,210800000.0,,382800000.0,-492800000.0,,,,,214800000.0,3244500000.0,1716800000.0,-158700000.0,5427000000.0,,826900000.0,27800000.0,,,,0.31,24337800000.0,,,,,1133600000.0,,,,,,-221500000.0,,,,,,,,,,,,,,,,
1997-09-30,,,,,,9588600000.0,-14000000.0,,,95500000.0,,,,,681272727.0,,,,,,,539300000.0,,,,,896600000.0,,,,,620400000.0,382800000.0,620400000.0,,3448000000.0,4071200000.0,,-430500000.0,,,1370200000.0,,,,904500000.0,,,,,526000000.0,,,-11727500000.0,,,,,465900000.0,0.55,,,237500000.0,1096500000.0,-158700000.0,706900000.0,,,,,,,34750400000.0,5475400000.0,3955600000.0,-13400000.0,,215800000.0,,,,,3875400000.0,332200000.0,,23022900000.0,,,,,2580100000.0,,,102700000.0,,31428600000.0,,,1832600000.0,,,1998700000.0,2064500000.0,,,,,35384200000.0,,,,666000000.0,10055300000.0,,,,,,,374700000.0,,,374700000.0,,,,,,,,,,,,,,681272727.0,,,16723000000.0,,,,,,,2580100000.0,,,212600000.0,,620400000.0,-1384900000.0,,,,,374700000.0,4196300000.0,2238600000.0,115300000.0,5345000000.0,,731400000.0,13300000.0,,,,0.55,25400800000.0,,,,,1334100000.0,,,,,,-223000000.0,,,,,,,,,,,,,,,,
1997-12-31,35586000000.0,,972000000.0,608000000.0,1141000000.0,10140000000.0,29100000.0,,,24500000.0,-970000000.0,156000000.0,445000000.0,,,,,,-1859000000.0,,,404000000.0,,,,,1049000000.0,,31668000000.0,,-958000000.0,601000000.0,620400000.0,601000000.0,,3960000000.0,3238200000.0,,-639000000.0,,,-183900000.0,,126000000.0,77000000.0,634900000.0,,,2296000000.0,2848000000.0,327900000.0,,-2925000000.0,-11934000000.0,972000000.0,133000000.0,2702000000.0,12611000000.0,-1316900000.0,,3960000000.0,-5000000.0,-19500000.0,376300000.0,-231600000.0,-436600000.0,,,,853000000.0,,,35586000000.0,5387000000.0,3603000000.0,11700000.0,6150000000.0,-50000000.0,-11934000000.0,,,,3842000000.0,,,23652000000.0,707000000.0,,5367000000.0,158000000.0,608000000.0,,0.0,-1231900000.0,-13000000.0,31668000000.0,685033000.0,1888000000.0,3467000000.0,,1888000000.0,370000000.0,1792000000.0,35271000000.0,24696000000.0,,972000000.0,35271000000.0,,3842000000.0,1792000000.0,-262700000.0,10274000000.0,,,,1049000000.0,7244000000.0,,195500000.0,2665000000.0,-4765000000.0,195500000.0,,,-889000000.0,,766000000.0,,972000000.0,,,,601000000.0,,19309000000.0,,10274000000.0,1.42,1141000000.0,,404000000.0,-92000000.0,1471000000.0,685033000.0,601000000.0,2848000000.0,5387000000.0,,222400000.0,10140000000.0,601000000.0,-723800000.0,,3686000000.0,,,195500000.0,0.0,-228800000.0,203400000.0,6150000000.0,370000000.0,707000000.0,-1018600000.0,,,3686000000.0,,24696000000.0,133000000.0,19309000000.0,2625000000.0,,-863700000.0,,601000000.0,360000000.0,,0.0,-224300000.0,-660000000.0,0.0,1.42,3296000000.0,3603000000.0,23652000000.0,,,,,,,,,,
1998-03-31,,,,,,9743700000.0,-61200000.0,,,-68700000.0,,,,,690571429.0,,,,,1903000000.0,,360700000.0,,,,,630900000.0,9200000.0,,,,477300000.0,600800000.0,477300000.0,,3484700000.0,2513700000.0,,-438200000.0,,,978300000.0,,,,590300000.0,,,,,-33500000.0,,,-12244500000.0,,,,,387900000.0,0.35,,,-123600000.0,563900000.0,-100000.0,383800000.0,,,,,,,35943400000.0,4875700000.0,3139400000.0,-11000000.0,,-89800000.0,,,,,3849100000.0,142100000.0,,23698900000.0,,,,,2879900000.0,,,134400000.0,,31883800000.0,,,782300000.0,,,1364900000.0,1522900000.0,,,,,35023200000.0,,,,125700000.0,10419800000.0,,,,,,,241700000.0,,,241700000.0,,,,,,,,,,,,,,690571429.0,,,,,,,,,,2879900000.0,,,231800000.0,,477300000.0,-653900000.0,,,,,241700000.0,3872300000.0,1731400000.0,-49400000.0,5377900000.0,,778500000.0,43200000.0,,,,0.35,24827500000.0,,,,,1141100000.0,,,,,,-232400000.0,,,,,,,,,,,,,,,,
1998-06-30,,,,,,9802700000.0,209700000.0,,,17900000.0,,,,,694358974.0,,,,,,,406400000.0,,,,,773800000.0,9100000.0,,,,687100000.0,477300000.0,687100000.0,,3489000000.0,2913400000.0,,-519700000.0,,,1156800000.0,,,,648700000.0,,,,,15400000.0,,,-12636400000.0,,,,,508400000.0,0.39,,,209900000.0,532800000.0,-40700000.0,428900000.0,,,,,,,36379800000.0,4768100000.0,3853600000.0,-14900000.0,,-169400000.0,,,,,3886200000.0,158100000.0,,23743400000.0,,,,,2406000000.0,,,222500000.0,,31901400000.0,,,919500000.0,,,1588300000.0,1999600000.0,,,,,35755000000.0,,,,13100000.0,10929600000.0,,,,,,,270800000.0,,,270800000.0,,,,,,,,,,,,,,694358974.0,,,17423300000.0,,,,,,,2406000000.0,,,271400000.0,,687100000.0,-338400000.0,,,,,270800000.0,3895800000.0,1993900000.0,700000.0,5305700000.0,,760500000.0,-6900000.0,,,,0.39,25363800000.0,,,,,1345200000.0,,,,,,-233700000.0,,,,,,,,,,,,,,,,
1998-09-30,,,,,,10147600000.0,36400000.0,,,74100000.0,,,,,697297297.0,,,,,,,263800000.0,,,,,772500000.0,22800000.0,,,,858300000.0,687100000.0,858300000.0,,3498900000.0,3456800000.0,,-416300000.0,,,1544800000.0,,,,1066800000.0,,,,,-346300000.0,,,-12927100000.0,,,,,477900000.0,0.74,,,171200000.0,930500000.0,-68900000.0,831500000.0,,,,,,,36685400000.0,5001000000.0,4011700000.0,-15300000.0,,-50300000.0,,,,,4164100000.0,315500000.0,,23758300000.0,,,,,2526800000.0,,,256600000.0,,31940000000.0,,,1067700000.0,,,1701700000.0,2190400000.0,,,,,35951700000.0,,,,514200000.0,10697300000.0,,,,,,,516000000.0,,,516000000.0,,,,,,,,,,,,,,697297297.0,,,17082300000.0,,,,,,,2526800000.0,,,238600000.0,,858300000.0,-413100000.0,,,,,516000000.0,3880100000.0,2389100000.0,98600000.0,5233300000.0,,699200000.0,31200000.0,,,,0.74,25211600000.0,,,,,1322300000.0,,,,,,-233700000.0,,,,,,,,,,,,,,,,
1998-12-31,37363000000.0,,977000000.0,542000000.0,705000000.0,10166000000.0,-98900000.0,,,-68300000.0,-2439000000.0,271000000.0,601000000.0,,,,,,-2005000000.0,1185000000.0,,81000000.0,,,,,1027000000.0,15000000.0,32486000000.0,,-965000000.0,959000000.0,858300000.0,959000000.0,,3868000000.0,2519100000.0,,-630800000.0,,,-275900000.0,,488000000.0,-45000000.0,346200000.0,,,159000000.0,3354000000.0,523400000.0,,-998000000.0,-13239000000.0,977000000.0,125000000.0,3025000000.0,11403000000.0,-1573200000.0,,3868000000.0,-22000000.0,13500000.0,720800000.0,-254300000.0,-667200000.0,,,,888000000.0,50000000.0,,37363000000.0,5742000000.0,3706000000.0,19200000.0,5919000000.0,247500000.0,-13239000000.0,,,,3878000000.0,,,24124000000.0,767000000.0,,5677000000.0,-62000000.0,542000000.0,,,-379500000.0,86000000.0,32486000000.0,697000000.0,2067000000.0,2956500000.0,,2067000000.0,345000000.0,1910000000.0,36192000000.0,25491000000.0,,977000000.0,36192000000.0,,3878000000.0,1910000000.0,90000000.0,10472000000.0,,15000000.0,,1027000000.0,5726000000.0,,-51500000.0,2652000000.0,-2636000000.0,-51500000.0,,,-933000000.0,,743000000.0,,977000000.0,,50000000.0,,872000000.0,,19749000000.0,,10472000000.0,1.4,705000000.0,,81000000.0,-199000000.0,1773000000.0,697000000.0,959000000.0,3354000000.0,5742000000.0,,148700000.0,10166000000.0,872000000.0,-1230600000.0,,2720000000.0,,,-51500000.0,0.0,-437400000.0,438100000.0,5919000000.0,345000000.0,767000000.0,-1032600000.0,,,2720000000.0,,25491000000.0,125000000.0,19749000000.0,2748000000.0,-17000000.0,-783600000.0,1185000000.0,959000000.0,234000000.0,,,-233200000.0,-364000000.0,0.0,1.4,3638000000.0,3706000000.0,24124000000.0,,,,,,,,,,
1999-03-31,,,,,,9704100000.0,-63100000.0,,,-68400000.0,,,,,700937500.0,,,,,2220000000.0,,282800000.0,,,,,689700000.0,-91300000.0,,,,554100000.0,871400000.0,554100000.0,,3503100000.0,2441600000.0,,-504600000.0,,,842900000.0,,,,484900000.0,,,,,90600000.0,,,-13447100000.0,,,,,358000000.0,0.32,,,-317300000.0,189300000.0,-85700000.0,332900000.0,,,,,,,37164600000.0,5353700000.0,3188700000.0,33500000.0,,-367700000.0,,,,,3868700000.0,108600000.0,,23717500000.0,,,,,3498900000.0,,,273700000.0,,32249100000.0,,,786900000.0,,,1165100000.0,1519100000.0,,,,,35437800000.0,,,,-315300000.0,9952500000.0,,,,,,,224300000.0,,,224300000.0,,,,,,,,,,,,,,700937500.0,,,,,,,,,,3498900000.0,,,216000000.0,,554100000.0,-597100000.0,,,,,224300000.0,3887500000.0,1654700000.0,39000000.0,5121800000.0,,832700000.0,105200000.0,,,,0.32,25160800000.0,,,,,1169800000.0,,,,,,-233900000.0,,,,,,,,,,,,,,,,
1999-06-30,,,,,,9524500000.0,-32800000.0,,,-30300000.0,,,,,697777778.0,,,,,,,532300000.0,,,,,698200000.0,-100300000.0,,,,448800000.0,554100000.0,448800000.0,,3503100000.0,2791100000.0,,-555800000.0,,,1011200000.0,,,,667300000.0,,,,,1282600000.0,,,-13703500000.0,,,,,343800000.0,0.45,,,-105300000.0,638700000.0,-251000000.0,473900000.0,,,,,,,38596600000.0,7203600000.0,3631600000.0,46400000.0,,-34400000.0,,,,,3949200000.0,159900000.0,,24893100000.0,,,,,5145800000.0,,,0.0,,33938200000.0,,,901000000.0,,,1359600000.0,1732000000.0,,,,,37569800000.0,,,,82900000.0,10264000000.0,,,,,,,314000000.0,,,314000000.0,,,,,,,,,,,,,,697777778.0,,,16758300000.0,,,,,,,5145800000.0,,,234500000.0,,448800000.0,-2026600000.0,,,,,314000000.0,2846100000.0,1890100000.0,-254900000.0,5137500000.0,,918500000.0,66500000.0,,,,0.45,27464500000.0,,,,,1222800000.0,,,,,,-233400000.0,,,,,,,,,,,,,,,,
1999-09-30,,,,,,9525700000.0,23900000.0,,,111900000.0,,,,,683555556.0,,,,,,,285600000.0,,,,,706900000.0,-87500000.0,,,,767600000.0,448800000.0,767600000.0,,3503100000.0,3736600000.0,,-635400000.0,,,1457100000.0,,,,1110100000.0,,,,,-463100000.0,,,-13857100000.0,,,,,347200000.0,0.9,,,318900000.0,1111600000.0,-398000000.0,947000000.0,,,,,,,39119200000.0,6452300000.0,3968000000.0,75800000.0,,209500000.0,,,,,4335600000.0,331800000.0,,25262100000.0,,,,,3861600000.0,,,100000.0,,34256600000.0,,,1244100000.0,,,1883800000.0,2065400000.0,,,,,38224600000.0,,,,476200000.0,11509700000.0,,,,,,,615200000.0,,,615200000.0,,,,,,,,,,,,,,683555556.0,,,18039200000.0,,,,,,,3861600000.0,,,250900000.0,,767600000.0,-329700000.0,,,,,615200000.0,2785900000.0,2492500000.0,275900000.0,5231900000.0,,849400000.0,212100000.0,,,,0.9,27989800000.0,,,,,1382400000.0,,,,,,-228700000.0,,,,,,,,,,,,,,,,
1999-12-31,38620000000.0,,1276000000.0,794000000.0,540000000.0,9573000000.0,-67000000.0,,,-89200000.0,-1847000000.0,-406000000.0,872000000.0,,,,,,-2560000000.0,2649000000.0,,199000000.0,,,,,895000000.0,-92000000.0,34867000000.0,,49000000.0,538000000.0,767600000.0,538000000.0,,3872000000.0,2615700000.0,,-864200000.0,,,931800000.0,,0.0,-76000000.0,585700000.0,,,1085000000.0,4491000000.0,174900000.0,,-1800000000.0,-14076000000.0,1276000000.0,133000000.0,2864000000.0,11585000000.0,-877000000.0,,3872000000.0,137000000.0,-302300000.0,783400000.0,-213300000.0,248200000.0,,,,934000000.0,155000000.0,,38620000000.0,7133000000.0,3529000000.0,-18700000.0,5838000000.0,148600000.0,-14076000000.0,,,,4232000000.0,125700000.0,,24544000000.0,896000000.0,,5712000000.0,-44000000.0,794000000.0,,,-249800000.0,-139000000.0,34867000000.0,685000000.0,2106000000.0,2940900000.0,,2106000000.0,401000000.0,1711000000.0,38396000000.0,28098000000.0,,1276000000.0,38396000000.0,,4232000000.0,1711000000.0,-80800000.0,11747000000.0,,-92000000.0,,895000000.0,5873000000.0,,122500000.0,2848000000.0,-4214000000.0,122500000.0,,,-921000000.0,,163000000.0,,2002000000.0,,155000000.0,,466000000.0,,20965000000.0,,11747000000.0,1.86,540000000.0,,199000000.0,172000000.0,1522000000.0,690718563.0,538000000.0,4491000000.0,7133000000.0,,232600000.0,9573000000.0,466000000.0,-1260600000.0,,3170000000.0,726000000.0,,122500000.0,0.0,-325200000.0,-146000000.0,5838000000.0,401000000.0,896000000.0,-334900000.0,,,3170000000.0,,28098000000.0,133000000.0,20965000000.0,2723000000.0,-147000000.0,-910900000.0,2649000000.0,538000000.0,24000000.0,,,-225000000.0,-948000000.0,0.0,1.86,4458000000.0,3529000000.0,24544000000.0,,,,,,,,,,
2000-03-31,,,,,,8811931000.0,-84914000.0,,,-12143000.0,,,,,653134000.0,,,,,4719506000.0,,539891000.0,,,,,692587000.0,-95313000.0,,,,471093000.0,466416000.0,471093000.0,,3503110000.0,2572587000.0,,-539599000.0,,,977047000.0,,,,569376000.0,,,,,293961000.0,,,-14345511000.0,,,,,,0.38,,,4677000.0,336147000.0,-414577000.0,306954000.0,,,,,,,39038852000.0,7126553000.0,3313986000.0,9695000.0,,-291069000.0,,,,,4257223000.0,61510000.0,,24693341000.0,,,,,4905115000.0,,,43000.0,,35137528000.0,,,753170000.0,,,1528851000.0,1395144000.0,,,,,38451514000.0,,,,-203452000.0,12140624000.0,,,,,,,245444000.0,,,245444000.0,,,,,,,,,,,,,,653134000.0,,,,,,,,,,4905115000.0,,,278734000.0,,471093000.0,-625431000.0,,,,,245444000.0,3264036000.0,1819417000.0,78436000.0,5176233000.0,,907858000.0,67816000.0,,,,0.38,28888312000.0,,,,,1250041000.0,,,,,,-220557000.0,,,,,,,,,,,,,,,,
2000-06-30,,,,,,8920833000.0,-30621000.0,,,15589000.0,,,,,648696000.0,,,,,,,653151000.0,,,,,886439000.0,-110980000.0,,,,787923000.0,471093000.0,787923000.0,,3503112000.0,3195649000.0,,-645545000.0,,,1150230000.0,,,,739645000.0,,,,,244191000.0,,,-14587394000.0,,,,,,0.52,,,316830000.0,808465000.0,-281000.0,490548000.0,,,,,,,39478307000.0,7676860000.0,4135121000.0,32362000.0,,-53491000.0,,,,,4381761000.0,148644000.0,,24890913000.0,,,,,5117209000.0,,,256000.0,,35386369000.0,,,1043687000.0,,,1673212000.0,1801778000.0,,,,,39521490000.0,,,,162920000.0,12412755000.0,,,,,,,341904000.0,,,341904000.0,,,,,,,,,,,,,,648696000.0,,,18806125000.0,,,,,,,5117209000.0,,,300715000.0,,787923000.0,-735826000.0,,,,,341904000.0,3353991000.0,2151962000.0,-79960000.0,5179308000.0,,892269000.0,78755000.0,,,,0.52,29851573000.0,,,,,1412317000.0,,,,,,-217289000.0,,,,,,,,,,,,,,,,
2000-09-30,,,,,,9379687000.0,73694000.0,,,-19929000.0,,,,,649347000.0,,,,,,,1803430000.0,,,,,2260873000.0,-107115000.0,,,,834674000.0,787923000.0,834674000.0,,3503112000.0,7478977000.0,,-733433000.0,,,1644494000.0,,,,1268194000.0,,,,,-212243000.0,,,-14803574000.0,,,,,,0.95,,,46751000.0,1163297000.0,-168000.0,1014787000.0,,,,,,,39922940000.0,11255151000.0,7467076000.0,125908000.0,,-133873000.0,,,,,4777956000.0,401254000.0,,25119366000.0,,,,,5860089000.0,,,60171000.0,,36064833000.0,,,4326602000.0,,,3134189000.0,3896731000.0,,,,,43531909000.0,,,,429864000.0,11947225000.0,,,,,,,613533000.0,,,613533000.0,,,,,,,,,,,,,,649347000.0,,,18862750000.0,,,,,,,5860089000.0,,,315071000.0,,834674000.0,-890874000.0,,,,,613533000.0,3781222000.0,3152375000.0,-446088000.0,5195944000.0,,932241000.0,90732000.0,,,,0.95,33477235000.0,,,,,1884181000.0,,,,,,-217289000.0,,,,,,,,,,,,,,,,
2000-12-31,35972000000.0,,1313000000.0,445000000.0,58000000.0,11058000000.0,-39159000.0,,,79483000.0,-690000000.0,45000000.0,154000000.0,,,,,,-2225000000.0,,,187000000.0,,,,,869000000.0,-93000000.0,28537000000.0,,-214000000.0,205000000.0,834674000.0,205000000.0,,3871000000.0,-3181213000.0,,-306423000.0,,,-178493000.0,,-54000000.0,63000000.0,-202615000.0,,,-379000000.0,1747000000.0,-704909000.0,,,-14350000000.0,994000000.0,140000000.0,2559000000.0,10066000000.0,-93361000.0,,3871000000.0,97000000.0,-323258000.0,510091000.0,26000.0,-230289000.0,,,,659000000.0,88000000.0,,35972000000.0,3737000000.0,2825000000.0,-70965000.0,5289000000.0,408433000.0,-14350000000.0,,,,4672000000.0,-23408000.0,,21622000000.0,703000000.0,,4963000000.0,-70000000.0,445000000.0,,,849530000.0,-81000000.0,28537000000.0,653000000.0,,-1020459000.0,,,240000000.0,1752000000.0,31362000000.0,20304000000.0,,1313000000.0,31362000000.0,,4672000000.0,1752000000.0,203668000.0,7843000000.0,,-93000000.0,,869000000.0,5103000000.0,,-206881000.0,2404000000.0,-2306000000.0,112119000.0,,,-873000000.0,,593000000.0,,1582000000.0,,88000000.0,,199000000.0,,16567000000.0,,7843000000.0,2.01,58000000.0,,187000000.0,136000000.0,1337000000.0,653000000.0,205000000.0,1747000000.0,3737000000.0,,,11058000000.0,199000000.0,-53869000.0,,1451000000.0,588000000.0,,112119000.0,3320000000.0,-2160754000.0,393612000.0,5289000000.0,240000000.0,703000000.0,-421903000.0,,,1451000000.0,,20304000000.0,140000000.0,16567000000.0,2818000000.0,180000000.0,-1958139000.0,,205000000.0,910000000.0,,,-217865000.0,-415000000.0,3320000000.0,2.01,3578000000.0,2825000000.0,21622000000.0,,,,,,,,,,
2001-03-31,,,,,,10562643000.0,-76900000.0,,,-133880000.0,,,,,682575000.0,,,,,,,615466000.0,,,,,632840000.0,-407041000.0,,,,179756000.0,199191000.0,179756000.0,,3503112000.0,2269518000.0,,-670183000.0,,,803107000.0,,,,475314000.0,,,,,303585000.0,,,-14525469000.0,,,,,,0.47,,,-19435000.0,424063000.0,,288687000.0,,,,,,,36565568000.0,4122220000.0,2651121000.0,-30355000.0,,-13256000.0,,,,,4763406000.0,109945000.0,,22040099000.0,,,,,2344764000.0,,,87880000.0,,28875916000.0,,,721507000.0,,,1144616000.0,1019388000.0,,,,,31527037000.0,,,,-246120000.0,7695096000.0,,,,,,,178742000.0,,,319545000.0,,,,,,,,,,,,,,682575000.0,,,,,,,,,,2344764000.0,,,144888000.0,,179756000.0,-747083000.0,,,,,319545000.0,4658084000.0,1548011000.0,-5777000.0,4730590000.0,,836511000.0,-148000.0,,,,0.47,20596268000.0,,,,,1072697000.0,,,,,,-228320000.0,,,,,,,,,,,,,,,,
2001-06-30,,,,,,7535056000.0,-47886000.0,,,-59590000.0,,,,,686702000.0,,,,,,,698204000.0,,,,,705203000.0,764000.0,,,,200228000.0,179756000.0,200228000.0,,3503112000.0,2561804000.0,,-741656000.0,,,920417000.0,,,,584814000.0,,,,,412993000.0,,,-14721062000.0,,,,,,0.39,,,20472000.0,397021000.0,,409146000.0,,,,,,,37172222000.0,5010845000.0,3039577000.0,-10384000.0,,-132127000.0,,,,,4352900000.0,138758000.0,,22451160000.0,,,,,3064004000.0,,,107449000.0,,26227604000.0,,,852237000.0,,,1241638000.0,1245045000.0,,,,,29267181000.0,,,,-344635000.0,7531212000.0,,,,,,,270388000.0,,,272573000.0,,,,,,,,,,,,,,686702000.0,,,13458017000.0,,,,,,,3064004000.0,,,145650000.0,,200228000.0,-789542000.0,,,,,272573000.0,2830735000.0,1709567000.0,-19192000.0,4757280000.0,,896100000.0,9189000.0,,,,0.39,21363999000.0,,,,,1124753000.0,,,,,,-229611000.0,,,,,,,,,,,,,,,,
