date,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyGoodwill,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,quarterlyCostOfRevenue,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualAccountsPayable,trailingInvestingCashFlow,annualOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualDepreciationAndAmortization,annualOtherCurrentAssets,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyInventory,annualTaxProvision,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualSaleOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualEbitda,trailingNetOtherInvestingChanges,annualBasicEPS,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingInterestExpense,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualDilutedAverageShares,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlySaleOfInvestment,quarterlyCapitalStock,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,trailingTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,annualBasicAverageShares,quarterlyTaxProvision,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,trailingChangeInInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,annualInventory,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,annualCapitalStock,annualCostOfRevenue,quarterlyBasicAverageShares,annualTotalRevenue,annualCurrentDebt,trailingOtherNonCashItems,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,annualOperatingExpense,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyPretaxIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,,,,,,,4000000.0,23900000.0,,,0.05336,28000000.0,10100000.0,,,93100000.0,,,,408400000.0,228800000.0,,4500000.0,,12400000.0,,12400000.0,,,,,65600000.0,,,,,72900000.0,,,,0.0,9000000.0,-3200000.0,65400000.0,,,,,13900000.0,,,,600000.0,21000000.0,,,-2300000.0,100000.0,,70100000.0,,12400000.0,,,,,,,,,,,201600000.0,45700000.0,,,,,,,,,,239880060.0,,-800000.0,,,,,,,,,,,,-5100000.0,,,29700000.0,81600000.0,,,,,,,,,0.051693,,20200000.0,,206800000.0,20200000.0,,16200000.0,,,101600000.0,32200000.0,,153400000.0,,,7500000.0,,,,,,,16000000.0,,-128300000.0,-5400000.0,,,,,,,232383808.0,,,,,,179600000.0,,228700000.0,,128700000.0,,,281700000.0,,15500000.0,,-1700000.0,-8300000.0,,,,2600000.0,,,11500000.0,174700000.0,13200000.0,,,7900000.0,,-200000.0,,,19900000.0,,,,,,,,,,,,,,,,
,,,,,,,,,-2200000.0,25200000.0,,,0.045023,31700000.0,-8900000.0,,,97500000.0,,,,420600000.0,234000000.0,,5000000.0,,10500000.0,,10500000.0,,,,,68900000.0,,,,,77000000.0,,,,0.0,2300000.0,-1200000.0,71800000.0,,,,,20000000.0,,,,700000.0,20100000.0,,,-2300000.0,-100000.0,,73900000.0,,10500000.0,,,,,,,,,,,206500000.0,28800000.0,,,,,,,,,,242186599.0,,-6900000.0,,,,,,,,,,,,-3200000.0,,,33200000.0,88900000.0,,,,,,,,,0.043355,,17900000.0,,211000000.0,17900000.0,,0.0,,,100300000.0,29500000.0,,172000000.0,,,6000000.0,,,,,,,20000000.0,,-133700000.0,-8100000.0,,,,,,,233216725.0,,,,,,186600000.0,,236800000.0,,129500000.0,,,305700000.0,,-800000.0,,-2700000.0,-200000.0,,,,1900000.0,,,15000000.0,186400000.0,9200000.0,,,-14100000.0,,-400000.0,,,16500000.0,,,,,,,,,,,,,,,,
,,,,,,,,,1100000.0,29300000.0,,,0.048358,30000000.0,9100000.0,,,96200000.0,,,,425500000.0,239800000.0,,4800000.0,,11400000.0,,11400000.0,,,,,67400000.0,,,,,78700000.0,,,,19100000.0,1800000.0,-9500000.0,68400000.0,,,,,13900000.0,,,,900000.0,19400000.0,,,-2800000.0,0.0,,72200000.0,,11400000.0,,,,,,,,,,,208800000.0,29900000.0,,,,,,,,,,244163632.0,,21300000.0,,,,,,,,,,,,3100000.0,,,32800000.0,89700000.0,-5600000.0,,,,23300000.0,,,,0.04669,,24100000.0,,216700000.0,19100000.0,,0.0,,,105900000.0,17200000.0,,177100000.0,,,6900000.0,,,,,,,22300000.0,,-138000000.0,-14000000.0,,,,,,,235744197.0,,,,,,185700000.0,,245400000.0,,130100000.0,,,315100000.0,,23100000.0,,-3500000.0,-12500000.0,,,,1000000.0,5000000.0,,17500000.0,185900000.0,10300000.0,,,8800000.0,,-500000.0,,,18300000.0,,,,,,,,,,,,,,,,
,,,476300000.0,,,13000000.0,,253900000.0,700000.0,27100000.0,-2000000.0,,,58100000.0,-34200000.0,,,98300000.0,72200000.0,45400000.0,-10100000.0,476300000.0,300500000.0,-23900000.0,5000000.0,,11200000.0,-76900000.0,11200000.0,106100000.0,,-200000.0,,67700000.0,58100000.0,19300000.0,18800000.0,62500000.0,105600000.0,19800000.0,226700000.0,,19800000.0,6300000.0,-63000000.0,72700000.0,26800000.0,,,19800000.0,26300000.0,,140600000.0,,600000.0,20400000.0,,,-2700000.0,0.0,,72700000.0,,11200000.0,,,,19800000.0,,83700000.0,34600000.0,6700000.0,,-5100000.0,246200000.0,34600000.0,182200000.0,64000000.0,105600000.0,,81800000.0,,0.195,175800000.0,-9100000.0,,,-600000.0,,8200000.0,,339500000.0,246258000.0,45400000.0,,3600000.0,27100000.0,16200000.0,,-400000.0,,2800000.0,83700000.0,84700000.0,-5100000.0,13000000.0,,,46700000.0,300500000.0,,-87900000.0,,263200000.0,19800000.0,0.185,226700000.0,19800000.0,,19100000.0,,,106100000.0,18800000.0,,182200000.0,,232752000.0,6500000.0,0.0,,16400000.0,-5600000.0,,,17000000.0,72700000.0,-157300000.0,-60400000.0,,,,45400000.0,46700000.0,385000000.0,,730000000.0,26300000.0,,,-157300000.0,175800000.0,282500000.0,253900000.0,20400000.0,140600000.0,,246200000.0,339500000.0,,26200000.0,1900000.0,-1200000.0,37400000.0,345000000.0,9900000.0,,1200000.0,,,12000000.0,183000000.0,8200000.0,,,7300000.0,,3000000.0,,,17700000.0,,,,,,,,,,,,,,,,
,,,,,,,,,-5050000.0,26354000.0,,,0.05,47930000.0,18156000.0,,,101558000.0,,,,485004000.0,306376000.0,,5597000.0,,11732000.0,,11732000.0,,,,,65813000.0,,,,,95173000.0,,,,14715000.0,1423000.0,-10625000.0,77855000.0,,,-1000000.0,,33259000.0,,,,1377000.0,20889000.0,,,-2718000.0,0.0,,71410000.0,,11732000.0,,,,,,,,,,,257433000.0,39851000.0,,,,,,,,,,242694000.0,,-4267000.0,,,,,,,,,,,,-5038000.0,,,82766000.0,90074000.0,-4858000.0,,,,46661000.0,,,,0.048333,,19715000.0,,223932000.0,14715000.0,,19765000.0,,,115719000.0,15283000.0,,183759000.0,,,6923000.0,,,,,,,24261000.0,,-162456000.0,-5358000.0,,,,,,,232074000.0,,,,,,178628000.0,,262899000.0,,162260000.0,,,346215000.0,,23514000.0,,-13934000.0,-17939000.0,,,,1408000.0,5000000.0,,18664000.0,191632000.0,13282000.0,,,6675000.0,,372000.0,,,18655000.0,,,,,,,,,,,,,,,,
,,,,,,,,,13860000.0,26980000.0,,,0.053333,50549000.0,16492000.0,,,104129000.0,,,,490936000.0,306496000.0,,5892000.0,,12375000.0,,12375000.0,,,,,70501000.0,,,,,98225000.0,,,,28575000.0,1053000.0,-6641000.0,69066000.0,,,-1860000.0,,33015000.0,,,,1477000.0,20696000.0,,,-2674000.0,0.0,,76393000.0,,12375000.0,,,,,,,,,,,256813000.0,38982000.0,,,,,,,,,,237900000.0,,-501000.0,,,,,,,,,,,,8530000.0,,,84935000.0,95734000.0,-8110000.0,,,,46661000.0,,,,0.051667,,32571000.0,,230522000.0,28575000.0,,14715000.0,,,123270000.0,15555000.0,,182579000.0,,,6435000.0,,,,,,,25233000.0,,-164983000.0,-5148000.0,,,,,,,228912000.0,,,,,,184440000.0,,272600000.0,,158588000.0,,,347562000.0,,21640000.0,,-1941000.0,-1139000.0,,,,1591000.0,3996000.0,,19341000.0,199863000.0,2303000.0,,,2842000.0,,1001000.0,,,18810000.0,,,,,,,,,,,,,,,,
,,,,,,,,,-10172000.0,27493000.0,,,-0.005003,23200000.0,23375000.0,,,104728000.0,,,,463166000.0,294496000.0,,4975000.0,,-1236000.0,,-1236000.0,,,,,69927000.0,,,,,66918000.0,,,,18403000.0,-20931000.0,-6164000.0,62801000.0,,,,,33794000.0,,,,1229000.0,16225000.0,,,-2679000.0,0.0,,74902000.0,,-1236000.0,,,,,,,,,,,235828000.0,40441000.0,,,,,,,,,,237697152.0,,-4608000.0,,,,,,,,,,,,6130000.0,,,84940000.0,95119000.0,-8392000.0,,,10000.0,46661000.0,,,,-0.005003,,22389000.0,,223658000.0,18403000.0,,28575000.0,,,131355000.0,17067000.0,,169115000.0,,,-869000.0,,,,,,,25192000.0,,-155029000.0,-4425000.0,,,,,,,229295352.0,,,,,,168670000.0,,268685000.0,,168910000.0,,,324144000.0,,27800000.0,,-4219000.0,-31808000.0,,,,1552000.0,3986000.0,,20217000.0,199847000.0,3761000.0,,,17450000.0,,-6771000.0,,,-2105000.0,,,,,,,,,,,,,,,,
,,,455632000.0,,,-1554000.0,,276700000.0,3170000.0,30401000.0,,,,20136000.0,18090000.0,,,116452000.0,51874000.0,33559000.0,-10744000.0,455632000.0,293105000.0,76113000.0,6990000.0,,10688000.0,-27191000.0,10688000.0,129268000.0,,,,65091000.0,20136000.0,23454000.0,17841000.0,74072000.0,68389000.0,21573000.0,234650000.0,,21573000.0,1400000.0,-3761000.0,55165000.0,18315000.0,,,21573000.0,13863000.0,,149138000.0,,773000.0,17852000.0,,,-2673000.0,0.0,,72081000.0,,10688000.0,,,,24563000.0,2990000.0,83974000.0,40561000.0,7465000.0,1009000.0,-9389000.0,217527000.0,40561000.0,168570000.0,102759000.0,68389000.0,,97526000.0,,0.146667,162527000.0,-20484000.0,,,7822000.0,,6007000.0,,327039000.0,239598000.0,33559000.0,,1808000.0,30401000.0,19765000.0,,7488000.0,,4856000.0,83974000.0,87931000.0,-9389000.0,-17055000.0,,995000.0,46661000.0,293105000.0,,-26646000.0,,271332000.0,24563000.0,0.14,234650000.0,21573000.0,,18403000.0,,,129268000.0,17841000.0,,168570000.0,,229926000.0,5826000.0,0.0,,-73760000.0,17110000.0,,,22840000.0,55165000.0,-158469000.0,-11715000.0,,,,33559000.0,46661000.0,426867000.0,,795725000.0,13863000.0,,,-158469000.0,162527000.0,294786000.0,276700000.0,17852000.0,149138000.0,,217527000.0,327039000.0,,29805000.0,-4067000.0,-390000.0,-22874000.0,368858000.0,37709000.0,,2914000.0,2990000.0,,15850000.0,204383000.0,6007000.0,,,10742000.0,,1331000.0,,,16514000.0,,,,,,,,,,,,,,,,
,,,,,85205000.0,,,,-2799000.0,29116000.0,,,0.05336,19749000.0,758000.0,,,162429000.0,,,,485334000.0,302567000.0,,6241000.0,,12147000.0,,12147000.0,,,,,73146000.0,,,,,69906000.0,,,,18774000.0,434000.0,-11495000.0,58296000.0,,,,,13185000.0,,,,670000.0,21041000.0,,,-2699000.0,0.0,,73146000.0,,12147000.0,,,,,,,,,,,228242000.0,50533000.0,,,,,,,,,,241877060.0,,-5252000.0,,,,,,,,,,,,-3539000.0,,,82635000.0,94098000.0,-6355000.0,,,997000.0,46661000.0,,,,0.050025,,20768000.0,,251981000.0,18774000.0,,21573000.0,,,136356000.0,0.0,,169399000.0,,,6585000.0,,,,,,,27193000.0,,-161201000.0,-7749000.0,,,,,,,231112444.0,,,,,,182767000.0,,286148000.0,,158336000.0,,,330600000.0,,8507000.0,,,189000.0,,,,3563000.0,1994000.0,,20952000.0,256527000.0,0.0,,,-9225000.0,,601000.0,,,18732000.0,,,,,,,,,,,,,,,,
,,,,,88726000.0,,,,-1519000.0,31928000.0,,,0.058363,5437000.0,-17912000.0,,,160096000.0,,,,636166000.0,432191000.0,,6109000.0,,13478000.0,,13478000.0,,,,,74494000.0,,,,,51474000.0,,,,17255000.0,1257000.0,-104560000.0,66841000.0,,,,,145710000.0,,,,1180000.0,14109000.0,,,-2719000.0,0.0,,74494000.0,,13478000.0,,,,,,,,,,,367293000.0,38578000.0,,,,,,,,,,244977512.0,,2460000.0,,,,,,,,,,,,-76000.0,,,176467000.0,96999000.0,-8278000.0,,,997000.0,46661000.0,,,,0.055028,,18251000.0,,265757000.0,17255000.0,,18774000.0,,,165811000.0,0.0,,217146000.0,,,7334000.0,,,,,,,28614000.0,,-162966000.0,-8215000.0,,,,,,,233049476.0,,,,,,203975000.0,,296907000.0,,315819000.0,,,380112000.0,,-9697000.0,,,112738000.0,,,,3780000.0,996000.0,,22505000.0,257095000.0,4298000.0,,,-29536000.0,,1360000.0,,,20812000.0,,,,,,,,,,,,,,,,
,,,,,106934000.0,,,,19495000.0,33675000.0,,,0.065033,415133000.0,11420000.0,,,166524000.0,,,,931404000.0,647761000.0,,7299000.0,,15246000.0,,15246000.0,,,,,78268000.0,,,,,463324000.0,,,,36750000.0,1136000.0,-254869000.0,106743000.0,,,,,2535000.0,,,,3278000.0,14516000.0,,,-2924000.0,-8632000.0,,78268000.0,,15246000.0,,,,,,,,,,,652359000.0,164623000.0,,,,,,,,,,246098952.0,,-119570000.0,,,,,,,,,,,,-7925000.0,,,243763000.0,104103000.0,-10748000.0,,,-1000.0,46661000.0,,,,0.061698,,37747000.0,,277303000.0,36750000.0,,17255000.0,,,174628000.0,0.0,,239375000.0,,,8418000.0,,,,,,,33134000.0,,-166422000.0,-6359000.0,,,,,,,233949024.0,,,,,,283643000.0,,309229000.0,,189035000.0,,,405797000.0,,17779000.0,,,256585000.0,,,,1218000.0,997000.0,,25835000.0,270627000.0,11872000.0,,,-3015000.0,,-265000.0,,,23664000.0,,,,,,,,,,,,,,,,
,,,949085000.0,,106291000.0,-203626000.0,,312409000.0,15696000.0,35044000.0,-16380000.0,106291000.0,,406564000.0,-118380000.0,,,191162000.0,73855000.0,46984000.0,-11275000.0,949085000.0,655878000.0,-124114000.0,8194000.0,,6113000.0,-377158000.0,6113000.0,176176000.0,,,,81884000.0,406564000.0,27843000.0,5803000.0,93521000.0,468640000.0,52446000.0,282303000.0,,52446000.0,-6407000.0,-6234000.0,101214000.0,26871000.0,,,52446000.0,11580000.0,,196016000.0,,6409000.0,27032000.0,,,-2933000.0,-969000.0,,81224000.0,,6113000.0,,,,52446000.0,,264254000.0,160175000.0,9168000.0,6077000.0,-9728000.0,664656000.0,160175000.0,231449000.0,41645000.0,468640000.0,,121364000.0,,0.201667,293207000.0,,,,-81264000.0,,8260000.0,,401368000.0,244914000.0,46984000.0,,30873000.0,35044000.0,21573000.0,,-3004000.0,,11537000.0,264254000.0,105453000.0,-9728000.0,-3580000.0,,4084000.0,46661000.0,655878000.0,,-165759000.0,,307792000.0,52446000.0,0.191667,282303000.0,52446000.0,,36750000.0,,,176176000.0,5803000.0,,231449000.0,,233274000.0,4534000.0,-9601000.0,,366386000.0,-14544000.0,,,32423000.0,101214000.0,-169919000.0,-143436000.0,,,,46984000.0,46661000.0,680211000.0,,1080864000.0,11580000.0,,,-169919000.0,293207000.0,307132000.0,312409000.0,27032000.0,196016000.0,,664656000.0,401368000.0,,25056000.0,7295000.0,,-3126000.0,400653000.0,-46765000.0,,607000.0,,,24229000.0,296615000.0,8260000.0,,,-4989000.0,,5599000.0,,,10647000.0,,,,,,,,,,,,,,,,
,,,,,101551000.0,,,,1406000.0,35585000.0,,,0.063365,406995000.0,9392000.0,,,183552000.0,,,,968476000.0,673584000.0,,6482000.0,,14923000.0,,14923000.0,,,,,46023000.0,,,,,479689000.0,,,,53852000.0,1289000.0,-16702000.0,101970000.0,,,,,12235000.0,,,,6088000.0,37109000.0,,,-2942000.0,0.0,,46023000.0,,14923000.0,,,,,,,,,,,666568000.0,161515000.0,,,,,,,,,,248803600.0,,1041000.0,,,,,,,,,,,,-1571000.0,,,272694000.0,73250000.0,-8913000.0,,,,46661000.0,,,,0.06003,,53852000.0,,299709000.0,53852000.0,,52446000.0,,,169810000.0,5870000.0,,239375000.0,,,7416000.0,,,,,,,33709000.0,,-175201000.0,-10104000.0,,,,,,,235484256.0,,,,,,294892000.0,,324390000.0,,186879000.0,,,414576000.0,,19496000.0,,,-1388000.0,,,,3261000.0,,,27227000.0,256802000.0,4834000.0,,,-7541000.0,,6701000.0,,,22339000.0,,,,,,,,,,,,,,,,
,,,,,107257000.0,,,,21433000.0,38171000.0,,,0.078373,399201000.0,16846000.0,,,182525000.0,,,,995702000.0,680674000.0,,7503000.0,,18652000.0,,18652000.0,,,,,51645000.0,,,,,477702000.0,,,,75285000.0,10910000.0,-9646000.0,97137000.0,,,,,20430000.0,,,,6097000.0,40330000.0,,,-2970000.0,-475000.0,,51645000.0,,18652000.0,,,,,,,,,,,672426000.0,36090000.0,,,,,,,,,,251004496.0,,-1178000.0,,,,,,,,,,,,4432000.0,,,405038000.0,75938000.0,-11494000.0,,,,46661000.0,,,,0.075038,,75285000.0,,321422000.0,75285000.0,,53852000.0,,,169296000.0,5870000.0,,239546000.0,,,10414000.0,,,,,,,31796000.0,,-178564000.0,-10164000.0,,,,,,,237385308.0,,,,,,315028000.0,,340072000.0,,194724000.0,,,418110000.0,,27010000.0,,,4069000.0,,,,6204000.0,,,24293000.0,258463000.0,0.0,,,6677000.0,,3781000.0,,,29066000.0,,,,,,,,,,,,,,,,
,,,,,102600000.0,,184352000.0,,863000.0,40203000.0,,,0.07337,379969000.0,15860000.0,,,182586000.0,,,,986208000.0,685765000.0,,7334000.0,,17575000.0,,17575000.0,,,,,53051000.0,,,,,467736000.0,,,,76148000.0,4354000.0,-7084000.0,89133000.0,,,,,20772000.0,,,,5663000.0,47564000.0,,,-2985000.0,475000.0,,53051000.0,,17575000.0,,,,,,,,,,,653371000.0,175166000.0,,,,,,,,,,251124436.0,,5120000.0,,,,,,,,,,,,7575000.0,,,85272000.0,81200000.0,-15624000.0,,,,46661000.0,,,,0.070035,,76148000.0,,332664000.0,76148000.0,,75285000.0,,,158825000.0,0.0,,240975000.0,,,9265000.0,,,,,,,35483000.0,,-180906000.0,-10611000.0,,,,,,,238644676.0,,,,,,300443000.0,,354662000.0,,185635000.0,,,421881000.0,,26471000.0,,,-18524000.0,,,,493000.0,,,28149000.0,263786000.0,6038000.0,,,-1443000.0,,7628000.0,,,26840000.0,,,,,,,,,,,,,,,,
,,,988241000.0,,100252000.0,-1091000.0,,367211000.0,154000.0,39623000.0,,100252000.0,,352488000.0,33179000.0,,,187265000.0,101092000.0,66690000.0,-11888000.0,988241000.0,702805000.0,75277000.0,6571000.0,,15540000.0,-38370000.0,15540000.0,162907000.0,,,,55988000.0,352488000.0,27890000.0,26208000.0,104514000.0,449214000.0,76302000.0,347646000.0,,76302000.0,-19832000.0,-4938000.0,82674000.0,34402000.0,,,76302000.0,15945000.0,,191167000.0,,,57103000.0,,,-2991000.0,-476000.0,,55988000.0,,15540000.0,,,,76302000.0,,330839000.0,131959000.0,10868000.0,,-16919000.0,640381000.0,131959000.0,240007000.0,114016000.0,449214000.0,,132404000.0,,0.28,285436000.0,,,,-6074000.0,,12315000.0,,426004000.0,250854000.0,66690000.0,,23856000.0,39623000.0,52446000.0,,6335000.0,,,330839000.0,80833000.0,-16919000.0,-3279000.0,,,46661000.0,702805000.0,,-38739000.0,,206707000.0,76302000.0,0.266667,347646000.0,76302000.0,,76148000.0,,,162907000.0,26208000.0,,240007000.0,,237780000.0,7307000.0,-476000.0,,-51790000.0,16771000.0,,,31416000.0,82674000.0,-185997000.0,-7860000.0,,,,66690000.0,46661000.0,735928000.0,,1047149000.0,15945000.0,,,-185997000.0,285436000.0,206707000.0,367211000.0,57103000.0,191167000.0,,640381000.0,426004000.0,,41039000.0,17817000.0,,-35947000.0,311221000.0,14627000.0,,910000.0,,,24845000.0,268098000.0,12315000.0,,,16934000.0,,-293000.0,,,22847000.0,,,,,,,,,,,,,,,,
,,,,,96831000.0,,,,-9060000.0,41145000.0,,,0.08671,273603000.0,22469000.0,,,174464000.0,,,,985510000.0,710321000.0,,7508000.0,,20946000.0,,20946000.0,,,,,45053000.0,,,,,374825000.0,,,,67242000.0,8157000.0,-8132000.0,85912000.0,,,,,66418000.0,,,,5180000.0,60077000.0,,,-2995000.0,-251000.0,,45053000.0,,20946000.0,,,,,,,,,,,617281000.0,174473000.0,,,,,,,,,,250986508.0,,1499000.0,,,,,,,,,,,,-2906000.0,,,295093000.0,73834000.0,-17592000.0,,,,46661000.0,,,,0.083375,,67242000.0,,367990000.0,67242000.0,,76302000.0,,,157768000.0,0.0,,240755000.0,,,11107000.0,,,,,,,36289000.0,,-192530000.0,-6207000.0,,,,,,,239550224.0,,,,,,275189000.0,,385162000.0,,242456000.0,,,433285000.0,,28676000.0,,,-29604000.0,,,,2301000.0,,,28781000.0,248298000.0,18270000.0,,,4144000.0,,3918000.0,,,32053000.0,,,,,,,,,,,,,,,,
,,,,,102383000.0,,,,-13231000.0,42204000.0,,,0.101718,253243000.0,6967000.0,,,176690000.0,,,,992667000.0,726114000.0,,7380000.0,,24626000.0,,24626000.0,,,,,54524000.0,,,,,358141000.0,,,,54011000.0,13140000.0,-6629000.0,86535000.0,,,,,66481000.0,,,,4715000.0,62694000.0,,,-3040000.0,0.0,,54524000.0,,24626000.0,,,,,,,,,,,595047000.0,186902000.0,,,,,,,,,,252305848.0,,1256000.0,,,,,,,,,,,,416000.0,,,294373000.0,79573000.0,-13851000.0,,,,46661000.0,,,,0.098383,,54011000.0,,397349000.0,54011000.0,,67242000.0,,,152728000.0,0.0,,244839000.0,,,9192000.0,,,,,,,32429000.0,,-192095000.0,-7885000.0,,,,,,,240671664.0,,,,,,266553000.0,,406748000.0,,236906000.0,,,436934000.0,,14852000.0,,,-21454000.0,,,,2931000.0,,,25049000.0,256263000.0,17697000.0,,,-7314000.0,,1927000.0,,,33818000.0,,,,,,,,,,,,,,,,
,,,,,101582000.0,,,,22685000.0,42484000.0,,,0.08004,254574000.0,27812000.0,,,185024000.0,,,,1016368000.0,736194000.0,,7412000.0,,19522000.0,,19522000.0,,,,,51668000.0,,,,,362740000.0,,,,76696000.0,5337000.0,-8078000.0,78411000.0,,,,,64118000.0,,,,4821000.0,65682000.0,,,-3223000.0,-3191000.0,,51668000.0,,19522000.0,,,,,,,,,,,600119000.0,195226000.0,,,,,,,,,,253361320.0,,304000.0,,,,,,,,,,,,8001000.0,,,293643000.0,80542000.0,-14205000.0,,,,46661000.0,,,,0.076705,,76696000.0,,415975000.0,76696000.0,,54011000.0,,,152252000.0,0.0,,247325000.0,,,9861000.0,,,,,,,36286000.0,,-197558000.0,-8382000.0,,,,,,,241787108.0,,,,,,280174000.0,,423047000.0,,237379000.0,,,444883000.0,,36194000.0,,,-5431000.0,,,,1886000.0,,,28874000.0,265566000.0,21009000.0,,,10332000.0,,4275000.0,,,29390000.0,,,,,,,,,,,,,,,,
