date,quarterlyEbitda,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCashAndCashEquivalents,annualTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualTotalRevenue,annualCostOfRevenue,annualCurrentDebt,quarterlyGrossProfit,annualOtherNonCurrentAssets,quarterlyGrossPPE,trailingOperatingExpense,trailingFreeCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualOperatingExpense,annualResearchAndDevelopment,quarterlyBasicEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,annualDeferredIncomeTax,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingCostOfRevenue,trailingBeginningCashPosition,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyOperatingIncome,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualTotalAssets,quarterlyCostOfRevenue,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyLongTermDebt,annualBeginningCashPosition,annualAccountsReceivable,quarterlyChangeInInventory,annualNetIncome,annualTotalNonCurrentAssets,annualFreeCashFlow,annualSellingGeneralAndAdministration,annualBasicEPS,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,quarterlyRepaymentOfDebt,annualOtherCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualLongTermDebt,quarterlyOtherCurrentAssets,annualChangeInInventory,annualCurrentLiabilities,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualInventory,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyDilutedEPS,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,annualCapitalStock,annualPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyInventory,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualGrossProfit,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNetPPE,annualSaleOfInvestment,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualDilutedAverageShares,annualDilutedEPS,quarterlyCommonStockIssuance,annualEbitda,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,annualGoodwill,trailingChangeInCashSupplementalAsReported,trailingPretaxIncome,annualGrossPPE,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualRepaymentOfDebt,quarterlyBasicAverageShares,annualInterestExpense,annualPurchaseOfInvestment,quarterlyFreeCashFlow,annualPretaxIncome,annualBasicAverageShares,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,trailingGrossProfit,annualIncomeTaxPayable,trailingInvestingCashFlow,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,annualInvestingCashFlow,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,annualEndCashPosition,quarterlyCashAndCashEquivalents,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,quarterlyAccountsPayable,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingInterestExpense,trailingChangesInAccountReceivables,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashDividendsPaid,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,annualNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingNetOtherFinancingCharges,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1970-01-01 00:00:01.191110400,11731000.0,,,,-8434000.0,87969000.0,,,,71451000.0,-14065000.0,,,,56187000.0,,,9460000.0,,,,,,53319000.0,,72993000.0,,,,,,167147000.0,,,55992000.0,,,0.14,,3458000.0,,,,,,,,,,,8395000.0,22022000.0,,5827000.0,,,-295318000.0,46002000.0,478000.0,135000.0,36706000.0,,,18132000.0,,,150707000.0,,,,,-168000.0,,,,,,38175000.0,9460000.0,9460000.0,,,,,,72230000.0,195000.0,,0.0,,,,,,,-2879000.0,,,9155000.0,-46979000.0,,,1931000.0,0.13,12942000.0,0.0,,,-182000.0,3542000.0,,44924000.0,,,,,,,,22375000.0,22076000.0,0.0,6749000.0,,,9337000.0,,43000.0,9503000.0,26014000.0,,,39747000.0,,,,,,,,67970000.0,,,19197000.0,,,206894000.0,,,,11324000.0,,,,,3336000.0,8375000.0,,65594000.0,109991000.0,7000.0,,87969000.0,,540000.0,,6344000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,8059000.0,39875000.0,16000.0,,-17815000.0,89119000.0,89119000.0,1226000.0,,72517000.0,-33035000.0,,12362000.0,,61607000.0,35724000.0,,5668000.0,,,284332000.0,75035000.0,,53390000.0,1831000.0,79079000.0,,,28993000.0,38771000.0,,184517000.0,657000.0,,61459000.0,175442000.0,25727000.0,,148000.0,3372000.0,61607000.0,,,-53759000.0,,,,,,184517000.0,5012000.0,38771000.0,-8164000.0,4906000.0,,,-289650000.0,44850000.0,478000.0,102000.0,39875000.0,,222761000.0,19127000.0,,35724000.0,161154000.0,-289650000.0,,55113000.0,44850000.0,654000.0,35724000.0,38244000.0,45348000.0,151511000.0,0.53,41768000.0,5668000.0,5668000.0,,161154000.0,11808000.0,,0.0,,148000.0,,0.0,186000.0,61459000.0,,17509000.0,13385000.0,,-1124000.0,,2910000.0,1226000.0,-53759000.0,,,1831000.0,,12362000.0,-758000.0,7000.0,,54000.0,2910000.0,,48378000.0,209297000.0,10615000.0,127890000.0,,25320000.0,34797000.0,52777000.0,1150000.0,16994000.0,0.0,6610000.0,71444000.0,0.5,1172000.0,47240000.0,196000.0,5864000.0,25320000.0,34006000.0,,38244000.0,478000.0,,,79079000.0,0.0,539000.0,,,342000.0,-64686000.0,15870000.0,36950000.0,67176000.0,222761000.0,,1038000.0,-7429000.0,10615000.0,,,,9222000.0,3047000.0,16242000.0,-36779000.0,87969000.0,127890000.0,7000.0,89119000.0,89119000.0,33855000.0,657000.0,,9222000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,7688000.0,,,,15235000.0,113680000.0,,,,74776000.0,-10725000.0,,,,54117000.0,,,5304000.0,,,,,,55168000.0,,81521000.0,,,,,,191150000.0,,,53958000.0,,,0.08,,3872000.0,,,,,,,,,,,4626000.0,18683000.0,,-9202000.0,,,-284346000.0,47475000.0,478000.0,108000.0,30563000.0,,,19608000.0,,,176933000.0,,,,,-93000.0,,,,,,43247000.0,5304000.0,5304000.0,,,,,,70860000.0,159000.0,,0.0,,,,,,,-5192000.0,,,6122000.0,-53759000.0,,,1754000.0,0.07,13295000.0,0.0,,,-125000.0,3010000.0,,50542000.0,,,,,,,,24540000.0,3162000.0,0.0,7295000.0,,,6247000.0,,288000.0,5592000.0,27762000.0,,,39900000.0,,,,,,,,69053000.0,,,-2030000.0,,,231050000.0,,,,9906000.0,,,,,3062000.0,30859000.0,,89140000.0,132363000.0,7000.0,,113680000.0,,999000.0,,10100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,7031000.0,,,,-33353000.0,64339000.0,,,,79902000.0,-34423000.0,,,,57950000.0,,,4030000.0,,,,,,59659000.0,,83284000.0,,,,,,174384000.0,,,57817000.0,,,0.06,,4676000.0,,,,,,,,,,,3872000.0,45723000.0,,-1479000.0,,,-288430000.0,51173000.0,478000.0,62000.0,34708000.0,,,20243000.0,,,159219000.0,,,,,-7000.0,,,,,,48786000.0,4030000.0,4030000.0,,,,,,69916000.0,133000.0,,0.0,,,,,,,-4442000.0,,,-26439000.0,-53759000.0,,,3585000.0,0.06,14144000.0,0.0,,,-27000.0,3017000.0,,55787000.0,,,,,,,,-49341000.0,10470000.0,0.0,7001000.0,,,1274000.0,,285000.0,4315000.0,29525000.0,,,42785000.0,,,,,,,,68581000.0,,,6028000.0,,,217169000.0,,,,9197000.0,,,,,3159000.0,5450000.0,,113680000.0,110062000.0,7000.0,,64339000.0,,919000.0,,8965000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,11151000.0,,,,7587000.0,79756000.0,,,,75173000.0,-19946000.0,,,,56866000.0,,,5157000.0,,,,,,56407000.0,,83327000.0,,,,,,173554000.0,,,56742000.0,,,0.08,,4851000.0,,,,,-11746000.0,,,,,,7880000.0,34499000.0,,4084000.0,,,-286726000.0,48872000.0,478000.0,102000.0,33877000.0,,,18766000.0,,,159654000.0,,,,,-9000.0,,,,,,42609000.0,5157000.0,5157000.0,,,,,,68704000.0,124000.0,,0.0,,,,,,,-2727000.0,,,-9323000.0,-53759000.0,,,4432000.0,0.08,15380000.0,-2189000.0,,,-278000.0,3015000.0,,48527000.0,,,,,,,,15417000.0,17359000.0,0.0,5918000.0,,,2701000.0,,798000.0,5955000.0,29568000.0,,,42966000.0,,,,,,,,67367000.0,,,14632000.0,,,216520000.0,,,,8488000.0,,,,,3271000.0,30154000.0,,64339000.0,114255000.0,7000.0,,79756000.0,,447000.0,,7485000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,4021000.0,38282000.0,-316000.0,,9476000.0,87100000.0,87100000.0,-62911000.0,,74125000.0,-9956000.0,,16710000.0,,60801000.0,79987000.0,,65496000.0,,,303976000.0,78850000.0,,53892000.0,66189000.0,88342000.0,,,10506000.0,23066000.0,,177907000.0,269000.0,,60572000.0,203381000.0,26165000.0,,229000.0,-13328000.0,60801000.0,-64608000.0,-2651000.0,-61363000.0,-10706000.0,-7951000.0,,,,177907000.0,5367000.0,23066000.0,-8311000.0,-1714000.0,,-50138000.0,-221230000.0,52362000.0,478000.0,-58000.0,38282000.0,,279341000.0,20233000.0,,79987000.0,218540000.0,-221230000.0,,89119000.0,52362000.0,1052000.0,79987000.0,101434000.0,25412000.0,177216000.0,1.2,42574000.0,65496000.0,65496000.0,,218540000.0,71000.0,,13414000.0,,229000.0,,0.0,943000.0,60572000.0,17735000.0,-40355000.0,12791000.0,,-1973000.0,,1965000.0,-10715000.0,-61363000.0,,,4493000.0,,16710000.0,-5508000.0,7000.0,,114000.0,1965000.0,,48525000.0,225126000.0,7788000.0,110166000.0,,26979000.0,87926000.0,39746000.0,7365000.0,8755000.0,0.0,5951000.0,68064000.0,1.18,284000.0,21745000.0,-64282000.0,1214000.0,26979000.0,-2019000.0,,101434000.0,478000.0,,,88342000.0,0.0,214000.0,-407000.0,,24000.0,-75050000.0,6782000.0,17076000.0,66812000.0,279341000.0,,-6231000.0,-14334000.0,7788000.0,,,,5580000.0,3299000.0,21463000.0,-1055000.0,79756000.0,110166000.0,7000.0,87100000.0,87100000.0,21745000.0,269000.0,,5580000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,9337000.0,,,3715000.0,-3534000.0,97051000.0,,,,70132000.0,-13977000.0,,,,61578000.0,,,2636000.0,,738000.0,,,,52707000.0,,,,,,,,193005000.0,,,61374000.0,,,0.04,,201000.0,,,,,,,,,,,6194000.0,27633000.0,,339000.0,563000.0,,-218594000.0,51665000.0,478000.0,36000.0,35656000.0,,,17425000.0,,,227699000.0,,,,,-117000.0,,,,,,41322000.0,2636000.0,2636000.0,,,,-136000.0,,66447000.0,204000.0,,0.0,,,,,,,-1886000.0,,,3009000.0,,,,1573000.0,0.04,19654000.0,-962000.0,,,-107000.0,2068000.0,,46513000.0,,,,,,,,9951000.0,10603000.0,0.0,5191000.0,,,3252000.0,,2796000.0,5432000.0,26000000.0,,-81000.0,96272000.0,,,,,,,,65983000.0,,,8717000.0,,,289277000.0,,,,7088000.0,,,,,3143000.0,12293000.0,,87100000.0,124684000.0,7000.0,,97051000.0,,-68000.0,,6064000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,6662000.0,,,4309000.0,5645000.0,122182000.0,,,,76316000.0,-6995000.0,,,,70016000.0,,,4545000.0,,502000.0,,,,57978000.0,,,,,,,,213748000.0,,,69811000.0,,,0.07,,316000.0,,,,,,,,,,,6662000.0,20895000.0,,6099000.0,0.0,,-214049000.0,53236000.0,478000.0,64000.0,40200000.0,,,18338000.0,,,237778000.0,,,,,-33000.0,,,,,,45647000.0,4545000.0,4545000.0,,,,0.0,,67373000.0,205000.0,,15324000.0,,,,,,,-1158000.0,,,841000.0,,,,1529000.0,0.07,23138000.0,-409000.0,,,-92000.0,2111000.0,,51316000.0,,,,,,,,25131000.0,18510000.0,0.0,5669000.0,,,933000.0,,2265000.0,6810000.0,24518000.0,,-1289000.0,94046000.0,,,,,,,,66285000.0,,,17352000.0,,,307794000.0,,,,6388000.0,,,,,3236000.0,13734000.0,,97051000.0,143077000.0,7000.0,,122182000.0,,316000.0,,6473000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,-56891000.0,,,3987000.0,810000.0,135961000.0,,,,79269000.0,-12968000.0,,,,73104000.0,,,-49942000.0,,-424000.0,,,,59001000.0,,,,,,,,237538000.0,,,72902000.0,,,-0.72,,441000.0,,,,,,,,,,,-60194000.0,18979000.0,,-5612000.0,177000.0,,-263991000.0,55035000.0,478000.0,-65000.0,37484000.0,,,20268000.0,,,257680000.0,,,,,224000.0,,,,,,43911000.0,-49942000.0,-49942000.0,,,,0.0,,69528000.0,202000.0,,0.0,,,,,,,-1040000.0,,,2126000.0,,,,1603000.0,-0.72,27920000.0,0.0,,,-65000.0,1892000.0,,119195000.0,,,,,,,,13779000.0,10793000.0,0.0,5611000.0,,,2191000.0,,-10523000.0,-60465000.0,24429000.0,,-1797000.0,93246000.0,,,,,,,,69528000.0,,,9753000.0,,,330784000.0,,,,5688000.0,,,,,3303000.0,14883000.0,,122182000.0,154940000.0,7000.0,,135961000.0,,531000.0,,7498000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,16852000.0,42822000.0,-1124000.0,3077000.0,-4477000.0,166487000.0,166487000.0,-2624000.0,,86616000.0,-8983000.0,,32299000.0,,82204000.0,-31269000.0,,11492000.0,,-1430000.0,312333000.0,78841000.0,,63806000.0,1969000.0,94977000.0,,,8097000.0,19978000.0,,261299000.0,455000.0,,81243000.0,266185000.0,22252000.0,,961000.0,-250000.0,82204000.0,-2612000.0,-614000.0,-70006000.0,0.0,-2586000.0,,,,261299000.0,14645000.0,19978000.0,15884000.0,15058000.0,-3352000.0,0.0,-252499000.0,54537000.0,478000.0,-369000.0,42822000.0,,355240000.0,22810000.0,,-31269000.0,273036000.0,-252499000.0,,87100000.0,54537000.0,-159000.0,-31269000.0,93941000.0,66973000.0,174260000.0,-0.45,113053000.0,11492000.0,11492000.0,,273036000.0,708000.0,0.0,18251000.0,,961000.0,,0.0,-85000.0,81243000.0,15088000.0,6837000.0,13004000.0,,-3108000.0,,2046000.0,861000.0,-70006000.0,,,1969000.0,,32299000.0,-375000.0,7000.0,,-860000.0,2046000.0,,49161000.0,233492000.0,4988000.0,186465000.0,,24971000.0,48893000.0,74165000.0,30526000.0,34259000.0,0.0,5781000.0,69094000.0,-0.45,1721000.0,-32693000.0,2838000.0,14330000.0,24971000.0,79387000.0,581000.0,93941000.0,478000.0,,,94977000.0,0.0,-334000.0,-136000.0,,85000.0,-42923000.0,31151000.0,-33893000.0,69094000.0,355240000.0,,-1319000.0,-7192000.0,4988000.0,,,,6122000.0,3322000.0,7983000.0,-1556000.0,135961000.0,186465000.0,7000.0,166487000.0,166487000.0,-32693000.0,455000.0,,6122000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,20697000.0,,,3473000.0,212000.0,190407000.0,,,,90090000.0,0.0,,,,77196000.0,,,14930000.0,,-271000.0,,,,69710000.0,,,,,,,,284610000.0,,,76250000.0,,,0.2,,-200000.0,,,,,,,,,,,20697000.0,14991000.0,,-9004000.0,4975000.0,,-237569000.0,58801000.0,478000.0,-246000.0,34690000.0,,,20380000.0,,,296356000.0,,,,,-319000.0,,,,,,42897000.0,14930000.0,14930000.0,,,,0.0,,77597000.0,946000.0,,18055000.0,,,,,,,-4530000.0,,,5261000.0,,,,2198000.0,0.19,37047000.0,-700000.0,,,-755000.0,2356000.0,,49013000.0,,,,,,,,23920000.0,18645000.0,0.0,6116000.0,,,6016000.0,,5214000.0,20144000.0,25418000.0,,-4857000.0,88942000.0,,,,,,,,75166000.0,,,14115000.0,,,373552000.0,,,,4288000.0,,,,,4465000.0,4988000.0,,166487000.0,205398000.0,8000.0,,190407000.0,,109000.0,,4513000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,45344000.0,,,4251000.0,1747000.0,235801000.0,,,,108196000.0,0.0,,,,74739000.0,,,32603000.0,,262000.0,,,,87018000.0,,,,,,,,331097000.0,,,73807000.0,,,0.43,,50000.0,,,,,,,,,,,45344000.0,8998000.0,,-10419000.0,12389000.0,,-204966000.0,62930000.0,478000.0,74000.0,41455000.0,,,21178000.0,,,333953000.0,,,,,-143000.0,,,,,,43944000.0,32603000.0,32603000.0,,,,0.0,,77607000.0,932000.0,,20881000.0,,,,,,,-4319000.0,,,1103000.0,,,,2109000.0,0.42,27036000.0,0.0,,,-94000.0,2487000.0,,41674000.0,,,,,,,,45394000.0,42596000.0,0.0,6396000.0,,,1197000.0,,12897000.0,45500000.0,27249000.0,,-5269000.0,77595000.0,,,,,,,,75703000.0,,,38277000.0,,,408692000.0,,,,3588000.0,,,,,2890000.0,5992000.0,,190407000.0,244799000.0,8000.0,,235801000.0,,-249000.0,,5316000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,21923000.0,,,4414000.0,-10515000.0,264924000.0,,,,95947000.0,-12742000.0,,,,85833000.0,,,16815000.0,,22000.0,,,,74933000.0,,,,,,,,357942000.0,,,80036000.0,,,0.22,,140000.0,,,,,,,,,,,21923000.0,7396000.0,,10639000.0,267000.0,,-188151000.0,63811000.0,478000.0,-1184000.0,44074000.0,,,21014000.0,,,359402000.0,,,,,119000.0,,,,,,43108000.0,16815000.0,16815000.0,,,,0.0,,78109000.0,5797000.0,,19429000.0,,,,,,,-3083000.0,283000.0,,3654000.0,,7829000.0,,12047000.0,0.22,30136000.0,0.0,,,-40000.0,2382000.0,,53010000.0,,,,,,,,29123000.0,35763000.0,0.0,6592000.0,,,3694000.0,,5025000.0,21840000.0,28102000.0,,164000.0,87293000.0,,,,,,,,76081000.0,,,32680000.0,,,445235000.0,,,,2888000.0,,,,,4266000.0,6494000.0,,235801000.0,272320000.0,8000.0,,264924000.0,,317000.0,,5826000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,16223000.0,51358000.0,2885000.0,3934000.0,-7364000.0,294664000.0,294664000.0,27750000.0,,92893000.0,-5592000.0,,33848000.0,,99196000.0,74253000.0,,9905000.0,9089000.0,2599000.0,387126000.0,83709000.0,,71756000.0,3454000.0,98458000.0,,,11822000.0,8615000.0,1936000.0,388611000.0,134000.0,,92974000.0,204800000.0,25997000.0,,6222000.0,205000.0,99196000.0,17307000.0,2612000.0,-67774000.0,,-12184000.0,,,,388611000.0,14770000.0,8615000.0,10593000.0,19377000.0,-324000.0,0.0,-178246000.0,65430000.0,478000.0,1211000.0,46482000.0,,476943000.0,21137000.0,,74253000.0,377747000.0,-178246000.0,,166487000.0,65430000.0,-165000.0,74253000.0,88332000.0,111498000.0,178803000.0,0.98,67425000.0,9905000.0,9905000.0,,377747000.0,195000.0,0.0,17358000.0,,6222000.0,,0.0,-508000.0,92974000.0,16072000.0,14707000.0,14186000.0,,-6099000.0,-861000.0,2544000.0,4689000.0,-67774000.0,9089000.0,,3454000.0,,33848000.0,-1267000.0,8000.0,,3774000.0,2544000.0,,56986000.0,303417000.0,2188000.0,303279000.0,,30684000.0,20590000.0,129529000.0,29740000.0,32525000.0,-4876000.0,6893000.0,78080000.0,0.95,915000.0,98617000.0,4614000.0,14519000.0,30684000.0,128177000.0,-2222000.0,88332000.0,478000.0,,,98458000.0,-4876000.0,-145000.0,0.0,,19000.0,-18334000.0,26426000.0,102003000.0,75825000.0,476943000.0,,4117000.0,-18031000.0,2188000.0,,1936000.0,,7768000.0,2565000.0,3116000.0,-15920000.0,264924000.0,303279000.0,8000.0,294664000.0,294664000.0,98617000.0,134000.0,,7768000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,21023000.0,,,4279000.0,-7226000.0,308608000.0,,,,104856000.0,,,,,94877000.0,,,15841000.0,,-634000.0,,,,82226000.0,,,,,,,,417941000.0,,,87994000.0,,,0.21,,4279000.0,,,,,,,,,,,21023000.0,8328000.0,,-10372000.0,3983000.0,,-162405000.0,73904000.0,478000.0,-8168000.0,44201000.0,,,22630000.0,,,402105000.0,,,,,-312000.0,,,,,,51813000.0,15841000.0,15841000.0,,,,,,79361000.0,6883000.0,,16243000.0,,,,,,,-2825000.0,,,3749000.0,,5615000.0,,2714000.0,0.2,37199000.0,-111000.0,,,-1319000.0,2867000.0,,61203000.0,,,,,,,,13944000.0,17248000.0,0.0,9390000.0,,,5068000.0,,5271000.0,21112000.0,30722000.0,,-7317000.0,79041000.0,,,,,,,,76844000.0,,,14423000.0,,,496982000.0,,,,1488000.0,,,,,3679000.0,3767000.0,,294664000.0,316936000.0,8000.0,,308608000.0,,624000.0,,6594000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,17187000.0,,,4973000.0,-180980000.0,168607000.0,,,,120086000.0,,,,,117267000.0,,,11162000.0,,469000.0,,,,91137000.0,,,,,,,278000.0,286573000.0,,,109451000.0,,,0.14,,4973000.0,,,,,,,,,,,16595000.0,6755000.0,,4967000.0,3922000.0,,-151243000.0,82130000.0,135768000.0,8574000.0,56020000.0,,,28949000.0,,,429782000.0,,,,,-648000.0,,,,,,64680000.0,11162000.0,11162000.0,,,,,,80321000.0,7816000.0,,22809000.0,,,,,,,-5697000.0,,,11379000.0,,4112000.0,,2815000.0,0.14,43024000.0,0.0,,,-101000.0,6272000.0,,74542000.0,,,,,,,,-140001000.0,29696000.0,0.0,9270000.0,,,11480000.0,,5127000.0,16289000.0,37122000.0,,-3472000.0,260476000.0,,,,,,,,77888000.0,,,23999000.0,,,547049000.0,,,,52113000.0,,,,,4605000.0,3092000.0,,308608000.0,175362000.0,8000.0,,168607000.0,,743000.0,,10407000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,27180000.0,,,4954000.0,-11091000.0,202229000.0,,,,125894000.0,,,,,129044000.0,,,19264000.0,,3913000.0,,,,92370000.0,,,,,,,310000.0,327134000.0,,,120187000.0,,,0.25,,19264000.0,,,,,,,,,,,26312000.0,8185000.0,,6954000.0,5601000.0,,-131979000.0,86648000.0,135743000.0,-596000.0,58281000.0,,,33524000.0,,,456876000.0,,,,,-2015000.0,,,,,,56264000.0,19264000.0,19264000.0,,,,,,80266000.0,8857000.0,,21794000.0,,,,,,,-12507000.0,,,3273000.0,,677000.0,,2754000.0,0.24,47768000.0,-218000.0,,,-61000.0,8278000.0,,66058000.0,,,,29000.0,,,,33622000.0,41535000.0,0.0,8926000.0,,,3334000.0,,6930000.0,26194000.0,46388000.0,,-5297000.0,258786000.0,,,,,,,,78455000.0,,,29028000.0,,,585920000.0,,,,50279000.0,,,,,4823000.0,1983000.0,,168607000.0,210414000.0,8000.0,,202229000.0,,346000.0,,14138000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,27413000.0,76600000.0,9494000.0,4959000.0,-12309000.0,240675000.0,240675000.0,23225000.0,,128905000.0,0.0,,52252000.0,,158483000.0,66716000.0,,20449000.0,0.0,3787000.0,479741000.0,118458000.0,,95550000.0,2741000.0,129432000.0,,,25501000.0,7395000.0,426000.0,384816000.0,46000.0,,148117000.0,270923000.0,37154000.0,0.26,10366000.0,4959000.0,158483000.0,5842000.0,7535000.0,-75467000.0,,-21693000.0,,,,384816000.0,26430000.0,7395000.0,32542000.0,30993000.0,-7664000.0,-7754000.0,-116513000.0,91537000.0,135383000.0,-3836000.0,76600000.0,,649264000.0,33355000.0,,66716000.0,490781000.0,-116513000.0,,294664000.0,91537000.0,-1083000.0,66716000.0,264448000.0,100065000.0,231326000.0,0.86,58569000.0,20449000.0,20449000.0,,490781000.0,7774000.0,,31781000.0,80849000.0,10366000.0,,31781000.0,-4058000.0,148117000.0,19165000.0,27241000.0,17477000.0,,-9375000.0,,9402000.0,8840000.0,-75467000.0,0.0,,2741000.0,0.25,52252000.0,-185000.0,8000.0,-187588000.0,10975000.0,9402000.0,,69120000.0,361283000.0,50022000.0,248070000.0,-668000.0,53965000.0,10317000.0,130469000.0,38446000.0,41990000.0,4026000.0,9568000.0,80294000.0,0.83,5619000.0,92803000.0,5897000.0,26346000.0,53965000.0,-53989000.0,-5607000.0,264448000.0,135383000.0,,,129432000.0,4026000.0,-4026000.0,0.0,78737000.0,51000.0,0.0,32615000.0,89941000.0,77988000.0,649264000.0,,-920000.0,-30404000.0,50022000.0,,426000.0,,19265000.0,4370000.0,1475000.0,-211606000.0,202229000.0,248070000.0,8000.0,240675000.0,240675000.0,90360000.0,46000.0,,19265000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
