date,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,trailingPretaxIncome,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,annualTotalAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualStockholdersEquity,annualNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyGoodwill,quarterlyCostOfRevenue,trailingChangeInInventory,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualRetainedEarnings,quarterlyBasicEPS,annualCurrentLiabilities,quarterlyLongTermDebt,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,annualAccountsReceivable,trailingOperatingCashFlow,annualGoodwill,annualSaleOfInvestment,annualCapitalStock,annualCommonStockIssuance,quarterlyInventory,annualStockBasedCompensation,annualNetPPE,annualOtherIncomeExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOperatingIncome,trailingGrossProfit,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,quarterlyDepreciationAndAmortization,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,annualAccountsPayable,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBeginningCashPosition,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,trailingTotalRevenue,quarterlyDilutedAverageShares,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualGrossPPE,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualPretaxIncome,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualIncomeTaxPayable,quarterlyTotalAssets,trailingOperatingIncome,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualOperatingExpense,trailingCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyDilutedEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,annualInterestExpense,quarterlyChangeInInventory,annualRepaymentOfDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyEndCashPosition,annualDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,annualTotalNonCurrentAssets,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyCurrentAssets,trailingFreeCashFlow,quarterlyOtherNonCashItems,annualOtherCurrentAssets,trailingChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualGrossProfit,quarterlyRepaymentOfDebt,annualChangeInWorkingCapital,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualChangeInInventory,trailingDepreciationAndAmortization,annualOtherNonCashItems,trailingTaxProvision,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCostOfRevenue,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,annualCashDividendsPaid,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingOtherIncomeExpense,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyPurchaseOfBusiness,annualCurrentDeferredRevenue,trailingInterestExpense,trailingBasicEPS
2010-09-30,32017000,32017000,,,,23536000.0,-10159000.0,29838000.0,,,,0.0,,,,,,,10258000.0,549975000.0,,,0.0,134205000.0,,,6435000.0,15913000.0,,0.22,,0.0,,,145200000.0,,,,,,,758683000.0,,,,,-5086000.0,,,,,,,17502000.0,186833000.0,,170920000.0,,,,,181079000.0,,,628000.0,,,,149864000.0,0.0,,,,38000.0,,,,,,,7697000.0,6993000.0,581715000.0,-6623000.0,,1428058000.0,,,,32017000,416388000.0,,,,-9196000.0,,,,,0.0,769328000.0,,,,,,,,50858000,0.215,,348610000.0,-35151000.0,0.0,67567000.0,6608000.0,,2528000.0,,,68360000,0.0,,,846343000.0,,,,-56278000.0,,-30157000.0,,279139000.0,170920000.0,,59072000.0,228281000.0,,483159000.0,,1011670000.0,,2528000.0,,,210779000.0,,166000.0,,,,,18803000.0,863698000.0,,50820000.0,385223000.0,98556000.0,829114000,,,,,,-3538000.0,-30159000.0,-384105000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,50160000,50160000,-112111000.0,-15913000.0,,128091000.0,86419000.0,31655000.0,0.0,,,0.0,1463474000.0,,,933242000.0,70697000.0,,10258000.0,695810000.0,,69797000.0,0.0,161962000.0,,736520000.0,5506000.0,15913000.0,954704000.0,,426564000.0,0.0,,,,,,10258000.0,,631000.0,23878000.0,736520000.0,11771000.0,395789000.0,0.0,,-5102000.0,266224000.0,,,15913000.0,273252000.0,3638336000.0,18484000.0,273252000.0,222608000.0,257339000.0,-14247000.0,247388000.0,1.125,103668000.0,170920000.0,336021000.0,,631000.0,-26009000.0,257339000.0,,,0.0,,,,687000.0,,1.155,782786000.0,0.0,257339000.0,264940000.0,7960000.0,2696000.0,530232000.0,98666000.0,8269000.0,1463474000.0,,,31655000.0,50160000,419757000.0,,,,-15280000.0,7960000.0,2690000.0,937441000.0,,8269000.0,782786000.0,-386997000.0,,-96511000.0,867644000.0,1043717000.0,-38172000.0,,78624000,,,247388000.0,53516000.0,0.0,70697000.0,2484000.0,,3017000.0,167972000.0,0.0,97108000,0.0,9032000.0,,933242000.0,84488000.0,161962000.0,1284000.0,97380000.0,-392000.0,-29404000.0,,336839000.0,257339000.0,149372000.0,-89649000.0,258215000.0,419757000.0,426564000.0,,1043717000.0,,3017000.0,0.0,,239731000.0,1203665000.0,-88000.0,-30684000.0,145194000.0,530232000.0,96968000.0,27777000.0,954704000.0,,77937000.0,395789000.0,103668000.0,1032649000,-60054000.0,,11771000.0,,167972000.0,-12268000.0,-29425000.0,-386997000.0,172851000.0,,2434671000.0,126097000.0,167972000.0,,-20355000.0,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,18335000,18335000,,,,-44801000.0,-116891000.0,31825000.0,,,,0.0,,,,,,,10258000.0,562970000.0,,,0.0,139463000.0,,,11105000.0,15913000.0,,0.125,,0.0,,,145408000.0,,,,,,,941377000.0,,,,,-5111000.0,,,,,,,18265000.0,156361000.0,,140448000.0,,,,,257339000.0,,,636000.0,,,,149854000.0,,,,,243000.0,,,,,,,11861000.0,3958000.0,665047000.0,-73706000.0,,1577153000.0,,,,18335000,438717000.0,,,,-53146000.0,,,,,0.0,817794000.0,,,,,,,,28766000,0.12,,406408000.0,-93461000.0,0.0,71704000.0,8403000.0,,3612000.0,,,47031000,0.0,,,912106000.0,,,,-204857000.0,,-28849000.0,,273606000.0,140448000.0,,159020000.0,244840000.0,,560216000.0,,1138436000.0,,3612000.0,,,226575000.0,,-47000.0,,,,,10188000.0,967928000.0,,28523000.0,413818000.0,104831000.0,836576000,,,,,,-43241000.0,-28905000.0,-403976000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,91160000,91160000,,,,162162000.0,45069000.0,32672000.0,,,,0.0,,,,,,,10258000.0,775866000.0,,,0.0,114879000.0,,,8404000.0,0.0,,0.635,,,,124000.0,144014000.0,,,,,,,875483000.0,,,,,-8647000.0,,,,,,,18829000.0,185517000.0,,185517000.0,,,,,140448000.0,,,639000.0,,,,148360000.0,,,,,217000.0,,,,,,,11758000.0,3884000.0,642168000.0,116983000.0,,1582863000.0,,,,91160000,453630000.0,,,,-69727000.0,,,,,42431000.0,853497000.0,,,,,,,,144263000,0.615,,351763000.0,52307000.0,0.0,72301000.0,-4035000.0,,3377000.0,,,163092000,-5957000.0,,,940695000.0,,,,65894000.0,,-51054000.0,,402497000.0,185517000.0,,-54645000.0,258234000.0,,535771000.0,,1129233000.0,,3377000.0,,,239405000.0,,47000.0,,,,,52886000.0,1050441000.0,,144046000.0,431614000.0,106397000.0,1178363000,,,,,,-66039000.0,-45179000.0,-421883000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,42733000,42733000,,,,-6029000.0,-88927000.0,33747000.0,,,,0.0,,,,,,,10258000.0,650173000.0,,,0.0,119588000.0,,,4527000.0,0.0,,0.3,,,,,142452000.0,,,,,,,913738000.0,,,,,-8542000.0,,,,,,,19591000.0,96590000.0,,96590000.0,,,,,185517000.0,,,641000.0,,,,146686000.0,0.0,,,,591000.0,,,,,,,12635000.0,3079000.0,610945000.0,-39271000.0,,1547850000.0,,,,42733000,475454000.0,,,0.0,-49220000.0,,,,,2850000.0,888953000.0,,,,,,,,68129000,0.29,,340208000.0,-65405000.0,0.0,73091000.0,-6270000.0,,3704000.0,,,87720000,0.0,,,936905000.0,,,,-38255000.0,,-32659000.0,,327603000.0,96590000.0,,-11555000.0,259474000.0,,502815000.0,,1072396000.0,,42733000.0,,,239883000.0,,-83000.0,,,,,24805000.0,1084632000.0,,67538000.0,450449000.0,108130000.0,977776000,,,,,,-50239000.0,-33242000.0,-438504000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,70512000,70512000,-171361000.0,0.0,,142812000.0,80375000.0,35075000.0,,,,0.0,1594832000.0,13827000.0,,1008290000.0,75731000.0,,10258000.0,836862000.0,,80347000.0,0.0,134048000.0,,830819000.0,7424000.0,0.0,1146594000.0,0.495,460625000.0,,,13827000.0,142380000.0,,,10258000.0,15913000.0,643000.0,31460000.0,830819000.0,15041000.0,480855000.0,0.0,,-8550000.0,352703000.0,,,0.0,176965000.0,4232743000.0,23662000.0,176965000.0,254144000.0,176965000.0,19021000.0,266409000.0,1.505,125917000.0,96590000.0,433050000.0,,643000.0,-163157000.0,176965000.0,,146512000.0,0.0,,,,,,1.55,936435000.0,-21870000.0,176965000.0,350616000.0,13470000.0,5399000.0,586542000.0,83982000.0,11874000.0,1594832000.0,,,35075000.0,70512000,504583000.0,,,0.0,-7904000.0,13470000.0,1856000.0,1054169000.0,,11874000.0,936435000.0,-455580000.0,,-166156000.0,973822000.0,1090249000.0,-179997000.0,,111545000,0.48,,266409000.0,39764000.0,0.0,75731000.0,3758000.0,,4348000.0,222740000.0,0.0,135207000,0.0,16320000.0,,1008290000.0,-80374000.0,134048000.0,,82919000.0,-90000.0,-58799000.0,,403166000.0,176965000.0,147842000.0,-73799000.0,291621000.0,504583000.0,460625000.0,,1090249000.0,,70512000.0,0.0,,267959000.0,1406872000.0,-7000.0,-66795000.0,143554000.0,586542000.0,127876000.0,39997000.0,1146594000.0,,110509000.0,480855000.0,125917000.0,1240028000,-94299000.0,,222740000.0,,222740000.0,-3638000.0,-58830000.0,-455580000.0,257339000.0,,2825871000.0,87988000.0,222740000.0,,-30850000.0,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,40328000,40328000,,,,-20298000.0,-50270000.0,34405000.0,,,,0.0,,,,,,,10258000.0,687617000.0,,,0.0,121861000.0,,,11274000.0,0.0,,0.28,,,,10497000.0,143188000.0,,,,,,,1031780000.0,,,,,-8617000.0,,,,,,,21739000.0,126695000.0,,126695000.0,,,,,176965000.0,,,649000.0,,,,146988000.0,,,,,583000.0,,,,,,,12610000.0,3353000.0,688496000.0,-52127000.0,,1743651000.0,,,,40328000,511538000.0,,,,-4143000.0,,,,,6526000.0,964740000.0,,,,,,,,64393000,0.275,,423913000.0,-81183000.0,0.0,76776000.0,4106000.0,,4559000.0,,,86132000,0.0,,,1055155000.0,,,,-200961000.0,,-31829000.0,,332800000.0,126695000.0,,157504000.0,268407000.0,,565546000.0,,1232113000.0,,40328000.0,,,246668000.0,,-10000.0,,,,,23482000.0,1178305000.0,,63810000.0,488670000.0,122950000.0,1020417000,,,,,,1857000.0,-31829000.0,-476070000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,106621000,106621000,,,,172468000.0,52405000.0,36464000.0,,,,0.0,,,,,,,10258000.0,840438000.0,,,0.0,126445000.0,,,6872000.0,,,0.74,,,,6157000.0,143628000.0,,,,,,,946934000.0,,,,,-14429000.0,,,,,,,22433000.0,179100000.0,,179100000.0,,,,,126695000.0,,,652000.0,,,,146976000.0,,,,,31000.0,,,,,,,12876000.0,6563000.0,655273000.0,138731000.0,,1722412000.0,,,,106621000,524163000.0,,,,-98393000.0,,,,,64160000.0,998307000.0,,,,,,,,169844000,0.725,,314757000.0,55161000.0,0.0,76667000.0,-9993000.0,,4750000.0,,,192277000,13070000.0,,,1067139000.0,,,,84846000.0,,-20667000.0,,451461000.0,179100000.0,,-109156000.0,281617000.0,,534722000.0,,1198249000.0,,106621000.0,,,259184000.0,,-9000.0,,,,,63192000.0,1270497000.0,,169813000.0,501029000.0,120551000.0,1291899000,,,,,,-99396000.0,-33737000.0,-497278000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,50021000,50021000,,,,3671000.0,-108915000.0,38910000.0,,,,0.0,,,,,,,10258000.0,708467000.0,,,0.0,125884000.0,,,4564000.0,,,0.355,,,,2478000.0,141482000.0,,,,,,,1020140000.0,,,,,-14190000.0,,,,,,,22208000.0,70185000.0,,70185000.0,,,,,179100000.0,,,652000.0,,,,144626000.0,,,,,241000.0,,,,,,,15122000.0,3241000.0,662090000.0,-41939000.0,,1716303000.0,,,,50021000,554379000.0,,,0.0,-61304000.0,,,,,24834000.0,1037168000.0,,,,,,,,77779000,0.345,,362059000.0,-60946000.0,0.0,77414000.0,-8902000.0,,4742000.0,,,99987000,400000.0,,,1054213000.0,,,,-73206000.0,,-44889000.0,,357171000.0,70185000.0,,47302000.0,279392000.0,,542033000.0,,1161924000.0,,50021000.0,,,257184000.0,,-8000.0,,,,,27517000.0,1306328000.0,,77538000.0,528999000.0,120057000.0,1065638000,,,,,,-67697000.0,-45610000.0,-508169000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,79487000,79487000,-139075000.0,0.0,,222461000.0,68445000.0,42374000.0,,,,0.0,1706808000.0,1477000.0,,1024974000.0,76236000.0,,10258000.0,861544000.0,,88975000.0,0.0,148316000.0,,908116000.0,3867000.0,,1371733000.0,0.565,560505000.0,,,1477000.0,140436000.0,,,10258000.0,0.0,654000.0,26577000.0,908116000.0,17641000.0,549998000.0,0.0,,-14082000.0,436792000.0,,,,138630000.0,4664120000.0,22595000.0,138630000.0,378302000.0,138630000.0,53983000.0,320392000.0,1.9,121329000.0,70185000.0,525767000.0,,654000.0,-277562000.0,138630000.0,,143466000.0,,,,,200000.0,,1.945,1069177000.0,13470000.0,138630000.0,435737000.0,16500000.0,12679000.0,681834000.0,180713000.0,43359000.0,1706808000.0,,,42374000.0,79487000,576756000.0,,,0.0,-114780000.0,16500000.0,-26581000.0,1129262000.0,,43359000.0,1069177000.0,-519179000.0,,-152924000.0,1040287000.0,1130052000.0,-278620000.0,,124776000,0.555,,320392000.0,134538000.0,0.0,,-11792000.0,,3590000.0,276457000.0,0.0,147371000,0.0,25836000.0,,1024974000.0,-38335000.0,148316000.0,1055000.0,112024000.0,-37000.0,-41690000.0,,424622000.0,138630000.0,145514000.0,-41667000.0,299846000.0,576756000.0,560505000.0,,1130052000.0,,-2508000.0,0.0,,277251000.0,1566054000.0,-10000.0,47570000.0,142184000.0,681834000.0,159280000.0,45089000.0,1371733000.0,,124576000.0,549998000.0,121329000.0,1286166000,-77297000.0,,-8195000.0,,276457000.0,-112326000.0,-41748000.0,-519179000.0,176965000.0,,3098066000.0,225378000.0,276457000.0,,-51318000.0,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,44006000,44006000,,,,-95299000.0,-81608000.0,44534000.0,,,,0.0,,,,,,,10258000.0,733747000.0,,,0.0,135192000.0,,,13590000.0,,,0.315,,105000000.0,,0.0,138896000.0,,,,,,,1142900000.0,,,,,-13929000.0,,,,,,,22699000.0,57022000.0,,57022000.0,,,,,138630000.0,,,658000.0,,,,141610000.0,,,,,,,,,,,,16689000.0,11993000.0,851102000.0,-144634000.0,,1881328000.0,,,,44006000,613937000.0,,,,-53805000.0,,,,,3749000.0,1124228000.0,,,,,,,,67923000,0.31,,476043000.0,-163963000.0,0.0,,10711000.0,,3397000.0,,,90622000,0.0,,,1030226000.0,,,,-234784000.0,,-49150000.0,,352091000.0,57022000.0,,155651000.0,284168000.0,,624130000.0,,1267391000.0,,-8596000.0,,,261469000.0,,-20008000.0,,,,,23738000.0,1401810000.0,,67744000.0,583294000.0,226972000.0,1085838000,,,,,,62841000.0,-49335000.0,-540934000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,123580000,123580000,,,,158122000.0,-1324000.0,45447000.0,,,,0.0,,,,,,,10258000.0,949627000.0,,,0.0,138417000.0,,,11218000.0,,,0.885,,,,0.0,139344000.0,,,,,,,1082861000.0,,,,,-18184000.0,,,,,,,24220000.0,55698000.0,,55698000.0,,,,,57022000.0,,,661000.0,,,,141580000.0,,,,,,,,,,,,16363000.0,12811000.0,702677000.0,108831000.0,,1846424000.0,,,,123580000,640743000.0,,,,-19441000.0,,,,,53482000.0,1175265000.0,,,,,,,,197979000,0.875,,360811000.0,25800000.0,0.0,,-6182000.0,,3537000.0,,,222199000,8400000.0,,,1143747000.0,,,,60039000.0,,-40841000.0,,506140000.0,55698000.0,,-115232000.0,308161000.0,,579532000.0,,1205681000.0,,-9274000.0,,,283941000.0,,-115009000.0,,,,,73843000.0,1507206000.0,,197423000.0,611476000.0,123145000.0,1455767000,,,,,,-118605000.0,-49291000.0,-563789000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,64767000,64767000,,,,35787000.0,-9710000.0,46152000.0,,,,0.0,,,,,,,10258000.0,792424000.0,,,0.0,136234000.0,,,5216000.0,,,0.46,,40000000.0,,0.0,139524000.0,,,,,,,1142013000.0,,,,,-18159000.0,,,,,,,26137000.0,45988000.0,,45988000.0,,,,,55698000.0,,,1326000.0,,,,141726000.0,,,,,,,,,,,,15751000.0,6822000.0,734795000.0,-22378000.0,,1919306000.0,,,,64767000,665688000.0,,,,-21297000.0,,,,,2323000.0,1220545000.0,,,,,,,,101670000,0.46,,403521000.0,-43704000.0,0.0,,-8014000.0,,3415000.0,,,127807000,0.0,,,1184511000.0,,,,-59152000.0,,-58069000.0,,415666000.0,45988000.0,,42710000.0,313996000.0,,570515000.0,,1253618000.0,,-3407000.0,,,287859000.0,,-10000.0,,,,,36553000.0,1553814000.0,,101320000.0,634396000.0,164280000.0,1208090000,,,,,,12572000.0,-58165000.0,-586149000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,95881000,95881000,-209323000.0,,,235071000.0,96755000.0,46226000.0,,,,0.0,1903391000.0,0.0,,1246894000.0,,,10258000.0,935377000.0,,100025000.0,1056000.0,155615000.0,,979308000.0,8294000.0,,1631483000.0,0.69,532141000.0,,,0.0,139749000.0,,,10258000.0,0.0,1331000.0,38318000.0,979308000.0,13893000.0,664932000.0,-1114000.0,,-18212000.0,514650000.0,,,,142743000.0,5164784000.0,26969000.0,142743000.0,333681000.0,142743000.0,-3905000.0,316487000.0,2.32,124356000.0,45988000.0,614675000.0,,1331000.0,-120245000.0,142743000.0,,141829000.0,,,,,,,2.35,1268843000.0,8400000.0,142743000.0,514093000.0,18861000.0,11891000.0,656497000.0,173662000.0,9424000.0,1903391000.0,,,46226000.0,95881000,694143000.0,,,,-39015000.0,18861000.0,-8309000.0,1238959000.0,,9424000.0,1268843000.0,-603911000.0,,-218200000.0,1138934000.0,1209248000.0,-133558000.0,,147078000,0.68,,316487000.0,125187000.0,0.0,,-4824000.0,,3544000.0,328234000.0,0.0,174047000,0.0,43517000.0,,1246894000.0,4113000.0,155615000.0,,162705000.0,-185038000.0,-61263000.0,,479712000.0,142743000.0,141723000.0,-87034000.0,332634000.0,694143000.0,532141000.0,,1209248000.0,,-8347000.0,0.0,,305665000.0,1753609000.0,-50011000.0,-56680000.0,139415000.0,656497000.0,185859000.0,51725000.0,1631483000.0,,147606000.0,664932000.0,124356000.0,1415089000,-71192000.0,,-29624000.0,,328234000.0,-77053000.0,-61409000.0,-603911000.0,138630000.0,,3411175000.0,115481000.0,328234000.0,,-68484000.0,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,48809000,48809000,,,,-38076000.0,-94954000.0,47836000.0,,,,0.0,,,,,,,10258000.0,787461000.0,,,0.0,138696000.0,,,6972000.0,,,0.35,,80000000.0,,,139118000.0,,,,,,,1225232000.0,,,,,-18083000.0,,,,,,,27220000.0,47789000.0,,47789000.0,,,,,142743000.0,,,1333000.0,,,,141032000.0,,,,,,,,,,,,18952000.0,1690000.0,851835000.0,-79939000.0,,2056392000.0,,,,48809000,716254000.0,,,,-85666000.0,,,,,22481000.0,1309691000.0,,,,,,,,78729000,0.35,,477508000.0,-118915000.0,0.0,,2616000.0,,3941000.0,,,105949000,0.0,,,1204557000.0,,,,-245924000.0,,-41781000.0,,396219000.0,47789000.0,,161021000.0,317490000.0,,645423000.0,,1340138000.0,,2251000.0,,,290270000.0,,-10000.0,,,,,29466000.0,1662209000.0,,78275000.0,679693000.0,206412000.0,1183680000,,,,,,-15097000.0,-41863000.0,-629998000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,133411000,133411000,,,,204580000.0,8176000.0,49674000.0,,,,0.0,,,,,,,10258000.0,1033299000.0,,,0.0,144360000.0,,,6028000.0,,,0.96,,,,,138394000.0,,,,,,,1154585000.0,,,,,-22187000.0,,,,,,,27914000.0,55965000.0,,55965000.0,,,,,47789000.0,,,1335000.0,,,,140110000.0,,,,,,,,,,,,20303000.0,2481000.0,759603000.0,164329000.0,,2025528000.0,,,,133411000,741343000.0,,,,-62542000.0,,,,,73174000.0,1350620000.0,,,,,,,,211029000,0.95,,390170000.0,57166000.0,0.0,,-15596000.0,,4177000.0,,,238943000,0.0,,,1265925000.0,,,,70647000.0,,-40167000.0,,550532000.0,55965000.0,,-87338000.0,339503000.0,,628987000.0,,1284185000.0,,1696000.0,,,311589000.0,,-110017000.0,,,,,77310000.0,1773433000.0,,210721000.0,693387000.0,130616000.0,1583831000,,,,,,-156237000.0,-40251000.0,-657233000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,76603000,76603000,,,,1060000.0,-8455000.0,50745000.0,,,,0.0,,,,,,,10258000.0,895881000.0,,,0.0,154631000.0,,,3461000.0,,,0.56,,150000000.0,,,137367000.0,,,,,,,1295824000.0,,,,,-22000000.0,,,,,,,29387000.0,47510000.0,,47510000.0,,,,,55965000.0,,,1337000.0,,,,138863000.0,,,,,,,,,,,,20123000.0,3162000.0,958491000.0,-42251000.0,,2188698000.0,,,,76603000,762111000.0,,,,-100940000.0,,,,,19014000.0,1381933000.0,,,,,,,,122013000,0.55,,483042000.0,-90745000.0,0.0,,-15336000.0,,3996000.0,,,151400000,0.0,,,1230207000.0,,,,-141239000.0,,-43168000.0,,464069000.0,47510000.0,,92872000.0,342056000.0,,676342000.0,,1426587000.0,,834000.0,,,312669000.0,,-30000.0,,,,,44905000.0,1828036000.0,,121508000.0,706801000.0,282149000.0,1359950000,,,,,,33653000.0,-43311000.0,-675132000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,112062000,112062000,-160282000.0,,,241614000.0,3624000.0,53153000.0,,,,0.0,2034571000.0,,,1293561000.0,,,10258000.0,1044659000.0,,114635000.0,-1236000.0,182565000.0,,1115450000.0,11622000.0,,1918307000.0,0.82,603093000.0,,,,136194000.0,,,10258000.0,,1342000.0,28083000.0,1115450000.0,16173000.0,721000000.0,-3770000.0,,-21791000.0,589472000.0,,,,51134000.0,5711715000.0,30114000.0,51134000.0,409178000.0,51134000.0,54336000.0,370823000.0,2.66,137917000.0,47510000.0,704107000.0,,1342000.0,-340505000.0,51134000.0,,137733000.0,,,,,,,2.69,1417346000.0,0.0,51134000.0,587587000.0,20541000.0,11517000.0,741010000.0,206426000.0,12436000.0,2034571000.0,,,53153000.0,112062000,760581000.0,,,,-54115000.0,20541000.0,-19814000.0,1360943000.0,,12436000.0,1417346000.0,-696346000.0,,-160613000.0,1246308000.0,1273990000.0,-303263000.0,,177701000,0.81,,370823000.0,98254000.0,0.0,,8502000.0,,4059000.0,370885000.0,0.0,207815000,0.0,18850000.0,,1293561000.0,-91609000.0,182565000.0,,180374000.0,-355114000.0,-35166000.0,,539595000.0,51134000.0,139435000.0,-112219000.0,361894000.0,760581000.0,603093000.0,,1273990000.0,,-7458000.0,0.0,,331780000.0,1950415000.0,-245057000.0,-54240000.0,137769000.0,741010000.0,216702000.0,65021000.0,1918307000.0,,177083000.0,721000000.0,137917000.0,1584254000,-136142000.0,,-2677000.0,,370885000.0,-202824000.0,-35188000.0,-696346000.0,142743000.0,,3761300000.0,248565000.0,370885000.0,,-84061000.0,,,,,,,,,,,,,,,,,,,,,,,
