date,quarterlyDilutedAverageShares,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,annualCurrentAccruedExpenses,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,trailingNetOtherFinancingCharges,annualOperatingExpense,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualCapitalExpenditure,annualChangesInAccountReceivables,annualInterestExpense,quarterlyChangeInInventory,annualCurrentAssets,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,trailingCostOfRevenue,trailingBeginningCashPosition,annualNetOtherFinancingCharges,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyEbitda,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyStockholdersEquity,annualRetainedEarnings,annualDilutedAverageShares,annualCurrentDeferredRevenue,annualCashDividendsPaid,annualBeginningCashPosition,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualNetIncome,annualTotalAssets,annualDilutedEPS,quarterlyRepaymentOfDebt,annualCurrentDebt,annualTotalNonCurrentAssets,trailingTaxProvision,annualSellingGeneralAndAdministration,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockholdersEquity,trailingPurchaseOfBusiness,quarterlyNetIncome,annualInvestingCashFlow,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,trailingStockBasedCompensation,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTaxProvision,annualCapitalStock,annualGoodwill,quarterlyBasicAverageShares,quarterlyNetPPE,annualStockBasedCompensation,trailingNetIncome,quarterlyAccountsReceivable,quarterlyCostOfRevenue,trailingChangeInInventory,annualNetPPE,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,annualInventory,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualCurrentLiabilities,annualEbitda,annualRepaymentOfDebt,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,trailingPretaxIncome,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,trailingPurchaseOfInvestment,annualPretaxIncome,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingEndCashPosition,annualBasicAverageShares,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingBasicAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.631065600,,222000000,-208000000.0,6720000000.0,,0.89,,1132000000.0,664000000.0,,164000000.0,,,-4000000.0,,,5803000000.0,,1757000000.0,,3058000000,528000000.0,,525000000.0,-541000000.0,,316000000.0,37000000.0,4141000000.0,-212000000.0,,0.0,,,0.0,,1352000000.0,-67000000.0,36000000.0,-204000000.0,528000000.0,328000000,,,3493000000.0,-2482000000.0,,,-40000000.0,6720000000.0,1923000000.0,14000000.0,,3493000000.0,161000000.0,490000000.0,,3227000000.0,,,4141000000.0,442000000.0,-30000000.0,,,,,3412000000.0,1923000000.0,593258427.0,,-268000000.0,397000000.0,336000000.0,1903000000.0,110000000.0,241000000.0,9239000000.0,110000000.0,528000000.0,10132000000.0,0.89,,479000000.0,5991000000.0,,1333000000.0,,868000000.0,,0.0,,,,,,722000000.0,3412000000.0,,115000000.0,-523000000.0,2063000000.0,115000000,8000000.0,,-14000000.0,,424000000.0,402000000.0,-70000000.0,-2482000000.0,1352000000.0,-177000000.0,-185000000.0,1903000000.0,722000000.0,,,,1616000000.0,46000000.0,,,,3321000000.0,,,,2394000000.0,,3321000000.0,,1318000000.0,1031000000.0,2063000000.0,,,3000000.0,13000000.0,2703000000.0,3227000000.0,1370000000.0,,,,,217000000.0,0.0,868000000.0,1318000000.0,,,1616000000.0,525000000.0,11942000000.0,,33000000.0,128000000.0,,769000000.0,,-380000000.0,,115000000.0,,,,0.0,5991000000.0,10132000000.0,,-3000000.0,,,946000000.0,,139000000.0,,593258427.0,106000000.0,525000000.0,,,,5803000000.0,525000000.0,69000000.0,1132000000.0,,479000000.0,,,,,,,
1970-01-01 00:00:00.638841600,560869565.0,224000000,,6870000000.0,,,,1055000000.0,683000000.0,,-226000000.0,,,14000000.0,,,5966000000.0,,,,3055000000,,,,,,,-97000000.0,,-143000000.0,,0.0,,,,,,-64000000.0,,-179000000.0,,339000000,,,,,,,,,1985000000.0,,0.23,3508000000.0,191000000.0,,,3362000000.0,,,4174000000.0,459000000.0,0.0,,,,,3338000000.0,,,,,,344000000.0,,,,,101000000.0,,,,,,,,,,881000000.0,,-46000000.0,,,,,,,,,129000000.0,,2180000000.0,129000000,37000000.0,,,,,53000000.0,,-2591000000.0,1334000000.0,-100000000.0,-118000000.0,1888000000.0,739000000.0,,,,1675000000.0,62000000.0,,,560869565.0,3375000000.0,,,,2372000000.0,,,,,,,,,3000000.0,-190000000.0,,,,,,,,-65000000.0,525000000.0,,1325000000.0,,,,,,,,,,,,,,129000000.0,,,,,6034000000.0,10208000000.0,,-28000000.0,,,,,,,,115000000.0,335000000.0,,0.23,,,335000000.0,70000000.0,,,632000000.0,,,,,,,
1970-01-01 00:00:00.646704000,550000000.0,213000000,,7086000000.0,,,,1064000000.0,675000000.0,,-109000000.0,,,-5000000.0,,,6086000000.0,,,,3184000000,,,,,,,-18000000.0,,-247000000.0,,0.0,,,,,,-62000000.0,,-100000000.0,,329000000,,,,,,,,,2042000000.0,,0.22,3364000000.0,174000000.0,,,3722000000.0,,,4216000000.0,462000000.0,0.0,,,,,3327000000.0,,,,,,346000000.0,,,,,110000000.0,,,,,,,,,,870000000.0,,46000000.0,,,,,,,,,121000000.0,,2201000000.0,121000000,31000000.0,,,,,143000000.0,,-2687000000.0,1482000000.0,61000000.0,-132000000.0,1747000000.0,747000000.0,,,,1658000000.0,53000000.0,,,550000000.0,3399000000.0,,,,2509000000.0,,,,,,,,,4000000.0,-43000000.0,,,,,,,,11000000.0,0.0,,1316000000.0,,,,,,,,,,,,,,121000000.0,,,,,6197000000.0,10413000000.0,,-116000000.0,,,,,,,,116000000.0,292000000.0,,0.22,,,292000000.0,70000000.0,,,1000000000.0,,,,,,,
1970-01-01 00:00:00.654652800,552631579.0,164000000,,7124000000.0,,,,1031000000.0,613000000.0,,20000000.0,,,0.0,,,6085000000.0,,,,2961000000,,,,,,,17000000.0,,-99000000.0,,0.0,,,,,,-62000000.0,,-136000000.0,,280000000,,,,,,,,,2080000000.0,,0.19,3482000000.0,128000000.0,,,3642000000.0,,,4181000000.0,449000000.0,0.0,,,,,3314000000.0,,,,,,333000000.0,,,,,111000000.0,,,,,,,,,,934000000.0,,-165000000.0,,,,,,,,,105000000.0,,2194000000.0,105000000,33000000.0,,,,,262000000.0,,-2683000000.0,1546000000.0,-179000000.0,-148000000.0,1809000000.0,739000000.0,,,,1591000000.0,23000000.0,,,552631579.0,3402000000.0,,,,2348000000.0,,,,,,,,,3000000.0,-16000000.0,,,,,,,,114000000.0,0.0,,1309000000.0,,,,,,,,,,,,,,105000000.0,,,,,6257000000.0,10438000000.0,,47000000.0,,,,,,,,116000000.0,276000000.0,,0.19,,,276000000.0,69000000.0,,,1020000000.0,,,,,,,
1970-01-01 00:00:00.662601600,,129000000,-461000000.0,7076000000.0,,0.84,,1256000000.0,606000000.0,,293000000.0,,,8000000.0,,,6435000000.0,,1847000000.0,,3143000000,462000000.0,,382000000.0,-675000000.0,,278000000.0,45000000.0,4316000000.0,-239000000.0,,0.0,,,-191000000.0,,1449000000.0,-60000000.0,17000000.0,-46000000.0,462000000.0,242000000,,,3652000000.0,-2851000000.0,,,-22000000.0,7076000000.0,2113000000.0,12000000.0,,3652000000.0,109000000.0,327000000.0,,3424000000.0,,,4316000000.0,477000000.0,0.0,,,,,3380000000.0,2113000000.0,550000000.0,,-248000000.0,525000000.0,364000000.0,2051000000.0,314000000.0,140000000.0,9766000000.0,314000000.0,462000000.0,10456000000.0,0.84,,697000000.0,6140000000.0,,1387000000.0,,928000000.0,,-26000000.0,,,,,,673000000.0,3380000000.0,,107000000.0,-728000000.0,2168000000.0,107000000,49000000.0,,-53000000.0,,460000000.0,544000000.0,-66000000.0,-2851000000.0,1449000000.0,-199000000.0,-277000000.0,2051000000.0,673000000.0,,,,1471000000.0,2000000.0,,,,3584000000.0,,,,2537000000.0,,3584000000.0,,1107000000.0,1002000000.0,2168000000.0,,,2000000.0,106000000.0,2577000000.0,3424000000.0,1190000000.0,,,,,267000000.0,0.0,928000000.0,1107000000.0,,,1471000000.0,382000000.0,12343000000.0,,0.0,-143000000.0,,602000000.0,,-417000000.0,,107000000.0,,,,0.0,6140000000.0,10456000000.0,,31000000.0,,,730000000.0,,150000000.0,,550000000.0,113000000.0,382000000.0,,,,6435000000.0,382000000.0,69000000.0,1256000000.0,,697000000.0,,,,,,,
1970-01-01 00:00:00.670377600,525000000.0,87000000,,7090000000.0,,,,1062000000.0,556000000.0,,-408000000.0,,,-1000000.0,,,6546000000.0,,,,2903000000,,,,,,,-23000000.0,,-204000000.0,,0.0,,,,,,-61000000.0,,,,217000000,,,,,,,,,2101000000.0,,0.12,3601000000.0,81000000.0,,,3489000000.0,,,4298000000.0,469000000.0,-64000000.0,,,,,3430000000.0,,,,,,339000000.0,,,,,299000000.0,,,,,,,,,,918000000.0,,0.0,,,,,,,,,63000000.0,,2187000000.0,63000000,65000000.0,,,,,-237000000.0,,-2945000000.0,1492000000.0,329000000.0,-138000000.0,2046000000.0,637000000.0,,,,1361000000.0,18000000.0,,,525000000.0,3601000000.0,,,,2347000000.0,,,,,,,,,6000000.0,-112000000.0,,,,,,,,-375000000.0,382000000.0,,1129000000.0,,,,,,,,,,,,,,63000000.0,,,,,6222000000.0,10520000000.0,,-5000000.0,,,,,,,,130000000.0,270000000.0,,0.12,,,270000000.0,71000000.0,,,1066000000.0,,,,,,,
1970-01-01 00:00:00.678240000,523529412.0,123000000,,7049000000.0,,,,1033000000.0,621000000.0,,156000000.0,,,34000000.0,,,6574000000.0,,,,3047000000,,,,,,,65000000.0,,-162000000.0,,0.0,,,,,,-61000000.0,,,,249000000,,,,,,,,,2120000000.0,,0.17,3641000000.0,148000000.0,,,3408000000.0,,,4254000000.0,498000000.0,-19000000.0,,,,,3415000000.0,,,,,,372000000.0,,,,,317000000.0,,,,,,,,,,930000000.0,,0.0,,,,,,,,,89000000.0,,2093000000.0,89000000,91000000.0,,,,,382000000.0,,-3004000000.0,1526000000.0,-204000000.0,-141000000.0,2068000000.0,643000000.0,,,,1495000000.0,59000000.0,,,523529412.0,3570000000.0,,,,2426000000.0,,,,,,,,,4000000.0,16000000.0,,,,,,,,241000000.0,0.0,,1114000000.0,,,,,,,,,,,,,,89000000.0,,,,,6210000000.0,10464000000.0,,-5000000.0,,,,,,,,126000000.0,286000000.0,,0.17,,,286000000.0,66000000.0,,,880000000.0,,,,,,,
1970-01-01 00:00:00.686188800,545454545.0,-672000000,,7487000000.0,,,,1002000000.0,602000000.0,,60000000.0,,,-235000000.0,,,6619000000.0,,,,2877000000,,,,,,,79000000.0,,-132000000.0,,0.0,,,,,,-62000000.0,,,,-552000000,,,,,,,,,1514000000.0,,-0.99,3891000000.0,-759000000.0,,,3596000000.0,,,4211000000.0,1274000000.0,14000000.0,,,,,2837000000.0,,,,,,1154000000.0,,,,,405000000.0,,,,,,,,,,1379000000.0,,0.0,,,,,,,,,-540000000.0,,2015000000.0,-540000000,-25000000.0,,,,,281000000.0,,-3099000000.0,1486000000.0,-100000000.0,-147000000.0,2108000000.0,404000000.0,,,,1780000000.0,-219000000.0,,,545454545.0,3520000000.0,,,,2275000000.0,,,,,,,,,10000000.0,49000000.0,,,,,,,,134000000.0,0.0,,1107000000.0,,,,,,,,,,,,,,-540000000.0,,,,,6113000000.0,10324000000.0,,-2000000.0,,,,,,,,120000000.0,335000000.0,,-0.99,,,335000000.0,62000000.0,,,814000000.0,,,,,,,
1970-01-01 00:00:00.694137600,,171000000,,7399000000.0,,-0.5,,1073000000.0,644000000.0,,114000000.0,,,6000000.0,,,6862000000.0,,2714000000.0,,3004000000,-273000000.0,,238000000.0,-668000000.0,,257000000.0,32000000.0,4129000000.0,-224000000.0,,0.0,,,0.0,,1516000000.0,-34000000.0,-196000000.0,,-273000000.0,299000000,,,3796000000.0,-3224000000.0,,,-78000000.0,7399000000.0,1594000000.0,30000000.0,,3796000000.0,140000000.0,82000000.0,,3603000000.0,,,4129000000.0,473000000.0,17000000.0,,,,,2983000000.0,1594000000.0,546000000.0,,-218000000.0,382000000.0,345000000.0,1914000000.0,450000000.0,-117000000.0,9408000000.0,450000000.0,-273000000.0,10382000000.0,-0.5,,881000000.0,6253000000.0,,2210000000.0,,1289000000.0,,0.0,,,,,,593000000.0,2983000000.0,,115000000.0,-722000000.0,1996000000.0,115000000,27000000.0,,153000000.0,,504000000.0,324000000.0,-17000000.0,-3224000000.0,1516000000.0,-197000000.0,-242000000.0,1914000000.0,593000000.0,,,,1649000000.0,25000000.0,,,,3638000000.0,,,,2360000000.0,,3638000000.0,,1099000000.0,750000000.0,1996000000.0,,,10000000.0,-97000000.0,2423000000.0,3603000000.0,213000000.0,,,,,82000000.0,0.0,1289000000.0,1099000000.0,,,1649000000.0,238000000.0,11831000000.0,,-52000000.0,-144000000.0,,-390000000.0,,-172000000.0,,115000000.0,,,,0.0,6253000000.0,10382000000.0,,-5000000.0,,,-291000000.0,,158000000.0,,546000000.0,128000000.0,238000000.0,,,,6862000000.0,238000000.0,58000000.0,1073000000.0,,881000000.0,,,,,,,
1970-01-01 00:00:00.702000000,552173913.0,196000000,,7299000000.0,,,,1042000000.0,651000000.0,,-16000000.0,,,22000000.0,,,6928000000.0,,,,2979000000,,,,,,,14000000.0,,-112000000.0,,0.0,,,,,,-35000000.0,,-27000000.0,,324000000,,,,,,,,,1677000000.0,,0.23,3539000000.0,174000000.0,,,3760000000.0,,,4283000000.0,455000000.0,-6000000.0,,,,,3151000000.0,,,,,,327000000.0,,,,,433000000.0,,,,,,,,,,1217000000.0,,0.0,,,,,,,,,127000000.0,,1975000000.0,127000000,42000000.0,,,,,198000000.0,,-3315000000.0,1464000000.0,-8000000.0,-111000000.0,1716000000.0,606000000.0,,,,1696000000.0,47000000.0,,,552173913.0,3613000000.0,,,,2328000000.0,,,,,,,,,90000000.0,78000000.0,,,,,,,,87000000.0,238000000.0,,1090000000.0,,,,,,,,,,,,,,127000000.0,,,,,6167000000.0,10450000000.0,,-3000000.0,,,,,,,,128000000.0,316000000.0,,0.23,,,316000000.0,64000000.0,,,1022000000.0,,,,,,,
1970-01-01 00:00:00.709862400,557692308.0,223000000,,7201000000.0,,,,1077000000.0,692000000.0,,54000000.0,,,23000000.0,,,7042000000.0,,,,3075000000,,,,,,,71000000.0,,-40000000.0,,0.0,,,,,,-35000000.0,,-34000000.0,,355000000,,,,,,,,,1796000000.0,,0.26,3515000000.0,204000000.0,,,3686000000.0,,,4369000000.0,469000000.0,44000000.0,,,,,3308000000.0,,,,,,337000000.0,,,,,418000000.0,,,,,,,,,,1167000000.0,,0.0,,,,,,,,,145000000.0,,1899000000.0,145000000,33000000.0,,,,,291000000.0,,-3411000000.0,1425000000.0,-167000000.0,-133000000.0,1755000000.0,593000000.0,,,,1751000000.0,59000000.0,,,557692308.0,3631000000.0,,,,2383000000.0,,,,,,,,,61000000.0,84000000.0,,,,,,,,158000000.0,0.0,,1084000000.0,,,,,,,,,,,,,,145000000.0,,,,,6140000000.0,10509000000.0,,-3000000.0,,,,,,,,132000000.0,400000000.0,,0.26,,,400000000.0,52000000.0,,,858000000.0,,,,,,,
1970-01-01 00:00:00.717811200,560000000.0,217000000,,6905000000.0,,,,1111000000.0,666000000.0,,43000000.0,,,16000000.0,,,7324000000.0,,,,2936000000,,,,,,,-13000000.0,,138000000.0,,0.0,,,,,,-35000000.0,,-7000000.0,,346000000,,,,,,,,,1913000000.0,,0.25,3504000000.0,190000000.0,,,3401000000.0,,,4827000000.0,449000000.0,261000000.0,,,,,3487000000.0,,,,,,320000000.0,,,,,706000000.0,,,,,,,,,,1094000000.0,,0.0,,,,,,,,,140000000.0,,1953000000.0,140000000,26000000.0,,,,,266000000.0,,-3595000000.0,749000000.0,-265000000.0,-148000000.0,1811000000.0,599000000.0,,,,1699000000.0,50000000.0,,,560000000.0,3729000000.0,,,,2270000000.0,,,,,,,,,31000000.0,139000000.0,,,,,,,,118000000.0,0.0,,1087000000.0,,,,,,,,,,,,,,140000000.0,,,,,5565000000.0,10392000000.0,,-2000000.0,,,,,,,,129000000.0,539000000.0,,0.25,,,539000000.0,53000000.0,,,591000000.0,,,,,,,
1970-01-01 00:00:00.725760000,,-221000000,-142000000.0,8505000000.0,,-1.26,,1221000000.0,639000000.0,,112000000.0,,,22000000.0,,,7629000000.0,,2233000000.0,,3052000000,535000000.0,,931000000.0,-691000000.0,,220000000.0,58000000.0,4919000000.0,287000000.0,,0.0,,,0.0,,892000000.0,-38000000.0,83000000.0,-74000000.0,-712000000.0,-81000000,,,5000000000.0,-3732000000.0,,,193000000.0,8505000000.0,747000000.0,244000000.0,,5000000000.0,134000000.0,378000000.0,,3505000000.0,,,4919000000.0,860000000.0,641000000.0,,,,,2251000000.0,747000000.0,565079365.0,,-143000000.0,238000000.0,720000000.0,1777000000.0,588000000.0,167000000.0,9394000000.0,588000000.0,-712000000.0,10756000000.0,-1.26,,336000000.0,5837000000.0,,1704000000.0,,2811000000.0,,0.0,,,,,,412000000.0,2251000000.0,,-1124000000.0,273000000.0,1871000000.0,123000000,406000000.0,,130000000.0,,529000000.0,314000000.0,-18000000.0,-3732000000.0,892000000.0,-209000000.0,-299000000.0,1777000000.0,412000000.0,,,,1948000000.0,11000000.0,,,,3897000000.0,,,,2413000000.0,,3897000000.0,,1048000000.0,1069000000.0,1871000000.0,,,62000000.0,392000000.0,2648000000.0,3505000000.0,944000000.0,,,,,15000000.0,0.0,2811000000.0,1048000000.0,,,1948000000.0,931000000.0,12042000000.0,,940000000.0,693000000.0,,702000000.0,,-649000000.0,,-1124000000.0,,,,0.0,5837000000.0,10756000000.0,,-10000000.0,,,415000000.0,,507000000.0,,565079365.0,140000000.0,931000000.0,,,,7629000000.0,931000000.0,51000000.0,1221000000.0,,336000000.0,,,,,,,
1970-01-01 00:00:00.733536000,551851852.0,237000000,,8318000000.0,,,,1090000000.0,683000000.0,,-212000000.0,,,21000000.0,,,7705000000.0,,,,2901000000,,,,,,,6000000.0,,-98000000.0,,0.0,,,,,,-41000000.0,,-72000000.0,,372000000,,,,,,,,,864000000.0,,0.27,4839000000.0,208000000.0,,,3479000000.0,,,4785000000.0,446000000.0,-34000000.0,,,,,2302000000.0,,,,,,311000000.0,,,,,592000000.0,,,,,,,,,,2835000000.0,,0.0,,,,,,,,,149000000.0,,1859000000.0,149000000,-29000000.0,,,,,16000000.0,,-3833000000.0,918000000.0,-47000000.0,-119000000.0,1577000000.0,427000000.0,,,,1949000000.0,59000000.0,,,551851852.0,3872000000.0,,,,2218000000.0,,,,,,,,,57000000.0,-129000000.0,,,,,,,,-103000000.0,931000000.0,,1045000000.0,,,,,,,,,,,,,,149000000.0,,,,,5835000000.0,10620000000.0,,,,,,48000000.0,,,,135000000.0,802000000.0,,0.27,,,802000000.0,,,,440000000.0,,,,,,,
1970-01-01 00:00:00.741398400,548387097.0,258000000,,8317000000.0,,,,1117000000.0,730000000.0,,52000000.0,,,38000000.0,,,7817000000.0,,,,3055000000,,,,,,,10000000.0,,-164000000.0,,0.0,,,,,,-41000000.0,,-121000000.0,,398000000,,,,,,,,,1001000000.0,,0.31,4845000000.0,237000000.0,,,3472000000.0,,,4830000000.0,472000000.0,23000000.0,,,,,2386000000.0,,,,,,332000000.0,,,,,591000000.0,,,,,,,,,,2811000000.0,,0.0,,,,,,,,,170000000.0,,1850000000.0,170000000,22000000.0,,,,,335000000.0,,-3907000000.0,930000000.0,-96000000.0,-164000000.0,1571000000.0,463000000.0,,,,1773000000.0,67000000.0,,,548387097.0,3910000000.0,,,,2325000000.0,,,,,,,,,34000000.0,75000000.0,,,,,,,,171000000.0,0.0,,1033000000.0,,,,,,,,,,,,,,170000000.0,,,,,5873000000.0,10703000000.0,,,,,,0.0,,,,140000000.0,877000000.0,,0.31,,,877000000.0,43000000.0,,,582000000.0,,,,,,,
1970-01-01 00:00:00.749347200,560000000.0,230000000,,7975000000.0,,,,1037000000.0,686000000.0,,6000000.0,,,23000000.0,,,7903000000.0,,,,2822000000,,,,,,,-9000000.0,,-185000000.0,,0.0,,,,,,-41000000.0,,-16000000.0,,361000000,,,,,,,,,1135000000.0,,0.3,4783000000.0,217000000.0,,,3192000000.0,,,4578000000.0,456000000.0,-33000000.0,,,,,2507000000.0,,,,,,325000000.0,,,,,581000000.0,,,,,,,,,,2755000000.0,,0.0,,,,,,,,,168000000.0,,1846000000.0,168000000,23000000.0,,,,,248000000.0,,-3994000000.0,960000000.0,-138000000.0,-158000000.0,1573000000.0,455000000.0,,,,1690000000.0,49000000.0,,,560000000.0,3909000000.0,,,,2136000000.0,,,,,,,,,38000000.0,-75000000.0,,,,,,,,90000000.0,0.0,,1035000000.0,,,,,,,,,,,,,,168000000.0,,,,,5904000000.0,10482000000.0,,-3000000.0,,,,0.0,,,,131000000.0,802000000.0,,0.3,,,802000000.0,36000000.0,,,465000000.0,,,,,,,
1970-01-01 00:00:00.757296000,,213000000,-229000000.0,8439000000.0,,0.73,,1207000000.0,724000000.0,,331000000.0,,,28000000.0,,,8168000000.0,,1885000000.0,,3049000000,656000000.0,,892000000.0,-718000000.0,,157000000.0,116000000.0,4567000000.0,-372000000.0,,0.0,,,0.0,,1081000000.0,-39000000.0,110000000.0,-20000000.0,411000000.0,354000000,,,4950000000.0,-4074000000.0,,,177000000.0,8439000000.0,1023000000.0,143000000.0,,4950000000.0,248000000.0,462000000.0,,3489000000.0,,,4567000000.0,511000000.0,-23000000.0,,,,,2390000000.0,1023000000.0,563013699.0,,-162000000.0,931000000.0,370000000.0,1602000000.0,587000000.0,254000000.0,9004000000.0,587000000.0,411000000.0,10829000000.0,0.73,,358000000.0,6262000000.0,,1338000000.0,,3009000000.0,,0.0,,,,,,339000000.0,2390000000.0,,-76000000.0,-819000000.0,1745000000.0,169000000,68000000.0,,123000000.0,,547000000.0,581000000.0,-71000000.0,-4074000000.0,1081000000.0,-119000000.0,-277000000.0,1602000000.0,339000000.0,,,,1924000000.0,79000000.0,,,,4094000000.0,,,,2325000000.0,,4094000000.0,,1087000000.0,1180000000.0,1745000000.0,,,14000000.0,90000000.0,2823000000.0,3489000000.0,1485000000.0,,,,,304000000.0,0.0,3009000000.0,1087000000.0,,,1924000000.0,892000000.0,11827000000.0,,-67000000.0,-39000000.0,,910000000.0,,-400000000.0,,-76000000.0,,,,0.0,6262000000.0,10829000000.0,,-37000000.0,,,938000000.0,,129000000.0,,563013699.0,141000000.0,892000000.0,,,,8168000000.0,892000000.0,33000000.0,1207000000.0,,358000000.0,,,,,,,
1970-01-01 00:00:00.765072000,568912000.0,270000000,,8321000000.0,,,,1200000000.0,584000000.0,,-222000000.0,,,35000000.0,,,8274000000.0,,,,2986000000,,,,,,,1000000.0,,-88000000.0,,811000000.0,,,,,,-41000000.0,,-22000000.0,,405000000,,,,,,,,,1157000000.0,,0.3,4888000000.0,250000000.0,,,3433000000.0,1084000000.0,,4594000000.0,314000000.0,-5000000.0,,,,,2529000000.0,,,,,,314000000.0,,,,,588000000.0,,,,,,,,,,2977000000.0,,0.0,,,,,,,,,169000000.0,,1744000000.0,169000000,17000000.0,,,,,66000000.0,,-4187000000.0,1085000000.0,-59000000.0,-111000000.0,1552000000.0,359000000.0,,,,0.0,81000000.0,,,568912000.0,4087000000.0,,,1451000000.0,2402000000.0,,,1840000000.0,,,,,,24000000.0,-81000000.0,,,,,,,358000000.0,-45000000.0,892000000.0,,,,,,,,,,,,,,,,169000000.0,,,,,6256000000.0,10850000000.0,,,,1000000.0,,16000000.0,,,,135000000.0,811000000.0,,0.3,,,811000000.0,37000000.0,,,393000000.0,,,,,,,
