date,trailingRepaymentOfDebt,annualEbitda,annualRepaymentOfDebt,annualGrossProfit,quarterlyDilutedAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,annualOtherIncomeExpense,annualBasicAverageShares,trailingGrossProfit,quarterlyCapitalStock,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,annualBasicEPS,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingPurchaseOfBusiness,trailingOtherNonCashItems,annualDilutedAverageShares,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyCapitalExpenditure,trailingOperatingExpense,annualInvestingCashFlow,trailingNetOtherFinancingCharges,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyBasicEPS,quarterlyOperatingIncome,quarterlyGrossPPE,trailingStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingInterestExpense,trailingChangesInAccountReceivables,annualCashFlowFromContinuingFinancingActivities,trailingBeginningCashPosition,quarterlyTaxProvision,quarterlyNetPPE,annualChangesInAccountReceivables,annualInventory,annualDilutedEPS,quarterlyOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,annualPurchaseOfInvestment,annualTotalRevenue,annualDeferredIncomeTax,quarterlyStockBasedCompensation,annualCapitalStock,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,annualStockBasedCompensation,annualGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGoodwill,annualOperatingIncome,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,trailingNetIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualTotalAssets,annualNetIncome,trailingPretaxIncome,quarterlyBasicAverageShares,annualCurrentDebt,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,trailingInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualFreeCashFlow,trailingEndCashPosition,annualPretaxIncome,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyGrossProfit,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingSaleOfInvestment,annualStockholdersEquity,quarterlyDilutedEPS,annualTaxProvision,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,trailingOperatingCashFlow,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,annualCurrentAssets,annualAccountsReceivable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyCostOfRevenue,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
,,,,,127037037.0,,466000000.0,,,,,691000000.0,,6706000000.0,,547000000.0,-2000000.0,,,,,3706000000.0,,-2242000000.0,845000000.0,864000000.0,,,,,1635000000.0,,102000000.0,,112000000.0,,,23000000.0,-306000000.0,,,,,3614000000.0,433000000.0,511000000.0,,,,3000000.0,,,12676000000.0,,,-172000000.0,,,,134000000.0,,2.84,554000000.0,6209000000.0,,,,,,,,145000000.0,3967000000.0,,,,2636000000.0,,379000000.0,-5000000.0,,,,,,649000000.0,,,,,,,,95000000.0,2753000000.0,,4562000000.0,,,19000000.0,-38000000.0,,251000000.0,,,,353000000.0,,,,13760000000.0,8956000000.0,,,,120774648.0,,,343000000.0,20826000000.0,,,904000000.0,,,,,,,,-10000000.0,7066000000.0,,,,,,,,1797000000.0,,27000000.0,907000000.0,,,13518000000.0,,,,351000000.0,351000000.0,,,2.7,,-639000000.0,178000000.0,,5622000000.0,,,57000000.0,,,,3480000000.0,,,,,,353000000.0,,845000000.0,-28000000.0,-209000000.0,2697000000.0,953000000.0,,,,11769000000.0,,,,,,,,,,,,,,,
,,1541000000.0,,2515000000.0,,4216000000.0,845000000.0,7473000000.0,265000000.0,120785597.0,,1554000000.0,,7945000000.0,2424000000.0,-73000000.0,-23000000.0,,981000000.0,,,4056000000.0,365000000.0,-2942000000.0,981000000.0,981000000.0,,,,7158000000.0,1112000000.0,876000000.0,102000000.0,,139000000.0,,6.11,2000000.0,-131000000.0,-2942000000.0,,,124033613.0,4061000000.0,250000000.0,669000000.0,,,778000000.0,854000000.0,1359000000.0,,7056000000.0,,-658000000.0,-276000000.0,,-794000000.0,,231000000.0,-1743000000.0,,342000000.0,7158000000.0,,149000000.0,,,,1762000000.0,,89000000.0,4216000000.0,,5924000000.0,5.95,2424000000.0,616000000.0,136000000.0,125000000.0,-39000000.0,37842000000.0,-62000000.0,,1554000000.0,456000000.0,,,77000000.0,353000000.0,,354000000.0,13294000000.0,114000000.0,2962000000.0,,4460000000.0,-1482000000.0,,,-45000000.0,669000000.0,354000000.0,1156000000.0,,-22000000.0,434000000.0,,,,14518000000.0,8834000000.0,21991000000.0,778000000.0,,,1112000000.0,981000000.0,230000000.0,21991000000.0,,3435000000.0,876000000.0,,4056000000.0,,4061000000.0,,35327000000.0,,-3000000.0,7473000000.0,-114000000.0,-1069000000.0,,778000000.0,,,,1861000000.0,,57000000.0,776000000.0,1861000000.0,1359000000.0,13294000000.0,164000000.0,385000000.0,981000000.0,245000000.0,245000000.0,,7945000000.0,,310000000.0,-172000000.0,149000000.0,2962000000.0,5924000000.0,,1071000000.0,82000000.0,14518000000.0,2541000000.0,,3435000000.0,,4460000000.0,-411000000.0,738000000.0,8834000000.0,434000000.0,139000000.0,981000000.0,-30000000.0,-364000000.0,2541000000.0,1071000000.0,23000000.0,,877000000.0,6280000000.0,,,,,,,,,,,,,,,
,,,,,128571429.0,,981000000.0,,,,,1554000000.0,,8283000000.0,,419000000.0,-16000000.0,,,,,4599000000.0,,-2942000000.0,723000000.0,723000000.0,,,,,1671000000.0,,98000000.0,,137000000.0,,,-11000000.0,-633000000.0,,,,,4501000000.0,307000000.0,745000000.0,,,,3000000.0,,,12469000000.0,,,-148000000.0,,,,-353000000.0,,2.23,465000000.0,7281000000.0,,,,,,,,117000000.0,4339000000.0,,,,2812000000.0,,-258000000.0,41000000.0,,,,,,573000000.0,,,,,,,,108000000.0,3195000000.0,,4420000000.0,,,,-501000000.0,,387000000.0,,,,402000000.0,,,,15873000000.0,10229000000.0,,,,121076233.0,,,270000000.0,23647000000.0,,,949000000.0,,,,,,,,-61000000.0,7774000000.0,,,,,,,,1920000000.0,,-62000000.0,867000000.0,,,14649000000.0,,,,289000000.0,289000000.0,,,2.1,,-480000000.0,149000000.0,,6512000000.0,,,24000000.0,,,,3322000000.0,,,,,,402000000.0,,723000000.0,-43000000.0,-231000000.0,3037000000.0,994000000.0,,,,11602000000.0,,,,,,,,,,,,,,,
,,,,,137788430.0,,723000000.0,,,,,1554000000.0,,9475000000.0,,1204000000.0,-32000000.0,,,,,4954000000.0,,-2942000000.0,1100000000.0,1100000000.0,,,,,2019000000.0,,90000000.0,,162000000.0,,,33000000.0,-1059000000.0,,,,,5503000000.0,705000000.0,1200000000.0,,,,27000000.0,,,14365000000.0,,,-224000000.0,,,,-130000000.0,,6.01,991000000.0,7654000000.0,,,,,,,,337000000.0,4712000000.0,,,,3412000000.0,,377000000.0,41000000.0,,,,,,1110000000.0,,,,,,,,119000000.0,3905000000.0,,5022000000.0,,,,-354000000.0,,409000000.0,,,,460000000.0,,,,19508000000.0,12289000000.0,,,,121564112.0,,,731000000.0,27662000000.0,,,1146000000.0,,,,,,,,-18000000.0,8154000000.0,,,,,,,,1932000000.0,,-1000000.0,1451000000.0,,,17311000000.0,,,,751000000.0,751000000.0,,,5.45,,-1882000000.0,149000000.0,,8792000000.0,,,242000000.0,,,,3727000000.0,,,,,,460000000.0,,1100000000.0,-40000000.0,-257000000.0,3501000000.0,1212000000.0,,,,12914000000.0,,,,,,,,,,,,,,,
,,,,,137839070.0,,1100000000.0,,,,,1554000000.0,,8710000000.0,,315000000.0,78000000.0,,,,,4047000000.0,,-2942000000.0,1494000000.0,1494000000.0,,,0.0,,1332000000.0,,97000000.0,,115000000.0,,,-44000000.0,1417000000.0,,,,,5634000000.0,-1475000000.0,214000000.0,,,,-23000000.0,,,14797000000.0,,,-222000000.0,,,,2210000000.0,,1.77,827000000.0,7240000000.0,,,,,,,,5000000.0,4298000000.0,,,,2611000000.0,,394000000.0,29000000.0,,,,,,944000000.0,,,,,,,,117000000.0,4097000000.0,,4106000000.0,,,,1988000000.0,,366000000.0,,,,382000000.0,,,,17282000000.0,11064000000.0,,,,121616824.0,,,215000000.0,24640000000.0,,,981000000.0,,,,,,,,11000000.0,7358000000.0,,,,,,,,1808000000.0,,-52000000.0,1209000000.0,,,15170000000.0,,,,234000000.0,234000000.0,,,1.7,,909000000.0,164000000.0,,6995000000.0,,,-458000000.0,,,,2961000000.0,,,,,,382000000.0,,1494000000.0,-42000000.0,-167000000.0,3536000000.0,1262000000.0,,,,13588000000.0,,,,,,,,,,,,,,,
,,2225000000.0,-4712000000.0,4036000000.0,,3969000000.0,1494000000.0,7054000000.0,10000000.0,137591266.0,,1554000000.0,,7436000000.0,3383000000.0,-401000000.0,17000000.0,,1004000000.0,,,3268000000.0,981000000.0,-2661000000.0,1004000000.0,1004000000.0,,,,6630000000.0,551000000.0,864000000.0,76000000.0,,107000000.0,,7.73,-229000000.0,736000000.0,-2661000000.0,,,137591266.0,4158000000.0,-683000000.0,-811000000.0,-202000000.0,,1326000000.0,0.0,1613000000.0,,10943000000.0,,-896000000.0,-302000000.0,,-1106000000.0,,816000000.0,-905000000.0,,140000000.0,6630000000.0,,132000000.0,,,,-1146000000.0,,-214000000.0,3969000000.0,-408000000.0,5653000000.0,7.73,3261000000.0,23000000.0,-490000000.0,211000000.0,-94000000.0,52574000000.0,-251000000.0,,1554000000.0,-290000000.0,,,-127000000.0,249000000.0,66000000.0,325000000.0,12296000000.0,,3844000000.0,,4720000000.0,453000000.0,,,514000000.0,-811000000.0,325000000.0,2423000000.0,,-47000000.0,369000000.0,,,,13176000000.0,8074000000.0,20424000000.0,1064000000.0,,,551000000.0,1004000000.0,-230000000.0,20230000000.0,,3032000000.0,1556000000.0,,4025000000.0,,4230000000.0,,48538000000.0,,-26000000.0,7054000000.0,-168000000.0,1647000000.0,,1537000000.0,,,761000000.0,1028000000.0,761000000.0,142000000.0,509000000.0,1028000000.0,1613000000.0,12794000000.0,274000000.0,,1004000000.0,18000000.0,-210000000.0,,7436000000.0,,245000000.0,548000000.0,132000000.0,3844000000.0,5653000000.0,,,-547000000.0,13370000000.0,2420000000.0,,3032000000.0,1161000000.0,4028000000.0,2543000000.0,986000000.0,8268000000.0,369000000.0,107000000.0,1004000000.0,-197000000.0,-451000000.0,2350000000.0,,,,7000000.0,10434000000.0,,,,,,,,,,,,,,,
,,,,,121730058.0,,1004000000.0,,,,,1554000000.0,,7111000000.0,,-216000000.0,-28000000.0,-4000000.0,,-499000000.0,,3320000000.0,,,498000000.0,498000000.0,,,30000000.0,,685000000.0,,67000000.0,,105000000.0,374000000.0,,-133000000.0,-296000000.0,,,,,2976000000.0,30000000.0,-878000000.0,,,,0.0,,,9198000000.0,,,-112000000.0,,,,-363000000.0,,-1.76,-159000000.0,,,,,,,,,-34000000.0,3918000000.0,,,,2699000000.0,,-506000000.0,23000000.0,,,,10000000.0,,-54000000.0,,,,,,,,,3584000000.0,,3975000000.0,,,,-475000000.0,,324000000.0,,,,294000000.0,,,,11066000000.0,6438000000.0,,,,121730058.0,,,-214000000.0,18189000000.0,,,853000000.0,,,,,,,,-52000000.0,7123000000.0,,,,,-1155000000.0,,,1177000000.0,757000000.0,-26000000.0,135000000.0,,,10413000000.0,,,,-176000000.0,-195000000.0,,,-1.76,,603000000.0,124000000.0,,4961000000.0,,,-26000000.0,,,,2998000000.0,,,,,,294000000.0,,498000000.0,-50000000.0,-165000000.0,1939000000.0,,,,,9063000000.0,,,,,,,,,,,,,,,
,,,,,137576049.0,,498000000.0,,,,,1554000000.0,,8111000000.0,,396000000.0,0.0,-15000000.0,,-1880000000.0,,3728000000.0,,,489000000.0,489000000.0,,,30000000.0,,1329000000.0,,66000000.0,,114000000.0,-13000000.0,,29000000.0,-1406000000.0,,,,,3361000000.0,1501000000.0,-152000000.0,,,,1000000.0,,,10994000000.0,,,-234000000.0,,,,-1391000000.0,,2.474179,422000000.0,,,,,,,,,79000000.0,4584000000.0,,,,3096000000.0,,-9000000.0,37000000.0,,,,6000000.0,,462000000.0,,,,,,,,,3852000000.0,,5008000000.0,,,,-1625000000.0,,376000000.0,,,,309000000.0,,,,13326000000.0,7890000000.0,,,,121730058.0,,,302000000.0,21808000000.0,,,942000000.0,,,,,,,,33000000.0,8482000000.0,,,,,44000000.0,,,1649000000.0,781000000.0,23000000.0,412000000.0,,,12898000000.0,,,,331000000.0,322000000.0,,,2.28,,-1131000000.0,145000000.0,,6690000000.0,,,5000000.0,,,,3921000000.0,,,,,,-10000000.0,,489000000.0,-43000000.0,-182000000.0,2098000000.0,,,,,10582000000.0,,,,,,,,,,,,,,,
,,,,,143540130.0,,489000000.0,,,,,1554000000.0,,9522000000.0,,100000000.0,47000000.0,-9000000.0,,-1069000000.0,,3893000000.0,,,1101000000.0,1101000000.0,,,32000000.0,,453000000.0,,79000000.0,,152000000.0,-209000000.0,,-59000000.0,1163000000.0,,,,,3106000000.0,-462000000.0,269000000.0,,,,761000000.0,,,11298000000.0,,,-250000000.0,,,,1207000000.0,,1.730363,-6000000.0,,,,,,,,,-97000000.0,5051000000.0,,,,3021000000.0,,612000000.0,22000000.0,,,,0.0,,298000000.0,,,,,,,,,4081000000.0,,4781000000.0,,,,957000000.0,,377000000.0,,,,349000000.0,,,,12506000000.0,6686000000.0,,,,121878864.0,,,232000000.0,21860000000.0,,,992000000.0,,,,,,,,0.0,9354000000.0,,,,,-433000000.0,,,1823000000.0,801000000.0,27000000.0,343000000.0,,,11467000000.0,,,,197000000.0,232000000.0,,,1.62,,2147000000.0,164000000.0,,4835000000.0,,,165000000.0,,,,3625000000.0,,,,,,349000000.0,,1101000000.0,-47000000.0,-165000000.0,2381000000.0,,,,,10955000000.0,,,,,,,,,,,,,,,
,,871000000.0,-3873000000.0,1204000000.0,,5347000000.0,1101000000.0,9503000000.0,444000000.0,123874575.0,,1554000000.0,,9494000000.0,2635000000.0,-135000000.0,1000000.0,-116000000.0,553000000.0,42000000.0,,3499000000.0,1004000000.0,-3632000000.0,553000000.0,553000000.0,,,,8979000000.0,197000000.0,913000000.0,71000000.0,,170000000.0,90000000.0,2.110414,-41000000.0,123000000.0,-3632000000.0,,,127669822.0,3275000000.0,-295000000.0,319000000.0,-144000000.0,,335000000.0,1000000.0,1342000000.0,,10436000000.0,,-918000000.0,-322000000.0,,-952000000.0,,179000000.0,1636000000.0,,-76000000.0,8979000000.0,,183000000.0,,,,774000000.0,,-58000000.0,5347000000.0,242000000.0,4862000000.0,2.110414,2635000000.0,-451000000.0,-548000000.0,34000000.0,,41926000000.0,-204000000.0,1000000.0,1554000000.0,60000000.0,,,43000000.0,283000000.0,17000000.0,407000000.0,10921000000.0,,3996000000.0,,4714000000.0,-416000000.0,,,-143000000.0,319000000.0,427000000.0,-138000000.0,,74000000.0,390000000.0,,,,11783000000.0,6207000000.0,21286000000.0,361000000.0,,,197000000.0,553000000.0,-28000000.0,21286000000.0,,3618000000.0,913000000.0,,3499000000.0,,3275000000.0,,40722000000.0,,,9503000000.0,-198000000.0,-1286000000.0,,145000000.0,117000000.0,,622000000.0,1958000000.0,622000000.0,-323000000.0,314000000.0,1958000000.0,1342000000.0,10921000000.0,116000000.0,,553000000.0,-8000000.0,11000000.0,,9494000000.0,,-110000000.0,17000000.0,183000000.0,3996000000.0,4862000000.0,,,-14000000.0,11783000000.0,2363000000.0,,3618000000.0,-1427000000.0,4714000000.0,-368000000.0,283000000.0,6207000000.0,390000000.0,190000000.0,553000000.0,-58000000.0,-440000000.0,2363000000.0,,,,763000000.0,10122000000.0,,,,,,,,,,,,,,,
,,,,,144152871.0,,553000000.0,,,,,1554000000.0,,9987000000.0,,89000000.0,0.0,-133000000.0,,-621000000.0,,4382000000.0,,,473000000.0,473000000.0,,,52000000.0,,549000000.0,,78000000.0,,205000000.0,-380000000.0,,-39000000.0,491000000.0,,,,,3285000000.0,-321000000.0,229000000.0,,,,1000000.0,,,10345000000.0,,,-287000000.0,,,,760000000.0,,0.305232,148000000.0,,,,,,,,,9000000.0,4653000000.0,,,,2961000000.0,,58000000.0,108000000.0,,,,6000000.0,,269000000.0,,,,,,,,,4008000000.0,,4809000000.0,,,,473000000.0,,949000000.0,,,,347000000.0,,,,11422000000.0,6890000000.0,,,,144152871.0,,,44000000.0,22572000000.0,,,1092000000.0,,,,,,,,-15000000.0,11150000000.0,,,,,434000000.0,,,3809000000.0,586000000.0,13000000.0,545000000.0,,,11699000000.0,,,,80000000.0,63000000.0,,,0.305232,,632000000.0,134000000.0,,3955000000.0,,,59000000.0,,,,3583000000.0,,,,,,397000000.0,,473000000.0,-49000000.0,-381000000.0,2368000000.0,,,,,9800000000.0,,,,,,,,,,,,,,,
,,,,,159448713.0,,473000000.0,,,,,1554000000.0,,11408000000.0,,2320000000.0,-106000000.0,-2000000.0,,-537000000.0,,2980000000.0,,,2771000000.0,2771000000.0,,,-24000000.0,,443000000.0,,101000000.0,,191000000.0,-265000000.0,,241000000.0,-773000000.0,,,,,3278000000.0,-380000000.0,-25000000.0,,,,1000000.0,,,10974000000.0,,,-260000000.0,,,,-919000000.0,,12.322698,10000000.0,,,,,,,,,542000000.0,4651000000.0,,,,2345000000.0,,2160000000.0,-91000000.0,,,,28000000.0,,2534000000.0,,,,,,,,,5734000000.0,,4273000000.0,,,,-1179000000.0,,960000000.0,,,,415000000.0,,,,12956000000.0,6134000000.0,,,,140112091.0,,,1758000000.0,22094000000.0,,,757000000.0,,,,,,,,8000000.0,9138000000.0,,,,,88000000.0,,,1786000000.0,584000000.0,9000000.0,425000000.0,,,10407000000.0,,,,1787000000.0,1778000000.0,,,11.15,,-712000000.0,115000000.0,,4571000000.0,,,2388000000.0,,,,3401000000.0,,,,,,415000000.0,,2771000000.0,-50000000.0,3503000000.0,2489000000.0,,,,,10549000000.0,,,,,,,,,,,,,,,
,,,,,147993316.0,,2771000000.0,,,,,1554000000.0,,11830000000.0,,295000000.0,0.0,-5000000.0,,-918000000.0,,4262000000.0,,,350000000.0,350000000.0,,,22000000.0,,972000000.0,,62000000.0,,196000000.0,-423000000.0,,11000000.0,-1674000000.0,,,,,3856000000.0,-815000000.0,465000000.0,,,,2000000.0,,,11662000000.0,,,-207000000.0,,,,-1461000000.0,,1.36,355000000.0,,,,,,,,,97000000.0,4992000000.0,,,,2765000000.0,,-2421000000.0,9000000.0,,,,13000000.0,,468000000.0,-268000000.0,,,,,,,,5895000000.0,,3301000000.0,,,,-1668000000.0,,950000000.0,,,,357000000.0,,,,13326000000.0,7665000000.0,,,,147993316.0,,,193000000.0,23101000000.0,,,803000000.0,,,,,,,,-10000000.0,9775000000.0,,,,,439000000.0,,,1978000000.0,599000000.0,14000000.0,712000000.0,,,10966000000.0,,,,206000000.0,212000000.0,,,1.36,,-792000000.0,120000000.0,,5568000000.0,,,-18000000.0,,,,2378000000.0,,,,,,357000000.0,,350000000.0,-58000000.0,-170000000.0,3003000000.0,,,,,10950000000.0,,,,,,,,,,,,,,,
,,3791000000.0,-3227000000.0,2511000000.0,,5312000000.0,350000000.0,10186000000.0,2326000000.0,146635083.0,,691000000.0,,12220000000.0,4037000000.0,346000000.0,3875000000.0,-114000000.0,578000000.0,-2221000000.0,,872000000.0,553000000.0,-2983000000.0,1504000000.0,1543000000.0,,,,8295000000.0,2330000000.0,892000000.0,57000000.0,,186000000.0,-492000000.0,15.59654,-53000000.0,-1259000000.0,-2983000000.0,,,156274814.0,3637000000.0,1486000000.0,583000000.0,-252000000.0,,2388000000.0,2000000.0,1558000000.0,,12726000000.0,,-1072000000.0,-318000000.0,,2509000000.0,,-815000000.0,-1894000000.0,,390000000.0,8295000000.0,,84000000.0,,,,-30000000.0,,41000000.0,5312000000.0,-1560000000.0,6635000000.0,15.06,2184000000.0,25000000.0,228000000.0,29000000.0,,45707000000.0,160000000.0,13000000.0,691000000.0,520000000.0,0.0,,49000000.0,298000000.0,60000000.0,934000000.0,13447000000.0,,6153000000.0,,3443000000.0,-3216000000.0,,39000000.0,-1133000000.0,583000000.0,934000000.0,953000000.0,,-41000000.0,439000000.0,,,,15815000000.0,10004000000.0,26001000000.0,2354000000.0,,,2330000000.0,578000000.0,292000000.0,26001000000.0,,2551000000.0,808000000.0,,5701000000.0,323000000.0,3637000000.0,,43196000000.0,,,10186000000.0,-211000000.0,-3507000000.0,,3050000000.0,344000000.0,-354000000.0,609000000.0,291000000.0,609000000.0,4000000.0,829000000.0,3145000000.0,1558000000.0,13447000000.0,315000000.0,,578000000.0,315000000.0,301000000.0,,12554000000.0,,689000000.0,-1022000000.0,84000000.0,6153000000.0,6635000000.0,,1268000000.0,6000000.0,15815000000.0,2901000000.0,323000000.0,2551000000.0,1305000000.0,3443000000.0,-2435000000.0,2287000000.0,10004000000.0,439000000.0,186000000.0,578000000.0,-45000000.0,-443000000.0,2901000000.0,1268000000.0,,39000000.0,6000000.0,11897000000.0,,,,,,,,,,,,,,,
,,,,,155647491.0,,578000000.0,,,,,691000000.0,,13105000000.0,,278000000.0,-18000000.0,-62000000.0,,-221000000.0,,5234000000.0,,,812000000.0,812000000.0,,,16000000.0,,1647000000.0,,72000000.0,,213000000.0,-212000000.0,,-11000000.0,437000000.0,,,,,4033000000.0,-230000000.0,874000000.0,,,,12000000.0,,,12194000000.0,,,-207000000.0,,,,734000000.0,,1.521672,295000000.0,,,,,,,,,43000000.0,5564000000.0,,,,3676000000.0,,234000000.0,236000000.0,,,,15000000.0,,454000000.0,,,,,,,,,6343000000.0,,4012000000.0,,,,527000000.0,,969000000.0,,,,344000000.0,,,,15903000000.0,9356000000.0,,,,147206447.0,,,224000000.0,26473000000.0,,,971000000.0,,,,,,,,-12000000.0,10570000000.0,,,,,355000000.0,,,3219000000.0,605000000.0,42000000.0,639000000.0,,,13368000000.0,,,,235000000.0,232000000.0,,,1.49,,40000000.0,145000000.0,,6719000000.0,,,34000000.0,,,,3041000000.0,,,,,,344000000.0,,812000000.0,-48000000.0,-282000000.0,3138000000.0,,,,,11555000000.0,,,,,,,,,,,,,,,
,,,,,156176828.0,,812000000.0,,,,,691000000.0,,13751000000.0,,291000000.0,-7000000.0,-21000000.0,,-219000000.0,,5155000000.0,,,470000000.0,470000000.0,,,59000000.0,,1520000000.0,,70000000.0,,217000000.0,148000000.0,,-125000000.0,-744000000.0,,,,,3404000000.0,288000000.0,1224000000.0,,,,4000000.0,,,14488000000.0,,,-247000000.0,,,,-470000000.0,,2.083551,264000000.0,,,,,,,,,20000000.0,5840000000.0,,,,3425000000.0,,-342000000.0,-381000000.0,,,,11000000.0,,504000000.0,,,,,,,,,6613000000.0,,4408000000.0,,,65000000.0,-717000000.0,,1021000000.0,,,,383000000.0,,,,15636000000.0,8349000000.0,,,,147344609.0,,,307000000.0,26508000000.0,,,904000000.0,,,,,,,,-3000000.0,10872000000.0,,,,,-708000000.0,,,3192000000.0,602000000.0,-9000000.0,647000000.0,,,12757000000.0,,,,312000000.0,316000000.0,,,2.02,,-126000000.0,79000000.0,,6974000000.0,,,74000000.0,,,,3504000000.0,,,,,,383000000.0,,470000000.0,-42000000.0,-158000000.0,3037000000.0,1416000000.0,,,,13841000000.0,,,,,,,,,,,,,,,
,,,,,147631723.0,,470000000.0,,,,,691000000.0,,12029000000.0,,131000000.0,-24000000.0,-21000000.0,,-1355000000.0,,5356000000.0,,,1055000000.0,1055000000.0,,,19000000.0,,1568000000.0,,80000000.0,,190000000.0,351000000.0,,209000000.0,370000000.0,,,,,3203000000.0,-164000000.0,-419000000.0,,,,3000000.0,,,15616000000.0,,,-251000000.0,,,,1099000000.0,,0.907119,312000000.0,,,,,,,,,-1000000.0,5269000000.0,,,,3846000000.0,,585000000.0,216000000.0,,,,14000000.0,,362000000.0,-120000000.0,,,,,,,,6709000000.0,,4255000000.0,,,,848000000.0,,867000000.0,,,,394000000.0,,,,15173000000.0,8617000000.0,,,,145515581.0,,,132000000.0,24901000000.0,,,787000000.0,,,,,,,,-25000000.0,9728000000.0,,,,,71000000.0,,,2790000000.0,612000000.0,10000000.0,706000000.0,,,12872000000.0,,,,133000000.0,140000000.0,,,0.89,,149000000.0,85000000.0,,6247000000.0,,,-129000000.0,,,369000000.0,3468000000.0,,,,,,394000000.0,,1055000000.0,-55000000.0,-276000000.0,2515000000.0,1375000000.0,,,,14910000000.0,,,,,,,,,,,,,,,
