,annualNetIncome,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualPretaxIncome,quarterlyLongTermDebt,annualTotalAssets,trailingNetIncome,annualGoodwill,annualAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualLongTermDebt,trailingInvestingCashFlow,quarterlyCurrentAccruedExpenses,annualDilutedAverageShares,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherNonCashItems,annualDilutedEPS,annualStockholdersEquity,quarterlyInvestmentsAndAdvances,annualOperatingIncome,trailingChangeInWorkingCapital,annualDepreciationAndAmortization,annualTotalRevenue,trailingStockBasedCompensation,quarterlyDilutedEPS,annualPurchaseOfInvestment,trailingChangeInAccountPayable,annualRetainedEarnings,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualBasicAverageShares,quarterlyGoodwill,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,trailingTotalRevenue,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualChangeInAccountPayable,trailingOtherIncomeExpense,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyCurrentDebt,annualNetPPE,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyInterestExpense,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,annualEbitda,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyBasicAverageShares,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualInterestExpense,annualCurrentAssets,quarterlyBasicEPS,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualBeginningCashPosition,annualGrossPPE,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyGrossProfit,quarterlyOperatingExpense,annualCapitalExpenditure,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,trailingGrossProfit,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualCurrentDebt,annualTaxProvision,quarterlyDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyNetPPE,trailingResearchAndDevelopment,annualStockBasedCompensation,annualCurrentDeferredRevenue,annualOtherCurrentAssets,trailingCostOfRevenue,annualCostOfRevenue,annualCapitalStock,quarterlyTaxProvision,annualBasicEPS,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,quarterlyCommonStockIssuance,annualResearchAndDevelopment,annualNetOtherFinancingCharges,trailingDepreciationAndAmortization,annualGrossProfit,trailingChangeInInventory,annualInventory,trailingTaxProvision,quarterlyEbitda,quarterlyChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualOperatingExpense,annualPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,trailingOperatingExpense,quarterlyRetainedEarnings,trailingOtherNonCashItems,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAssets,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyDeferredIncomeTax,annualIncomeTaxPayable,trailingPurchaseOfBusiness,trailingCashDividendsPaid,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,quarterlyIncomeTaxPayable,trailingDilutedEPS,annualCashDividendsPaid,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingCommonStockIssuance
1135987200,-103043000.0,,374108000.0,-103909000.0,341862000.0,374108000.0,,,1423000.0,20132000.0,5584000.0,,341862000.0,,18096000.0,83321000.0,,333477000.0,23786000.0,1423000.0,-37703000.0,365648000.0,365642000.0,1489000.0,,-1.24,-19397000.0,,-100784000.0,,8192000.0,7846000.0,,,-348540000.0,,-839347000.0,,3680000.0,83321000.0,,-27556000.0,-27711000.0,15528000.0,11494000.0,-34348000.0,-27556000.0,-10235000.0,,,,11494000.0,-17000.0,,,,3573000.0,365648000.0,400000.0,27857000.0,,7667000.0,,11494000.0,-101872000.0,344971000.0,11097000.0,333477000.0,3795000.0,,1676000.0,-57776000.0,,,393505000.0,1368000.0,11097000.0,,-92592000.0,-28473000.0,0.0,23786000.0,,0.0,11494000.0,1228000.0,344971000.0,,,,0.0,,16052000.0,353976000.0,,,,132180000.0,23322000.0,,,,1368000.0,13012000.0,-15655000.0,,-103043000.0,47995000.0,,3573000.0,,,84000.0,,1228000.0,49197000.0,1028000.0,27622000.0,-1633000.0,604000.0,,,0.0,-19397000.0,18096000.0,-120686000.0,,5584000.0,,-552000.0,,-15655000.0,,7667000.0,,,604000.0,0.0,,,84000.0,-396000.0,-1.24,,,20132000.0,536000.0,95618000.0,0.0,,7846000.0,,,,-24918000.0,-3486000.0,393505000.0,,,-103505000.0,108630000.0,,-28107000.0,,-6077000.0,,23942000.0,,-839347000.0,,1028000.0,-28019000.0,27857000.0,,-103357000.0,537000.0,353976000.0,-454000.0,,-26594000.0,23322000.0,,,,,,,,,,,,,,,,
1143763200,,,398756000.0,,256830000.0,,,,,69577000.0,1935000.0,,,,17697000.0,,,272695000.0,39355000.0,1584000.0,37310000.0,296185000.0,,,,,,,,,,,,-0.21,,,,,3876000.0,,,-17306000.0,-17306000.0,,,,-17306000.0,11470000.0,,,,48804000.0,-165000.0,,,,,,,,91804000.0,,,48804000.0,,321499000.0,,,3859000.0,,1609000.0,-310615000.0,,,436527000.0,52332000.0,10408000.0,,,15495000.0,0.0,,83627000.0,,,,,,,,0.0,,,,-0.21,,,,,,,,,,,,,322192000.0,,5909000.0,,,84000.0,,-2406000.0,11494000.0,6465000.0,28633000.0,,22997000.0,,,0.0,-37771000.0,,,,,,,83627000.0,-15655000.0,,6837000.0,,,,,,,,,,,201000.0,,238000.0,,,,,,,,-20559000.0,34248000.0,,,,,,,-17306000.0,,,,24757000.0,,-856653000.0,,6465000.0,15602000.0,140342000.0,,,10238000.0,329179000.0,-107000.0,,-22168000.0,22492000.0,,,,,,,,,,,,,,,,
1151625600,,,375112000.0,,256926000.0,,,,,78945000.0,5382000.0,,,,15511000.0,,,253808000.0,31960000.0,1346000.0,-12866000.0,288886000.0,,,,,,,,,,,,-0.24,,,,,3421000.0,,,-20520000.0,-20520000.0,,,,-20520000.0,7458000.0,,,,35938000.0,-2935000.0,,,,,,,,91747000.0,,,35938000.0,,289746000.0,,,3891000.0,,1229000.0,-60187000.0,,,429837000.0,62907000.0,9785000.0,,,-21198000.0,0.0,,83786000.0,,,,,,,,0.0,,,,-0.24,,,,,,,,,,,,,67803000.0,,5377000.0,,,84000.0,,-1809000.0,48804000.0,6855000.0,26035000.0,,22934000.0,,,0.0,-54725000.0,,,,,,,83786000.0,-15655000.0,,6253000.0,,,,,,,,,,,4089000.0,,716000.0,,,,,,,,-17951000.0,-4850000.0,,,,,,,-20520000.0,,,,19724000.0,,-877173000.0,,6855000.0,-21040000.0,140951000.0,,,716000.0,296167000.0,-158000.0,,-19180000.0,21908000.0,,,,,,,,,,,,,,,,
1159574400,,,464886000.0,,369042000.0,,,,,32885000.0,2009000.0,,,,16455000.0,,,310380000.0,25201000.0,1390000.0,79983000.0,394243000.0,,,,,,,,,,,,-0.19,,,,,3454000.0,,,-15838000.0,-15838000.0,,,,-15838000.0,-9200000.0,,,,115921000.0,-13000.0,,,,,,,,91690000.0,,,115921000.0,,426301000.0,,,4077000.0,,1302000.0,-127411000.0,,,531036000.0,17790000.0,9354000.0,,,-23051000.0,0.0,,83852000.0,,,,,,,,0.0,,,,-0.19,,,,,,,,,,,,,118515000.0,,3704000.0,,,84000.0,,521000.0,35938000.0,7268000.0,23012000.0,,22935000.0,,,0.0,-66150000.0,,,,,,,83852000.0,-15655000.0,,5741000.0,,,,,,,,,,,3363000.0,,23000.0,,,,,,,,-14442000.0,-10272000.0,,,,,,,-15838000.0,,,,19558000.0,,-893010000.0,,7268000.0,-22747000.0,136793000.0,,,111930000.0,432001000.0,-304000.0,,-15744000.0,21396000.0,,,,,,,,,,,,,,,,
1167523200,-74166000.0,,353603000.0,-74166000.0,371103000.0,353603000.0,,,2073000.0,25842000.0,4668000.0,,371103000.0,,15873000.0,83799000.0,,299712000.0,18068000.0,2073000.0,-97060000.0,389171000.0,539011000.0,1408000.0,9650000.0,-0.89,-84908000.0,,-76864000.0,,7411000.0,27643000.0,,,-511408000.0,,-913513000.0,,6161000.0,83799000.0,,-20503000.0,-20503000.0,26035000.0,18861000.0,31699000.0,-20503000.0,16307000.0,,,,18861000.0,7935000.0,,,,5916000.0,389171000.0,4830000.0,49340000.0,,5890000.0,,18861000.0,-50367000.0,318573000.0,8715000.0,299712000.0,6083000.0,,3271000.0,-13195000.0,,,438511000.0,11237000.0,8715000.0,,-69453000.0,-23181000.0,0.0,18068000.0,,0.0,18861000.0,-415000.0,318573000.0,,,,0.0,,17911000.0,327761000.0,,,,11494000.0,24848000.0,,,,11237000.0,16911000.0,-18958000.0,,-74166000.0,30501000.0,,5916000.0,,,84000.0,,-415000.0,115921000.0,7056000.0,29720000.0,-1568000.0,22883000.0,,,0.0,-84908000.0,15873000.0,7367000.0,,4668000.0,,,,-18958000.0,,5890000.0,,,22883000.0,0.0,,,84000.0,,-0.89,,1997000.0,25842000.0,431000.0,87596000.0,0.0,,27643000.0,,,,-19393000.0,-6106000.0,438511000.0,,,-51935000.0,104507000.0,,-20503000.0,,13020000.0,,23559000.0,,-913513000.0,,7056000.0,-22182000.0,49340000.0,,-74166000.0,-91185000.0,327761000.0,-999000.0,,-22664000.0,24848000.0,,,,,,,,,,,,,,,,
1175299200,,,324933000.0,,373199000.0,,,,,24511000.0,1758000.0,,,,15694000.0,,,273480000.0,16561000.0,1440000.0,1437000.0,389760000.0,,,,,,,,,,,,-0.26,,,,,3692000.0,,,-22147000.0,-22147000.0,,,,-22147000.0,26694000.0,,,,20298000.0,-107000.0,,,,,,,,,,,20298000.0,,293778000.0,,,5930000.0,,3199000.0,-4030000.0,,,429410000.0,11110000.0,8204000.0,,,-25507000.0,0.0,,83985000.0,,,,,,,,0.0,,,,-0.26,,,,,,,,,,,,,30879000.0,,4511000.0,,,84000.0,,-143000.0,18861000.0,7422000.0,27598000.0,,17687000.0,,,0.0,-104477000.0,,,,,,,83985000.0,-18958000.0,,5197000.0,,,,,,,,,,,2317000.0,,95000.0,,,,,,,,-16977000.0,-8721000.0,,,,,,,-22147000.0,,,,23906000.0,,-935660000.0,,7422000.0,-25352000.0,39650000.0,,,95000.0,300422000.0,-155000.0,,-20176000.0,24155000.0,,,,,,,,,,,,,,,,
1183161600,,,308798000.0,,375333000.0,,,,,20486000.0,5273000.0,,,,16330000.0,,,247533000.0,14908000.0,1267000.0,13637000.0,390241000.0,,,,,,,,,,,,-0.22,,,,,3535000.0,,,-18439000.0,-18439000.0,,,,-18439000.0,28563000.0,,,,33935000.0,73000.0,,,,,,,,,,,33935000.0,,281468000.0,,,5965000.0,,3261000.0,-31292000.0,,,428433000.0,8337000.0,7610000.0,,,-15960000.0,0.0,,84136000.0,,,,,,,,0.0,,,,-0.22,,,,,,,,,,,,,60045000.0,,4959000.0,,,84000.0,,-306000.0,20298000.0,10576000.0,26836000.0,,11630000.0,,,0.0,-119635000.0,,,,,,,84136000.0,-18958000.0,,4539000.0,,,,,,,,,,,2528000.0,,844000.0,,,,,,,,-12999000.0,-3120000.0,,,,,,,,,,,23301000.0,,-954099000.0,,10576000.0,-15770000.0,38192000.0,,,844000.0,288312000.0,-190000.0,,-16260000.0,23497000.0,,,,,,,,,,,,,,,,
1191110400,,,282683000.0,,377503000.0,,,,,11829000.0,1758000.0,,,,19040000.0,,,169315000.0,13439000.0,1276000.0,61694000.0,390942000.0,,,,,,,,,,,,-0.29,,,,,3587000.0,,,-24494000.0,-24494000.0,,,,-24494000.0,85648000.0,,,,95629000.0,566000.0,,,,,,,,,,,95629000.0,,264944000.0,,,6002000.0,,3253000.0,-8785000.0,,,424156000.0,917000.0,7038000.0,,,-24144000.0,0.0,,84213000.0,,,,,,,,0.0,,,,-0.29,,,,,,,,,,,,,94549000.0,,6421000.0,,,84000.0,,-356000.0,33935000.0,6690000.0,28631000.0,,5995000.0,,,0.0,-141473000.0,,,,,,,84213000.0,-18958000.0,,3874000.0,,,,,,,,,,,-5377000.0,,74000.0,,,,,,,,-18688000.0,-4852000.0,,,,,,,,,,,25044000.0,,-978593000.0,,6690000.0,-24028000.0,33214000.0,,,74000.0,270854000.0,-116000.0,,-21941000.0,22832000.0,,,,,,,,,,,,,,,,
1199059200,-86881000.0,,275695000.0,-86881000.0,386556000.0,275695000.0,,,1551000.0,11283000.0,5273000.0,,386556000.0,,22867000.0,84185000.0,,147576000.0,12061000.0,1551000.0,13225000.0,398617000.0,216539000.0,2325000.0,9652000.0,-1.03,-159517000.0,,-85280000.0,,12963000.0,34440000.0,,,-45024000.0,,-1000394000.0,,4424000.0,84185000.0,,-21801000.0,-21801000.0,170362000.0,108854000.0,12325000.0,-21801000.0,29457000.0,,,,108854000.0,-125000.0,,,,7806000.0,398617000.0,407000.0,36595000.0,,3943000.0,,108854000.0,-92694000.0,256430000.0,406000.0,147576000.0,6134000.0,,3250000.0,-917000.0,,,435212000.0,6934000.0,406000.0,,-72317000.0,-28236000.0,10000000.0,12061000.0,,0.0,108854000.0,-528000.0,256430000.0,,,,0.0,,24032000.0,264412000.0,,,,18861000.0,25686000.0,,,,6934000.0,15238000.0,-21743000.0,,-86881000.0,31066000.0,,7806000.0,,,85000.0,,-528000.0,95629000.0,9752000.0,36655000.0,-1153000.0,649000.0,,,0.0,-159517000.0,22867000.0,89993000.0,,5273000.0,,,,-21743000.0,,3943000.0,,,649000.0,0.0,,,85000.0,,-1.03,,10184000.0,11283000.0,1312000.0,104889000.0,0.0,,34440000.0,,,,-23653000.0,-3256000.0,435212000.0,,,-93847000.0,119720000.0,,,,-19949000.0,,32638000.0,,-1000394000.0,,9752000.0,-27544000.0,36595000.0,,-86881000.0,11312000.0,264412000.0,-692000.0,,-26903000.0,25686000.0,,,,,,,,,,,,,,,,
1206921600,,,237011000.0,,388897000.0,,,,,9416000.0,1758000.0,,,,19246000.0,,,56372000.0,10858000.0,840000.0,53887000.0,399755000.0,,,,,,,,,,,,-0.47,,,,,4354000.0,,,-40157000.0,-40157000.0,,,,-40157000.0,90749000.0,,,,162741000.0,-123000.0,,,,,,,,,,,162741000.0,,219113000.0,,,6173000.0,,3288000.0,,,,434059000.0,39000.0,5876000.0,,,-37504000.0,0.0,,84602000.0,,,,,,,,0.0,,,,-0.47,,,,,,,,,,,,,90871000.0,,13228000.0,,,85000.0,,-1766000.0,108854000.0,1307000.0,37309000.0,,72000.0,,,0.0,-197048000.0,,,,,,,84602000.0,-21743000.0,,3501000.0,,,,,,,,,,,3468000.0,,520000.0,,,,,,,,-32714000.0,-3981000.0,,,,,,,-40157000.0,,,,32955000.0,,-1040551000.0,,1307000.0,-37382000.0,34304000.0,,,520000.0,227595000.0,-122000.0,,-36002000.0,25244000.0,,,,,,,,,,,,,,,,
1214784000,,,204735000.0,,391279000.0,,,,,10680000.0,5273000.0,,,,22845000.0,,,51309000.0,9000000.0,787000.0,-28029000.0,400279000.0,,,,,,,,,,,,-0.54,,,,,4103000.0,,,-45563000.0,-45563000.0,,,,-45563000.0,2927000.0,,,,134712000.0,918000.0,,,,,,,,,,,134712000.0,,186021000.0,,,6213000.0,,3272000.0,,,,441930000.0,2011000.0,5559000.0,,,-32586000.0,0.0,,84871000.0,,,,,,,,0.0,,,,-0.54,,,,,,,,,,,,,2995000.0,,13481000.0,,,85000.0,,-1857000.0,162741000.0,614000.0,41317000.0,,52000.0,,,0.0,-237195000.0,,,,,,,84871000.0,-21743000.0,,3110000.0,,,,,,,,,,,3027000.0,,1562000.0,,,,,,,,-37431000.0,6747000.0,,,,,,,,,,,38132000.0,,-1086115000.0,,614000.0,-32518000.0,41651000.0,,,1562000.0,194055000.0,-68000.0,,-40703000.0,24853000.0,,,,,,,,,,,,,,,,
1222732800,,,264718000.0,,393702000.0,,,,,7694000.0,1758000.0,,,,25565000.0,,,42264000.0,7573000.0,879000.0,72885000.0,401275000.0,,,,,,,,,,,,-0.48,,,,,4005000.0,,,-44794000.0,-44794000.0,,,,-44794000.0,9372000.0,,,,207597000.0,100000.0,,,,,,,,,,,207597000.0,,249861000.0,,,6254000.0,,3250000.0,,,,442095000.0,32000.0,4837000.0,,,-38890000.0,0.0,,92385000.0,,,,,,,,0.0,,,,-0.48,,,,,,,,,,,,,9514000.0,,13465000.0,,,97000.0,,-3363000.0,134712000.0,1061000.0,40954000.0,,32000.0,,,0.0,-177377000.0,,,,,,,92385000.0,-21743000.0,,2825000.0,,,,,,,,,,,3757000.0,,102261000.0,,,,,,,,-36643000.0,-961000.0,,,,,,,,,,,36949000.0,,-1130909000.0,,1061000.0,-38748000.0,40820000.0,,,102261000.0,257024000.0,-142000.0,,-39893000.0,24568000.0,,,,,,,,,,,,,,,,
1230681600,-178920000.0,,232388000.0,-178920000.0,396167000.0,232388000.0,,,1050000.0,26894000.0,5273000.0,,396167000.0,,29323000.0,89785000.0,,19257000.0,6634000.0,1050000.0,-28830000.0,402801000.0,106591000.0,104880000.0,15480000.0,-1.99,-220750000.0,,-159289000.0,,13071000.0,3919000.0,,,,,-1179314000.0,,4611000.0,89785000.0,,-48405000.0,-48405000.0,105893000.0,178767000.0,104880000.0,-48405000.0,2845000.0,,,,178767000.0,-668000.0,,,,15679000.0,402801000.0,227000.0,50337000.0,,2796000.0,,178767000.0,-140860000.0,198024000.0,4339000.0,19257000.0,6298000.0,,3261000.0,,,,453138000.0,19759000.0,4339000.0,,-146218000.0,-32578000.0,0.0,6634000.0,,0.0,178767000.0,-2747000.0,198024000.0,,,,0.0,,24937000.0,205494000.0,,,,108854000.0,25396000.0,,,,19759000.0,17073000.0,-22600000.0,,-178920000.0,3211000.0,,15679000.0,,,97000.0,,-2747000.0,207597000.0,938000.0,42710000.0,-698000.0,62000.0,,,0.0,-220750000.0,29323000.0,69913000.0,,5273000.0,,,,-22600000.0,,2796000.0,,,62000.0,0.0,,,97000.0,,-1.99,,5228000.0,26894000.0,537000.0,146362000.0,0.0,,3919000.0,,,,-38511000.0,7704000.0,453138000.0,,,-141558000.0,163208000.0,,,,9509000.0,,38326000.0,,-1179314000.0,,938000.0,-32212000.0,50337000.0,,-178920000.0,537000.0,205494000.0,-366000.0,,-41772000.0,25396000.0,,,,,,,,,,,,,,,,
1238457600,,,189635000.0,,398674000.0,,,,,24270000.0,0.0,,,,26942000.0,,0.0,18591000.0,5614000.0,739000.0,-39669000.0,404288000.0,,,,,,17938000.0,,,,,,-0.41,,,,,4821000.0,,,-40036000.0,-40036000.0,,,,-40036000.0,3066000.0,,,,139098000.0,,,,,,,,,,,,139098000.0,,157689000.0,,,6338000.0,,2509000.0,0.0,,,446386000.0,0.0,3837000.0,,,-42830000.0,,,97340000.0,,,,,,,,0.0,,,,-0.41,,,,,,311000.0,,,,,,,3161000.0,,15084000.0,,,97000.0,,-2072000.0,178767000.0,671000.0,34917000.0,,72000.0,,,0.0,-256751000.0,,,,,,,97340000.0,,,2495000.0,,,,,,,,,,3360000.0,509000.0,,0.0,,,,,,,,-31737000.0,-9077000.0,,,,,,,,,,,29587000.0,,-1219350000.0,,671000.0,-42735000.0,42098000.0,,,0.0,165365000.0,-95000.0,,-34246000.0,,,,,,,,,,,,,,,,,
1246320000,,,159016000.0,,401225000.0,,,,,12298000.0,0.0,,,,29729000.0,,0.0,26186000.0,3600000.0,807000.0,-24809000.0,404825000.0,,,,,,7010000.0,,,,,,-0.41,,,,,4086000.0,,,-40035000.0,-40035000.0,,,,-40035000.0,3949000.0,,,,114289000.0,,,,,,,,,,,,114289000.0,,140475000.0,,,7297000.0,,2636000.0,,,,450446000.0,0.0,3099000.0,,,-29736000.0,0.0,,97643000.0,,,,,,,,0.0,,,,-0.41,,,,,,-68000.0,,,,,,,4033000.0,,15840000.0,,,98000.0,,-107000.0,139098000.0,789000.0,33527000.0,,52000.0,,,0.0,-291430000.0,,,,,,,97643000.0,,,2189000.0,,,,,,,,,,2497000.0,406000.0,,894000.0,,,,,,,,-32738000.0,3589000.0,,,,,,,,,,,29035000.0,,-1259385000.0,,789000.0,-29652000.0,45621000.0,,,894000.0,146718000.0,-84000.0,,-32738000.0,,,,,,,,,,,,,,,,,
1254268800,,,472816000.0,,477419000.0,,,,,70159000.0,0.0,,,,30068000.0,,0.0,20767000.0,2372000.0,862000.0,253189000.0,627896000.0,,,,,,6914000.0,,,,,,-0.44,,,,,4841000.0,,,-43357000.0,-43357000.0,,,,-43357000.0,5995000.0,,,,367478000.0,-5368000.0,,,,,,,,,,,367478000.0,,388245000.0,,,6531000.0,,4273000.0,,,,672172000.0,46623000.0,14641000.0,,,-33974000.0,148013000.0,,98030000.0,,,,,,,,0.0,,,,-0.44,,,,,,-54000.0,,,,,,,6129000.0,,14176000.0,,,119000.0,,502000.0,114289000.0,939000.0,32502000.0,,32000.0,,,0.0,-199356000.0,,,,,,,98030000.0,,,1981000.0,,,,,,,,,,2196000.0,1125000.0,,133021000.0,,,,,,,,-27290000.0,-3445000.0,,,,,,,,,,,26535000.0,,-1302742000.0,,939000.0,-33840000.0,44276000.0,,,281034000.0,402657000.0,-134000.0,,-31563000.0,,,,,,,,,,,,,,,,,
1262217600,-211870000.0,238169000.0,712390000.0,,443138000.0,712390000.0,,,163661000.0,56335000.0,0.0,,443138000.0,,44832000.0,102943000.0,0.0,20594000.0,641000.0,163661000.0,82346000.0,681948000.0,16839000.0,134397000.0,2011000.0,-2.06,-102384000.0,3513000.0,-139768000.0,,16690000.0,9265000.0,,,0.0,,-1391184000.0,,13833000.0,102943000.0,,-88442000.0,-88442000.0,16452000.0,449824000.0,242254000.0,-88442000.0,3442000.0,,,,449824000.0,-34659000.0,,,,20964000.0,681948000.0,-40027000.0,132826000.0,,1752000.0,,449824000.0,12358000.0,470418000.0,13879000.0,20594000.0,12612000.0,,7272000.0,,,,814774000.0,37191000.0,13879000.0,3513000.0,-139768000.0,118511000.0,-223345000.0,641000.0,,0.0,449824000.0,707000.0,470418000.0,,,,0.0,,32125000.0,656055000.0,,-162611000.0,,178767000.0,25779000.0,,-162800000.0,,37191000.0,27580000.0,-24027000.0,,-211870000.0,3516000.0,,20964000.0,,,119000.0,,707000.0,367478000.0,6866000.0,48087000.0,-387000.0,67030000.0,,,0.0,-102384000.0,44832000.0,271057000.0,,0.0,,,,-24027000.0,,1752000.0,,9980000.0,67030000.0,0.0,,0.0,119000.0,,-2.06,1927000.0,-29000.0,56335000.0,482000.0,119442000.0,-279512000.0,,9265000.0,,,,-33949000.0,163114000.0,814774000.0,238169000.0,,11971000.0,149033000.0,,,,154181000.0,,34283000.0,,-1391184000.0,,6866000.0,118585000.0,132826000.0,,-211870000.0,-39674000.0,656055000.0,-74000.0,,-41221000.0,25779000.0,,,,,,,,,,,,,,,,
1269993600,,,502663000.0,,277700000.0,,,,,51856000.0,0.0,,,,37620000.0,,0.0,17494000.0,0.0,5253000.0,-45078000.0,499132000.0,,,,,,14000.0,,,,,,-0.3,,,,,5794000.0,,,-35729000.0,-35729000.0,,,,-35729000.0,6516000.0,,,,404746000.0,-3988000.0,,,,,,,,,,,404746000.0,,422240000.0,,,11779000.0,,6396000.0,,,,617076000.0,50034000.0,,,,102517000.0,0.0,,119727000.0,,,,,,,,0.0,,,,-0.3,,,,,,158408000.0,,,,,,,6822000.0,,13304000.0,,,121000.0,,1198000.0,449824000.0,17288000.0,37118000.0,,67020000.0,,,0.0,-114413000.0,,,,,,,119727000.0,,-158644000.0,1808000.0,,,,,,,,327000.0,,3121000.0,-115000.0,,4227000.0,,,,,,,,-17227000.0,125162000.0,,221432000.0,,,,,-35402000.0,,,,31439000.0,,-1426913000.0,,17288000.0,102823000.0,117944000.0,,,-154417000.0,450807000.0,-306000.0,,-19830000.0,,,,,,,,,,,,,,,,,
1277856000,,,493681000.0,,282825000.0,,,,,42388000.0,0.0,,,,34786000.0,,0.0,8102000.0,0.0,6360000.0,9342000.0,487520000.0,,,,,,0.0,,,,,,0.02,,,,,7485000.0,,,3044000.0,3044000.0,,,,3044000.0,9674000.0,,,,414088000.0,142000.0,,,,,,,,,,,414088000.0,,422190000.0,,,10391000.0,,5885000.0,,,,598464000.0,40229000.0,,,,-3364000.0,0.0,,121630000.0,,,,,,,,0.0,,,,0.03,,,,,,-1107000.0,,,,,,,10272000.0,,9158000.0,,,122000.0,,1795000.0,404746000.0,49847000.0,36223000.0,,67000000.0,,,0.0,-104783000.0,,,,,,,128291000.0,,0.0,2159000.0,,,,,,,,331000.0,,3555000.0,-145000.0,,2434000.0,,,,,,,,19651000.0,-15105000.0,,204695000.0,,,,,3375000.0,,,,28883000.0,,-1423869000.0,,49847000.0,-2766000.0,110944000.0,,,2434000.0,451293000.0,-598000.0,,13624000.0,,,,,,,,,,,,,,,,,
