,timestamp,annualCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,annualTaxProvision,trailingResearchAndDevelopment,annualCostOfRevenue,trailingOperatingIncome,quarterlyInvestingCashFlow,annualEndCashPosition,trailingTotalRevenue,quarterlyDilutedAverageShares,trailingCostOfRevenue,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,quarterlyStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,annualOperatingIncome,quarterlyEbitda,annualOtherShortTermInvestments,annualBasicEPS,trailingEndCashPosition,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualOtherCurrentAssets,trailingTaxProvision,annualChangeInAccountPayable,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyDepreciationAndAmortization,annualInvestmentsAndAdvances,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualFreeCashFlow,quarterlyDeferredIncomeTax,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyGrossPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBasicEPS,quarterlyCurrentAssets,annualOperatingExpense,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyLongTermDebt,annualCashDividendsPaid,annualLongTermDebt,quarterlyChangeInInventory,annualAccountsReceivable,annualBeginningCashPosition,trailingPretaxIncome,annualCurrentAssets,quarterlyOtherCurrentAssets,annualTotalAssets,annualNetIncome,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualOtherNonCurrentAssets,annualNetIncomeCommonStockholders,annualDilutedEPS,quarterlyCurrentAccruedExpenses,trailingNetOtherInvestingChanges,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyChangeInAccountPayable,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualCurrentAccruedExpenses,trailingCommonStockIssuance,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOperatingExpense,trailingSaleOfInvestment,quarterlyInventory,quarterlyOtherIncomeExpense,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,trailingOperatingCashFlow,quarterlyTaxProvision,trailingOtherIncomeExpense,annualCapitalStock,quarterlyNetPPE,annualStockBasedCompensation,quarterlyRepaymentOfDebt,annualCurrentLiabilities,annualOtherIncomeExpense,annualTotalNonCurrentAssets,trailingChangeInInventory,annualNetPPE,annualOtherIntangibleAssets,quarterlyCommonStockIssuance,annualInventory,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,annualOperatingCashFlow,quarterlyDilutedEPS,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualOtherNonCashItems,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossProfit,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualEbitda,annualPurchaseOfBusiness,annualDilutedAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,trailingPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyBasicAverageShares,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualChangesInAccountReceivables,trailingPurchaseOfInvestment,annualPretaxIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,annualGoodwill,annualNonCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingNetIncome,quarterlyTotalNonCurrentAssets,trailingBeginningCashPosition,quarterlyTotalAssets,annualInterestExpense,trailingOperatingExpense,quarterlyChangesInAccountReceivables,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualRepaymentOfDebt,annualBasicAverageShares,quarterlyCapitalStock,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyAccountsPayable,annualInvestingCashFlow,trailingStockBasedCompensation,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,annualTotalRevenue,annualPurchaseOfInvestment,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingDeferredIncomeTax,annualIncomeTaxPayable,trailingCashDividendsPaid,trailingBasicAverageShares,trailingBasicEPS,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares
10,1501459200,,4695000000.0,,,,,-1341000000.0,,,718434605.0,,9213000000.0,-946000000.0,,208000000.0,,-1701000000.0,,,1216000000.0,,,,,,110000000.0,,,,,,100558000000.0,-979000000.0,,,,1402000000.0,2142000000.0,,-7805000000.0,986000000.0,8878000000.0,,-717000000.0,,42126000000.0,,,,-1.316752,32205000000.0,,19299000000.0,,,,41374000000.0,,,-186000000.0,,,,,5194000000.0,,,9716000000.0,14490000000.0,,,,6798000000.0,,,723000000.0,4022000000.0,4809000000.0,,1779000000.0,,58432000000.0,,,,,39407000000.0,-978000000.0,-946000000.0,5788000000.0,,2594000000.0,53000000.0,,-120000000.0,,,10726000000.0,10947000000.0,,7124000000.0,,,-546000000.0,,,5400000000.0,,-2155000000.0,,,,,,,72000000.0,,9213000000.0,7686000000.0,,-1.316752,,598000000.0,,,11228000000.0,,,0.0,,,,1093000000.0,,,-191000000.0,-1524000000.0,31580000000.0,,,,718434605.0,1816000000.0,-414000000.0,1681000000.0,-870000000.0,,,,,,,,,,,85289000000.0,,117494000000.0,,,-790000000.0,,-122000000.0,,-207000000.0,1085000000.0,,,2015000000.0,,-341000000.0,,,,20095000000.0,,9554000000.0,,16916000000.0,,,,,,,,,,,,,,,,,
11,1509408000,,4625000000.0,,,,,-700000000.0,,,718434605.0,,11706000000.0,-937000000.0,,221000000.0,,-1194000000.0,,,1529000000.0,,,,,,104000000.0,,,,,,103168000000.0,-533000000.0,,,,1188000000.0,2137000000.0,,-8742000000.0,382000000.0,9161000000.0,,-401000000.0,,40742000000.0,,,,-1.304224,34525000000.0,,19610000000.0,,,,45416000000.0,,,-34000000.0,,,,,5397000000.0,,,9189000000.0,14447000000.0,,,,6901000000.0,,,747000000.0,4273000000.0,5163000000.0,,-172000000.0,,62426000000.0,,,,,39330000000.0,-941000000.0,-937000000.0,5696000000.0,,2582000000.0,-75000000.0,,-6000000.0,,,10895000000.0,9519000000.0,,6740000000.0,,,-274000000.0,,,5378000000.0,,-5872000000.0,,,,,,,30000000.0,,11706000000.0,6235000000.0,,-1.304224,,607000000.0,,,13714000000.0,,,-39000000.0,,,,1071000000.0,,,0.0,-1215000000.0,29846000000.0,,,,718434605.0,1623000000.0,-435000000.0,1725000000.0,1571000000.0,,,,,,,,,,,83869000000.0,,118394000000.0,,,487000000.0,,-964000000.0,,-226000000.0,935000000.0,,,2008000000.0,,2493000000.0,,,,19927000000.0,,9213000000.0,,16711000000.0,,,,,,,,,,,,,,,,,
12,1517356800,12024000000.0,5014000000.0,-1833000000.0,,58606000000.0,,-891000000.0,13942000000.0,,,,13942000000.0,-511000000.0,7873000000.0,205000000.0,-47000000.0,-935000000.0,,-3333000000.0,1871000000.0,2187000000.0,-5.18906,,4384000000.0,61402000000.0,46000000.0,5054000000.0,,3779000000.0,18334000000.0,3085000000.0,107294000000.0,-321000000.0,-1838000000.0,,107294000000.0,2733000000.0,2143000000.0,4163000000.0,-9253000000.0,1849000000.0,10223000000.0,5229000000.0,-638000000.0,,45892000000.0,,13273000000.0,130000000.0,,38957000000.0,23387000000.0,21935000000.0,-3855000000.0,-131000000.0,13942000000.0,43998000000.0,,43998000000.0,-120000000.0,11177000000.0,9474000000.0,,38957000000.0,5054000000.0,122281000000.0,-3728000000.0,11177000000.0,16155000000.0,1862000000.0,-3728000000.0,-5.18906,367000000.0,,19003000000.0,687000000.0,4163000000.0,5780000000.0,3878000000.0,1507000000.0,131000000.0,61402000000.0,,9326000000.0,367000000.0,,39920000000.0,-553000000.0,-511000000.0,6101000000.0,,2678000000.0,49000000.0,8634000000.0,-8000000.0,,,12024000000.0,9326000000.0,-9253000000.0,6110000000.0,364000000.0,,-323000000.0,,19889000000.0,5390000000.0,835000000.0,-1140000000.0,45892000000.0,51000000.0,83324000000.0,,5390000000.0,28265000000.0,21000000.0,2678000000.0,13942000000.0,7873000000.0,6810000000.0,,,604000000.0,413000000.0,,16129000000.0,20054000000.0,,-3000000.0,5352000000.0,-658000000.0,718434605.0,1087000000.0,6110000000.0,687000000.0,-435000000.0,-876000000.0,28265000000.0,,16129000000.0,-325000000.0,,3131000000.0,-398000000.0,1862000000.0,-132000000.0,-7883000000.0,-1515000000.0,,-5688000000.0,3117000000.0,,39920000000.0,10223000000.0,,,83324000000.0,,122281000000.0,2406000000.0,,-1773000000.0,-2595000000.0,-256000000.0,,130000000.0,885000000.0,,-7883000000.0,2187000000.0,13273000000.0,2236000000.0,,-12321000000.0,718434605.0,19889000000.0,,11706000000.0,,18334000000.0,-2881000000.0,,3117000000.0,,,78660000000.0,-4389000000.0,4468000000.0,-1581000000.0,,,,,,,,
13,1525046400,,4944000000.0,,,,,-149000000.0,,,718434605.0,,15845000000.0,-636000000.0,,199000000.0,,-439000000.0,,,1887000000.0,,,,,,67000000.0,,,,,,106237000000.0,-153000000.0,,,,797000000.0,1914000000.0,,-7438000000.0,-125000000.0,9464000000.0,,-363000000.0,,44114000000.0,,,,-0.885258,41231000000.0,,21356000000.0,,,,44770000000.0,,,-389000000.0,,,,,6049000000.0,,,10561000000.0,15478000000.0,,,,6952000000.0,,,711000000.0,3943000000.0,5878000000.0,,270000000.0,,62123000000.0,,,,,39656000000.0,-538000000.0,-636000000.0,6031000000.0,,2933000000.0,126000000.0,,-31000000.0,,,11495000000.0,10485000000.0,,6334000000.0,,,-85000000.0,,,5303000000.0,,-1822000000.0,,,,,,,642000000.0,,15324000000.0,7133000000.0,,-0.885258,,596000000.0,,,17726000000.0,,,-3000000.0,,,,1087000000.0,,,0.0,-623000000.0,26737000000.0,,,,718434605.0,1159000000.0,-362000000.0,2548000000.0,543000000.0,,,,,,,,,,,81986000000.0,,123217000000.0,,,949000000.0,,-137000000.0,,-121000000.0,531000000.0,,,2402000000.0,,1467000000.0,,,,19521000000.0,,14378000000.0,,18534000000.0,,,,,,,,,,,,,,,,,
14,1532995200,,4961000000.0,,,,,-13000000.0,,,718434605.0,,15805000000.0,-499000000.0,,216000000.0,,-449000000.0,,,2085000000.0,,,,,,58000000.0,,,,,,108170000000.0,-13000000.0,,,,2274000000.0,1931000000.0,,-7937000000.0,1156000000.0,9735000000.0,,-316000000.0,,49178000000.0,,,,-0.694566,43125000000.0,,22942000000.0,,,,40414000000.0,,,-747000000.0,,,,,6326000000.0,,,11201000000.0,16819000000.0,,,,7216000000.0,,,741000000.0,3649000000.0,6123000000.0,,2360000000.0,,58992000000.0,,,,,39504000000.0,-461000000.0,-499000000.0,6136000000.0,,3642000000.0,167000000.0,,4000000.0,,,11965000000.0,8563000000.0,,6046000000.0,,,-7000000.0,,,5240000000.0,,-5126000000.0,,,,,,,11000000.0,,15312000000.0,9144000000.0,,-0.694566,,622000000.0,,,17816000000.0,,,-80000000.0,,,,1175000000.0,,,0.0,-468000000.0,25208000000.0,,,,718434605.0,2633000000.0,-359000000.0,2625000000.0,-2530000000.0,,,,,,,,,,,80256000000.0,,123381000000.0,,,-873000000.0,,-109000000.0,,-334000000.0,791000000.0,,,2504000000.0,,-40000000.0,,,,18321000000.0,,15845000000.0,,20853000000.0,,,,,,,,,,,,,,,,,
15,1540944000,,5159000000.0,,,,,-59000000.0,,,718434605.0,,15676000000.0,-876000000.0,,256000000.0,,-24000000.0,,,1578000000.0,,,,,,388000000.0,,,,,,106816000000.0,-356000000.0,,,,447000000.0,1961000000.0,,-8813000000.0,-729000000.0,10064000000.0,,-185000000.0,,47583000000.0,,,,-1.219318,42959000000.0,,22482000000.0,,,,40507000000.0,,,-277000000.0,,,,,6445000000.0,,,11113000000.0,16539000000.0,,,,7606000000.0,,,759000000.0,2972000000.0,5943000000.0,,-1084000000.0,,59233000000.0,,,,,39651000000.0,-895000000.0,-876000000.0,6299000000.0,,3793000000.0,-27000000.0,,-19000000.0,,,12079000000.0,7592000000.0,,5808000000.0,,,-100000000.0,,,5228000000.0,,-2721000000.0,,,,,,,114000000.0,,15152000000.0,8150000000.0,,-1.219318,,612000000.0,,,17474000000.0,,,-3000000.0,,,,1140000000.0,,,-493000000.0,-995000000.0,23787000000.0,,,,718434605.0,833000000.0,-386000000.0,2698000000.0,-857000000.0,,,,,,,,,,,78282000000.0,,121241000000.0,,,1000000.0,,-53000000.0,,-456000000.0,863000000.0,,,2322000000.0,,-129000000.0,,,,18348000000.0,,15805000000.0,,19748000000.0,,,,,,,,,,,,,,,,,
16,1548892800,12944000000.0,5576000000.0,-180000000.0,,65568000000.0,,3610000000.0,10240000000.0,,719000000.0,,10240000000.0,-299000000.0,8062000000.0,247000000.0,-102000000.0,-13000000.0,-2134000000.0,-191000000.0,331000000.0,0.0,-3.215324,,4604000000.0,64048000000.0,2653000000.0,6044000000.0,,952000000.0,19213000000.0,1083000000.0,112762000000.0,331000000.0,-14490000000.0,,112762000000.0,1976000000.0,1940000000.0,1005000000.0,-21349000000.0,781000000.0,11066000000.0,5494000000.0,-467000000.0,,48714000000.0,,13607000000.0,-467000000.0,-0.416183,36138000000.0,25244000000.0,23841000000.0,-2181000000.0,-41000000.0,9676000000.0,45459000000.0,-2134000000.0,45459000000.0,-32000000.0,12371000000.0,14378000000.0,,36138000000.0,6044000000.0,111820000000.0,-2310000000.0,12371000000.0,16732000000.0,2835000000.0,-2310000000.0,-3.215324,8495000000.0,,20640000000.0,6327000000.0,1005000000.0,7109000000.0,6612000000.0,-594000000.0,803000000.0,64048000000.0,,-5765000000.0,8495000000.0,,40089000000.0,-287000000.0,-299000000.0,6778000000.0,,3649000000.0,52000000.0,7746000000.0,5000000.0,,,12944000000.0,-5765000000.0,-21349000000.0,,-14329000000.0,,12000000.0,,16114000000.0,5259000000.0,918000000.0,-1782000000.0,48714000000.0,318000000.0,75682000000.0,,5259000000.0,22270000000.0,36000000.0,3649000000.0,9676000000.0,8062000000.0,6991000000.0,-0.416183,,658000000.0,9172000000.0,,9676000000.0,25053000000.0,,-16000000.0,-191000000.0,-912000000.0,719000000.0,1202000000.0,,6327000000.0,-419000000.0,-275000000.0,22270000000.0,,9676000000.0,-1445000000.0,719000000.0,2366000000.0,-390000000.0,2835000000.0,-11485000000.0,-8348000000.0,-1104000000.0,,-2361000000.0,3098000000.0,,40089000000.0,11066000000.0,,,75682000000.0,,111820000000.0,2488000000.0,,-1181000000.0,-1331000000.0,-14191000000.0,,-467000000.0,4427000000.0,,-8348000000.0,0.0,13607000000.0,-5436000000.0,,-11451000000.0,719000000.0,16114000000.0,,15676000000.0,,19213000000.0,3389000000.0,,3098000000.0,,,90621000000.0,-925000000.0,-4138000000.0,-1497000000.0,,,,,,,,
17,1556582400,,5071000000.0,,,,,-458000000.0,,,719000000.0,,9709000000.0,293000000.0,,263000000.0,,-38000000.0,,,550000000.0,,,,,,353000000.0,,,,,,111553000000.0,550000000.0,,,,-34000000.0,1616000000.0,,-21053000000.0,-748000000.0,11135000000.0,,-813000000.0,,43479000000.0,,,,0.407777,33655000000.0,,21908000000.0,,,,48640000000.0,,,273000000.0,,,,,6461000000.0,,,10517000000.0,15111000000.0,,,,7455000000.0,,,6525000000.0,782000000.0,6797000000.0,,-1045000000.0,,68074000000.0,,,,,40015000000.0,329000000.0,293000000.0,6247000000.0,,3360000000.0,6000000.0,,4000000.0,,,13043000000.0,-6464000000.0,,4688000000.0,,,-472000000.0,,,5505000000.0,,-9569000000.0,,,,,,,133000000.0,,9040000000.0,4884000000.0,,0.407777,,699000000.0,,,9040000000.0,,,-39000000.0,,,,1176000000.0,,,-45000000.0,-143000000.0,20948000000.0,,,,719000000.0,682000000.0,-716000000.0,4856000000.0,-719000000.0,,,,,,,,,,,76237000000.0,,109892000000.0,,,1753000000.0,,-807000000.0,,-525000000.0,337000000.0,,,0.0,,-531000000.0,,,,15179000000.0,,10240000000.0,,18097000000.0,,,,,,,,,,,,,,,,,
18,1564531200,,5578000000.0,,,,,-825000000.0,,,724000000.0,,9935000000.0,3689000000.0,,301000000.0,,-32000000.0,,,519000000.0,,,,,,-1225000000.0,,,,,,112152000000.0,519000000.0,,,,2729000000.0,1498000000.0,,-17775000000.0,1312000000.0,11780000000.0,,-4728000000.0,,47020000000.0,,,,5.133848,35316000000.0,,23370000000.0,,,,45973000000.0,,,230000000.0,,,,,6929000000.0,,,11586000000.0,16044000000.0,,,,8092000000.0,,,6355000000.0,768000000.0,7326000000.0,,1285000000.0,,65132000000.0,,,,,39998000000.0,4505000000.0,3689000000.0,6807000000.0,,3135000000.0,62000000.0,,4000000.0,,,13568000000.0,-2176000000.0,,4605000000.0,,,-4616000000.0,,,5568000000.0,,-4342000000.0,,,,,,,18000000.0,,9193000000.0,5949000000.0,,5.133848,,692000000.0,,,9193000000.0,,,83000000.0,,,,1229000000.0,,,-339000000.0,-111000000.0,19719000000.0,,,,724000000.0,3280000000.0,-551000000.0,9801000000.0,-2203000000.0,,,,,,,,,,,80204000000.0,,115520000000.0,,,-1121000000.0,,-600000000.0,,-565000000.0,93000000.0,,,,,226000000.0,,,,15956000000.0,,9709000000.0,,19411000000.0,,,,,,,,,,,,,,,,,
19,1572480000,,5028000000.0,,4869000000.0,,2236000000.0,-2699000000.0,,91963000000.0,750000000.0,63605000000.0,9341000000.0,499000000.0,,322000000.0,,-72000000.0,,,836000000.0,,,9368000000.0,,,1269000000.0,,-5196000000.0,,,,112937000000.0,836000000.0,,4826000000.0,,1212000000.0,1494000000.0,,-17299000000.0,-327000000.0,12116000000.0,,-386000000.0,21253000000.0,49055000000.0,5883000000.0,,,0.69,34772000000.0,,22844000000.0,,,,44727000000.0,,,-139000000.0,,,-370000000.0,,6924000000.0,,,11447000000.0,15718000000.0,,,,8161000000.0,11000000.0,,6105000000.0,838000000.0,7126000000.0,,59000000.0,,63882000000.0,-15930000000.0,,,330000000.0,41688000000.0,552000000.0,499000000.0,6290000000.0,4876000000.0,3257000000.0,-23000000.0,,8000000.0,3909000000.0,-295000000.0,13787000000.0,-1804000000.0,,3972000000.0,,8149000000.0,-393000000.0,97000000.0,,5787000000.0,,-5037000000.0,,,,332000000.0,,,143000000.0,,8555000000.0,7664000000.0,,0.66,6548000000.0,654000000.0,,-14085000000.0,8555000000.0,,436000000.0,46000000.0,,,,1262000000.0,,,-2045000000.0,159000000.0,19174000000.0,-2848000000.0,,,725000000.0,1821000000.0,-609000000.0,10090000000.0,322000000.0,,,-155000000.0,,,2703000000.0,,,-381000000.0,3909000000.0,82042000000.0,15676000000.0,116814000000.0,,26122000000.0,168000000.0,,-285000000.0,-6335000000.0,-632000000.0,19000000.0,-2266000000.0,,,,-594000000.0,-372000000.0,,,16192000000.0,1018000000.0,9935000000.0,-20730000000.0,19443000000.0,,1133000000.0,,121000000.0,28358000000.0,,,,,-6394000000.0,,,,,,,
