date,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualCostOfRevenue,quarterlyOtherNonCashItems,annualAccountsPayable,trailingOperatingIncome,annualDilutedAverageShares,annualOperatingIncome,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,trailingCostOfRevenue,trailingFreeCashFlow,annualFreeCashFlow,trailingCommonStockIssuance,annualCommonStockIssuance,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,quarterlyOperatingIncome,quarterlyDilutedEPS,annualTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,annualNetIncome,quarterlyTotalAssets,annualDilutedEPS,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualCurrentDebt,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentDeferredRevenue,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCashDividendsPaid,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,annualLongTermDebt,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualTotalAssets,annualTaxProvision,annualSaleOfInvestment,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAccruedExpenses,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualCapitalStock,quarterlyOperatingExpense,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyTaxProvision,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyNetPPE,quarterlyPretaxIncome,annualEbitda,annualGrossProfit,annualTotalNonCurrentAssets,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualGrossPPE,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyBasicAverageShares,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,trailingDeferredIncomeTax,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualCapitalExpenditure,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,annualInvestingCashFlow,annualInterestExpense,quarterlyIncomeTaxPayable,annualPretaxIncome,trailingCashDividendsPaid,quarterlyGrossPPE,trailingInterestExpense,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyAccountsPayable,annualChangesInAccountReceivables,annualAccumulatedDepreciation,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,trailingChangeInInventory,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyEbitda,annualStockBasedCompensation,annualGoodwill,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualBasicEPS,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,trailingGrossProfit,annualPurchaseOfInvestment,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingOtherNonCashItems,trailingDilutedEPS
1970-01-01 00:00:00.654652800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348900000.0,,,,,,348900000.0,-0.08,,,,,,-18200000.0,,,,,,,,,,,-15300000.0,-15300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,,,,,,,,,,,,,,,,,,,,227500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348900000.0,,,,,,,,,227500000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,,1822100000.0,,,,,242222222.0,1822100000.0,,,,,,,,,,,,,,,,,,,,,,,542000000.0,,,,,,542000000.0,,,,77000000.0,,0.27,49300000.0,,,,77000000.0,,,,,,242222222.0,52200000.0,52200000.0,,,,,,,,,,,,65400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542000000.0,,,,,,0.27,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607600000.0,,,,,,607600000.0,0.16,,,,,,39900000.0,,,,,,,,,,,42800000.0,42800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,249375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607600000.0,,,,,,,,,249375000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448000000.0,,,,,,448000000.0,0.05,,,,,,11100000.0,,,,,,,,,,,14000000.0,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,222000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448000000.0,,,,,,,,,222000000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430000000.0,,,,,,430000000.0,0.02,,,,,,2800000.0,,,,,,,,,,,5700000.0,5700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,242857143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430000000.0,,,,,,,,,242857143.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,,2104700000.0,,,,,246000000.0,2104700000.0,,,,,,,,,,,,,,,,,,,,,,,619100000.0,,,,,,619100000.0,,,,110000000.0,,0.4,44600000.0,,,,110000000.0,,,,,,246000000.0,47500000.0,47500000.0,,,,,,,,,,,,98400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619100000.0,,,,,,0.4,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583200000.0,,,,,,583200000.0,0.15,,,,,,36600000.0,,,,,,,,,,,39500000.0,39500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,244000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583200000.0,,,,,,,,,244000000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546400000.0,,,,,,546400000.0,0.05,,,,,,13200000.0,,,,,,,,,,,6200000.0,16100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,264000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546400000.0,,,,,,,,,264000000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554900000.0,,,,,,554900000.0,0.06,,,,,,15000000.0,,,,,,,,,,,18600000.0,18600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,250000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554900000.0,,,,,,,,,250000000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,,2448100000.0,,,,,268913043.0,2448100000.0,,,,,,,,,,,,,,,,,,,,,,,763600000.0,,,,,,763600000.0,,,,138200000.0,,0.46,58900000.0,,,,128300000.0,,,,,,268913043.0,64000000.0,64000000.0,,,,,,,,,,,,123700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763600000.0,,,,,,0.46,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750800000.0,,,,,,750800000.0,0.41,,,,,,120500000.0,,,,,,,,,,,125600000.0,125600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,280232558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750800000.0,,,,,,,,,293902439.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541900000.0,,,,,,541900000.0,0.11,,,,,,33900000.0,,,,,,,,,,,36100000.0,36100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,308181818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541900000.0,,,,,,,,,308181818.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572200000.0,,,,,,572200000.0,0.05,,,,,,15800000.0,,,,,,,,,,,18000000.0,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,316000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572200000.0,,,,,,,,,316000000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,,2438200000.0,,,,,305555556.0,2438200000.0,,,,,,,,,,,,,,,,,,,,,,,573300000.0,,,,,,573300000.0,,,,231800000.0,,0.72,49800000.0,,,,231800000.0,,,,,,305555556.0,52100000.0,52100000.0,,,,,,,,,,,,220000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573300000.0,,,,,,0.72,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,,,,55500000.0,,,,,,93100000.0,,,,,,,726900000.0,625000000.0,-24000000.0,,,,,,592500000.0,,,,,,582000000.0,,,4429800000.0,,,98400000.0,0.16,,,,5054800000.0,,50600000.0,,,57300000.0,,,3291900000.0,,,,,52800000.0,52800000.0,,99000000.0,,,,,972200000.0,,,,,,,1762900000.0,,800000.0,44600000.0,,,-109800000.0,413600000.0,376500000.0,,,,,8300000.0,582000000.0,,642500000.0,,104900000.0,,,17200000.0,,,,1592800000.0,,,44600000.0,,483600000.0,,,,,0.16,24800000.0,,,,3698000000.0,77600000.0,,,,,,44600000.0,,64300000.0,203500000.0,,-65800000.0,,313300000.0,38000000.0,316250000.0,,,731800000.0,9900000.0,,-33000000.0,,-1406900000.0,,,,,,-19700000.0,123100000.0,,,,,,,5104900000.0,,,11900000.0,,,2900000.0,,,,,,,,-2400000.0,,,,313300000.0,,,,,,,153900000.0,,,,,,,,,316250000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,,,,54100000.0,,,,,,95400000.0,,,,,,,814800000.0,590700000.0,-24100000.0,,,,,,631300000.0,,,,,,633900000.0,,,4422200000.0,,,109700000.0,0.19,,,,5012900000.0,,60700000.0,,,66300000.0,,,3196200000.0,,,,,74000000.0,62900000.0,,96400000.0,,,,,948700000.0,,,,,,,1816700000.0,,4100000.0,29400000.0,,,-9000000.0,414300000.0,336000000.0,,,,,-22100000.0,633900000.0,,632000000.0,,128900000.0,,,41200000.0,,,,1432700000.0,,,29400000.0,,524200000.0,,,,,0.19,43000000.0,,,,3736900000.0,117000000.0,,,,,,29400000.0,,44600000.0,204100000.0,,-94200000.0,,80400000.0,33900000.0,319473684.0,,,685300000.0,-26900000.0,,-166700000.0,,-1457600000.0,,,,,,-15200000.0,160500000.0,,,,,,,5194500000.0,,,-2000000.0,,,56600000.0,,,,320100000.0,,,,-2700000.0,,,,80400000.0,,,,,,,163800000.0,,,,,,,,,319473684.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,,,,1200000.0,,,,,,61400000.0,,,,,,,739300000.0,1270700000.0,-24000000.0,,,,,,662900000.0,,,,,,467300000.0,,,3636600000.0,,,70500000.0,0.18,,,,4907300000.0,,53400000.0,,,-84500000.0,,,3159500000.0,,,,,32200000.0,55600000.0,,725100000.0,,,,,876200000.0,,,,,,,1747800000.0,,-3100000.0,28000000.0,,,-138000000.0,363300000.0,393800000.0,,,,,5000000.0,467300000.0,,649600000.0,,123800000.0,,,11700000.0,,,,1544000000.0,,,28000000.0,,396800000.0,,,,,0.18,16400000.0,,,,3048800000.0,48600000.0,,,,,,28000000.0,,29400000.0,204300000.0,,-133100000.0,,167500000.0,33600000.0,296666667.0,,,587800000.0,31500000.0,,88000000.0,,-1166800000.0,,,0.0,,,-1400000.0,48600000.0,,,,,,,4215600000.0,,,3700000.0,,,-123200000.0,,,,208500000.0,,,,-2600000.0,,,5600000.0,167500000.0,,,,,,,71700000.0,,,,,,,,,296666667.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,,1751100000.0,,39500000.0,222500000.0,,205086207.0,306200000.0,,68900000.0,,,,-100700000.0,,26400000.0,1473900000.0,1456800000.0,-40400000.0,,36100000.0,,,,716500000.0,-130800000.0,,856100000.0,,36100000.0,477300000.0,,18900000.0,3769300000.0,,,78600000.0,,3720600000.0,,246700000.0,5226100000.0,1.16,73200000.0,,890000000.0,-139800000.0,164900000.0,,3720600000.0,1444900000.0,-1300000.0,,205086207.0,34200000.0,75400000.0,-112500000.0,856100000.0,-413200000.0,257200000.0,1307800000.0,645300000.0,938900000.0,1456800000.0,150300000.0,,,237900000.0,1473900000.0,1505500000.0,1505500000.0,17100000.0,36100000.0,,,-170200000.0,361400000.0,452300000.0,5226100000.0,81700000.0,80600000.0,,19000000.0,477300000.0,716500000.0,662900000.0,361400000.0,112300000.0,,452300000.0,11100000.0,,,,1307800000.0,,367600000.0,36100000.0,204400000.0,398700000.0,,,,36100000.0,,16400000.0,,,112300000.0,3124000000.0,50600000.0,456500000.0,1751100000.0,3769300000.0,,80200000.0,36100000.0,3124000000.0,28000000.0,204400000.0,4311100000.0,-175200000.0,938900000.0,890000000.0,39100000.0,,10200000.0,,645300000.0,-14500000.0,64300000.0,142900000.0,,-1187100000.0,,,0.0,-468300000.0,25800000.0,8100000.0,35400000.0,-307000000.0,-427000000.0,139800000.0,,246600000.0,,4311100000.0,,,12200000.0,662900000.0,,-67100000.0,,,,222500000.0,,-1187100000.0,,-1300000.0,,,1400000.0,890000000.0,,,890000000.0,,,0.0,118100000.0,,,,31200000.0,,1.16,,-28200000.0,,,-3300000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,,,,83500000.0,,,,,,125600000.0,,,,,,,2233400000.0,2178200000.0,-26200000.0,,,,,,1779200000.0,,,,,,958000000.0,,,7980500000.0,,,165700000.0,3.86,,,,10158700000.0,,1086800000.0,,,47500000.0,,,7260400000.0,,,,,83200000.0,1088900000.0,,636300000.0,,,,,2178800000.0,,,,,,,2567600000.0,,-73300000.0,615000000.0,,,1827300000.0,1634300000.0,716100000.0,,,,,-7500000.0,958000000.0,,1345800000.0,,210800000.0,,,34500000.0,,,,2848200000.0,,,615000000.0,,792300000.0,,,,,3.86,49700000.0,,,,7042000000.0,132900000.0,,,,,,615000000.0,,36100000.0,204500000.0,,-135900000.0,,187300000.0,67300000.0,281554404.0,,,938500000.0,-191900000.0,,-1431800000.0,,-1261500000.0,,,,,,578900000.0,183400000.0,,,,,,,8303500000.0,,,10700000.0,,,6000000.0,,,,411800000.0,,,,-2100000.0,,,,187300000.0,,,,,,,249200000.0,,,,,,,,,281554404.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,,,,89900000.0,,,,,,127500000.0,,,,,,,1899500000.0,1536500000.0,-31000000.0,,,,,,1831500000.0,,,,,,947400000.0,,,8344100000.0,,,136300000.0,0.26,,,,9880600000.0,,79900000.0,,,-23600000.0,,,6767100000.0,,,,,83300000.0,83300000.0,,343700000.0,,,,,2025900000.0,,,,,,,3113500000.0,,-228400000.0,382900000.0,,,-401100000.0,1341900000.0,623600000.0,,,,,16900000.0,947400000.0,,1349100000.0,,186300000.0,,,8800000.0,,,,2841700000.0,,,382900000.0,,811100000.0,,,,,0.27,-1900000.0,,,,7337200000.0,81400000.0,,,,,,382900000.0,,615000000.0,347300000.0,,-213600000.0,,185900000.0,63700000.0,295925926.0,,,1006900000.0,700000.0,,-21000000.0,,-1367700000.0,,,,,,-232100000.0,190000000.0,,,,,,,8704900000.0,,,16200000.0,,,-12000000.0,,,,371700000.0,,,,-1800000.0,,,,185900000.0,,,,,,,226200000.0,,,,,,,,,307307692.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,,,,99400000.0,,,,,,126500000.0,,,,,,,1944600000.0,1262300000.0,-31200000.0,,,,,,1868800000.0,,,,,,712400000.0,,,8836700000.0,,,147000000.0,0.2,,,,10099000000.0,,61400000.0,,,-69700000.0,,,7017500000.0,,,,,68500000.0,68500000.0,,332300000.0,,,,,2165000000.0,,,,,,,3081500000.0,,-92900000.0,63600000.0,,,-510200000.0,1364300000.0,653600000.0,,,,,-29300000.0,712400000.0,,1373600000.0,,212800000.0,,,20900000.0,,,,2907900000.0,,,63600000.0,,565400000.0,,,,,0.2,36700000.0,,,,7814700000.0,105200000.0,,,,,,63600000.0,,382900000.0,278500000.0,,-248100000.0,,231500000.0,62700000.0,307000000.0,,,1022000000.0,2900000.0,,12500000.0,,-1444200000.0,,,1400000.0,,,-319300000.0,178400000.0,,,,,,,9258900000.0,,,-4200000.0,,,14700000.0,,,,348800000.0,,,,-2600000.0,,,3300000.0,231500000.0,,,,,,,246400000.0,,,,,,,,,307000000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,,2855700000.0,,96600000.0,472000000.0,,306259352.0,587100000.0,,146900000.0,,,,1200000.0,,78100000.0,2049900000.0,1343800000.0,-30700000.0,,90400000.0,,,,1915600000.0,-17400000.0,,387100000.0,,90400000.0,837000000.0,,-420600000.0,9151000000.0,,,138100000.0,,7307700000.0,,1318200000.0,10494800000.0,6.24,74800000.0,,319900000.0,47000000.0,299400000.0,,7307700000.0,2268600000.0,-2300000.0,,295927711.0,64400000.0,77500000.0,-119100000.0,387100000.0,-3700000.0,526500000.0,2874000000.0,1136300000.0,2383800000.0,1343800000.0,369400000.0,,,1302900000.0,2049900000.0,3187100000.0,3187100000.0,-26000000.0,90400000.0,,,-331100000.0,1258000000.0,677300000.0,10494800000.0,102000000.0,125100000.0,,31800000.0,837000000.0,1915600000.0,1568200000.0,1258000000.0,189000000.0,,677300000.0,13500000.0,,,,2874000000.0,,828700000.0,90400000.0,278800000.0,698900000.0,,,,90400000.0,,17500000.0,,,189000000.0,8014700000.0,81900000.0,956500000.0,2855700000.0,9151000000.0,,77700000.0,90400000.0,8014700000.0,63600000.0,278800000.0,9478700000.0,-229900000.0,2383800000.0,319900000.0,69700000.0,,11900000.0,,1136300000.0,-8900000.0,36100000.0,81000000.0,,-1464000000.0,,,0.0,-827500000.0,125400000.0,26800000.0,276900000.0,-800000.0,584900000.0,263400000.0,,401400000.0,,9478700000.0,,,102700000.0,1568200000.0,,-26100000.0,,,,472000000.0,,-1464000000.0,,-2300000.0,,,59300000.0,319900000.0,,,319900000.0,,,-197200000.0,234700000.0,,,,-1359300000.0,,6.385,,54300000.0,,,-49700000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,,,112800000.0,,,,,,146500000.0,,,,,,,2142800000.0,1555300000.0,-38200000.0,,,,,,1982300000.0,,,,,,893700000.0,,,9958100000.0,,,247800000.0,0.32,,,,11513400000.0,,102300000.0,,,68900000.0,,,8230900000.0,,,,,104900000.0,104900000.0,,431100000.0,,,,,2393200000.0,,,,,,,3282500000.0,,-233300000.0,87600000.0,,,-563900000.0,1126800000.0,829700000.0,,,,,-14800000.0,893700000.0,,1600800000.0,,206900000.0,,,-1600000.0,,,,3694900000.0,,,87600000.0,,645900000.0,,,,,0.32,61000000.0,,,,8987100000.0,165900000.0,,,,,,87600000.0,,90400000.0,268400000.0,,-115600000.0,,528700000.0,80300000.0,319687500.0,,,971000000.0,-2600000.0,,376600000.0,,-1637200000.0,,,,,,-2800000.0,184500000.0,,,,,,,10624300000.0,,,7800000.0,,,-41000000.0,,,,487300000.0,,,,-2700000.0,,,26300000.0,528700000.0,,,,,,,360600000.0,,,,,,,,,319687500.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,,,106200000.0,,,,,,149100000.0,,,,,,,1924700000.0,1461300000.0,-38300000.0,,,,,,2024400000.0,,,,,,837500000.0,,,10119100000.0,,,194500000.0,0.24,,,,11580400000.0,,77800000.0,,,-6500000.0,,,8243800000.0,,,,,80400000.0,80400000.0,,432000000.0,,,,,2434900000.0,,,,,,,3336600000.0,,6900000.0,65500000.0,,,-200900000.0,1090500000.0,758100000.0,,,,,2600000.0,837500000.0,,1594700000.0,,205700000.0,,,4400000.0,,,,3884200000.0,,,65500000.0,,643000000.0,,,,,0.24,29100000.0,,,,9059900000.0,109500000.0,,,,,,65500000.0,,87600000.0,267500000.0,,-158200000.0,,394700000.0,89400000.0,324166667.0,,,1059200000.0,-2400000.0,,27100000.0,,-1733200000.0,,,,,,-22100000.0,151700000.0,,,,,,,10793100000.0,,,-5500000.0,,,-29400000.0,,,,439500000.0,,,,-2500000.0,,,10500000.0,394700000.0,,,,,,,300700000.0,,,,,,,,,324166667.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,,,,107400000.0,,,,,,149600000.0,,,,,,,1863000000.0,1444700000.0,-38300000.0,,,,,,2057100000.0,,,,,,842200000.0,-29400000.0,,10349200000.0,,,183300000.0,0.21,,,,11793900000.0,,68400000.0,,,-78800000.0,,,8449800000.0,,,,,71000000.0,71000000.0,,467400000.0,,,,,2449500000.0,,,,,,,3344100000.0,,-31600000.0,40500000.0,,,-349900000.0,1100200000.0,739500000.0,,,,,-2100000.0,842200000.0,,1614600000.0,,197300000.0,,,11700000.0,,,,4137300000.0,,,40500000.0,,658900000.0,,,,,0.21,32600000.0,,,,9210800000.0,103600000.0,,,,,,40500000.0,,65500000.0,267600000.0,,-254400000.0,,354400000.0,91400000.0,325714286.0,,,1138400000.0,1700000.0,,149300000.0,,-1815800000.0,,,,,,-25000000.0,175600000.0,,,,,,,11026600000.0,,,8200000.0,,,-11000000.0,,,,408400000.0,,,,-2300000.0,,,5900000.0,354400000.0,,,,,,,290700000.0,,,,,,,,,325714286.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,,3531200000.0,,85000000.0,683300000.0,,328878505.0,840200000.0,,181700000.0,,,,-108500000.0,,54300000.0,2199300000.0,1890100000.0,-43600000.0,,115300000.0,,,,2119500000.0,-89300000.0,,499600000.0,,115300000.0,957800000.0,-19600000.0,-240900000.0,10528700000.0,,,214600000.0,,8997800000.0,,362300000.0,12418800000.0,1.07,103400000.0,,329100000.0,-92100000.0,362300000.0,,8997800000.0,2691000000.0,-2200000.0,,324331797.0,106000000.0,106000000.0,-158400000.0,499600000.0,-33900000.0,626900000.0,4376900000.0,1142400000.0,2421600000.0,1890100000.0,411400000.0,,,351900000.0,2199300000.0,3421000000.0,3421000000.0,17100000.0,115300000.0,,,-305000000.0,1186900000.0,1070600000.0,12418800000.0,183100000.0,,,-1800000.0,957800000.0,2119500000.0,1626600000.0,1186900000.0,204600000.0,,1070600000.0,43700000.0,,,,4376900000.0,,710400000.0,115300000.0,321200000.0,743200000.0,,,,115300000.0,,60400000.0,,,204600000.0,9386300000.0,166400000.0,1251600000.0,3531200000.0,10528700000.0,,58200000.0,115300000.0,9386300000.0,40500000.0,321200000.0,11212300000.0,-290700000.0,2421600000.0,329100000.0,91900000.0,,-16100000.0,,1142400000.0,-3000000.0,90400000.0,181200000.0,,-1826000000.0,,,,-818900000.0,72400000.0,74800000.0,198600000.0,-100000.0,-1419700000.0,353000000.0,,545400000.0,,11212300000.0,,,61900000.0,1626600000.0,,-7900000.0,,,,683300000.0,,-1826000000.0,,-2200000.0,,,11600000.0,329100000.0,,,329100000.0,,,-6300000.0,299600000.0,,,,734200000.0,,1.085,,24900000.0,,,-76900000.0,,,,,,,,,,,,,
