date,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualDilutedEPS,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingChangeInAccountPayable,trailingPretaxIncome,annualRetainedEarnings,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,annualEndCashPosition,trailingPurchaseOfInvestment,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualTaxProvision,annualCurrentDeferredRevenue,annualPretaxIncome,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyTotalAssets,trailingOperatingIncome,annualLongTermDebt,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,annualCashDividendsPaid,trailingTotalRevenue,annualBasicAverageShares,annualNetIncome,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyChangeInInventory,annualDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualCurrentAssets,trailingOperatingCashFlow,quarterlyInventory,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualNetPPE,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyBasicEPS,trailingNetOtherInvestingChanges,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,quarterlyBasicAverageShares,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualBeginningCashPosition,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualGrossPPE,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,trailingCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,trailingOtherNonCashItems,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,annualPurchaseOfInvestment,trailingCashDividendsPaid,trailingNetIncome,annualGoodwill,annualCapitalStock,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,annualTotalRevenue,trailingResearchAndDevelopment,trailingCostOfRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,trailingChangeInInventory,annualDeferredIncomeTax,quarterlyStockBasedCompensation,trailingOperatingExpense,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCommonStockIssuance,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,annualInventory,quarterlyEbitda,quarterlyNonCurrentDeferredRevenue,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,94100000.0,,,,303000000.0,,11300000.0,,,,416900000.0,143100000.0,,,,,41000000.0,,,,15300000.0,,,,,,,686600000.0,,,269700000.0,305514000.0,,,,,,,,,4900000.0,,15300000.0,,5500000.0,,,,237200000.0,,,,,,86500000.0,0.0,15300000.0,,,,,15300000.0,,,9000000.0,80000000.0,-10000000.0,94400000.0,0.0,,,,143100000.0,94600000.0,,43000000.0,151000000.0,,,,,,,,0.05,,,,,305514000.0,8500000.0,80700000.0,,,,20800000.0,,19400000.0,,65300000.0,,,,,0.0,,,449400000.0,,-357300000.0,,,,22500000.0,,,,,,,94400000.0,,,,1800000.0,,94400000.0,23900000.0,0.05,24200000.0,,-10600000.0,,,,500000.0,,5600000.0,43500000.0,,,,,181100000.0,,,600700000.0,,,-10000000.0,,21200000.0,2300000.0,,,21300000.0,,,,,,,,,,32700000.0,,,,4200000.0,,243400000.0,,,,,,,900000.0,,,800000.0,13700000.0,,,,36500000.0,,,,,,,,,
,,93600000.0,,,,320800000.0,,37100000.0,,,,460100000.0,170400000.0,,,,,42200000.0,,,,17900000.0,,,,,,,733000000.0,,,272900000.0,307977000.0,,,,,,,,,5300000.0,,15300000.0,,6000000.0,,,,264000000.0,,,,,,93500000.0,0.0,17900000.0,,,,,17900000.0,,,8200000.0,80100000.0,-16700000.0,131400000.0,100000.0,,,,138000000.0,98500000.0,,60700000.0,162100000.0,,,,,,,,0.06,,,,,307977000.0,8500000.0,94400000.0,,,,20300000.0,,23200000.0,,68500000.0,,,,,0.0,,,469000000.0,,-370900000.0,,,,28700000.0,,,,,,,131300000.0,,,,1800000.0,,131300000.0,23500000.0,0.06,26400000.0,,21100000.0,,,,-900000.0,,5800000.0,49100000.0,,,,,192000000.0,,,617500000.0,,,-16700000.0,,25000000.0,300000.0,,,53800000.0,,,,,,,,,,37100000.0,,,,5300000.0,,246600000.0,,,,,,,1000000.0,,,500000.0,37000000.0,,,,40300000.0,,,,,,,,,
,,92700000.0,,,,340500000.0,,20800000.0,,,,475700000.0,162900000.0,,,,,43300000.0,,,,19700000.0,,,,,,,752100000.0,,,276400000.0,137752000.0,,,,,,,,,4600000.0,,15500000.0,,8800000.0,,,,255600000.0,,,,,,97100000.0,0.0,19700000.0,,,,,19700000.0,,,8000000.0,80000000.0,-52500000.0,121400000.0,900000.0,,,,134100000.0,99900000.0,,49300000.0,154300000.0,,,,,,,,0.07,,,,,137752000.0,8500000.0,131400000.0,,,,19700000.0,,25700000.0,,70600000.0,,,,,-36400000.0,,,496500000.0,,-370100000.0,,,,23500000.0,,,,,,,121300000.0,,,,1800000.0,,157700000.0,22600000.0,0.07,27200000.0,,1200000.0,,,,-200000.0,,5800000.0,52200000.0,,,,,197000000.0,,,618000000.0,,,-16100000.0,,26500000.0,6100000.0,,,36900000.0,,,,,,,,,,38800000.0,,,,6000000.0,,247900000.0,,,,,,,7100000.0,,36400000.0,700000.0,-10000000.0,,,,42000000.0,,,,,,,,,
,,87800000.0,294000000.0,50700000.0,0.24,362200000.0,92500000.0,23300000.0,,,6000000.0,505500000.0,206200000.0,,,362200000.0,0.0,43800000.0,109100000.0,,23200000.0,21700000.0,22400000.0,,96900000.0,815900000.0,25600000.0,394400000.0,815900000.0,,80000000.0,310400000.0,,,,463162000.0,74500000.0,-36300000.0,101900000.0,,74500000.0,4500000.0,,15200000.0,,9300000.0,,,,294000000.0,,2200000.0,,521900000.0,,101900000.0,0.0,21700000.0,61300000.0,,109100000.0,60200000.0,21700000.0,,463162000.0,3200000.0,80000000.0,-84300000.0,109100000.0,-4000000.0,162300000.0,505500000.0,,130800000.0,101400000.0,74500000.0,60200000.0,162300000.0,206200000.0,183300000.0,9300000.0,281800000.0,9800000.0,72700000.0,,,,87800000.0,19300000.0,,,12500000.0,121400000.0,,,163200000.0,19300000.0,,28500000.0,4500000.0,72800000.0,,48300000.0,,181800000.0,0.0,,28400000.0,521900000.0,,-377100000.0,10000000.0,,80700000.0,25600000.0,,,-3000000.0,310400000.0,658900000.0,,109100000.0,,,,1600000.0,170300000.0,181800000.0,23200000.0,,29100000.0,,39000000.0,3200000.0,,,-4800000.0,,6000000.0,74500000.0,-90800000.0,,,,203300000.0,,20800000.0,658900000.0,277200000.0,,-48000000.0,74500000.0,29100000.0,1300000.0,0.26,-163500000.0,71300000.0,,7100000.0,,-72700000.0,,,,12500000.0,,48300000.0,773500000.0,,,6800000.0,,281800000.0,,-5400000.0,,,0.0,106900000.0,800000.0,-377100000.0,72700000.0,200000.0,-12300000.0,,379100000.0,130800000.0,44300000.0,,,,,,,,,
,,88000000.0,,,,385800000.0,,-4800000.0,,,,486500000.0,201500000.0,,,,,43700000.0,,,,23600000.0,,,,,,,836400000.0,,,349900000.0,470115000.0,,,,,-35000000.0,,,,4700000.0,,15000000.0,,9400000.0,,,,289500000.0,,,,,,104900000.0,-200000.0,23600000.0,,,,,23600000.0,,,3300000.0,80000000.0,-39700000.0,101100000.0,-700000.0,,,,126700000.0,103100000.0,,57000000.0,169800000.0,,,,,,,,0.08,,,,,470115000.0,12600000.0,109100000.0,,,,18800000.0,,31100000.0,,74000000.0,,,,,-100000.0,,,546900000.0,,-382600000.0,,,,25000000.0,,50200000.0,,,,,101100000.0,,,,1300000.0,,158600000.0,4100000.0,0.08,30300000.0,,10800000.0,,,,,,6000000.0,86700000.0,,,,,208000000.0,,,704300000.0,,,-54800000.0,,30900000.0,-18400000.0,,,50000000.0,,,,,,,,,,53700000.0,,,,7500000.0,,321700000.0,,,,,,,900000.0,,57500000.0,600000.0,-8000000.0,,,,45900000.0,,,,,,,,,
,,89600000.0,,,,414500000.0,,-9000000.0,,,,475700000.0,206800000.0,,,,,45600000.0,,,,28700000.0,,,,,,,876100000.0,,,400400000.0,472998000.0,,,,,-35500000.0,,,,5600000.0,,15700000.0,,25400000.0,,,,296400000.0,,,,,,116300000.0,200000.0,28700000.0,,,,,28700000.0,,,4000000.0,80000000.0,-72200000.0,66300000.0,-700000.0,,,,134600000.0,113700000.0,,,178300000.0,,,,,,,,0.09,,,,,472998000.0,12600000.0,101100000.0,,,,18200000.0,,37800000.0,,78900000.0,,,,,-15400000.0,,,579700000.0,,-399400000.0,,,,24000000.0,,26400000.0,,,,,66300000.0,,,,1000000.0,,132900000.0,3200000.0,0.09,33300000.0,,-5900000.0,,,,,,6100000.0,68500000.0,,,,,230000000.0,,,756200000.0,,,-47700000.0,,37400000.0,-300000.0,,,38700000.0,,,,,,,,,,135100000.0,,,,9100000.0,,356800000.0,,,,,,,600000.0,,66600000.0,-300000.0,-34800000.0,,,,53100000.0,,,,,,,,,
,,90300000.0,,,,446300000.0,,-11700000.0,,,,486100000.0,201600000.0,,,,,47400000.0,,,,31800000.0,,,,,,,911500000.0,,,425400000.0,319244000.0,,,,,-34700000.0,,,,6300000.0,,16400000.0,,24100000.0,,,,291900000.0,,,,,,125100000.0,0.0,31800000.0,,,,,31800000.0,,,4000000.0,80000000.0,-41800000.0,62300000.0,-600000.0,,,,135800000.0,121200000.0,,66000000.0,185700000.0,,,,,,,,0.1,,,,,319244000.0,12700000.0,66300000.0,,,,17700000.0,,42900000.0,,82400000.0,,,,,1100000.0,,,619600000.0,,-413000000.0,,,,27800000.0,,35100000.0,,,,,62300000.0,,,,900000.0,,128500000.0,2300000.0,0.1,35000000.0,,-17100000.0,,,,0.0,,6000000.0,67700000.0,,,,,246300000.0,,,796600000.0,,,-43300000.0,,42700000.0,6600000.0,,,31600000.0,,,,,,,,,,65600000.0,,,,11100000.0,,383600000.0,,,,,,,7600000.0,,66200000.0,400000.0,-4000000.0,,,,59100000.0,,,,,,,,,
,,91200000.0,345600000.0,24800000.0,0.38,481500000.0,-2400000.0,23100000.0,,,5900000.0,526000000.0,254400000.0,,,481500000.0,-16900000.0,48300000.0,69300000.0,,2400000.0,35200000.0,40200000.0,,159400000.0,1001600000.0,39600000.0,464600000.0,1001600000.0,,80000000.0,475600000.0,,,,475918000.0,119300000.0,-68200000.0,157725000.0,,100200000.0,6200000.0,,17000000.0,,26400000.0,,,,345600000.0,164300000.0,300000.0,,656000000.0,,130500000.0,0.0,35200000.0,64100000.0,,69300000.0,74100000.0,35200000.0,,475918000.0,5000000.0,80000000.0,-85000000.0,69300000.0,-200000.0,181300000.0,526000000.0,,144000000.0,126600000.0,119300000.0,74100000.0,181300000.0,254400000.0,210300000.0,26400000.0,432000000.0,10100000.0,81800000.0,,,,91200000.0,17200000.0,,,19100000.0,62300000.0,,,221825000.0,17200000.0,,47600000.0,6200000.0,83675000.0,,77700000.0,,151100000.0,-2500000.0,,-39800000.0,656000000.0,,-424300000.0,-10900000.0,,109100000.0,39600000.0,,52600000.0,-2200000.0,475600000.0,856300000.0,,69300000.0,,,,1000000.0,184900000.0,151100000.0,2400000.0,,35700000.0,,37000000.0,5000000.0,,,1100000.0,,5900000.0,100200000.0,-212700000.0,,,,257100000.0,,-14400000.0,856300000.0,319175000.0,,-66900000.0,119300000.0,46825000.0,1200000.0,0.4,-238700000.0,90000000.0,,4200000.0,,-173400000.0,,,,19100000.0,,77700000.0,941500000.0,,,12500000.0,,432000000.0,,1800000.0,,,0.0,134300000.0,1000000.0,-424300000.0,81800000.0,-300000.0,7000000.0,,476900000.0,144000000.0,63825000.0,,,,,,,,,
,,350700000.0,,,,521600000.0,,-28900000.0,,,,772700000.0,257500000.0,,,,,48800000.0,,,,40100000.0,,,,,,,1309400000.0,,,536700000.0,496491000.0,,,,,-139600000.0,,,,8500000.0,,17300000.0,,43500000.0,,,,608200000.0,,,,,,142600000.0,35000000.0,40100000.0,,,,,40100000.0,,,6000000.0,310000000.0,-166400000.0,195500000.0,-800000.0,,,,157800000.0,138200000.0,,82100000.0,190400000.0,,,,,,,,0.13,,,,,496491000.0,19200000.0,69300000.0,,,,16700000.0,,54200000.0,,89700000.0,,,,,-11800000.0,,,701200000.0,,-438900000.0,,,,41700000.0,,47100000.0,,,,,195500000.0,,,,1800000.0,,369900000.0,9200000.0,0.13,40900000.0,,-25100000.0,,,,1000000.0,,5600000.0,96200000.0,,,,,280800000.0,,,915400000.0,,,-62100000.0,,52900000.0,258300000.0,,,33200000.0,,,,,,,,,,70000000.0,,,,14100000.0,,476500000.0,,,,,,,700000.0,,174400000.0,-100000.0,126200000.0,,,,70200000.0,,,,,,,,,
,,359000000.0,,,,565500000.0,,-45400000.0,,,,797000000.0,265600000.0,,,,,50000000.0,,,,44000000.0,,,,,,,1371700000.0,,,574700000.0,345160000.0,,,,,-14700000.0,,,,9500000.0,,19800000.0,,43100000.0,,,,624600000.0,,,,,,152900000.0,-35000000.0,44000000.0,,,,,44000000.0,,,6500000.0,310000000.0,4000000.0,224900000.0,-400000.0,,,,191500000.0,150400000.0,,94100000.0,212800000.0,,,,,,,,0.13,,,,,345160000.0,19300000.0,195500000.0,,,,16200000.0,,59500000.0,,94800000.0,,,,,400000.0,,,747100000.0,,-452200000.0,,,,42000000.0,,76300000.0,,,,,224900000.0,,,,3000000.0,,337500000.0,12400000.0,0.13,44800000.0,,-51100000.0,,,,500000.0,,5400000.0,93500000.0,,,,,303300000.0,,,967600000.0,,,-58000000.0,,58100000.0,12100000.0,,,12600000.0,,,,,,,,,,65600000.0,,,,15500000.0,,515400000.0,,,,,,,2000000.0,,112600000.0,-600000.0,29400000.0,,,,77900000.0,,,,,,,,,
,,358300000.0,,,,609300000.0,,-9000000.0,,,,776000000.0,279000000.0,,,,,48600000.0,,,,43800000.0,,,,,,,1440400000.0,,,664400000.0,345850000.0,,,,,-121400000.0,,,,11400000.0,,22300000.0,,94300000.0,,,,637300000.0,,,,,,152700000.0,0.0,43800000.0,,,,,43800000.0,,,6000000.0,310000000.0,-80300000.0,198900000.0,200000.0,,,,215000000.0,152300000.0,,80600000.0,217700000.0,,,,,,,,0.13,,,,,345850000.0,19400000.0,224900000.0,,,,17400000.0,,59200000.0,,94100000.0,,,,,2400000.0,,,803100000.0,,-465100000.0,,,,45700000.0,,98100000.0,,,,,198900000.0,,,,3300000.0,,281300000.0,10300000.0,0.13,45600000.0,,-15200000.0,,,,-500000.0,,5600000.0,102000000.0,,,,,305000000.0,,,1017800000.0,,,-59400000.0,,58600000.0,5000000.0,,,50400000.0,,,,,,,,,,86100000.0,,,,15400000.0,,552700000.0,,,,,,,9300000.0,,82400000.0,0.0,-26000000.0,,,,80900000.0,,,,,,,,,
,,382700000.0,652900000.0,-118000000.0,0.52,653400000.0,-90400000.0,-7100000.0,,,6700000.0,820300000.0,270200000.0,,,653400000.0,-63400000.0,48400000.0,210100000.0,,11200000.0,44000000.0,58800000.0,,230700000.0,1515700000.0,45000000.0,593000000.0,1515700000.0,,310000000.0,695400000.0,,,,456770000.0,171900000.0,13100000.0,227100000.0,,90200000.0,12000000.0,,24400000.0,,95300000.0,,,,652900000.0,254600000.0,-600000.0,,862800000.0,,152600000.0,0.0,44000000.0,83800000.0,,210100000.0,84100000.0,44000000.0,,456770000.0,17000000.0,310000000.0,-62800000.0,210100000.0,-600000.0,241800000.0,820300000.0,,218900000.0,152100000.0,171900000.0,84100000.0,241800000.0,270200000.0,143700000.0,95300000.0,583300000.0,26100000.0,89800000.0,,,,382700000.0,16800000.0,,,26500000.0,198900000.0,,,310900000.0,16800000.0,,57900000.0,12000000.0,95100000.0,,84700000.0,,299900000.0,-54400000.0,,140800000.0,862800000.0,,-483900000.0,301500000.0,,69300000.0,45000000.0,,33100000.0,-1600000.0,695400000.0,1067200000.0,,210100000.0,,,,3200000.0,195800000.0,299900000.0,11200000.0,,46500000.0,,-26600000.0,17000000.0,,,5600000.0,,6700000.0,90200000.0,-234100000.0,,,,304700000.0,,-76700000.0,1067200000.0,373700000.0,,-54600000.0,171900000.0,57500000.0,26100000.0,0.56,-305500000.0,47500000.0,,11300000.0,,-262600000.0,,,,26500000.0,,84700000.0,1193800000.0,,,13900000.0,,583300000.0,,6600000.0,,,0.0,177800000.0,14100000.0,-483900000.0,89800000.0,100000.0,11200000.0,,600800000.0,218900000.0,81900000.0,,,,,,,,,
,,391500000.0,,,,692500000.0,,4900000.0,,,,783900000.0,247000000.0,,,,,45100000.0,,,,39200000.0,,,,,,,1544500000.0,,,760600000.0,469200000.0,,,,,-47700000.0,,,,15900000.0,,23800000.0,,142400000.0,,,,638500000.0,,,,,,143500000.0,0.0,39200000.0,,,,,39200000.0,,,18000000.0,310000000.0,-19300000.0,248100000.0,0.0,,,,212300000.0,148600000.0,,70500000.0,242900000.0,,,,,,,,0.11,,,,,469200000.0,26600000.0,210100000.0,,,,16300000.0,,52200000.0,,90800000.0,,,,,300000.0,,,906000000.0,,-504200000.0,,,,45000000.0,,70100000.0,,,,,248100000.0,,,,3800000.0,,267800000.0,12900000.0,0.1,45700000.0,,-17000000.0,,,,1000000.0,,6000000.0,79200000.0,,,,,292100000.0,,,1106100000.0,,,-42000000.0,,52700000.0,7400000.0,,,46900000.0,,,,,,,,,,84400000.0,,,,13000000.0,,601900000.0,,,,,,,4000000.0,,19700000.0,-100000.0,38000000.0,,,,76500000.0,,,,,,,,,
,,391600000.0,,,,734700000.0,,47900000.0,,,,833700000.0,272600000.0,,,,,46900000.0,,,,42100000.0,,,,,,,1612800000.0,,,779100000.0,353442000.0,,,,,-74400000.0,,,,17000000.0,,24800000.0,,154100000.0,,,,664200000.0,,,,,,150300000.0,0.0,42100000.0,,,,,42100000.0,,,20000000.0,310000000.0,-92300000.0,234400000.0,-500000.0,,,,217800000.0,150500000.0,,81000000.0,242700000.0,,,,,,,,0.13,,,,,353442000.0,26700000.0,248100000.0,,,,15800000.0,,56200000.0,,94700000.0,,,,,-5900000.0,,,948600000.0,,-525900000.0,,,,54500000.0,,19700000.0,,,,,234400000.0,,,,3000000.0,,302600000.0,14200000.0,0.12,47800000.0,,10800000.0,,,,2000000.0,,5200000.0,84600000.0,,,,,300800000.0,,,1135100000.0,,,-31700000.0,,55600000.0,-3000000.0,,,79600000.0,,,,,,,,,,92800000.0,,,,14100000.0,,609200000.0,,,,,,,800000.0,,68200000.0,-100000.0,-13700000.0,,,,80400000.0,,,,,,,,,
,,392200000.0,,,,780600000.0,,14000000.0,,,,867900000.0,276000000.0,,,,,48900000.0,,,,46000000.0,,,,,,,1676400000.0,,,808500000.0,355546000.0,,,,,-46800000.0,,,,19500000.0,,27000000.0,,164100000.0,,,,668200000.0,,,,,,159300000.0,0.0,46000000.0,,,,,46000000.0,,,21000000.0,310000000.0,-68300000.0,235700000.0,-400000.0,,,,221900000.0,158800000.0,,77600000.0,258400000.0,,,,,,,,0.14,,,,,355546000.0,26900000.0,234400000.0,,,,15300000.0,,61300000.0,,98800000.0,,,,,-10500000.0,,,1008200000.0,,-548600000.0,,,,55800000.0,,34400000.0,,,,,235700000.0,,,,3000000.0,,316400000.0,13100000.0,0.13,49900000.0,,-15400000.0,,,,1000000.0,,6100000.0,83800000.0,,,,,318100000.0,,,1177700000.0,,,-45400000.0,,60500000.0,8400000.0,,,59400000.0,,,,,,,,,,101500000.0,,,,15300000.0,,629100000.0,,,,,,,11800000.0,,80700000.0,800000.0,1300000.0,,,,87500000.0,,,,,,,,,
,,401400000.0,675800000.0,21800000.0,0.52,831600000.0,117800000.0,51000000.0,,,6700000.0,895400000.0,274400000.0,,,831600000.0,-33600000.0,50700000.0,289600000.0,,11700000.0,50900000.0,57700000.0,,235900000.0,1763900000.0,54700000.0,622300000.0,1763900000.0,,310000000.0,868500000.0,,,,342578000.0,178200000.0,-47500000.0,233400000.0,,97700000.0,31800000.0,,28000000.0,,192100000.0,,,,675800000.0,192100000.0,-300000.0,,1088100000.0,,168200000.0,-100000.0,50900000.0,103600000.0,,289600000.0,75400000.0,50900000.0,,342578000.0,20700000.0,310000000.0,-57400000.0,289600000.0,-400000.0,255900000.0,895400000.0,,226000000.0,164300000.0,178200000.0,75400000.0,255900000.0,274400000.0,297200000.0,192100000.0,661600000.0,19300000.0,51000000.0,,,,401400000.0,14800000.0,,,27000000.0,235700000.0,,,337000000.0,14800000.0,,66200000.0,31800000.0,103500000.0,,89600000.0,,340600000.0,-17500000.0,,79500000.0,1088100000.0,,-569000000.0,15100000.0,,210100000.0,54700000.0,,67900000.0,-1200000.0,868500000.0,1230600000.0,,289600000.0,,,,2800000.0,191600000.0,340600000.0,11700000.0,,52700000.0,,43400000.0,20700000.0,,,-10100000.0,,6700000.0,97700000.0,-179400000.0,,,,332500000.0,,-7700000.0,1230600000.0,387800000.0,,-60300000.0,178200000.0,64700000.0,2300000.0,0.57,-237300000.0,111300000.0,,12500000.0,,-216400000.0,,,,27000000.0,,89600000.0,1243500000.0,,,15300000.0,,661600000.0,,-6100000.0,,,-100000.0,196100000.0,2700000.0,-569000000.0,51000000.0,-900000.0,53900000.0,,621200000.0,226000000.0,92700000.0,,,,,,,,,
,,402100000.0,,,,875900000.0,,10400000.0,,,,860600000.0,284200000.0,,,,,55600000.0,,,,44300000.0,,,,,,,1820100000.0,,,959500000.0,356292000.0,,,,,-99900000.0,,,,32200000.0,,29700000.0,,247100000.0,,,,686300000.0,,,,,,168000000.0,100000.0,44300000.0,,,,,44300000.0,,,24000000.0,310000000.0,-146800000.0,217200000.0,-800000.0,,,,241500000.0,162700000.0,,70600000.0,245700000.0,,,,,,,,0.01,,,,,322046000.0,27100000.0,289600000.0,,,,17900000.0,,58200000.0,,110700000.0,,,,,-2500000.0,,,1133800000.0,,-595900000.0,,,,60100000.0,,17800000.0,,,,,217200000.0,,,,2400000.0,,293700000.0,13300000.0,0.01,55000000.0,,-5300000.0,,,,3300000.0,,6200000.0,95400000.0,,,,,330700000.0,,,1290400000.0,,,-62200000.0,,57300000.0,-100000.0,,,72600000.0,,,,,,,,,,104900000.0,,,,13900000.0,,694500000.0,,,,,,,1200000.0,,76500000.0,600000.0,-72400000.0,,,,87000000.0,,,,,,,,,
,,403500000.0,,,,924300000.0,,24800000.0,,,,911900000.0,304500000.0,,,,,57000000.0,,,,48400000.0,,,,,,,1899500000.0,,,987600000.0,358854000.0,,,,,-31500000.0,,,,36600000.0,,31300000.0,,249400000.0,,,,708000000.0,,,,,,163700000.0,-100000.0,48400000.0,,,,,48400000.0,,,24000000.0,310000000.0,-15700000.0,286100000.0,12100000.0,,,,267000000.0,169400000.0,,84300000.0,243000000.0,,,,,,,,0.14,,,,,324248000.0,27300000.0,217200000.0,,,,17200000.0,,63800000.0,,100100000.0,,,,,-3700000.0,,,1191500000.0,,-619100000.0,,,,63500000.0,,76600000.0,,,,,286100000.0,,,,3100000.0,,319900000.0,12300000.0,0.13,56200000.0,,2000000.0,,,,0.0,,7200000.0,95800000.0,,,,,333100000.0,,,1340100000.0,,,-57100000.0,,63600000.0,3400000.0,,,81900000.0,,,,,,,,,,112100000.0,,,,15400000.0,,721000000.0,,,,,,,7600000.0,,33800000.0,200000.0,68900000.0,,,,94900000.0,,,,,,,,,
,,402800000.0,,,,933100000.0,,18000000.0,,,,869600000.0,269400000.0,,,,,48200000.0,,,,8800000.0,,,,,,,1841900000.0,,,972300000.0,357092000.0,,,,,-43500000.0,,,,38500000.0,,32300000.0,,241800000.0,,,,672200000.0,,,,,,133400000.0,0.0,8800000.0,,,,,8800000.0,,,24500000.0,310000000.0,-34600000.0,261700000.0,-20600000.0,,,,272400000.0,161500000.0,,80800000.0,211600000.0,,,,,,,,0.03,,,,,324902000.0,27300000.0,286100000.0,,,,16500000.0,,10300000.0,,120300000.0,,,,,4100000.0,,,1169700000.0,,-644900000.0,,,,66900000.0,,29500000.0,,,,,261700000.0,,,,800000.0,,300500000.0,14000000.0,0.03,55100000.0,,-14000000.0,,,,500000.0,,6900000.0,64400000.0,,,,,294900000.0,,,1358900000.0,,,-24700000.0,,13100000.0,-32300000.0,,,42700000.0,,,,,,,,,,110200000.0,,,,1600000.0,,714000000.0,,,,,,,13700000.0,,38800000.0,-2000000.0,-24400000.0,,,,45400000.0,,,,,,,,,
