date,annualEndCashPosition,annualTaxProvision,annualCurrentDeferredRevenue,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingTotalRevenue,annualCurrentDebt,quarterlyCashDividendsPaid,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualOperatingIncome,annualNetOtherFinancingCharges,annualOtherShortTermInvestments,annualOtherCurrentAssets,trailingEndCashPosition,annualDilutedAverageShares,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyOtherNonCashItems,annualChangeInAccountPayable,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedEPS,annualRepurchaseOfCapitalStock,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualBasicAverageShares,quarterlyCurrentAssets,annualOperatingExpense,quarterlyTotalRevenue,trailingFreeCashFlow,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyDilutedEPS,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyChangeInInventory,annualBeginningCashPosition,trailingPretaxIncome,annualAccountsReceivable,annualCurrentAssets,quarterlyLongTermDebt,annualTotalAssets,annualNetIncome,annualLongTermDebt,quarterlyOtherCurrentAssets,annualCashDividendsPaid,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyInvestmentsAndAdvances,quarterlyBasicAverageShares,annualOtherNonCashItems,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyOperatingExpense,quarterlyNetIncome,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyTaxProvision,annualCapitalStock,annualStockBasedCompensation,quarterlyNetPPE,trailingOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCurrentDebt,trailingDepreciationAndAmortization,annualInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualCurrentLiabilities,annualGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,annualEbitda,annualIncomeTaxPayable,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualChangeInInventory,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualPretaxIncome,trailingBeginningCashPosition,annualBasicEPS,annualInterestExpense,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTotalAssets,trailingNetIncome,annualGoodwill,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,annualDeferredIncomeTax,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,trailingInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,quarterlyBeginningCashPosition,annualRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualTotalRevenue,trailingStockBasedCompensation,annualPurchaseOfInvestment,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,trailingChangeInInventory,trailingPurchaseOfBusiness,trailingGrossProfit,annualResearchAndDevelopment,quarterlyResearchAndDevelopment,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingCostOfRevenue,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable
1970-01-01 00:00:01.064880000,,,,,3567000,,63935000.0,3321000.0,,,-1511000.0,,-26000000.0,8536000,,,,,,,1196000.0,,,,,,,,,,,147984000.0,7340000,2039000.0,-36034000.0,,,82000.0,-294000.0,,,,50425000.0,,139960000.0,,29993000,,,47394000.0,,0.32,,,,,,,,,,,,1338000.0,,12236000.0,,,,1582000.0,,2194000.0,,10809091.0,,,,17757000.0,,,97559000.0,4854000,10417000.0,4854000,,,0.0,42939000.0,,,12189000.0,,27152000.0,,-13087000.0,,158000.0,,0.33,,2460000.0,,3174000.0,,,34307000.0,,,,,,,,,,696000.0,63935000.0,,89968000.0,,,,11000.0,869000.0,,,,,,,,,8028000.0,,,-1964000.0,4003000.0,-804000.0,,,,,,,,1512000.0,175136000.0,,,35176000.0,11146875.0,,,,,,,,,,26033000.0,,,,6520000.0,57415000.0,,,107000.0,20000.0,4392000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,82089000.0,21646000.0,39134000.0,53116000.0,9811000,,82089000.0,-2818000.0,,,-1511000.0,,0.0,18698000,52900000.0,11000.0,25951000.0,1656000.0,,14857000.0,1271000.0,,,,5127000.0,98580000.0,2.27,-3221000.0,3102000.0,149578000.0,,149578000.0,17427000,23213000.0,-26918000.0,42435000.0,,-20000.0,3769000.0,,-49000.0,,50998000.0,10694000.0,145758000.0,41009000.0,43373000,,,53167000.0,33674000.0,,0.0,82089000.0,,49135000.0,,,145758000.0,,182556000.0,33674000.0,,1656000.0,-6036000.0,14792000.0,28538000.0,868000.0,,2329000.0,42781000.0,2666000.0,,,9580000.0,26135000.0,2807000.0,28581000.0,,32978000.0,98580000.0,11104000,11154000.0,11104000,,4704000.0,0.0,39134000.0,,,11154000.0,2329000.0,32978000.0,-26918000.0,-17237000.0,,228000.0,,,-6439000.0,570000.0,,6893000.0,107000.0,,35930000.0,,35930000.0,36798000.0,,4192000.0,,,,,0.0,82089000.0,49275000.0,108040000.0,,50998000.0,93909000.0,0.0,868000.0,,57604000.0,,,2666000.0,228000.0,,,17997000.0,,108040000.0,-2491000.0,25704000.0,-4732000.0,55320000.0,,2.67,,,,,4408000.0,182556000.0,,,36798000.0,,,,-19000.0,,,0.0,,,-17237000.0,25951000.0,,,53167000.0,18154000.0,63935000.0,,,107000.0,-49000.0,5127000.0,-6840000.0,4408000.0,-9882000.0,147025000.0,,-34000000.0,,32954000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,,,10358000,,97965000.0,-2280000.0,,,-2027000.0,,,19889000,,,,,,,1377000.0,,,,,,,,,,,81276000.0,18512000,13660000.0,-17464000.0,,,-18000.0,3148000.0,,,,57084000.0,,168168000.0,,46106000,,,54205000.0,,0.76,,,,,,,,,,,,2508000.0,,15191000.0,,,,1552000.0,,2821000.0,,11258696.0,,,,30915000.0,,,24192000.0,11468000,12403000.0,11468000,,,0.0,45611000.0,,,12403000.0,,124718000.0,,-17237000.0,,392000.0,,0.92,,318000.0,,7362000.0,,,36968000.0,,,,,,,,,,4243000.0,97965000.0,,123916000.0,,,,0.0,858000.0,,,,,,,,,18830000.0,,,-2280000.0,15940000.0,2216000.0,,,,,,,,5174000.0,205994000.0,,,37826000.0,13628947.0,,,,,,,,,,25951000.0,,,,15876000.0,82089000.0,,,139000.0,-30000.0,4747000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,,11124000,,90956000.0,-2787000.0,,,-1083000.0,,,19876000,,,,,,,1514000.0,,,,,,,,,,,50187000.0,18362000,7534000.0,-7306000.0,,,-106000.0,-2377000.0,,,,45828000.0,,160339000.0,,46811000,,,55670000.0,,0.75,,,,,,,,,,,,3838000.0,,16533000.0,,,,1572000.0,,3667000.0,,13905000.0,,,,30278000.0,,,4359000.0,11403000,11916000.0,11403000,,,0.0,37180000.0,,,11916000.0,,149443000.0,,-17237000.0,,692000.0,,0.8,,364000.0,,7323000.0,,,38433000.0,,,,,,,,,,7706000.0,90956000.0,,116709000.0,,,,0.0,858000.0,,,,,,,,,18726000.0,,,-2787000.0,10321000.0,-14543000.0,,,,,,,,1138000.0,199630000.0,,,39291000.0,14832000.0,,,,,,,,,,25753000.0,,,,-7009000.0,97965000.0,,,148000.0,-150000.0,5938000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,,5090000,,85823000.0,-2931000.0,,,-1138000.0,,,9359000,,,,,,,1522000.0,,,,,,,,,,,65862000.0,7837000,11029000.0,-2218000.0,,,55000.0,7330000.0,,,,60328000.0,,163925000.0,,38009000,,,57194000.0,,0.34,,,,,,,,,,,,3671000.0,,14889000.0,,,,1985000.0,,4575000.0,,14542857.0,,,,23120000.0,,,5534000.0,5090000,15283000.0,5090000,,,0.0,,,,15283000.0,,138863000.0,,-17237000.0,,959000.0,,0.35,,376000.0,,3123000.0,,,39957000.0,,,,,,,,,,0.0,85823000.0,,111658000.0,,,,582000.0,843000.0,,,,,,,,,8213000.0,,,-2931000.0,13960000.0,-16162000.0,,,,,,,,51941000.0,204725000.0,,,40800000.0,14970588.0,,,,,,,,,,25835000.0,,-15606000.0,,-5133000.0,90956000.0,,,147000.0,-101000.0,6402000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,97004000.0,25838000.0,,63860000.0,13282000,,97004000.0,-2622000.0,,,-3081000.0,,,22351000,65483000.0,0.0,25753000.0,3679000.0,,15057000.0,1576000.0,,,,4971000.0,5784000.0,2.74,-36767000.0,10752000.0,61192000.0,,61192000.0,20775000,14840000.0,7983000.0,47063000.0,,-32000.0,2651000.0,,-151000.0,,55408000.0,13674000.0,168134000.0,53851000.0,52268000,,,57695000.0,41240000.0,,0.0,97004000.0,,82089000.0,,,168134000.0,,210114000.0,41240000.0,,3679000.0,-7329000.0,17247000.0,39851000.0,843000.0,,2318000.0,53851000.0,4707000.0,,,,,11948000.0,35021000.0,,148922000.0,5784000.0,13282000,14246000.0,13282000,,5989000.0,0.0,,,,14246000.0,2318000.0,148922000.0,7983000.0,-16558000.0,,1077000.0,,,-32148000.0,537000.0,,8030000.0,147000.0,,41137000.0,,41137000.0,41980000.0,,1595000.0,,,,,-1000.0,97004000.0,57683000.0,122757000.0,,55408000.0,119334000.0,-582000.0,843000.0,,71472000.0,,,4707000.0,1077000.0,,,21312000.0,,122757000.0,-2622000.0,17462000.0,-3659000.0,67078000.0,,2.91,,,,,48119000.0,210114000.0,,,41980000.0,,,,-101000.0,,,,,,-16558000.0,25753000.0,,5000.0,57695000.0,11181000.0,85823000.0,,,147000.0,-151000.0,4971000.0,-10620000.0,48119000.0,-10620000.0,183194000.0,,,,14915000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,,,14091000,,109884000.0,-1608000.0,,,-1834000.0,,,23982000,,,,,,,1494000.0,,,,,,,,,,,70110000.0,22488000,17705000.0,20240000.0,,,-49000.0,3798000.0,,,,64622000.0,,184656000.0,,56153000,,,59275000.0,,0.94,,,,,,,,,,,,3731000.0,,18459000.0,,,,929000.0,,4686000.0,,14661000.0,,,,37694000.0,,,5488000.0,14091000,15206000.0,14091000,,,0.0,,,,15206000.0,,158106000.0,,-16558000.0,,802000.0,,0.96,,610000.0,,9007000.0,,,42717000.0,,,,,,,,,,,109884000.0,,135505000.0,,,,0.0,843000.0,,,,,,,,,23098000.0,,,-1608000.0,19313000.0,-4825000.0,,,,,,,,56455000.0,228216000.0,,,43560000.0,14950000.0,,,,,,,,,,25621000.0,,-2991000.0,,12880000.0,97004000.0,,,147000.0,-233000.0,7238000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,,12525000,,85601000.0,-6185000.0,,,-1813000.0,,,21269000,,,,,,,1777000.0,,,,,,,,,,,63126000.0,19492000,-463000.0,30952000.0,,,16000.0,-8584000.0,,,,55763000.0,,163229000.0,,55249000,,,62456000.0,,0.85,,,,,,,,,,,,4531000.0,,20032000.0,,,47421000.0,1362000.0,,6256000.0,,14531000.0,,,,35217000.0,,,7363000.0,12525000,15725000.0,12525000,,,0.0,,,,15725000.0,,146844000.0,,-16558000.0,,1107000.0,,0.86,,795000.0,,7762000.0,,,45898000.0,,,,,,,,,,,85601000.0,,111271000.0,,,,0.0,843000.0,,,,,,,,,20287000.0,,,-6185000.0,5722000.0,-23820000.0,,,,,,,,47631000.0,209970000.0,,,46741000.0,14791000.0,,,,,,,,,,25670000.0,,-22007000.0,,-24283000.0,109884000.0,,,144000.0,-200000.0,6770000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,,,6438000,,86698000.0,-1946000.0,,,-1797000.0,,,11372000,,,,,,,1800000.0,,6000.0,,,,,,,,,77560000.0,9572000,7889000.0,35593000.0,,,-12000.0,1619000.0,,,,71072000.0,,177062000.0,,47087000,,,62808000.0,,0.44,,,,,,,,,,,,3712000.0,,18084000.0,,,,1150000.0,,6274000.0,,14374000.0,,,,29003000.0,,,6488000.0,6438000,19431000.0,6438000,,,0.0,,,,19431000.0,,146489000.0,,-16658000.0,,214000.0,,0.45,,686000.0,,3820000.0,,,46150000.0,,,,,,,,,,,86698000.0,,112335000.0,,,,0.0,837000.0,,,,,,,,,10258000.0,,,-1946000.0,9835000.0,-6792000.0,,,,,,,,62782000.0,224049000.0,,,46987000.0,14637000.0,,,,,,,,,,25637000.0,,-4995000.0,,1097000.0,85601000.0,,,144000.0,-654000.0,7140000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,74212000.0,29781000.0,,76977000.0,15011000,,74212000.0,-22536000.0,,,-3584000.0,,,25090000,74864000.0,0.0,45594000.0,2581000.0,,14741000.0,1778000.0,,,,6402000.0,6569000.0,3.26,-37968000.0,369000.0,74005000.0,,74005000.0,23312000,17737000.0,47020000.0,42868000.0,,-18000.0,3536000.0,,-651000.0,,67436000.0,14472000.0,178322000.0,68666000.0,62018000,,,69040000.0,48065000.0,,0.0,74212000.0,,97004000.0,,,178322000.0,,225845000.0,48065000.0,,2581000.0,-9028000.0,20402000.0,48065000.0,839000.0,,1483000.0,68666000.0,6364000.0,,,,,1336000.0,41616000.0,,151840000.0,6569000.0,15011000,18304000.0,15011000,,6849000.0,-20000000.0,,,,18304000.0,1483000.0,151840000.0,47020000.0,-22356000.0,,205000.0,,,-45660000.0,891000.0,,9192000.0,143000.0,,46684000.0,,46684000.0,47523000.0,,2982000.0,,,,,,74212000.0,55143000.0,119806000.0,,67436000.0,143530000.0,0.0,839000.0,,81713000.0,,,6364000.0,205000.0,,,24203000.0,,119806000.0,-2536000.0,20273000.0,-10223000.0,77846000.0,,3.32,,,,,59551000.0,225845000.0,,,47523000.0,,,,-63000.0,,,,,,-22356000.0,45594000.0,,-7975000.0,69040000.0,-12486000.0,86698000.0,,,143000.0,-651000.0,6402000.0,-12275000.0,59551000.0,-32275000.0,220507000.0,,-20000000.0,,-22792000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,,,,15956000,,50742000.0,-33344000.0,,,-3612000.0,,-30000000.0,26688000,,,,,,,1702000.0,,,,,,,,,,,86702000.0,24986000,21595000.0,59364000.0,,,-838000.0,7004000.0,,,,80365000.0,,191208000.0,,67090000,,,70355000.0,,1.1,,,,,,,,,,,,4098000.0,,22038000.0,,,,1139000.0,,,,14258000.0,,,,45052000.0,,,6337000.0,15956000,20066000.0,15956000,,,0.0,,,,20066000.0,,153816000.0,,-22356000.0,,,,1.12,,955000.0,,9985000.0,,,47999000.0,,,,,,,,,,1537000.0,50742000.0,,126213000.0,,,,982000.0,1311000.0,,,,,,,,,25941000.0,,,-3344000.0,24939000.0,-15065000.0,,,,,,,,71311000.0,240518000.0,,,49310000.0,14559000.0,,,,,,,,,,75471000.0,,-13972000.0,,-23470000.0,74212000.0,,,142000.0,-321000.0,7915000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,,,14018000,,47163000.0,-2730000.0,,,-3591000.0,,0.0,23224000,,,,,,,1751000.0,,,,,,,,,,,81705000.0,21473000,3078000.0,69791000.0,,,-767000.0,-11037000.0,,,,75307000.0,,190586000.0,,65558000,,,72291000.0,,0.97,,,,,,,,,,,,6979000.0,,22719000.0,,,61021000.0,1784000.0,,,,14200000.0,,,,42839000.0,,,6398000.0,14018000,21366000.0,14018000,,,0.0,59136000.0,,,21366000.0,,160944000.0,,-22356000.0,,,,0.99,,1162000.0,,8617000.0,,,49935000.0,,,,,,,,,,1712000.0,47163000.0,,122586000.0,,,,805000.0,842000.0,,,,,,,,,22635000.0,,,-2730000.0,5808000.0,-6657000.0,,,,,,,,170000.0,242649000.0,,,52063000.0,14497000.0,,,,,,,,,,75423000.0,,-5583000.0,,-3579000.0,50742000.0,,,142000.0,-350000.0,14217000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,,,6336000,,46854000.0,-2859000.0,,,-3592000.0,,0.0,10846000,,,,,,,1848000.0,,2019000.0,,,,,,,,,96817000.0,8998000,5759000.0,72536000.0,,,-1036000.0,-550000.0,,,,89679000.0,,208301000.0,,56693000,,,72763000.0,,0.44,,,,,,,,,,,,5243000.0,,21613000.0,,,75884000.0,1954000.0,,,,14157000.0,,,,35080000.0,,,7138000.0,6336000,26082000.0,6336000,,,0.0,77287000.0,,,26082000.0,,165535000.0,,-22356000.0,,,,0.45,,1160000.0,,3822000.0,,,50407000.0,,,,,,,,,,3255000.0,46854000.0,,122617000.0,,,,1753000.0,1313000.0,,,,,,,,,10158000.0,,,-2859000.0,8618000.0,-6068000.0,,,,,,,,0.0,262352000.0,,,54051000.0,14462000.0,,,,,,,,,,75763000.0,,-7484000.0,,-309000.0,47163000.0,,,142000.0,-144000.0,10438000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,52663000.0,31771000.0,,91120000.0,15996000,,52663000.0,-4250000.0,,,-4489000.0,,0.0,26027000,79536000.0,3595000.0,75763000.0,4653000.0,,14492000.0,1948000.0,,2316000.0,,10923000.0,7689000.0,3.61,-35041000.0,-1046000.0,99317000.0,,99317000.0,24079000,18154000.0,84043000.0,48586000.0,,-1393000.0,3537000.0,,-144000.0,,91628000.0,14187000.0,213832000.0,92992000.0,74307000,,,81698000.0,52307000.0,,0.0,52663000.0,,74212000.0,,80753000.0,213832000.0,,270844000.0,52307000.0,,4653000.0,-15284000.0,24750000.0,52307000.0,864000.0,80753000.0,1830000.0,92992000.0,,,,7293000.0,,6595000.0,49557000.0,,171527000.0,7689000.0,15996000,25478000.0,15996000,,7249000.0,0.0,,,,25478000.0,1830000.0,171527000.0,84043000.0,-28950000.0,,,,,-40135000.0,1265000.0,,9348000.0,141000.0,,52748000.0,,52748000.0,57012000.0,,4542000.0,,,,,91000.0,52663000.0,61769000.0,128426000.0,,91628000.0,172528000.0,55000.0,864000.0,,86785000.0,,,,,,,25344000.0,,128426000.0,-4250000.0,22404000.0,-12345000.0,84078000.0,,3.69,,,,,78875000.0,270844000.0,,,57012000.0,,,,-4034000.0,,,,,,-28950000.0,75763000.0,,-8002000.0,81698000.0,5809000.0,46854000.0,,,141000.0,-144000.0,10923000.0,-13183000.0,78875000.0,-43183000.0,263648000.0,,-30000000.0,,-21549000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,,,18806000,,75629000.0,-3885000.0,,,-4551000.0,,,30943000,,,,,,,1996000.0,,-6656000.0,,,,,,,,,103624000.0,28947000,15521000.0,98298000.0,,,-1273000.0,6533000.0,,,,95957000.0,,244043000.0,,80193000,,,83261000.0,,1.3,,,,,,,,,,,,5931000.0,,26223000.0,,,86671000.0,1619000.0,,,,14180000.0,,,,53970000.0,,,7667000.0,18806000,25023000.0,18806000,,,0.0,,,,25023000.0,,200209000.0,,-28950000.0,,,,1.33,,1380000.0,,11521000.0,,,54311000.0,,,,,,,,,,10923000.0,75629000.0,,151441000.0,,,,9057000.0,866000.0,,,,,,,,,30327000.0,,,-3885000.0,19406000.0,7445000.0,,,,,,,,83495000.0,303833000.0,,,59790000.0,14490000.0,,,,,,,,,,75812000.0,,-7984000.0,,22966000.0,52663000.0,,,145000.0,-114000.0,10843000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,,17360000,,92812000.0,2282000.0,,,-4531000.0,,,28384000,,,,,,,2032000.0,,11494000.0,,,,,,,,,109647000.0,26352000,21703000.0,111127000.0,,,-2045000.0,-3666000.0,,,,98736000.0,,258116000.0,,78875000,,,82576000.0,,1.2,,,,,,,,,,,,5791000.0,,26732000.0,,,83847000.0,2062000.0,,,,14288000.0,,,,52143000.0,,,10911000.0,17360000,25791000.0,17360000,,,0.0,76935000.0,,,25791000.0,,209644000.0,,-28950000.0,,,,1.22,,1640000.0,,10632000.0,,,53626000.0,,,,,,,,,,1365000.0,92812000.0,,168478000.0,,,,906000.0,878000.0,,,,,,,,,27992000.0,,,-3472000.0,25175000.0,-10274000.0,,,,,,,,8864000.0,319291000.0,,,61175000.0,14509000.0,,,,,,,,,,75666000.0,,-8014000.0,,17183000.0,75629000.0,,,145000.0,-202000.0,10875000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,,9275000,,86462000.0,-4548000.0,,,-4535000.0,,,15208000,,,,,,,2150000.0,,11380000.0,,,,,,,,,119452000.0,13058000,-360000.0,115867000.0,,,-1205000.0,-17412000.0,,,,108585000.0,,271044000.0,,69813000,,,84216000.0,,0.64,,,,,,,,,,,,8449000.0,,26242000.0,,,97820000.0,2834000.0,,,,14280000.0,,,,43571000.0,,,10867000.0,9275000,30513000.0,9275000,,,0.0,93122000.0,,,30513000.0,,215608000.0,,-28950000.0,,,,0.65,,1763000.0,,5546000.0,,,55266000.0,,,,,,,,,,1402000.0,86462000.0,,162420000.0,,,,1141000.0,918000.0,,,,,,,,,14821000.0,,,-4548000.0,4188000.0,-5990000.0,,,,,,,,281000.0,335060000.0,,,64016000.0,14557000.0,,,,,,,,,,75958000.0,,-3998000.0,,-6350000.0,92812000.0,,,145000.0,-25000.0,12348000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,95036000.0,39115000.0,,108852000.0,19496000,,95036000.0,-2964000.0,,,-5410000.0,,,13262000,79536000.0,12678000.0,76299000.0,4097000.0,,14517000.0,2082000.0,,-6384000.0,,15682000.0,10922000.0,4.47,-38094000.0,3371000.0,155271000.0,,155271000.0,11180000,29020000.0,101102000.0,65884000.0,,-1177000.0,17916000.0,,181000.0,,144349000.0,14248000.0,276083000.0,129624000.0,89131000,,,93975000.0,64937000.0,,0.0,95036000.0,,52663000.0,,100651000.0,276083000.0,,343778000.0,64937000.0,,4097000.0,-19027000.0,29637000.0,64937000.0,919000.0,100651000.0,3303000.0,111603000.0,,,,9834000.0,,15178000.0,59494000.0,,188507000.0,10922000.0,19496000,48314000.0,19496000,,8260000.0,0.0,,,,30293000.0,3303000.0,188507000.0,101102000.0,-36029000.0,,,,,-29265000.0,1712000.0,,11417000.0,144000.0,,57946000.0,,57946000.0,67695000.0,,6495000.0,,,,,1488000.0,95036000.0,80753000.0,171335000.0,,144349000.0,209160000.0,1574000.0,919000.0,,87796000.0,,,,,,,30913000.0,,171335000.0,-2964000.0,31984000.0,-20446000.0,104052000.0,,4.56,,,,,125364000.0,343778000.0,,,67695000.0,,,,-5700000.0,,,,,,-36029000.0,76299000.0,,-18098000.0,93975000.0,8574000.0,86462000.0,,,144000.0,181000.0,15682000.0,-14869000.0,125364000.0,-9115000.0,318012000.0,,,,42373000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,,,23522000,,118866000.0,71657000.0,,,-34193000.0,,,37821000,,,,,,,2262000.0,,2683000.0,,,,,,,,,136253000.0,35559000,29094000.0,119285000.0,,,-1318000.0,7858000.0,,,,125489000.0,,227692000.0,,97074000,,,94981000.0,,1.64,,,,,,,,,,,,5360000.0,,31642000.0,,,103466000.0,2620000.0,,,,14104000.0,,,,65432000.0,,,10764000.0,23522000,29873000.0,23522000,,,0.0,,,,29873000.0,,161336000.0,,-36029000.0,,,,1.67,,2036000.0,,14073000.0,,,58952000.0,,,,,,,,,,3378000.0,118866000.0,,118866000.0,,,,5033000.0,994000.0,,,,,,,,,37595000.0,,,-5128000.0,34222000.0,-82049000.0,,,,,,,,105406000.0,297589000.0,,,69897000.0,14340000.0,,,,,,76785000.0,,,,,,-56267000.0,,23830000.0,95036000.0,,,142000.0,,17463000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,,21323000,,88382000.0,-35084000.0,,,-5352000.0,,,35978000,,,,,,,2371000.0,,2804000.0,,,,,,,,,120668000.0,33607000,4345000.0,135255000.0,,,-741000.0,-16507000.0,,,,109741000.0,,228148000.0,,97928000,,,97510000.0,,1.5,,,,,,,,,,,,5648000.0,,32909000.0,,,102406000.0,4458000.0,,,,14001000.0,,,,65019000.0,,,10927000.0,21323000,31412000.0,21323000,,,0.0,91937000.0,,,31412000.0,,180744000.0,,-36029000.0,,,,1.52,,785000.0,,13069000.0,,,61481000.0,,,,,,,,,,6947000.0,88382000.0,,118448000.0,,,,6465000.0,983000.0,,,,,,,,,34392000.0,,,-4904000.0,9249000.0,-4649000.0,,,,,,,,281000.0,301412000.0,,,73264000.0,14248000.0,,,,,,0.0,,,,30066000.0,,-12709000.0,,-30484000.0,118866000.0,,,142000.0,-69000.0,13065000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
